year,pgisced97,sex,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.27144,167,549,0.23420,0.30867
2019,First Stage of Tertiary Education,female,Not Employed,0.34006,172,549,0.30040,0.37972
2019,Second Stage of Tertiary Education,male,Full-Time Employment,0.60973,2488,4033,0.59467,0.62479
2019,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.06947,286,4033,0.06163,0.07732
2019,Second Stage of Tertiary Education,male,Vocational Training,0.00158,36,4033,0.00035,0.00280
2019,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.02898,124,4033,0.02380,0.03416
2019,Second Stage of Tertiary Education,male,Not Employed,0.29024,1099,4033,0.27623,0.30425
2019,Second Stage of Tertiary Education,female,Full-Time Employment,0.41075,1283,3528,0.39452,0.42699
2019,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.23625,1041,3528,0.22223,0.25027
2019,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.03689,156,3528,0.03067,0.04311
2019,Second Stage of Tertiary Education,female,Not Employed,0.31133,1048,3528,0.29605,0.32661
2020,Pre-primary Level,male,"Marginal, Irregular Part-Time Employment",0.20281,55,343,0.16019,0.24542
2020,Pre-primary Level,male,Not Employed,0.78316,288,343,0.73948,0.82683
2020,Pre-primary Level,female,"Marginal, Irregular Part-Time Employment",0.16302,43,330,0.12311,0.20294
2020,Pre-primary Level,female,Not Employed,0.82873,287,330,0.78802,0.86944
2020,Primary Level,male,Full-Time Employment,0.34406,344,1009,0.31473,0.37339
2020,Primary Level,male,Regular Part-Time Employment,0.06500,61,1009,0.04978,0.08022
2020,Primary Level,male,Vocational Training,0.02666,39,1009,0.01671,0.03660
2020,Primary Level,male,"Marginal, Irregular Part-Time Employment",0.03137,43,1009,0.02061,0.04214
2020,Primary Level,male,Not Employed,0.50850,522,1009,0.47764,0.53936
2020,Primary Level,female,Full-Time Employment,0.05066,34,764,0.03510,0.06622
2020,Primary Level,female,Regular Part-Time Employment,0.22068,64,764,0.19126,0.25011
2020,Primary Level,female,Not Employed,0.63733,666,764,0.60321,0.67144
2020,Lower Secondary Level,male,Full-Time Employment,0.36245,614,1567,0.33864,0.38626
2020,Lower Secondary Level,male,Regular Part-Time Employment,0.05418,78,1567,0.04296,0.06539
2020,Lower Secondary Level,male,Vocational Training,0.13892,224,1567,0.12179,0.15605
2020,Lower Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.02221,53,1567,0.01492,0.02951
2020,Lower Secondary Level,male,Not Employed,0.39396,598,1567,0.36976,0.41816
2020,Lower Secondary Level,female,Full-Time Employment,0.09134,173,1758,0.07787,0.10481
2020,Lower Secondary Level,female,Regular Part-Time Employment,0.13272,221,1758,0.11686,0.14858
2020,Lower Secondary Level,female,Vocational Training,0.06455,136,1758,0.05306,0.07604
2020,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.05387,121,1758,0.04331,0.06442
2020,Lower Secondary Level,female,Not Employed,0.65671,1107,1758,0.63450,0.67891
2020,Upper Secondary Level,male,Full-Time Employment,0.52064,2848,5305,0.50719,0.53408
2020,Upper Secondary Level,male,Regular Part-Time Employment,0.04492,277,5305,0.03935,0.05049
2020,Upper Secondary Level,male,Vocational Training,0.01412,137,5305,0.01095,0.01730
2020,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.04217,193,5305,0.03677,0.04758
2020,Upper Secondary Level,male,Not Employed,0.37709,1850,5305,0.36405,0.39013
2020,Upper Secondary Level,female,Full-Time Employment,0.22564,1415,6066,0.21512,0.23616
2020,Upper Secondary Level,female,Regular Part-Time Employment,0.22136,1511,6066,0.21092,0.23181
2020,Upper Secondary Level,female,Vocational Training,0.02002,147,6066,0.01649,0.02354
2020,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.06349,423,6066,0.05735,0.06963
2020,Upper Secondary Level,female,Not Employed,0.46830,2570,6066,0.45575,0.48086
2020,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.69713,669,902,0.66712,0.72713
2020,Post-secondary Non-tertiary Level,male,Regular Part-Time Employment,0.06488,67,902,0.04880,0.08096
2020,Post-secondary Non-tertiary Level,male,Not Employed,0.19048,166,902,0.16484,0.21612
2020,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.37688,505,1391,0.35141,0.40236
2020,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.29862,471,1391,0.27456,0.32268
2020,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.06142,87,1391,0.04879,0.07404
2020,Post-secondary Non-tertiary Level,female,Not Employed,0.25228,328,1391,0.22945,0.27512
2020,First Stage of Tertiary Education,male,Full-Time Employment,0.63350,600,896,0.60193,0.66507
2020,First Stage of Tertiary Education,male,Regular Part-Time Employment,0.04159,40,896,0.02851,0.05467
2020,First Stage of Tertiary Education,male,Not Employed,0.30202,256,896,0.27194,0.33210
2020,First Stage of Tertiary Education,female,Full-Time Employment,0.34586,182,507,0.30441,0.38730
2020,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.28225,164,507,0.24303,0.32147
2020,First Stage of Tertiary Education,female,Not Employed,0.32205,161,507,0.28134,0.36277
2020,Second Stage of Tertiary Education,male,Full-Time Employment,0.61444,2571,4099,0.59954,0.62934
2020,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.06544,278,4099,0.05787,0.07301
2020,Second Stage of Tertiary Education,male,Vocational Training,0.00278,51,4099,0.00117,0.00439
2020,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.02959,126,4099,0.02440,0.03478
2020,Second Stage of Tertiary Education,male,Not Employed,0.28776,1073,4099,0.27389,0.30162
2020,Second Stage of Tertiary Education,female,Full-Time Employment,0.39526,1398,3662,0.37943,0.41110
2020,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.25371,1025,3662,0.23962,0.26781
2020,Second Stage of Tertiary Education,female,Vocational Training,0.00523,45,3662,0.00289,0.00757
2020,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.04250,156,3662,0.03597,0.04904
2020,Second Stage of Tertiary Education,female,Not Employed,0.30329,1038,3662,0.28840,0.31818
2021,Pre-primary Level,male,Not Employed,0.88454,185,185,0.83837,0.93072
2021,Pre-primary Level,female,Not Employed,0.77638,166,166,0.71280,0.83996
2021,Primary Level,male,Full-Time Employment,0.35551,218,521,0.31436,0.39665
2021,Primary Level,male,Regular Part-Time Employment,0.06169,47,521,0.04101,0.08237
2021,Primary Level,male,Not Employed,0.44211,256,521,0.39942,0.48480
2021,Primary Level,female,Regular Part-Time Employment,0.10337,33,427,0.07446,0.13228
2021,Primary Level,female,Not Employed,0.70126,394,427,0.65779,0.74472
2021,Lower Secondary Level,male,Full-Time Employment,0.37510,323,847,0.34247,0.40772
2021,Lower Secondary Level,male,Regular Part-Time Employment,0.05487,39,847,0.03952,0.07022
2021,Lower Secondary Level,male,Vocational Training,0.10880,99,847,0.08781,0.12978
2021,Lower Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.05030,36,847,0.03557,0.06503
2021,Lower Secondary Level,male,Not Employed,0.39727,350,847,0.36430,0.43025
2021,Lower Secondary Level,female,Full-Time Employment,0.10340,98,1011,0.08462,0.12217
2021,Lower Secondary Level,female,Regular Part-Time Employment,0.14757,142,1011,0.12569,0.16944
2021,Lower Secondary Level,female,Vocational Training,0.03267,53,1011,0.02171,0.04363
2021,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.05460,72,1011,0.04059,0.06861
2021,Lower Secondary Level,female,Not Employed,0.64727,646,1011,0.61780,0.67674
2021,Upper Secondary Level,male,Full-Time Employment,0.49496,1691,3364,0.47806,0.51186
2021,Upper Secondary Level,male,Regular Part-Time Employment,0.05244,190,3364,0.04491,0.05997
2021,Upper Secondary Level,male,Vocational Training,0.02117,81,3364,0.01630,0.02604
2021,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.04698,138,3364,0.03983,0.05413
2021,Upper Secondary Level,male,Not Employed,0.36586,1227,3364,0.34958,0.38214
2021,Upper Secondary Level,male,In short-time work (since 2021),0.00842,37,3364,0.00534,0.01151
2021,Upper Secondary Level,female,Full-Time Employment,0.22140,905,3968,0.20848,0.23432
2021,Upper Secondary Level,female,Regular Part-Time Employment,0.20383,947,3968,0.19130,0.21637
2021,Upper Secondary Level,female,Vocational Training,0.01989,90,3968,0.01554,0.02423
2021,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.06922,274,3968,0.06132,0.07712
2021,Upper Secondary Level,female,Not Employed,0.46480,1752,3968,0.44928,0.48032
2021,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.68938,423,581,0.65172,0.72704
2021,Post-secondary Non-tertiary Level,male,Regular Part-Time Employment,0.06747,43,581,0.04706,0.08789
2021,Post-secondary Non-tertiary Level,male,Not Employed,0.18531,115,581,0.15369,0.21693
2021,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.40541,362,962,0.37437,0.43645
2021,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.26949,320,962,0.24144,0.29755
2021,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.05684,52,962,0.04220,0.07148
2021,Post-secondary Non-tertiary Level,female,Not Employed,0.25438,228,962,0.22685,0.28192
2021,First Stage of Tertiary Education,male,Full-Time Employment,0.59632,383,569,0.55597,0.63667
2021,First Stage of Tertiary Education,male,Not Employed,0.30531,186,569,0.26744,0.34319
2021,First Stage of Tertiary Education,female,Full-Time Employment,0.30147,128,373,0.25483,0.34810
2021,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.27437,115,373,0.22903,0.31972
2021,First Stage of Tertiary Education,female,Not Employed,0.36131,130,373,0.31249,0.41012
2021,Second Stage of Tertiary Education,male,Full-Time Employment,0.61224,1805,2902,0.59451,0.62997
2021,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.06896,213,2902,0.05974,0.07818
2021,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.02650,67,2902,0.02066,0.03235
2021,Second Stage of Tertiary Education,male,Not Employed,0.28305,817,2902,0.26665,0.29944
2021,Second Stage of Tertiary Education,female,Full-Time Employment,0.39707,1027,2686,0.37857,0.41558
2021,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.23816,761,2686,0.22205,0.25427
2021,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.04866,110,2686,0.04052,0.05679
2021,Second Stage of Tertiary Education,female,Not Employed,0.30327,788,2686,0.28588,0.32066
2022,Pre-primary Level,male,Not Employed,0.77221,163,163,0.70762,0.83679
2022,Pre-primary Level,female,"Marginal, Irregular Part-Time Employment",0.23336,52,227,0.17821,0.28850
2022,Pre-primary Level,female,Not Employed,0.64058,175,227,0.57802,0.70314
2022,Primary Level,male,Full-Time Employment,0.43632,214,402,0.38778,0.48486
2022,Primary Level,male,Not Employed,0.43196,188,402,0.38348,0.48044
2022,Primary Level,female,Regular Part-Time Employment,0.09774,39,345,0.06636,0.12913
2022,Primary Level,female,Not Employed,0.61510,306,345,0.56368,0.66652
2022,Lower Secondary Level,male,Full-Time Employment,0.40139,362,856,0.36853,0.43424
2022,Lower Secondary Level,male,Regular Part-Time Employment,0.03814,44,856,0.02530,0.05098
2022,Lower Secondary Level,male,Vocational Training,0.10434,115,856,0.08384,0.12483
2022,Lower Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.04284,33,856,0.02927,0.05641
2022,Lower Secondary Level,male,Not Employed,0.40067,302,856,0.36782,0.43352
2022,Lower Secondary Level,female,Full-Time Employment,0.10495,142,1034,0.08626,0.12364
2022,Lower Secondary Level,female,Regular Part-Time Employment,0.12068,150,1034,0.10082,0.14055
2022,Lower Secondary Level,female,Vocational Training,0.04291,66,1034,0.03055,0.05527
2022,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.05393,65,1034,0.04016,0.06771
2022,Lower Secondary Level,female,Not Employed,0.65565,611,1034,0.62668,0.68463
2022,Upper Secondary Level,male,Full-Time Employment,0.50167,2311,4198,0.48654,0.51679
2022,Upper Secondary Level,male,Regular Part-Time Employment,0.05205,252,4198,0.04533,0.05877
2022,Upper Secondary Level,male,Vocational Training,0.01915,134,4198,0.01500,0.02330
2022,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.04170,189,4198,0.03565,0.04774
2022,Upper Secondary Level,male,Not Employed,0.37501,1312,4198,0.36036,0.38965
2022,Upper Secondary Level,female,Full-Time Employment,0.20921,1260,4977,0.19790,0.22051
2022,Upper Secondary Level,female,Regular Part-Time Employment,0.21850,1277,4977,0.20701,0.22998
2022,Upper Secondary Level,female,Vocational Training,0.02035,148,4977,0.01643,0.02427
2022,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.06937,367,4977,0.06231,0.07643
2022,Upper Secondary Level,female,Not Employed,0.47044,1925,4977,0.45658,0.48431
2022,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.68987,635,858,0.65890,0.72084
2022,Post-secondary Non-tertiary Level,male,Regular Part-Time Employment,0.07540,61,858,0.05772,0.09308
2022,Post-secondary Non-tertiary Level,male,"Marginal, Irregular Part-Time Employment",0.02529,33,858,0.01478,0.03581
2022,Post-secondary Non-tertiary Level,male,Not Employed,0.19845,129,858,0.17174,0.22515
2022,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.37856,512,1304,0.35223,0.40490
2022,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.33042,469,1304,0.30488,0.35596
2022,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.05270,62,1304,0.04057,0.06483
2022,Post-secondary Non-tertiary Level,female,Not Employed,0.22348,261,1304,0.20087,0.24610
2022,First Stage of Tertiary Education,male,Full-Time Employment,0.58178,581,843,0.54846,0.61509
2022,First Stage of Tertiary Education,male,Regular Part-Time Employment,0.04719,32,843,0.03287,0.06152
2022,First Stage of Tertiary Education,male,Not Employed,0.34311,230,843,0.31105,0.37518
2022,First Stage of Tertiary Education,female,Full-Time Employment,0.30320,160,471,0.26165,0.34476
2022,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.25852,158,471,0.21893,0.29810
2022,First Stage of Tertiary Education,female,Not Employed,0.39321,153,471,0.34905,0.43737
2022,Second Stage of Tertiary Education,male,Full-Time Employment,0.59573,3076,4461,0.58133,0.61014
2022,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.07717,324,4461,0.06934,0.08500
2022,Second Stage of Tertiary Education,male,Vocational Training,0.00232,33,4461,0.00091,0.00373
2022,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.03094,121,4461,0.02586,0.03602
2022,Second Stage of Tertiary Education,male,Not Employed,0.28842,907,4461,0.27513,0.30172
2022,Second Stage of Tertiary Education,female,Full-Time Employment,0.37730,1924,4152,0.36256,0.39205
2022,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.27779,1070,4152,0.26416,0.29142
2022,Second Stage of Tertiary Education,female,Vocational Training,0.00520,39,4152,0.00301,0.00739
2022,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.04047,135,4152,0.03448,0.04647
2022,Second Stage of Tertiary Education,female,Not Employed,0.29066,984,4152,0.27684,0.30447
