year,bula_h,migback,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,"Rhineland-Palatinate, Saarland",No migration background,Not Employed,0.50053,508,1098,0.47094,0.53012
2002,"Rhineland-Palatinate, Saarland",Direct migration background,Full-Time Employment,0.42279,89,180,0.35042,0.49516
2002,"Rhineland-Palatinate, Saarland",Direct migration background,Not Employed,0.39961,91,180,0.32785,0.47136
2002,Baden-Wuerttemberg,No migration background,Full-Time Employment,0.41208,857,1968,0.39032,0.43383
2002,Baden-Wuerttemberg,No migration background,Regular Part-Time Employment,0.10619,241,1968,0.09258,0.11981
2002,Baden-Wuerttemberg,No migration background,Vocational Training,0.01609,39,1968,0.01053,0.02165
2002,Baden-Wuerttemberg,No migration background,"Marginal, Irregular Part-Time Employment",0.04273,91,1968,0.03379,0.05167
2002,Baden-Wuerttemberg,No migration background,Not Employed,0.42021,740,1968,0.39840,0.44202
2002,Baden-Wuerttemberg,Direct migration background,Full-Time Employment,0.41342,272,591,0.37369,0.45316
2002,Baden-Wuerttemberg,Direct migration background,Regular Part-Time Employment,0.07480,50,591,0.05358,0.09603
2002,Baden-Wuerttemberg,Direct migration background,Not Employed,0.41773,269,591,0.37793,0.45753
2002,Baden-Wuerttemberg,Indirect migration background,Full-Time Employment,0.39777,86,162,0.32217,0.47337
2002,Baden-Wuerttemberg,Indirect migration background,Not Employed,0.39038,76,162,0.31502,0.46574
2002,Bavaria,No migration background,Full-Time Employment,0.40260,1186,2750,0.38427,0.42094
2002,Bavaria,No migration background,Regular Part-Time Employment,0.09467,320,2750,0.08373,0.10562
2002,Bavaria,No migration background,Vocational Training,0.02363,74,2750,0.01795,0.02931
2002,Bavaria,No migration background,"Marginal, Irregular Part-Time Employment",0.04339,132,2750,0.03577,0.05100
2002,Bavaria,No migration background,Not Employed,0.43431,1038,2750,0.41578,0.45284
2002,Bavaria,Direct migration background,Full-Time Employment,0.37273,165,342,0.32141,0.42405
2002,Bavaria,Direct migration background,Not Employed,0.46864,177,342,0.41567,0.52160
2002,Bavaria,Indirect migration background,Full-Time Employment,0.48726,50,85,0.38036,0.59415
2002,Bavaria,Indirect migration background,Not Employed,0.31321,35,85,0.21402,0.41239
2002,Berlin,No migration background,Full-Time Employment,0.41749,327,686,0.38056,0.45442
2002,Berlin,No migration background,Regular Part-Time Employment,0.08429,64,686,0.06348,0.10509
2002,Berlin,No migration background,Not Employed,0.45058,295,686,0.41332,0.48784
2002,Berlin,Direct migration background,Not Employed,0.46821,32,32,0.29255,0.64387
2002,Brandenburg,No migration background,Full-Time Employment,0.32579,354,920,0.29549,0.35610
2002,Brandenburg,No migration background,Regular Part-Time Employment,0.07515,72,920,0.05811,0.09220
2002,Brandenburg,No migration background,Vocational Training,0.04374,41,920,0.03051,0.05696
2002,Brandenburg,No migration background,Not Employed,0.53051,453,920,0.49824,0.56278
2002,Mecklenburg-Western Pomerania,No migration background,Full-Time Employment,0.39485,227,465,0.35037,0.43932
2002,Mecklenburg-Western Pomerania,No migration background,Regular Part-Time Employment,0.06767,34,465,0.04481,0.09052
2002,Mecklenburg-Western Pomerania,No migration background,Not Employed,0.48525,204,465,0.43977,0.53072
2002,Saxony,No migration background,Full-Time Employment,0.37862,704,1610,0.35492,0.40233
2002,Saxony,No migration background,Regular Part-Time Employment,0.06146,111,1610,0.04973,0.07320
2002,Saxony,No migration background,Vocational Training,0.03865,58,1610,0.02923,0.04807
2002,Saxony,No migration background,"Marginal, Irregular Part-Time Employment",0.02402,33,1610,0.01654,0.03150
2002,Saxony,No migration background,Not Employed,0.49600,704,1610,0.47157,0.52043
2002,Saxony-Anhalt,No migration background,Full-Time Employment,0.35838,390,912,0.32725,0.38952
2002,Saxony-Anhalt,No migration background,Regular Part-Time Employment,0.04969,44,912,0.03558,0.06380
2002,Saxony-Anhalt,No migration background,Vocational Training,0.03881,38,912,0.02626,0.05135
2002,Saxony-Anhalt,No migration background,Not Employed,0.53318,440,912,0.50078,0.56558
2002,Thuringa,No migration background,Full-Time Employment,0.36493,388,934,0.33404,0.39582
2002,Thuringa,No migration background,Regular Part-Time Employment,0.05881,63,934,0.04372,0.07391
2002,Thuringa,No migration background,Vocational Training,0.02891,36,934,0.01816,0.03966
2002,Thuringa,No migration background,Not Employed,0.53783,447,934,0.50584,0.56982
2003,Schleswig-Holstein,No migration background,Full-Time Employment,0.37820,232,546,0.33748,0.41891
2003,Schleswig-Holstein,No migration background,Regular Part-Time Employment,0.10326,67,546,0.07772,0.12881
2003,Schleswig-Holstein,No migration background,Not Employed,0.42877,247,546,0.38722,0.47032
2003,Hamburg,No migration background,Full-Time Employment,0.40342,114,220,0.33845,0.46840
2003,Hamburg,No migration background,Not Employed,0.45588,106,220,0.38992,0.52185
2003,Lower Saxony,No migration background,Full-Time Employment,0.36472,641,1624,0.34130,0.38813
2003,Lower Saxony,No migration background,Regular Part-Time Employment,0.09764,189,1624,0.08320,0.11208
2003,Lower Saxony,No migration background,"Marginal, Irregular Part-Time Employment",0.03952,75,1624,0.03004,0.04900
2003,Lower Saxony,No migration background,Not Employed,0.48267,719,1624,0.45836,0.50698
2003,Lower Saxony,Direct migration background,Full-Time Employment,0.36282,86,170,0.29033,0.43531
2003,Lower Saxony,Direct migration background,Not Employed,0.43893,84,170,0.36411,0.51375
2003,Bremen,No migration background,Full-Time Employment,0.33093,58,120,0.24639,0.41548
2003,Bremen,No migration background,Not Employed,0.52886,62,120,0.43918,0.61855
2003,North Rhine-Westphalia,No migration background,Full-Time Employment,0.37057,1465,3732,0.35507,0.38607
2003,North Rhine-Westphalia,No migration background,Regular Part-Time Employment,0.09859,417,3732,0.08902,0.10815
2003,North Rhine-Westphalia,No migration background,Vocational Training,0.01696,82,3732,0.01281,0.02110
2003,North Rhine-Westphalia,No migration background,"Marginal, Irregular Part-Time Employment",0.04003,157,3732,0.03374,0.04632
2003,North Rhine-Westphalia,No migration background,Not Employed,0.47276,1611,3732,0.45674,0.48878
2003,North Rhine-Westphalia,Direct migration background,Full-Time Employment,0.36915,262,677,0.33277,0.40553
2003,North Rhine-Westphalia,Direct migration background,Regular Part-Time Employment,0.09182,78,677,0.07005,0.11359
2003,North Rhine-Westphalia,Direct migration background,Not Employed,0.49270,337,677,0.45501,0.53038
2003,North Rhine-Westphalia,Indirect migration background,Full-Time Employment,0.33096,76,165,0.25894,0.40298
2003,North Rhine-Westphalia,Indirect migration background,Not Employed,0.41123,89,165,0.33592,0.48654
2003,Hesse,No migration background,Full-Time Employment,0.39325,516,1154,0.36506,0.42145
2003,Hesse,No migration background,Regular Part-Time Employment,0.11528,154,1154,0.09685,0.13372
2003,Hesse,No migration background,"Marginal, Irregular Part-Time Employment",0.03561,44,1154,0.02491,0.04630
2003,Hesse,No migration background,Not Employed,0.43243,440,1154,0.40384,0.46103
2003,Hesse,Direct migration background,Full-Time Employment,0.36893,101,214,0.30413,0.43373
2003,Hesse,Direct migration background,Not Employed,0.49744,113,214,0.43029,0.56458
2003,"Rhineland-Palatinate, Saarland",No migration background,Full-Time Employment,0.33530,393,1084,0.30718,0.36342
2003,"Rhineland-Palatinate, Saarland",No migration background,Regular Part-Time Employment,0.08519,121,1084,0.06857,0.10182
2003,"Rhineland-Palatinate, Saarland",No migration background,"Marginal, Irregular Part-Time Employment",0.04584,45,1084,0.03338,0.05829
2003,"Rhineland-Palatinate, Saarland",No migration background,Not Employed,0.49884,525,1084,0.46906,0.52862
2003,"Rhineland-Palatinate, Saarland",Direct migration background,Full-Time Employment,0.39681,78,158,0.32028,0.47334
2003,"Rhineland-Palatinate, Saarland",Direct migration background,Not Employed,0.38964,80,158,0.31336,0.46592
2003,Baden-Wuerttemberg,No migration background,Full-Time Employment,0.42594,830,1899,0.40369,0.44818
2003,Baden-Wuerttemberg,No migration background,Regular Part-Time Employment,0.10280,219,1899,0.08913,0.11646
2003,Baden-Wuerttemberg,No migration background,Vocational Training,0.01301,39,1899,0.00791,0.01811
2003,Baden-Wuerttemberg,No migration background,"Marginal, Irregular Part-Time Employment",0.03932,93,1899,0.03057,0.04806
2003,Baden-Wuerttemberg,No migration background,Not Employed,0.41565,718,1899,0.39348,0.43783
2003,Baden-Wuerttemberg,Direct migration background,Full-Time Employment,0.37162,235,560,0.33156,0.41168
2003,Baden-Wuerttemberg,Direct migration background,Regular Part-Time Employment,0.08713,46,560,0.06375,0.11050
2003,Baden-Wuerttemberg,Direct migration background,Not Employed,0.47481,279,560,0.43341,0.51620
2003,Baden-Wuerttemberg,Indirect migration background,Full-Time Employment,0.48279,90,161,0.40536,0.56022
2003,Baden-Wuerttemberg,Indirect migration background,Not Employed,0.30460,71,161,0.23329,0.37592
2003,Bavaria,No migration background,Full-Time Employment,0.39896,1097,2607,0.38016,0.41777
2003,Bavaria,No migration background,Regular Part-Time Employment,0.09648,317,2607,0.08514,0.10782
2003,Bavaria,No migration background,Vocational Training,0.02004,65,2607,0.01466,0.02542
2003,Bavaria,No migration background,"Marginal, Irregular Part-Time Employment",0.04655,131,2607,0.03846,0.05463
2003,Bavaria,No migration background,Not Employed,0.43642,997,2607,0.41738,0.45546
2003,Bavaria,Direct migration background,Full-Time Employment,0.36857,159,374,0.31962,0.41753
2003,Bavaria,Direct migration background,Regular Part-Time Employment,0.08633,34,374,0.05783,0.11484
2003,Bavaria,Direct migration background,Not Employed,0.48609,181,374,0.43537,0.53681
2003,Bavaria,Indirect migration background,Full-Time Employment,0.45684,49,92,0.35449,0.55918
2003,Bavaria,Indirect migration background,Not Employed,0.33266,43,92,0.23585,0.42947
2003,Berlin,No migration background,Full-Time Employment,0.38036,300,705,0.34450,0.41622
2003,Berlin,No migration background,Regular Part-Time Employment,0.09054,63,705,0.06934,0.11174
2003,Berlin,No migration background,"Marginal, Irregular Part-Time Employment",0.03779,31,705,0.02370,0.05188
2003,Berlin,No migration background,Not Employed,0.47554,311,705,0.43865,0.51243
2003,Berlin,Direct migration background,Not Employed,0.52950,34,34,0.35920,0.69980
2003,Brandenburg,No migration background,Full-Time Employment,0.34090,350,893,0.30979,0.37201
2003,Brandenburg,No migration background,Regular Part-Time Employment,0.07753,74,893,0.05998,0.09508
2003,Brandenburg,No migration background,Vocational Training,0.03562,34,893,0.02346,0.04778
2003,Brandenburg,No migration background,Not Employed,0.51513,435,893,0.48233,0.54793
2003,Mecklenburg-Western Pomerania,No migration background,Full-Time Employment,0.35900,203,473,0.31572,0.40228
2003,Mecklenburg-Western Pomerania,No migration background,Regular Part-Time Employment,0.06614,38,473,0.04372,0.08856
2003,Mecklenburg-Western Pomerania,No migration background,Not Employed,0.51674,232,473,0.47166,0.56182
2003,Saxony,No migration background,Full-Time Employment,0.36034,647,1573,0.33660,0.38407
2003,Saxony,No migration background,Regular Part-Time Employment,0.07249,119,1573,0.05967,0.08530
2003,Saxony,No migration background,Vocational Training,0.02333,43,1573,0.01587,0.03080
2003,Saxony,No migration background,"Marginal, Irregular Part-Time Employment",0.02265,36,1573,0.01530,0.03001
2003,Saxony,No migration background,Not Employed,0.51940,728,1573,0.49470,0.54410
2003,Saxony-Anhalt,No migration background,Full-Time Employment,0.32662,349,858,0.29522,0.35802
2003,Saxony-Anhalt,No migration background,Regular Part-Time Employment,0.05524,57,858,0.03995,0.07054
2003,Saxony-Anhalt,No migration background,Not Employed,0.56618,452,858,0.53299,0.59936
2003,Thuringa,No migration background,Full-Time Employment,0.35671,372,915,0.32566,0.38777
2003,Thuringa,No migration background,Regular Part-Time Employment,0.06880,72,915,0.05239,0.08521
2003,Thuringa,No migration background,Vocational Training,0.04677,43,915,0.03308,0.06046
2003,Thuringa,No migration background,Not Employed,0.51276,428,915,0.48035,0.54516
2004,Schleswig-Holstein,No migration background,Full-Time Employment,0.36881,227,549,0.32841,0.40920
2004,Schleswig-Holstein,No migration background,Regular Part-Time Employment,0.10132,68,549,0.07605,0.12658
2004,Schleswig-Holstein,No migration background,Not Employed,0.45496,254,549,0.41326,0.49665
2004,Schleswig-Holstein,Direct migration background,Not Employed,0.55383,34,34,0.38423,0.72343
2004,Hamburg,No migration background,Full-Time Employment,0.39706,105,218,0.33196,0.46216
2004,Hamburg,No migration background,Not Employed,0.45813,113,218,0.39183,0.52442
2004,Lower Saxony,No migration background,Full-Time Employment,0.35814,615,1598,0.33463,0.38166
2004,Lower Saxony,No migration background,Regular Part-Time Employment,0.09109,182,1598,0.07698,0.10521
2004,Lower Saxony,No migration background,"Marginal, Irregular Part-Time Employment",0.04004,83,1598,0.03042,0.04966
2004,Lower Saxony,No migration background,Not Employed,0.49475,718,1598,0.47022,0.51927
2004,Lower Saxony,Direct migration background,Full-Time Employment,0.38900,87,168,0.31506,0.46295
2004,Lower Saxony,Direct migration background,Not Employed,0.40734,81,168,0.33282,0.48186
2004,Bremen,No migration background,Full-Time Employment,0.32241,58,118,0.23772,0.40711
2004,Bremen,No migration background,Not Employed,0.55071,60,118,0.46057,0.64084
2004,North Rhine-Westphalia,No migration background,Full-Time Employment,0.37162,1423,3632,0.35590,0.38734
2004,North Rhine-Westphalia,No migration background,Regular Part-Time Employment,0.09627,390,3632,0.08667,0.10586
2004,North Rhine-Westphalia,No migration background,Vocational Training,0.01810,78,3632,0.01376,0.02244
2004,North Rhine-Westphalia,No migration background,"Marginal, Irregular Part-Time Employment",0.04817,174,3632,0.04120,0.05513
2004,North Rhine-Westphalia,No migration background,Not Employed,0.46494,1567,3632,0.44871,0.48116
2004,North Rhine-Westphalia,Direct migration background,Full-Time Employment,0.38416,256,655,0.34688,0.42144
2004,North Rhine-Westphalia,Direct migration background,Regular Part-Time Employment,0.07822,70,655,0.05764,0.09880
2004,North Rhine-Westphalia,Direct migration background,Not Employed,0.49267,329,655,0.45436,0.53099
2004,North Rhine-Westphalia,Indirect migration background,Full-Time Employment,0.34938,80,173,0.27812,0.42063
2004,North Rhine-Westphalia,Indirect migration background,Not Employed,0.40981,93,173,0.33631,0.48330
2004,Hesse,No migration background,Full-Time Employment,0.39348,481,1105,0.36467,0.42230
2004,Hesse,No migration background,Regular Part-Time Employment,0.11750,149,1105,0.09850,0.13649
2004,Hesse,No migration background,"Marginal, Irregular Part-Time Employment",0.04051,49,1105,0.02888,0.05214
2004,Hesse,No migration background,Not Employed,0.42874,426,1105,0.39955,0.45793
2004,Hesse,Direct migration background,Full-Time Employment,0.35111,93,202,0.28512,0.41710
2004,Hesse,Direct migration background,Not Employed,0.48040,109,202,0.41133,0.54947
2004,"Rhineland-Palatinate, Saarland",No migration background,Full-Time Employment,0.34040,383,1041,0.31161,0.36920
2004,"Rhineland-Palatinate, Saarland",No migration background,Regular Part-Time Employment,0.08407,118,1041,0.06721,0.10094
