year,quintil_oecd,sex,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,1st Quintile,female,Full-Time Employment,0.07975,238,2292,0.06865,0.09084
2022,1st Quintile,female,Regular Part-Time Employment,0.12693,382,2292,0.11330,0.14056
2022,1st Quintile,female,Vocational Training,0.02309,83,2292,0.01694,0.02924
2022,1st Quintile,female,"Marginal, Irregular Part-Time Employment",0.06850,170,2292,0.05815,0.07884
2022,1st Quintile,female,Not Employed,0.51960,1419,2292,0.49914,0.54006
2022,2nd Quintile,male,Full-Time Employment,0.35393,732,1495,0.32968,0.37818
2022,2nd Quintile,male,Regular Part-Time Employment,0.04723,99,1495,0.03647,0.05799
2022,2nd Quintile,male,Vocational Training,0.01465,49,1495,0.00856,0.02074
2022,2nd Quintile,male,"Marginal, Irregular Part-Time Employment",0.03313,61,1495,0.02405,0.04220
2022,2nd Quintile,male,Not Employed,0.37699,554,1495,0.35242,0.40157
2022,2nd Quintile,female,Full-Time Employment,0.17587,408,1767,0.15812,0.19363
2022,2nd Quintile,female,Regular Part-Time Employment,0.16059,440,1767,0.14347,0.17772
2022,2nd Quintile,female,Vocational Training,0.01896,37,1767,0.01260,0.02532
2022,2nd Quintile,female,"Marginal, Irregular Part-Time Employment",0.04572,120,1767,0.03598,0.05546
2022,2nd Quintile,female,Not Employed,0.44356,762,1767,0.42039,0.46674
2022,3rd Quintile,male,Full-Time Employment,0.42026,794,1417,0.39455,0.44597
2022,3rd Quintile,male,Regular Part-Time Employment,0.03705,87,1417,0.02721,0.04688
2022,3rd Quintile,male,Vocational Training,0.01723,43,1417,0.01045,0.02401
2022,3rd Quintile,male,"Marginal, Irregular Part-Time Employment",0.02208,49,1417,0.01442,0.02973
2022,3rd Quintile,male,Not Employed,0.32621,444,1417,0.30179,0.35063
2022,3rd Quintile,female,Full-Time Employment,0.19633,465,1550,0.17655,0.21612
2022,3rd Quintile,female,Regular Part-Time Employment,0.21294,478,1550,0.19256,0.23333
2022,3rd Quintile,female,"Marginal, Irregular Part-Time Employment",0.04492,79,1550,0.03460,0.05523
2022,3rd Quintile,female,Not Employed,0.40234,528,1550,0.37792,0.42676
2022,4th Quintile,male,Full-Time Employment,0.50212,947,1500,0.47680,0.52743
2022,4th Quintile,male,Regular Part-Time Employment,0.05624,91,1500,0.04458,0.06791
2022,4th Quintile,male,"Marginal, Irregular Part-Time Employment",0.02289,52,1500,0.01532,0.03046
2022,4th Quintile,male,Not Employed,0.26173,410,1500,0.23948,0.28398
2022,4th Quintile,female,Full-Time Employment,0.25663,536,1605,0.23526,0.27801
2022,4th Quintile,female,Regular Part-Time Employment,0.24528,506,1605,0.22422,0.26633
2022,4th Quintile,female,"Marginal, Irregular Part-Time Employment",0.05142,92,1605,0.04061,0.06223
2022,4th Quintile,female,Not Employed,0.29287,471,1605,0.27060,0.31514
2022,5th Quintile,male,Full-Time Employment,0.58024,1432,2091,0.55908,0.60139
2022,5th Quintile,male,Regular Part-Time Employment,0.04286,116,2091,0.03417,0.05154
2022,5th Quintile,male,"Marginal, Irregular Part-Time Employment",0.02090,77,2091,0.01477,0.02704
2022,5th Quintile,male,Not Employed,0.23163,466,2091,0.21355,0.24972
2022,5th Quintile,female,Full-Time Employment,0.33808,785,1906,0.31683,0.35932
2022,5th Quintile,female,Regular Part-Time Employment,0.20493,518,1906,0.18680,0.22305
2022,5th Quintile,female,"Marginal, Irregular Part-Time Employment",0.04270,95,1906,0.03362,0.05178
2022,5th Quintile,female,Not Employed,0.29220,508,1906,0.27178,0.31263
