year,quintil_oecd,regtyp,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,4th Quintile,Rural regions,Not Employed,0.25617,461,1685,0.23532,0.27702
2018,5th Quintile,Urban regions,Full-Time Employment,0.52106,1964,3761,0.50510,0.53703
2018,5th Quintile,Urban regions,Regular Part-Time Employment,0.10827,582,3761,0.09834,0.11820
2018,5th Quintile,Urban regions,Vocational Training,0.01016,42,3761,0.00696,0.01337
2018,5th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03769,153,3761,0.03160,0.04377
2018,5th Quintile,Urban regions,Not Employed,0.22556,1020,3761,0.21221,0.23892
2018,5th Quintile,Rural regions,Full-Time Employment,0.52182,741,1347,0.49514,0.54851
2018,5th Quintile,Rural regions,Regular Part-Time Employment,0.13883,228,1347,0.12035,0.15730
2018,5th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03054,45,1347,0.02135,0.03974
2018,5th Quintile,Rural regions,Not Employed,0.20317,333,1347,0.18168,0.22467
2019,1st Quintile,Urban regions,Full-Time Employment,0.11508,784,4840,0.10609,0.12407
2019,1st Quintile,Urban regions,Regular Part-Time Employment,0.10199,533,4840,0.09346,0.11051
2019,1st Quintile,Urban regions,Vocational Training,0.03273,232,4840,0.02771,0.03774
2019,1st Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.06181,354,4840,0.05503,0.06860
2019,1st Quintile,Urban regions,Not Employed,0.46885,2937,4840,0.45479,0.48291
2019,1st Quintile,Rural regions,Full-Time Employment,0.13799,454,2395,0.12417,0.15180
2019,1st Quintile,Rural regions,Regular Part-Time Employment,0.10008,247,2395,0.08806,0.11210
2019,1st Quintile,Rural regions,Vocational Training,0.02546,121,2395,0.01915,0.03178
2019,1st Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.05396,173,2395,0.04491,0.06302
2019,1st Quintile,Rural regions,Not Employed,0.48723,1400,2395,0.46721,0.50725
2019,2nd Quintile,Urban regions,Full-Time Employment,0.25472,951,3038,0.23922,0.27022
2019,2nd Quintile,Urban regions,Regular Part-Time Employment,0.10846,504,3038,0.09740,0.11951
2019,2nd Quintile,Urban regions,Vocational Training,0.02106,114,3038,0.01595,0.02616
2019,2nd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.05037,191,3038,0.04259,0.05815
2019,2nd Quintile,Urban regions,Not Employed,0.39988,1278,3038,0.38245,0.41730
2019,2nd Quintile,Rural regions,Full-Time Employment,0.26178,642,1988,0.24245,0.28111
2019,2nd Quintile,Rural regions,Regular Part-Time Employment,0.12212,324,1988,0.10772,0.13651
2019,2nd Quintile,Rural regions,Vocational Training,0.01819,78,1988,0.01232,0.02407
2019,2nd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03231,108,1988,0.02453,0.04008
2019,2nd Quintile,Rural regions,Not Employed,0.38487,836,1988,0.36348,0.40626
2019,3rd Quintile,Urban regions,Full-Time Employment,0.35692,1127,2815,0.33922,0.37462
2019,3rd Quintile,Urban regions,Regular Part-Time Employment,0.12516,491,2815,0.11293,0.13738
2019,3rd Quintile,Urban regions,Vocational Training,0.02308,80,2815,0.01753,0.02863
2019,3rd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04126,169,2815,0.03391,0.04861
2019,3rd Quintile,Urban regions,Not Employed,0.29980,948,2815,0.28287,0.31673
2019,3rd Quintile,Rural regions,Full-Time Employment,0.34990,700,1702,0.32724,0.37257
2019,3rd Quintile,Rural regions,Regular Part-Time Employment,0.11259,292,1702,0.09757,0.12762
2019,3rd Quintile,Rural regions,Vocational Training,0.02994,54,1702,0.02185,0.03804
2019,3rd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.02960,72,1702,0.02155,0.03766
2019,3rd Quintile,Rural regions,Not Employed,0.32747,584,1702,0.30517,0.34977
2019,4th Quintile,Urban regions,Full-Time Employment,0.40155,1283,2814,0.38343,0.41966
2019,4th Quintile,Urban regions,Regular Part-Time Employment,0.13346,518,2814,0.12089,0.14603
2019,4th Quintile,Urban regions,Vocational Training,0.01392,59,2814,0.00959,0.01825
2019,4th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03390,136,2814,0.02721,0.04058
2019,4th Quintile,Urban regions,Not Employed,0.26963,818,2814,0.25323,0.28603
2019,4th Quintile,Rural regions,Full-Time Employment,0.43835,709,1522,0.41342,0.46329
2019,4th Quintile,Rural regions,Regular Part-Time Employment,0.12677,256,1522,0.11005,0.14350
2019,4th Quintile,Rural regions,Vocational Training,0.01702,33,1522,0.01052,0.02352
2019,4th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04618,83,1522,0.03563,0.05673
2019,4th Quintile,Rural regions,Not Employed,0.25441,441,1522,0.23253,0.27630
2019,5th Quintile,Urban regions,Full-Time Employment,0.51767,1814,3550,0.50123,0.53411
2019,5th Quintile,Urban regions,Regular Part-Time Employment,0.11062,583,3550,0.10030,0.12094
2019,5th Quintile,Urban regions,Vocational Training,0.00965,38,3550,0.00643,0.01287
2019,5th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03233,160,3550,0.02651,0.03815
2019,5th Quintile,Urban regions,Not Employed,0.23562,955,3550,0.22166,0.24958
2019,5th Quintile,Rural regions,Full-Time Employment,0.50626,713,1301,0.47908,0.53344
2019,5th Quintile,Rural regions,Regular Part-Time Employment,0.13732,218,1301,0.11861,0.15603
2019,5th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04497,59,1301,0.03370,0.05623
2019,5th Quintile,Rural regions,Not Employed,0.20029,311,1301,0.17853,0.22204
2020,1st Quintile,Urban regions,Full-Time Employment,0.12611,787,4456,0.11636,0.13585
2020,1st Quintile,Urban regions,Regular Part-Time Employment,0.09748,495,4456,0.08877,0.10619
2020,1st Quintile,Urban regions,Vocational Training,0.03257,213,4456,0.02736,0.03778
2020,1st Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.06442,299,4456,0.05721,0.07163
2020,1st Quintile,Urban regions,Not Employed,0.47926,2662,4456,0.46459,0.49393
2020,1st Quintile,Rural regions,Full-Time Employment,0.13078,447,2221,0.11676,0.14481
2020,1st Quintile,Rural regions,Regular Part-Time Employment,0.08661,237,2221,0.07491,0.09831
2020,1st Quintile,Rural regions,Vocational Training,0.02270,104,2221,0.01650,0.02889
2020,1st Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.05693,127,2221,0.04729,0.06657
2020,1st Quintile,Rural regions,Not Employed,0.49474,1306,2221,0.47394,0.51553
2020,2nd Quintile,Urban regions,Full-Time Employment,0.25409,947,2964,0.23841,0.26976
2020,2nd Quintile,Urban regions,Regular Part-Time Employment,0.10938,495,2964,0.09814,0.12062
2020,2nd Quintile,Urban regions,Vocational Training,0.02098,96,2964,0.01582,0.02614
2020,2nd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04450,189,2964,0.03707,0.05192
2020,2nd Quintile,Urban regions,Not Employed,0.40389,1237,2964,0.38622,0.42156
2020,2nd Quintile,Rural regions,Full-Time Employment,0.26659,653,1992,0.24717,0.28601
2020,2nd Quintile,Rural regions,Regular Part-Time Employment,0.12287,308,1992,0.10845,0.13729
2020,2nd Quintile,Rural regions,Vocational Training,0.02567,71,1992,0.01873,0.03262
2020,2nd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03182,102,1992,0.02411,0.03953
2020,2nd Quintile,Rural regions,Not Employed,0.36358,858,1992,0.34245,0.38471
2020,3rd Quintile,Urban regions,Full-Time Employment,0.34697,1114,2759,0.32920,0.36473
2020,3rd Quintile,Urban regions,Regular Part-Time Employment,0.12435,497,2759,0.11204,0.13667
2020,3rd Quintile,Urban regions,Vocational Training,0.02548,96,2759,0.01959,0.03136
2020,3rd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03475,139,2759,0.02791,0.04158
2020,3rd Quintile,Urban regions,Not Employed,0.31443,913,2759,0.29710,0.33176
2020,3rd Quintile,Rural regions,Full-Time Employment,0.34722,651,1561,0.32359,0.37084
2020,3rd Quintile,Rural regions,Regular Part-Time Employment,0.12556,258,1561,0.10911,0.14200
2020,3rd Quintile,Rural regions,Vocational Training,0.01458,33,1561,0.00863,0.02053
2020,3rd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03829,73,1561,0.02877,0.04782
2020,3rd Quintile,Rural regions,Not Employed,0.32567,546,1561,0.30242,0.34893
2020,4th Quintile,Urban regions,Full-Time Employment,0.39510,1365,2995,0.37758,0.41261
2020,4th Quintile,Urban regions,Regular Part-Time Employment,0.14128,573,2995,0.12881,0.15376
2020,4th Quintile,Urban regions,Vocational Training,0.01337,59,2995,0.00925,0.01748
2020,4th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03869,137,2995,0.03178,0.04560
2020,4th Quintile,Urban regions,Not Employed,0.26394,861,2995,0.24815,0.27972
2020,4th Quintile,Rural regions,Full-Time Employment,0.45996,797,1600,0.43554,0.48439
2020,4th Quintile,Rural regions,Regular Part-Time Employment,0.12197,268,1600,0.10593,0.13801
2020,4th Quintile,Rural regions,Vocational Training,0.02839,31,1600,0.02025,0.03654
2020,4th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03704,83,1600,0.02779,0.04630
2020,4th Quintile,Rural regions,Not Employed,0.23352,421,1600,0.21278,0.25426
2020,5th Quintile,Urban regions,Full-Time Employment,0.50475,2408,4427,0.49002,0.51948
2020,5th Quintile,Urban regions,Regular Part-Time Employment,0.11841,718,4427,0.10889,0.12793
2020,5th Quintile,Urban regions,Vocational Training,0.00987,45,4427,0.00695,0.01278
2020,5th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03114,184,4427,0.02602,0.03626
2020,5th Quintile,Urban regions,Not Employed,0.22194,1072,4427,0.20970,0.23419
2020,5th Quintile,Rural regions,Full-Time Employment,0.49919,917,1586,0.47458,0.52381
2020,5th Quintile,Rural regions,Regular Part-Time Employment,0.12082,266,1586,0.10478,0.13687
2020,5th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04542,58,1586,0.03517,0.05567
2020,5th Quintile,Rural regions,Not Employed,0.22783,345,1586,0.20718,0.24848
2021,1st Quintile,Urban regions,Full-Time Employment,0.13683,755,3410,0.12530,0.14837
2021,1st Quintile,Urban regions,Regular Part-Time Employment,0.10306,413,3410,0.09285,0.11327
2021,1st Quintile,Urban regions,Vocational Training,0.02875,129,3410,0.02314,0.03436
2021,1st Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.07279,191,3410,0.06407,0.08151
2021,1st Quintile,Urban regions,Not Employed,0.44325,1865,3410,0.42657,0.45992
2021,1st Quintile,Urban regions,In short-time work (since 2021),0.00519,57,3410,0.00278,0.00760
2021,1st Quintile,Rural regions,Full-Time Employment,0.15341,347,1447,0.13484,0.17199
2021,1st Quintile,Rural regions,Regular Part-Time Employment,0.11046,176,1447,0.09431,0.12662
2021,1st Quintile,Rural regions,Vocational Training,0.01446,54,1447,0.00831,0.02062
2021,1st Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.05739,71,1447,0.04540,0.06938
2021,1st Quintile,Rural regions,Not Employed,0.45266,799,1447,0.42700,0.47831
2021,2nd Quintile,Urban regions,Full-Time Employment,0.25735,754,2213,0.23913,0.27557
2021,2nd Quintile,Urban regions,Regular Part-Time Employment,0.12090,380,2213,0.10732,0.13449
2021,2nd Quintile,Urban regions,Vocational Training,0.01722,56,2213,0.01180,0.02264
2021,2nd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03860,118,2213,0.03057,0.04663
2021,2nd Quintile,Urban regions,Not Employed,0.37669,905,2213,0.35650,0.39688
2021,2nd Quintile,Rural regions,Full-Time Employment,0.28624,459,1374,0.26233,0.31015
2021,2nd Quintile,Rural regions,Regular Part-Time Employment,0.09272,189,1374,0.07738,0.10806
2021,2nd Quintile,Rural regions,Vocational Training,0.02081,39,1374,0.01326,0.02837
2021,2nd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03335,69,1374,0.02385,0.04285
2021,2nd Quintile,Rural regions,Not Employed,0.38430,618,1374,0.35857,0.41003
2021,3rd Quintile,Urban regions,Full-Time Employment,0.32688,849,2018,0.30641,0.34736
2021,3rd Quintile,Urban regions,Regular Part-Time Employment,0.11859,375,2018,0.10448,0.13270
2021,3rd Quintile,Urban regions,Vocational Training,0.01763,51,2018,0.01189,0.02337
2021,3rd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04948,102,2018,0.04002,0.05895
2021,3rd Quintile,Urban regions,Not Employed,0.31734,641,2018,0.29703,0.33765
2021,3rd Quintile,Rural regions,Full-Time Employment,0.35826,495,1128,0.33027,0.38625
2021,3rd Quintile,Rural regions,Regular Part-Time Employment,0.14120,220,1128,0.12087,0.16153
2021,3rd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03139,51,1128,0.02121,0.04157
2021,3rd Quintile,Rural regions,Not Employed,0.25862,362,1128,0.23306,0.28419
2021,4th Quintile,Urban regions,Full-Time Employment,0.43260,1034,2114,0.41148,0.45373
2021,4th Quintile,Urban regions,Regular Part-Time Employment,0.12339,351,2114,0.10937,0.13742
2021,4th Quintile,Urban regions,Vocational Training,0.01131,31,2114,0.00680,0.01581
2021,4th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.02335,76,2114,0.01691,0.02979
2021,4th Quintile,Urban regions,Not Employed,0.24968,622,2114,0.23123,0.26814
2021,4th Quintile,Rural regions,Full-Time Employment,0.41486,506,1071,0.38533,0.44438
2021,4th Quintile,Rural regions,Regular Part-Time Employment,0.11552,196,1071,0.09637,0.13467
2021,4th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04560,50,1071,0.03310,0.05810
2021,4th Quintile,Rural regions,Not Employed,0.27352,319,1071,0.24681,0.30023
2021,5th Quintile,Urban regions,Full-Time Employment,0.49883,1731,3164,0.48141,0.51626
2021,5th Quintile,Urban regions,Regular Part-Time Employment,0.10814,498,3164,0.09732,0.11897
2021,5th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03472,119,3164,0.02834,0.04110
2021,5th Quintile,Urban regions,Not Employed,0.22932,816,3164,0.21467,0.24397
2021,5th Quintile,Rural regions,Full-Time Employment,0.53414,657,1106,0.50472,0.56355
2021,5th Quintile,Rural regions,Regular Part-Time Employment,0.11736,158,1106,0.09838,0.13633
2021,5th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.02703,34,1106,0.01746,0.03659
2021,5th Quintile,Rural regions,Not Employed,0.19748,257,1106,0.17400,0.22095
2022,1st Quintile,Urban regions,Full-Time Employment,0.13644,660,3039,0.12423,0.14865
2022,1st Quintile,Urban regions,Regular Part-Time Employment,0.11331,414,3039,0.10204,0.12459
2022,1st Quintile,Urban regions,Vocational Training,0.02059,119,3039,0.01554,0.02564
2022,1st Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.06412,198,3039,0.05541,0.07283
2022,1st Quintile,Urban regions,Not Employed,0.46869,1610,3039,0.45095,0.48644
2022,1st Quintile,Urban regions,In short-time work (since 2021),0.00299,38,3039,0.00105,0.00493
2022,1st Quintile,Rural regions,Full-Time Employment,0.14343,287,1283,0.12424,0.16262
2022,1st Quintile,Rural regions,Regular Part-Time Employment,0.07800,149,1283,0.06332,0.09267
2022,1st Quintile,Rural regions,Vocational Training,0.02264,60,1283,0.01450,0.03079
2022,1st Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.06039,86,1283,0.04735,0.07343
2022,1st Quintile,Rural regions,Not Employed,0.47697,701,1283,0.44962,0.50431
2022,2nd Quintile,Urban regions,Full-Time Employment,0.26126,723,2019,0.24210,0.28043
2022,2nd Quintile,Urban regions,Regular Part-Time Employment,0.10573,349,2019,0.09231,0.11915
2022,2nd Quintile,Urban regions,Vocational Training,0.01689,50,2019,0.01127,0.02251
2022,2nd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04462,116,2019,0.03561,0.05362
2022,2nd Quintile,Urban regions,Not Employed,0.39974,781,2019,0.37837,0.42111
2022,2nd Quintile,Rural regions,Full-Time Employment,0.25916,417,1243,0.23479,0.28353
2022,2nd Quintile,Rural regions,Regular Part-Time Employment,0.10845,190,1243,0.09116,0.12575
2022,2nd Quintile,Rural regions,Vocational Training,0.01695,36,1243,0.00977,0.02412
2022,2nd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03075,65,1243,0.02114,0.04035
2022,2nd Quintile,Rural regions,Not Employed,0.43425,535,1243,0.40668,0.46182
2022,3rd Quintile,Urban regions,Full-Time Employment,0.30075,813,1919,0.28022,0.32127
2022,3rd Quintile,Urban regions,Regular Part-Time Employment,0.12784,377,1919,0.11290,0.14279
2022,3rd Quintile,Urban regions,Vocational Training,0.00932,46,1919,0.00502,0.01362
2022,3rd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03224,79,1919,0.02433,0.04014
2022,3rd Quintile,Urban regions,Not Employed,0.36929,604,1919,0.34769,0.39088
2022,3rd Quintile,Rural regions,Full-Time Employment,0.30927,446,1051,0.28132,0.33723
2022,3rd Quintile,Rural regions,Regular Part-Time Employment,0.12976,188,1051,0.10943,0.15008
2022,3rd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03704,49,1051,0.02562,0.04846
2022,3rd Quintile,Rural regions,Not Employed,0.35956,368,1051,0.33054,0.38859
2022,4th Quintile,Urban regions,Full-Time Employment,0.36353,985,2062,0.34276,0.38430
2022,4th Quintile,Urban regions,Regular Part-Time Employment,0.16004,391,2062,0.14421,0.17587
2022,4th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03802,95,2062,0.02976,0.04627
2022,4th Quintile,Urban regions,Not Employed,0.27549,591,2062,0.25620,0.29478
2022,4th Quintile,Rural regions,Full-Time Employment,0.40474,498,1043,0.37494,0.43454
2022,4th Quintile,Rural regions,Regular Part-Time Employment,0.13708,206,1043,0.11620,0.15797
2022,4th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03617,49,1043,0.02484,0.04751
2022,4th Quintile,Rural regions,Not Employed,0.28176,290,1043,0.25444,0.30907
2022,5th Quintile,Urban regions,Full-Time Employment,0.45360,1620,2948,0.43562,0.47157
2022,5th Quintile,Urban regions,Regular Part-Time Employment,0.12041,472,2948,0.10866,0.13216
2022,5th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03350,128,2948,0.02700,0.04000
2022,5th Quintile,Urban regions,Not Employed,0.26590,728,2948,0.24994,0.28185
2022,5th Quintile,Rural regions,Full-Time Employment,0.50744,597,1049,0.47717,0.53771
2022,5th Quintile,Rural regions,Regular Part-Time Employment,0.11407,162,1049,0.09483,0.13332
2022,5th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.02361,44,1049,0.01442,0.03280
2022,5th Quintile,Rural regions,Not Employed,0.24142,246,1049,0.21551,0.26733
