year,bula_h,pgisced97,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Brandenburg,Lower Secondary Level,Vocational Training,0.26224,33,100,0.17560,0.34889
2000,Brandenburg,Lower Secondary Level,Not Employed,0.64915,67,100,0.55514,0.74316
2000,Brandenburg,Upper Secondary Level,Full-Time Employment,0.39017,210,462,0.34564,0.43470
2000,Brandenburg,Upper Secondary Level,Not Employed,0.52062,252,462,0.47502,0.56622
2000,Brandenburg,First Stage of Tertiary Education,Full-Time Employment,0.57293,48,79,0.46315,0.68271
2000,Brandenburg,First Stage of Tertiary Education,Not Employed,0.40227,31,79,0.29345,0.51109
2000,Brandenburg,Second Stage of Tertiary Education,Full-Time Employment,0.52514,151,237,0.46143,0.58885
2000,Brandenburg,Second Stage of Tertiary Education,Not Employed,0.36189,86,237,0.30058,0.42320
2000,Mecklenburg-Western Pomerania,Upper Secondary Level,Full-Time Employment,0.42665,144,284,0.36903,0.48428
2000,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Employed,0.45955,140,284,0.40148,0.51761
2000,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Full-Time Employment,0.51378,73,110,0.41994,0.60761
2000,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Employed,0.36593,37,110,0.27550,0.45635
2000,Saxony,Lower Secondary Level,Vocational Training,0.22039,45,147,0.15315,0.28763
2000,Saxony,Lower Secondary Level,Not Employed,0.69226,102,147,0.61739,0.76713
2000,Saxony,Upper Secondary Level,Full-Time Employment,0.38396,417,972,0.35337,0.41455
2000,Saxony,Upper Secondary Level,Regular Part-Time Employment,0.07098,73,972,0.05483,0.08713
2000,Saxony,Upper Secondary Level,Not Employed,0.50982,482,972,0.47838,0.54127
2000,Saxony,Post-secondary Non-tertiary Level,Full-Time Employment,0.65358,32,32,0.48607,0.82108
2000,Saxony,First Stage of Tertiary Education,Full-Time Employment,0.50126,83,138,0.41754,0.58499
2000,Saxony,First Stage of Tertiary Education,Not Employed,0.45606,55,138,0.37266,0.53947
2000,Saxony,Second Stage of Tertiary Education,Full-Time Employment,0.52505,220,368,0.47396,0.57614
2000,Saxony,Second Stage of Tertiary Education,Regular Part-Time Employment,0.09139,36,368,0.06190,0.12087
2000,Saxony,Second Stage of Tertiary Education,Not Employed,0.37116,112,368,0.32173,0.42059
2000,Saxony-Anhalt,Lower Secondary Level,Not Employed,0.72261,64,64,0.61206,0.83317
2000,Saxony-Anhalt,Upper Secondary Level,Full-Time Employment,0.35302,209,525,0.31210,0.39394
2000,Saxony-Anhalt,Upper Secondary Level,Regular Part-Time Employment,0.04824,31,525,0.02989,0.06659
2000,Saxony-Anhalt,Upper Secondary Level,Not Employed,0.53784,285,525,0.49515,0.58053
2000,Saxony-Anhalt,First Stage of Tertiary Education,Full-Time Employment,0.36855,51,103,0.27493,0.46217
2000,Saxony-Anhalt,First Stage of Tertiary Education,Not Employed,0.54876,52,103,0.45218,0.64533
2000,Saxony-Anhalt,Second Stage of Tertiary Education,Full-Time Employment,0.54503,140,208,0.47719,0.61287
2000,Saxony-Anhalt,Second Stage of Tertiary Education,Not Employed,0.37440,68,208,0.30847,0.44033
2000,Thuringa,Lower Secondary Level,Not Employed,0.70745,47,47,0.57598,0.83892
2000,Thuringa,Upper Secondary Level,Full-Time Employment,0.39519,292,646,0.35746,0.43292
2000,Thuringa,Upper Secondary Level,Regular Part-Time Employment,0.05910,39,646,0.04090,0.07730
2000,Thuringa,Upper Secondary Level,Not Employed,0.51615,315,646,0.47759,0.55472
2000,Thuringa,First Stage of Tertiary Education,Full-Time Employment,0.54594,49,84,0.43882,0.65305
2000,Thuringa,First Stage of Tertiary Education,Not Employed,0.37502,35,84,0.27087,0.47918
2000,Thuringa,Second Stage of Tertiary Education,Full-Time Employment,0.50702,103,153,0.42754,0.58651
2000,Thuringa,Second Stage of Tertiary Education,Not Employed,0.35463,50,153,0.27858,0.43069
2001,Schleswig-Holstein,Lower Secondary Level,Not Employed,0.62739,54,54,0.49722,0.75756
2001,Schleswig-Holstein,Upper Secondary Level,Full-Time Employment,0.41810,155,347,0.36612,0.47007
2001,Schleswig-Holstein,Upper Secondary Level,Regular Part-Time Employment,0.09056,36,347,0.06032,0.12080
2001,Schleswig-Holstein,Upper Secondary Level,Not Employed,0.45077,156,347,0.39834,0.50319
2001,Schleswig-Holstein,Second Stage of Tertiary Education,Full-Time Employment,0.65013,49,49,0.51520,0.78505
2001,Hamburg,Upper Secondary Level,Full-Time Employment,0.37924,55,120,0.29207,0.46642
2001,Hamburg,Upper Secondary Level,Not Employed,0.48843,65,120,0.39861,0.57824
2001,Hamburg,Second Stage of Tertiary Education,Full-Time Employment,0.60504,42,42,0.45541,0.75468
2001,Lower Saxony,Pre-primary Level,Not Employed,0.78297,39,39,0.65191,0.91404
2001,Lower Saxony,Lower Secondary Level,Full-Time Employment,0.14970,45,267,0.10682,0.19258
2001,Lower Saxony,Lower Secondary Level,Vocational Training,0.06443,31,267,0.03493,0.09394
2001,Lower Saxony,Lower Secondary Level,Not Employed,0.70900,191,267,0.65441,0.76358
2001,Lower Saxony,Upper Secondary Level,Full-Time Employment,0.40289,419,996,0.37241,0.43337
2001,Lower Saxony,Upper Secondary Level,Regular Part-Time Employment,0.11435,119,996,0.09457,0.13412
2001,Lower Saxony,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04495,49,996,0.03208,0.05783
2001,Lower Saxony,Upper Secondary Level,Not Employed,0.41882,409,996,0.38816,0.44947
2001,Lower Saxony,Post-secondary Non-tertiary Level,Full-Time Employment,0.41383,48,97,0.31531,0.51236
2001,Lower Saxony,Post-secondary Non-tertiary Level,Not Employed,0.43751,49,97,0.33827,0.53674
2001,Lower Saxony,First Stage of Tertiary Education,Full-Time Employment,0.51751,66,104,0.42101,0.61401
2001,Lower Saxony,First Stage of Tertiary Education,Not Employed,0.35429,38,104,0.26192,0.44666
2001,Lower Saxony,Second Stage of Tertiary Education,Full-Time Employment,0.57163,139,227,0.50711,0.63614
2001,Lower Saxony,Second Stage of Tertiary Education,Regular Part-Time Employment,0.15426,34,227,0.10717,0.20135
2001,Lower Saxony,Second Stage of Tertiary Education,Not Employed,0.24819,54,227,0.19187,0.30450
2001,Bremen,Upper Secondary Level,Not Employed,0.51738,38,38,0.35636,0.67839
2001,North Rhine-Westphalia,Pre-primary Level,Not Employed,0.80039,98,98,0.72085,0.87993
2001,North Rhine-Westphalia,Primary Level,Not Employed,0.64493,77,77,0.53734,0.75252
2001,North Rhine-Westphalia,Lower Secondary Level,Full-Time Employment,0.18482,140,678,0.15558,0.21406
2001,North Rhine-Westphalia,Lower Secondary Level,Regular Part-Time Employment,0.05748,42,678,0.03995,0.07502
2001,North Rhine-Westphalia,Lower Secondary Level,Vocational Training,0.10598,81,678,0.08279,0.12917
2001,North Rhine-Westphalia,Lower Secondary Level,Not Employed,0.62962,415,678,0.59324,0.66599
2001,North Rhine-Westphalia,Upper Secondary Level,Full-Time Employment,0.38379,935,2372,0.36421,0.40336
2001,North Rhine-Westphalia,Upper Secondary Level,Regular Part-Time Employment,0.10773,276,2372,0.09525,0.12021
2001,North Rhine-Westphalia,Upper Secondary Level,Vocational Training,0.01726,45,2372,0.01202,0.02251
2001,North Rhine-Westphalia,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.03106,83,2372,0.02407,0.03804
2001,North Rhine-Westphalia,Upper Secondary Level,Not Employed,0.46016,1033,2372,0.44010,0.48022
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full-Time Employment,0.53829,170,303,0.48207,0.59452
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.11349,38,303,0.07771,0.14926
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Employed,0.29442,95,303,0.24302,0.34583
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Full-Time Employment,0.53092,193,345,0.47818,0.58365
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Regular Part-Time Employment,0.10832,43,345,0.07547,0.14116
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Not Employed,0.33547,109,345,0.28558,0.38537
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Full-Time Employment,0.58625,390,617,0.54736,0.62514
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Regular Part-Time Employment,0.10737,75,617,0.08293,0.13182
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Employed,0.26278,152,617,0.22802,0.29754
2001,Hesse,Lower Secondary Level,Full-Time Employment,0.17959,45,190,0.12487,0.23432
2001,Hesse,Lower Secondary Level,Not Employed,0.64740,145,190,0.57929,0.71552
2001,Hesse,Upper Secondary Level,Full-Time Employment,0.39958,318,713,0.36360,0.43556
2001,Hesse,Upper Secondary Level,Regular Part-Time Employment,0.10835,93,713,0.08552,0.13118
2001,Hesse,Upper Secondary Level,Not Employed,0.44742,302,713,0.41089,0.48394
2001,Hesse,Post-secondary Non-tertiary Level,Full-Time Employment,0.48106,55,86,0.37484,0.58728
2001,Hesse,Post-secondary Non-tertiary Level,Not Employed,0.31368,31,86,0.21504,0.41232
2001,Hesse,First Stage of Tertiary Education,Full-Time Employment,0.43857,41,41,0.28479,0.59235
2001,Hesse,Second Stage of Tertiary Education,Full-Time Employment,0.65628,155,214,0.59249,0.72006
2001,Hesse,Second Stage of Tertiary Education,Not Employed,0.27206,59,214,0.21230,0.33183
2001,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Full-Time Employment,0.13326,36,201,0.08616,0.18036
2001,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Employed,0.71605,165,201,0.65356,0.77855
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full-Time Employment,0.41083,300,731,0.37514,0.44652
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Regular Part-Time Employment,0.09118,76,731,0.07030,0.11206
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.03939,32,731,0.02527,0.05350
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Employed,0.44827,323,731,0.41219,0.48435
2001,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Full-Time Employment,0.51808,31,31,0.33927,0.69688
2001,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Full-Time Employment,0.55481,60,60,0.42799,0.68162
2001,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Full-Time Employment,0.55730,82,117,0.46691,0.64769
2001,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Employed,0.28758,35,117,0.20521,0.36995
2001,Baden-Wuerttemberg,Pre-primary Level,Not Employed,0.83480,58,58,0.73840,0.93121
2001,Baden-Wuerttemberg,Primary Level,Not Employed,0.56128,31,31,0.38370,0.73885
2001,Baden-Wuerttemberg,Lower Secondary Level,Full-Time Employment,0.21734,140,499,0.18112,0.25357
2001,Baden-Wuerttemberg,Lower Secondary Level,Regular Part-Time Employment,0.07641,41,499,0.05308,0.09974
2001,Baden-Wuerttemberg,Lower Secondary Level,Vocational Training,0.07907,46,499,0.05537,0.10277
2001,Baden-Wuerttemberg,Lower Secondary Level,Not Employed,0.57950,272,499,0.53614,0.62286
2001,Baden-Wuerttemberg,Upper Secondary Level,Full-Time Employment,0.42580,558,1233,0.39819,0.45341
2001,Baden-Wuerttemberg,Upper Secondary Level,Regular Part-Time Employment,0.10710,143,1233,0.08983,0.12437
2001,Baden-Wuerttemberg,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04629,59,1233,0.03456,0.05802
2001,Baden-Wuerttemberg,Upper Secondary Level,Not Employed,0.40388,473,1233,0.37648,0.43128
2001,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Full-Time Employment,0.53276,62,97,0.43295,0.63256
2001,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Employed,0.31368,35,97,0.22086,0.40650
2001,Baden-Wuerttemberg,First Stage of Tertiary Education,Full-Time Employment,0.62487,133,180,0.55395,0.69580
2001,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Employed,0.24483,47,180,0.18184,0.30783
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full-Time Employment,0.57910,209,352,0.52745,0.63075
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13018,44,352,0.09498,0.16539
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Employed,0.25769,99,352,0.21194,0.30345
2001,Bavaria,Pre-primary Level,Not Employed,0.90509,45,45,0.81849,0.99170
2001,Bavaria,Lower Secondary Level,Full-Time Employment,0.21969,100,433,0.18065,0.25874
2001,Bavaria,Lower Secondary Level,Regular Part-Time Employment,0.05746,31,433,0.03551,0.07940
2001,Bavaria,Lower Secondary Level,Vocational Training,0.14474,69,433,0.11156,0.17792
2001,Bavaria,Lower Secondary Level,Not Employed,0.53516,233,433,0.48812,0.58219
2001,Bavaria,Upper Secondary Level,Full-Time Employment,0.44702,762,1670,0.42316,0.47087
2001,Bavaria,Upper Secondary Level,Regular Part-Time Employment,0.10842,202,1670,0.09350,0.12333
2001,Bavaria,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.03938,77,1670,0.03005,0.04872
2001,Bavaria,Upper Secondary Level,Not Employed,0.39974,629,1670,0.37624,0.42324
2001,Bavaria,Post-secondary Non-tertiary Level,Full-Time Employment,0.38048,63,118,0.29250,0.46845
2001,Bavaria,Post-secondary Non-tertiary Level,Not Employed,0.46048,55,118,0.37016,0.55079
2001,Bavaria,First Stage of Tertiary Education,Full-Time Employment,0.46960,115,204,0.40095,0.53826
2001,Bavaria,First Stage of Tertiary Education,Not Employed,0.41823,89,204,0.35037,0.48609
2001,Bavaria,Second Stage of Tertiary Education,Full-Time Employment,0.58519,274,429,0.53852,0.63187
2001,Bavaria,Second Stage of Tertiary Education,Regular Part-Time Employment,0.08716,41,429,0.06043,0.11388
2001,Bavaria,Second Stage of Tertiary Education,Not Employed,0.31741,114,429,0.27331,0.36150
2001,Berlin,Lower Secondary Level,Not Employed,0.59430,51,51,0.45820,0.73041
2001,Berlin,Upper Secondary Level,Full-Time Employment,0.41477,150,295,0.35845,0.47109
2001,Berlin,Upper Secondary Level,Not Employed,0.44185,145,295,0.38509,0.49862
2001,Berlin,First Stage of Tertiary Education,Full-Time Employment,0.47631,35,35,0.30843,0.64419
2001,Berlin,Second Stage of Tertiary Education,Full-Time Employment,0.57690,131,201,0.50843,0.64537
2001,Berlin,Second Stage of Tertiary Education,Not Employed,0.31622,70,201,0.25177,0.38066
2001,Brandenburg,Lower Secondary Level,Not Employed,0.62213,55,55,0.49281,0.75146
2001,Brandenburg,Upper Secondary Level,Full-Time Employment,0.39563,199,427,0.34920,0.44207
2001,Brandenburg,Upper Secondary Level,Not Employed,0.50906,228,427,0.46158,0.55653
2001,Brandenburg,First Stage of Tertiary Education,Full-Time Employment,0.52102,41,41,0.36621,0.67584
2001,Brandenburg,Second Stage of Tertiary Education,Full-Time Employment,0.43006,124,217,0.36403,0.49608
2001,Brandenburg,Second Stage of Tertiary Education,Not Employed,0.40545,93,217,0.33997,0.47092
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,Full-Time Employment,0.41266,125,254,0.35199,0.47332
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Employed,0.48130,129,254,0.41973,0.54287
2001,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Full-Time Employment,0.56061,73,73,0.44597,0.67526
2001,Saxony,Pre-primary Level,Not Employed,0.95594,35,35,0.88696,1.02493
2001,Saxony,Lower Secondary Level,Vocational Training,0.24744,45,128,0.17238,0.32249
2001,Saxony,Lower Secondary Level,Not Employed,0.64369,83,128,0.56040,0.72699
2001,Saxony,Upper Secondary Level,Full-Time Employment,0.39352,380,889,0.36139,0.42566
2001,Saxony,Upper Secondary Level,Regular Part-Time Employment,0.05693,61,889,0.04169,0.07217
2001,Saxony,Upper Secondary Level,Not Employed,0.51837,448,889,0.48550,0.55123
2001,Saxony,First Stage of Tertiary Education,Full-Time Employment,0.47117,73,123,0.38260,0.55975
2001,Saxony,First Stage of Tertiary Education,Not Employed,0.44903,50,123,0.36077,0.53729
2001,Saxony,Second Stage of Tertiary Education,Full-Time Employment,0.49096,205,355,0.43888,0.54304
2001,Saxony,Second Stage of Tertiary Education,Regular Part-Time Employment,0.09431,36,355,0.06387,0.12476
2001,Saxony,Second Stage of Tertiary Education,Not Employed,0.38770,114,355,0.33694,0.43845
2001,Saxony-Anhalt,Lower Secondary Level,Not Employed,0.69084,57,57,0.56979,0.81188
2001,Saxony-Anhalt,Upper Secondary Level,Full-Time Employment,0.32712,189,494,0.28570,0.36853
2001,Saxony-Anhalt,Upper Secondary Level,Regular Part-Time Employment,0.06298,34,494,0.04154,0.08443
2001,Saxony-Anhalt,Upper Secondary Level,Not Employed,0.54935,271,494,0.50543,0.59327
2001,Saxony-Anhalt,First Stage of Tertiary Education,Full-Time Employment,0.36276,46,88,0.26173,0.46379
2001,Saxony-Anhalt,First Stage of Tertiary Education,Not Employed,0.51724,42,88,0.41224,0.62225
2001,Saxony-Anhalt,Second Stage of Tertiary Education,Full-Time Employment,0.56552,139,200,0.49665,0.63439
2001,Saxony-Anhalt,Second Stage of Tertiary Education,Not Employed,0.35851,61,200,0.29188,0.42514
2001,Thuringa,Pre-primary Level,Not Employed,0.93849,34,34,0.85652,1.02047
2001,Thuringa,Lower Secondary Level,Not Employed,0.78269,38,38,0.64981,0.91558
2001,Thuringa,Upper Secondary Level,Full-Time Employment,0.39120,262,588,0.35172,0.43068
2001,Thuringa,Upper Secondary Level,Regular Part-Time Employment,0.06135,39,588,0.04194,0.08077
2001,Thuringa,Upper Secondary Level,Not Employed,0.50975,287,588,0.46931,0.55019
2001,Thuringa,First Stage of Tertiary Education,Full-Time Employment,0.43146,33,67,0.31197,0.55096
2001,Thuringa,First Stage of Tertiary Education,Not Employed,0.45888,34,67,0.33866,0.57910
2001,Thuringa,Second Stage of Tertiary Education,Full-Time Employment,0.52525,96,144,0.44341,0.60710
2001,Thuringa,Second Stage of Tertiary Education,Not Employed,0.34421,48,144,0.26634,0.42208
2002,Schleswig-Holstein,Lower Secondary Level,Not Employed,0.62833,55,55,0.49944,0.75723
2002,Schleswig-Holstein,Upper Secondary Level,Full-Time Employment,0.44172,164,358,0.39020,0.49323
2002,Schleswig-Holstein,Upper Secondary Level,Regular Part-Time Employment,0.10563,44,358,0.07375,0.13752
2002,Schleswig-Holstein,Upper Secondary Level,Not Employed,0.40361,150,358,0.35272,0.45451
2002,Schleswig-Holstein,Second Stage of Tertiary Education,Full-Time Employment,0.68616,79,79,0.58317,0.78915
2002,Hamburg,Upper Secondary Level,Full-Time Employment,0.35622,64,133,0.27453,0.43792
2002,Hamburg,Upper Secondary Level,Not Employed,0.47194,69,133,0.38678,0.55711
2002,Hamburg,Second Stage of Tertiary Education,Full-Time Employment,0.54598,54,54,0.41194,0.68002
2002,Lower Saxony,Pre-primary Level,Not Employed,0.94986,52,52,0.88996,1.00975
2002,Lower Saxony,Lower Secondary Level,Full-Time Employment,0.13183,42,224,0.08742,0.17623
2002,Lower Saxony,Lower Secondary Level,Not Employed,0.71461,182,224,0.65534,0.77389
2002,Lower Saxony,Upper Secondary Level,Full-Time Employment,0.38211,417,1027,0.35238,0.41184
2002,Lower Saxony,Upper Secondary Level,Regular Part-Time Employment,0.11476,130,1027,0.09526,0.13426
2002,Lower Saxony,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04362,44,1027,0.03112,0.05612
