year,age_gr,pgisced97,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,66 and older,Second Stage of Tertiary Education,Not Employed,0.93421,185,185,0.89839,0.97003
2000,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.09019,40,479,0.06451,0.11587
2000,17-29 y.,Pre-primary Level,Not Employed,0.90045,439,479,0.87360,0.92729
2000,17-29 y.,Primary Level,Not Employed,0.50792,34,34,0.33735,0.67850
2000,17-29 y.,Lower Secondary Level,Full-Time Employment,0.12593,123,1025,0.10561,0.14625
2000,17-29 y.,Lower Secondary Level,Vocational Training,0.41533,459,1025,0.38515,0.44551
2000,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.03390,32,1025,0.02282,0.04498
2000,17-29 y.,Lower Secondary Level,Not Employed,0.38824,411,1025,0.35839,0.41809
2000,17-29 y.,Upper Secondary Level,Full-Time Employment,0.50833,1040,2162,0.48726,0.52941
2000,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.05673,118,2162,0.04698,0.06649
2000,17-29 y.,Upper Secondary Level,Vocational Training,0.07695,178,2162,0.06571,0.08818
2000,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04428,91,2162,0.03560,0.05295
2000,17-29 y.,Upper Secondary Level,Not Employed,0.31371,735,2162,0.29415,0.33328
2000,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.58283,189,268,0.52368,0.64197
2000,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.23628,79,268,0.18533,0.28724
2000,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.73562,138,183,0.67155,0.79969
2000,17-29 y.,First Stage of Tertiary Education,Not Employed,0.17909,45,183,0.12338,0.23479
2000,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.56020,153,245,0.49792,0.62248
2000,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13658,35,245,0.09349,0.17967
2000,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.22500,57,245,0.17260,0.27740
2000,30-45 y.,Primary Level,Full-Time Employment,0.45206,37,89,0.34807,0.55605
2000,30-45 y.,Primary Level,Not Employed,0.42026,52,89,0.31713,0.52339
2000,30-45 y.,Lower Secondary Level,Full-Time Employment,0.45707,257,555,0.41559,0.49855
2000,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.18110,96,555,0.14903,0.21316
2000,30-45 y.,Lower Secondary Level,Not Employed,0.31082,202,555,0.27228,0.34936
2000,30-45 y.,Upper Secondary Level,Full-Time Employment,0.61007,2684,4467,0.59577,0.62437
2000,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.14720,653,4467,0.13681,0.15759
2000,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04560,198,4467,0.03948,0.05172
2000,30-45 y.,Upper Secondary Level,Not Employed,0.19389,932,4467,0.18230,0.20549
2000,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.58906,286,479,0.54495,0.63316
2000,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.13766,70,479,0.10678,0.16855
2000,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.21730,123,479,0.18033,0.25427
2000,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.68212,527,759,0.64897,0.71527
2000,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.15657,119,759,0.13070,0.18244
2000,30-45 y.,First Stage of Tertiary Education,Not Employed,0.12887,113,759,0.10502,0.15272
2000,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.73714,1229,1651,0.71590,0.75838
2000,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.12775,223,1651,0.11164,0.14386
2000,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.11527,199,1651,0.09986,0.13068
2000,46-65 y.,Primary Level,Full-Time Employment,0.26851,40,151,0.19758,0.33943
2000,46-65 y.,Primary Level,Not Employed,0.61959,111,151,0.54190,0.69729
2000,46-65 y.,Lower Secondary Level,Full-Time Employment,0.26744,247,990,0.23985,0.29503
2000,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.10603,99,990,0.08684,0.12522
2000,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.05015,43,990,0.03655,0.06375
2000,46-65 y.,Lower Secondary Level,Not Employed,0.57264,601,990,0.54181,0.60347
2000,46-65 y.,Upper Secondary Level,Full-Time Employment,0.40598,1684,4294,0.39129,0.42067
2000,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.11187,478,4294,0.10244,0.12130
2000,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.03313,133,4294,0.02777,0.03848
2000,46-65 y.,Upper Secondary Level,Not Employed,0.44859,1999,4294,0.43371,0.46346
2000,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.52126,103,163,0.44433,0.59819
2000,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.32488,60,163,0.25276,0.39700
2000,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.52953,354,639,0.49079,0.56826
2000,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.09800,58,639,0.07493,0.12107
2000,46-65 y.,First Stage of Tertiary Education,Not Employed,0.35289,227,639,0.31581,0.38997
2000,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.61311,912,1426,0.58782,0.63840
2000,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.10239,141,1426,0.08665,0.11813
2000,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.25658,373,1426,0.23390,0.27926
2000,66 and older,Primary Level,Not Employed,0.97436,61,61,0.93436,1.01435
2000,66 and older,Lower Secondary Level,Not Employed,0.99185,904,904,0.98599,0.99772
2000,66 and older,Upper Secondary Level,Not Employed,0.97587,1817,1817,0.96881,0.98292
2000,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.94022,94,94,0.89204,0.98841
2000,66 and older,First Stage of Tertiary Education,Not Employed,0.95684,232,232,0.93063,0.98304
2000,66 and older,Second Stage of Tertiary Education,Not Employed,0.92013,389,389,0.89315,0.94710
2001,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.13215,65,526,0.10318,0.16112
2001,17-29 y.,Pre-primary Level,Not Employed,0.83885,461,526,0.80740,0.87030
2001,17-29 y.,Lower Secondary Level,Full-Time Employment,0.15667,136,887,0.13274,0.18061
2001,17-29 y.,Lower Secondary Level,Vocational Training,0.42122,403,887,0.38871,0.45374
2001,17-29 y.,Lower Secondary Level,Not Employed,0.36097,348,887,0.32934,0.39260
2001,17-29 y.,Upper Secondary Level,Full-Time Employment,0.48959,848,1842,0.46675,0.51242
2001,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.05473,101,1842,0.04434,0.06512
2001,17-29 y.,Upper Secondary Level,Vocational Training,0.09432,179,1842,0.08097,0.10767
2001,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04856,91,1842,0.03874,0.05838
2001,17-29 y.,Upper Secondary Level,Not Employed,0.31280,623,1842,0.29162,0.33398
2001,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.56563,161,229,0.50128,0.62997
2001,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.25401,68,229,0.19750,0.31051
2001,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.72096,99,99,0.63215,0.80976
2001,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.65366,155,199,0.58739,0.71994
2001,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.21110,44,199,0.15426,0.26795
2001,30-45 y.,Primary Level,Not Employed,0.50282,43,43,0.35161,0.65404
2001,30-45 y.,Lower Secondary Level,Full-Time Employment,0.46515,223,508,0.42173,0.50857
2001,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.12699,69,508,0.09801,0.15597
2001,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.07311,33,508,0.05045,0.09576
2001,30-45 y.,Lower Secondary Level,Not Employed,0.33043,183,508,0.28948,0.37137
2001,30-45 y.,Upper Secondary Level,Full-Time Employment,0.61078,2396,3982,0.59563,0.62592
2001,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.15335,618,3982,0.14216,0.16454
2001,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04623,182,3982,0.03970,0.05275
2001,30-45 y.,Upper Secondary Level,Not Employed,0.18510,786,3982,0.17303,0.19716
2001,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.58400,275,478,0.53976,0.62823
2001,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.14087,77,478,0.10965,0.17209
2001,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.22692,126,478,0.18933,0.26451
2001,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.69285,481,690,0.65840,0.72730
2001,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.14459,108,690,0.11833,0.17085
2001,30-45 y.,First Stage of Tertiary Education,Not Employed,0.12714,101,690,0.10226,0.15201
2001,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.73627,1091,1470,0.71373,0.75880
2001,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13514,208,1470,0.11765,0.15262
2001,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.10765,171,1470,0.09180,0.12350
2001,46-65 y.,Primary Level,Not Employed,0.62312,80,80,0.51626,0.72998
2001,46-65 y.,Lower Secondary Level,Full-Time Employment,0.28019,222,791,0.24887,0.31150
2001,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.11453,87,791,0.09232,0.13674
2001,46-65 y.,Lower Secondary Level,Not Employed,0.56203,482,791,0.52743,0.59663
2001,46-65 y.,Upper Secondary Level,Full-Time Employment,0.41221,1580,3949,0.39685,0.42756
2001,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.11317,442,3949,0.10328,0.12305
2001,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.03111,130,3949,0.02570,0.03653
2001,46-65 y.,Upper Secondary Level,Not Employed,0.44134,1797,3949,0.42585,0.45683
2001,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.44079,97,165,0.36480,0.51677
2001,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.38501,68,165,0.31054,0.45949
2001,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.52660,320,575,0.48575,0.56745
2001,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.10596,58,575,0.08078,0.13114
2001,46-65 y.,First Stage of Tertiary Education,Not Employed,0.34655,197,575,0.30762,0.38548
2001,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.59328,864,1374,0.56730,0.61926
2001,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.11271,148,1374,0.09598,0.12944
2001,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.26753,362,1374,0.24412,0.29095
2001,66 and older,Lower Secondary Level,Not Employed,0.99505,799,799,0.99018,0.99992
2001,66 and older,Upper Secondary Level,Not Employed,0.97376,1730,1730,0.96623,0.98130
2001,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.95209,98,98,0.90959,0.99459
2001,66 and older,First Stage of Tertiary Education,Not Employed,0.96641,222,222,0.94265,0.99016
2001,66 and older,Second Stage of Tertiary Education,Not Employed,0.93033,394,394,0.90516,0.95550
2002,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.07190,53,595,0.05113,0.09268
2002,17-29 y.,Pre-primary Level,Not Employed,0.90271,542,595,0.87888,0.92655
2002,17-29 y.,Lower Secondary Level,Full-Time Employment,0.13033,105,819,0.10725,0.15340
2002,17-29 y.,Lower Secondary Level,Vocational Training,0.44768,388,819,0.41360,0.48175
2002,17-29 y.,Lower Secondary Level,Not Employed,0.35114,326,819,0.31843,0.38386
2002,17-29 y.,Upper Secondary Level,Full-Time Employment,0.46836,798,1841,0.44556,0.49116
2002,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.05344,100,1841,0.04316,0.06372
2002,17-29 y.,Upper Secondary Level,Vocational Training,0.07976,159,1841,0.06738,0.09214
2002,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06005,112,1841,0.04919,0.07090
2002,17-29 y.,Upper Secondary Level,Not Employed,0.33839,672,1841,0.31677,0.36001
2002,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.53353,147,229,0.46877,0.59828
2002,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.30127,82,229,0.24171,0.36082
2002,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.68864,82,82,0.58779,0.78948
2002,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.63035,151,194,0.56225,0.69845
2002,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.19441,43,194,0.13857,0.25024
2002,30-45 y.,Primary Level,Not Employed,0.54074,43,43,0.39003,0.69146
2002,30-45 y.,Lower Secondary Level,Full-Time Employment,0.43610,196,433,0.38934,0.48287
2002,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.15412,71,433,0.12007,0.18817
2002,30-45 y.,Lower Secondary Level,Not Employed,0.33263,166,433,0.28820,0.37706
2002,30-45 y.,Upper Secondary Level,Full-Time Employment,0.58369,2206,3818,0.56805,0.59933
2002,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.15130,619,3818,0.13993,0.16267
2002,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05100,182,3818,0.04402,0.05798
2002,30-45 y.,Upper Secondary Level,Not Employed,0.20917,811,3818,0.19627,0.22207
2002,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.58461,306,556,0.54361,0.62561
2002,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.13584,92,556,0.10734,0.16435
2002,30-45 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.05057,32,556,0.03234,0.06879
2002,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.22005,126,556,0.18558,0.25452
2002,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.71889,507,709,0.68578,0.75201
2002,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.12110,109,709,0.09707,0.14513
2002,30-45 y.,First Stage of Tertiary Education,Not Employed,0.12527,93,709,0.10088,0.14965
2002,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.72050,1265,1736,0.69938,0.74162
2002,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13566,248,1736,0.11955,0.15178
2002,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02176,36,1736,0.01489,0.02862
2002,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.11878,187,1736,0.10356,0.13400
2002,46-65 y.,Primary Level,Not Employed,0.66014,72,72,0.54996,0.77032
2002,46-65 y.,Lower Secondary Level,Full-Time Employment,0.28586,207,757,0.25365,0.31807
2002,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.09682,71,757,0.07574,0.11790
2002,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.05267,37,757,0.03674,0.06859
2002,46-65 y.,Lower Secondary Level,Not Employed,0.55843,442,757,0.52303,0.59383
2002,46-65 y.,Upper Secondary Level,Full-Time Employment,0.40531,1635,4051,0.39019,0.42044
2002,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.11874,495,4051,0.10877,0.12870
2002,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.03480,152,4051,0.02916,0.04045
2002,46-65 y.,Upper Secondary Level,Not Employed,0.43984,1769,4051,0.42456,0.45513
2002,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.45260,124,203,0.38396,0.52124
2002,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.40839,79,203,0.34060,0.47617
2002,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.49302,350,627,0.45385,0.53218
2002,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.12747,82,627,0.10134,0.15359
2002,46-65 y.,First Stage of Tertiary Education,Not Employed,0.34333,195,627,0.30614,0.38053
2002,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.60412,1358,2050,0.58295,0.62530
2002,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.10643,227,2050,0.09308,0.11979
2002,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02561,38,2050,0.01877,0.03245
2002,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.26384,427,2050,0.24475,0.28292
2002,66 and older,Primary Level,Not Employed,0.97162,56,56,0.92773,1.01551
2002,66 and older,Lower Secondary Level,Not Employed,0.98610,780,780,0.97788,0.99432
2002,66 and older,Upper Secondary Level,Not Employed,0.97833,1808,1808,0.97162,0.98504
2002,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.96114,95,95,0.92206,1.00021
2002,66 and older,First Stage of Tertiary Education,Not Employed,0.97235,233,233,0.95126,0.99345
2002,66 and older,Second Stage of Tertiary Education,Not Employed,0.93538,491,491,0.91362,0.95715
2003,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.08466,53,612,0.06259,0.10673
2003,17-29 y.,Pre-primary Level,Not Employed,0.90185,559,612,0.87826,0.92544
2003,17-29 y.,Lower Secondary Level,Full-Time Employment,0.15530,108,768,0.12967,0.18093
2003,17-29 y.,Lower Secondary Level,Vocational Training,0.38614,355,768,0.35169,0.42060
2003,17-29 y.,Lower Secondary Level,Not Employed,0.39316,305,768,0.35859,0.42773
2003,17-29 y.,Upper Secondary Level,Full-Time Employment,0.45230,735,1748,0.42896,0.47564
2003,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.06964,114,1748,0.05770,0.08158
2003,17-29 y.,Upper Secondary Level,Vocational Training,0.06027,118,1748,0.04911,0.07143
2003,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06459,129,1748,0.05306,0.07612
2003,17-29 y.,Upper Secondary Level,Not Employed,0.35320,652,1748,0.33079,0.37561
2003,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.51259,152,218,0.44608,0.57909
2003,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.25351,66,218,0.19563,0.31139
2003,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.48711,51,51,0.34856,0.62565
2003,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.65510,135,174,0.58427,0.72594
2003,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.16812,39,174,0.11239,0.22385
2003,30-45 y.,Primary Level,Not Employed,0.59637,47,47,0.45459,0.73816
2003,30-45 y.,Lower Secondary Level,Full-Time Employment,0.42317,171,402,0.37481,0.47153
2003,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.16079,78,402,0.12483,0.19674
2003,30-45 y.,Lower Secondary Level,Not Employed,0.35040,153,402,0.30370,0.39710
2003,30-45 y.,Upper Secondary Level,Full-Time Employment,0.57835,2027,3559,0.56212,0.59458
2003,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.16099,612,3559,0.14892,0.17307
2003,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04767,165,3559,0.04067,0.05467
2003,30-45 y.,Upper Secondary Level,Not Employed,0.20698,755,3559,0.19367,0.22029
2003,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.55560,288,515,0.51264,0.59856
