year,pgisced97,sampreg,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Pre-primary Level,West,Not Employed,0.83288,460,543,0.80147,0.86429
2020,Pre-primary Level,East,Not Employed,0.72020,115,115,0.63780,0.80261
2020,Primary Level,West,Full-Time Employment,0.16470,339,1580,0.14640,0.18299
2020,Primary Level,West,Regular Part-Time Employment,0.16716,111,1580,0.14876,0.18556
2020,Primary Level,West,Vocational Training,0.02003,53,1580,0.01312,0.02694
2020,Primary Level,West,"Marginal, Irregular Part-Time Employment",0.03013,60,1580,0.02169,0.03856
2020,Primary Level,West,Not Employed,0.57506,1017,1580,0.55068,0.59945
2020,Primary Level,East,Full-Time Employment,0.32081,39,210,0.25752,0.38409
2020,Primary Level,East,Not Employed,0.63418,171,210,0.56887,0.69948
2020,Lower Secondary Level,West,Full-Time Employment,0.21364,688,2837,0.19856,0.22873
2020,Lower Secondary Level,West,Regular Part-Time Employment,0.10085,264,2837,0.08977,0.11193
2020,Lower Secondary Level,West,Vocational Training,0.09092,304,2837,0.08034,0.10150
2020,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.04089,155,2837,0.03360,0.04818
2020,Lower Secondary Level,West,Not Employed,0.54243,1426,2837,0.52409,0.56077
2020,Lower Secondary Level,East,Full-Time Employment,0.16326,99,470,0.12981,0.19671
2020,Lower Secondary Level,East,Regular Part-Time Employment,0.08323,35,470,0.05823,0.10823
2020,Lower Secondary Level,East,Vocational Training,0.14170,56,470,0.11014,0.17326
2020,Lower Secondary Level,East,Not Employed,0.55317,280,470,0.50817,0.59817
2020,Upper Secondary Level,West,Full-Time Employment,0.35983,3268,8832,0.34982,0.36984
2020,Upper Secondary Level,West,Regular Part-Time Employment,0.14125,1451,8832,0.13399,0.14851
2020,Upper Secondary Level,West,Vocational Training,0.01834,249,8832,0.01554,0.02114
2020,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.05613,523,8832,0.05133,0.06093
2020,Upper Secondary Level,West,Not Employed,0.42349,3341,8832,0.41319,0.43380
2020,Upper Secondary Level,East,Full-Time Employment,0.38487,995,2542,0.36595,0.40379
2020,Upper Secondary Level,East,Regular Part-Time Employment,0.12524,338,2542,0.11237,0.13811
2020,Upper Secondary Level,East,Vocational Training,0.01261,35,2542,0.00828,0.01695
2020,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.04218,93,2542,0.03436,0.04999
2020,Upper Secondary Level,East,Not Employed,0.43327,1081,2542,0.41401,0.45254
2020,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.49792,992,2032,0.47618,0.51967
2020,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.20179,475,2032,0.18433,0.21924
2020,Post-secondary Non-tertiary Level,West,Vocational Training,0.00867,33,2032,0.00464,0.01270
2020,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.05858,99,2032,0.04837,0.06880
2020,Post-secondary Non-tertiary Level,West,Not Employed,0.23304,433,2032,0.21465,0.25143
2020,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.59747,183,307,0.54252,0.65242
2020,Post-secondary Non-tertiary Level,East,Regular Part-Time Employment,0.20216,63,307,0.15716,0.24716
2020,Post-secondary Non-tertiary Level,East,Not Employed,0.17835,61,307,0.13546,0.22124
2020,First Stage of Tertiary Education,West,Full-Time Employment,0.53224,578,1067,0.50228,0.56219
2020,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.13318,160,1067,0.11278,0.15357
2020,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.03047,42,1067,0.02015,0.04079
2020,First Stage of Tertiary Education,West,Not Employed,0.30233,287,1067,0.27476,0.32990
2020,First Stage of Tertiary Education,East,Full-Time Employment,0.52588,204,378,0.47548,0.57629
2020,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.10895,44,378,0.07750,0.14040
2020,First Stage of Tertiary Education,East,Not Employed,0.33178,130,378,0.28425,0.37931
2020,Second Stage of Tertiary Education,West,Full-Time Employment,0.52113,3169,6114,0.50860,0.53365
2020,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.15469,1061,6114,0.14563,0.16376
2020,Second Stage of Tertiary Education,West,Vocational Training,0.00461,86,6114,0.00291,0.00631
2020,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.03751,233,6114,0.03274,0.04227
2020,Second Stage of Tertiary Education,West,Not Employed,0.28206,1565,6114,0.27078,0.29334
2020,Second Stage of Tertiary Education,East,Full-Time Employment,0.46919,800,1638,0.44502,0.49337
2020,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.14724,242,1638,0.13008,0.16441
2020,Second Stage of Tertiary Education,East,"Marginal, Irregular Part-Time Employment",0.02703,50,1638,0.01917,0.03488
2020,Second Stage of Tertiary Education,East,Not Employed,0.35585,546,1638,0.33265,0.37904
2021,No answer / don't know,West,Full-Time Employment,0.42843,228,687,0.39140,0.46546
2021,No answer / don't know,West,Regular Part-Time Employment,0.14469,89,687,0.11837,0.17102
2021,No answer / don't know,West,Vocational Training,0.06354,40,687,0.04528,0.08179
2021,No answer / don't know,West,"Marginal, Irregular Part-Time Employment",0.05836,38,687,0.04082,0.07591
2021,No answer / don't know,West,Not Employed,0.30157,292,687,0.26723,0.33592
2021,No answer / don't know,East,Full-Time Employment,0.25908,37,85,0.16538,0.35277
2021,No answer / don't know,East,Not Employed,0.52020,48,85,0.41336,0.62704
2021,Pre-primary Level,West,Full-Time Employment,0.12028,45,312,0.08413,0.15644
2021,Pre-primary Level,West,Not Employed,0.80713,267,312,0.76328,0.85098
2021,Pre-primary Level,East,Not Employed,0.93865,84,84,0.88702,0.99028
2021,Primary Level,West,Full-Time Employment,0.25153,221,851,0.22236,0.28070
2021,Primary Level,West,Regular Part-Time Employment,0.08057,69,851,0.06227,0.09887
2021,Primary Level,West,Not Employed,0.54796,561,851,0.51451,0.58142
2021,Primary Level,East,Not Employed,0.61830,89,89,0.51680,0.71981
2021,Lower Secondary Level,West,Full-Time Employment,0.21867,363,1593,0.19837,0.23898
2021,Lower Secondary Level,West,Regular Part-Time Employment,0.10859,157,1593,0.09331,0.12388
2021,Lower Secondary Level,West,Vocational Training,0.05661,122,1593,0.04526,0.06796
2021,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.05582,95,1593,0.04454,0.06709
2021,Lower Secondary Level,West,Not Employed,0.55656,856,1593,0.53216,0.58097
2021,Lower Secondary Level,East,Full-Time Employment,0.22907,58,199,0.17053,0.28760
2021,Lower Secondary Level,East,Not Employed,0.47384,141,199,0.40429,0.54339
2021,Upper Secondary Level,West,Full-Time Employment,0.34960,1960,5678,0.33720,0.36200
2021,Upper Secondary Level,West,Regular Part-Time Employment,0.13652,923,5678,0.12759,0.14545
2021,Upper Secondary Level,West,Vocational Training,0.01971,142,5678,0.01609,0.02332
2021,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.06281,335,5678,0.05650,0.06912
2021,Upper Secondary Level,West,Not Employed,0.42400,2274,5678,0.41114,0.43685
2021,Upper Secondary Level,West,In short-time work (since 2021),0.00737,44,5678,0.00515,0.00960
2021,Upper Secondary Level,East,Full-Time Employment,0.37430,636,1634,0.35083,0.39777
2021,Upper Secondary Level,East,Regular Part-Time Employment,0.12553,215,1634,0.10946,0.14160
2021,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.04523,77,1634,0.03515,0.05531
2021,Upper Secondary Level,East,Not Employed,0.42212,706,1634,0.39816,0.44607
2021,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.49713,653,1340,0.47035,0.52392
2021,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.19325,319,1340,0.17210,0.21440
2021,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.04799,59,1340,0.03654,0.05943
2021,Post-secondary Non-tertiary Level,West,Not Employed,0.23930,309,1340,0.21644,0.26215
2021,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.69188,132,211,0.62943,0.75433
2021,Post-secondary Non-tertiary Level,East,Regular Part-Time Employment,0.15319,45,211,0.10448,0.20191
2021,Post-secondary Non-tertiary Level,East,Not Employed,0.13291,34,211,0.08700,0.17883
2021,First Stage of Tertiary Education,West,Full-Time Employment,0.49833,374,703,0.46135,0.53532
2021,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.13277,111,703,0.10767,0.15788
2021,First Stage of Tertiary Education,West,Not Employed,0.31120,218,703,0.27695,0.34545
2021,First Stage of Tertiary Education,East,Full-Time Employment,0.51180,137,235,0.44776,0.57585
2021,First Stage of Tertiary Education,East,Not Employed,0.39353,98,235,0.33094,0.45613
2021,Second Stage of Tertiary Education,West,Full-Time Employment,0.51940,2276,4498,0.50479,0.53400
2021,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.15264,800,4498,0.14213,0.16315
2021,Second Stage of Tertiary Education,West,Vocational Training,0.00243,43,4498,0.00099,0.00387
2021,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.03872,141,4498,0.03309,0.04436
2021,Second Stage of Tertiary Education,West,Not Employed,0.28190,1204,4498,0.26875,0.29505
2021,Second Stage of Tertiary Education,West,In short-time work (since 2021),0.00491,34,4498,0.00287,0.00695
2021,Second Stage of Tertiary Education,East,Full-Time Employment,0.47766,556,1169,0.44901,0.50631
2021,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.13174,174,1169,0.11235,0.15114
2021,Second Stage of Tertiary Education,East,"Marginal, Irregular Part-Time Employment",0.03114,37,1169,0.02118,0.04110
2021,Second Stage of Tertiary Education,East,Not Employed,0.34901,402,1169,0.32167,0.37635
2022,No answer / don't know,West,Full-Time Employment,0.49452,1423,2742,0.47581,0.51324
2022,No answer / don't know,West,Regular Part-Time Employment,0.16813,429,2742,0.15413,0.18213
2022,No answer / don't know,West,Vocational Training,0.02865,123,2742,0.02240,0.03489
2022,No answer / don't know,West,"Marginal, Irregular Part-Time Employment",0.06078,132,2742,0.05184,0.06973
2022,No answer / don't know,West,Not Employed,0.24595,635,2742,0.22983,0.26207
2022,No answer / don't know,East,Full-Time Employment,0.48085,368,670,0.44299,0.51872
2022,No answer / don't know,East,Regular Part-Time Employment,0.23708,119,670,0.20485,0.26930
2022,No answer / don't know,East,Not Employed,0.22892,183,670,0.19708,0.26075
2022,Pre-primary Level,West,"Marginal, Irregular Part-Time Employment",0.18426,71,337,0.14280,0.22571
2022,Pre-primary Level,West,Not Employed,0.70089,266,337,0.65193,0.74984
2022,Pre-primary Level,East,Not Employed,0.83474,72,72,0.74834,0.92113
2022,Primary Level,West,Full-Time Employment,0.29514,210,681,0.26086,0.32942
2022,Primary Level,West,Regular Part-Time Employment,0.07654,56,681,0.05656,0.09653
2022,Primary Level,West,Not Employed,0.53925,415,681,0.50179,0.57672
2022,Primary Level,East,Full-Time Employment,0.31048,31,110,0.22362,0.39734
2022,Primary Level,East,Not Employed,0.43927,79,110,0.34610,0.53244
2022,Lower Secondary Level,West,Full-Time Employment,0.22542,418,1533,0.20449,0.24634
2022,Lower Secondary Level,West,Regular Part-Time Employment,0.09140,162,1533,0.07697,0.10583
2022,Lower Secondary Level,West,Vocational Training,0.05469,134,1533,0.04330,0.06607
2022,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.05083,82,1533,0.03983,0.06183
2022,Lower Secondary Level,West,Not Employed,0.57450,737,1533,0.54974,0.59926
2022,Lower Secondary Level,East,Full-Time Employment,0.21249,86,343,0.16914,0.25585
2022,Lower Secondary Level,East,Regular Part-Time Employment,0.07950,32,343,0.05083,0.10817
2022,Lower Secondary Level,East,Vocational Training,0.15610,47,343,0.11763,0.19456
2022,Lower Secondary Level,East,Not Employed,0.50465,178,343,0.45166,0.55764
2022,Upper Secondary Level,West,Full-Time Employment,0.33828,2691,7056,0.32724,0.34932
2022,Upper Secondary Level,West,Regular Part-Time Employment,0.14800,1220,7056,0.13971,0.15628
2022,Upper Secondary Level,West,Vocational Training,0.01965,210,7056,0.01641,0.02288
2022,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.05981,458,7056,0.05428,0.06534
2022,Upper Secondary Level,West,Not Employed,0.43164,2477,7056,0.42009,0.44320
2022,Upper Secondary Level,East,Full-Time Employment,0.38450,881,2124,0.36380,0.40519
2022,Upper Secondary Level,East,Regular Part-Time Employment,0.12216,309,2124,0.10823,0.13609
2022,Upper Secondary Level,East,Vocational Training,0.02160,72,2124,0.01542,0.02778
2022,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.04472,99,2124,0.03592,0.05351
2022,Upper Secondary Level,East,Not Employed,0.42692,763,2124,0.40588,0.44796
2022,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.49047,912,1784,0.46727,0.51368
2022,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.23039,449,1784,0.21084,0.24993
2022,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.04287,81,1784,0.03347,0.05227
2022,Post-secondary Non-tertiary Level,West,Not Employed,0.22444,342,1784,0.20508,0.24381
2022,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.63253,235,364,0.58293,0.68212
2022,Post-secondary Non-tertiary Level,East,Regular Part-Time Employment,0.19180,81,364,0.15130,0.23231
2022,Post-secondary Non-tertiary Level,East,Not Employed,0.13598,48,364,0.10072,0.17124
2022,First Stage of Tertiary Education,West,Full-Time Employment,0.50909,561,1016,0.47833,0.53984
2022,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.12506,155,1016,0.10471,0.14541
2022,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.02483,31,1016,0.01526,0.03441
2022,First Stage of Tertiary Education,West,Not Employed,0.33940,269,1016,0.31027,0.36853
2022,First Stage of Tertiary Education,East,Full-Time Employment,0.42540,180,329,0.37189,0.47890
2022,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.10623,35,329,0.07288,0.13957
2022,First Stage of Tertiary Education,East,Not Employed,0.44625,114,329,0.39245,0.50005
2022,Second Stage of Tertiary Education,West,Full-Time Employment,0.50364,4054,6875,0.49182,0.51546
2022,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.18007,1158,6875,0.17099,0.18916
2022,Second Stage of Tertiary Education,West,Vocational Training,0.00362,64,6875,0.00220,0.00504
2022,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.03556,196,6875,0.03118,0.03994
2022,Second Stage of Tertiary Education,West,Not Employed,0.27487,1403,6875,0.26432,0.28543
2022,Second Stage of Tertiary Education,East,Full-Time Employment,0.45840,949,1737,0.43496,0.48183
2022,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.12899,238,1737,0.11322,0.14476
2022,Second Stage of Tertiary Education,East,"Marginal, Irregular Part-Time Employment",0.03521,60,1737,0.02654,0.04388
2022,Second Stage of Tertiary Education,East,Not Employed,0.36938,490,1737,0.34668,0.39208
