"pgoeffd","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"ja","1995","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"ja","1995","Baden-Wuerttemberg","kein Migrationshintergrund","143","0.242860451014217","0.208747435630483","0.276973466397951"
"ja","1995","Baden-Wuerttemberg","direkter Migrationshintergrund","46","0.162833574128044","0.126875331488964","0.198791816767125"
"ja","1995","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"ja","1995","Bayern","kein Migrationshintergrund","194","0.27245691513462","0.240571985837842","0.304341844431397"
"ja","1995","Bayern","direkter Migrationshintergrund","35","0.240810101378775","0.186258858448045","0.295361344309505"
"ja","1995","Bayern","indirekter Migrationshintergrund","","","",""
"ja","1995","Saarland","kein Migrationshintergrund","","","",""
"ja","1995","Saarland","direkter Migrationshintergrund","","","",""
"ja","1995","Saarland","indirekter Migrationshintergrund","","","",""
"ja","1995","Berlin","kein Migrationshintergrund","97","0.372310319828346","0.315174722052704","0.429445917603987"
"ja","1995","Berlin","direkter Migrationshintergrund","","","",""
"ja","1995","Berlin","indirekter Migrationshintergrund","","","",""
"ja","1995","Brandenburg","kein Migrationshintergrund","108","0.309079801631239","0.260527734385927","0.357631868876551"
"ja","1995","Brandenburg","direkter Migrationshintergrund","","","",""
"ja","1995","Brandenburg","indirekter Migrationshintergrund","","","",""
"ja","1995","Mecklenburg-Vorpommern","kein Migrationshintergrund","91","0.337413440613072","0.27784134084066","0.396985540385484"
"ja","1995","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"ja","1995","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"ja","1995","Sachsen","kein Migrationshintergrund","206","0.318723393636554","0.282161851565233","0.355284935707876"
"ja","1995","Sachsen","direkter Migrationshintergrund","","","",""
"ja","1995","Sachsen","indirekter Migrationshintergrund","","","",""
"ja","1995","Sachsen-Anhalt","kein Migrationshintergrund","123","0.300322065234304","0.255116463642886","0.345527666825723"
"ja","1995","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"ja","1995","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"ja","1995","Thueringen","kein Migrationshintergrund","94","0.279117067102163","0.233897358500309","0.324336775704017"
"ja","1995","Thueringen","direkter Migrationshintergrund","","","",""
"ja","1995","Thueringen","indirekter Migrationshintergrund","","","",""
"nein","1995","Schleswig-Holstein","kein Migrationshintergrund","97","0.691093353312106","0.614829188376045","0.767357518248168"
"nein","1995","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"nein","1995","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"nein","1995","Hamburg","kein Migrationshintergrund","41","0.69903216618311","0.580988492825673","0.817075839540548"
"nein","1995","Hamburg","direkter Migrationshintergrund","","","",""
"nein","1995","Hamburg","indirekter Migrationshintergrund","","","",""
"nein","1995","Niedersachsen","kein Migrationshintergrund","339","0.698923605335599","0.657670704401688","0.74017650626951"
"nein","1995","Niedersachsen","direkter Migrationshintergrund","97","0.917229683075863","0.86526448671263","0.969194879439095"
"nein","1995","Niedersachsen","indirekter Migrationshintergrund","","","",""
"nein","1995","Bremen","kein Migrationshintergrund","","","",""
"nein","1995","Bremen","direkter Migrationshintergrund","","","",""
"nein","1995","Bremen","indirekter Migrationshintergrund","","","",""
"nein","1995","Nordrhein-Westfalen","kein Migrationshintergrund","746","0.722530865951644","0.695422521749571","0.749639210153716"
"nein","1995","Nordrhein-Westfalen","direkter Migrationshintergrund","326","0.829936851668011","0.792262651453301","0.86761105188272"
"nein","1995","Nordrhein-Westfalen","indirekter Migrationshintergrund","79","0.895472357888138","0.832264873600816","0.95867984217546"
"nein","1995","Hessen","kein Migrationshintergrund","244","0.700093558803856","0.651950973710868","0.748236143896845"
"nein","1995","Hessen","direkter Migrationshintergrund","151","0.807528922527467","0.749774751140408","0.865283093914525"
"nein","1995","Hessen","indirekter Migrationshintergrund","30","0.722092000490206","0.573682788281531","0.870501212698881"
"nein","1995","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","202","0.728956742606583","0.676229270549066","0.7816842146641"
"nein","1995","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","96","0.886356143074462","0.826220312449528","0.946491973699397"
"nein","1995","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"nein","1995","Baden-Wuerttemberg","kein Migrationshintergrund","464","0.757139548985783","0.723026533602049","0.791252564369517"
"nein","1995","Baden-Wuerttemberg","direkter Migrationshintergrund","359","0.837166425871956","0.801208183232875","0.873124668511036"
"nein","1995","Baden-Wuerttemberg","indirekter Migrationshintergrund","66","0.893238908734789","0.824263696296921","0.962214121172658"
"nein","1995","Bayern","kein Migrationshintergrund","555","0.72754308486538","0.695658155568603","0.759428014162158"
"nein","1995","Bayern","direkter Migrationshintergrund","201","0.759189898621225","0.704638655690495","0.813741141551955"
"nein","1995","Bayern","indirekter Migrationshintergrund","47","0.826499771018978","0.726421880808165","0.926577661229791"
"nein","1995","Saarland","kein Migrationshintergrund","","","",""
"nein","1995","Saarland","direkter Migrationshintergrund","","","",""
"nein","1995","Saarland","indirekter Migrationshintergrund","","","",""
"nein","1995","Berlin","kein Migrationshintergrund","178","0.627689680171654","0.570554082396013","0.684825277947296"
"nein","1995","Berlin","direkter Migrationshintergrund","39","0.791449389108927","0.678838497742657","0.904060280475197"
"nein","1995","Berlin","indirekter Migrationshintergrund","","","",""
"nein","1995","Brandenburg","kein Migrationshintergrund","240","0.690920198368761","0.642368131123449","0.739472265614073"
"nein","1995","Brandenburg","direkter Migrationshintergrund","","","",""
"nein","1995","Brandenburg","indirekter Migrationshintergrund","","","",""
"nein","1995","Mecklenburg-Vorpommern","kein Migrationshintergrund","151","0.662586559386928","0.603014459614516","0.72215865915934"
"nein","1995","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"nein","1995","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nein","1995","Sachsen","kein Migrationshintergrund","418","0.681276606363446","0.644715064292124","0.717838148434767"
"nein","1995","Sachsen","direkter Migrationshintergrund","","","",""
"nein","1995","Sachsen","indirekter Migrationshintergrund","","","",""
"nein","1995","Sachsen-Anhalt","kein Migrationshintergrund","272","0.699677934765696","0.654472333174277","0.744883536357114"
"nein","1995","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"nein","1995","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"nein","1995","Thueringen","kein Migrationshintergrund","284","0.720882932897837","0.675663224295983","0.766102641499691"
"nein","1995","Thueringen","direkter Migrationshintergrund","","","",""
"nein","1995","Thueringen","indirekter Migrationshintergrund","","","",""
"ja","1996","Schleswig-Holstein","kein Migrationshintergrund","45","0.337896350380353","0.260909096042853","0.414883604717854"
"ja","1996","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"ja","1996","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"ja","1996","Hamburg","kein Migrationshintergrund","","","",""
"ja","1996","Hamburg","direkter Migrationshintergrund","","","",""
"ja","1996","Hamburg","indirekter Migrationshintergrund","","","",""
"ja","1996","Niedersachsen","kein Migrationshintergrund","130","0.291986764465362","0.251141013447503","0.332832515483222"
"ja","1996","Niedersachsen","direkter Migrationshintergrund","","","",""
"ja","1996","Niedersachsen","indirekter Migrationshintergrund","","","",""
"ja","1996","Bremen","kein Migrationshintergrund","","","",""
"ja","1996","Bremen","direkter Migrationshintergrund","","","",""
"ja","1996","Bremen","indirekter Migrationshintergrund","","","",""
"ja","1996","Nordrhein-Westfalen","kein Migrationshintergrund","306","0.293338482788786","0.265667686136397","0.321009279441174"
"ja","1996","Nordrhein-Westfalen","direkter Migrationshintergrund","54","0.178798297384626","0.138127984686811","0.219468610082441"
"ja","1996","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"ja","1996","Hessen","kein Migrationshintergrund","107","0.339216154225063","0.288365804288963","0.390066504161163"
"ja","1996","Hessen","direkter Migrationshintergrund","","","",""
"ja","1996","Hessen","indirekter Migrationshintergrund","","","",""
"ja","1996","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","71","0.268114799309654","0.214679529862776","0.321550068756532"
"ja","1996","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"ja","1996","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"ja","1996","Baden-Wuerttemberg","kein Migrationshintergrund","133","0.246755052709553","0.210919687409491","0.282590418009615"
"ja","1996","Baden-Wuerttemberg","direkter Migrationshintergrund","44","0.16654321039647","0.128003728031287","0.205082692761653"
"ja","1996","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"ja","1996","Bayern","kein Migrationshintergrund","180","0.249432214035158","0.217914839030843","0.280949589039473"
"ja","1996","Bayern","direkter Migrationshintergrund","32","0.182158487951983","0.130324148202347","0.23399282770162"
"ja","1996","Bayern","indirekter Migrationshintergrund","","","",""
"ja","1996","Saarland","kein Migrationshintergrund","","","",""
"ja","1996","Saarland","direkter Migrationshintergrund","","","",""
"ja","1996","Saarland","indirekter Migrationshintergrund","","","",""
"ja","1996","Berlin","kein Migrationshintergrund","96","0.395368771485518","0.335938476518477","0.454799066452559"
"ja","1996","Berlin","direkter Migrationshintergrund","","","",""
"ja","1996","Berlin","indirekter Migrationshintergrund","","","",""
"ja","1996","Brandenburg","kein Migrationshintergrund","97","0.294842005492895","0.245496333860879","0.344187677124911"
"ja","1996","Brandenburg","direkter Migrationshintergrund","","","",""
"ja","1996","Brandenburg","indirekter Migrationshintergrund","","","",""
"ja","1996","Mecklenburg-Vorpommern","kein Migrationshintergrund","78","0.323549297894366","0.261304002698623","0.385794593090109"
"ja","1996","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"ja","1996","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"ja","1996","Sachsen","kein Migrationshintergrund","205","0.327515480354664","0.290211655514948","0.364819305194379"
"ja","1996","Sachsen","direkter Migrationshintergrund","","","",""
"ja","1996","Sachsen","indirekter Migrationshintergrund","","","",""
"ja","1996","Sachsen-Anhalt","kein Migrationshintergrund","120","0.322035152798592","0.273767956879252","0.370302348717932"
"ja","1996","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"ja","1996","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"ja","1996","Thueringen","kein Migrationshintergrund","82","0.24996991172455","0.205488290196607","0.294451533252494"
"ja","1996","Thueringen","direkter Migrationshintergrund","","","",""
"ja","1996","Thueringen","indirekter Migrationshintergrund","","","",""
"nein","1996","Schleswig-Holstein","kein Migrationshintergrund","100","0.662103649619647","0.585116395282146","0.739090903957147"
"nein","1996","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"nein","1996","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"nein","1996","Hamburg","kein Migrationshintergrund","42","0.775710130149569","0.663414018889479","0.888006241409658"
"nein","1996","Hamburg","direkter Migrationshintergrund","","","",""
"nein","1996","Hamburg","indirekter Migrationshintergrund","","","",""
"nein","1996","Niedersachsen","kein Migrationshintergrund","346","0.708013235534638","0.667167484516778","0.748858986552497"
"nein","1996","Niedersachsen","direkter Migrationshintergrund","94","0.918784744081316","0.866285008309667","0.971284479852965"
"nein","1996","Niedersachsen","indirekter Migrationshintergrund","","","",""
"nein","1996","Bremen","kein Migrationshintergrund","","","",""
"nein","1996","Bremen","direkter Migrationshintergrund","","","",""
"nein","1996","Bremen","indirekter Migrationshintergrund","","","",""
"nein","1996","Nordrhein-Westfalen","kein Migrationshintergrund","734","0.706661517211214","0.678990720558825","0.734332313863603"
"nein","1996","Nordrhein-Westfalen","direkter Migrationshintergrund","287","0.821201702615374","0.780531389917559","0.861872015313189"
"nein","1996","Nordrhein-Westfalen","indirekter Migrationshintergrund","80","0.959897894343763","0.918431624138798","1.00136416454873"
"nein","1996","Hessen","kein Migrationshintergrund","226","0.660783845774937","0.609933495838837","0.711634195711037"
"nein","1996","Hessen","direkter Migrationshintergrund","131","0.825844335394306","0.766140787281133","0.885547883507478"
"nein","1996","Hessen","indirekter Migrationshintergrund","","","",""
"nein","1996","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","193","0.731885200690346","0.678449931243468","0.785320470137224"
"nein","1996","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","90","0.854946264122803","0.787265494260191","0.922627033985416"
"nein","1996","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"nein","1996","Baden-Wuerttemberg","kein Migrationshintergrund","423","0.753244947290447","0.717409581990385","0.789080312590509"
"nein","1996","Baden-Wuerttemberg","direkter Migrationshintergrund","315","0.83345678960353","0.794917307238347","0.871996271968713"
"nein","1996","Baden-Wuerttemberg","indirekter Migrationshintergrund","70","0.940685271683948","0.88826440045538","0.993106142912516"
