year,age_gr,pgisced97,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.45993,386,1190,0.43160,0.48826
2013,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.24722,347,1190,0.22270,0.27175
2013,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.29284,457,1190,0.26698,0.31871
2013,30-45 y.,First Stage of Tertiary Education,Full Time,0.71773,331,527,0.67926,0.75619
2013,30-45 y.,First Stage of Tertiary Education,Part Time,0.19192,133,527,0.15827,0.22558
2013,30-45 y.,First Stage of Tertiary Education,Not Working,0.09035,63,527,0.06585,0.11485
2013,30-45 y.,Second Stage of Tertiary Education,Full Time,0.60789,1209,2681,0.58941,0.62638
2013,30-45 y.,Second Stage of Tertiary Education,Part Time,0.18971,654,2681,0.17486,0.20455
2013,30-45 y.,Second Stage of Tertiary Education,Not Working,0.20240,818,2681,0.18719,0.21761
2013,46-65 y.,Primary Level,Not Working,0.74158,139,139,0.66854,0.81462
2013,46-65 y.,Lower Secondary Level,Full Time,0.24615,163,810,0.21646,0.27583
2013,46-65 y.,Lower Secondary Level,Part Time,0.25720,186,810,0.22708,0.28732
2013,46-65 y.,Lower Secondary Level,Not Working,0.49665,461,810,0.46220,0.53111
2013,46-65 y.,Upper Secondary Level,Full Time,0.45050,2048,4999,0.43670,0.46429
2013,46-65 y.,Upper Secondary Level,Part Time,0.28224,1468,4999,0.26976,0.29472
2013,46-65 y.,Upper Secondary Level,Not Working,0.26726,1483,4999,0.25499,0.27953
2013,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.46891,280,774,0.43373,0.50409
2013,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.29584,241,774,0.26366,0.32802
2013,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.23525,253,774,0.20535,0.26515
2013,46-65 y.,First Stage of Tertiary Education,Full Time,0.65301,475,793,0.61986,0.68617
2013,46-65 y.,First Stage of Tertiary Education,Part Time,0.19716,187,793,0.16945,0.22487
2013,46-65 y.,First Stage of Tertiary Education,Not Working,0.14983,131,793,0.12497,0.17468
2013,46-65 y.,Second Stage of Tertiary Education,Full Time,0.64190,1496,2576,0.62338,0.66042
2013,46-65 y.,Second Stage of Tertiary Education,Part Time,0.21944,592,2576,0.20345,0.23542
2013,46-65 y.,Second Stage of Tertiary Education,Not Working,0.13866,488,2576,0.12532,0.15201
2013,66 and older,Primary Level,Not Working,0.92562,59,59,0.85809,0.99315
2013,66 and older,Lower Secondary Level,Part Time,0.03762,32,742,0.02392,0.05132
2013,66 and older,Lower Secondary Level,Not Working,0.95794,710,742,0.94349,0.97239
2013,66 and older,Upper Secondary Level,Part Time,0.06672,169,2550,0.05703,0.07641
2013,66 and older,Upper Secondary Level,Not Working,0.92536,2381,2550,0.91516,0.93556
2013,66 and older,Post-secondary Non-tertiary Level,Not Working,0.95183,115,115,0.91252,0.99113
2013,66 and older,First Stage of Tertiary Education,Not Working,0.87756,314,314,0.84125,0.91388
2013,66 and older,Second Stage of Tertiary Education,Part Time,0.10668,134,1145,0.08879,0.12457
2013,66 and older,Second Stage of Tertiary Education,Not Working,0.87007,1011,1145,0.85058,0.88955
2014,17-29 y.,Pre-primary Level,Part Time,0.07952,76,877,0.06160,0.09743
2014,17-29 y.,Pre-primary Level,Not Working,0.91400,801,877,0.89543,0.93256
2014,17-29 y.,Primary Level,Not Working,0.44139,56,56,0.31015,0.57262
2014,17-29 y.,Lower Secondary Level,Full Time,0.38699,320,1042,0.35740,0.41658
2014,17-29 y.,Lower Secondary Level,Part Time,0.26706,268,1042,0.24018,0.29394
2014,17-29 y.,Lower Secondary Level,Not Working,0.34595,454,1042,0.31706,0.37485
2014,17-29 y.,Upper Secondary Level,Full Time,0.42304,660,1716,0.39966,0.44642
2014,17-29 y.,Upper Secondary Level,Part Time,0.34716,582,1716,0.32463,0.36969
2014,17-29 y.,Upper Secondary Level,Not Working,0.22980,474,1716,0.20989,0.24971
2014,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.62095,138,244,0.55995,0.68195
2014,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.29697,74,244,0.23952,0.35442
2014,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.08208,32,244,0.04757,0.11659
2014,17-29 y.,First Stage of Tertiary Education,Full Time,0.72716,40,40,0.58736,0.86695
2014,17-29 y.,Second Stage of Tertiary Education,Full Time,0.41897,145,381,0.36936,0.46858
2014,17-29 y.,Second Stage of Tertiary Education,Part Time,0.46387,168,381,0.41373,0.51401
2014,17-29 y.,Second Stage of Tertiary Education,Not Working,0.11716,68,381,0.08482,0.14950
2014,30-45 y.,Primary Level,Full Time,0.25926,38,204,0.19898,0.31955
2014,30-45 y.,Primary Level,Part Time,0.31766,65,204,0.25361,0.38170
2014,30-45 y.,Primary Level,Not Working,0.42308,101,204,0.35511,0.49104
2014,30-45 y.,Lower Secondary Level,Full Time,0.37148,260,798,0.33793,0.40503
2014,30-45 y.,Lower Secondary Level,Part Time,0.33683,270,798,0.30402,0.36964
2014,30-45 y.,Lower Secondary Level,Not Working,0.29169,268,798,0.26013,0.32325
2014,30-45 y.,Upper Secondary Level,Full Time,0.54631,1770,3741,0.53035,0.56226
2014,30-45 y.,Upper Secondary Level,Part Time,0.30487,1363,3741,0.29011,0.31962
2014,30-45 y.,Upper Secondary Level,Not Working,0.14883,608,3741,0.13742,0.16023
2014,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.56936,457,986,0.53843,0.60028
2014,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.31578,375,986,0.28675,0.34480
2014,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.11487,154,986,0.09496,0.13478
2014,30-45 y.,First Stage of Tertiary Education,Full Time,0.71592,282,436,0.67354,0.75830
2014,30-45 y.,First Stage of Tertiary Education,Part Time,0.22188,121,436,0.18283,0.26092
2014,30-45 y.,First Stage of Tertiary Education,Not Working,0.06221,33,436,0.03951,0.08490
2014,30-45 y.,Second Stage of Tertiary Education,Full Time,0.65805,1293,2260,0.63849,0.67761
2014,30-45 y.,Second Stage of Tertiary Education,Part Time,0.27627,760,2260,0.25783,0.29471
2014,30-45 y.,Second Stage of Tertiary Education,Not Working,0.06568,207,2260,0.05547,0.07590
2014,46-65 y.,Primary Level,Part Time,0.23559,44,120,0.15934,0.31184
2014,46-65 y.,Primary Level,Not Working,0.61238,76,120,0.52485,0.69992
2014,46-65 y.,Lower Secondary Level,Full Time,0.28329,195,700,0.24989,0.31670
2014,46-65 y.,Lower Secondary Level,Part Time,0.33710,248,700,0.30206,0.37215
2014,46-65 y.,Lower Secondary Level,Not Working,0.37960,257,700,0.34363,0.41558
2014,46-65 y.,Upper Secondary Level,Full Time,0.47255,2053,4532,0.45802,0.48709
2014,46-65 y.,Upper Secondary Level,Part Time,0.28409,1400,4532,0.27096,0.29722
2014,46-65 y.,Upper Secondary Level,Not Working,0.24336,1079,4532,0.23086,0.25585
2014,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.52264,315,691,0.48537,0.55991
2014,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.34632,272,691,0.31082,0.38183
2014,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.13103,104,691,0.10585,0.15621
2014,46-65 y.,First Stage of Tertiary Education,Full Time,0.64901,458,762,0.61510,0.68292
2014,46-65 y.,First Stage of Tertiary Education,Part Time,0.20619,196,762,0.17744,0.23493
2014,46-65 y.,First Stage of Tertiary Education,Not Working,0.14480,108,762,0.11980,0.16981
2014,46-65 y.,Second Stage of Tertiary Education,Full Time,0.64745,1493,2421,0.62842,0.66649
2014,46-65 y.,Second Stage of Tertiary Education,Part Time,0.24064,638,2421,0.22361,0.25768
2014,46-65 y.,Second Stage of Tertiary Education,Not Working,0.11191,290,2421,0.09934,0.12447
2014,66 and older,Primary Level,Not Working,0.92239,47,47,0.84507,0.99971
2014,66 and older,Lower Secondary Level,Part Time,0.04991,39,684,0.03358,0.06624
2014,66 and older,Lower Secondary Level,Not Working,0.94831,645,684,0.93170,0.96491
2014,66 and older,Upper Secondary Level,Full Time,0.01345,37,2556,0.00898,0.01792
2014,66 and older,Upper Secondary Level,Part Time,0.07422,191,2556,0.06405,0.08438
2014,66 and older,Upper Secondary Level,Not Working,0.91233,2328,2556,0.90136,0.92330
2014,66 and older,Post-secondary Non-tertiary Level,Not Working,0.92619,113,113,0.87777,0.97462
2014,66 and older,First Stage of Tertiary Education,Not Working,0.91245,310,310,0.88094,0.94397
2014,66 and older,Second Stage of Tertiary Education,Full Time,0.02731,37,1165,0.01794,0.03667
2014,66 and older,Second Stage of Tertiary Education,Part Time,0.10199,121,1165,0.08461,0.11938
2014,66 and older,Second Stage of Tertiary Education,Not Working,0.87070,1007,1165,0.85142,0.88998
2015,17-29 y.,Pre-primary Level,Part Time,0.09401,71,772,0.07341,0.11461
2015,17-29 y.,Pre-primary Level,Not Working,0.90531,701,772,0.88464,0.92598
2015,17-29 y.,Primary Level,Not Working,0.47079,75,75,0.35706,0.58452
2015,17-29 y.,Lower Secondary Level,Full Time,0.36422,278,1021,0.33468,0.39375
2015,17-29 y.,Lower Secondary Level,Part Time,0.24350,238,1021,0.21716,0.26983
2015,17-29 y.,Lower Secondary Level,Not Working,0.39229,505,1021,0.36232,0.42225
2015,17-29 y.,Upper Secondary Level,Full Time,0.42961,629,1779,0.40660,0.45262
2015,17-29 y.,Upper Secondary Level,Part Time,0.30484,531,1779,0.28344,0.32624
2015,17-29 y.,Upper Secondary Level,Not Working,0.26555,619,1779,0.24502,0.28608
2015,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.49817,123,277,0.43919,0.55716
2015,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.34591,77,277,0.28979,0.40203
2015,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.15591,77,277,0.11311,0.19871
2015,17-29 y.,First Stage of Tertiary Education,Full Time,0.73164,41,41,0.59432,0.86896
2015,17-29 y.,Second Stage of Tertiary Education,Full Time,0.38529,140,501,0.34263,0.42795
2015,17-29 y.,Second Stage of Tertiary Education,Part Time,0.39549,166,501,0.35263,0.43835
2015,17-29 y.,Second Stage of Tertiary Education,Not Working,0.21922,195,501,0.18296,0.25549
2015,30-45 y.,Primary Level,Full Time,0.22837,32,227,0.17364,0.28310
2015,30-45 y.,Primary Level,Part Time,0.28489,41,227,0.22605,0.34374
2015,30-45 y.,Primary Level,Not Working,0.48674,154,227,0.42157,0.55191
2015,30-45 y.,Lower Secondary Level,Full Time,0.35522,212,766,0.32130,0.38913
2015,30-45 y.,Lower Secondary Level,Part Time,0.30176,214,766,0.26923,0.33429
2015,30-45 y.,Lower Secondary Level,Not Working,0.34302,340,766,0.30938,0.37666
2015,30-45 y.,Upper Secondary Level,Full Time,0.52710,1524,3457,0.51046,0.54375
2015,30-45 y.,Upper Secondary Level,Part Time,0.32211,1224,3457,0.30653,0.33769
2015,30-45 y.,Upper Secondary Level,Not Working,0.15079,709,3457,0.13886,0.16272
2015,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.58841,429,1010,0.55805,0.61878
2015,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.29276,361,1010,0.26469,0.32084
2015,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.11882,220,1010,0.09886,0.13879
2015,30-45 y.,First Stage of Tertiary Education,Full Time,0.70561,251,366,0.65885,0.75237
2015,30-45 y.,First Stage of Tertiary Education,Part Time,0.23910,115,366,0.19534,0.28286
2015,30-45 y.,Second Stage of Tertiary Education,Full Time,0.61742,1155,2352,0.59777,0.63707
2015,30-45 y.,Second Stage of Tertiary Education,Part Time,0.25969,682,2352,0.24196,0.27741
2015,30-45 y.,Second Stage of Tertiary Education,Not Working,0.12289,515,2352,0.10962,0.13616
2015,46-65 y.,Primary Level,Full Time,0.16167,31,123,0.09634,0.22700
2015,46-65 y.,Primary Level,Not Working,0.67718,92,123,0.59421,0.76015
2015,46-65 y.,Lower Secondary Level,Full Time,0.27403,178,663,0.24005,0.30800
2015,46-65 y.,Lower Secondary Level,Part Time,0.34507,212,663,0.30886,0.38129
2015,46-65 y.,Lower Secondary Level,Not Working,0.38090,273,663,0.34391,0.41789
2015,46-65 y.,Upper Secondary Level,Full Time,0.47717,1988,4411,0.46243,0.49191
2015,46-65 y.,Upper Secondary Level,Part Time,0.29330,1395,4411,0.27986,0.30674
2015,46-65 y.,Upper Secondary Level,Not Working,0.22953,1028,4411,0.21712,0.24194
2015,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.52887,332,735,0.49276,0.56498
2015,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.33310,271,735,0.29900,0.36720
2015,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.13803,132,735,0.11307,0.16298
2015,46-65 y.,First Stage of Tertiary Education,Full Time,0.64360,453,741,0.60909,0.67811
2015,46-65 y.,First Stage of Tertiary Education,Part Time,0.22127,184,741,0.19136,0.25117
2015,46-65 y.,First Stage of Tertiary Education,Not Working,0.13514,104,741,0.11050,0.15977
2015,46-65 y.,Second Stage of Tertiary Education,Full Time,0.64998,1460,2385,0.63083,0.66912
2015,46-65 y.,Second Stage of Tertiary Education,Part Time,0.24901,631,2385,0.23165,0.26637
2015,46-65 y.,Second Stage of Tertiary Education,Not Working,0.10102,294,2385,0.08892,0.11311
2015,66 and older,Primary Level,Not Working,0.89465,38,38,0.79573,0.99357
2015,66 and older,Lower Secondary Level,Not Working,0.95369,617,617,0.93709,0.97028
2015,66 and older,Upper Secondary Level,Full Time,0.01315,35,2527,0.00871,0.01759
2015,66 and older,Upper Secondary Level,Part Time,0.08260,215,2527,0.07186,0.09333
2015,66 and older,Upper Secondary Level,Not Working,0.90425,2277,2527,0.89278,0.91573
2015,66 and older,Post-secondary Non-tertiary Level,Not Working,0.87244,115,115,0.81120,0.93368
2015,66 and older,First Stage of Tertiary Education,Not Working,0.89776,302,302,0.86353,0.93199
2015,66 and older,Second Stage of Tertiary Education,Full Time,0.02837,33,1184,0.01891,0.03783
2015,66 and older,Second Stage of Tertiary Education,Part Time,0.09960,138,1184,0.08253,0.11666
2015,66 and older,Second Stage of Tertiary Education,Not Working,0.87204,1013,1184,0.85300,0.89107
2016,17-29 y.,Pre-primary Level,Part Time,0.07474,70,862,0.05718,0.09231
2016,17-29 y.,Pre-primary Level,Not Working,0.92483,792,862,0.90722,0.94244
2016,17-29 y.,Primary Level,Not Working,0.56904,394,394,0.52007,0.61800
2016,17-29 y.,Lower Secondary Level,Full Time,0.31858,254,1126,0.29135,0.34580
2016,17-29 y.,Lower Secondary Level,Part Time,0.26694,239,1126,0.24109,0.29279
2016,17-29 y.,Lower Secondary Level,Not Working,0.41449,633,1126,0.38570,0.44327
2016,17-29 y.,Upper Secondary Level,Full Time,0.43288,575,1675,0.40914,0.45661
2016,17-29 y.,Upper Secondary Level,Part Time,0.34586,532,1675,0.32307,0.36865
2016,17-29 y.,Upper Secondary Level,Not Working,0.22126,568,1675,0.20138,0.24115
2016,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.54514,155,283,0.48702,0.60326
2016,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.34185,86,283,0.28649,0.39722
2016,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.11301,42,283,0.07606,0.14996
2016,17-29 y.,First Stage of Tertiary Education,Full Time,0.82916,38,38,0.70788,0.95043
2016,17-29 y.,Second Stage of Tertiary Education,Full Time,0.40310,164,576,0.36301,0.44319
2016,17-29 y.,Second Stage of Tertiary Education,Part Time,0.40807,159,576,0.36790,0.44824
2016,17-29 y.,Second Stage of Tertiary Education,Not Working,0.18883,253,576,0.15684,0.22082
2016,30-45 y.,Primary Level,Part Time,0.34118,56,658,0.30492,0.37743
2016,30-45 y.,Primary Level,Not Working,0.42558,602,658,0.38777,0.46339
2016,30-45 y.,Lower Secondary Level,Full Time,0.38080,198,905,0.34914,0.41245
2016,30-45 y.,Lower Secondary Level,Part Time,0.32726,219,905,0.29668,0.35785
2016,30-45 y.,Lower Secondary Level,Not Working,0.29194,488,905,0.26230,0.32158
2016,30-45 y.,Upper Secondary Level,Full Time,0.53272,1381,3229,0.51551,0.54993
2016,30-45 y.,Upper Secondary Level,Part Time,0.32650,1122,3229,0.31032,0.34267
2016,30-45 y.,Upper Secondary Level,Not Working,0.14078,726,3229,0.12879,0.15278
2016,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.57711,418,953,0.54572,0.60849
2016,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.28921,356,953,0.26041,0.31801
2016,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.13369,179,953,0.11207,0.15530
2016,30-45 y.,First Stage of Tertiary Education,Full Time,0.72660,235,334,0.67872,0.77447
2016,30-45 y.,First Stage of Tertiary Education,Part Time,0.19751,99,334,0.15474,0.24027
2016,30-45 y.,Second Stage of Tertiary Education,Full Time,0.62588,1129,2326,0.60621,0.64555
2016,30-45 y.,Second Stage of Tertiary Education,Part Time,0.28734,703,2326,0.26895,0.30574
2016,30-45 y.,Second Stage of Tertiary Education,Not Working,0.08678,494,2326,0.07534,0.09822
2016,46-65 y.,Primary Level,Part Time,0.16192,32,246,0.11579,0.20805
2016,46-65 y.,Primary Level,Not Working,0.67546,214,246,0.61684,0.73409
2016,46-65 y.,Lower Secondary Level,Full Time,0.30074,177,643,0.26527,0.33621
2016,46-65 y.,Lower Secondary Level,Part Time,0.35078,208,643,0.31387,0.38770
2016,46-65 y.,Lower Secondary Level,Not Working,0.34848,258,643,0.31162,0.38533
2016,46-65 y.,Upper Secondary Level,Full Time,0.50732,1976,4233,0.49226,0.52238
2016,46-65 y.,Upper Secondary Level,Part Time,0.29441,1330,4233,0.28068,0.30814
2016,46-65 y.,Upper Secondary Level,Not Working,0.19827,927,4233,0.18625,0.21028
2016,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.56104,355,729,0.52499,0.59709
2016,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.31819,257,729,0.28435,0.35202
2016,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.12077,117,729,0.09710,0.14444
2016,46-65 y.,First Stage of Tertiary Education,Full Time,0.66598,430,685,0.63064,0.70133
2016,46-65 y.,First Stage of Tertiary Education,Part Time,0.18757,156,685,0.15832,0.21683
2016,46-65 y.,First Stage of Tertiary Education,Not Working,0.14645,99,685,0.11995,0.17294
2016,46-65 y.,Second Stage of Tertiary Education,Full Time,0.62997,1381,2393,0.61062,0.64932
2016,46-65 y.,Second Stage of Tertiary Education,Part Time,0.26102,674,2393,0.24342,0.27863
2016,46-65 y.,Second Stage of Tertiary Education,Not Working,0.10900,338,2393,0.09652,0.12149
2016,66 and older,Primary Level,Not Working,0.90558,48,48,0.82198,0.98918
2016,66 and older,Lower Secondary Level,Not Working,0.93895,577,577,0.91940,0.95850
2016,66 and older,Upper Secondary Level,Part Time,0.08517,197,2377,0.07395,0.09640
2016,66 and older,Upper Secondary Level,Not Working,0.90390,2180,2377,0.89205,0.91575
2016,66 and older,Post-secondary Non-tertiary Level,Not Working,0.85116,111,111,0.78464,0.91767
2016,66 and older,First Stage of Tertiary Education,Not Working,0.89599,288,288,0.86067,0.93131
2016,66 and older,Second Stage of Tertiary Education,Full Time,0.02064,39,1193,0.01257,0.02871
2016,66 and older,Second Stage of Tertiary Education,Part Time,0.11159,147,1193,0.09372,0.12947
2016,66 and older,Second Stage of Tertiary Education,Not Working,0.86777,1007,1193,0.84854,0.88700
2017,17-29 y.,Pre-primary Level,Part Time,0.08880,81,913,0.07034,0.10726
2017,17-29 y.,Pre-primary Level,Not Working,0.90770,832,913,0.88891,0.92648
2017,17-29 y.,Primary Level,Not Working,0.71255,590,590,0.67600,0.74910
2017,17-29 y.,Lower Secondary Level,Full Time,0.34337,268,1274,0.31729,0.36946
2017,17-29 y.,Lower Secondary Level,Part Time,0.26374,234,1274,0.23953,0.28795
2017,17-29 y.,Lower Secondary Level,Not Working,0.39289,772,1274,0.36606,0.41972
2017,17-29 y.,Upper Secondary Level,Full Time,0.46309,748,2072,0.44161,0.48456
2017,17-29 y.,Upper Secondary Level,Part Time,0.31572,608,2072,0.29570,0.33574
2017,17-29 y.,Upper Secondary Level,Not Working,0.22120,716,2072,0.20332,0.23907
2017,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.50668,168,339,0.45337,0.55998
2017,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.35570,103,339,0.30466,0.40673
2017,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.13763,68,339,0.10090,0.17436
2017,17-29 y.,First Stage of Tertiary Education,Full Time,0.87039,42,42,0.76758,0.97320
2017,17-29 y.,Second Stage of Tertiary Education,Full Time,0.37136,187,706,0.33570,0.40703
2017,17-29 y.,Second Stage of Tertiary Education,Part Time,0.46263,242,706,0.42582,0.49943
2017,17-29 y.,Second Stage of Tertiary Education,Not Working,0.16601,277,706,0.13854,0.19348
2017,30-45 y.,Primary Level,Full Time,0.32598,46,851,0.29447,0.35749
2017,30-45 y.,Primary Level,Part Time,0.21256,71,851,0.18506,0.24007
2017,30-45 y.,Primary Level,Not Working,0.46146,734,851,0.42794,0.49497
2017,30-45 y.,Lower Secondary Level,Full Time,0.39744,226,1025,0.36747,0.42741
2017,30-45 y.,Lower Secondary Level,Part Time,0.29451,238,1025,0.26659,0.32242
2017,30-45 y.,Lower Secondary Level,Not Working,0.30806,561,1025,0.27978,0.33633
2017,30-45 y.,Upper Secondary Level,Full Time,0.55788,1427,3233,0.54075,0.57500
2017,30-45 y.,Upper Secondary Level,Part Time,0.32237,1145,3233,0.30626,0.33849
2017,30-45 y.,Upper Secondary Level,Not Working,0.11975,661,3233,0.10856,0.13094
2017,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.59806,438,961,0.56705,0.62908
2017,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.29601,365,961,0.26713,0.32489
2017,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.10593,158,961,0.08646,0.12540
2017,30-45 y.,First Stage of Tertiary Education,Full Time,0.74209,239,335,0.69517,0.78901
2017,30-45 y.,First Stage of Tertiary Education,Part Time,0.22232,96,335,0.17773,0.26692
2017,30-45 y.,Second Stage of Tertiary Education,Full Time,0.62774,1238,2520,0.60886,0.64662
2017,30-45 y.,Second Stage of Tertiary Education,Part Time,0.29120,744,2520,0.27346,0.30894
2017,30-45 y.,Second Stage of Tertiary Education,Not Working,0.08106,538,2520,0.07040,0.09171
2017,46-65 y.,Primary Level,Full Time,0.14200,33,374,0.10657,0.17742
2017,46-65 y.,Primary Level,Part Time,0.26411,47,374,0.21937,0.30886
2017,46-65 y.,Primary Level,Not Working,0.59389,294,374,0.54405,0.64373
2017,46-65 y.,Lower Secondary Level,Full Time,0.30478,229,788,0.27262,0.33694
2017,46-65 y.,Lower Secondary Level,Part Time,0.35036,252,788,0.31703,0.38369
2017,46-65 y.,Lower Secondary Level,Not Working,0.34486,307,788,0.31165,0.37807
2017,46-65 y.,Upper Secondary Level,Full Time,0.50402,2322,4899,0.49001,0.51802
2017,46-65 y.,Upper Secondary Level,Part Time,0.29917,1554,4899,0.28635,0.31200
2017,46-65 y.,Upper Secondary Level,Not Working,0.19681,1023,4899,0.18567,0.20794
2017,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.51469,398,876,0.48158,0.54781
2017,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.36807,338,876,0.33611,0.40002
2017,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.11724,140,876,0.09592,0.13856
2017,46-65 y.,First Stage of Tertiary Education,Full Time,0.66739,508,786,0.63443,0.70034
2017,46-65 y.,First Stage of Tertiary Education,Part Time,0.20398,175,786,0.17579,0.23217
2017,46-65 y.,First Stage of Tertiary Education,Not Working,0.12863,103,786,0.10521,0.15205
2017,46-65 y.,Second Stage of Tertiary Education,Full Time,0.64498,1647,2763,0.62714,0.66283
2017,46-65 y.,Second Stage of Tertiary Education,Part Time,0.25557,732,2763,0.23930,0.27184
2017,46-65 y.,Second Stage of Tertiary Education,Not Working,0.09945,384,2763,0.08829,0.11061
2017,66 and older,Primary Level,Not Working,0.89144,59,59,0.81138,0.97150
2017,66 and older,Lower Secondary Level,Part Time,0.06149,40,606,0.04235,0.08063
2017,66 and older,Lower Secondary Level,Not Working,0.93703,566,606,0.91767,0.95639
2017,66 and older,Upper Secondary Level,Full Time,0.01220,34,2550,0.00794,0.01646
2017,66 and older,Upper Secondary Level,Part Time,0.09462,241,2550,0.08326,0.10599
2017,66 and older,Upper Secondary Level,Not Working,0.89318,2275,2550,0.88118,0.90517
2017,66 and older,Post-secondary Non-tertiary Level,Not Working,0.87365,115,115,0.81266,0.93464
2017,66 and older,First Stage of Tertiary Education,Part Time,0.10315,34,329,0.07024,0.13607
2017,66 and older,First Stage of Tertiary Education,Not Working,0.84452,295,329,0.80530,0.88373
2017,66 and older,Second Stage of Tertiary Education,Full Time,0.02175,38,1262,0.01370,0.02980
2017,66 and older,Second Stage of Tertiary Education,Part Time,0.11594,173,1262,0.09827,0.13361
2017,66 and older,Second Stage of Tertiary Education,Not Working,0.86231,1051,1262,0.84329,0.88133
2018,17-29 y.,Pre-primary Level,Part Time,0.10027,65,769,0.07903,0.12152
2018,17-29 y.,Pre-primary Level,Not Working,0.89281,704,769,0.87093,0.91469
2018,17-29 y.,Primary Level,Full Time,0.11867,36,606,0.09290,0.14444
2018,17-29 y.,Primary Level,Part Time,0.24520,62,606,0.21092,0.27948
2018,17-29 y.,Primary Level,Not Working,0.63613,508,606,0.59779,0.67447
2018,17-29 y.,Lower Secondary Level,Full Time,0.29102,254,1259,0.26592,0.31612
2018,17-29 y.,Lower Secondary Level,Part Time,0.30450,294,1259,0.27907,0.32993
2018,17-29 y.,Lower Secondary Level,Not Working,0.40448,711,1259,0.37736,0.43160
2018,17-29 y.,Upper Secondary Level,Full Time,0.46671,733,1937,0.44448,0.48893
2018,17-29 y.,Upper Secondary Level,Part Time,0.33708,632,1937,0.31602,0.35814
2018,17-29 y.,Upper Secondary Level,Not Working,0.19621,572,1937,0.17852,0.21390
2018,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.50627,176,329,0.45216,0.56037
2018,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.38752,109,329,0.33480,0.44025
2018,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.10621,44,329,0.07287,0.13955
2018,17-29 y.,First Stage of Tertiary Education,Full Time,0.70553,40,40,0.56248,0.84859
2018,17-29 y.,Second Stage of Tertiary Education,Full Time,0.38578,209,652,0.34839,0.42317
2018,17-29 y.,Second Stage of Tertiary Education,Part Time,0.46826,232,652,0.42993,0.50659
2018,17-29 y.,Second Stage of Tertiary Education,Not Working,0.14596,211,652,0.11884,0.17308
2018,30-45 y.,Primary Level,Full Time,0.26174,51,791,0.23109,0.29240
2018,30-45 y.,Primary Level,Part Time,0.23573,97,791,0.20613,0.26533
2018,30-45 y.,Primary Level,Not Working,0.50253,643,791,0.46766,0.53739
2018,30-45 y.,Lower Secondary Level,Full Time,0.39713,215,932,0.36570,0.42856
2018,30-45 y.,Lower Secondary Level,Part Time,0.35092,250,932,0.32026,0.38157
2018,30-45 y.,Lower Secondary Level,Not Working,0.25196,467,932,0.22407,0.27985
2018,30-45 y.,Upper Secondary Level,Full Time,0.55139,1297,2941,0.53341,0.56937
2018,30-45 y.,Upper Secondary Level,Part Time,0.33994,1048,2941,0.32281,0.35706
2018,30-45 y.,Upper Secondary Level,Not Working,0.10868,596,2941,0.09743,0.11993
