"pgstib","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"nicht erwerbstätig (NE): keine weitere Angaben","1995","66 und älter","(Fach-)Abitur","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1995","66 und älter","AkademikerInnen","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1995","16-34 Jahre alt","(noch) kein Abschluss","274","0.733291442619174","0.691047560048605","0.775535325189744"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1995","16-34 Jahre alt","Hauptschulabschluss","46","0.0341859745319595","0.02498745338911","0.043384495674809"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1995","16-34 Jahre alt","Realschulabschluss","104","0.0562407921289969","0.045121066317717","0.0673605179402768"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1995","16-34 Jahre alt","(Fach-)Abitur","212","0.283603091874523","0.250330558866985","0.316875624882061"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1995","66 und älter","(noch) kein Abschluss","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1995","66 und älter","Hauptschulabschluss","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1995","66 und älter","Realschulabschluss","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1995","66 und älter","(Fach-)Abitur","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1995","66 und älter","AkademikerInnen","","","",""
"NE: arbeitslos gemeldet","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"NE: arbeitslos gemeldet","1995","16-34 Jahre alt","Hauptschulabschluss","144","0.0975077579628729","0.0824905706249547","0.112524945300791"
"NE: arbeitslos gemeldet","1995","16-34 Jahre alt","Realschulabschluss","139","0.0826034898584939","0.0693168396094656","0.0958901401075222"
"NE: arbeitslos gemeldet","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"NE: arbeitslos gemeldet","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: arbeitslos gemeldet","1995","35-65 Jahre alt","(noch) kein Abschluss","55","0.113614706635574","0.0834086724677356","0.143820740803413"
"NE: arbeitslos gemeldet","1995","35-65 Jahre alt","Hauptschulabschluss","381","0.100553928212198","0.0906610878775788","0.110446768546817"
"NE: arbeitslos gemeldet","1995","35-65 Jahre alt","Realschulabschluss","99","0.0590389078834624","0.0461368475307251","0.0719409682361998"
"NE: arbeitslos gemeldet","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: arbeitslos gemeldet","1995","35-65 Jahre alt","AkademikerInnen","66","0.0539464068790428","0.0410401890385926","0.0668526247194929"
"NE: arbeitslos gemeldet","1995","66 und älter","(noch) kein Abschluss","","","",""
"NE: arbeitslos gemeldet","1995","66 und älter","Hauptschulabschluss","","","",""
"NE: arbeitslos gemeldet","1995","66 und älter","Realschulabschluss","","","",""
"NE: arbeitslos gemeldet","1995","66 und älter","(Fach-)Abitur","","","",""
"NE: arbeitslos gemeldet","1995","66 und älter","AkademikerInnen","","","",""
"NE: Rentner/Rentnerin","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"NE: Rentner/Rentnerin","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"NE: Rentner/Rentnerin","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"NE: Rentner/Rentnerin","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"NE: Rentner/Rentnerin","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: Rentner/Rentnerin","1995","35-65 Jahre alt","(noch) kein Abschluss","67","0.177064768129897","0.140730696485255","0.21339883977454"
"NE: Rentner/Rentnerin","1995","35-65 Jahre alt","Hauptschulabschluss","617","0.195372024355351","0.182329469654208","0.208414579056494"
"NE: Rentner/Rentnerin","1995","35-65 Jahre alt","Realschulabschluss","73","0.071513015980467","0.057407644262886","0.085618387698048"
"NE: Rentner/Rentnerin","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: Rentner/Rentnerin","1995","35-65 Jahre alt","AkademikerInnen","79","0.0664903673940308","0.0522572960016359","0.0807234387864257"
"NE: Rentner/Rentnerin","1995","66 und älter","(noch) kein Abschluss","33","0.963316393956409","0.903547285362989","1.02308550254983"
"NE: Rentner/Rentnerin","1995","66 und älter","Hauptschulabschluss","1078","0.965893759552622","0.955259318883957","0.976528200221286"
"NE: Rentner/Rentnerin","1995","66 und älter","Realschulabschluss","180","0.919054969251746","0.880574950367558","0.957534988135933"
"NE: Rentner/Rentnerin","1995","66 und älter","(Fach-)Abitur","37","0.926971890685115","0.847331299796239","1.00661248157399"
"NE: Rentner/Rentnerin","1995","66 und älter","AkademikerInnen","144","0.948604473669028","0.913617400051732","0.983591547286325"
"NE: Wehr- und Zivildienst","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"NE: Wehr- und Zivildienst","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"NE: Wehr- und Zivildienst","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"NE: Wehr- und Zivildienst","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"NE: Wehr- und Zivildienst","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: Wehr- und Zivildienst","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"NE: Wehr- und Zivildienst","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"NE: Wehr- und Zivildienst","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"NE: Wehr- und Zivildienst","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: Wehr- und Zivildienst","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"NE: Wehr- und Zivildienst","1995","66 und älter","(noch) kein Abschluss","","","",""
"NE: Wehr- und Zivildienst","1995","66 und älter","Hauptschulabschluss","","","",""
"NE: Wehr- und Zivildienst","1995","66 und älter","Realschulabschluss","","","",""
"NE: Wehr- und Zivildienst","1995","66 und älter","(Fach-)Abitur","","","",""
"NE: Wehr- und Zivildienst","1995","66 und älter","AkademikerInnen","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1995","16-34 Jahre alt","Hauptschulabschluss","124","0.0842430231251203","0.0701824065846293","0.0983036396656113"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1995","16-34 Jahre alt","Realschulabschluss","182","0.100481501227258","0.0859708845298039","0.114992117924712"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1995","16-34 Jahre alt","(Fach-)Abitur","75","0.10501752823516","0.0823871562080752","0.127647900262245"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1995","66 und älter","(noch) kein Abschluss","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1995","66 und älter","Hauptschulabschluss","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1995","66 und älter","Realschulabschluss","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1995","66 und älter","(Fach-)Abitur","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1995","66 und älter","AkademikerInnen","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1995","66 und älter","(noch) kein Abschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1995","66 und älter","Hauptschulabschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1995","66 und älter","Realschulabschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1995","66 und älter","(Fach-)Abitur","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1995","66 und älter","AkademikerInnen","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1995","66 und älter","(noch) kein Abschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1995","66 und älter","Hauptschulabschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1995","66 und älter","Realschulabschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1995","66 und älter","(Fach-)Abitur","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1995","66 und älter","AkademikerInnen","","","",""
"Volontäre, Praktikanten","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Volontäre, Praktikanten","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Volontäre, Praktikanten","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"Volontäre, Praktikanten","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Volontäre, Praktikanten","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"Volontäre, Praktikanten","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Volontäre, Praktikanten","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Volontäre, Praktikanten","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"Volontäre, Praktikanten","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Volontäre, Praktikanten","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"Volontäre, Praktikanten","1995","66 und älter","(noch) kein Abschluss","","","",""
"Volontäre, Praktikanten","1995","66 und älter","Hauptschulabschluss","","","",""
"Volontäre, Praktikanten","1995","66 und älter","Realschulabschluss","","","",""
"Volontäre, Praktikanten","1995","66 und älter","(Fach-)Abitur","","","",""
"Volontäre, Praktikanten","1995","66 und älter","AkademikerInnen","","","",""
"Aspiranten (1990 Ost)","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Aspiranten (1990 Ost)","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Aspiranten (1990 Ost)","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"Aspiranten (1990 Ost)","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Aspiranten (1990 Ost)","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"Aspiranten (1990 Ost)","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Aspiranten (1990 Ost)","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Aspiranten (1990 Ost)","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"Aspiranten (1990 Ost)","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Aspiranten (1990 Ost)","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"Aspiranten (1990 Ost)","1995","66 und älter","(noch) kein Abschluss","","","",""
"Aspiranten (1990 Ost)","1995","66 und älter","Hauptschulabschluss","","","",""
"Aspiranten (1990 Ost)","1995","66 und älter","Realschulabschluss","","","",""
"Aspiranten (1990 Ost)","1995","66 und älter","(Fach-)Abitur","","","",""
"Aspiranten (1990 Ost)","1995","66 und älter","AkademikerInnen","","","",""
"ungelernter Arbeiter","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"ungelernter Arbeiter","1995","16-34 Jahre alt","Hauptschulabschluss","79","0.0525539609088804","0.0412578943234969","0.063850027494264"
"ungelernter Arbeiter","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"ungelernter Arbeiter","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"ungelernter Arbeiter","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"ungelernter Arbeiter","1995","35-65 Jahre alt","(noch) kein Abschluss","63","0.155498823724095","0.121005992275883","0.189991655172308"
"ungelernter Arbeiter","1995","35-65 Jahre alt","Hauptschulabschluss","179","0.0388464929906204","0.0324901664394179","0.0452028195418229"
"ungelernter Arbeiter","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"ungelernter Arbeiter","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"ungelernter Arbeiter","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"ungelernter Arbeiter","1995","66 und älter","(noch) kein Abschluss","","","",""
"ungelernter Arbeiter","1995","66 und älter","Hauptschulabschluss","","","",""
"ungelernter Arbeiter","1995","66 und älter","Realschulabschluss","","","",""
"ungelernter Arbeiter","1995","66 und älter","(Fach-)Abitur","","","",""
"ungelernter Arbeiter","1995","66 und älter","AkademikerInnen","","","",""
"angelernter Arbeiter","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"angelernter Arbeiter","1995","16-34 Jahre alt","Hauptschulabschluss","243","0.135363396500926","0.118044719816999","0.152682073184852"
"angelernter Arbeiter","1995","16-34 Jahre alt","Realschulabschluss","104","0.0561642219758432","0.045051617556651","0.0672768263950354"
"angelernter Arbeiter","1995","16-34 Jahre alt","(Fach-)Abitur","31","0.0455168857752417","0.0301309495643189","0.0609028219861644"
"angelernter Arbeiter","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"angelernter Arbeiter","1995","35-65 Jahre alt","(noch) kein Abschluss","91","0.194136351892826","0.156487704518972","0.23178499926668"
"angelernter Arbeiter","1995","35-65 Jahre alt","Hauptschulabschluss","477","0.09893753001892","0.0891157116835497","0.10875934835429"
"angelernter Arbeiter","1995","35-65 Jahre alt","Realschulabschluss","63","0.0308995151704309","0.0214270216595262","0.0403720086813357"
"angelernter Arbeiter","1995","35-65 Jahre alt","(Fach-)Abitur","31","0.0439315185640031","0.0216844957921957","0.0661785413358104"
"angelernter Arbeiter","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"angelernter Arbeiter","1995","66 und älter","(noch) kein Abschluss","","","",""
"angelernter Arbeiter","1995","66 und älter","Hauptschulabschluss","","","",""
"angelernter Arbeiter","1995","66 und älter","Realschulabschluss","","","",""
"angelernter Arbeiter","1995","66 und älter","(Fach-)Abitur","","","",""
"angelernter Arbeiter","1995","66 und älter","AkademikerInnen","","","",""
"gelernte und Facharbeiter","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"gelernte und Facharbeiter","1995","16-34 Jahre alt","Hauptschulabschluss","280","0.193735462713465","0.173728064511269","0.213742860915662"
"gelernte und Facharbeiter","1995","16-34 Jahre alt","Realschulabschluss","258","0.14786119215952","0.130728719909198","0.164993664409841"
