"pgstib","year","migback","n","percent","lower_confidence","upper_confidence"
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1993","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1993","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1993","kein Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1993","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1993","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1993","kein Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1993","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1993","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker","1993","kein Migrationshintergrund","116","0.0136153723799131","0.0113651770476586","0.0158655677121675"
"Freiberufler, Akademiker","1993","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker","1993","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1993","kein Migrationshintergrund","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1993","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1993","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1993","kein Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1993","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1993","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1993","kein Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1993","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1993","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger","1993","kein Migrationshintergrund","301","0.0284841270042604","0.02525408093207","0.0317141730764508"
"sonstige selbständiger","1993","direkter Migrationshintergrund","67","0.0297152963777772","0.0230552317208655","0.0363753610346889"
"sonstige selbständiger","1993","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1993","kein Migrationshintergrund","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1993","direkter Migrationshintergrund","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1993","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1993","kein Migrationshintergrund","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1993","direkter Migrationshintergrund","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1993","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1993","kein Migrationshintergrund","33","0.00276622052766899","0.00174639894138803","0.00378604211394995"
"sonstige selbständiger, 10+ Mitarbeiter","1993","direkter Migrationshintergrund","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1993","indirekter Migrationshintergrund","","","",""
"mithelfende Familienangehörige","1993","kein Migrationshintergrund","39","0.0035981663478663","0.00243553992824709","0.0047607927674855"
"mithelfende Familienangehörige","1993","direkter Migrationshintergrund","","","",""
"mithelfende Familienangehörige","1993","indirekter Migrationshintergrund","","","",""
"Angestellte, Industrie- und Werkmeister","1993","kein Migrationshintergrund","57","0.0054393091234832","0.00401117227292409","0.00686744597404231"
"Angestellte, Industrie- und Werkmeister","1993","direkter Migrationshintergrund","","","",""
"Angestellte, Industrie- und Werkmeister","1993","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1993","kein Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1993","direkter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1993","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1993","kein Migrationshintergrund","272","0.0249067243657547","0.0218807607765275","0.0279326879549818"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1993","direkter Migrationshintergrund","74","0.0265464126958332","0.0202412054544801","0.0328516199371863"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1993","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1993","kein Migrationshintergrund","432","0.0385998950530694","0.0348594140411121","0.0423403760650267"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1993","direkter Migrationshintergrund","48","0.0264412759483316","0.0201482271334082","0.0327343247632549"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1993","indirekter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeit","1993","kein Migrationshintergrund","1284","0.117358975697023","0.111109659206262","0.123608292187784"
"Angestellte, qualifizierte Tätigkeit","1993","direkter Migrationshintergrund","94","0.0634648467551923","0.0539024341402245","0.0730272593701601"
"Angestellte, qualifizierte Tätigkeit","1993","indirekter Migrationshintergrund","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1993","kein Migrationshintergrund","632","0.0569264286712657","0.0524274693487502","0.0614253879937812"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1993","direkter Migrationshintergrund","49","0.041689864377655","0.0338500261410206","0.0495297026142894"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1993","indirekter Migrationshintergrund","","","",""
"Angestellte, umfassende Führungsaufgaben","1993","kein Migrationshintergrund","84","0.008772234616736","0.0069616277693167","0.0105828414641553"
"Angestellte, umfassende Führungsaufgaben","1993","direkter Migrationshintergrund","","","",""
"Angestellte, umfassende Führungsaufgaben","1993","indirekter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1993","kein Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1993","direkter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1993","indirekter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","1993","kein Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","1993","direkter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","1993","indirekter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","1993","kein Migrationshintergrund","154","0.0154421951469263","0.0130480116231042","0.0178363786707484"
"Beamte, mittlerer Dienst","1993","direkter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","1993","indirekter Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","1993","kein Migrationshintergrund","124","0.0143906679516198","0.0120782028381848","0.0167031330650548"
"Beamte, gehobener Dienst","1993","direkter Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","1993","indirekter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","1993","kein Migrationshintergrund","97","0.0118428766164506","0.00974237067125594","0.0139433825616452"
"Beamte, höherer Dienst","1993","direkter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","1993","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1994","kein Migrationshintergrund","879","0.0923624998851286","0.0867068757052309","0.0980181240650263"
"nicht erwerbstätig (NE): keine weitere Angaben","1994","direkter Migrationshintergrund","387","0.136091038446824","0.12229229620399","0.149889780689659"
"nicht erwerbstätig (NE): keine weitere Angaben","1994","indirekter Migrationshintergrund","45","0.0796300608011221","0.0558053855725985","0.103454736029646"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1994","kein Migrationshintergrund","464","0.0404928337610065","0.036642577070546","0.0443430904514671"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1994","direkter Migrationshintergrund","46","0.0208416567332847","0.0150927755552163","0.026590537911353"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1994","indirekter Migrationshintergrund","121","0.272105610045086","0.232939522821209","0.311271697268962"
"NE: arbeitslos gemeldet","1994","kein Migrationshintergrund","774","0.0630062601900178","0.0582601623880393","0.0677523579919963"
"NE: arbeitslos gemeldet","1994","direkter Migrationshintergrund","231","0.0861054198121426","0.0748164569632246","0.0973943826610605"
"NE: arbeitslos gemeldet","1994","indirekter Migrationshintergrund","33","0.0539601822023299","0.0340764152483871","0.0738439491562727"
"NE: Rentner/Rentnerin","1994","kein Migrationshintergrund","1985","0.264126968281356","0.255515359252954","0.272738577309759"
"NE: Rentner/Rentnerin","1994","direkter Migrationshintergrund","337","0.220500659163947","0.203816528944382","0.237184789383512"
"NE: Rentner/Rentnerin","1994","indirekter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","1994","kein Migrationshintergrund","55","0.00462619294837086","0.00330068766591008","0.00595169823083165"
"NE: Wehr- und Zivildienst","1994","direkter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","1994","indirekter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1994","kein Migrationshintergrund","296","0.0222983264706907","0.0194141900307873","0.0251824629105941"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1994","direkter Migrationshintergrund","38","0.0138743178704655","0.00916711730139422","0.0185815184395367"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1994","indirekter Migrationshintergrund","93","0.173793236804059","0.140445369744004","0.207141103864113"
"Auszubildende, gewerblich-technisch (ab 2000)","1994","kein Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1994","direkter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1994","indirekter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1994","kein Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1994","direkter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1994","indirekter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1994","kein Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1994","direkter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","1994","indirekter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1994","kein Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1994","direkter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","1994","indirekter Migrationshintergrund","","","",""
"ungelernter Arbeiter","1994","kein Migrationshintergrund","185","0.0172390035778086","0.0146965295598962","0.019781477595721"
"ungelernter Arbeiter","1994","direkter Migrationshintergrund","203","0.0601786220840953","0.050608124274638","0.0697491198935525"
"ungelernter Arbeiter","1994","indirekter Migrationshintergrund","","","",""
"angelernter Arbeiter","1994","kein Migrationshintergrund","494","0.0427171697376738","0.0387671628077895","0.046667176667558"
"angelernter Arbeiter","1994","direkter Migrationshintergrund","480","0.148767764492038","0.134446901231504","0.163088627752572"
"angelernter Arbeiter","1994","indirekter Migrationshintergrund","42","0.0791978834487946","0.0554323703669078","0.102963396530681"
"gelernte und Facharbeiter","1994","kein Migrationshintergrund","1013","0.0832983950483963","0.0779006943380093","0.0886960957587833"
"gelernte und Facharbeiter","1994","direkter Migrationshintergrund","248","0.0798309835464617","0.0689238585162574","0.090738108576666"
"gelernte und Facharbeiter","1994","indirekter Migrationshintergrund","37","0.05137964485517","0.0319507086864144","0.0708085810239255"
"Vorarbeiter, Kolonnenführer","1994","kein Migrationshintergrund","141","0.0122703363312851","0.0101199139600439","0.0144207587025263"
"Vorarbeiter, Kolonnenführer","1994","direkter Migrationshintergrund","","","",""
"Vorarbeiter, Kolonnenführer","1994","indirekter Migrationshintergrund","","","",""
"Meister, Polier","1994","kein Migrationshintergrund","60","0.00510038986869836","0.00370893922792187","0.00649184050947484"
"Meister, Polier","1994","direkter Migrationshintergrund","","","",""
"Meister, Polier","1994","indirekter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1994","kein Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1994","direkter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1994","indirekter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1994","kein Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1994","direkter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1994","indirekter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1994","kein Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1994","direkter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1994","indirekter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1994","kein Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1994","direkter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1994","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt","1994","kein Migrationshintergrund","31","0.00277651690288865","0.00174868309891654","0.00380435070686076"
"selbständiger Landwirt","1994","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt","1994","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1994","kein Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1994","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1994","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1994","kein Migrationshintergrund","","","",""
