"pgstib","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Angestellte, umfassende Führungsaufgaben","1990","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","45","0.0108039428506408","0.00787664217465937","0.0137312435266223"
"Angestellte, umfassende Führungsaufgaben","1990","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","64","0.0273626485036156","0.0206940719226293","0.0340312250846018"
"Angestellte, umfassende Führungsaufgaben","1990","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1990","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1990","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1990","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1990","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1990","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1990","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1990","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","1990","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","1990","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","1990","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","1990","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","1990","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","1990","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1990","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","68","0.0236692109990318","0.0187321498820956","0.028606272115968"
"Beamte, mittlerer Dienst","1990","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1990","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","75","0.0214863100905466","0.0173804950793284","0.0255921251017649"
"Beamte, mittlerer Dienst","1990","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1990","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1990","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","1990","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","32","0.0116776421835355","0.00818860970466528","0.0151666746624057"
"Beamte, gehobener Dienst","1990","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","1990","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","95","0.0241699314129206","0.0198212277659054","0.0285186350599357"
"Beamte, gehobener Dienst","1990","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","1990","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, gehobener Dienst","1990","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","1990","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, höherer Dienst","1990","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","1990","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","68","0.0165246015691113","0.0129148089360525","0.0201343942021701"
"Beamte, höherer Dienst","1990","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","1990","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, höherer Dienst","1990","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","460","0.102785621550666","0.0929189343799237","0.112652308721408"
"nicht erwerbstätig (NE): keine weitere Angaben","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","72","0.0545110053673503","0.0430905731567449","0.0659314375779558"
"nicht erwerbstätig (NE): keine weitere Angaben","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","801","0.162097518436703","0.151632327990545","0.172562708882861"
"nicht erwerbstätig (NE): keine weitere Angaben","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","68","0.0314546702755651","0.0242152085951772","0.0386941319559529"
"nicht erwerbstätig (NE): keine weitere Angaben","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1991","66 und älter","Ostdeutschland, neue Bundeslaender","31","0.0773381659799038","0.051418092874625","0.103258239085183"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","495","0.142246000233789","0.130896977371245","0.153595023096332"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","127","0.0782529446393428","0.0647425377379886","0.091763351540697"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","113","0.0281103270905082","0.022740027718769","0.0334806264622474"
"NE: arbeitslos gemeldet","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","144","0.0999070224651395","0.0848217242544377","0.114992320675841"
"NE: arbeitslos gemeldet","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","162","0.0297288350488961","0.024906052033595","0.0345516180641972"
"NE: arbeitslos gemeldet","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","189","0.0873371310872417","0.0756270910125829","0.0990471711619006"
"NE: arbeitslos gemeldet","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","492","0.126698187100712","0.117252586109188","0.136143788092236"
"NE: Rentner/Rentnerin","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","300","0.165812037372848","0.150386378727443","0.181237696018254"
"NE: Rentner/Rentnerin","1991","66 und älter","Westdeutschland, alte Bundeslaender","1012","0.954018753552631","0.941504331971979","0.966533175133283"
"NE: Rentner/Rentnerin","1991","66 und älter","Ostdeutschland, neue Bundeslaender","367","0.900083612310656","0.870984630099826","0.929182594521486"
"NE: Wehr- und Zivildienst","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","37","0.0128476308480976","0.00918864538510024","0.0165066163110949"
"NE: Wehr- und Zivildienst","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","367","0.0964000715575463","0.0868108393521171","0.105989303762976"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","111","0.0601811002269356","0.048217432185181","0.0721447682686902"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","180","0.0352419168864191","0.0292509621618068","0.0412328716110315"
"ungelernter Arbeiter","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","43","0.0252305312788028","0.0173414512442742","0.0331196113133315"
"ungelernter Arbeiter","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","328","0.0409879849562727","0.0353580610780435","0.0466179088345018"
"ungelernter Arbeiter","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","51","0.0235014841366351","0.0172181932227128","0.0297847750505575"
"ungelernter Arbeiter","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"ungelernter Arbeiter","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"angelernter Arbeiter","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","390","0.0820943413186272","0.0731754124939984","0.091013270143256"
"angelernter Arbeiter","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","81","0.0531307263010986","0.0418475832704342","0.0644138693317631"
"angelernter Arbeiter","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","653","0.0906043779821407","0.0824533340147376","0.0987554219495437"
"angelernter Arbeiter","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","137","0.0575298371708331","0.0478719059798943","0.0671877683617719"
"angelernter Arbeiter","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"angelernter Arbeiter","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","416","0.108321075110448","0.0982234836585176","0.118418666562379"
"gelernte und Facharbeiter","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","414","0.291681431731265","0.268815920799527","0.314546942663002"
"gelernte und Facharbeiter","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","413","0.0804142435962748","0.0726923320395593","0.0881361551529903"
"gelernte und Facharbeiter","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","433","0.191315145684545","0.1750008600948","0.20762943127429"
"gelernte und Facharbeiter","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"gelernte und Facharbeiter","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","35","0.0121532319980952","0.00859325043274495","0.0157132135634455"
"Vorarbeiter, Kolonnenführer","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","90","0.0181615215976501","0.0143696086855343","0.021953434509766"
"Vorarbeiter, Kolonnenführer","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","44","0.0192798644817679","0.0135765375945134","0.0249831913690224"
"Vorarbeiter, Kolonnenführer","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","31","0.00771183703100619","0.00522778869905089","0.0101958853629615"
"Meister, Polier","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","36","0.0161408481323302","0.0109140783693701","0.0213676178952904"
"Meister, Polier","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
