"pgstib","year","sex","n","percent","lower_confidence","upper_confidence"
"Angestellte, qualifizierte Tätigkeit","1993","maennlich","455","0.0802692039262468","0.0736067151692206","0.086931692683273"
"Angestellte, qualifizierte Tätigkeit","1993","weiblich","948","0.137648288848655","0.1294431643256","0.14585341337171"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1993","maennlich","477","0.0863823329493187","0.0794938060917858","0.0932708598068515"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1993","weiblich","212","0.0250744608306148","0.0213508946383483","0.0287980270228813"
"Angestellte, umfassende Führungsaufgaben","1993","maennlich","75","0.0134916843691719","0.0106628005703746","0.0163205681679693"
"Angestellte, umfassende Führungsaufgaben","1993","weiblich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1993","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1993","weiblich","","","",""
"Beamte, einfacher Dienst","1993","maennlich","","","",""
"Beamte, einfacher Dienst","1993","weiblich","","","",""
"Beamte, mittlerer Dienst","1993","maennlich","128","0.0235594128492852","0.0198403219781863","0.0272785037203842"
"Beamte, mittlerer Dienst","1993","weiblich","","","",""
"Beamte, gehobener Dienst","1993","maennlich","80","0.0158344504589049","0.0127734230098204","0.0188954779079893"
"Beamte, gehobener Dienst","1993","weiblich","46","0.00973478239088036","0.00739650279672064","0.0120730619850401"
"Beamte, höherer Dienst","1993","maennlich","81","0.0181511131025748","0.0148776639108447","0.0214245622943048"
"Beamte, höherer Dienst","1993","weiblich","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1994","maennlich","80","0.0115968100989198","0.00893935335553761","0.014254266842302"
"nicht erwerbstätig (NE): keine weitere Angaben","1994","weiblich","1231","0.175971094451362","0.166853711999683","0.185088476903041"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1994","maennlich","317","0.0470449959338256","0.0417893902064836","0.0523006016611677"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1994","weiblich","314","0.038530454841106","0.0339220766134608","0.0431388330687512"
"NE: arbeitslos gemeldet","1994","maennlich","489","0.0695176540086264","0.063204716579876","0.0758305914373767"
"NE: arbeitslos gemeldet","1994","weiblich","549","0.061971467791154","0.056198725132974","0.067744210449334"
"NE: Rentner/Rentnerin","1994","maennlich","967","0.21024521430279","0.200130839226583","0.220359589378996"
"NE: Rentner/Rentnerin","1994","weiblich","1358","0.295133938280644","0.284213472588255","0.306054403973033"
"NE: Wehr- und Zivildienst","1994","maennlich","60","0.00920711173436338","0.00683637674607349","0.0115778467226533"
"NE: Wehr- und Zivildienst","1994","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1994","maennlich","217","0.0288274973722543","0.024674310032637","0.0329806847118716"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1994","weiblich","210","0.0199675452701813","0.0166181928241965","0.023316897716166"
"Auszubildende, gewerblich-technisch (ab 2000)","1994","maennlich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1994","weiblich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1994","maennlich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1994","weiblich","","","",""
"Volontäre, Praktikanten","1994","maennlich","","","",""
"Volontäre, Praktikanten","1994","weiblich","","","",""
"Aspiranten (1990 Ost)","1994","maennlich","","","",""
"Aspiranten (1990 Ost)","1994","weiblich","","","",""
"ungelernter Arbeiter","1994","maennlich","152","0.0172598880568528","0.0140271673070564","0.0204926088066492"
"ungelernter Arbeiter","1994","weiblich","252","0.0277795547750259","0.0238447490242765","0.0317143605257753"
"angelernter Arbeiter","1994","maennlich","608","0.0701087767098989","0.063771070092168","0.0764464833276298"
"angelernter Arbeiter","1994","weiblich","408","0.0431369935127095","0.0382726067174192","0.0480013803079998"
"gelernte und Facharbeiter","1994","maennlich","1115","0.150428199144298","0.141554707704188","0.159301690584408"
"gelernte und Facharbeiter","1994","weiblich","183","0.0197439591293337","0.0164130317265087","0.0230748865321588"
"Vorarbeiter, Kolonnenführer","1994","maennlich","159","0.0228716645910871","0.0191609756271348","0.0265823535550394"
"Vorarbeiter, Kolonnenführer","1994","weiblich","","","",""
"Meister, Polier","1994","maennlich","62","0.00965322013632947","0.00722627692609252","0.0120801633465664"
"Meister, Polier","1994","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1994","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1994","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1994","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1994","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1994","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1994","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1994","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1994","weiblich","","","",""
"selbständiger Landwirt","1994","maennlich","","","",""
"selbständiger Landwirt","1994","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1994","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1994","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1994","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1994","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1994","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1994","weiblich","","","",""
"Freiberufler, Akademiker","1994","maennlich","90","0.018266853621183","0.0149428731497246","0.0215908340926414"
"Freiberufler, Akademiker","1994","weiblich","52","0.0102330168140477","0.00782340764479554","0.0126426259832998"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1994","maennlich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1994","weiblich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1994","maennlich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1994","weiblich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1994","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1994","weiblich","","","",""
"sonstige selbständiger","1994","maennlich","273","0.0423989271796435","0.0373974348399511","0.0474004195193359"
"sonstige selbständiger","1994","weiblich","94","0.0123281252198633","0.00968612320815727","0.0149701272315693"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1994","maennlich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1994","weiblich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1994","maennlich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1994","weiblich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1994","maennlich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1994","weiblich","","","",""
"mithelfende Familienangehörige","1994","maennlich","","","",""
"mithelfende Familienangehörige","1994","weiblich","40","0.0055623117928067","0.00378159549157985","0.00734302809403355"
"Angestellte, Industrie- und Werkmeister","1994","maennlich","77","0.0129772975519958","0.0101680787636261","0.0157865163403655"
"Angestellte, Industrie- und Werkmeister","1994","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1994","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1994","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1994","maennlich","78","0.0118929088363914","0.00920214293753905","0.0145836747352438"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1994","weiblich","225","0.0312308004431779","0.0270661361340899","0.035395464752266"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1994","maennlich","95","0.0139653404626098","0.0110526004856851","0.0168780804395346"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1994","weiblich","402","0.0567580837176075","0.0512181612064157","0.0622980062287994"
"Angestellte, qualifizierte Tätigkeit","1994","maennlich","459","0.0797082396914858","0.0729855318485211","0.0864309475344504"
"Angestellte, qualifizierte Tätigkeit","1994","weiblich","985","0.142932378298868","0.134552240954882","0.151312515642854"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1994","maennlich","484","0.0880380768875032","0.0810048684476078","0.0950712853273987"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1994","weiblich","220","0.0273246367138594","0.0234212692453993","0.0312280041823195"
"Angestellte, umfassende Führungsaufgaben","1994","maennlich","69","0.0120247027620979","0.00931924922411658","0.0147301563000793"
"Angestellte, umfassende Führungsaufgaben","1994","weiblich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1994","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1994","weiblich","","","",""
"Beamte, einfacher Dienst","1994","maennlich","","","",""
"Beamte, einfacher Dienst","1994","weiblich","","","",""
"Beamte, mittlerer Dienst","1994","maennlich","134","0.025599825558191","0.0216795459674142","0.0295201051489677"
"Beamte, mittlerer Dienst","1994","weiblich","39","0.00628432999622657","0.00439225284017506","0.00817640715227807"
"Beamte, gehobener Dienst","1994","maennlich","91","0.0190179429056289","0.0156276114139624","0.0224082743972953"
"Beamte, gehobener Dienst","1994","weiblich","50","0.0114939236125021","0.00894179764188811","0.0140460495831161"
"Beamte, höherer Dienst","1994","maennlich","70","0.0153732122596942","0.0123193601784519","0.0184270643409366"
"Beamte, höherer Dienst","1994","weiblich","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1995","maennlich","82","0.0120438216890898","0.00937823804693888","0.0147094053312407"
"nicht erwerbstätig (NE): keine weitere Angaben","1995","weiblich","1282","0.174113366898215","0.165180781011073","0.183045952785357"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1995","maennlich","369","0.0505130364390118","0.0451613882431658","0.0558646846348578"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1995","weiblich","346","0.0393054425372523","0.0347280312567482","0.0438828538177565"
"NE: arbeitslos gemeldet","1995","maennlich","457","0.0650533200452962","0.0590267602468535","0.0710798798437389"
"NE: arbeitslos gemeldet","1995","weiblich","545","0.0632508742360678","0.0575170306749081","0.0689847177972276"
"NE: Rentner/Rentnerin","1995","maennlich","984","0.210355658159206","0.200396235158053","0.22031508116036"
"NE: Rentner/Rentnerin","1995","weiblich","1373","0.298717165362364","0.287935704286286","0.309498626438441"
"NE: Wehr- und Zivildienst","1995","maennlich","51","0.00862030948577037","0.00636127555955766","0.0108793434119831"
"NE: Wehr- und Zivildienst","1995","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1995","maennlich","234","0.0316203762287664","0.0273442781964753","0.0358964742610575"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1995","weiblich","200","0.0188912284030064","0.015684297490735","0.0220981593152778"
"Auszubildende, gewerblich-technisch (ab 2000)","1995","maennlich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1995","weiblich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1995","maennlich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1995","weiblich","","","",""
"Volontäre, Praktikanten","1995","maennlich","","","",""
"Volontäre, Praktikanten","1995","weiblich","","","",""
"Aspiranten (1990 Ost)","1995","maennlich","","","",""
"Aspiranten (1990 Ost)","1995","weiblich","","","",""
"ungelernter Arbeiter","1995","maennlich","164","0.0165273829316764","0.0134119063129021","0.0196428595504506"
"ungelernter Arbeiter","1995","weiblich","280","0.0312367222612416","0.0271390003006075","0.0353344442218758"
"angelernter Arbeiter","1995","maennlich","723","0.0810902912022334","0.0744197331914191","0.0877608492130478"
"angelernter Arbeiter","1995","weiblich","408","0.0384054140201577","0.033878594753855","0.0429322332864605"
"gelernte und Facharbeiter","1995","maennlich","1106","0.139518650751067","0.131051677652759","0.147985623849376"
"gelernte und Facharbeiter","1995","weiblich","172","0.0172999240184705","0.0142285442592882","0.0203713037776528"
"Vorarbeiter, Kolonnenführer","1995","maennlich","161","0.0242737926901914","0.0205130456741979","0.028034539706185"
"Vorarbeiter, Kolonnenführer","1995","weiblich","","","",""
"Meister, Polier","1995","maennlich","65","0.00928409311349529","0.00694048157736555","0.011627704649625"
"Meister, Polier","1995","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1995","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1995","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1995","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1995","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1995","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1995","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1995","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1995","weiblich","","","",""
"selbständiger Landwirt","1995","maennlich","","","",""
"selbständiger Landwirt","1995","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1995","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1995","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1995","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1995","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1995","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1995","weiblich","","","",""
"Freiberufler, Akademiker","1995","maennlich","79","0.0161865731780584","0.013102851700854","0.0192702946552627"
"Freiberufler, Akademiker","1995","weiblich","44","0.00810320918934858","0.00599136101230648","0.0102150573663907"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1995","maennlich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1995","weiblich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1995","maennlich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1995","weiblich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1995","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1995","weiblich","","","",""
"sonstige selbständiger","1995","maennlich","270","0.0416570325257158","0.0367744908368609","0.0465395742145707"
"sonstige selbständiger","1995","weiblich","119","0.0170119626100514","0.0139658058342342","0.0200581193858686"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1995","maennlich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1995","weiblich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1995","maennlich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1995","weiblich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1995","maennlich","31","0.00362317404656781","0.00215493177770685","0.00509141631542876"
"sonstige selbständiger, 10+ Mitarbeiter","1995","weiblich","","","",""
"mithelfende Familienangehörige","1995","maennlich","","","",""
"mithelfende Familienangehörige","1995","weiblich","","","",""
