"pgstib","year","sampreg","n","percent","lower_confidence","upper_confidence"
"Beamte, einfacher Dienst","1996","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","1996","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1996","Westdeutschland, alte Bundeslaender","136","0.0148375339865685","0.0123947330869218","0.0172803348862152"
"Beamte, mittlerer Dienst","1996","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","1996","Westdeutschland, alte Bundeslaender","138","0.0180884166467328","0.0153957056284207","0.0207811276650449"
"Beamte, gehobener Dienst","1996","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","1996","Westdeutschland, alte Bundeslaender","72","0.0092839730114041","0.00734623611691191","0.0112217099058963"
"Beamte, höherer Dienst","1996","Ostdeutschland, neue Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1997","Westdeutschland, alte Bundeslaender","1169","0.107966660064011","0.101643041647471","0.114290278480551"
"nicht erwerbstätig (NE): keine weitere Angaben","1997","Ostdeutschland, neue Bundeslaender","109","0.0291173825499971","0.0236575662044967","0.0345771988954975"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1997","Westdeutschland, alte Bundeslaender","478","0.0443079317896211","0.0401148821003368","0.0485009814789055"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1997","Ostdeutschland, neue Bundeslaender","206","0.0435511936224619","0.036923698735743","0.0501786885091808"
"NE: arbeitslos gemeldet","1997","Westdeutschland, alte Bundeslaender","596","0.0576946548922128","0.0529435579029815","0.0624457518814441"
"NE: arbeitslos gemeldet","1997","Ostdeutschland, neue Bundeslaender","448","0.125778322643053","0.115010393468451","0.136546251817655"
"NE: Rentner/Rentnerin","1997","Westdeutschland, alte Bundeslaender","1642","0.259609381219337","0.250675895990535","0.26854286644814"
"NE: Rentner/Rentnerin","1997","Ostdeutschland, neue Bundeslaender","781","0.299239353930864","0.284369294242446","0.314109413619281"
"NE: Wehr- und Zivildienst","1997","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1997","Ostdeutschland, neue Bundeslaender","30","0.00817960164770196","0.00525476847141517","0.0111044348239888"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1997","Westdeutschland, alte Bundeslaender","275","0.0236301505004188","0.0205350788827396","0.026725222118098"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1997","Ostdeutschland, neue Bundeslaender","162","0.0305001613223","0.0249161865929432","0.0360841360516568"
"Auszubildende, gewerblich-technisch (ab 2000)","1997","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1997","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1997","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1997","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1997","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1997","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1997","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1997","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","1997","Westdeutschland, alte Bundeslaender","307","0.0234597193225816","0.0203755602773509","0.0265438783678123"
"ungelernter Arbeiter","1997","Ostdeutschland, neue Bundeslaender","43","0.00949480195600748","0.00634567738730948","0.0126439265247055"
"angelernter Arbeiter","1997","Westdeutschland, alte Bundeslaender","800","0.0582952372075551","0.0535209977326573","0.0630694766824528"
"angelernter Arbeiter","1997","Ostdeutschland, neue Bundeslaender","149","0.0362955783048975","0.0302223823867494","0.0423687742230456"
"gelernte und Facharbeiter","1997","Westdeutschland, alte Bundeslaender","718","0.0630354706477214","0.0580834282543526","0.0679875130410903"
"gelernte und Facharbeiter","1997","Ostdeutschland, neue Bundeslaender","436","0.109934228088923","0.0997765131416181","0.120091943036228"
"Vorarbeiter, Kolonnenführer","1997","Westdeutschland, alte Bundeslaender","92","0.00885101316938197","0.00694249524492993","0.010759531093834"
"Vorarbeiter, Kolonnenführer","1997","Ostdeutschland, neue Bundeslaender","61","0.0141882872748421","0.0103478517450851","0.0180287228045992"
"Meister, Polier","1997","Westdeutschland, alte Bundeslaender","51","0.0036754764387122","0.00244240706645806","0.00490854581096635"
"Meister, Polier","1997","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1997","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1997","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1997","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1997","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1997","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1997","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1997","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1997","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","1997","Westdeutschland, alte Bundeslaender","31","0.00288270294410707","0.00179024846453677","0.00397515742367736"
"selbständiger Landwirt","1997","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1997","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1997","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1997","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1997","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1997","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1997","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","1997","Westdeutschland, alte Bundeslaender","81","0.0102010711904424","0.00815355823733147","0.0122485841435533"
"Freiberufler, Akademiker","1997","Ostdeutschland, neue Bundeslaender","33","0.0102225333315325","0.00695615448598093","0.0134889121770841"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1997","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1997","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1997","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1997","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1997","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1997","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","1997","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","1997","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1997","Westdeutschland, alte Bundeslaender","149","0.0167507467841892","0.0141357017136137","0.0193657918547648"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1997","Ostdeutschland, neue Bundeslaender","60","0.0173939186050542","0.013148632678511","0.0216392045315975"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1997","Westdeutschland, alte Bundeslaender","165","0.017190596886202","0.0145420332707635","0.0198391605016405"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1997","Ostdeutschland, neue Bundeslaender","57","0.0130521608629351","0.00936657261450788","0.0167377491113623"
"sonstige selbständiger, 10+ Mitarbeiter","1997","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1997","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","1997","Westdeutschland, alte Bundeslaender","","","",""
"mithelfende Familienangehörige","1997","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","1997","Westdeutschland, alte Bundeslaender","45","0.00598963254911407","0.00441736726184219","0.00756189783638595"
"Angestellte, Industrie- und Werkmeister","1997","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1997","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1997","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1997","Westdeutschland, alte Bundeslaender","264","0.0243615475128982","0.0212201190848942","0.0275029759409022"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1997","Ostdeutschland, neue Bundeslaender","76","0.0177355336962132","0.0134495071846214","0.0220215602078049"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1997","Westdeutschland, alte Bundeslaender","309","0.0315166762499175","0.0279567044500502","0.0350766480497849"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1997","Ostdeutschland, neue Bundeslaender","158","0.0381060221469644","0.0318890500805124","0.0443229942134163"
"Angestellte, qualifizierte Tätigkeit","1997","Westdeutschland, alte Bundeslaender","1076","0.119374756276732","0.112768094206944","0.12598141834652"
"Angestellte, qualifizierte Tätigkeit","1997","Ostdeutschland, neue Bundeslaender","432","0.0964045944499077","0.0868204273195549","0.10598876158026"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1997","Westdeutschland, alte Bundeslaender","509","0.0616968987898504","0.0567942190768389","0.0665995785028618"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1997","Ostdeutschland, neue Bundeslaender","228","0.0571365953121422","0.0495995682571654","0.064673622367119"
"Angestellte, umfassende Führungsaufgaben","1997","Westdeutschland, alte Bundeslaender","57","0.00737890878069057","0.00563502274847999","0.00912279481290115"
"Angestellte, umfassende Führungsaufgaben","1997","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1997","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1997","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","1997","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","1997","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","1997","Westdeutschland, alte Bundeslaender","121","0.0129880920489821","0.010681004081919","0.0152951800160453"
"Beamte, mittlerer Dienst","1997","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","1997","Westdeutschland, alte Bundeslaender","142","0.0183916097254102","0.0156537620539946","0.0211294573968257"
"Beamte, gehobener Dienst","1997","Ostdeutschland, neue Bundeslaender","32","0.00650458612052004","0.00389416080337076","0.00911501143766931"
"Beamte, höherer Dienst","1997","Westdeutschland, alte Bundeslaender","77","0.0102607617290179","0.00820732902539511","0.0123141944326407"
"Beamte, höherer Dienst","1997","Ostdeutschland, neue Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1998","Westdeutschland, alte Bundeslaender","1313","0.109790112141317","0.103790928959626","0.115789295323008"
"nicht erwerbstätig (NE): keine weitere Angaben","1998","Ostdeutschland, neue Bundeslaender","112","0.0280213197553137","0.0228304867397109","0.0332121527709166"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1998","Westdeutschland, alte Bundeslaender","563","0.0488863722841492","0.0447485254641383","0.0530242191041601"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1998","Ostdeutschland, neue Bundeslaender","201","0.0408185418280462","0.0345949152569887","0.0470421683991038"
"NE: arbeitslos gemeldet","1998","Westdeutschland, alte Bundeslaender","580","0.0511475805058911","0.0469201528543036","0.0553750081574787"
"NE: arbeitslos gemeldet","1998","Ostdeutschland, neue Bundeslaender","520","0.130113348854868","0.119531619332992","0.140695078376745"
"NE: Rentner/Rentnerin","1998","Westdeutschland, alte Bundeslaender","1970","0.257448967792543","0.249058753902511","0.265839181682575"
"NE: Rentner/Rentnerin","1998","Ostdeutschland, neue Bundeslaender","863","0.307453573276326","0.292939857480295","0.321967289072356"
"NE: Wehr- und Zivildienst","1998","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1998","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1998","Westdeutschland, alte Bundeslaender","303","0.0234463317633994","0.0205426446803586","0.0263500188464403"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1998","Ostdeutschland, neue Bundeslaender","170","0.0324916515101577","0.0269149467915103","0.0380683562288051"
"Auszubildende, gewerblich-technisch (ab 2000)","1998","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1998","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1998","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1998","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1998","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1998","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1998","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1998","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","1998","Westdeutschland, alte Bundeslaender","302","0.021680534692967","0.018885806066098","0.024475263319836"
"ungelernter Arbeiter","1998","Ostdeutschland, neue Bundeslaender","55","0.0131517044089654","0.00956842550195465","0.0167349833159762"
"angelernter Arbeiter","1998","Westdeutschland, alte Bundeslaender","889","0.0636163695338402","0.0589328142725929","0.0682999247950875"
"angelernter Arbeiter","1998","Ostdeutschland, neue Bundeslaender","186","0.0418442451925666","0.0355462790574589","0.0481422113276743"
"gelernte und Facharbeiter","1998","Westdeutschland, alte Bundeslaender","736","0.0607680023004608","0.0561835419457239","0.0653524626551976"
"gelernte und Facharbeiter","1998","Ostdeutschland, neue Bundeslaender","453","0.107110571855375","0.0973835608958055","0.116837582814945"
"Vorarbeiter, Kolonnenführer","1998","Westdeutschland, alte Bundeslaender","102","0.0092233216309513","0.00738891392471788","0.0110577293371847"
"Vorarbeiter, Kolonnenführer","1998","Ostdeutschland, neue Bundeslaender","62","0.0152759796467366","0.0114182996670937","0.0191336596263795"
"Meister, Polier","1998","Westdeutschland, alte Bundeslaender","41","0.00244782412070475","0.00149957550593988","0.00339607273546962"
"Meister, Polier","1998","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1998","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1998","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1998","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1998","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1998","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1998","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1998","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1998","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","1998","Westdeutschland, alte Bundeslaender","32","0.00239694907576623","0.00145858237070455","0.00333531578082791"
