"pgstib","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","90","0.0110312457235289","0.00866423155937661","0.0133982598876813"
"Freiberufler, Akademiker","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","211","0.0266744183936688","0.0230228970751656","0.0303259397121721"
"sonstige selbständiger","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","65","0.0225790350110552","0.01711250248308","0.0280455675390304"
"sonstige selbständiger","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","51","0.00568639396210094","0.00398236310153967","0.0073904248226622"
"mithelfende Familienangehörige","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"mithelfende Familienangehörige","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"mithelfende Familienangehörige","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","39","0.00481331663539283","0.00324486263558171","0.00638177063520395"
"Angestellte, Industrie- und Werkmeister","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","414","0.0518626051744898","0.0468373271500591","0.0568878831989206"
"Angestellte, einfache Tätigkeit (bis 1990)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","91","0.0339487516604763","0.0272848219005206","0.040612681420432"
"Angestellte, einfache Tätigkeit (bis 1990)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","929","0.119328097774326","0.111981678325305","0.126674517223348"
"Angestellte, qualifizierte Tätigkeit","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","93","0.0593291608899581","0.0506361271214751","0.0680221946584412"
"Angestellte, qualifizierte Tätigkeit","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","327","0.0391109204748959","0.0347177006016565","0.0435041403481353"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","41","0.00477100047717254","0.00320942301179008","0.006332577942555"
"Angestellte, umfassende Führungsaufgaben","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","1987","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1987","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1987","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1987","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1987","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1987","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
