"ple0044_h","year","bula_h","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2003","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","2003","Saarland","2","","","",""
"Nein","2003","Saarland","3","","","",""
"Nein","2003","Saarland","4","","","",""
"Nein","2003","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","2003","Berlin","1 Einkommensschwächstes Quintil","57","0.276993802895681","0.211617873673862","0.342369732117499"
"Nein","2003","Berlin","2","48","0.34063414660509","0.262685023168012","0.418583270042169"
"Nein","2003","Berlin","3","41","0.2466834927732","0.181690950512883","0.311676035033518"
"Nein","2003","Berlin","4","51","0.310070159028032","0.239282326008775","0.380857992047288"
"Nein","2003","Berlin","5 Einkommensstärkstes Quintil","51","0.351830686779795","0.273286325951197","0.430375047608393"
"Nein","2003","Brandenburg","1 Einkommensschwächstes Quintil","64","0.237891664412042","0.185110853904838","0.290672474919247"
"Nein","2003","Brandenburg","2","54","0.223511856869272","0.17069569499114","0.276328018747405"
"Nein","2003","Brandenburg","3","45","0.241195348013251","0.181606505178854","0.300784190847648"
"Nein","2003","Brandenburg","4","52","0.346479343073204","0.271567483934217","0.421391202212191"
"Nein","2003","Brandenburg","5 Einkommensstärkstes Quintil","29","","",""
"Nein","2003","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","45","0.265340909691201","0.196497149556314","0.334184669826087"
"Nein","2003","Mecklenburg-Vorpommern","2","41","0.239011354695891","0.168366192225717","0.309656517166065"
"Nein","2003","Mecklenburg-Vorpommern","3","25","","",""
"Nein","2003","Mecklenburg-Vorpommern","4","32","0.367756967114081","0.259348357218058","0.476165577010104"
"Nein","2003","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","22","","",""
"Nein","2003","Sachsen","1 Einkommensschwächstes Quintil","115","0.250576502106488","0.209853734414252","0.291299269798725"
"Nein","2003","Sachsen","2","140","0.266025604148647","0.225905938333178","0.306145269964116"
"Nein","2003","Sachsen","3","96","0.272341574018728","0.22349056906097","0.321192578976486"
"Nein","2003","Sachsen","4","103","0.461815201448693","0.396235198888351","0.527395204009034"
"Nein","2003","Sachsen","5 Einkommensstärkstes Quintil","66","0.611641943763165","0.523704896948551","0.69957899057778"
"Nein","2003","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","57","0.210192357270313","0.159482618072318","0.260902096468309"
"Nein","2003","Sachsen-Anhalt","2","70","0.240681342085414","0.188313900569403","0.293048783601425"
"Nein","2003","Sachsen-Anhalt","3","58","0.241877879375959","0.182381681434529","0.301374077317389"
"Nein","2003","Sachsen-Anhalt","4","59","0.397912502904063","0.320354615165158","0.475470390642968"
"Nein","2003","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","23","","",""
"Nein","2003","Thüringen","1 Einkommensschwächstes Quintil","69","0.267920862603372","0.21280145614533","0.323040269061414"
"Nein","2003","Thüringen","2","79","0.260350248658703","0.20975715622985","0.310943341087556"
"Nein","2003","Thüringen","3","58","0.285601958787779","0.224216268775133","0.346987648800425"
"Nein","2003","Thüringen","4","45","0.334477580221907","0.25337376837378","0.415581392070035"
"Nein","2003","Thüringen","5 Einkommensstärkstes Quintil","24","","",""
"Ja","2003","Schleswig-Holstein","1 Einkommensschwächstes Quintil","62","0.728476996930594","0.638569604990614","0.818384388870574"
"Ja","2003","Schleswig-Holstein","2","88","0.675950228353938","0.596410246062715","0.755490210645162"
"Ja","2003","Schleswig-Holstein","3","66","0.708784421663009","0.616448433708317","0.8011204096177"
"Ja","2003","Schleswig-Holstein","4","112","0.632652580275389","0.560184831682253","0.705120328868525"
"Ja","2003","Schleswig-Holstein","5 Einkommensstärkstes Quintil","93","0.581810519829197","0.503394709690772","0.660226329967622"
"Ja","2003","Hamburg","1 Einkommensschwächstes Quintil","24","","",""
"Ja","2003","Hamburg","2","43","0.787532504595544","0.678430757736602","0.896634251454485"
"Ja","2003","Hamburg","3","39","0.705027831684109","0.587665765880048","0.82238989748817"
"Ja","2003","Hamburg","4","41","0.72660318294806","0.614755099025883","0.838451266870238"
"Ja","2003","Hamburg","5 Einkommensstärkstes Quintil","57","0.707063823071626","0.609154317360998","0.804973328782255"
"Ja","2003","Niedersachsen","1 Einkommensschwächstes Quintil","236","0.791230775138916","0.745468079177762","0.836993471100071"
"Ja","2003","Niedersachsen","2","312","0.773940652865601","0.734127164880552","0.81375414085065"
"Ja","2003","Niedersachsen","3","280","0.773560495916374","0.731143927626036","0.815977064206712"
"Ja","2003","Niedersachsen","4","252","0.70026415339212","0.653832667712353","0.746695639071887"
"Ja","2003","Niedersachsen","5 Einkommensstärkstes Quintil","255","0.668643283381472","0.62156424200704","0.715722324755903"
"Ja","2003","Bremen","1 Einkommensschwächstes Quintil","33","0.842150275287871","0.73188464666774","0.952415903908002"
"Ja","2003","Bremen","2","30","0.891675208259565","0.788712170757535","0.994638245761595"
"Ja","2003","Bremen","3","18","","",""
"Ja","2003","Bremen","4","15","","",""
"Ja","2003","Bremen","5 Einkommensstärkstes Quintil","27","","",""
"Ja","2003","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","567","0.783744182371133","0.754201512452526","0.813286852289739"
"Ja","2003","Nordrhein-Westfalen","2","733","0.746265460395457","0.719415789088627","0.773115131702287"
"Ja","2003","Nordrhein-Westfalen","3","628","0.721801308230371","0.692377721426607","0.751224895034135"
"Ja","2003","Nordrhein-Westfalen","4","596","0.676525585946422","0.646047626848086","0.707003545044758"
"Ja","2003","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","616","0.643595135763401","0.613455332595479","0.673734938931323"
"Ja","2003","Hessen","1 Einkommensschwächstes Quintil","193","0.806293516856202","0.756190047098355","0.856396986614048"
"Ja","2003","Hessen","2","198","0.776550718779837","0.727407008274071","0.825694429285602"
"Ja","2003","Hessen","3","182","0.728673906334744","0.674099327752478","0.78324848491701"
"Ja","2003","Hessen","4","218","0.681481876722858","0.629450302920886","0.733513450524829"
"Ja","2003","Hessen","5 Einkommensstärkstes Quintil","233","0.660838766074104","0.612203840197139","0.709473691951069"
"Ja","2003","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","243","0.765419492258373","0.718551215381387","0.812287769135359"
"Ja","2003","Rheinland-Pfalz,Saarland","2","196","0.699715129491559","0.646024754990507","0.753405503992612"
"Ja","2003","Rheinland-Pfalz,Saarland","3","164","0.63451069358126","0.573711701449371","0.695309685713148"
"Ja","2003","Rheinland-Pfalz,Saarland","4","195","0.712921964443363","0.659355400397593","0.766488528489133"
"Ja","2003","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","136","0.663415155545022","0.599042282739496","0.727788028350547"
"Ja","2003","Baden-Württemberg","1 Einkommensschwächstes Quintil","306","0.775799580424312","0.735030769471286","0.816568391377337"
"Ja","2003","Baden-Württemberg","2","360","0.7246656582087","0.685590993113361","0.763740323304039"
"Ja","2003","Baden-Württemberg","3","392","0.711154356852894","0.672713566294077","0.749595147411711"
"Ja","2003","Baden-Württemberg","4","430","0.72182221262009","0.685725838177436","0.757918587062743"
"Ja","2003","Baden-Württemberg","5 Einkommensstärkstes Quintil","365","0.65681478843626","0.617804631125682","0.695824945746838"
"Ja","2003","Bayern","1 Einkommensschwächstes Quintil","371","0.771783736263975","0.735180160881644","0.808387311646306"
"Ja","2003","Bayern","2","478","0.706315897319897","0.672233844669646","0.740397949970147"
"Ja","2003","Bayern","3","377","0.661289223969439","0.622195762740157","0.700382685198722"
"Ja","2003","Bayern","4","399","0.71761973065364","0.6818380561341","0.75340140517318"
"Ja","2003","Bayern","5 Einkommensstärkstes Quintil","398","0.661637981037226","0.625649371371332","0.69762659070312"
"Ja","2003","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","Saarland","2","","","",""
"Ja","2003","Saarland","3","","","",""
"Ja","2003","Saarland","4","","","",""
"Ja","2003","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","Berlin","1 Einkommensschwächstes Quintil","123","0.723006197104319","0.657630267882501","0.788382126326138"
"Ja","2003","Berlin","2","94","0.65936585339491","0.581416729957831","0.737314976831988"
"Ja","2003","Berlin","3","128","0.7533165072268","0.688323964966482","0.818309049487117"
"Ja","2003","Berlin","4","113","0.689929840971968","0.619142007952712","0.760717673991225"
"Ja","2003","Berlin","5 Einkommensstärkstes Quintil","91","0.648169313220205","0.569624952391607","0.726713674048803"
"Ja","2003","Brandenburg","1 Einkommensschwächstes Quintil","186","0.762108335587958","0.709327525080753","0.814889146095162"
"Ja","2003","Brandenburg","2","185","0.776488143130728","0.723671981252595","0.82930430500886"
"Ja","2003","Brandenburg","3","153","0.758804651986749","0.699215809152352","0.818393494821146"
"Ja","2003","Brandenburg","4","103","0.653520656926796","0.578608797787809","0.728432516065784"
"Ja","2003","Brandenburg","5 Einkommensstärkstes Quintil","43","0.576524380131897","0.462393047628378","0.690655712635415"
"Ja","2003","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","113","0.734659090308799","0.665815330173913","0.803502850443686"
"Ja","2003","Mecklenburg-Vorpommern","2","99","0.760988645304109","0.690343482833935","0.831633807774283"
"Ja","2003","Mecklenburg-Vorpommern","3","66","0.750051824890892","0.661091160848129","0.839012488933654"
"Ja","2003","Mecklenburg-Vorpommern","4","44","0.632243032885919","0.523834422989897","0.740651642781942"
"Ja","2003","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","27","","",""
"Ja","2003","Sachsen","1 Einkommensschwächstes Quintil","320","0.749423497893512","0.708700730201275","0.790146265585748"
"Ja","2003","Sachsen","2","326","0.733974395851353","0.693854730035884","0.774094061666822"
"Ja","2003","Sachsen","3","223","0.727658425981272","0.678807421023514","0.77650943093903"
"Ja","2003","Sachsen","4","119","0.538184798551307","0.472604795990966","0.603764801111649"
"Ja","2003","Sachsen","5 Einkommensstärkstes Quintil","52","0.388358056236835","0.30042100942222","0.476295103051449"
"Ja","2003","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","191","0.789807642729687","0.739097903531691","0.840517381927682"
"Ja","2003","Sachsen-Anhalt","2","186","0.759318657914586","0.706951216398575","0.811686099430597"
"Ja","2003","Sachsen-Anhalt","3","141","0.758122120624041","0.698625922682611","0.817618318565471"
"Ja","2003","Sachsen-Anhalt","4","94","0.602087497095937","0.524529609357032","0.679645384834842"
"Ja","2003","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","32","0.518899173723039","0.386852858319081","0.650945489126997"
"Ja","2003","Thüringen","1 Einkommensschwächstes Quintil","179","0.732079137396628","0.676959730938587","0.78719854385467"
"Ja","2003","Thüringen","2","210","0.739649751341297","0.689056658912444","0.79024284377015"
"Ja","2003","Thüringen","3","150","0.714398041212221","0.653012351199575","0.775783731224867"
"Ja","2003","Thüringen","4","85","0.665522419778093","0.584418607929965","0.74662623162622"
"Ja","2003","Thüringen","5 Einkommensstärkstes Quintil","33","0.71838347233762","0.601617070157142","0.835149874518097"
"Nein","2004","Schleswig-Holstein","1 Einkommensschwächstes Quintil","28","","",""
"Nein","2004","Schleswig-Holstein","2","38","0.230219611723491","0.159727197069908","0.300712026377073"
"Nein","2004","Schleswig-Holstein","3","42","0.346709360558605","0.260839039111703","0.432579682005508"
"Nein","2004","Schleswig-Holstein","4","56","0.346789673585099","0.270876138339141","0.422703208831056"
"Nein","2004","Schleswig-Holstein","5 Einkommensstärkstes Quintil","51","0.391248161433672","0.308307294910331","0.474189027957013"
"Nein","2004","Hamburg","1 Einkommensschwächstes Quintil","5","","",""
"Nein","2004","Hamburg","2","15","","",""
"Nein","2004","Hamburg","3","16","","",""
"Nein","2004","Hamburg","4","16","","",""
"Nein","2004","Hamburg","5 Einkommensstärkstes Quintil","30","0.33571127324321","0.233499112660694","0.437923433825726"
"Nein","2004","Niedersachsen","1 Einkommensschwächstes Quintil","76","0.261020718702507","0.211322469965153","0.310718967439861"
"Nein","2004","Niedersachsen","2","116","0.21226764340774","0.173207099657496","0.251328187157984"
"Nein","2004","Niedersachsen","3","124","0.330801144598243","0.283557140369898","0.378045148826588"
"Nein","2004","Niedersachsen","4","125","0.295103607409725","0.249186091064474","0.341021123754976"
"Nein","2004","Niedersachsen","5 Einkommensstärkstes Quintil","114","0.286141589883776","0.239712097840758","0.332571081926793"
"Nein","2004","Bremen","1 Einkommensschwächstes Quintil","13","","",""
"Nein","2004","Bremen","2","10","","",""
"Nein","2004","Bremen","3","7","","",""
"Nein","2004","Bremen","4","9","","",""
"Nein","2004","Bremen","5 Einkommensstärkstes Quintil","16","","",""
"Nein","2004","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","204","0.232211003327361","0.202012149364509","0.262409857290213"
"Nein","2004","Nordrhein-Westfalen","2","308","0.305568167444681","0.277215235293049","0.333921099596313"
"Nein","2004","Nordrhein-Westfalen","3","224","0.275872117820359","0.244645692960175","0.307098542680543"
"Nein","2004","Nordrhein-Westfalen","4","303","0.327638272354621","0.296733180699973","0.358543364009268"
"Nein","2004","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","397","0.383330337328208","0.353211102136509","0.413449572519907"
"Nein","2004","Hessen","1 Einkommensschwächstes Quintil","53","0.208515887810999","0.156795163941003","0.260236611680996"
"Nein","2004","Hessen","2","68","0.237193254248031","0.185588909652013","0.28879759884405"
"Nein","2004","Hessen","3","68","0.235799660810571","0.182536322951988","0.289062998669154"
"Nein","2004","Hessen","4","74","0.249117646797076","0.199846754110467","0.298388539483685"
"Nein","2004","Hessen","5 Einkommensstärkstes Quintil","125","0.303872814426977","0.25582573647371","0.351919892380243"
"Nein","2004","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","59","0.257263675172549","0.202303068094256","0.312224282250842"
"Nein","2004","Rheinland-Pfalz,Saarland","2","79","0.258189019025517","0.209783065484136","0.306594972566898"
"Nein","2004","Rheinland-Pfalz,Saarland","3","70","0.314470282738811","0.255233012386552","0.373707553091071"
"Nein","2004","Rheinland-Pfalz,Saarland","4","71","0.239726106718205","0.188709137355282","0.290743076081129"
"Nein","2004","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","73","0.345466367416135","0.281606625413017","0.409326109419253"
"Nein","2004","Baden-Württemberg","1 Einkommensschwächstes Quintil","93","0.193620663571016","0.15513791115277","0.232103415989263"
"Nein","2004","Baden-Württemberg","2","128","0.236579026435353","0.199439679545841","0.273718373324865"
"Nein","2004","Baden-Württemberg","3","126","0.241442609125098","0.203931123134835","0.27895409511536"
"Nein","2004","Baden-Württemberg","4","154","0.274946925458664","0.238260846970456","0.311633003946871"
"Nein","2004","Baden-Württemberg","5 Einkommensstärkstes Quintil","203","0.328200201470491","0.288993378847236","0.367407024093746"
"Nein","2004","Bayern","1 Einkommensschwächstes Quintil","115","0.233371135048247","0.194506146369337","0.272236123727157"
"Nein","2004","Bayern","2","205","0.29106058958124","0.256219818134452","0.325901361028029"
"Nein","2004","Bayern","3","177","0.299519239206374","0.261273526415091","0.337764951997658"
"Nein","2004","Bayern","4","213","0.31474412672242","0.278735806464402","0.350752446980437"
"Nein","2004","Bayern","5 Einkommensstärkstes Quintil","249","0.335790926529191","0.299733704501842","0.371848148556541"
