"religion","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"konfessionslos","2001","Realschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2001","Realschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2001","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"konfessionslos","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"konfessionslos","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"konfessionslos","2001","AkademikerInnen","kein Migrationshintergrund","","","",""
"konfessionslos","2001","AkademikerInnen","direkter Migrationshintergrund","","","",""
"konfessionslos","2001","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"andere","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"andere","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"andere","2001","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"andere","2001","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2001","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2001","Realschulabschluss","kein Migrationshintergrund","","","",""
"andere","2001","Realschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2001","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"andere","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"andere","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"andere","2001","AkademikerInnen","kein Migrationshintergrund","","","",""
"andere","2001","AkademikerInnen","direkter Migrationshintergrund","","","",""
"andere","2001","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"katholisch","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"katholisch","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"katholisch","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2002","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2002","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2002","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2002","Realschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2002","Realschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2002","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2002","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"katholisch","2002","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"katholisch","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"katholisch","2002","AkademikerInnen","kein Migrationshintergrund","","","",""
"katholisch","2002","AkademikerInnen","direkter Migrationshintergrund","","","",""
"katholisch","2002","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"evangelisch","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"evangelisch","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2002","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2002","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2002","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2002","Realschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2002","Realschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2002","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2002","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"evangelisch","2002","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"evangelisch","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"evangelisch","2002","AkademikerInnen","kein Migrationshintergrund","","","",""
"evangelisch","2002","AkademikerInnen","direkter Migrationshintergrund","","","",""
"evangelisch","2002","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","Realschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","AkademikerInnen","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","AkademikerInnen","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2002","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"konfessionslos","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2002","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2002","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2002","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2002","Realschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2002","Realschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2002","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2002","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"konfessionslos","2002","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"konfessionslos","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"konfessionslos","2002","AkademikerInnen","kein Migrationshintergrund","","","",""
"konfessionslos","2002","AkademikerInnen","direkter Migrationshintergrund","","","",""
"konfessionslos","2002","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"andere","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"andere","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"andere","2002","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"andere","2002","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2002","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2002","Realschulabschluss","kein Migrationshintergrund","","","",""
"andere","2002","Realschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2002","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2002","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"andere","2002","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"andere","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"andere","2002","AkademikerInnen","kein Migrationshintergrund","","","",""
"andere","2002","AkademikerInnen","direkter Migrationshintergrund","","","",""
"andere","2002","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"katholisch","2003","(noch) kein Abschluss","kein Migrationshintergrund","173","0.321513821751173","0.283568614865649","0.359459028636697"
"katholisch","2003","(noch) kein Abschluss","direkter Migrationshintergrund","64","0.23498238986928","0.180424511532993","0.289540268205566"
"katholisch","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2003","Hauptschulabschluss","kein Migrationshintergrund","2416","0.36762147183733","0.356185045756539","0.379057897918122"
"katholisch","2003","Hauptschulabschluss","direkter Migrationshintergrund","526","0.390829276767073","0.364887398406831","0.416771155127314"
"katholisch","2003","Hauptschulabschluss","indirekter Migrationshintergrund","107","0.413030790198296","0.352597411539422","0.473464168857171"
"katholisch","2003","Realschulabschluss","kein Migrationshintergrund","1269","0.25101601195228","0.23939729479807","0.262634729106489"
"katholisch","2003","Realschulabschluss","direkter Migrationshintergrund","79","0.384441704687282","0.318490187727346","0.450393221647217"
"katholisch","2003","Realschulabschluss","indirekter Migrationshintergrund","76","0.336644548726835","0.271797240769901","0.401491856683768"
"katholisch","2003","(Fach-)Abitur","kein Migrationshintergrund","566","0.316192373517754","0.29517338408776","0.337211362947748"
"katholisch","2003","(Fach-)Abitur","direkter Migrationshintergrund","154","0.336349368342185","0.290893589130965","0.381805147553405"
"katholisch","2003","(Fach-)Abitur","indirekter Migrationshintergrund","32","0.241043860683178","0.170694477274026","0.311393244092329"
"katholisch","2003","AkademikerInnen","kein Migrationshintergrund","931","0.246038409431576","0.232564167935925","0.259512650927227"
"katholisch","2003","AkademikerInnen","direkter Migrationshintergrund","99","0.293031959463803","0.24652889564991","0.339535023277695"
"katholisch","2003","AkademikerInnen","indirekter Migrationshintergrund","31","0.462074967934667","0.338964519136921","0.585185416732412"
"evangelisch","2003","(noch) kein Abschluss","kein Migrationshintergrund","218","0.381365567426247","0.341903995363375","0.420827139489119"
"evangelisch","2003","(noch) kein Abschluss","direkter Migrationshintergrund","30","0.165198081205351","0.117412341050022","0.212983821360679"
"evangelisch","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2003","Hauptschulabschluss","kein Migrationshintergrund","2757","0.41685473402517","0.405160222642425","0.428549245407915"
"evangelisch","2003","Hauptschulabschluss","direkter Migrationshintergrund","184","0.169950912340111","0.149982110784875","0.189919713895346"
"evangelisch","2003","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2003","Realschulabschluss","kein Migrationshintergrund","1806","0.343310353787817","0.330587201214273","0.356033506361361"
"evangelisch","2003","Realschulabschluss","direkter Migrationshintergrund","51","0.277779028801685","0.21705511948905","0.33850293811432"
"evangelisch","2003","Realschulabschluss","indirekter Migrationshintergrund","32","0.248341363402312","0.189053218212776","0.307629508591849"
"evangelisch","2003","(Fach-)Abitur","kein Migrationshintergrund","712","0.394170616367531","0.372081087340225","0.416260145394836"
"evangelisch","2003","(Fach-)Abitur","direkter Migrationshintergrund","83","0.232370060813544","0.191736013599352","0.273004108027735"
"evangelisch","2003","(Fach-)Abitur","indirekter Migrationshintergrund","30","0.304383035793536","0.228699881646477","0.380066189940594"
"evangelisch","2003","AkademikerInnen","kein Migrationshintergrund","1312","0.347477038004484","0.332580367379631","0.362373708629336"
"evangelisch","2003","AkademikerInnen","direkter Migrationshintergrund","68","0.168166922038036","0.129953796379578","0.206380047696494"
"evangelisch","2003","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2003","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2003","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2003","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2003","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2003","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2003","Realschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2003","Realschulabschluss","indirekter Migrationshintergrund","","","",""
