"hlf0094","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"Viel zu hoch","2002","Paar mit Kind(ern)","1","","","",""
"Viel zu hoch","2002","Paar mit Kind(ern)","2","","","",""
"Viel zu hoch","2002","Paar mit Kind(ern)","3","","","",""
"Viel zu hoch","2002","Paar mit Kind(ern)","4","41","0.0149439525222748","0.00984850464235817","0.0200394004021915"
"Viel zu hoch","2002","Paar mit Kind(ern)","5","41","0.0232438024605728","0.0168479098002542","0.0296396951208913"
"Viel zu hoch","2002","Sonstige","1","","","",""
"Viel zu hoch","2002","Sonstige","2","","","",""
"Viel zu hoch","2002","Sonstige","3","","","",""
"Viel zu hoch","2002","Sonstige","4","","","",""
"Viel zu hoch","2002","Sonstige","5","","","",""
"Sehr guenstig","2003","1-Pers.- Haushalt","1","","","",""
"Sehr guenstig","2003","1-Pers.- Haushalt","2","","","",""
"Sehr guenstig","2003","1-Pers.- Haushalt","3","","","",""
"Sehr guenstig","2003","1-Pers.- Haushalt","4","","","",""
"Sehr guenstig","2003","1-Pers.- Haushalt","5","","","",""
"Sehr guenstig","2003","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Sehr guenstig","2003","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Sehr guenstig","2003","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Sehr guenstig","2003","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Sehr guenstig","2003","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Sehr guenstig","2003","Alleinerziehende","1","","","",""
"Sehr guenstig","2003","Alleinerziehende","2","","","",""
"Sehr guenstig","2003","Alleinerziehende","3","","","",""
"Sehr guenstig","2003","Alleinerziehende","4","","","",""
"Sehr guenstig","2003","Alleinerziehende","5","","","",""
"Sehr guenstig","2003","Paar mit Kind(ern)","1","","","",""
"Sehr guenstig","2003","Paar mit Kind(ern)","2","","","",""
"Sehr guenstig","2003","Paar mit Kind(ern)","3","","","",""
"Sehr guenstig","2003","Paar mit Kind(ern)","4","","","",""
"Sehr guenstig","2003","Paar mit Kind(ern)","5","","","",""
"Sehr guenstig","2003","Sonstige","1","","","",""
"Sehr guenstig","2003","Sonstige","2","","","",""
"Sehr guenstig","2003","Sonstige","3","","","",""
"Sehr guenstig","2003","Sonstige","4","","","",""
"Sehr guenstig","2003","Sonstige","5","","","",""
"Guenstig","2003","1-Pers.- Haushalt","1","","","",""
"Guenstig","2003","1-Pers.- Haushalt","2","","","",""
"Guenstig","2003","1-Pers.- Haushalt","3","","","",""
"Guenstig","2003","1-Pers.- Haushalt","4","","","",""
"Guenstig","2003","1-Pers.- Haushalt","5","","","",""
"Guenstig","2003","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Guenstig","2003","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Guenstig","2003","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Guenstig","2003","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Guenstig","2003","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Guenstig","2003","Alleinerziehende","1","","","",""
"Guenstig","2003","Alleinerziehende","2","","","",""
"Guenstig","2003","Alleinerziehende","3","","","",""
"Guenstig","2003","Alleinerziehende","4","","","",""
"Guenstig","2003","Alleinerziehende","5","","","",""
"Guenstig","2003","Paar mit Kind(ern)","1","","","",""
"Guenstig","2003","Paar mit Kind(ern)","2","","","",""
"Guenstig","2003","Paar mit Kind(ern)","3","","","",""
"Guenstig","2003","Paar mit Kind(ern)","4","","","",""
"Guenstig","2003","Paar mit Kind(ern)","5","","","",""
"Guenstig","2003","Sonstige","1","","","",""
"Guenstig","2003","Sonstige","2","","","",""
"Guenstig","2003","Sonstige","3","","","",""
"Guenstig","2003","Sonstige","4","","","",""
"Guenstig","2003","Sonstige","5","","","",""
"Angemessen","2003","1-Pers.- Haushalt","1","","","",""
"Angemessen","2003","1-Pers.- Haushalt","2","","","",""
"Angemessen","2003","1-Pers.- Haushalt","3","","","",""
"Angemessen","2003","1-Pers.- Haushalt","4","","","",""
"Angemessen","2003","1-Pers.- Haushalt","5","","","",""
"Angemessen","2003","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Angemessen","2003","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Angemessen","2003","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Angemessen","2003","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Angemessen","2003","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Angemessen","2003","Alleinerziehende","1","","","",""
"Angemessen","2003","Alleinerziehende","2","","","",""
"Angemessen","2003","Alleinerziehende","3","","","",""
"Angemessen","2003","Alleinerziehende","4","","","",""
"Angemessen","2003","Alleinerziehende","5","","","",""
"Angemessen","2003","Paar mit Kind(ern)","1","","","",""
"Angemessen","2003","Paar mit Kind(ern)","2","","","",""
"Angemessen","2003","Paar mit Kind(ern)","3","","","",""
"Angemessen","2003","Paar mit Kind(ern)","4","","","",""
"Angemessen","2003","Paar mit Kind(ern)","5","","","",""
"Angemessen","2003","Sonstige","1","","","",""
"Angemessen","2003","Sonstige","2","","","",""
"Angemessen","2003","Sonstige","3","","","",""
"Angemessen","2003","Sonstige","4","","","",""
"Angemessen","2003","Sonstige","5","","","",""
"Etwas zu hoch","2003","1-Pers.- Haushalt","1","","","",""
"Etwas zu hoch","2003","1-Pers.- Haushalt","2","","","",""
"Etwas zu hoch","2003","1-Pers.- Haushalt","3","","","",""
"Etwas zu hoch","2003","1-Pers.- Haushalt","4","","","",""
"Etwas zu hoch","2003","1-Pers.- Haushalt","5","","","",""
"Etwas zu hoch","2003","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Etwas zu hoch","2003","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Etwas zu hoch","2003","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Etwas zu hoch","2003","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Etwas zu hoch","2003","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Etwas zu hoch","2003","Alleinerziehende","1","","","",""
"Etwas zu hoch","2003","Alleinerziehende","2","","","",""
"Etwas zu hoch","2003","Alleinerziehende","3","","","",""
"Etwas zu hoch","2003","Alleinerziehende","4","","","",""
"Etwas zu hoch","2003","Alleinerziehende","5","","","",""
"Etwas zu hoch","2003","Paar mit Kind(ern)","1","","","",""
"Etwas zu hoch","2003","Paar mit Kind(ern)","2","","","",""
"Etwas zu hoch","2003","Paar mit Kind(ern)","3","","","",""
"Etwas zu hoch","2003","Paar mit Kind(ern)","4","","","",""
"Etwas zu hoch","2003","Paar mit Kind(ern)","5","","","",""
"Etwas zu hoch","2003","Sonstige","1","","","",""
"Etwas zu hoch","2003","Sonstige","2","","","",""
"Etwas zu hoch","2003","Sonstige","3","","","",""
"Etwas zu hoch","2003","Sonstige","4","","","",""
"Etwas zu hoch","2003","Sonstige","5","","","",""
"Viel zu hoch","2003","1-Pers.- Haushalt","1","","","",""
"Viel zu hoch","2003","1-Pers.- Haushalt","2","","","",""
"Viel zu hoch","2003","1-Pers.- Haushalt","3","","","",""
"Viel zu hoch","2003","1-Pers.- Haushalt","4","","","",""
"Viel zu hoch","2003","1-Pers.- Haushalt","5","","","",""
"Viel zu hoch","2003","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Viel zu hoch","2003","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Viel zu hoch","2003","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Viel zu hoch","2003","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Viel zu hoch","2003","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Viel zu hoch","2003","Alleinerziehende","1","","","",""
"Viel zu hoch","2003","Alleinerziehende","2","","","",""
"Viel zu hoch","2003","Alleinerziehende","3","","","",""
"Viel zu hoch","2003","Alleinerziehende","4","","","",""
"Viel zu hoch","2003","Alleinerziehende","5","","","",""
"Viel zu hoch","2003","Paar mit Kind(ern)","1","","","",""
"Viel zu hoch","2003","Paar mit Kind(ern)","2","","","",""
"Viel zu hoch","2003","Paar mit Kind(ern)","3","","","",""
"Viel zu hoch","2003","Paar mit Kind(ern)","4","","","",""
"Viel zu hoch","2003","Paar mit Kind(ern)","5","","","",""
"Viel zu hoch","2003","Sonstige","1","","","",""
"Viel zu hoch","2003","Sonstige","2","","","",""
"Viel zu hoch","2003","Sonstige","3","","","",""
"Viel zu hoch","2003","Sonstige","4","","","",""
"Viel zu hoch","2003","Sonstige","5","","","",""
"Sehr guenstig","2004","1-Pers.- Haushalt","1","","","",""
"Sehr guenstig","2004","1-Pers.- Haushalt","2","","","",""
"Sehr guenstig","2004","1-Pers.- Haushalt","3","","","",""
"Sehr guenstig","2004","1-Pers.- Haushalt","4","","","",""
"Sehr guenstig","2004","1-Pers.- Haushalt","5","","","",""
"Sehr guenstig","2004","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Sehr guenstig","2004","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Sehr guenstig","2004","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Sehr guenstig","2004","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Sehr guenstig","2004","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Sehr guenstig","2004","Alleinerziehende","1","","","",""
"Sehr guenstig","2004","Alleinerziehende","2","","","",""
"Sehr guenstig","2004","Alleinerziehende","3","","","",""
"Sehr guenstig","2004","Alleinerziehende","4","","","",""
"Sehr guenstig","2004","Alleinerziehende","5","","","",""
"Sehr guenstig","2004","Paar mit Kind(ern)","1","","","",""
"Sehr guenstig","2004","Paar mit Kind(ern)","2","","","",""
"Sehr guenstig","2004","Paar mit Kind(ern)","3","","","",""
"Sehr guenstig","2004","Paar mit Kind(ern)","4","","","",""
"Sehr guenstig","2004","Paar mit Kind(ern)","5","","","",""
"Sehr guenstig","2004","Sonstige","1","","","",""
"Sehr guenstig","2004","Sonstige","2","","","",""
"Sehr guenstig","2004","Sonstige","3","","","",""
"Sehr guenstig","2004","Sonstige","4","","","",""
"Sehr guenstig","2004","Sonstige","5","","","",""
"Guenstig","2004","1-Pers.- Haushalt","1","","","",""
"Guenstig","2004","1-Pers.- Haushalt","2","","","",""
"Guenstig","2004","1-Pers.- Haushalt","3","","","",""
"Guenstig","2004","1-Pers.- Haushalt","4","","","",""
"Guenstig","2004","1-Pers.- Haushalt","5","","","",""
"Guenstig","2004","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Guenstig","2004","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Guenstig","2004","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Guenstig","2004","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Guenstig","2004","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Guenstig","2004","Alleinerziehende","1","","","",""
"Guenstig","2004","Alleinerziehende","2","","","",""
"Guenstig","2004","Alleinerziehende","3","","","",""
"Guenstig","2004","Alleinerziehende","4","","","",""
"Guenstig","2004","Alleinerziehende","5","","","",""
"Guenstig","2004","Paar mit Kind(ern)","1","","","",""
"Guenstig","2004","Paar mit Kind(ern)","2","","","",""
"Guenstig","2004","Paar mit Kind(ern)","3","","","",""
"Guenstig","2004","Paar mit Kind(ern)","4","","","",""
"Guenstig","2004","Paar mit Kind(ern)","5","","","",""
"Guenstig","2004","Sonstige","1","","","",""
"Guenstig","2004","Sonstige","2","","","",""
"Guenstig","2004","Sonstige","3","","","",""
"Guenstig","2004","Sonstige","4","","","",""
"Guenstig","2004","Sonstige","5","","","",""
"Angemessen","2004","1-Pers.- Haushalt","1","","","",""
"Angemessen","2004","1-Pers.- Haushalt","2","","","",""
"Angemessen","2004","1-Pers.- Haushalt","3","","","",""
"Angemessen","2004","1-Pers.- Haushalt","4","","","",""
"Angemessen","2004","1-Pers.- Haushalt","5","","","",""
"Angemessen","2004","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Angemessen","2004","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Angemessen","2004","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Angemessen","2004","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Angemessen","2004","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Angemessen","2004","Alleinerziehende","1","","","",""
"Angemessen","2004","Alleinerziehende","2","","","",""
"Angemessen","2004","Alleinerziehende","3","","","",""
"Angemessen","2004","Alleinerziehende","4","","","",""
"Angemessen","2004","Alleinerziehende","5","","","",""
"Angemessen","2004","Paar mit Kind(ern)","1","","","",""
"Angemessen","2004","Paar mit Kind(ern)","2","","","",""
"Angemessen","2004","Paar mit Kind(ern)","3","","","",""
"Angemessen","2004","Paar mit Kind(ern)","4","","","",""
"Angemessen","2004","Paar mit Kind(ern)","5","","","",""
"Angemessen","2004","Sonstige","1","","","",""
"Angemessen","2004","Sonstige","2","","","",""
"Angemessen","2004","Sonstige","3","","","",""
"Angemessen","2004","Sonstige","4","","","",""
"Angemessen","2004","Sonstige","5","","","",""
"Etwas zu hoch","2004","1-Pers.- Haushalt","1","","","",""
"Etwas zu hoch","2004","1-Pers.- Haushalt","2","","","",""
"Etwas zu hoch","2004","1-Pers.- Haushalt","3","","","",""
"Etwas zu hoch","2004","1-Pers.- Haushalt","4","","","",""
"Etwas zu hoch","2004","1-Pers.- Haushalt","5","","","",""
"Etwas zu hoch","2004","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Etwas zu hoch","2004","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Etwas zu hoch","2004","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Etwas zu hoch","2004","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Etwas zu hoch","2004","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Etwas zu hoch","2004","Alleinerziehende","1","","","",""
"Etwas zu hoch","2004","Alleinerziehende","2","","","",""
"Etwas zu hoch","2004","Alleinerziehende","3","","","",""
"Etwas zu hoch","2004","Alleinerziehende","4","","","",""
"Etwas zu hoch","2004","Alleinerziehende","5","","","",""
"Etwas zu hoch","2004","Paar mit Kind(ern)","1","","","",""
"Etwas zu hoch","2004","Paar mit Kind(ern)","2","","","",""
"Etwas zu hoch","2004","Paar mit Kind(ern)","3","","","",""
"Etwas zu hoch","2004","Paar mit Kind(ern)","4","","","",""
"Etwas zu hoch","2004","Paar mit Kind(ern)","5","","","",""
"Etwas zu hoch","2004","Sonstige","1","","","",""
"Etwas zu hoch","2004","Sonstige","2","","","",""
"Etwas zu hoch","2004","Sonstige","3","","","",""
"Etwas zu hoch","2004","Sonstige","4","","","",""
"Etwas zu hoch","2004","Sonstige","5","","","",""
"Viel zu hoch","2004","1-Pers.- Haushalt","1","","","",""
"Viel zu hoch","2004","1-Pers.- Haushalt","2","","","",""
"Viel zu hoch","2004","1-Pers.- Haushalt","3","","","",""
"Viel zu hoch","2004","1-Pers.- Haushalt","4","","","",""
"Viel zu hoch","2004","1-Pers.- Haushalt","5","","","",""
"Viel zu hoch","2004","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Viel zu hoch","2004","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Viel zu hoch","2004","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Viel zu hoch","2004","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Viel zu hoch","2004","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Viel zu hoch","2004","Alleinerziehende","1","","","",""
"Viel zu hoch","2004","Alleinerziehende","2","","","",""
"Viel zu hoch","2004","Alleinerziehende","3","","","",""
"Viel zu hoch","2004","Alleinerziehende","4","","","",""
"Viel zu hoch","2004","Alleinerziehende","5","","","",""
"Viel zu hoch","2004","Paar mit Kind(ern)","1","","","",""
"Viel zu hoch","2004","Paar mit Kind(ern)","2","","","",""
"Viel zu hoch","2004","Paar mit Kind(ern)","3","","","",""
"Viel zu hoch","2004","Paar mit Kind(ern)","4","","","",""
"Viel zu hoch","2004","Paar mit Kind(ern)","5","","","",""
"Viel zu hoch","2004","Sonstige","1","","","",""
"Viel zu hoch","2004","Sonstige","2","","","",""
"Viel zu hoch","2004","Sonstige","3","","","",""
"Viel zu hoch","2004","Sonstige","4","","","",""
"Viel zu hoch","2004","Sonstige","5","","","",""
"Sehr guenstig","2005","1-Pers.- Haushalt","1","","","",""
"Sehr guenstig","2005","1-Pers.- Haushalt","2","","","",""
"Sehr guenstig","2005","1-Pers.- Haushalt","3","","","",""
"Sehr guenstig","2005","1-Pers.- Haushalt","4","","","",""
"Sehr guenstig","2005","1-Pers.- Haushalt","5","","","",""
"Sehr guenstig","2005","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Sehr guenstig","2005","(Ehe-)Paar ohne Kind(er)","2","56","0.129297722523591","0.101102279752199","0.157493165294983"
"Sehr guenstig","2005","(Ehe-)Paar ohne Kind(er)","3","84","0.129865782033336","0.104219960566357","0.155511603500315"
"Sehr guenstig","2005","(Ehe-)Paar ohne Kind(er)","4","112","0.137457553382909","0.11527982089331","0.159635285872507"
"Sehr guenstig","2005","(Ehe-)Paar ohne Kind(er)","5","202","0.116882747821965","0.100125019949642","0.133640475694288"
"Sehr guenstig","2005","Alleinerziehende","1","","","",""
"Sehr guenstig","2005","Alleinerziehende","2","","","",""
"Sehr guenstig","2005","Alleinerziehende","3","","","",""
"Sehr guenstig","2005","Alleinerziehende","4","","","",""
"Sehr guenstig","2005","Alleinerziehende","5","","","",""
"Sehr guenstig","2005","Paar mit Kind(ern)","1","63","0.0619574262313497","0.0479445973792762","0.0759702550834232"
"Sehr guenstig","2005","Paar mit Kind(ern)","2","155","0.101786889348302","0.0876122181700341","0.11596156052657"
"Sehr guenstig","2005","Paar mit Kind(ern)","3","119","0.0688651792369377","0.0574969514278274","0.080233407046048"
"Sehr guenstig","2005","Paar mit Kind(ern)","4","213","0.077478542300193","0.0660873490880328","0.0888697355123531"
"Sehr guenstig","2005","Paar mit Kind(ern)","5","174","0.0971000359681133","0.0829539743235494","0.111246097612677"
"Sehr guenstig","2005","Sonstige","1","","","",""
"Sehr guenstig","2005","Sonstige","2","","","",""
"Sehr guenstig","2005","Sonstige","3","","","",""
"Sehr guenstig","2005","Sonstige","4","","","",""
"Sehr guenstig","2005","Sonstige","5","","","",""
"Guenstig","2005","1-Pers.- Haushalt","1","44","0.427279747802583","0.336867639731149","0.517691855874017"
"Guenstig","2005","1-Pers.- Haushalt","2","41","0.297767977028967","0.223338768600904","0.372197185457031"
"Guenstig","2005","1-Pers.- Haushalt","3","52","0.339341170053346","0.263820381539667","0.414861958567024"
"Guenstig","2005","1-Pers.- Haushalt","4","73","0.36776170494462","0.299555933149788","0.435967476739453"
"Guenstig","2005","1-Pers.- Haushalt","5","59","0.334312535280183","0.266878261249873","0.401746809310493"
"Guenstig","2005","(Ehe-)Paar ohne Kind(er)","1","116","0.341500571697292","0.289543278161694","0.393457865232889"
