"hlf0094","year","bula_h","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr guenstig","1999","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1999","Bayern","2","53","0.155252520322006","0.117148909257998","0.193356131386014"
"Sehr guenstig","1999","Bayern","3","54","0.174507313536624","0.131771673941048","0.2172429531322"
"Sehr guenstig","1999","Bayern","4","28","","",""
"Sehr guenstig","1999","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1999","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1999","Saarland","2","","","",""
"Sehr guenstig","1999","Saarland","3","","","",""
"Sehr guenstig","1999","Saarland","4","","","",""
"Sehr guenstig","1999","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1999","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1999","Berlin","2","","","",""
"Sehr guenstig","1999","Berlin","3","8","","",""
"Sehr guenstig","1999","Berlin","4","","","",""
"Sehr guenstig","1999","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1999","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1999","Brandenburg","2","11","","",""
"Sehr guenstig","1999","Brandenburg","3","6","","",""
"Sehr guenstig","1999","Brandenburg","4","9","","",""
"Sehr guenstig","1999","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1999","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1999","Mecklenburg-Vorpommern","2","13","","",""
"Sehr guenstig","1999","Mecklenburg-Vorpommern","3","11","","",""
"Sehr guenstig","1999","Mecklenburg-Vorpommern","4","","","",""
"Sehr guenstig","1999","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1999","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1999","Sachsen","2","21","","",""
"Sehr guenstig","1999","Sachsen","3","18","","",""
"Sehr guenstig","1999","Sachsen","4","7","","",""
"Sehr guenstig","1999","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1999","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1999","Sachsen-Anhalt","2","5","","",""
"Sehr guenstig","1999","Sachsen-Anhalt","3","1","","",""
"Sehr guenstig","1999","Sachsen-Anhalt","4","9","","",""
"Sehr guenstig","1999","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1999","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1999","Thueringen","2","13","","",""
"Sehr guenstig","1999","Thueringen","3","7","","",""
"Sehr guenstig","1999","Thueringen","4","4","","",""
"Sehr guenstig","1999","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1999","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1999","Schleswig-Holstein","2","15","","",""
"Guenstig","1999","Schleswig-Holstein","3","15","","",""
"Guenstig","1999","Schleswig-Holstein","4","18","","",""
"Guenstig","1999","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1999","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1999","Hamburg","2","","","",""
"Guenstig","1999","Hamburg","3","5","","",""
"Guenstig","1999","Hamburg","4","2","","",""
"Guenstig","1999","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1999","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1999","Niedersachsen","2","72","0.355267785018949","0.289753084501872","0.420782485536026"
"Guenstig","1999","Niedersachsen","3","62","0.269761852720595","0.209444961488307","0.330078743952884"
"Guenstig","1999","Niedersachsen","4","31","0.266047384521179","0.192321149569346","0.339773619473011"
"Guenstig","1999","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1999","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1999","Bremen","2","","","",""
"Guenstig","1999","Bremen","3","3","","",""
"Guenstig","1999","Bremen","4","1","","",""
"Guenstig","1999","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1999","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1999","Nordrhein-Westfalen","2","107","0.365717575509143","0.314598245127926","0.416836905890359"
"Guenstig","1999","Nordrhein-Westfalen","3","120","0.347118573866329","0.298936161484573","0.395300986248084"
"Guenstig","1999","Nordrhein-Westfalen","4","87","0.346517735273401","0.289651878426089","0.403383592120712"
"Guenstig","1999","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1999","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1999","Hessen","2","50","0.394219642950352","0.307857728947331","0.480581556953372"
"Guenstig","1999","Hessen","3","27","","",""
"Guenstig","1999","Hessen","4","34","0.244797629265108","0.167218953255569","0.322376305274647"
"Guenstig","1999","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1999","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1999","Rheinland-Pfalz,Saarland","2","59","0.363012624766429","0.288964023264299","0.437061226268558"
"Guenstig","1999","Rheinland-Pfalz,Saarland","3","60","0.487537954465054","0.399560312661276","0.575515596268832"
"Guenstig","1999","Rheinland-Pfalz,Saarland","4","19","","",""
"Guenstig","1999","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1999","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1999","Baden-Wuerttemberg","2","99","0.32323288637968","0.271746091952235","0.374719680807125"
"Guenstig","1999","Baden-Wuerttemberg","3","63","0.237792248085174","0.185436211831339","0.290148284339009"
"Guenstig","1999","Baden-Wuerttemberg","4","39","0.231816242397357","0.171970136259728","0.291662348534986"
"Guenstig","1999","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1999","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1999","Bayern","2","103","0.324962675132189","0.27568343668188","0.374241913582498"
"Guenstig","1999","Bayern","3","97","0.372220803388255","0.317791778007181","0.426649828769329"
"Guenstig","1999","Bayern","4","84","0.294551934129835","0.235768417426839","0.353335450832831"
"Guenstig","1999","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1999","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1999","Saarland","2","","","",""
"Guenstig","1999","Saarland","3","","","",""
"Guenstig","1999","Saarland","4","","","",""
"Guenstig","1999","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1999","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1999","Berlin","2","10","","",""
"Guenstig","1999","Berlin","3","3","","",""
"Guenstig","1999","Berlin","4","2","","",""
"Guenstig","1999","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1999","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1999","Brandenburg","2","37","0.392227845034702","0.2945598921681","0.489895797901304"
"Guenstig","1999","Brandenburg","3","38","0.548896639484975","0.43628046344671","0.66151281552324"
"Guenstig","1999","Brandenburg","4","13","","",""
"Guenstig","1999","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1999","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1999","Mecklenburg-Vorpommern","2","19","","",""
"Guenstig","1999","Mecklenburg-Vorpommern","3","7","","",""
"Guenstig","1999","Mecklenburg-Vorpommern","4","4","","",""
"Guenstig","1999","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1999","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1999","Sachsen","2","66","0.450423198668918","0.377332407807634","0.523513989530202"
"Guenstig","1999","Sachsen","3","33","0.415604611632972","0.315443257864828","0.515765965401117"
"Guenstig","1999","Sachsen","4","19","","",""
"Guenstig","1999","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1999","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1999","Sachsen-Anhalt","2","17","","",""
"Guenstig","1999","Sachsen-Anhalt","3","19","","",""
"Guenstig","1999","Sachsen-Anhalt","4","4","","",""
"Guenstig","1999","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1999","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1999","Thueringen","2","61","0.310533231049998","0.244390842099224","0.376675620000772"
"Guenstig","1999","Thueringen","3","21","","",""
"Guenstig","1999","Thueringen","4","9","","",""
"Guenstig","1999","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1999","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1999","Schleswig-Holstein","2","13","","",""
"Angemessen","1999","Schleswig-Holstein","3","31","0.577383807391883","0.445632001206866","0.7091356135769"
"Angemessen","1999","Schleswig-Holstein","4","23","","",""
"Angemessen","1999","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1999","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1999","Hamburg","2","","","",""
"Angemessen","1999","Hamburg","3","","","",""
"Angemessen","1999","Hamburg","4","16","","",""
"Angemessen","1999","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1999","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1999","Niedersachsen","2","70","0.307467601020327","0.244300508403977","0.370634693636678"
"Angemessen","1999","Niedersachsen","3","85","0.42770778880311","0.360472245170088","0.494943332436133"
"Angemessen","1999","Niedersachsen","4","60","0.436135513271232","0.353397203440317","0.518873823102146"
"Angemessen","1999","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1999","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1999","Bremen","2","5","","",""
"Angemessen","1999","Bremen","3","","","",""
"Angemessen","1999","Bremen","4","","","",""
"Angemessen","1999","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1999","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1999","Nordrhein-Westfalen","2","142","0.413893380180913","0.361617247088715","0.46616951327311"
"Angemessen","1999","Nordrhein-Westfalen","3","139","0.389261917226964","0.339912626342794","0.438611208111135"
"Angemessen","1999","Nordrhein-Westfalen","4","135","0.455714347093781","0.396198619799874","0.515230074387688"
"Angemessen","1999","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1999","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1999","Hessen","2","54","0.488857635205862","0.400517578125435","0.577197692286289"
"Angemessen","1999","Hessen","3","51","0.481062237339676","0.387264337831585","0.574860136847767"
"Angemessen","1999","Hessen","4","51","0.476117726675142","0.386006040828801","0.566229412521484"
"Angemessen","1999","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1999","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1999","Rheinland-Pfalz,Saarland","2","70","0.40079286876254","0.32532900051312","0.47625673701196"
"Angemessen","1999","Rheinland-Pfalz,Saarland","3","36","0.267144905145948","0.189266015289789","0.345023795002106"
"Angemessen","1999","Rheinland-Pfalz,Saarland","4","37","0.374120584933929","0.273588607739503","0.474652562128354"
"Angemessen","1999","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1999","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1999","Baden-Wuerttemberg","2","141","0.417356001919221","0.363071803389464","0.471640200448978"
"Angemessen","1999","Baden-Wuerttemberg","3","111","0.43021037118685","0.369322759299563","0.491097983074137"
"Angemessen","1999","Baden-Wuerttemberg","4","84","0.415812084099122","0.345915452802529","0.485708715395716"
"Angemessen","1999","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1999","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1999","Bayern","2","156","0.436421237051048","0.38424009243054","0.488602381671557"
"Angemessen","1999","Bayern","3","119","0.353646613722281","0.29981386657192","0.407479360872641"
"Angemessen","1999","Bayern","4","104","0.472961841420437","0.408578104110436","0.537345578730438"
"Angemessen","1999","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1999","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1999","Saarland","2","","","",""
"Angemessen","1999","Saarland","3","","","",""
"Angemessen","1999","Saarland","4","","","",""
"Angemessen","1999","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1999","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1999","Berlin","2","","","",""
"Angemessen","1999","Berlin","3","10","","",""
"Angemessen","1999","Berlin","4","5","","",""
"Angemessen","1999","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1999","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1999","Brandenburg","2","47","0.40423800646193","0.306070571521727","0.502405441402133"
"Angemessen","1999","Brandenburg","3","21","","",""
"Angemessen","1999","Brandenburg","4","13","","",""
"Angemessen","1999","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1999","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1999","Mecklenburg-Vorpommern","2","31","0.398063838987178","0.281719511042386","0.51440816693197"
"Angemessen","1999","Mecklenburg-Vorpommern","3","14","","",""
"Angemessen","1999","Mecklenburg-Vorpommern","4","12","","",""
"Angemessen","1999","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1999","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1999","Sachsen","2","76","0.425863791306051","0.353222941457798","0.498504641154305"
"Angemessen","1999","Sachsen","3","38","0.339932689411811","0.243661310035852","0.43620406878777"
"Angemessen","1999","Sachsen","4","21","","",""
"Angemessen","1999","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1999","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1999","Sachsen-Anhalt","2","67","0.530842816096333","0.438829427069771","0.622856205122896"
"Angemessen","1999","Sachsen-Anhalt","3","47","0.522530169018697","0.415713974644891","0.629346363392504"
"Angemessen","1999","Sachsen-Anhalt","4","31","0.676212570678099","0.543839670437263","0.808585470918934"
"Angemessen","1999","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1999","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1999","Thueringen","2","77","0.492214346352291","0.420750479207931","0.563678213496651"
"Angemessen","1999","Thueringen","3","64","0.575448185121749","0.481794544301039","0.669101825942459"
"Angemessen","1999","Thueringen","4","17","","",""
"Angemessen","1999","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","1999","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","1999","Schleswig-Holstein","2","","","",""
"Etwas zu hoch","1999","Schleswig-Holstein","3","","","",""
"Etwas zu hoch","1999","Schleswig-Holstein","4","3","","",""
"Etwas zu hoch","1999","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","1999","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","1999","Hamburg","2","","","",""
"Etwas zu hoch","1999","Hamburg","3","","","",""
"Etwas zu hoch","1999","Hamburg","4","","","",""
"Etwas zu hoch","1999","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","1999","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","1999","Niedersachsen","2","24","","",""
"Etwas zu hoch","1999","Niedersachsen","3","17","","",""
"Etwas zu hoch","1999","Niedersachsen","4","19","","",""
"Etwas zu hoch","1999","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","1999","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","1999","Bremen","2","","","",""
"Etwas zu hoch","1999","Bremen","3","2","","",""
"Etwas zu hoch","1999","Bremen","4","","","",""
"Etwas zu hoch","1999","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","1999","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","1999","Nordrhein-Westfalen","2","26","","",""
"Etwas zu hoch","1999","Nordrhein-Westfalen","3","33","0.06672656106477","0.0414692983521597","0.0919838237773803"
"Etwas zu hoch","1999","Nordrhein-Westfalen","4","6","","",""
"Etwas zu hoch","1999","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","1999","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","1999","Hessen","2","8","","",""
"Etwas zu hoch","1999","Hessen","3","5","","",""
"Etwas zu hoch","1999","Hessen","4","8","","",""
"Etwas zu hoch","1999","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","1999","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","1999","Rheinland-Pfalz,Saarland","2","13","","",""
"Etwas zu hoch","1999","Rheinland-Pfalz,Saarland","3","13","","",""
"Etwas zu hoch","1999","Rheinland-Pfalz,Saarland","4","9","","",""
"Etwas zu hoch","1999","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu hoch","1999","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu hoch","1999","Baden-Wuerttemberg","2","37","0.12193065168819","0.085911016000519","0.15795028737586"
