"pli0098_h","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Taeglich","2000","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2000","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2000","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2000","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2000","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2000","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2000","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2000","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2000","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2000","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2000","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2000","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2000","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2000","Realschule","kein Migrationshintergrund","","","",""
"Nie","2000","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2000","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2001","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2001","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2001","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2001","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2001","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2001","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2001","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2001","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","2001","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","kein Migrationshintergrund","34","0.0727395273633814","0.0502876509771664","0.0951914037495963"
"Min 1x pro Woche","2001","(noch) kein Abschluss","direkter Migrationshintergrund","43","0.169490989909484","0.12514776990699","0.213834209911979"
"Min 1x pro Woche","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2001","Hauptschule","kein Migrationshintergrund","795","0.112934751652368","0.105752340528126","0.12011716277661"
"Min 1x pro Woche","2001","Hauptschule","direkter Migrationshintergrund","233","0.156064864658876","0.13800937226359","0.174120357054162"
"Min 1x pro Woche","2001","Hauptschule","indirekter Migrationshintergrund","20","","",""
"Min 1x pro Woche","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2001","Realschule","kein Migrationshintergrund","335","0.0672332308060068","0.0604956797291881","0.0739707818828254"
"Min 1x pro Woche","2001","Realschule","direkter Migrationshintergrund","42","0.180648383059466","0.130819340014428","0.230477426104504"
"Min 1x pro Woche","2001","Realschule","indirekter Migrationshintergrund","20","","",""
"Min 1x pro Woche","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","kein Migrationshintergrund","95","0.0627862187986921","0.0510244249678481","0.074548012629536"
"Min 1x pro Woche","2001","(Fach-)Abitur","direkter Migrationshintergrund","82","0.161342155436646","0.12754277598785","0.195141534885443"
"Min 1x pro Woche","2001","(Fach-)Abitur","indirekter Migrationshintergrund","6","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2001","AkademikerIn","kein Migrationshintergrund","253","0.0959087041009244","0.0855579286883771","0.106259479513472"
"Min 1x pro Woche","2001","AkademikerIn","direkter Migrationshintergrund","51","0.115018274036297","0.0819693631273854","0.148067184945208"
"Min 1x pro Woche","2001","AkademikerIn","indirekter Migrationshintergrund","6","","",""
"Min 1x pro Woche","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","kein Migrationshintergrund","35","0.0644399637442677","0.0432133847498874","0.085666542738648"
"Min 1x pro Monat","2001","(noch) kein Abschluss","direkter Migrationshintergrund","38","0.140134873566093","0.0991078486708692","0.181161898461317"
"Min 1x pro Monat","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2001","Hauptschule","kein Migrationshintergrund","812","0.108441253460129","0.101385377714934","0.115497129205323"
"Min 1x pro Monat","2001","Hauptschule","direkter Migrationshintergrund","222","0.131359037627571","0.114553501790761","0.14816457346438"
"Min 1x pro Monat","2001","Hauptschule","indirekter Migrationshintergrund","26","","",""
"Min 1x pro Monat","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2001","Realschule","kein Migrationshintergrund","433","0.080305048561112","0.0729933736625638","0.0876167234596602"
"Min 1x pro Monat","2001","Realschule","direkter Migrationshintergrund","20","","",""
"Min 1x pro Monat","2001","Realschule","indirekter Migrationshintergrund","8","","",""
"Min 1x pro Monat","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","kein Migrationshintergrund","135","0.0767174345070692","0.0638130760630357","0.0896217929511027"
"Min 1x pro Monat","2001","(Fach-)Abitur","direkter Migrationshintergrund","53","0.115736467122031","0.0863418125588255","0.145131121685236"
"Min 1x pro Monat","2001","(Fach-)Abitur","indirekter Migrationshintergrund","9","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2001","AkademikerIn","kein Migrationshintergrund","260","0.0826465298666445","0.0729677994018252","0.0923252603314639"
"Min 1x pro Monat","2001","AkademikerIn","direkter Migrationshintergrund","40","0.106855218479918","0.0748540837293399","0.138856353230496"
"Min 1x pro Monat","2001","AkademikerIn","indirekter Migrationshintergrund","5","","",""
"Min 1x pro Monat","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2001","(noch) kein Abschluss","kein Migrationshintergrund","158","0.298349177042698","0.25879526229907","0.337903091786326"
"Seltener","2001","(noch) kein Abschluss","direkter Migrationshintergrund","77","0.27815232635658","0.225192582861972","0.331112069851188"
"Seltener","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","27","","",""
