"germborn","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"in Deutschland geboren","2019","(noch) kein Abschluss","3","119","0.572613080953356","0.508956201678517","0.636269960228194"
"in Deutschland geboren","2019","(noch) kein Abschluss","4","178","0.732629183856224","0.675430862796812","0.789827504915635"
"in Deutschland geboren","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","182","0.927024417802003","0.891067336393904","0.962981499210103"
"in Deutschland geboren","2019","AkademikerIn","1 Einkommensschwächstes Quintil","121","0.533343372407195","0.493257459497177","0.573429285317213"
"in Deutschland geboren","2019","AkademikerIn","2","238","0.654865341517755","0.611747209238261","0.697983473797249"
"in Deutschland geboren","2019","AkademikerIn","3","377","0.750423350943452","0.714255567745926","0.786591134140977"
"in Deutschland geboren","2019","AkademikerIn","4","1132","0.829312749684321","0.809526810022533","0.849098689346108"
"in Deutschland geboren","2019","AkademikerIn","5 Einkommensstärkstes Quintil","4110","0.884002000279486","0.87475420944838","0.893249791110591"
"in Deutschland geboren","2019","Hauptschule","1 Einkommensschwächstes Quintil","573","0.690371473234206","0.665570463650064","0.715172482818348"
"in Deutschland geboren","2019","Hauptschule","2","842","0.756185068245172","0.732607035019233","0.779763101471111"
"in Deutschland geboren","2019","Hauptschule","3","1018","0.81855287840998","0.797715224530695","0.839390532289264"
"in Deutschland geboren","2019","Hauptschule","4","1376","0.839887481535927","0.822230761323007","0.857544201748847"
"in Deutschland geboren","2019","Hauptschule","5 Einkommensstärkstes Quintil","1251","0.8646504222845","0.846717823295771","0.882583021273228"
"in Deutschland geboren","2019","Realschule","1 Einkommensschwächstes Quintil","434","0.93859938340978","0.917451252502345","0.959747514317216"
"in Deutschland geboren","2019","Realschule","2","732","0.946148979988134","0.930184888401696","0.962113071574571"
"in Deutschland geboren","2019","Realschule","3","996","0.956914151457465","0.944673221547591","0.969155081367339"
"in Deutschland geboren","2019","Realschule","4","1883","0.95453453668193","0.945292986668075","0.963776086695785"
"in Deutschland geboren","2019","Realschule","5 Einkommensstärkstes Quintil","2513","0.975643043836248","0.969701616169412","0.981584471503083"
"nicht in Deutschland geboren","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","524","0.366201943494976","0.332239876211105","0.400164010778847"
"nicht in Deutschland geboren","2019","(Fach-)Abitur","2","276","0.386898603944003","0.346524125895802","0.427273081992205"
"nicht in Deutschland geboren","2019","(Fach-)Abitur","3","193","0.280803927973372","0.244875675188639","0.316732180758105"
"nicht in Deutschland geboren","2019","(Fach-)Abitur","4","220","0.211804242905231","0.18740228837222","0.236206197438243"
"nicht in Deutschland geboren","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","201","0.157385616748074","0.140013256603556","0.174757976892591"
"nicht in Deutschland geboren","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1206","0.632950590220148","0.607143272921939","0.658757907518358"
"nicht in Deutschland geboren","2019","(noch) kein Abschluss","2","268","0.447065804359273","0.39899851510162","0.495133093616926"
"nicht in Deutschland geboren","2019","(noch) kein Abschluss","3","113","0.427386919046644","0.363730039771806","0.491043798321483"
"nicht in Deutschland geboren","2019","(noch) kein Abschluss","4","52","0.267370816143776","0.210172495084365","0.324569137203188"
"nicht in Deutschland geboren","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","19","","",""
"nicht in Deutschland geboren","2019","AkademikerIn","1 Einkommensschwächstes Quintil","474","0.466656627592805","0.426570714682787","0.506742540502822"
"nicht in Deutschland geboren","2019","AkademikerIn","2","229","0.345134658482245","0.302016526202751","0.388252790761739"
"nicht in Deutschland geboren","2019","AkademikerIn","3","173","0.249576649056548","0.213408865859022","0.285744432254074"
"nicht in Deutschland geboren","2019","AkademikerIn","4","257","0.170687250315679","0.150901310653892","0.190473189977467"
"nicht in Deutschland geboren","2019","AkademikerIn","5 Einkommensstärkstes Quintil","496","0.115997999720514","0.106750208889409","0.12524579055162"
"nicht in Deutschland geboren","2019","Hauptschule","1 Einkommensschwächstes Quintil","762","0.309628526765794","0.284827517181652","0.334429536349936"
"nicht in Deutschland geboren","2019","Hauptschule","2","432","0.243814931754828","0.220236898528889","0.267392964980767"
"nicht in Deutschland geboren","2019","Hauptschule","3","296","0.18144712159002","0.160609467710736","0.202284775469305"
"nicht in Deutschland geboren","2019","Hauptschule","4","281","0.160112518464073","0.142455798251153","0.177769238676993"
"nicht in Deutschland geboren","2019","Hauptschule","5 Einkommensstärkstes Quintil","147","0.1353495777155","0.117416978726772","0.153282176704228"
"nicht in Deutschland geboren","2019","Realschule","1 Einkommensschwächstes Quintil","61","0.0614006165902198","0.0402524856827843","0.0825487474976553"
"nicht in Deutschland geboren","2019","Realschule","2","36","0.0538510200118665","0.0378869284254291","0.0698151115983039"
"nicht in Deutschland geboren","2019","Realschule","3","61","0.0430858485425353","0.0308449186326612","0.0553267784524093"
"nicht in Deutschland geboren","2019","Realschule","4","69","0.0454654633180701","0.0362239133042152","0.054707013331925"
"nicht in Deutschland geboren","2019","Realschule","5 Einkommensstärkstes Quintil","73","0.0243569561637524","0.0184155284969166","0.0302983838305881"
"in Deutschland geboren","2020","(Fach-)Abitur","1 Einkommensschwächstes Quintil","220","0.637302579918316","0.602985724136383","0.671619435700249"
"in Deutschland geboren","2020","(Fach-)Abitur","2","258","0.673397962788831","0.638097647214769","0.708698278362894"
"in Deutschland geboren","2020","(Fach-)Abitur","3","335","0.708037390857908","0.672045093489064","0.744029688226753"
"in Deutschland geboren","2020","(Fach-)Abitur","4","812","0.817503682785435","0.795802934312751","0.839204431258118"
"in Deutschland geboren","2020","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1476","0.85365569438776","0.837421811705557","0.869889577069964"
"in Deutschland geboren","2020","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","105","0.319921755829448","0.293137076171013","0.346706435487882"
"in Deutschland geboren","2020","(noch) kein Abschluss","2","126","0.498285952842611","0.457838004944745","0.538733900740478"
"in Deutschland geboren","2020","(noch) kein Abschluss","3","94","0.605381019950067","0.548536015314503","0.66222602458563"
"in Deutschland geboren","2020","(noch) kein Abschluss","4","221","0.815234010715925","0.773104011439117","0.857364009992733"
"in Deutschland geboren","2020","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","227","0.906038483950912","0.870842390864741","0.941234577037084"
"in Deutschland geboren","2020","AkademikerIn","1 Einkommensschwächstes Quintil","96","0.493739776953152","0.450768092248744","0.536711461657559"
"in Deutschland geboren","2020","AkademikerIn","2","214","0.703317077213383","0.664573535560895","0.742060618865871"
"in Deutschland geboren","2020","AkademikerIn","3","321","0.79873055440996","0.765929997385338","0.831531111434583"
"in Deutschland geboren","2020","AkademikerIn","4","1011","0.816466770468805","0.79631144682359","0.83662209411402"
"in Deutschland geboren","2020","AkademikerIn","5 Einkommensstärkstes Quintil","4017","0.88584698259196","0.876805639952935","0.894888325230986"
"in Deutschland geboren","2020","Hauptschule","1 Einkommensschwächstes Quintil","476","0.665206626197801","0.638682076859812","0.691731175535791"
"in Deutschland geboren","2020","Hauptschule","2","712","0.794970118164492","0.772818434710587","0.817121801618398"
"in Deutschland geboren","2020","Hauptschule","3","863","0.810538475550648","0.788357235044758","0.832719716056538"
"in Deutschland geboren","2020","Hauptschule","4","1363","0.855930243248837","0.839368443865097","0.872492042632577"
"in Deutschland geboren","2020","Hauptschule","5 Einkommensstärkstes Quintil","1156","0.844793886218755","0.825619670860848","0.863968101576663"
"in Deutschland geboren","2020","Realschule","1 Einkommensschwächstes Quintil","386","0.940865731016476","0.918950223772282","0.96278123826067"
"in Deutschland geboren","2020","Realschule","2","622","0.960896866645851","0.946241131005237","0.975552602286464"
"in Deutschland geboren","2020","Realschule","3","831","0.955361640960497","0.941694228379636","0.969029053541357"
"in Deutschland geboren","2020","Realschule","4","1751","0.948874439541538","0.938788676248954","0.958960202834123"
"in Deutschland geboren","2020","Realschule","5 Einkommensstärkstes Quintil","2432","0.973503350614784","0.967212706248752","0.979793994980817"
"nicht in Deutschland geboren","2020","(Fach-)Abitur","1 Einkommensschwächstes Quintil","534","0.362697420081684","0.328380564299751","0.397014275863617"
"nicht in Deutschland geboren","2020","(Fach-)Abitur","2","420","0.326602037211169","0.291301721637106","0.361902352785231"
"nicht in Deutschland geboren","2020","(Fach-)Abitur","3","278","0.291962609142092","0.255970311773247","0.327954906510936"
"nicht in Deutschland geboren","2020","(Fach-)Abitur","4","405","0.182496317214565","0.160795568741882","0.204197065687249"
"nicht in Deutschland geboren","2020","(Fach-)Abitur","5 Einkommensstärkstes Quintil","345","0.14634430561224","0.130110422930036","0.162578188294444"
"nicht in Deutschland geboren","2020","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1060","0.680078244170552","0.653293564512118","0.706862923828987"
"nicht in Deutschland geboren","2020","(noch) kein Abschluss","2","461","0.501714047157389","0.461266099259522","0.542161995055255"
"nicht in Deutschland geboren","2020","(noch) kein Abschluss","3","190","0.394618980049933","0.33777397541437","0.451463984685497"
"nicht in Deutschland geboren","2020","(noch) kein Abschluss","4","105","0.184765989284075","0.142635990007267","0.226895988560883"
"nicht in Deutschland geboren","2020","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","37","0.0939615160490879","0.0587654229629165","0.129157609135259"
"nicht in Deutschland geboren","2020","AkademikerIn","1 Einkommensschwächstes Quintil","424","0.506260223046848","0.463288538342441","0.549231907751256"
"nicht in Deutschland geboren","2020","AkademikerIn","2","320","0.296682922786617","0.257939381134129","0.335426464439105"
"nicht in Deutschland geboren","2020","AkademikerIn","3","253","0.20126944559004","0.168468888565417","0.234070002614662"
"nicht in Deutschland geboren","2020","AkademikerIn","4","406","0.183533229531195","0.16337790588598","0.203688553176409"
"nicht in Deutschland geboren","2020","AkademikerIn","5 Einkommensstärkstes Quintil","735","0.11415301740804","0.105111674769014","0.123194360047065"
"nicht in Deutschland geboren","2020","Hauptschule","1 Einkommensschwächstes Quintil","740","0.334793373802199","0.308268824464209","0.361317923140188"
"nicht in Deutschland geboren","2020","Hauptschule","2","564","0.205029881835508","0.182878198381602","0.227181565289413"
"nicht in Deutschland geboren","2020","Hauptschule","3","336","0.189461524449352","0.167280283943462","0.211642764955242"
"nicht in Deutschland geboren","2020","Hauptschule","4","364","0.144069756751163","0.127507957367423","0.160631556134903"
"nicht in Deutschland geboren","2020","Hauptschule","5 Einkommensstärkstes Quintil","214","0.155206113781245","0.136031898423337","0.174380329139152"
"nicht in Deutschland geboren","2020","Realschule","1 Einkommensschwächstes Quintil","59","0.0591342689835243","0.03721876173933","0.0810497762277186"
"nicht in Deutschland geboren","2020","Realschule","2","50","0.0391031333541494","0.024447397713536","0.0537588689947629"
"nicht in Deutschland geboren","2020","Realschule","3","46","0.0446383590395034","0.0309709464586433","0.0583057716203636"
"nicht in Deutschland geboren","2020","Realschule","4","81","0.0511255604584618","0.0410397971658773","0.0612113237510462"
"nicht in Deutschland geboren","2020","Realschule","5 Einkommensstärkstes Quintil","72","0.0264966493852157","0.0202060050191832","0.0327872937512481"
