year,bula_h,sex,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Schleswig-Holstein,male,Not born in Germany,0.10489,182,543,0.07909,0.13068
2018,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.74226,437,582,0.70669,0.77782
2018,Schleswig-Holstein,female,Not born in Germany,0.10117,145,582,0.07665,0.12570
2018,Hamburg,male,Born in Germany or immigrated <1950,0.73924,165,246,0.68427,0.79422
2018,Hamburg,male,Not born in Germany,0.11729,81,246,0.07700,0.15758
2018,Hamburg,female,Born in Germany or immigrated <1950,0.67627,205,300,0.62323,0.72931
2018,Hamburg,female,Not born in Germany,0.14130,95,300,0.10181,0.18078
2018,Lower Saxony,male,Born in Germany or immigrated <1950,0.73486,1002,1497,0.71249,0.75723
2018,Lower Saxony,male,Not born in Germany,0.12078,495,1497,0.10426,0.13729
2018,Lower Saxony,female,Born in Germany or immigrated <1950,0.72702,1129,1640,0.70545,0.74858
2018,Lower Saxony,female,Not born in Germany,0.13283,511,1640,0.11640,0.14927
2018,Bremen,male,Born in Germany or immigrated <1950,0.59388,73,153,0.51581,0.67196
2018,Bremen,male,Not born in Germany,0.21490,80,153,0.14960,0.28020
2018,Bremen,female,Born in Germany or immigrated <1950,0.70837,92,156,0.63682,0.77993
2018,Bremen,female,Not born in Germany,0.14201,64,156,0.08706,0.19696
2018,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.69595,1979,3044,0.67960,0.71229
2018,North Rhine-Westphalia,male,Not born in Germany,0.16089,1065,3044,0.14784,0.17395
2018,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.69023,2262,3334,0.67453,0.70593
2018,North Rhine-Westphalia,female,Not born in Germany,0.17747,1072,3334,0.16450,0.19044
2018,Hesse,male,Born in Germany or immigrated <1950,0.68507,654,1037,0.65679,0.71335
2018,Hesse,male,Not born in Germany,0.15283,383,1037,0.13092,0.17474
2018,Hesse,female,Born in Germany or immigrated <1950,0.69831,722,1107,0.67126,0.72536
2018,Hesse,female,Not born in Germany,0.16061,385,1107,0.13897,0.18225
2018,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.66840,533,862,0.63695,0.69984
2018,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.17314,329,862,0.14786,0.19841
2018,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.71093,636,903,0.68135,0.74051
2018,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.13566,267,903,0.11332,0.15801
2018,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.67946,1052,1550,0.65622,0.70270
2018,Baden-Wuerttemberg,male,Not born in Germany,0.15264,498,1550,0.13473,0.17055
2018,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.67393,1186,1686,0.65155,0.69632
2018,Baden-Wuerttemberg,female,Not born in Germany,0.18400,500,1686,0.16549,0.20250
2018,Bavaria,male,Born in Germany or immigrated <1950,0.69269,1515,2078,0.67285,0.71253
2018,Bavaria,male,Not born in Germany,0.14673,563,2078,0.13151,0.16195
2018,Bavaria,female,Born in Germany or immigrated <1950,0.70542,1751,2340,0.68694,0.72389
2018,Bavaria,female,Not born in Germany,0.15399,589,2340,0.13936,0.16862
2018,Berlin,male,Born in Germany or immigrated <1950,0.72900,415,571,0.69251,0.76549
2018,Berlin,male,Not born in Germany,0.11750,156,571,0.09106,0.14393
2018,Berlin,female,Born in Germany or immigrated <1950,0.75557,434,578,0.72051,0.79064
2018,Berlin,female,Not born in Germany,0.12063,144,578,0.09406,0.14721
2018,Brandenburg,male,Born in Germany or immigrated <1950,0.77006,440,556,0.73505,0.80507
2018,Brandenburg,male,Not born in Germany,0.02916,116,556,0.01516,0.04316
2018,Brandenburg,female,Born in Germany or immigrated <1950,0.82862,511,598,0.79839,0.85885
2018,Brandenburg,female,Not born in Germany,0.03519,87,598,0.02041,0.04997
2018,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.83071,261,305,0.78856,0.87287
2018,Mecklenburg-Western Pomerania,male,Not born in Germany,0.03092,44,305,0.01146,0.05038
2018,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.82292,326,360,0.78343,0.86241
2018,Mecklenburg-Western Pomerania,female,Not born in Germany,0.01019,34,360,-0.00020,0.02058
2018,Saxony,male,Born in Germany or immigrated <1950,0.84572,752,851,0.82144,0.87000
2018,Saxony,male,Not born in Germany,0.03082,99,851,0.01920,0.04244
2018,Saxony,female,Born in Germany or immigrated <1950,0.83011,814,921,0.80584,0.85437
2018,Saxony,female,Not born in Germany,0.02976,107,921,0.01878,0.04075
2018,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.82753,391,463,0.79308,0.86198
2018,Saxony-Anhalt,male,Not born in Germany,0.03849,72,463,0.02095,0.05603
2018,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.81512,485,563,0.78303,0.84722
2018,Saxony-Anhalt,female,Not born in Germany,0.04129,78,563,0.02484,0.05774
2018,Thuringa,male,Born in Germany or immigrated <1950,0.77341,396,500,0.73667,0.81014
2018,Thuringa,male,Not born in Germany,0.06725,104,500,0.04527,0.08923
2018,Thuringa,female,Born in Germany or immigrated <1950,0.80896,484,565,0.77651,0.84140
2018,Thuringa,female,Not born in Germany,0.05808,81,565,0.03877,0.07738
2019,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.73977,412,600,0.70463,0.77491
2019,Schleswig-Holstein,male,Not born in Germany,0.09589,188,600,0.07231,0.11947
2019,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.72330,435,585,0.68702,0.75959
2019,Schleswig-Holstein,female,Not born in Germany,0.10093,150,585,0.07650,0.12536
2019,Hamburg,male,Born in Germany or immigrated <1950,0.73002,202,278,0.67774,0.78230
2019,Hamburg,male,Not born in Germany,0.10555,76,278,0.06937,0.14174
2019,Hamburg,female,Born in Germany or immigrated <1950,0.67710,227,320,0.62579,0.72842
2019,Hamburg,female,Not born in Germany,0.14841,93,320,0.10939,0.18742
2019,Lower Saxony,male,Born in Germany or immigrated <1950,0.72883,1035,1446,0.70591,0.75175
2019,Lower Saxony,male,Not born in Germany,0.11402,411,1446,0.09763,0.13041
2019,Lower Saxony,female,Born in Germany or immigrated <1950,0.72976,1119,1554,0.70768,0.75185
2019,Lower Saxony,female,Not born in Germany,0.12403,435,1554,0.10763,0.14042
2019,Bremen,male,Born in Germany or immigrated <1950,0.63861,75,144,0.55987,0.71735
2019,Bremen,male,Not born in Germany,0.21498,69,144,0.14765,0.28231
2019,Bremen,female,Born in Germany or immigrated <1950,0.70446,92,154,0.63216,0.77676
2019,Bremen,female,Not born in Germany,0.18007,62,154,0.11918,0.24096
2019,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.68059,2149,3172,0.66436,0.69682
2019,North Rhine-Westphalia,male,Not born in Germany,0.17436,1023,3172,0.16116,0.18757
2019,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.68051,2279,3264,0.66451,0.69651
2019,North Rhine-Westphalia,female,Not born in Germany,0.18518,985,3264,0.17185,0.19851
2019,Hesse,male,Born in Germany or immigrated <1950,0.69078,736,1056,0.66289,0.71867
2019,Hesse,male,Not born in Germany,0.15250,320,1056,0.13081,0.17419
2019,Hesse,female,Born in Germany or immigrated <1950,0.69629,717,1009,0.66790,0.72468
2019,Hesse,female,Not born in Germany,0.15693,292,1009,0.13448,0.17939
2019,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.65562,545,824,0.62316,0.68808
2019,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.18906,279,824,0.16231,0.21582
2019,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.70393,630,876,0.67368,0.73418
2019,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.15061,246,876,0.12691,0.17431
2019,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.67279,1119,1579,0.64964,0.69594
2019,Baden-Wuerttemberg,male,Not born in Germany,0.14281,460,1579,0.12554,0.16007
2019,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.67282,1201,1676,0.65035,0.69529
2019,Baden-Wuerttemberg,female,Not born in Germany,0.17034,475,1676,0.15234,0.18835
2019,Bavaria,male,Born in Germany or immigrated <1950,0.69177,1640,2186,0.67241,0.71113
2019,Bavaria,male,Not born in Germany,0.14096,546,2186,0.12637,0.15555
2019,Bavaria,female,Born in Germany or immigrated <1950,0.70615,1712,2230,0.68724,0.72506
2019,Bavaria,female,Not born in Germany,0.14720,518,2230,0.13249,0.16191
2019,Berlin,male,Born in Germany or immigrated <1950,0.72344,443,594,0.68744,0.75944
2019,Berlin,male,Not born in Germany,0.13184,151,594,0.10461,0.15907
2019,Berlin,female,Born in Germany or immigrated <1950,0.76132,449,565,0.72614,0.79650
2019,Berlin,female,Not born in Germany,0.11436,116,565,0.08810,0.14063
2019,Brandenburg,male,Born in Germany or immigrated <1950,0.77518,505,599,0.74172,0.80864
2019,Brandenburg,male,Not born in Germany,0.04151,94,599,0.02552,0.05749
2019,Brandenburg,female,Born in Germany or immigrated <1950,0.81577,547,641,0.78574,0.84581
2019,Brandenburg,female,Not born in Germany,0.03383,94,641,0.01983,0.04784
2019,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.84147,292,324,0.80163,0.88130
2019,Mecklenburg-Western Pomerania,male,Not born in Germany,0.01777,32,324,0.00336,0.03218
2019,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.82780,312,312,0.78584,0.86977
2019,Saxony,male,Born in Germany or immigrated <1950,0.84871,785,868,0.82486,0.87256
2019,Saxony,male,Not born in Germany,0.02923,83,868,0.01802,0.04045
2019,Saxony,female,Born in Germany or immigrated <1950,0.82128,808,899,0.79622,0.84634
2019,Saxony,female,Not born in Germany,0.03134,91,899,0.01994,0.04273
2019,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.83354,400,474,0.79997,0.86711
2019,Saxony-Anhalt,male,Not born in Germany,0.03489,74,474,0.01836,0.05143
2019,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.81923,472,544,0.78686,0.85160
2019,Saxony-Anhalt,female,Not born in Germany,0.03834,72,544,0.02219,0.05449
2019,Thuringa,male,Born in Germany or immigrated <1950,0.75630,407,486,0.71809,0.79451
2019,Thuringa,male,Not born in Germany,0.08599,79,486,0.06104,0.11094
2019,Thuringa,female,Born in Germany or immigrated <1950,0.82642,479,536,0.79432,0.85851
2019,Thuringa,female,Not born in Germany,0.06274,57,536,0.04219,0.08329
2020,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.72513,359,548,0.68772,0.76255
2020,Schleswig-Holstein,male,Not born in Germany,0.08313,189,548,0.06000,0.10627
2020,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.73097,420,550,0.69387,0.76806
2020,Schleswig-Holstein,female,Not born in Germany,0.07372,130,550,0.05186,0.09558
2020,Hamburg,male,Born in Germany or immigrated <1950,0.74713,186,299,0.69778,0.79648
2020,Hamburg,male,Not born in Germany,0.09407,113,299,0.06092,0.12721
2020,Hamburg,female,Born in Germany or immigrated <1950,0.67458,222,318,0.62300,0.72616
2020,Hamburg,female,Not born in Germany,0.15721,96,318,0.11714,0.19728
2020,Lower Saxony,male,Born in Germany or immigrated <1950,0.72904,948,1472,0.70632,0.75175
2020,Lower Saxony,male,Not born in Germany,0.11803,524,1472,0.10155,0.13452
2020,Lower Saxony,female,Born in Germany or immigrated <1950,0.72575,1048,1483,0.70303,0.74846
2020,Lower Saxony,female,Not born in Germany,0.12407,435,1483,0.10729,0.14086
2020,Bremen,male,Born in Germany or immigrated <1950,0.74301,69,155,0.67400,0.81203
2020,Bremen,male,Not born in Germany,0.14974,86,155,0.09339,0.20610
2020,Bremen,female,Born in Germany or immigrated <1950,0.71208,82,163,0.64236,0.78181
2020,Bremen,female,Not born in Germany,0.15607,81,163,0.10019,0.21196
2020,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.69399,1929,3393,0.67848,0.70950
2020,North Rhine-Westphalia,male,Not born in Germany,0.15521,1464,3393,0.14303,0.16740
2020,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.69267,2118,3310,0.67695,0.70839
2020,North Rhine-Westphalia,female,Not born in Germany,0.16676,1192,3310,0.15406,0.17946
2020,Hesse,male,Born in Germany or immigrated <1950,0.69775,663,1079,0.67033,0.72516
2020,Hesse,male,Not born in Germany,0.13756,416,1079,0.11699,0.15812
2020,Hesse,female,Born in Germany or immigrated <1950,0.71307,674,1052,0.68573,0.74042
2020,Hesse,female,Not born in Germany,0.13431,378,1052,0.11369,0.15493
2020,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.68139,471,782,0.64872,0.71407
2020,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.16295,311,782,0.13705,0.18885
2020,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.73724,568,828,0.70724,0.76724
2020,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.13880,260,828,0.11523,0.16236
2020,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.66646,1037,1608,0.64341,0.68951
2020,Baden-Wuerttemberg,male,Not born in Germany,0.14247,571,1608,0.12538,0.15956
2020,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.69621,1136,1672,0.67416,0.71826
2020,Baden-Wuerttemberg,female,Not born in Germany,0.15812,536,1672,0.14063,0.17562
2020,Bavaria,male,Born in Germany or immigrated <1950,0.68413,1487,2209,0.66473,0.70352
2020,Bavaria,male,Not born in Germany,0.14252,722,2209,0.12794,0.15710
2020,Bavaria,female,Born in Germany or immigrated <1950,0.71232,1634,2265,0.69367,0.73097
2020,Bavaria,female,Not born in Germany,0.13493,631,2265,0.12086,0.14901
2020,Berlin,male,Born in Germany or immigrated <1950,0.74156,426,751,0.71023,0.77289
2020,Berlin,male,Not born in Germany,0.11701,325,751,0.09400,0.14001
2020,Berlin,female,Born in Germany or immigrated <1950,0.75128,418,642,0.71781,0.78474
2020,Berlin,female,Not born in Germany,0.11464,224,642,0.08998,0.13931
2020,Brandenburg,male,Born in Germany or immigrated <1950,0.81923,466,586,0.78804,0.85041
2020,Brandenburg,male,Not born in Germany,0.03671,120,586,0.02147,0.05195
2020,Brandenburg,female,Born in Germany or immigrated <1950,0.83306,503,599,0.80317,0.86295
2020,Brandenburg,female,Not born in Germany,0.02946,96,599,0.01591,0.04302
2020,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.84066,221,272,0.79709,0.88424
2020,Mecklenburg-Western Pomerania,male,Not born in Germany,0.02643,51,272,0.00733,0.04552
2020,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.81777,251,251,0.76991,0.86562
2020,Saxony,male,Born in Germany or immigrated <1950,0.84065,714,837,0.81584,0.86546
2020,Saxony,male,Not born in Germany,0.03290,123,837,0.02081,0.04499
2020,Saxony,female,Born in Germany or immigrated <1950,0.81952,755,863,0.79385,0.84520
2020,Saxony,female,Not born in Germany,0.03138,108,863,0.01974,0.04302
2020,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.84059,385,472,0.80753,0.87365
2020,Saxony-Anhalt,male,Not born in Germany,0.03837,87,472,0.02102,0.05571
2020,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.78664,454,529,0.75170,0.82159
2020,Saxony-Anhalt,female,Not born in Germany,0.04342,75,529,0.02604,0.06080
2020,Thuringa,male,Born in Germany or immigrated <1950,0.76113,367,459,0.72208,0.80018
2020,Thuringa,male,Not born in Germany,0.06640,92,459,0.04360,0.08921
2020,Thuringa,female,Born in Germany or immigrated <1950,0.82241,450,532,0.78991,0.85492
2020,Thuringa,female,Not born in Germany,0.04569,82,532,0.02793,0.06345
2021,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.72195,291,425,0.67930,0.76460
2021,Schleswig-Holstein,male,Not born in Germany,0.07824,134,425,0.05268,0.10380
2021,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.71162,328,448,0.66962,0.75362
2021,Schleswig-Holstein,female,Not born in Germany,0.07232,120,448,0.04831,0.09633
2021,Hamburg,male,Born in Germany or immigrated <1950,0.71552,137,214,0.65493,0.77611
2021,Hamburg,male,Not born in Germany,0.16296,77,214,0.11336,0.21256
2021,Hamburg,female,Born in Germany or immigrated <1950,0.69242,171,244,0.63439,0.75044
2021,Hamburg,female,Not born in Germany,0.14263,73,244,0.09866,0.18659
2021,Lower Saxony,male,Born in Germany or immigrated <1950,0.71487,681,948,0.68612,0.74363
2021,Lower Saxony,male,Not born in Germany,0.11296,267,948,0.09280,0.13312
2021,Lower Saxony,female,Born in Germany or immigrated <1950,0.71259,751,1023,0.68484,0.74033
2021,Lower Saxony,female,Not born in Germany,0.12715,272,1023,0.10672,0.14757
2021,Bremen,male,Born in Germany or immigrated <1950,0.77847,46,82,0.68803,0.86891
2021,Bremen,male,Not born in Germany,0.11262,36,82,0.04377,0.18146
2021,Bremen,female,Born in Germany or immigrated <1950,0.82429,51,51,0.71881,0.92978
2021,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.69360,1327,2104,0.67389,0.71330
2021,North Rhine-Westphalia,male,Not born in Germany,0.14018,777,2104,0.12535,0.15502
2021,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.68539,1489,2224,0.66608,0.70469
2021,North Rhine-Westphalia,female,Not born in Germany,0.17241,735,2224,0.15671,0.18811
2021,Hesse,male,Born in Germany or immigrated <1950,0.69982,434,694,0.66569,0.73394
2021,Hesse,male,Not born in Germany,0.15514,260,694,0.12818,0.18209
2021,Hesse,female,Born in Germany or immigrated <1950,0.71419,434,675,0.68008,0.74830
2021,Hesse,female,Not born in Germany,0.13437,241,675,0.10862,0.16012
2021,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.66746,318,502,0.62620,0.70871
2021,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.18045,184,502,0.14678,0.21413
2021,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.76775,376,546,0.73230,0.80320
2021,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.10572,170,546,0.07990,0.13153
2021,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.66977,746,1085,0.64178,0.69777
2021,Baden-Wuerttemberg,male,Not born in Germany,0.14937,339,1085,0.12815,0.17059
2021,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.66186,805,1143,0.63443,0.68930
2021,Baden-Wuerttemberg,female,Not born in Germany,0.17941,338,1143,0.15716,0.20167
2021,Bavaria,male,Born in Germany or immigrated <1950,0.67583,1048,1420,0.65147,0.70018
2021,Bavaria,male,Not born in Germany,0.15307,372,1420,0.13434,0.17181
2021,Bavaria,female,Born in Germany or immigrated <1950,0.68354,1138,1513,0.66010,0.70698
2021,Bavaria,female,Not born in Germany,0.16067,375,1513,0.14216,0.17918
2021,Berlin,male,Born in Germany or immigrated <1950,0.67270,298,488,0.63103,0.71438
2021,Berlin,male,Not born in Germany,0.14657,190,488,0.11516,0.17799
2021,Berlin,female,Born in Germany or immigrated <1950,0.72588,320,455,0.68485,0.76692
2021,Berlin,female,Not born in Germany,0.12349,135,455,0.09322,0.15375
2021,Brandenburg,male,Born in Germany or immigrated <1950,0.79333,287,341,0.75029,0.83637
2021,Brandenburg,male,Not born in Germany,0.02306,54,341,0.00711,0.03902
2021,Brandenburg,female,Born in Germany or immigrated <1950,0.79974,332,380,0.75945,0.84003
2021,Brandenburg,female,Not born in Germany,0.03480,48,380,0.01635,0.05325
2021,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.84660,173,173,0.79275,0.90046
2021,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.86158,211,211,0.81487,0.90829
2021,Saxony,male,Born in Germany or immigrated <1950,0.81954,519,587,0.78840,0.85068
2021,Saxony,male,Not born in Germany,0.04592,68,587,0.02897,0.06286
2021,Saxony,female,Born in Germany or immigrated <1950,0.80688,541,605,0.77540,0.83836
2021,Saxony,female,Not born in Germany,0.03492,64,605,0.02028,0.04955
2021,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.82637,244,297,0.78322,0.86953
2021,Saxony-Anhalt,male,Not born in Germany,0.05823,53,297,0.03155,0.08491
2021,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.83208,299,335,0.79200,0.87217
2021,Saxony-Anhalt,female,Not born in Germany,0.03551,36,335,0.01566,0.05535
2021,Thuringa,male,Born in Germany or immigrated <1950,0.71751,246,295,0.66605,0.76898
2021,Thuringa,male,Not born in Germany,0.08315,49,295,0.05159,0.11471
2021,Thuringa,female,Born in Germany or immigrated <1950,0.79418,314,359,0.75230,0.83606
2021,Thuringa,female,Not born in Germany,0.06246,45,359,0.03739,0.08753
2022,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.71911,369,483,0.67898,0.75923
2022,Schleswig-Holstein,male,Not born in Germany,0.10437,114,483,0.07708,0.13167
2022,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.75927,427,546,0.72338,0.79516
2022,Schleswig-Holstein,female,Not born in Germany,0.06652,119,546,0.04560,0.08744
2022,Hamburg,male,Born in Germany or immigrated <1950,0.64062,183,304,0.58659,0.69465
2022,Hamburg,male,Not born in Germany,0.21337,121,304,0.16724,0.25950
2022,Hamburg,female,Born in Germany or immigrated <1950,0.67515,213,325,0.62416,0.72615
2022,Hamburg,female,Not born in Germany,0.17377,112,325,0.13251,0.21503
2022,Lower Saxony,male,Born in Germany or immigrated <1950,0.69138,874,1220,0.66545,0.71731
2022,Lower Saxony,male,Not born in Germany,0.12742,346,1220,0.10871,0.14614
2022,Lower Saxony,female,Born in Germany or immigrated <1950,0.67402,924,1269,0.64822,0.69982
2022,Lower Saxony,female,Not born in Germany,0.14708,345,1269,0.12758,0.16657
2022,Bremen,male,Born in Germany or immigrated <1950,0.63619,58,107,0.54460,0.72778
2022,Bremen,male,Not born in Germany,0.17771,49,107,0.10494,0.25048
2022,Bremen,female,Born in Germany or immigrated <1950,0.59395,67,103,0.49865,0.68926
2022,Bremen,female,Not born in Germany,0.25317,36,103,0.16878,0.33755
2022,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.67039,1965,3017,0.65361,0.68717
2022,North Rhine-Westphalia,male,Not born in Germany,0.15702,1052,3017,0.14403,0.17000
2022,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.67091,2086,3074,0.65430,0.68753
2022,North Rhine-Westphalia,female,Not born in Germany,0.16939,988,3074,0.15613,0.18265
2022,Hesse,male,Born in Germany or immigrated <1950,0.70493,589,910,0.67528,0.73458
2022,Hesse,male,Not born in Germany,0.15195,321,910,0.12862,0.17529
2022,Hesse,female,Born in Germany or immigrated <1950,0.70396,581,936,0.67470,0.73322
2022,Hesse,female,Not born in Germany,0.15369,355,936,0.13058,0.17681
2022,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.67802,437,648,0.64201,0.71402
2022,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.16670,211,648,0.13798,0.19542
2022,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.71354,493,700,0.68002,0.74706
2022,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.13560,207,700,0.11022,0.16098
2022,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.62075,1063,1656,0.59737,0.64413
2022,Baden-Wuerttemberg,male,Not born in Germany,0.17961,593,1656,0.16112,0.19810
2022,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.65078,1114,1679,0.62797,0.67359
2022,Baden-Wuerttemberg,female,Not born in Germany,0.18850,565,1679,0.16978,0.20721
2022,Bavaria,male,Born in Germany or immigrated <1950,0.66562,1537,2175,0.64578,0.68545
2022,Bavaria,male,Not born in Germany,0.15951,638,2175,0.14412,0.17491
2022,Bavaria,female,Born in Germany or immigrated <1950,0.68466,1637,2295,0.66565,0.70368
2022,Bavaria,female,Not born in Germany,0.16379,658,2295,0.14864,0.17893
2022,Berlin,male,Born in Germany or immigrated <1950,0.66105,408,794,0.62811,0.69400
2022,Berlin,male,Not born in Germany,0.17908,386,794,0.15239,0.20576
2022,Berlin,female,Born in Germany or immigrated <1950,0.68323,460,771,0.65037,0.71609
2022,Berlin,female,Not born in Germany,0.15690,311,771,0.13121,0.18259
2022,Brandenburg,male,Born in Germany or immigrated <1950,0.76828,421,478,0.73041,0.80614
2022,Brandenburg,male,Not born in Germany,0.04457,57,478,0.02605,0.06309
2022,Brandenburg,female,Born in Germany or immigrated <1950,0.77787,490,557,0.74332,0.81242
2022,Brandenburg,female,Not born in Germany,0.06448,67,557,0.04407,0.08490
2022,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.81945,229,270,0.77348,0.86541
2022,Mecklenburg-Western Pomerania,male,Not born in Germany,0.03733,41,270,0.01468,0.05998
2022,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.83054,272,312,0.78885,0.87224
2022,Mecklenburg-Western Pomerania,female,Not born in Germany,0.02512,40,312,0.00773,0.04251
2022,Saxony,male,Born in Germany or immigrated <1950,0.77329,753,867,0.74540,0.80117
2022,Saxony,male,Not born in Germany,0.08669,114,867,0.06795,0.10543
2022,Saxony,female,Born in Germany or immigrated <1950,0.77012,830,934,0.74313,0.79712
2022,Saxony,female,Not born in Germany,0.06792,104,934,0.05178,0.08407
2022,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.78725,381,449,0.74935,0.82514
2022,Saxony-Anhalt,male,Not born in Germany,0.08019,68,449,0.05504,0.10534
2022,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.81143,441,491,0.77679,0.84606
2022,Saxony-Anhalt,female,Not born in Germany,0.02567,50,491,0.01167,0.03967
2022,Thuringa,male,Born in Germany or immigrated <1950,0.75806,326,411,0.71661,0.79952
2022,Thuringa,male,Not born in Germany,0.05038,85,411,0.02921,0.07155
2022,Thuringa,female,Born in Germany or immigrated <1950,0.78221,388,471,0.74489,0.81953
2022,Thuringa,female,Not born in Germany,0.07524,83,471,0.05139,0.09909
