year,age_gr,pgisced97,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,17-29 y.,Lower Secondary Level,Not born in Germany,0.15042,460,1260,0.13068,0.17017
2018,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90274,1531,1935,0.88953,0.91594
2018,17-29 y.,Upper Secondary Level,Not born in Germany,0.09726,404,1935,0.08406,0.11047
2018,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.88425,265,328,0.84958,0.91893
2018,17-29 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.11575,63,328,0.08107,0.15042
2018,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84881,418,651,0.82127,0.87635
2018,17-29 y.,Second Stage of Tertiary Education,Not born in Germany,0.15119,233,651,0.12365,0.17873
2018,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.36991,73,790,0.33622,0.40360
2018,30-45 y.,Primary Level,Not born in Germany,0.63009,717,790,0.59640,0.66378
2018,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.58412,338,935,0.55251,0.61572
2018,30-45 y.,Lower Secondary Level,Not born in Germany,0.41588,597,935,0.38428,0.44749
2018,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.79907,2021,2944,0.78460,0.81355
2018,30-45 y.,Upper Secondary Level,Not born in Germany,0.20093,923,2944,0.18645,0.21540
2018,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.75462,567,875,0.72610,0.78315
2018,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.24538,308,875,0.21685,0.27390
2018,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91049,283,314,0.87887,0.94212
2018,30-45 y.,First Stage of Tertiary Education,Not born in Germany,0.08951,31,314,0.05788,0.12113
2018,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.77937,1431,2378,0.76270,0.79604
2018,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.22063,947,2378,0.20396,0.23730
2018,46-65 y.,Primary Level,Born in Germany or immigrated <1950,0.36965,64,380,0.32105,0.41825
2018,46-65 y.,Primary Level,Not born in Germany,0.63035,316,380,0.58175,0.67895
2018,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.63581,431,781,0.60204,0.66958
2018,46-65 y.,Lower Secondary Level,Not born in Germany,0.36419,350,781,0.33042,0.39796
2018,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.88589,4077,4729,0.87683,0.89496
2018,46-65 y.,Upper Secondary Level,Not born in Germany,0.11411,652,4729,0.10504,0.12317
2018,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.74110,590,856,0.71174,0.77046
2018,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.25890,266,856,0.22954,0.28826
2018,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92193,689,730,0.90245,0.94140
2018,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.07807,41,730,0.05860,0.09755
2018,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.85771,2134,2659,0.84443,0.87100
2018,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.14229,525,2659,0.12900,0.15557
2018,66 and older,Primary Level,Not born in Germany,0.60842,44,44,0.46253,0.75431
2018,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.82256,504,600,0.79196,0.85315
2018,66 and older,Lower Secondary Level,Not born in Germany,0.17744,96,600,0.14685,0.20804
2018,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.93721,2391,2544,0.92778,0.94664
2018,66 and older,Upper Secondary Level,Not born in Germany,0.06279,153,2544,0.05336,0.07222
2018,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.66567,100,153,0.59067,0.74067
2018,66 and older,Post-secondary Non-tertiary Level,Not born in Germany,0.33433,53,153,0.25933,0.40933
2018,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92392,329,329,0.89523,0.95261
2018,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89594,1177,1289,0.87926,0.91262
2018,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.10406,112,1289,0.08738,0.12074
2019,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.93745,538,610,0.91822,0.95669
2019,17-29 y.,Pre-primary Level,Not born in Germany,0.06255,72,610,0.04331,0.08178
2019,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.45961,51,500,0.41588,0.50334
2019,17-29 y.,Primary Level,Not born in Germany,0.54039,449,500,0.49666,0.58412
2019,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.85665,720,1096,0.83590,0.87741
2019,17-29 y.,Lower Secondary Level,Not born in Germany,0.14335,376,1096,0.12259,0.16410
2019,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90138,1412,1725,0.88730,0.91545
2019,17-29 y.,Upper Secondary Level,Not born in Germany,0.09862,313,1725,0.08455,0.11270
2019,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.87884,258,303,0.84204,0.91565
2019,17-29 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.12116,45,303,0.08435,0.15796
2019,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99892,62,62,0.99068,1.00716
2019,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84472,406,580,0.81522,0.87422
2019,17-29 y.,Second Stage of Tertiary Education,Not born in Germany,0.15528,174,580,0.12578,0.18478
2019,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.31412,64,782,0.28156,0.34667
2019,30-45 y.,Primary Level,Not born in Germany,0.68588,718,782,0.65333,0.71844
2019,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.62071,313,825,0.58758,0.65384
2019,30-45 y.,Lower Secondary Level,Not born in Germany,0.37929,512,825,0.34616,0.41242
2019,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.80615,1861,2635,0.79106,0.82125
2019,30-45 y.,Upper Secondary Level,Not born in Germany,0.19385,774,2635,0.17875,0.20894
2019,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.76307,565,836,0.73423,0.79191
2019,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.23693,271,836,0.20809,0.26577
2019,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92557,326,326,0.89704,0.95411
2019,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.78418,1491,2337,0.76749,0.80086
2019,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.21582,846,2337,0.19914,0.23251
2019,46-65 y.,Primary Level,Born in Germany or immigrated <1950,0.31517,55,386,0.26876,0.36158
2019,46-65 y.,Primary Level,Not born in Germany,0.68483,331,386,0.63842,0.73124
2019,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.61540,425,746,0.58047,0.65034
2019,46-65 y.,Lower Secondary Level,Not born in Germany,0.38460,321,746,0.34966,0.41953
2019,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.88110,4148,4762,0.87191,0.89030
2019,46-65 y.,Upper Secondary Level,Not born in Germany,0.11890,614,4762,0.10970,0.12809
2019,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.74067,712,953,0.71283,0.76851
2019,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.25933,241,953,0.23149,0.28717
2019,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92779,821,867,0.91055,0.94503
2019,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.07221,46,867,0.05497,0.08945
2019,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84792,2676,3213,0.83551,0.86034
2019,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.15208,537,3213,0.13966,0.16449
2019,66 and older,Primary Level,Not born in Germany,0.56340,40,40,0.40774,0.71906
2019,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.82758,471,552,0.79604,0.85912
2019,66 and older,Lower Secondary Level,Not born in Germany,0.17242,81,552,0.14088,0.20396
2019,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.93851,2420,2573,0.92923,0.94779
2019,66 and older,Upper Secondary Level,Not born in Germany,0.06149,153,2573,0.05221,0.07077
2019,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.61604,105,165,0.54160,0.69047
2019,66 and older,Post-secondary Non-tertiary Level,Not born in Germany,0.38396,60,165,0.30953,0.45840
2019,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92475,364,364,0.89761,0.95189
2019,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90782,1335,1454,0.89295,0.92270
2019,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.09218,119,1454,0.07730,0.10705
2020,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.93142,582,758,0.91342,0.94942
2020,17-29 y.,Pre-primary Level,Not born in Germany,0.06858,176,758,0.05058,0.08658
2020,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.50434,49,522,0.46141,0.54728
2020,17-29 y.,Primary Level,Not born in Germany,0.49566,473,522,0.45272,0.53859
2020,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.84888,663,1156,0.82822,0.86953
2020,17-29 y.,Lower Secondary Level,Not born in Germany,0.15112,493,1156,0.13047,0.17178
2020,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.91499,1347,1865,0.90233,0.92765
2020,17-29 y.,Upper Secondary Level,Not born in Germany,0.08501,518,1865,0.07235,0.09767
2020,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.93749,262,352,0.91217,0.96282
2020,17-29 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.06251,90,352,0.03718,0.08783
2020,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99201,53,53,0.96781,1.01621
2020,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88673,407,789,0.86460,0.90885
2020,17-29 y.,Second Stage of Tertiary Education,Not born in Germany,0.11327,382,789,0.09115,0.13540
2020,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.31465,55,883,0.28400,0.34529
2020,30-45 y.,Primary Level,Not born in Germany,0.68535,828,883,0.65471,0.71600
2020,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.60033,301,936,0.56893,0.63172
2020,30-45 y.,Lower Secondary Level,Not born in Germany,0.39967,635,936,0.36828,0.43107
2020,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.82412,1630,2642,0.80960,0.83864
2020,30-45 y.,Upper Secondary Level,Not born in Germany,0.17588,1012,2642,0.16136,0.19040
2020,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.81152,515,861,0.78538,0.83766
2020,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.18848,346,861,0.16234,0.21462
2020,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92814,267,267,0.89710,0.95918
2020,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.78738,1411,2526,0.77142,0.80334
2020,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.21262,1115,2526,0.19666,0.22858
2020,46-65 y.,Primary Level,Born in Germany or immigrated <1950,0.36815,49,376,0.31933,0.41697
2020,46-65 y.,Primary Level,Not born in Germany,0.63185,327,376,0.58303,0.68067
2020,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.63878,385,734,0.60400,0.67355
2020,46-65 y.,Lower Secondary Level,Not born in Germany,0.36122,349,734,0.32645,0.39600
2020,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.88821,3768,4433,0.87893,0.89748
2020,46-65 y.,Upper Secondary Level,Not born in Germany,0.11179,665,4433,0.10252,0.12107
2020,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.76740,689,977,0.74090,0.79391
2020,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.23260,288,977,0.20609,0.25910
2020,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93934,726,764,0.92241,0.95628
2020,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.06066,38,764,0.04372,0.07759
2020,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86528,2485,3060,0.85318,0.87738
2020,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.13472,575,3060,0.12262,0.14682
2020,66 and older,Primary Level,Not born in Germany,0.62847,39,39,0.47483,0.78211
2020,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.83851,423,509,0.80651,0.87051
2020,66 and older,Lower Secondary Level,Not born in Germany,0.16149,86,509,0.12949,0.19349
2020,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.94283,2286,2441,0.93362,0.95204
2020,66 and older,Upper Secondary Level,Not born in Germany,0.05717,155,2441,0.04796,0.06638
2020,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.63935,104,167,0.56630,0.71240
2020,66 and older,Post-secondary Non-tertiary Level,Not born in Germany,0.36065,63,167,0.28760,0.43370
2020,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93245,336,336,0.90558,0.95933
2020,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91331,1270,1387,0.89850,0.92812
2020,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.08669,117,1387,0.07188,0.10150
2021,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.89266,335,437,0.86361,0.92172
2021,17-29 y.,Pre-primary Level,Not born in Germany,0.10734,102,437,0.07828,0.13639
2021,17-29 y.,Primary Level,Not born in Germany,0.67780,242,242,0.61880,0.73680
2021,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.82107,386,637,0.79128,0.85086
2021,17-29 y.,Lower Secondary Level,Not born in Germany,0.17893,251,637,0.14914,0.20872
2021,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.92701,975,1218,0.91240,0.94163
2021,17-29 y.,Upper Secondary Level,Not born in Germany,0.07299,243,1218,0.05837,0.08760
2021,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.90867,197,240,0.87215,0.94520
2021,17-29 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.09133,43,240,0.05480,0.12785
2021,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99851,35,35,0.98552,1.01149
2021,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90328,362,532,0.87814,0.92842
2021,17-29 y.,Second Stage of Tertiary Education,Not born in Germany,0.09672,170,532,0.07158,0.12186
2021,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.43537,35,502,0.39195,0.47879
2021,30-45 y.,Primary Level,Not born in Germany,0.56463,467,502,0.52121,0.60805
2021,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.59023,186,514,0.54768,0.63279
2021,30-45 y.,Lower Secondary Level,Not born in Germany,0.40977,328,514,0.36721,0.45232
2021,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.81890,1035,1559,0.79978,0.83803
2021,30-45 y.,Upper Secondary Level,Not born in Germany,0.18110,524,1559,0.16197,0.20022
2021,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.79638,359,547,0.76260,0.83016
2021,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.20362,188,547,0.16984,0.23740
2021,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94200,177,177,0.90747,0.97653
2021,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.78193,1054,1764,0.76266,0.80121
2021,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.21807,710,1764,0.19879,0.23734
2021,46-65 y.,Primary Level,Born in Germany or immigrated <1950,0.37382,36,253,0.31408,0.43355
2021,46-65 y.,Primary Level,Not born in Germany,0.62618,217,253,0.56645,0.68592
2021,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.57259,233,432,0.52588,0.61929
2021,46-65 y.,Lower Secondary Level,Not born in Germany,0.42741,199,432,0.38071,0.47412
2021,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.88628,2497,2912,0.87474,0.89781
2021,46-65 y.,Upper Secondary Level,Not born in Germany,0.11372,415,2912,0.10219,0.12526
2021,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.77772,513,693,0.74674,0.80869
2021,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.22228,180,693,0.19131,0.25326
2021,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94385,486,486,0.92336,0.96434
2021,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.85310,1869,2300,0.83863,0.86758
2021,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.14690,431,2300,0.13242,0.16137
2021,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.82190,263,312,0.77938,0.86443
2021,66 and older,Lower Secondary Level,Not born in Germany,0.17810,49,312,0.13557,0.22062
2021,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.94850,1616,1722,0.93806,0.95894
2021,66 and older,Upper Secondary Level,Not born in Germany,0.05150,106,1722,0.04106,0.06194
2021,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.63408,72,120,0.54754,0.72063
2021,66 and older,Post-secondary Non-tertiary Level,Not born in Germany,0.36592,48,120,0.27937,0.45246
2021,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89609,246,246,0.85788,0.93430
2021,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89804,1013,1110,0.88023,0.91585
2021,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.10196,97,1110,0.08415,0.11977
2022,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.86214,368,467,0.83083,0.89344
2022,17-29 y.,Pre-primary Level,Not born in Germany,0.13786,99,467,0.10656,0.16917
2022,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.44626,40,223,0.38086,0.51165
2022,17-29 y.,Primary Level,Not born in Germany,0.55374,183,223,0.48835,0.61914
2022,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.79552,375,627,0.76392,0.82711
2022,17-29 y.,Lower Secondary Level,Not born in Germany,0.20448,252,627,0.17289,0.23608
2022,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.91317,1353,1765,0.90003,0.92631
2022,17-29 y.,Upper Secondary Level,Not born in Germany,0.08683,412,1765,0.07369,0.09997
2022,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.91425,318,400,0.88677,0.94172
2022,17-29 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.08575,82,400,0.05828,0.11323
2022,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94648,67,67,0.89218,1.00078
2022,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88493,707,1472,0.86862,0.90123
2022,17-29 y.,Second Stage of Tertiary Education,Not born in Germany,0.11507,765,1472,0.09877,0.13138
2022,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.39389,49,403,0.34613,0.44166
2022,30-45 y.,Primary Level,Not born in Germany,0.60611,354,403,0.55834,0.65387
2022,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.54487,208,509,0.50157,0.58818
2022,30-45 y.,Lower Secondary Level,Not born in Germany,0.45513,301,509,0.41182,0.49843
2022,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.79423,1550,2261,0.77756,0.81089
2022,30-45 y.,Upper Secondary Level,Not born in Germany,0.20577,711,2261,0.18911,0.22244
2022,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.78682,588,841,0.75912,0.81452
2022,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.21318,253,841,0.18548,0.24088
2022,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90835,312,343,0.87777,0.93893
2022,30-45 y.,First Stage of Tertiary Education,Not born in Germany,0.09165,31,343,0.06107,0.12223
2022,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.79130,1779,3173,0.77716,0.80544
2022,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.20870,1394,3173,0.19456,0.22284
2022,46-65 y.,Primary Level,Born in Germany or immigrated <1950,0.38283,41,224,0.31903,0.44662
2022,46-65 y.,Primary Level,Not born in Germany,0.61717,183,224,0.55338,0.68097
2022,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.60925,280,461,0.56466,0.65384
2022,46-65 y.,Lower Secondary Level,Not born in Germany,0.39075,181,461,0.34616,0.43534
2022,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.87767,2981,3397,0.86665,0.88869
2022,46-65 y.,Upper Secondary Level,Not born in Germany,0.12233,416,3397,0.11131,0.13335
2022,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.80028,652,827,0.77301,0.82754
2022,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.19972,175,827,0.17246,0.22699
2022,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95380,617,617,0.93722,0.97038
2022,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.83386,2257,2727,0.81989,0.84783
2022,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.16614,470,2727,0.15217,0.18011
2022,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.81815,277,323,0.77602,0.86028
2022,66 and older,Lower Secondary Level,Not born in Germany,0.18185,46,323,0.13972,0.22398
2022,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.94613,1719,1828,0.93578,0.95648
2022,66 and older,Upper Secondary Level,Not born in Germany,0.05387,109,1828,0.04352,0.06422
2022,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.59298,85,135,0.50980,0.67617
2022,66 and older,Post-secondary Non-tertiary Level,Not born in Germany,0.40702,50,135,0.32383,0.49020
2022,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92839,292,292,0.89877,0.95802
2022,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90550,1194,1301,0.88960,0.92140
2022,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.09450,107,1301,0.07860,0.11040
