year,bula_h,regtyp,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Saxony-Anhalt,Urban regions,Not born in Germany,0.06048,72,247,0.03069,0.09027
2019,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.84025,683,757,0.81414,0.86637
2019,Saxony-Anhalt,Rural regions,Not born in Germany,0.03224,74,757,0.01965,0.04484
2019,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.81343,277,328,0.77121,0.85566
2019,Thuringa,Urban regions,Not born in Germany,0.04504,51,328,0.02256,0.06752
2019,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.78085,600,685,0.74985,0.81186
2019,Thuringa,Rural regions,Not born in Germany,0.08835,85,685,0.06708,0.10962
2020,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.71362,273,433,0.67099,0.75625
2020,Schleswig-Holstein,Urban regions,Not born in Germany,0.07365,160,433,0.04902,0.09828
2020,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.73575,506,665,0.70221,0.76929
2020,Schleswig-Holstein,Rural regions,Not born in Germany,0.08065,159,665,0.05994,0.10136
2020,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.70783,408,617,0.67192,0.74374
2020,Hamburg,Urban regions,Not born in Germany,0.12827,209,617,0.10186,0.15468
2020,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.73050,844,1278,0.70616,0.75484
2020,Lower Saxony,Urban regions,Not born in Germany,0.11742,434,1278,0.09976,0.13507
2020,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.72507,1152,1677,0.70370,0.74645
2020,Lower Saxony,Rural regions,Not born in Germany,0.12356,525,1677,0.10780,0.13931
2020,Bremen,Urban regions,Born in Germany or immigrated <1950,0.72686,151,318,0.67781,0.77591
2020,Bremen,Urban regions,Not born in Germany,0.15305,167,318,0.11342,0.19268
2020,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.69246,3967,6595,0.68132,0.70360
2020,North Rhine-Westphalia,Urban regions,Not born in Germany,0.16292,2628,6595,0.15400,0.17183
2020,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.73384,83,83,0.63818,0.82950
2020,Hesse,Urban regions,Born in Germany or immigrated <1950,0.69992,1067,1757,0.67849,0.72136
2020,Hesse,Urban regions,Not born in Germany,0.14312,690,1757,0.12674,0.15950
2020,Hesse,Rural regions,Born in Germany or immigrated <1950,0.72665,270,374,0.68142,0.77188
2020,Hesse,Rural regions,Not born in Germany,0.10760,104,374,0.07615,0.13905
2020,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.71434,782,1217,0.68895,0.73973
2020,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.14490,435,1217,0.12512,0.16469
2020,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.69701,257,393,0.65152,0.74251
2020,"Rhineland-Palatinate, Saarland",Rural regions,Not born in Germany,0.16576,136,393,0.12895,0.20258
2020,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.67803,1933,2892,0.66100,0.69506
2020,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.15133,959,2892,0.13827,0.16440
2020,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.71043,240,388,0.66524,0.75562
2020,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.14190,148,388,0.10713,0.17666
2020,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.65150,1461,2137,0.63129,0.67171
2020,Bavaria,Urban regions,Not born in Germany,0.17655,676,2137,0.16038,0.19272
2020,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.74256,1660,2337,0.72483,0.76029
2020,Bavaria,Rural regions,Not born in Germany,0.10149,677,2337,0.08924,0.11374
2020,Berlin,Urban regions,Born in Germany or immigrated <1950,0.74638,847,1396,0.72355,0.76921
2020,Berlin,Urban regions,Not born in Germany,0.11575,549,1396,0.09896,0.13254
2020,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.87294,93,93,0.80488,0.94099
2020,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.82004,876,1081,0.79713,0.84295
2020,Brandenburg,Rural regions,Not born in Germany,0.03276,205,1081,0.02214,0.04338
2020,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.79171,67,67,0.69374,0.88968
2020,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.83278,405,455,0.79845,0.86710
2020,Mecklenburg-Western Pomerania,Rural regions,Not born in Germany,0.01000,50,455,0.00085,0.01915
2020,Saxony,Urban regions,Born in Germany or immigrated <1950,0.83950,775,932,0.81592,0.86308
2020,Saxony,Urban regions,Not born in Germany,0.03080,157,932,0.01970,0.04190
2020,Saxony,Rural regions,Born in Germany or immigrated <1950,0.81641,695,769,0.78903,0.84379
2020,Saxony,Rural regions,Not born in Germany,0.03318,74,769,0.02052,0.04585
2020,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.73952,165,251,0.68511,0.79392
2020,Saxony-Anhalt,Urban regions,Not born in Germany,0.08005,86,251,0.04641,0.11369
2020,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.83065,674,750,0.80379,0.85751
2020,Saxony-Anhalt,Rural regions,Not born in Germany,0.03164,76,750,0.01910,0.04417
2020,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.77246,261,335,0.72749,0.81742
2020,Thuringa,Urban regions,Not born in Germany,0.04878,74,335,0.02568,0.07188
2020,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.80638,556,656,0.77612,0.83664
2020,Thuringa,Rural regions,Not born in Germany,0.05814,100,656,0.04022,0.07606
2021,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.66834,219,349,0.61887,0.71780
2021,Schleswig-Holstein,Urban regions,Not born in Germany,0.06305,130,349,0.03751,0.08859
2021,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.73996,400,524,0.70237,0.77756
2021,Schleswig-Holstein,Rural regions,Not born in Germany,0.08114,124,524,0.05774,0.10454
2021,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.70312,308,458,0.66123,0.74501
2021,Hamburg,Urban regions,Not born in Germany,0.15204,150,458,0.11912,0.18496
2021,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.71904,631,874,0.68922,0.74885
2021,Lower Saxony,Urban regions,Not born in Germany,0.11239,243,874,0.09144,0.13334
2021,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.70979,801,1097,0.68292,0.73666
2021,Lower Saxony,Rural regions,Not born in Germany,0.12599,296,1097,0.10635,0.14564
2021,Bremen,Urban regions,Born in Germany or immigrated <1950,0.79864,97,155,0.73530,0.86198
2021,Bremen,Urban regions,Not born in Germany,0.10659,58,155,0.05785,0.15533
2021,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.68803,2736,4232,0.67407,0.70199
2021,North Rhine-Westphalia,Urban regions,Not born in Germany,0.15919,1496,4232,0.14816,0.17021
2021,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.73721,83,83,0.64194,0.83248
2021,Hesse,Urban regions,Born in Germany or immigrated <1950,0.69772,688,1128,0.67091,0.72453
2021,Hesse,Urban regions,Not born in Germany,0.15147,440,1128,0.13054,0.17240
2021,Hesse,Rural regions,Born in Germany or immigrated <1950,0.74689,180,241,0.69188,0.80190
2021,Hesse,Rural regions,Not born in Germany,0.11668,61,241,0.07606,0.15730
2021,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.71444,520,813,0.68337,0.74551
2021,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.13836,293,813,0.11461,0.16211
2021,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.73310,174,235,0.67643,0.78978
2021,"Rhineland-Palatinate, Saarland",Rural regions,Not born in Germany,0.15351,61,235,0.10732,0.19970
2021,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.65870,1377,1984,0.63784,0.67957
2021,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.16188,607,1984,0.14567,0.17810
2021,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.71539,174,244,0.65865,0.77212
2021,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.18401,70,244,0.13529,0.23273
2021,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.62982,1038,1421,0.60470,0.65493
2021,Bavaria,Urban regions,Not born in Germany,0.20302,383,1421,0.18210,0.22395
2021,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.73052,1148,1512,0.70814,0.75289
2021,Bavaria,Rural regions,Not born in Germany,0.10952,364,1512,0.09377,0.12526
2021,Berlin,Urban regions,Born in Germany or immigrated <1950,0.69924,621,946,0.67000,0.72848
2021,Berlin,Urban regions,Not born in Germany,0.13505,325,946,0.11326,0.15684
2021,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.84517,60,60,0.75286,0.93747
2021,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.79079,559,651,0.75952,0.82206
2021,Brandenburg,Rural regions,Not born in Germany,0.03146,92,651,0.01804,0.04488
2021,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.73948,61,61,0.62842,0.85054
2021,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.87044,323,323,0.83376,0.90712
2021,Saxony,Urban regions,Born in Germany or immigrated <1950,0.83386,560,652,0.80526,0.86245
2021,Saxony,Urban regions,Not born in Germany,0.04160,92,652,0.02626,0.05693
2021,Saxony,Rural regions,Born in Germany or immigrated <1950,0.79542,501,541,0.76140,0.82945
2021,Saxony,Rural regions,Not born in Germany,0.03945,40,541,0.02303,0.05586
2021,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.74132,109,158,0.67281,0.80982
2021,Saxony-Anhalt,Urban regions,Not born in Germany,0.13958,49,158,0.08537,0.19379
2021,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.84980,434,474,0.81760,0.88200
2021,Saxony-Anhalt,Rural regions,Not born in Germany,0.02543,40,474,0.01124,0.03961
2021,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.73050,189,240,0.67425,0.78676
2021,Thuringa,Urban regions,Not born in Germany,0.06932,51,240,0.03712,0.10153
2021,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.77707,371,414,0.73692,0.81721
2021,Thuringa,Rural regions,Not born in Germany,0.07376,43,414,0.04855,0.09897
2022,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.72289,290,401,0.67903,0.76675
2022,Schleswig-Holstein,Urban regions,Not born in Germany,0.07317,111,401,0.04765,0.09869
2022,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.74836,507,629,0.71442,0.78230
2022,Schleswig-Holstein,Rural regions,Not born in Germany,0.09053,122,629,0.06809,0.11297
2022,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.65791,396,629,0.62080,0.69501
2022,Hamburg,Urban regions,Not born in Germany,0.19355,233,629,0.16265,0.22445
2022,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.68151,730,1121,0.65422,0.70880
2022,Lower Saxony,Urban regions,Not born in Germany,0.13494,391,1121,0.11493,0.15495
2022,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.68327,1068,1368,0.65861,0.70793
2022,Lower Saxony,Rural regions,Not born in Germany,0.13918,300,1368,0.12083,0.15753
2022,Bremen,Urban regions,Born in Germany or immigrated <1950,0.61358,125,211,0.54772,0.67944
2022,Bremen,Urban regions,Not born in Germany,0.21699,86,211,0.16124,0.27274
2022,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.66812,3945,5957,0.65616,0.68008
2022,North Rhine-Westphalia,Urban regions,Not born in Germany,0.16555,2012,5957,0.15611,0.17499
2022,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.75988,110,110,0.67969,0.84007
2022,Hesse,Urban regions,Born in Germany or immigrated <1950,0.69091,907,1496,0.66749,0.71434
2022,Hesse,Urban regions,Not born in Germany,0.16315,589,1496,0.14442,0.18188
2022,Hesse,Rural regions,Born in Germany or immigrated <1950,0.75949,263,352,0.71478,0.80421
2022,Hesse,Rural regions,Not born in Germany,0.11080,89,352,0.07796,0.14364
2022,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.68311,709,1066,0.65516,0.71105
2022,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.15684,357,1066,0.13500,0.17868
2022,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.73480,221,284,0.68337,0.78623
2022,"Rhineland-Palatinate, Saarland",Rural regions,Not born in Germany,0.13262,63,284,0.09311,0.17214
2022,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.62386,1819,2885,0.60618,0.64154
2022,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.19092,1066,2885,0.17658,0.20527
2022,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.70459,360,453,0.66253,0.74665
2022,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.14309,93,453,0.11081,0.17537
2022,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.61905,1502,2392,0.59958,0.63851
2022,Bavaria,Urban regions,Not born in Germany,0.21502,890,2392,0.19856,0.23149
2022,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.73302,1672,2079,0.71400,0.75204
2022,Bavaria,Rural regions,Not born in Germany,0.10532,407,2079,0.09212,0.11851
2022,Berlin,Urban regions,Born in Germany or immigrated <1950,0.67293,873,1570,0.64972,0.69614
2022,Berlin,Urban regions,Not born in Germany,0.16724,697,1570,0.14877,0.18571
2022,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.76203,81,81,0.66871,0.85534
2022,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.77433,831,943,0.74763,0.80102
2022,Brandenburg,Rural regions,Not born in Germany,0.05296,112,943,0.03865,0.06726
2022,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.76467,85,117,0.68748,0.84187
2022,Mecklenburg-Western Pomerania,Urban regions,Not born in Germany,0.08323,32,117,0.03296,0.13350
2022,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.83348,416,465,0.79958,0.86738
2022,Mecklenburg-Western Pomerania,Rural regions,Not born in Germany,0.02283,49,465,0.00924,0.03642
2022,Saxony,Urban regions,Born in Germany or immigrated <1950,0.75361,741,903,0.72549,0.78173
2022,Saxony,Urban regions,Not born in Germany,0.09064,162,903,0.07190,0.10938
2022,Saxony,Rural regions,Born in Germany or immigrated <1950,0.79318,842,898,0.76668,0.81969
2022,Saxony,Rural regions,Not born in Germany,0.06146,56,898,0.04574,0.07718
2022,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.70409,160,220,0.64364,0.76454
2022,Saxony-Anhalt,Urban regions,Not born in Germany,0.10345,60,220,0.06312,0.14379
2022,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.83021,662,720,0.80277,0.85766
2022,Saxony-Anhalt,Rural regions,Not born in Germany,0.03442,58,720,0.02110,0.04775
2022,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.78584,221,315,0.74046,0.83121
2022,Thuringa,Urban regions,Not born in Germany,0.05805,94,315,0.03218,0.08391
2022,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.76399,493,568,0.72904,0.79894
2022,Thuringa,Rural regions,Not born in Germany,0.06664,75,568,0.04611,0.08717
