"corigin","year","sampreg","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Peru","1995","Westdeutschland","weiblich","","","",""
"Peru","1995","Ostdeutschland","männlich","","","",""
"Peru","1995","Ostdeutschland","weiblich","","","",""
"Sri Lanka","1995","Westdeutschland","männlich","","","",""
"Sri Lanka","1995","Westdeutschland","weiblich","","","",""
"Sri Lanka","1995","Ostdeutschland","männlich","","","",""
"Sri Lanka","1995","Ostdeutschland","weiblich","","","",""
"Nepal","1995","Westdeutschland","männlich","","","",""
"Nepal","1995","Westdeutschland","weiblich","","","",""
"Nepal","1995","Ostdeutschland","männlich","","","",""
"Nepal","1995","Ostdeutschland","weiblich","","","",""
"Marokko","1995","Westdeutschland","männlich","1","","",""
"Marokko","1995","Westdeutschland","weiblich","","","",""
"Marokko","1995","Ostdeutschland","männlich","","","",""
"Marokko","1995","Ostdeutschland","weiblich","","","",""
"China","1995","Westdeutschland","männlich","","","",""
"China","1995","Westdeutschland","weiblich","1","","",""
"China","1995","Ostdeutschland","männlich","","","",""
"China","1995","Ostdeutschland","weiblich","","","",""
"Irland","1995","Westdeutschland","männlich","","","",""
"Irland","1995","Westdeutschland","weiblich","","","",""
"Irland","1995","Ostdeutschland","männlich","","","",""
"Irland","1995","Ostdeutschland","weiblich","","","",""
"Moldawien","1995","Westdeutschland","männlich","","","",""
"Moldawien","1995","Westdeutschland","weiblich","1","","",""
"Moldawien","1995","Ostdeutschland","männlich","","","",""
"Moldawien","1995","Ostdeutschland","weiblich","","","",""
"Kasachstan","1995","Westdeutschland","männlich","36","0.00411933747186967","0.00227183303621133","0.00596684190752801"
"Kasachstan","1995","Westdeutschland","weiblich","30","0.00300877919418683","0.00147415758660512","0.00454340080176854"
"Kasachstan","1995","Ostdeutschland","männlich","","","",""
"Kasachstan","1995","Ostdeutschland","weiblich","","","",""
"Albanien","1995","Westdeutschland","männlich","1","","",""
"Albanien","1995","Westdeutschland","weiblich","","","",""
"Albanien","1995","Ostdeutschland","männlich","","","",""
"Albanien","1995","Ostdeutschland","weiblich","","","",""
"Libanon","1995","Westdeutschland","männlich","","","",""
"Libanon","1995","Westdeutschland","weiblich","","","",""
"Libanon","1995","Ostdeutschland","männlich","","","",""
"Libanon","1995","Ostdeutschland","weiblich","","","",""
"Kirgistan","1995","Westdeutschland","männlich","2","","",""
"Kirgistan","1995","Westdeutschland","weiblich","4","","",""
"Kirgistan","1995","Ostdeutschland","männlich","","","",""
"Kirgistan","1995","Ostdeutschland","weiblich","","","",""
"Ukraine","1995","Westdeutschland","männlich","8","","",""
"Ukraine","1995","Westdeutschland","weiblich","7","","",""
"Ukraine","1995","Ostdeutschland","männlich","","","",""
"Ukraine","1995","Ostdeutschland","weiblich","","","",""
"Algerien","1995","Westdeutschland","männlich","1","","",""
"Algerien","1995","Westdeutschland","weiblich","","","",""
"Algerien","1995","Ostdeutschland","männlich","1","","",""
"Algerien","1995","Ostdeutschland","weiblich","","","",""
"Mocambique","1995","Westdeutschland","männlich","","","",""
"Mocambique","1995","Westdeutschland","weiblich","","","",""
"Mocambique","1995","Ostdeutschland","männlich","","","",""
"Mocambique","1995","Ostdeutschland","weiblich","","","",""
"Aegypten","1995","Westdeutschland","männlich","1","","",""
"Aegypten","1995","Westdeutschland","weiblich","","","",""
"Aegypten","1995","Ostdeutschland","männlich","","","",""
"Aegypten","1995","Ostdeutschland","weiblich","","","",""
"Tadschikistan","1995","Westdeutschland","männlich","3","","",""
"Tadschikistan","1995","Westdeutschland","weiblich","5","","",""
"Tadschikistan","1995","Ostdeutschland","männlich","","","",""
"Tadschikistan","1995","Ostdeutschland","weiblich","","","",""
"Vietnam","1995","Westdeutschland","männlich","3","","",""
"Vietnam","1995","Westdeutschland","weiblich","2","","",""
"Vietnam","1995","Ostdeutschland","männlich","","","",""
"Vietnam","1995","Ostdeutschland","weiblich","","","",""
"Somalia","1995","Westdeutschland","männlich","","","",""
"Somalia","1995","Westdeutschland","weiblich","","","",""
"Somalia","1995","Ostdeutschland","männlich","","","",""
"Somalia","1995","Ostdeutschland","weiblich","","","",""
"Pakistan","1995","Westdeutschland","männlich","","","",""
"Pakistan","1995","Westdeutschland","weiblich","","","",""
"Pakistan","1995","Ostdeutschland","männlich","","","",""
"Pakistan","1995","Ostdeutschland","weiblich","","","",""
"Südafrika","1995","Westdeutschland","männlich","","","",""
"Südafrika","1995","Westdeutschland","weiblich","","","",""
"Südafrika","1995","Ostdeutschland","männlich","","","",""
"Südafrika","1995","Ostdeutschland","weiblich","","","",""
"Vereinigte Arabische Emirate","1995","Westdeutschland","männlich","","","",""
"Vereinigte Arabische Emirate","1995","Westdeutschland","weiblich","","","",""
"Vereinigte Arabische Emirate","1995","Ostdeutschland","männlich","","","",""
"Vereinigte Arabische Emirate","1995","Ostdeutschland","weiblich","","","",""
"El Salvador","1995","Westdeutschland","männlich","","","",""
"El Salvador","1995","Westdeutschland","weiblich","","","",""
"El Salvador","1995","Ostdeutschland","männlich","","","",""
"El Salvador","1995","Ostdeutschland","weiblich","","","",""
"Eritrea","1995","Westdeutschland","männlich","3","","",""
"Eritrea","1995","Westdeutschland","weiblich","4","","",""
"Eritrea","1995","Ostdeutschland","männlich","","","",""
"Eritrea","1995","Ostdeutschland","weiblich","","","",""
"Jordanien","1995","Westdeutschland","männlich","1","","",""
"Jordanien","1995","Westdeutschland","weiblich","1","","",""
"Jordanien","1995","Ostdeutschland","männlich","","","",""
"Jordanien","1995","Ostdeutschland","weiblich","","","",""
"Costa Rica","1995","Westdeutschland","männlich","1","","",""
"Costa Rica","1995","Westdeutschland","weiblich","","","",""
"Costa Rica","1995","Ostdeutschland","männlich","","","",""
"Costa Rica","1995","Ostdeutschland","weiblich","","","",""
"Singapur","1995","Westdeutschland","männlich","","","",""
"Singapur","1995","Westdeutschland","weiblich","","","",""
"Singapur","1995","Ostdeutschland","männlich","","","",""
"Singapur","1995","Ostdeutschland","weiblich","","","",""
"Burkina Faso","1995","Westdeutschland","männlich","","","",""
"Burkina Faso","1995","Westdeutschland","weiblich","","","",""
"Burkina Faso","1995","Ostdeutschland","männlich","","","",""
"Burkina Faso","1995","Ostdeutschland","weiblich","","","",""
"Sambia","1995","Westdeutschland","männlich","","","",""
"Sambia","1995","Westdeutschland","weiblich","","","",""
"Sambia","1995","Ostdeutschland","männlich","","","",""
"Sambia","1995","Ostdeutschland","weiblich","","","",""
"Ecuador","1995","Westdeutschland","männlich","","","",""
"Ecuador","1995","Westdeutschland","weiblich","1","","",""
"Ecuador","1995","Ostdeutschland","männlich","","","",""
"Ecuador","1995","Ostdeutschland","weiblich","","","",""
"Usbekistan","1995","Westdeutschland","männlich","4","","",""
"Usbekistan","1995","Westdeutschland","weiblich","2","","",""
"Usbekistan","1995","Ostdeutschland","männlich","","","",""
"Usbekistan","1995","Ostdeutschland","weiblich","","","",""
"Staatenlos","1995","Westdeutschland","männlich","","","",""
"Staatenlos","1995","Westdeutschland","weiblich","1","","",""
"Staatenlos","1995","Ostdeutschland","männlich","","","",""
"Staatenlos","1995","Ostdeutschland","weiblich","","","",""
"Laos","1995","Westdeutschland","männlich","","","",""
"Laos","1995","Westdeutschland","weiblich","","","",""
"Laos","1995","Ostdeutschland","männlich","","","",""
"Laos","1995","Ostdeutschland","weiblich","","","",""
"Estland","1995","Westdeutschland","männlich","","","",""
"Estland","1995","Westdeutschland","weiblich","","","",""
"Estland","1995","Ostdeutschland","männlich","","","",""
"Estland","1995","Ostdeutschland","weiblich","","","",""
"Angola","1995","Westdeutschland","männlich","1","","",""
"Angola","1995","Westdeutschland","weiblich","2","","",""
"Angola","1995","Ostdeutschland","männlich","","","",""
"Angola","1995","Ostdeutschland","weiblich","","","",""
"Lettland","1995","Westdeutschland","männlich","1","","",""
"Lettland","1995","Westdeutschland","weiblich","1","","",""
"Lettland","1995","Ostdeutschland","männlich","","","",""
"Lettland","1995","Ostdeutschland","weiblich","","","",""
"Namibia","1995","Westdeutschland","männlich","1","","",""
"Namibia","1995","Westdeutschland","weiblich","1","","",""
"Namibia","1995","Ostdeutschland","männlich","","","",""
"Namibia","1995","Ostdeutschland","weiblich","","","",""
"Dominikanische Republik","1995","Westdeutschland","männlich","","","",""
"Dominikanische Republik","1995","Westdeutschland","weiblich","","","",""
"Dominikanische Republik","1995","Ostdeutschland","männlich","","","",""
"Dominikanische Republik","1995","Ostdeutschland","weiblich","","","",""
"Nicaragua","1995","Westdeutschland","männlich","","","",""
"Nicaragua","1995","Westdeutschland","weiblich","","","",""
"Nicaragua","1995","Ostdeutschland","männlich","","","",""
"Nicaragua","1995","Ostdeutschland","weiblich","","","",""
"Kenia","1995","Westdeutschland","männlich","","","",""
"Kenia","1995","Westdeutschland","weiblich","","","",""
"Kenia","1995","Ostdeutschland","männlich","","","",""
"Kenia","1995","Ostdeutschland","weiblich","","","",""
"Libyen","1995","Westdeutschland","männlich","","","",""
"Libyen","1995","Westdeutschland","weiblich","","","",""
"Libyen","1995","Ostdeutschland","männlich","","","",""
"Libyen","1995","Ostdeutschland","weiblich","","","",""
"Botswana","1995","Westdeutschland","männlich","","","",""
"Botswana","1995","Westdeutschland","weiblich","","","",""
"Botswana","1995","Ostdeutschland","männlich","","","",""
"Botswana","1995","Ostdeutschland","weiblich","","","",""
"Haiti","1995","Westdeutschland","männlich","","","",""
"Haiti","1995","Westdeutschland","weiblich","","","",""
"Haiti","1995","Ostdeutschland","männlich","","","",""
"Haiti","1995","Ostdeutschland","weiblich","","","",""
"Luxemburg","1995","Westdeutschland","männlich","2","","",""
"Luxemburg","1995","Westdeutschland","weiblich","1","","",""
"Luxemburg","1995","Ostdeutschland","männlich","","","",""
"Luxemburg","1995","Ostdeutschland","weiblich","","","",""
"Belgien","1995","Westdeutschland","männlich","2","","",""
"Belgien","1995","Westdeutschland","weiblich","2","","",""
"Belgien","1995","Ostdeutschland","männlich","","","",""
"Belgien","1995","Ostdeutschland","weiblich","","","",""
"Niederlande","1995","Westdeutschland","männlich","4","","",""
"Niederlande","1995","Westdeutschland","weiblich","5","","",""
"Niederlande","1995","Ostdeutschland","männlich","","","",""
"Niederlande","1995","Ostdeutschland","weiblich","","","",""
"Kroatien","1995","Westdeutschland","männlich","60","0.00604548495355622","0.00380950975798548","0.00828146014912695"
"Kroatien","1995","Westdeutschland","weiblich","57","0.0049800332515779","0.00300764456746843","0.00695242193568737"
"Kroatien","1995","Ostdeutschland","männlich","","","",""
"Kroatien","1995","Ostdeutschland","weiblich","","","",""
"Bosnien/Herzegowina","1995","Westdeutschland","männlich","50","0.00627371588628729","0.00399618662256021","0.00855124515001437"
"Bosnien/Herzegowina","1995","Westdeutschland","weiblich","60","0.0064695858246416","0.00422317436673746","0.00871599728254574"
"Bosnien/Herzegowina","1995","Ostdeutschland","männlich","","","",""
"Bosnien/Herzegowina","1995","Ostdeutschland","weiblich","","","",""
"Makedonien","1995","Westdeutschland","männlich","5","","",""
"Makedonien","1995","Westdeutschland","weiblich","6","","",""
"Makedonien","1995","Ostdeutschland","männlich","","","",""
"Makedonien","1995","Ostdeutschland","weiblich","","","",""
"Slowenien","1995","Westdeutschland","männlich","13","","",""
"Slowenien","1995","Westdeutschland","weiblich","8","","",""
"Slowenien","1995","Ostdeutschland","männlich","","","",""
"Slowenien","1995","Ostdeutschland","weiblich","","","",""
"Slowakei","1995","Westdeutschland","männlich","1","","",""
"Slowakei","1995","Westdeutschland","weiblich","1","","",""
"Slowakei","1995","Ostdeutschland","männlich","","","",""
"Slowakei","1995","Ostdeutschland","weiblich","","","",""
"Paraguay","1995","Westdeutschland","männlich","2","","",""
"Paraguay","1995","Westdeutschland","weiblich","1","","",""
"Paraguay","1995","Ostdeutschland","männlich","","","",""
"Paraguay","1995","Ostdeutschland","weiblich","","","",""
"Guinea","1995","Westdeutschland","männlich","","","",""
"Guinea","1995","Westdeutschland","weiblich","","","",""
"Guinea","1995","Ostdeutschland","männlich","","","",""
"Guinea","1995","Ostdeutschland","weiblich","","","",""
"Kuwait","1995","Westdeutschland","männlich","","","",""
"Kuwait","1995","Westdeutschland","weiblich","","","",""
"Kuwait","1995","Ostdeutschland","männlich","","","",""
"Kuwait","1995","Ostdeutschland","weiblich","","","",""
"Elfenbeinkueste","1995","Westdeutschland","männlich","","","",""
"Elfenbeinkueste","1995","Westdeutschland","weiblich","","","",""
"Elfenbeinkueste","1995","Ostdeutschland","männlich","","","",""
"Elfenbeinkueste","1995","Ostdeutschland","weiblich","","","",""
"Malaysia_(128)","1995","Westdeutschland","männlich","","","",""
"Malaysia_(128)","1995","Westdeutschland","weiblich","","","",""
"Malaysia_(128)","1995","Ostdeutschland","männlich","","","",""
"Malaysia_(128)","1995","Ostdeutschland","weiblich","","","",""
"Samoa","1995","Westdeutschland","männlich","","","",""
"Samoa","1995","Westdeutschland","weiblich","","","",""
"Samoa","1995","Ostdeutschland","männlich","","","",""
"Samoa","1995","Ostdeutschland","weiblich","","","",""
"Aserbaidschan","1995","Westdeutschland","männlich","","","",""
"Aserbaidschan","1995","Westdeutschland","weiblich","","","",""
"Aserbaidschan","1995","Ostdeutschland","männlich","","","",""
"Aserbaidschan","1995","Ostdeutschland","weiblich","","","",""
"Weissrussland","1995","Westdeutschland","männlich","","","",""
"Weissrussland","1995","Westdeutschland","weiblich","1","","",""
"Weissrussland","1995","Ostdeutschland","männlich","","","",""
"Weissrussland","1995","Ostdeutschland","weiblich","","","",""
"Uruguay","1995","Westdeutschland","männlich","","","",""
"Uruguay","1995","Westdeutschland","weiblich","","","",""
"Uruguay","1995","Ostdeutschland","männlich","","","",""
"Uruguay","1995","Ostdeutschland","weiblich","","","",""
"Uganda","1995","Westdeutschland","männlich","","","",""
"Uganda","1995","Westdeutschland","weiblich","","","",""
"Uganda","1995","Ostdeutschland","männlich","","","",""
"Uganda","1995","Ostdeutschland","weiblich","","","",""
"Mali","1995","Westdeutschland","männlich","","","",""
"Mali","1995","Westdeutschland","weiblich","","","",""
"Mali","1995","Ostdeutschland","männlich","","","",""
"Mali","1995","Ostdeutschland","weiblich","","","",""
"Kamerun","1995","Westdeutschland","männlich","","","",""
"Kamerun","1995","Westdeutschland","weiblich","","","",""
"Kamerun","1995","Ostdeutschland","männlich","","","",""
"Kamerun","1995","Ostdeutschland","weiblich","","","",""
"Kosovo-Albaner","1995","Westdeutschland","männlich","11","","",""
"Kosovo-Albaner","1995","Westdeutschland","weiblich","7","","",""
"Kosovo-Albaner","1995","Ostdeutschland","männlich","","","",""
