"corigin","year","migback","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ethnische Minderheiten","1988","direkter Migrationshintergrund","Westdeutschland","","","",""
"Ethnische Minderheiten","1988","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Ethnische Minderheiten","1988","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Ethnische Minderheiten","1988","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Ethnische Minderheiten","1988","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ethnische Minderheiten","1988","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Deutschland","1989","kein Migrationshintergrund","Westdeutschland","6816","1","1","1"
"Deutschland","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"Deutschland","1989","direkter Migrationshintergrund","Westdeutschland","","","",""
"Deutschland","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Deutschland","1989","indirekter Migrationshintergrund","Westdeutschland","258","1","1","1"
"Deutschland","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Deutschland","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Deutschland","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Türkei","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"Türkei","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"Türkei","1989","direkter Migrationshintergrund","Westdeutschland","849","0.23400436896834","0.217438169371207","0.250570568565473"
"Türkei","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Türkei","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Türkei","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Türkei","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Türkei","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ex-Jugoslawien","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"Ex-Jugoslawien","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"Ex-Jugoslawien","1989","direkter Migrationshintergrund","Westdeutschland","180","0.0653101090496265","0.0556424408298376","0.0749777772694153"
"Ex-Jugoslawien","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Ex-Jugoslawien","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Ex-Jugoslawien","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Ex-Jugoslawien","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ex-Jugoslawien","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Griechenland","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"Griechenland","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"Griechenland","1989","direkter Migrationshintergrund","Westdeutschland","290","0.0523664845597559","0.0436499335402571","0.0610830355792546"
"Griechenland","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Griechenland","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Griechenland","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Griechenland","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Griechenland","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Italien","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"Italien","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"Italien","1989","direkter Migrationshintergrund","Westdeutschland","393","0.0984838245233211","0.0868246722360007","0.110142976810642"
"Italien","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Italien","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Italien","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Italien","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Italien","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Spanien","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"Spanien","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"Spanien","1989","direkter Migrationshintergrund","Westdeutschland","213","0.0246377150727483","0.0185720146985347","0.030703415446962"
"Spanien","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Spanien","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Spanien","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Spanien","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Spanien","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"österreich","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"österreich","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"österreich","1989","direkter Migrationshintergrund","Westdeutschland","27","","",""
"österreich","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"österreich","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
"österreich","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"österreich","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"österreich","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Frankreich","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"Frankreich","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"Frankreich","1989","direkter Migrationshintergrund","Westdeutschland","7","","",""
"Frankreich","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Frankreich","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Frankreich","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Frankreich","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Frankreich","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Benelux","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"Benelux","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"Benelux","1989","direkter Migrationshintergrund","Westdeutschland","5","","",""
"Benelux","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Benelux","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Benelux","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Benelux","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Benelux","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Dänemark","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"Dänemark","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"Dänemark","1989","direkter Migrationshintergrund","Westdeutschland","","","",""
"Dänemark","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Dänemark","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Dänemark","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Dänemark","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Dänemark","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Grossbritannien","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"Grossbritannien","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"Grossbritannien","1989","direkter Migrationshintergrund","Westdeutschland","3","","",""
"Grossbritannien","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Grossbritannien","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Grossbritannien","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Grossbritannien","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Grossbritannien","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Schweden","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"Schweden","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"Schweden","1989","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Schweden","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Schweden","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Schweden","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Schweden","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Schweden","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Norwegen","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"Norwegen","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"Norwegen","1989","direkter Migrationshintergrund","Westdeutschland","","","",""
"Norwegen","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Norwegen","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Norwegen","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Norwegen","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Norwegen","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Finnland","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"Finnland","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"Finnland","1989","direkter Migrationshintergrund","Westdeutschland","","","",""
"Finnland","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Finnland","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Finnland","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Finnland","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Finnland","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"USA","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"USA","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"USA","1989","direkter Migrationshintergrund","Westdeutschland","10","","",""
"USA","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"USA","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
"USA","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"USA","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"USA","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Schweiz","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"Schweiz","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"Schweiz","1989","direkter Migrationshintergrund","Westdeutschland","6","","",""
"Schweiz","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Schweiz","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Schweiz","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Schweiz","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Schweiz","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Chile","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"Chile","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"Chile","1989","direkter Migrationshintergrund","Westdeutschland","3","","",""
"Chile","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Chile","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Chile","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Chile","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Chile","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Rumaenien","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"Rumaenien","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"Rumaenien","1989","direkter Migrationshintergrund","Westdeutschland","13","","",""
"Rumaenien","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Rumaenien","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Rumaenien","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Rumaenien","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Rumaenien","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Polen","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"Polen","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"Polen","1989","direkter Migrationshintergrund","Westdeutschland","45","0.0567504420666055","0.0476973759950492","0.0658035081381619"
"Polen","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Polen","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Polen","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Polen","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Polen","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Korea","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"Korea","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"Korea","1989","direkter Migrationshintergrund","Westdeutschland","","","",""
"Korea","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Korea","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Korea","1989","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Korea","1989","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Korea","1989","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Iran","1989","kein Migrationshintergrund","Westdeutschland","","","",""
"Iran","1989","kein Migrationshintergrund","Ostdeutschland","","","",""
"Iran","1989","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Iran","1989","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Iran","1989","indirekter Migrationshintergrund","Westdeutschland","","","",""
