"corigin","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Kanada","1992","Hauptschule","1","","",""
"Kanada","1992","Realschule","","","",""
"Kanada","1992","(Fach-)Abitur","","","",""
"Kanada","1992","AkademikerIn","","","",""
"Neuseeland","1992","(noch) kein Abschluss","","","",""
"Neuseeland","1992","Hauptschule","","","",""
"Neuseeland","1992","Realschule","","","",""
"Neuseeland","1992","(Fach-)Abitur","","","",""
"Neuseeland","1992","AkademikerIn","","","",""
"Tansania","1992","(noch) kein Abschluss","","","",""
"Tansania","1992","Hauptschule","","","",""
"Tansania","1992","Realschule","","","",""
"Tansania","1992","(Fach-)Abitur","","","",""
"Tansania","1992","AkademikerIn","","","",""
"Zypern","1992","(noch) kein Abschluss","","","",""
"Zypern","1992","Hauptschule","","","",""
"Zypern","1992","Realschule","","","",""
"Zypern","1992","(Fach-)Abitur","","","",""
"Zypern","1992","AkademikerIn","","","",""
"Kuba","1992","(noch) kein Abschluss","","","",""
"Kuba","1992","Hauptschule","","","",""
"Kuba","1992","Realschule","","","",""
"Kuba","1992","(Fach-)Abitur","","","",""
"Kuba","1992","AkademikerIn","","","",""
"Irak","1992","(noch) kein Abschluss","","","",""
"Irak","1992","Hauptschule","","","",""
"Irak","1992","Realschule","","","",""
"Irak","1992","(Fach-)Abitur","","","",""
"Irak","1992","AkademikerIn","","","",""
"Brasilien","1992","(noch) kein Abschluss","","","",""
"Brasilien","1992","Hauptschule","2","","",""
"Brasilien","1992","Realschule","","","",""
"Brasilien","1992","(Fach-)Abitur","1","","",""
"Brasilien","1992","AkademikerIn","","","",""
"Hongkong","1992","(noch) kein Abschluss","","","",""
"Hongkong","1992","Hauptschule","","","",""
"Hongkong","1992","Realschule","","","",""
"Hongkong","1992","(Fach-)Abitur","","","",""
"Hongkong","1992","AkademikerIn","","","",""
"Peru","1992","(noch) kein Abschluss","","","",""
"Peru","1992","Hauptschule","","","",""
"Peru","1992","Realschule","","","",""
"Peru","1992","(Fach-)Abitur","","","",""
"Peru","1992","AkademikerIn","","","",""
"Sri Lanka","1992","(noch) kein Abschluss","","","",""
"Sri Lanka","1992","Hauptschule","","","",""
"Sri Lanka","1992","Realschule","","","",""
"Sri Lanka","1992","(Fach-)Abitur","","","",""
"Sri Lanka","1992","AkademikerIn","","","",""
"Nepal","1992","(noch) kein Abschluss","","","",""
"Nepal","1992","Hauptschule","","","",""
"Nepal","1992","Realschule","","","",""
"Nepal","1992","(Fach-)Abitur","","","",""
"Nepal","1992","AkademikerIn","","","",""
"Marokko","1992","(noch) kein Abschluss","","","",""
"Marokko","1992","Hauptschule","","","",""
"Marokko","1992","Realschule","","","",""
"Marokko","1992","(Fach-)Abitur","","","",""
"Marokko","1992","AkademikerIn","","","",""
"China","1992","(noch) kein Abschluss","","","",""
"China","1992","Hauptschule","","","",""
"China","1992","Realschule","","","",""
"China","1992","(Fach-)Abitur","","","",""
"China","1992","AkademikerIn","","","",""
"Irland","1992","(noch) kein Abschluss","","","",""
"Irland","1992","Hauptschule","","","",""
"Irland","1992","Realschule","","","",""
"Irland","1992","(Fach-)Abitur","","","",""
"Irland","1992","AkademikerIn","","","",""
"Moldawien","1992","(noch) kein Abschluss","","","",""
"Moldawien","1992","Hauptschule","","","",""
"Moldawien","1992","Realschule","","","",""
"Moldawien","1992","(Fach-)Abitur","","","",""
"Moldawien","1992","AkademikerIn","","","",""
"Kasachstan","1992","(noch) kein Abschluss","","","",""
"Kasachstan","1992","Hauptschule","","","",""
"Kasachstan","1992","Realschule","","","",""
"Kasachstan","1992","(Fach-)Abitur","","","",""
"Kasachstan","1992","AkademikerIn","","","",""
"Albanien","1992","(noch) kein Abschluss","","","",""
"Albanien","1992","Hauptschule","","","",""
"Albanien","1992","Realschule","","","",""
"Albanien","1992","(Fach-)Abitur","","","",""
"Albanien","1992","AkademikerIn","","","",""
"Libanon","1992","(noch) kein Abschluss","","","",""
"Libanon","1992","Hauptschule","","","",""
"Libanon","1992","Realschule","","","",""
"Libanon","1992","(Fach-)Abitur","","","",""
"Libanon","1992","AkademikerIn","","","",""
"Kirgistan","1992","(noch) kein Abschluss","","","",""
"Kirgistan","1992","Hauptschule","","","",""
"Kirgistan","1992","Realschule","","","",""
"Kirgistan","1992","(Fach-)Abitur","","","",""
"Kirgistan","1992","AkademikerIn","","","",""
"Ukraine","1992","(noch) kein Abschluss","","","",""
"Ukraine","1992","Hauptschule","","","",""
"Ukraine","1992","Realschule","","","",""
"Ukraine","1992","(Fach-)Abitur","","","",""
"Ukraine","1992","AkademikerIn","1","","",""
"Algerien","1992","(noch) kein Abschluss","","","",""
"Algerien","1992","Hauptschule","","","",""
"Algerien","1992","Realschule","","","",""
"Algerien","1992","(Fach-)Abitur","","","",""
"Algerien","1992","AkademikerIn","1","","",""
"Mocambique","1992","(noch) kein Abschluss","","","",""
"Mocambique","1992","Hauptschule","","","",""
"Mocambique","1992","Realschule","","","",""
"Mocambique","1992","(Fach-)Abitur","","","",""
"Mocambique","1992","AkademikerIn","","","",""
"Aegypten","1992","(noch) kein Abschluss","","","",""
"Aegypten","1992","Hauptschule","","","",""
"Aegypten","1992","Realschule","","","",""
"Aegypten","1992","(Fach-)Abitur","","","",""
"Aegypten","1992","AkademikerIn","","","",""
"Tadschikistan","1992","(noch) kein Abschluss","","","",""
"Tadschikistan","1992","Hauptschule","","","",""
"Tadschikistan","1992","Realschule","1","","",""
"Tadschikistan","1992","(Fach-)Abitur","1","","",""
"Tadschikistan","1992","AkademikerIn","1","","",""
"Vietnam","1992","(noch) kein Abschluss","","","",""
"Vietnam","1992","Hauptschule","","","",""
"Vietnam","1992","Realschule","","","",""
"Vietnam","1992","(Fach-)Abitur","","","",""
"Vietnam","1992","AkademikerIn","","","",""
"Somalia","1992","(noch) kein Abschluss","","","",""
"Somalia","1992","Hauptschule","","","",""
"Somalia","1992","Realschule","","","",""
"Somalia","1992","(Fach-)Abitur","","","",""
"Somalia","1992","AkademikerIn","","","",""
"Pakistan","1992","(noch) kein Abschluss","","","",""
"Pakistan","1992","Hauptschule","","","",""
"Pakistan","1992","Realschule","","","",""
"Pakistan","1992","(Fach-)Abitur","","","",""
"Pakistan","1992","AkademikerIn","","","",""
"Südafrika","1992","(noch) kein Abschluss","","","",""
"Südafrika","1992","Hauptschule","","","",""
"Südafrika","1992","Realschule","","","",""
"Südafrika","1992","(Fach-)Abitur","","","",""
"Südafrika","1992","AkademikerIn","","","",""
"Vereinigte Arabische Emirate","1992","(noch) kein Abschluss","","","",""
"Vereinigte Arabische Emirate","1992","Hauptschule","","","",""
"Vereinigte Arabische Emirate","1992","Realschule","","","",""
"Vereinigte Arabische Emirate","1992","(Fach-)Abitur","","","",""
"Vereinigte Arabische Emirate","1992","AkademikerIn","","","",""
"El Salvador","1992","(noch) kein Abschluss","","","",""
"El Salvador","1992","Hauptschule","","","",""
"El Salvador","1992","Realschule","","","",""
"El Salvador","1992","(Fach-)Abitur","","","",""
"El Salvador","1992","AkademikerIn","","","",""
"Eritrea","1992","(noch) kein Abschluss","","","",""
"Eritrea","1992","Hauptschule","","","",""
"Eritrea","1992","Realschule","","","",""
"Eritrea","1992","(Fach-)Abitur","","","",""
"Eritrea","1992","AkademikerIn","","","",""
"Jordanien","1992","(noch) kein Abschluss","","","",""
"Jordanien","1992","Hauptschule","","","",""
"Jordanien","1992","Realschule","","","",""
"Jordanien","1992","(Fach-)Abitur","","","",""
"Jordanien","1992","AkademikerIn","","","",""
"Costa Rica","1992","(noch) kein Abschluss","","","",""
"Costa Rica","1992","Hauptschule","","","",""
"Costa Rica","1992","Realschule","","","",""
"Costa Rica","1992","(Fach-)Abitur","","","",""
"Costa Rica","1992","AkademikerIn","","","",""
"Singapur","1992","(noch) kein Abschluss","","","",""
"Singapur","1992","Hauptschule","","","",""
"Singapur","1992","Realschule","","","",""
"Singapur","1992","(Fach-)Abitur","","","",""
"Singapur","1992","AkademikerIn","","","",""
"Burkina Faso","1992","(noch) kein Abschluss","","","",""
"Burkina Faso","1992","Hauptschule","","","",""
"Burkina Faso","1992","Realschule","","","",""
"Burkina Faso","1992","(Fach-)Abitur","","","",""
"Burkina Faso","1992","AkademikerIn","","","",""
"Sambia","1992","(noch) kein Abschluss","","","",""
"Sambia","1992","Hauptschule","","","",""
"Sambia","1992","Realschule","","","",""
"Sambia","1992","(Fach-)Abitur","","","",""
"Sambia","1992","AkademikerIn","","","",""
"Ecuador","1992","(noch) kein Abschluss","","","",""
"Ecuador","1992","Hauptschule","","","",""
"Ecuador","1992","Realschule","","","",""
"Ecuador","1992","(Fach-)Abitur","","","",""
"Ecuador","1992","AkademikerIn","","","",""
"Usbekistan","1992","(noch) kein Abschluss","","","",""
"Usbekistan","1992","Hauptschule","","","",""
"Usbekistan","1992","Realschule","","","",""
"Usbekistan","1992","(Fach-)Abitur","","","",""
"Usbekistan","1992","AkademikerIn","","","",""
"Staatenlos","1992","(noch) kein Abschluss","","","",""
"Staatenlos","1992","Hauptschule","1","","",""
"Staatenlos","1992","Realschule","","","",""
"Staatenlos","1992","(Fach-)Abitur","","","",""
"Staatenlos","1992","AkademikerIn","1","","",""
"Laos","1992","(noch) kein Abschluss","","","",""
"Laos","1992","Hauptschule","","","",""
"Laos","1992","Realschule","","","",""
"Laos","1992","(Fach-)Abitur","","","",""
"Laos","1992","AkademikerIn","","","",""
"Estland","1992","(noch) kein Abschluss","","","",""
"Estland","1992","Hauptschule","","","",""
"Estland","1992","Realschule","","","",""
"Estland","1992","(Fach-)Abitur","","","",""
"Estland","1992","AkademikerIn","","","",""
"Angola","1992","(noch) kein Abschluss","","","",""
"Angola","1992","Hauptschule","","","",""
"Angola","1992","Realschule","","","",""
"Angola","1992","(Fach-)Abitur","","","",""
"Angola","1992","AkademikerIn","","","",""
"Lettland","1992","(noch) kein Abschluss","","","",""
"Lettland","1992","Hauptschule","","","",""
"Lettland","1992","Realschule","","","",""
"Lettland","1992","(Fach-)Abitur","","","",""
"Lettland","1992","AkademikerIn","","","",""
"Namibia","1992","(noch) kein Abschluss","","","",""
"Namibia","1992","Hauptschule","","","",""
"Namibia","1992","Realschule","","","",""
"Namibia","1992","(Fach-)Abitur","1","","",""
"Namibia","1992","AkademikerIn","1","","",""
"Dominikanische Republik","1992","(noch) kein Abschluss","","","",""
"Dominikanische Republik","1992","Hauptschule","","","",""
"Dominikanische Republik","1992","Realschule","","","",""
"Dominikanische Republik","1992","(Fach-)Abitur","","","",""
"Dominikanische Republik","1992","AkademikerIn","","","",""
"Nicaragua","1992","(noch) kein Abschluss","","","",""
"Nicaragua","1992","Hauptschule","","","",""
"Nicaragua","1992","Realschule","","","",""
"Nicaragua","1992","(Fach-)Abitur","","","",""
"Nicaragua","1992","AkademikerIn","","","",""
"Kenia","1992","(noch) kein Abschluss","","","",""
"Kenia","1992","Hauptschule","","","",""
"Kenia","1992","Realschule","","","",""
"Kenia","1992","(Fach-)Abitur","","","",""
"Kenia","1992","AkademikerIn","","","",""
"Libyen","1992","(noch) kein Abschluss","","","",""
"Libyen","1992","Hauptschule","","","",""
"Libyen","1992","Realschule","","","",""
"Libyen","1992","(Fach-)Abitur","","","",""
"Libyen","1992","AkademikerIn","","","",""
"Botswana","1992","(noch) kein Abschluss","","","",""
"Botswana","1992","Hauptschule","","","",""
"Botswana","1992","Realschule","","","",""
"Botswana","1992","(Fach-)Abitur","","","",""
"Botswana","1992","AkademikerIn","","","",""
"Haiti","1992","(noch) kein Abschluss","","","",""
"Haiti","1992","Hauptschule","","","",""
"Haiti","1992","Realschule","","","",""
"Haiti","1992","(Fach-)Abitur","","","",""
"Haiti","1992","AkademikerIn","","","",""
"Luxemburg","1992","(noch) kein Abschluss","","","",""
"Luxemburg","1992","Hauptschule","","","",""
"Luxemburg","1992","Realschule","","","",""
"Luxemburg","1992","(Fach-)Abitur","","","",""
"Luxemburg","1992","AkademikerIn","","","",""
"Belgien","1992","(noch) kein Abschluss","","","",""
"Belgien","1992","Hauptschule","2","","",""
"Belgien","1992","Realschule","","","",""
"Belgien","1992","(Fach-)Abitur","","","",""
"Belgien","1992","AkademikerIn","","","",""
"Niederlande","1992","(noch) kein Abschluss","","","",""
"Niederlande","1992","Hauptschule","5","","",""
"Niederlande","1992","Realschule","2","","",""
"Niederlande","1992","(Fach-)Abitur","","","",""
"Niederlande","1992","AkademikerIn","","","",""
"Kroatien","1992","(noch) kein Abschluss","22","","",""
"Kroatien","1992","Hauptschule","68","0.00411321247777907","0.00255633515420776","0.00567008980135039"
"Kroatien","1992","Realschule","4","","",""
"Kroatien","1992","(Fach-)Abitur","3","","",""
"Kroatien","1992","AkademikerIn","4","","",""
"Bosnien/Herzegowina","1992","(noch) kein Abschluss","17","","",""
"Bosnien/Herzegowina","1992","Hauptschule","43","0.00289929243329443","0.00159139297857105","0.00420719188801781"
"Bosnien/Herzegowina","1992","Realschule","2","","",""
"Bosnien/Herzegowina","1992","(Fach-)Abitur","5","","",""
"Bosnien/Herzegowina","1992","AkademikerIn","1","","",""
"Makedonien","1992","(noch) kein Abschluss","6","","",""
"Makedonien","1992","Hauptschule","5","","",""
"Makedonien","1992","Realschule","","","",""
"Makedonien","1992","(Fach-)Abitur","","","",""
"Makedonien","1992","AkademikerIn","","","",""
"Slowenien","1992","(noch) kein Abschluss","4","","",""
"Slowenien","1992","Hauptschule","12","","",""
"Slowenien","1992","Realschule","2","","",""
"Slowenien","1992","(Fach-)Abitur","2","","",""
"Slowenien","1992","AkademikerIn","1","","",""
"Slowakei","1992","(noch) kein Abschluss","","","",""
"Slowakei","1992","Hauptschule","","","",""
"Slowakei","1992","Realschule","","","",""
"Slowakei","1992","(Fach-)Abitur","","","",""
"Slowakei","1992","AkademikerIn","2","","",""
"Paraguay","1992","(noch) kein Abschluss","","","",""
"Paraguay","1992","Hauptschule","2","","",""
"Paraguay","1992","Realschule","","","",""
"Paraguay","1992","(Fach-)Abitur","","","",""
"Paraguay","1992","AkademikerIn","1","","",""
"Guinea","1992","(noch) kein Abschluss","","","",""
"Guinea","1992","Hauptschule","","","",""
"Guinea","1992","Realschule","","","",""
"Guinea","1992","(Fach-)Abitur","","","",""
"Guinea","1992","AkademikerIn","","","",""
"Kuwait","1992","(noch) kein Abschluss","","","",""
"Kuwait","1992","Hauptschule","","","",""
"Kuwait","1992","Realschule","","","",""
"Kuwait","1992","(Fach-)Abitur","","","",""
"Kuwait","1992","AkademikerIn","","","",""
"Elfenbeinkueste","1992","(noch) kein Abschluss","","","",""
"Elfenbeinkueste","1992","Hauptschule","","","",""
"Elfenbeinkueste","1992","Realschule","","","",""
"Elfenbeinkueste","1992","(Fach-)Abitur","","","",""
"Elfenbeinkueste","1992","AkademikerIn","","","",""
"Malaysia_(128)","1992","(noch) kein Abschluss","","","",""
"Malaysia_(128)","1992","Hauptschule","","","",""
"Malaysia_(128)","1992","Realschule","","","",""
"Malaysia_(128)","1992","(Fach-)Abitur","","","",""
"Malaysia_(128)","1992","AkademikerIn","","","",""
"Samoa","1992","(noch) kein Abschluss","","","",""
"Samoa","1992","Hauptschule","","","",""
"Samoa","1992","Realschule","","","",""
"Samoa","1992","(Fach-)Abitur","","","",""
"Samoa","1992","AkademikerIn","","","",""
"Aserbaidschan","1992","(noch) kein Abschluss","","","",""
"Aserbaidschan","1992","Hauptschule","","","",""
"Aserbaidschan","1992","Realschule","","","",""
"Aserbaidschan","1992","(Fach-)Abitur","","","",""
"Aserbaidschan","1992","AkademikerIn","","","",""
"Weissrussland","1992","(noch) kein Abschluss","","","",""
"Weissrussland","1992","Hauptschule","1","","",""
"Weissrussland","1992","Realschule","","","",""
"Weissrussland","1992","(Fach-)Abitur","","","",""
"Weissrussland","1992","AkademikerIn","","","",""
"Uruguay","1992","(noch) kein Abschluss","","","",""
"Uruguay","1992","Hauptschule","","","",""
"Uruguay","1992","Realschule","","","",""
"Uruguay","1992","(Fach-)Abitur","","","",""
"Uruguay","1992","AkademikerIn","","","",""
"Uganda","1992","(noch) kein Abschluss","","","",""
"Uganda","1992","Hauptschule","","","",""
"Uganda","1992","Realschule","","","",""
"Uganda","1992","(Fach-)Abitur","","","",""
"Uganda","1992","AkademikerIn","","","",""
"Mali","1992","(noch) kein Abschluss","","","",""
"Mali","1992","Hauptschule","","","",""
"Mali","1992","Realschule","","","",""
"Mali","1992","(Fach-)Abitur","","","",""
"Mali","1992","AkademikerIn","","","",""
"Kamerun","1992","(noch) kein Abschluss","","","",""
"Kamerun","1992","Hauptschule","","","",""
"Kamerun","1992","Realschule","","","",""
"Kamerun","1992","(Fach-)Abitur","","","",""
"Kamerun","1992","AkademikerIn","","","",""
"Kosovo-Albaner","1992","(noch) kein Abschluss","5","","",""
"Kosovo-Albaner","1992","Hauptschule","9","","",""
"Kosovo-Albaner","1992","Realschule","","","",""
"Kosovo-Albaner","1992","(Fach-)Abitur","1","","",""
"Kosovo-Albaner","1992","AkademikerIn","","","",""
"Georgien","1992","(noch) kein Abschluss","","","",""
"Georgien","1992","Hauptschule","","","",""
"Georgien","1992","Realschule","","","",""
"Georgien","1992","(Fach-)Abitur","","","",""
"Georgien","1992","AkademikerIn","","","",""
"Sudan","1992","(noch) kein Abschluss","","","",""
"Sudan","1992","Hauptschule","","","",""
"Sudan","1992","Realschule","","","",""
"Sudan","1992","(Fach-)Abitur","","","",""
