"corigin","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Dschibuti","1997","2","Ländlicher Raum","","","",""
"Dschibuti","1997","3","Städtischer Raum","","","",""
"Dschibuti","1997","3","Ländlicher Raum","","","",""
"Dschibuti","1997","4","Städtischer Raum","","","",""
"Dschibuti","1997","4","Ländlicher Raum","","","",""
"Dschibuti","1997","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Dschibuti","1997","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Katar","1997","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Katar","1997","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Katar","1997","2","Städtischer Raum","","","",""
"Katar","1997","2","Ländlicher Raum","","","",""
"Katar","1997","3","Städtischer Raum","","","",""
"Katar","1997","3","Ländlicher Raum","","","",""
"Katar","1997","4","Städtischer Raum","","","",""
"Katar","1997","4","Ländlicher Raum","","","",""
"Katar","1997","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Katar","1997","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Kosovo","1997","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Kosovo","1997","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Kosovo","1997","2","Städtischer Raum","","","",""
"Kosovo","1997","2","Ländlicher Raum","","","",""
"Kosovo","1997","3","Städtischer Raum","","","",""
"Kosovo","1997","3","Ländlicher Raum","","","",""
"Kosovo","1997","4","Städtischer Raum","","","",""
"Kosovo","1997","4","Ländlicher Raum","","","",""
"Kosovo","1997","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Kosovo","1997","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Eastern Europe","1997","1 Einkommensschwächstes Quintil","Städtischer Raum","17","","",""
"Eastern Europe","1997","1 Einkommensschwächstes Quintil","Ländlicher Raum","20","","",""
"Eastern Europe","1997","2","Städtischer Raum","24","","",""
"Eastern Europe","1997","2","Ländlicher Raum","32","0.0287145537466594","0.0201305407982718","0.037298566695047"
"Eastern Europe","1997","3","Städtischer Raum","21","","",""
"Eastern Europe","1997","3","Ländlicher Raum","3","","",""
"Eastern Europe","1997","4","Städtischer Raum","9","","",""
"Eastern Europe","1997","4","Ländlicher Raum","4","","",""
"Eastern Europe","1997","5 Einkommensstärkstes Quintil","Städtischer Raum","8","","",""
"Eastern Europe","1997","5 Einkommensstärkstes Quintil","Ländlicher Raum","1","","",""
"Ethnische Minderheiten","1997","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Ethnische Minderheiten","1997","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Ethnische Minderheiten","1997","2","Städtischer Raum","","","",""
"Ethnische Minderheiten","1997","2","Ländlicher Raum","","","",""
"Ethnische Minderheiten","1997","3","Städtischer Raum","","","",""
"Ethnische Minderheiten","1997","3","Ländlicher Raum","","","",""
"Ethnische Minderheiten","1997","4","Städtischer Raum","","","",""
"Ethnische Minderheiten","1997","4","Ländlicher Raum","","","",""
"Ethnische Minderheiten","1997","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Ethnische Minderheiten","1997","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Deutschland","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","1868","0.755000536910962","0.738926019601982","0.771075054219941"
"Deutschland","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","1649","0.910710525514965","0.897684512486747","0.923736538543183"
"Deutschland","1998","2","Städtischer Raum","2027","0.850380524169538","0.836661828143351","0.864099220195724"
"Deutschland","1998","2","Ländlicher Raum","1380","0.927782445059437","0.914648108364763","0.940916781754112"
"Deutschland","1998","3","Städtischer Raum","1415","0.879916541044688","0.864391263138308","0.895441818951068"
"Deutschland","1998","3","Ländlicher Raum","824","0.942243936491805","0.926830934899883","0.957656938083727"
"Deutschland","1998","4","Städtischer Raum","1252","0.905540551910506","0.890209528069238","0.920871575751774"
"Deutschland","1998","4","Ländlicher Raum","496","0.959861109175687","0.943022751866792","0.976699466484582"
"Deutschland","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","714","0.924919551274217","0.90646163721012","0.943377465338314"
"Deutschland","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","214","0.945628450032274","0.915733483201182","0.975523416863366"
"Türkei","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","333","0.0725443657035533","0.0628497597839011","0.0822389716232055"
"Türkei","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","38","0.00925571682070575","0.00488143244222679","0.0136300011991847"
"Türkei","1998","2","Städtischer Raum","142","0.0277536184904015","0.0214359026099794","0.0340713343708236"
"Türkei","1998","2","Ländlicher Raum","1","","",""
"Türkei","1998","3","Städtischer Raum","51","0.017192689220054","0.0109842398607573","0.0234011385793508"
"Türkei","1998","3","Ländlicher Raum","1","","",""
"Türkei","1998","4","Städtischer Raum","12","","",""
"Türkei","1998","4","Ländlicher Raum","2","","",""
"Türkei","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"Türkei","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Ex-Jugoslawien","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","19","","",""
"Ex-Jugoslawien","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","3","","",""
"Ex-Jugoslawien","1998","2","Städtischer Raum","15","","",""
"Ex-Jugoslawien","1998","2","Ländlicher Raum","","","",""
"Ex-Jugoslawien","1998","3","Städtischer Raum","8","","",""
"Ex-Jugoslawien","1998","3","Ländlicher Raum","1","","",""
"Ex-Jugoslawien","1998","4","Städtischer Raum","13","","",""
"Ex-Jugoslawien","1998","4","Ländlicher Raum","2","","",""
"Ex-Jugoslawien","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Ex-Jugoslawien","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Griechenland","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","53","0.00703745114303206","0.00391312851040367","0.0101617737756605"
"Griechenland","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","12","","",""
"Griechenland","1998","2","Städtischer Raum","52","0.00981782189801025","0.00602574405725047","0.01360989973877"
"Griechenland","1998","2","Ländlicher Raum","7","","",""
"Griechenland","1998","3","Städtischer Raum","20","","",""
"Griechenland","1998","3","Ländlicher Raum","","","",""
"Griechenland","1998","4","Städtischer Raum","19","","",""
"Griechenland","1998","4","Ländlicher Raum","4","","",""
"Griechenland","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","5","","",""
"Griechenland","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Italien","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","117","0.0237443526211651","0.0180539408992687","0.0294347643430614"
"Italien","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","14","","",""
"Italien","1998","2","Städtischer Raum","46","0.00958183855830148","0.00583516514472779","0.0133285119718752"
"Italien","1998","2","Ländlicher Raum","17","","",""
"Italien","1998","3","Städtischer Raum","33","0.00811073381263942","0.00382683980517414","0.0123946278201047"
"Italien","1998","3","Ländlicher Raum","8","","",""
"Italien","1998","4","Städtischer Raum","11","","",""
"Italien","1998","4","Ländlicher Raum","5","","",""
"Italien","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","11","","",""
"Italien","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Spanien","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","14","","",""
"Spanien","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","3","","",""
"Spanien","1998","2","Städtischer Raum","25","","",""
"Spanien","1998","2","Ländlicher Raum","","","",""
"Spanien","1998","3","Städtischer Raum","15","","",""
"Spanien","1998","3","Ländlicher Raum","1","","",""
"Spanien","1998","4","Städtischer Raum","7","","",""
"Spanien","1998","4","Ländlicher Raum","1","","",""
"Spanien","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","5","","",""
"Spanien","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"österreich","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","5","","",""
"österreich","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","2","","",""
"österreich","1998","2","Städtischer Raum","2","","",""
"österreich","1998","2","Ländlicher Raum","","","",""
"österreich","1998","3","Städtischer Raum","2","","",""
"österreich","1998","3","Ländlicher Raum","2","","",""
"österreich","1998","4","Städtischer Raum","4","","",""
"österreich","1998","4","Ländlicher Raum","2","","",""
"österreich","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","3","","",""
"österreich","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","1","","",""
"Frankreich","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","3","","",""
"Frankreich","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Frankreich","1998","2","Städtischer Raum","2","","",""
"Frankreich","1998","2","Ländlicher Raum","","","",""
"Frankreich","1998","3","Städtischer Raum","1","","",""
"Frankreich","1998","3","Ländlicher Raum","1","","",""
"Frankreich","1998","4","Städtischer Raum","4","","",""
"Frankreich","1998","4","Ländlicher Raum","","","",""
"Frankreich","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"Frankreich","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Benelux","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Benelux","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Benelux","1998","2","Städtischer Raum","1","","",""
"Benelux","1998","2","Ländlicher Raum","","","",""
"Benelux","1998","3","Städtischer Raum","","","",""
"Benelux","1998","3","Ländlicher Raum","","","",""
"Benelux","1998","4","Städtischer Raum","","","",""
"Benelux","1998","4","Ländlicher Raum","","","",""
"Benelux","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Benelux","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Dänemark","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Dänemark","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Dänemark","1998","2","Städtischer Raum","","","",""
"Dänemark","1998","2","Ländlicher Raum","","","",""
"Dänemark","1998","3","Städtischer Raum","","","",""
"Dänemark","1998","3","Ländlicher Raum","","","",""
"Dänemark","1998","4","Städtischer Raum","","","",""
"Dänemark","1998","4","Ländlicher Raum","","","",""
"Dänemark","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Dänemark","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Grossbritannien","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","2","","",""
"Grossbritannien","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Grossbritannien","1998","2","Städtischer Raum","","","",""
"Grossbritannien","1998","2","Ländlicher Raum","","","",""
"Grossbritannien","1998","3","Städtischer Raum","1","","",""
"Grossbritannien","1998","3","Ländlicher Raum","","","",""
"Grossbritannien","1998","4","Städtischer Raum","2","","",""
"Grossbritannien","1998","4","Ländlicher Raum","","","",""
"Grossbritannien","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"Grossbritannien","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Schweden","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Schweden","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Schweden","1998","2","Städtischer Raum","","","",""
"Schweden","1998","2","Ländlicher Raum","","","",""
"Schweden","1998","3","Städtischer Raum","","","",""
"Schweden","1998","3","Ländlicher Raum","1","","",""
"Schweden","1998","4","Städtischer Raum","","","",""
"Schweden","1998","4","Ländlicher Raum","","","",""
"Schweden","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Schweden","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Norwegen","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Norwegen","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Norwegen","1998","2","Städtischer Raum","","","",""
"Norwegen","1998","2","Ländlicher Raum","","","",""
"Norwegen","1998","3","Städtischer Raum","","","",""
"Norwegen","1998","3","Ländlicher Raum","","","",""
"Norwegen","1998","4","Städtischer Raum","","","",""
"Norwegen","1998","4","Ländlicher Raum","","","",""
"Norwegen","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Norwegen","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Finnland","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Finnland","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Finnland","1998","2","Städtischer Raum","","","",""
"Finnland","1998","2","Ländlicher Raum","","","",""
"Finnland","1998","3","Städtischer Raum","","","",""
"Finnland","1998","3","Ländlicher Raum","","","",""
"Finnland","1998","4","Städtischer Raum","","","",""
"Finnland","1998","4","Ländlicher Raum","","","",""
"Finnland","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Finnland","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"USA","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","3","","",""
"USA","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"USA","1998","2","Städtischer Raum","","","",""
"USA","1998","2","Ländlicher Raum","1","","",""
"USA","1998","3","Städtischer Raum","","","",""
"USA","1998","3","Ländlicher Raum","1","","",""
"USA","1998","4","Städtischer Raum","1","","",""
"USA","1998","4","Ländlicher Raum","","","",""
"USA","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"USA","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","2","","",""
"Schweiz","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","2","","",""
"Schweiz","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"Schweiz","1998","2","Städtischer Raum","","","",""
"Schweiz","1998","2","Ländlicher Raum","","","",""
"Schweiz","1998","3","Städtischer Raum","","","",""
"Schweiz","1998","3","Ländlicher Raum","","","",""
"Schweiz","1998","4","Städtischer Raum","2","","",""
"Schweiz","1998","4","Ländlicher Raum","","","",""
"Schweiz","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"Schweiz","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Chile","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","2","","",""
"Chile","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Chile","1998","2","Städtischer Raum","","","",""
"Chile","1998","2","Ländlicher Raum","","","",""
"Chile","1998","3","Städtischer Raum","","","",""
"Chile","1998","3","Ländlicher Raum","","","",""
"Chile","1998","4","Städtischer Raum","1","","",""
"Chile","1998","4","Ländlicher Raum","","","",""
"Chile","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Chile","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Rumaenien","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","18","","",""
"Rumaenien","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"Rumaenien","1998","2","Städtischer Raum","25","","",""
"Rumaenien","1998","2","Ländlicher Raum","8","","",""
"Rumaenien","1998","3","Städtischer Raum","11","","",""
"Rumaenien","1998","3","Ländlicher Raum","1","","",""
"Rumaenien","1998","4","Städtischer Raum","9","","",""
"Rumaenien","1998","4","Ländlicher Raum","","","",""
"Rumaenien","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","8","","",""
"Rumaenien","1998","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Polen","1998","1 Einkommensschwächstes Quintil","Städtischer Raum","59","0.0199058921266999","0.0146854599674611","0.0251263242859386"
"Polen","1998","1 Einkommensschwächstes Quintil","Ländlicher Raum","36","0.019659945614857","0.0133183181444418","0.0260015730852723"
"Polen","1998","2","Städtischer Raum","68","0.0192717788782422","0.0139843157180353","0.0245592420384491"
"Polen","1998","2","Ländlicher Raum","8","","",""
"Polen","1998","3","Städtischer Raum","22","","",""
"Polen","1998","3","Ländlicher Raum","6","","",""
"Polen","1998","4","Städtischer Raum","10","","",""
"Polen","1998","4","Ländlicher Raum","4","","",""
"Polen","1998","5 Einkommensstärkstes Quintil","Städtischer Raum","4","","",""
