"corigin","year","regtyp","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Kenia","1995","Ländlicher Raum","weiblich","","","",""
"Libyen","1995","Städtischer Raum","männlich","","","",""
"Libyen","1995","Städtischer Raum","weiblich","","","",""
"Libyen","1995","Ländlicher Raum","männlich","","","",""
"Libyen","1995","Ländlicher Raum","weiblich","","","",""
"Botswana","1995","Städtischer Raum","männlich","","","",""
"Botswana","1995","Städtischer Raum","weiblich","","","",""
"Botswana","1995","Ländlicher Raum","männlich","","","",""
"Botswana","1995","Ländlicher Raum","weiblich","","","",""
"Haiti","1995","Städtischer Raum","männlich","","","",""
"Haiti","1995","Städtischer Raum","weiblich","","","",""
"Haiti","1995","Ländlicher Raum","männlich","","","",""
"Haiti","1995","Ländlicher Raum","weiblich","","","",""
"Luxemburg","1995","Städtischer Raum","männlich","2","","",""
"Luxemburg","1995","Städtischer Raum","weiblich","1","","",""
"Luxemburg","1995","Ländlicher Raum","männlich","","","",""
"Luxemburg","1995","Ländlicher Raum","weiblich","","","",""
"Belgien","1995","Städtischer Raum","männlich","2","","",""
"Belgien","1995","Städtischer Raum","weiblich","2","","",""
"Belgien","1995","Ländlicher Raum","männlich","","","",""
"Belgien","1995","Ländlicher Raum","weiblich","","","",""
"Niederlande","1995","Städtischer Raum","männlich","4","","",""
"Niederlande","1995","Städtischer Raum","weiblich","5","","",""
"Niederlande","1995","Ländlicher Raum","männlich","","","",""
"Niederlande","1995","Ländlicher Raum","weiblich","","","",""
"Kroatien","1995","Städtischer Raum","männlich","55","0.00672667776660133","0.00424127215561673","0.00921208337758594"
"Kroatien","1995","Städtischer Raum","weiblich","49","0.00501578911029518","0.00294714008599335","0.007084438134597"
"Kroatien","1995","Ländlicher Raum","männlich","5","","",""
"Kroatien","1995","Ländlicher Raum","weiblich","8","","",""
"Bosnien/Herzegowina","1995","Städtischer Raum","männlich","39","0.00644424226788856","0.00401122815130784","0.00887725638446928"
"Bosnien/Herzegowina","1995","Städtischer Raum","weiblich","50","0.0069205393092265","0.00449297326693491","0.00934810535151809"
"Bosnien/Herzegowina","1995","Ländlicher Raum","männlich","11","","",""
"Bosnien/Herzegowina","1995","Ländlicher Raum","weiblich","10","","",""
"Makedonien","1995","Städtischer Raum","männlich","4","","",""
"Makedonien","1995","Städtischer Raum","weiblich","4","","",""
"Makedonien","1995","Ländlicher Raum","männlich","1","","",""
"Makedonien","1995","Ländlicher Raum","weiblich","2","","",""
"Slowenien","1995","Städtischer Raum","männlich","13","","",""
"Slowenien","1995","Städtischer Raum","weiblich","8","","",""
"Slowenien","1995","Ländlicher Raum","männlich","","","",""
"Slowenien","1995","Ländlicher Raum","weiblich","","","",""
"Slowakei","1995","Städtischer Raum","männlich","1","","",""
"Slowakei","1995","Städtischer Raum","weiblich","","","",""
"Slowakei","1995","Ländlicher Raum","männlich","","","",""
"Slowakei","1995","Ländlicher Raum","weiblich","1","","",""
"Paraguay","1995","Städtischer Raum","männlich","2","","",""
"Paraguay","1995","Städtischer Raum","weiblich","1","","",""
"Paraguay","1995","Ländlicher Raum","männlich","","","",""
"Paraguay","1995","Ländlicher Raum","weiblich","","","",""
"Guinea","1995","Städtischer Raum","männlich","","","",""
"Guinea","1995","Städtischer Raum","weiblich","","","",""
"Guinea","1995","Ländlicher Raum","männlich","","","",""
"Guinea","1995","Ländlicher Raum","weiblich","","","",""
"Kuwait","1995","Städtischer Raum","männlich","","","",""
"Kuwait","1995","Städtischer Raum","weiblich","","","",""
"Kuwait","1995","Ländlicher Raum","männlich","","","",""
"Kuwait","1995","Ländlicher Raum","weiblich","","","",""
"Elfenbeinkueste","1995","Städtischer Raum","männlich","","","",""
"Elfenbeinkueste","1995","Städtischer Raum","weiblich","","","",""
"Elfenbeinkueste","1995","Ländlicher Raum","männlich","","","",""
"Elfenbeinkueste","1995","Ländlicher Raum","weiblich","","","",""
"Malaysia_(128)","1995","Städtischer Raum","männlich","","","",""
"Malaysia_(128)","1995","Städtischer Raum","weiblich","","","",""
"Malaysia_(128)","1995","Ländlicher Raum","männlich","","","",""
"Malaysia_(128)","1995","Ländlicher Raum","weiblich","","","",""
"Samoa","1995","Städtischer Raum","männlich","","","",""
"Samoa","1995","Städtischer Raum","weiblich","","","",""
"Samoa","1995","Ländlicher Raum","männlich","","","",""
"Samoa","1995","Ländlicher Raum","weiblich","","","",""
"Aserbaidschan","1995","Städtischer Raum","männlich","","","",""
"Aserbaidschan","1995","Städtischer Raum","weiblich","","","",""
"Aserbaidschan","1995","Ländlicher Raum","männlich","","","",""
"Aserbaidschan","1995","Ländlicher Raum","weiblich","","","",""
"Weissrussland","1995","Städtischer Raum","männlich","","","",""
"Weissrussland","1995","Städtischer Raum","weiblich","","","",""
"Weissrussland","1995","Ländlicher Raum","männlich","","","",""
"Weissrussland","1995","Ländlicher Raum","weiblich","1","","",""
"Uruguay","1995","Städtischer Raum","männlich","","","",""
"Uruguay","1995","Städtischer Raum","weiblich","","","",""
"Uruguay","1995","Ländlicher Raum","männlich","","","",""
"Uruguay","1995","Ländlicher Raum","weiblich","","","",""
"Uganda","1995","Städtischer Raum","männlich","","","",""
"Uganda","1995","Städtischer Raum","weiblich","","","",""
"Uganda","1995","Ländlicher Raum","männlich","","","",""
"Uganda","1995","Ländlicher Raum","weiblich","","","",""
"Mali","1995","Städtischer Raum","männlich","","","",""
"Mali","1995","Städtischer Raum","weiblich","","","",""
"Mali","1995","Ländlicher Raum","männlich","","","",""
"Mali","1995","Ländlicher Raum","weiblich","","","",""
"Kamerun","1995","Städtischer Raum","männlich","","","",""
"Kamerun","1995","Städtischer Raum","weiblich","","","",""
"Kamerun","1995","Ländlicher Raum","männlich","","","",""
"Kamerun","1995","Ländlicher Raum","weiblich","","","",""
"Kosovo-Albaner","1995","Städtischer Raum","männlich","7","","",""
"Kosovo-Albaner","1995","Städtischer Raum","weiblich","5","","",""
"Kosovo-Albaner","1995","Ländlicher Raum","männlich","4","","",""
"Kosovo-Albaner","1995","Ländlicher Raum","weiblich","2","","",""
"Georgien","1995","Städtischer Raum","männlich","","","",""
"Georgien","1995","Städtischer Raum","weiblich","","","",""
"Georgien","1995","Ländlicher Raum","männlich","","","",""
"Georgien","1995","Ländlicher Raum","weiblich","","","",""
"Sudan","1995","Städtischer Raum","männlich","1","","",""
"Sudan","1995","Städtischer Raum","weiblich","","","",""
"Sudan","1995","Ländlicher Raum","männlich","","","",""
"Sudan","1995","Ländlicher Raum","weiblich","","","",""
"Kongo","1995","Städtischer Raum","männlich","","","",""
"Kongo","1995","Städtischer Raum","weiblich","","","",""
"Kongo","1995","Ländlicher Raum","männlich","","","",""
"Kongo","1995","Ländlicher Raum","weiblich","","","",""
"Togo","1995","Städtischer Raum","männlich","","","",""
"Togo","1995","Städtischer Raum","weiblich","","","",""
"Togo","1995","Ländlicher Raum","männlich","","","",""
"Togo","1995","Ländlicher Raum","weiblich","","","",""
"Mongolei","1995","Städtischer Raum","männlich","","","",""
"Mongolei","1995","Städtischer Raum","weiblich","","","",""
"Mongolei","1995","Ländlicher Raum","männlich","","","",""
"Mongolei","1995","Ländlicher Raum","weiblich","","","",""
"Litauen","1995","Städtischer Raum","männlich","1","","",""
"Litauen","1995","Städtischer Raum","weiblich","1","","",""
"Litauen","1995","Ländlicher Raum","männlich","","","",""
"Litauen","1995","Ländlicher Raum","weiblich","1","","",""
"Tschad","1995","Städtischer Raum","männlich","","","",""
"Tschad","1995","Städtischer Raum","weiblich","","","",""
"Tschad","1995","Ländlicher Raum","männlich","","","",""
"Tschad","1995","Ländlicher Raum","weiblich","","","",""
"Armenien","1995","Städtischer Raum","männlich","","","",""
"Armenien","1995","Städtischer Raum","weiblich","","","",""
"Armenien","1995","Ländlicher Raum","männlich","","","",""
"Armenien","1995","Ländlicher Raum","weiblich","","","",""
"Kurdistan_(149)","1995","Städtischer Raum","männlich","","","",""
"Kurdistan_(149)","1995","Städtischer Raum","weiblich","","","",""
"Kurdistan_(149)","1995","Ländlicher Raum","männlich","","","",""
"Kurdistan_(149)","1995","Ländlicher Raum","weiblich","","","",""
"Liberia","1995","Städtischer Raum","männlich","","","",""
"Liberia","1995","Städtischer Raum","weiblich","","","",""
"Liberia","1995","Ländlicher Raum","männlich","","","",""
"Liberia","1995","Ländlicher Raum","weiblich","","","",""
"Jemen","1995","Städtischer Raum","männlich","","","",""
"Jemen","1995","Städtischer Raum","weiblich","","","",""
"Jemen","1995","Ländlicher Raum","männlich","","","",""
"Jemen","1995","Ländlicher Raum","weiblich","","","",""
"Palaestina","1995","Städtischer Raum","männlich","","","",""
"Palaestina","1995","Städtischer Raum","weiblich","","","",""
"Palaestina","1995","Ländlicher Raum","männlich","","","",""
"Palaestina","1995","Ländlicher Raum","weiblich","","","",""
"Taiwan","1995","Städtischer Raum","männlich","","","",""
"Taiwan","1995","Städtischer Raum","weiblich","","","",""
"Taiwan","1995","Ländlicher Raum","männlich","","","",""
"Taiwan","1995","Ländlicher Raum","weiblich","","","",""
"Turkmenistan","1995","Städtischer Raum","männlich","","","",""
"Turkmenistan","1995","Städtischer Raum","weiblich","","","",""
"Turkmenistan","1995","Ländlicher Raum","männlich","","","",""
"Turkmenistan","1995","Ländlicher Raum","weiblich","","","",""
"Afrika","1995","Städtischer Raum","männlich","","","",""
"Afrika","1995","Städtischer Raum","weiblich","","","",""
"Afrika","1995","Ländlicher Raum","männlich","","","",""
"Afrika","1995","Ländlicher Raum","weiblich","","","",""
"Sierra Leone(Westafrika)","1995","Städtischer Raum","männlich","","","",""
"Sierra Leone(Westafrika)","1995","Städtischer Raum","weiblich","","","",""
"Sierra Leone(Westafrika)","1995","Ländlicher Raum","männlich","","","",""
"Sierra Leone(Westafrika)","1995","Ländlicher Raum","weiblich","","","",""
"Senegal","1995","Städtischer Raum","männlich","","","",""
"Senegal","1995","Städtischer Raum","weiblich","","","",""
"Senegal","1995","Ländlicher Raum","männlich","","","",""
"Senegal","1995","Ländlicher Raum","weiblich","","","",""
"Malediven","1995","Städtischer Raum","männlich","","","",""
"Malediven","1995","Städtischer Raum","weiblich","","","",""
"Malediven","1995","Ländlicher Raum","männlich","","","",""
"Malediven","1995","Ländlicher Raum","weiblich","","","",""
"Serbien","1995","Städtischer Raum","männlich","9","","",""
"Serbien","1995","Städtischer Raum","weiblich","10","","",""
"Serbien","1995","Ländlicher Raum","männlich","3","","",""
"Serbien","1995","Ländlicher Raum","weiblich","2","","",""
"Gambia","1995","Städtischer Raum","männlich","","","",""
"Gambia","1995","Städtischer Raum","weiblich","","","",""
"Gambia","1995","Ländlicher Raum","männlich","","","",""
"Gambia","1995","Ländlicher Raum","weiblich","","","",""
"Honduras","1995","Städtischer Raum","männlich","","","",""
"Honduras","1995","Städtischer Raum","weiblich","","","",""
"Honduras","1995","Ländlicher Raum","männlich","","","",""
"Honduras","1995","Ländlicher Raum","weiblich","","","",""
"Montenegro_(168)","1995","Städtischer Raum","männlich","","","",""
"Montenegro_(168)","1995","Städtischer Raum","weiblich","","","",""
"Montenegro_(168)","1995","Ländlicher Raum","männlich","","","",""
"Montenegro_(168)","1995","Ländlicher Raum","weiblich","","","",""
"Kambodscha","1995","Städtischer Raum","männlich","","","",""
"Kambodscha","1995","Städtischer Raum","weiblich","","","",""
"Kambodscha","1995","Ländlicher Raum","männlich","","","",""
"Kambodscha","1995","Ländlicher Raum","weiblich","","","",""
"Surinam","1995","Städtischer Raum","männlich","","","",""
"Surinam","1995","Städtischer Raum","weiblich","","","",""
"Surinam","1995","Ländlicher Raum","männlich","","","",""
"Surinam","1995","Ländlicher Raum","weiblich","","","",""
"Guyana","1995","Städtischer Raum","männlich","","","",""
"Guyana","1995","Städtischer Raum","weiblich","","","",""
"Guyana","1995","Ländlicher Raum","männlich","","","",""
"Guyana","1995","Ländlicher Raum","weiblich","","","",""
"Simbabwe","1995","Städtischer Raum","männlich","","","",""
"Simbabwe","1995","Städtischer Raum","weiblich","","","",""
"Simbabwe","1995","Ländlicher Raum","männlich","","","",""
"Simbabwe","1995","Ländlicher Raum","weiblich","","","",""
"Madagaskar","1995","Städtischer Raum","männlich","","","",""
"Madagaskar","1995","Städtischer Raum","weiblich","","","",""
"Madagaskar","1995","Ländlicher Raum","männlich","","","",""
"Madagaskar","1995","Ländlicher Raum","weiblich","","","",""
"Lesotho","1995","Städtischer Raum","männlich","","","",""
"Lesotho","1995","Städtischer Raum","weiblich","","","",""
"Lesotho","1995","Ländlicher Raum","männlich","","","",""
"Lesotho","1995","Ländlicher Raum","weiblich","","","",""
"Ruanda","1995","Städtischer Raum","männlich","","","",""
"Ruanda","1995","Städtischer Raum","weiblich","","","",""
"Ruanda","1995","Ländlicher Raum","männlich","","","",""
"Ruanda","1995","Ländlicher Raum","weiblich","","","",""
"Myanmar","1995","Städtischer Raum","männlich","","","",""
"Myanmar","1995","Städtischer Raum","weiblich","","","",""
"Myanmar","1995","Ländlicher Raum","männlich","","","",""
"Myanmar","1995","Ländlicher Raum","weiblich","","","",""
"Niger","1995","Städtischer Raum","männlich","","","",""
"Niger","1995","Städtischer Raum","weiblich","","","",""
"Niger","1995","Ländlicher Raum","männlich","","","",""
"Niger","1995","Ländlicher Raum","weiblich","","","",""
"Dschibuti","1995","Städtischer Raum","männlich","","","",""
"Dschibuti","1995","Städtischer Raum","weiblich","","","",""
"Dschibuti","1995","Ländlicher Raum","männlich","","","",""
"Dschibuti","1995","Ländlicher Raum","weiblich","","","",""
"Katar","1995","Städtischer Raum","männlich","","","",""
"Katar","1995","Städtischer Raum","weiblich","","","",""
"Katar","1995","Ländlicher Raum","männlich","","","",""
"Katar","1995","Ländlicher Raum","weiblich","","","",""
"Kosovo","1995","Städtischer Raum","männlich","","","",""
"Kosovo","1995","Städtischer Raum","weiblich","","","",""
"Kosovo","1995","Ländlicher Raum","männlich","","","",""
"Kosovo","1995","Ländlicher Raum","weiblich","","","",""
"Eastern Europe","1995","Städtischer Raum","männlich","45","0.0161939806438748","0.0123560765081778","0.0200318847795719"
"Eastern Europe","1995","Städtischer Raum","weiblich","56","0.0187718279076206","0.014797649398995","0.0227460064162463"
"Eastern Europe","1995","Ländlicher Raum","männlich","31","0.0190001072196008","0.0133042455915364","0.0246959688476652"
"Eastern Europe","1995","Ländlicher Raum","weiblich","38","0.0190783323241094","0.0135485358774898","0.024608128770729"
"Ethnische Minderheiten","1995","Städtischer Raum","männlich","","","",""
"Ethnische Minderheiten","1995","Städtischer Raum","weiblich","","","",""
"Ethnische Minderheiten","1995","Ländlicher Raum","männlich","","","",""
"Ethnische Minderheiten","1995","Ländlicher Raum","weiblich","","","",""
