"corigin","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Honduras","1994","Hauptschule","männlich","","","",""
"Honduras","1994","Hauptschule","weiblich","","","",""
"Honduras","1994","Realschule","männlich","","","",""
"Honduras","1994","Realschule","weiblich","","","",""
"Honduras","1994","(Fach-)Abitur","männlich","","","",""
"Honduras","1994","(Fach-)Abitur","weiblich","","","",""
"Honduras","1994","AkademikerIn","männlich","","","",""
"Honduras","1994","AkademikerIn","weiblich","","","",""
"Montenegro_(168)","1994","(noch) kein Abschluss","männlich","","","",""
"Montenegro_(168)","1994","(noch) kein Abschluss","weiblich","","","",""
"Montenegro_(168)","1994","Hauptschule","männlich","","","",""
"Montenegro_(168)","1994","Hauptschule","weiblich","","","",""
"Montenegro_(168)","1994","Realschule","männlich","","","",""
"Montenegro_(168)","1994","Realschule","weiblich","","","",""
"Montenegro_(168)","1994","(Fach-)Abitur","männlich","","","",""
"Montenegro_(168)","1994","(Fach-)Abitur","weiblich","","","",""
"Montenegro_(168)","1994","AkademikerIn","männlich","","","",""
"Montenegro_(168)","1994","AkademikerIn","weiblich","","","",""
"Kambodscha","1994","(noch) kein Abschluss","männlich","","","",""
"Kambodscha","1994","(noch) kein Abschluss","weiblich","","","",""
"Kambodscha","1994","Hauptschule","männlich","","","",""
"Kambodscha","1994","Hauptschule","weiblich","","","",""
"Kambodscha","1994","Realschule","männlich","","","",""
"Kambodscha","1994","Realschule","weiblich","","","",""
"Kambodscha","1994","(Fach-)Abitur","männlich","","","",""
"Kambodscha","1994","(Fach-)Abitur","weiblich","","","",""
"Kambodscha","1994","AkademikerIn","männlich","","","",""
"Kambodscha","1994","AkademikerIn","weiblich","","","",""
"Surinam","1994","(noch) kein Abschluss","männlich","","","",""
"Surinam","1994","(noch) kein Abschluss","weiblich","","","",""
"Surinam","1994","Hauptschule","männlich","","","",""
"Surinam","1994","Hauptschule","weiblich","","","",""
"Surinam","1994","Realschule","männlich","","","",""
"Surinam","1994","Realschule","weiblich","","","",""
"Surinam","1994","(Fach-)Abitur","männlich","","","",""
"Surinam","1994","(Fach-)Abitur","weiblich","","","",""
"Surinam","1994","AkademikerIn","männlich","","","",""
"Surinam","1994","AkademikerIn","weiblich","","","",""
"Guyana","1994","(noch) kein Abschluss","männlich","","","",""
"Guyana","1994","(noch) kein Abschluss","weiblich","","","",""
"Guyana","1994","Hauptschule","männlich","","","",""
"Guyana","1994","Hauptschule","weiblich","","","",""
"Guyana","1994","Realschule","männlich","","","",""
"Guyana","1994","Realschule","weiblich","","","",""
"Guyana","1994","(Fach-)Abitur","männlich","","","",""
"Guyana","1994","(Fach-)Abitur","weiblich","","","",""
"Guyana","1994","AkademikerIn","männlich","","","",""
"Guyana","1994","AkademikerIn","weiblich","","","",""
"Simbabwe","1994","(noch) kein Abschluss","männlich","","","",""
"Simbabwe","1994","(noch) kein Abschluss","weiblich","","","",""
"Simbabwe","1994","Hauptschule","männlich","","","",""
"Simbabwe","1994","Hauptschule","weiblich","","","",""
"Simbabwe","1994","Realschule","männlich","","","",""
"Simbabwe","1994","Realschule","weiblich","","","",""
"Simbabwe","1994","(Fach-)Abitur","männlich","","","",""
"Simbabwe","1994","(Fach-)Abitur","weiblich","","","",""
"Simbabwe","1994","AkademikerIn","männlich","","","",""
"Simbabwe","1994","AkademikerIn","weiblich","","","",""
"Madagaskar","1994","(noch) kein Abschluss","männlich","","","",""
"Madagaskar","1994","(noch) kein Abschluss","weiblich","","","",""
"Madagaskar","1994","Hauptschule","männlich","","","",""
"Madagaskar","1994","Hauptschule","weiblich","","","",""
"Madagaskar","1994","Realschule","männlich","","","",""
"Madagaskar","1994","Realschule","weiblich","","","",""
"Madagaskar","1994","(Fach-)Abitur","männlich","","","",""
"Madagaskar","1994","(Fach-)Abitur","weiblich","","","",""
"Madagaskar","1994","AkademikerIn","männlich","","","",""
"Madagaskar","1994","AkademikerIn","weiblich","","","",""
"Lesotho","1994","(noch) kein Abschluss","männlich","","","",""
"Lesotho","1994","(noch) kein Abschluss","weiblich","","","",""
"Lesotho","1994","Hauptschule","männlich","","","",""
"Lesotho","1994","Hauptschule","weiblich","","","",""
"Lesotho","1994","Realschule","männlich","","","",""
"Lesotho","1994","Realschule","weiblich","","","",""
"Lesotho","1994","(Fach-)Abitur","männlich","","","",""
"Lesotho","1994","(Fach-)Abitur","weiblich","","","",""
"Lesotho","1994","AkademikerIn","männlich","","","",""
"Lesotho","1994","AkademikerIn","weiblich","","","",""
"Ruanda","1994","(noch) kein Abschluss","männlich","","","",""
"Ruanda","1994","(noch) kein Abschluss","weiblich","","","",""
"Ruanda","1994","Hauptschule","männlich","","","",""
"Ruanda","1994","Hauptschule","weiblich","","","",""
"Ruanda","1994","Realschule","männlich","","","",""
"Ruanda","1994","Realschule","weiblich","","","",""
"Ruanda","1994","(Fach-)Abitur","männlich","","","",""
"Ruanda","1994","(Fach-)Abitur","weiblich","","","",""
"Ruanda","1994","AkademikerIn","männlich","","","",""
"Ruanda","1994","AkademikerIn","weiblich","","","",""
"Myanmar","1994","(noch) kein Abschluss","männlich","","","",""
"Myanmar","1994","(noch) kein Abschluss","weiblich","","","",""
"Myanmar","1994","Hauptschule","männlich","","","",""
"Myanmar","1994","Hauptschule","weiblich","","","",""
"Myanmar","1994","Realschule","männlich","","","",""
"Myanmar","1994","Realschule","weiblich","","","",""
"Myanmar","1994","(Fach-)Abitur","männlich","","","",""
"Myanmar","1994","(Fach-)Abitur","weiblich","","","",""
"Myanmar","1994","AkademikerIn","männlich","","","",""
"Myanmar","1994","AkademikerIn","weiblich","","","",""
"Niger","1994","(noch) kein Abschluss","männlich","","","",""
"Niger","1994","(noch) kein Abschluss","weiblich","","","",""
"Niger","1994","Hauptschule","männlich","","","",""
"Niger","1994","Hauptschule","weiblich","","","",""
"Niger","1994","Realschule","männlich","","","",""
"Niger","1994","Realschule","weiblich","","","",""
"Niger","1994","(Fach-)Abitur","männlich","","","",""
"Niger","1994","(Fach-)Abitur","weiblich","","","",""
"Niger","1994","AkademikerIn","männlich","","","",""
"Niger","1994","AkademikerIn","weiblich","","","",""
"Dschibuti","1994","(noch) kein Abschluss","männlich","","","",""
"Dschibuti","1994","(noch) kein Abschluss","weiblich","","","",""
"Dschibuti","1994","Hauptschule","männlich","","","",""
"Dschibuti","1994","Hauptschule","weiblich","","","",""
"Dschibuti","1994","Realschule","männlich","","","",""
"Dschibuti","1994","Realschule","weiblich","","","",""
"Dschibuti","1994","(Fach-)Abitur","männlich","","","",""
"Dschibuti","1994","(Fach-)Abitur","weiblich","","","",""
"Dschibuti","1994","AkademikerIn","männlich","","","",""
"Dschibuti","1994","AkademikerIn","weiblich","","","",""
"Katar","1994","(noch) kein Abschluss","männlich","","","",""
"Katar","1994","(noch) kein Abschluss","weiblich","","","",""
"Katar","1994","Hauptschule","männlich","","","",""
"Katar","1994","Hauptschule","weiblich","","","",""
"Katar","1994","Realschule","männlich","","","",""
"Katar","1994","Realschule","weiblich","","","",""
"Katar","1994","(Fach-)Abitur","männlich","","","",""
"Katar","1994","(Fach-)Abitur","weiblich","","","",""
"Katar","1994","AkademikerIn","männlich","","","",""
"Katar","1994","AkademikerIn","weiblich","","","",""
"Kosovo","1994","(noch) kein Abschluss","männlich","","","",""
"Kosovo","1994","(noch) kein Abschluss","weiblich","","","",""
"Kosovo","1994","Hauptschule","männlich","","","",""
"Kosovo","1994","Hauptschule","weiblich","","","",""
"Kosovo","1994","Realschule","männlich","","","",""
"Kosovo","1994","Realschule","weiblich","","","",""
"Kosovo","1994","(Fach-)Abitur","männlich","","","",""
"Kosovo","1994","(Fach-)Abitur","weiblich","","","",""
"Kosovo","1994","AkademikerIn","männlich","","","",""
"Kosovo","1994","AkademikerIn","weiblich","","","",""
"Eastern Europe","1994","(noch) kein Abschluss","männlich","2","","",""
"Eastern Europe","1994","(noch) kein Abschluss","weiblich","1","","",""
"Eastern Europe","1994","Hauptschule","männlich","46","0.019154322507119","0.0141878884988973","0.0241207565153406"
"Eastern Europe","1994","Hauptschule","weiblich","61","0.0243664085464362","0.018967486873349","0.0297653302195233"
"Eastern Europe","1994","Realschule","männlich","19","","",""
"Eastern Europe","1994","Realschule","weiblich","14","","",""
"Eastern Europe","1994","(Fach-)Abitur","männlich","","","",""
"Eastern Europe","1994","(Fach-)Abitur","weiblich","2","","",""
"Eastern Europe","1994","AkademikerIn","männlich","11","","",""
"Eastern Europe","1994","AkademikerIn","weiblich","9","","",""
"Ethnische Minderheiten","1994","(noch) kein Abschluss","männlich","","","",""
"Ethnische Minderheiten","1994","(noch) kein Abschluss","weiblich","","","",""
"Ethnische Minderheiten","1994","Hauptschule","männlich","","","",""
"Ethnische Minderheiten","1994","Hauptschule","weiblich","","","",""
"Ethnische Minderheiten","1994","Realschule","männlich","","","",""
"Ethnische Minderheiten","1994","Realschule","weiblich","","","",""
"Ethnische Minderheiten","1994","(Fach-)Abitur","männlich","","","",""
"Ethnische Minderheiten","1994","(Fach-)Abitur","weiblich","","","",""
"Ethnische Minderheiten","1994","AkademikerIn","männlich","","","",""
"Ethnische Minderheiten","1994","AkademikerIn","weiblich","","","",""
"Deutschland","1995","(noch) kein Abschluss","männlich","157","0.581033317165763","0.531939987266013","0.630126647065512"
"Deutschland","1995","(noch) kein Abschluss","weiblich","169","0.525672966430228","0.481278717112335","0.57006721574812"
"Deutschland","1995","Hauptschule","männlich","2207","0.859397370453777","0.846881069505426","0.871913671402127"
"Deutschland","1995","Hauptschule","weiblich","2495","0.879803578385406","0.868391124521472","0.89121603224934"
"Deutschland","1995","Realschule","männlich","1302","0.941752520713349","0.929327740107406","0.954177301319292"
"Deutschland","1995","Realschule","weiblich","1654","0.955747264248039","0.946070281975784","0.965424246520294"
"Deutschland","1995","(Fach-)Abitur","männlich","400","0.807457798197488","0.774564953413777","0.8403506429812"
"Deutschland","1995","(Fach-)Abitur","weiblich","348","0.760742337776761","0.723272212895286","0.798212462658237"
"Deutschland","1995","AkademikerIn","männlich","843","0.877924695375987","0.85705218296798","0.898797207783994"
"Deutschland","1995","AkademikerIn","weiblich","718","0.888440039916203","0.86656948543782","0.910310594394586"
"Türkei","1995","(noch) kein Abschluss","männlich","61","0.107266691544447","0.0764755676962814","0.138057815392612"
"Türkei","1995","(noch) kein Abschluss","weiblich","122","0.167161551438443","0.133989025967395","0.20033407690949"
"Türkei","1995","Hauptschule","männlich","210","0.0276281889739851","0.0217265226070937","0.0335298553408765"
"Türkei","1995","Hauptschule","weiblich","147","0.0190803700648157","0.0142791621511539","0.0238815779784774"
"Türkei","1995","Realschule","männlich","9","","",""
"Türkei","1995","Realschule","weiblich","10","","",""
"Türkei","1995","(Fach-)Abitur","männlich","54","0.0488512576291201","0.030869147815071","0.0668333674431692"
"Türkei","1995","(Fach-)Abitur","weiblich","26","","",""
"Türkei","1995","AkademikerIn","männlich","9","","",""
"Türkei","1995","AkademikerIn","weiblich","5","","",""
"Ex-Jugoslawien","1995","(noch) kein Abschluss","männlich","9","","",""
"Ex-Jugoslawien","1995","(noch) kein Abschluss","weiblich","18","","",""
"Ex-Jugoslawien","1995","Hauptschule","männlich","42","0.00759367153903509","0.00446793095343518","0.010719412124635"
"Ex-Jugoslawien","1995","Hauptschule","weiblich","24","","",""
"Ex-Jugoslawien","1995","Realschule","männlich","1","","",""
"Ex-Jugoslawien","1995","Realschule","weiblich","2","","",""
"Ex-Jugoslawien","1995","(Fach-)Abitur","männlich","6","","",""
"Ex-Jugoslawien","1995","(Fach-)Abitur","weiblich","3","","",""
"Ex-Jugoslawien","1995","AkademikerIn","männlich","1","","",""
"Ex-Jugoslawien","1995","AkademikerIn","weiblich","2","","",""
"Griechenland","1995","(noch) kein Abschluss","männlich","27","","",""
"Griechenland","1995","(noch) kein Abschluss","weiblich","27","","",""
"Griechenland","1995","Hauptschule","männlich","66","0.00675027689651283","0.00380197273401899","0.00969858105900667"
"Griechenland","1995","Hauptschule","weiblich","56","0.00410044866190759","0.00185778647053351","0.00634311085328167"
"Griechenland","1995","Realschule","männlich","1","","",""
"Griechenland","1995","Realschule","weiblich","1","","",""
"Griechenland","1995","(Fach-)Abitur","männlich","10","","",""
"Griechenland","1995","(Fach-)Abitur","weiblich","12","","",""
"Griechenland","1995","AkademikerIn","männlich","6","","",""
"Griechenland","1995","AkademikerIn","weiblich","3","","",""
"Italien","1995","(noch) kein Abschluss","männlich","57","0.0803367557961176","0.0532907094491848","0.10738280214305"
"Italien","1995","(noch) kein Abschluss","weiblich","53","0.0699475074830046","0.0472713320311604","0.0926236829348489"
"Italien","1995","Hauptschule","männlich","95","0.0112646077148942","0.00746463619652338","0.0150645792332649"
"Italien","1995","Hauptschule","weiblich","56","0.00456736958954514","0.00220101720428659","0.00693372197480369"
"Italien","1995","Realschule","männlich","4","","",""
"Italien","1995","Realschule","weiblich","5","","",""
"Italien","1995","(Fach-)Abitur","männlich","11","","",""
"Italien","1995","(Fach-)Abitur","weiblich","7","","",""
"Italien","1995","AkademikerIn","männlich","5","","",""
"Italien","1995","AkademikerIn","weiblich","2","","",""
"Spanien","1995","(noch) kein Abschluss","männlich","19","","",""
"Spanien","1995","(noch) kein Abschluss","weiblich","15","","",""
"Spanien","1995","Hauptschule","männlich","33","0.00206358925748286","0.000429614553668085","0.00369756396129763"
"Spanien","1995","Hauptschule","weiblich","21","","",""
"Spanien","1995","Realschule","männlich","","","",""
"Spanien","1995","Realschule","weiblich","4","","",""
"Spanien","1995","(Fach-)Abitur","männlich","3","","",""
"Spanien","1995","(Fach-)Abitur","weiblich","2","","",""
"Spanien","1995","AkademikerIn","männlich","2","","",""
"Spanien","1995","AkademikerIn","weiblich","","","",""
"österreich","1995","(noch) kein Abschluss","männlich","1","","",""
"österreich","1995","(noch) kein Abschluss","weiblich","","","",""
"österreich","1995","Hauptschule","männlich","4","","",""
"österreich","1995","Hauptschule","weiblich","12","","",""
"österreich","1995","Realschule","männlich","1","","",""
"österreich","1995","Realschule","weiblich","2","","",""
"österreich","1995","(Fach-)Abitur","männlich","1","","",""
"österreich","1995","(Fach-)Abitur","weiblich","3","","",""
"österreich","1995","AkademikerIn","männlich","3","","",""
"österreich","1995","AkademikerIn","weiblich","","","",""
"Frankreich","1995","(noch) kein Abschluss","männlich","","","",""
"Frankreich","1995","(noch) kein Abschluss","weiblich","","","",""
"Frankreich","1995","Hauptschule","männlich","2","","",""
"Frankreich","1995","Hauptschule","weiblich","3","","",""
"Frankreich","1995","Realschule","männlich","","","",""
"Frankreich","1995","Realschule","weiblich","","","",""
"Frankreich","1995","(Fach-)Abitur","männlich","2","","",""
"Frankreich","1995","(Fach-)Abitur","weiblich","3","","",""
"Frankreich","1995","AkademikerIn","männlich","1","","",""
"Frankreich","1995","AkademikerIn","weiblich","2","","",""
"Benelux","1995","(noch) kein Abschluss","männlich","","","",""
"Benelux","1995","(noch) kein Abschluss","weiblich","","","",""
"Benelux","1995","Hauptschule","männlich","1","","",""
"Benelux","1995","Hauptschule","weiblich","","","",""
"Benelux","1995","Realschule","männlich","","","",""
"Benelux","1995","Realschule","weiblich","","","",""
"Benelux","1995","(Fach-)Abitur","männlich","","","",""
"Benelux","1995","(Fach-)Abitur","weiblich","","","",""
"Benelux","1995","AkademikerIn","männlich","","","",""
"Benelux","1995","AkademikerIn","weiblich","","","",""
"Dänemark","1995","(noch) kein Abschluss","männlich","","","",""
"Dänemark","1995","(noch) kein Abschluss","weiblich","","","",""
"Dänemark","1995","Hauptschule","männlich","","","",""
