"corigin","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Honduras","1987","Hauptschule","Ländlicher Raum","","","",""
"Honduras","1987","Realschule","Städtischer Raum","","","",""
"Honduras","1987","Realschule","Ländlicher Raum","","","",""
"Honduras","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Honduras","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Honduras","1987","AkademikerIn","Städtischer Raum","","","",""
"Honduras","1987","AkademikerIn","Ländlicher Raum","","","",""
"Montenegro_(168)","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Montenegro_(168)","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Montenegro_(168)","1987","Hauptschule","Städtischer Raum","","","",""
"Montenegro_(168)","1987","Hauptschule","Ländlicher Raum","","","",""
"Montenegro_(168)","1987","Realschule","Städtischer Raum","","","",""
"Montenegro_(168)","1987","Realschule","Ländlicher Raum","","","",""
"Montenegro_(168)","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Montenegro_(168)","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Montenegro_(168)","1987","AkademikerIn","Städtischer Raum","","","",""
"Montenegro_(168)","1987","AkademikerIn","Ländlicher Raum","","","",""
"Kambodscha","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Kambodscha","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Kambodscha","1987","Hauptschule","Städtischer Raum","","","",""
"Kambodscha","1987","Hauptschule","Ländlicher Raum","","","",""
"Kambodscha","1987","Realschule","Städtischer Raum","","","",""
"Kambodscha","1987","Realschule","Ländlicher Raum","","","",""
"Kambodscha","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Kambodscha","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kambodscha","1987","AkademikerIn","Städtischer Raum","","","",""
"Kambodscha","1987","AkademikerIn","Ländlicher Raum","","","",""
"Surinam","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Surinam","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Surinam","1987","Hauptschule","Städtischer Raum","","","",""
"Surinam","1987","Hauptschule","Ländlicher Raum","","","",""
"Surinam","1987","Realschule","Städtischer Raum","","","",""
"Surinam","1987","Realschule","Ländlicher Raum","","","",""
"Surinam","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Surinam","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Surinam","1987","AkademikerIn","Städtischer Raum","","","",""
"Surinam","1987","AkademikerIn","Ländlicher Raum","","","",""
"Guyana","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Guyana","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Guyana","1987","Hauptschule","Städtischer Raum","","","",""
"Guyana","1987","Hauptschule","Ländlicher Raum","","","",""
"Guyana","1987","Realschule","Städtischer Raum","","","",""
"Guyana","1987","Realschule","Ländlicher Raum","","","",""
"Guyana","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Guyana","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Guyana","1987","AkademikerIn","Städtischer Raum","","","",""
"Guyana","1987","AkademikerIn","Ländlicher Raum","","","",""
"Simbabwe","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Simbabwe","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Simbabwe","1987","Hauptschule","Städtischer Raum","","","",""
"Simbabwe","1987","Hauptschule","Ländlicher Raum","","","",""
"Simbabwe","1987","Realschule","Städtischer Raum","","","",""
"Simbabwe","1987","Realschule","Ländlicher Raum","","","",""
"Simbabwe","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Simbabwe","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Simbabwe","1987","AkademikerIn","Städtischer Raum","","","",""
"Simbabwe","1987","AkademikerIn","Ländlicher Raum","","","",""
"Madagaskar","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Madagaskar","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Madagaskar","1987","Hauptschule","Städtischer Raum","","","",""
"Madagaskar","1987","Hauptschule","Ländlicher Raum","","","",""
"Madagaskar","1987","Realschule","Städtischer Raum","","","",""
"Madagaskar","1987","Realschule","Ländlicher Raum","","","",""
"Madagaskar","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Madagaskar","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Madagaskar","1987","AkademikerIn","Städtischer Raum","","","",""
"Madagaskar","1987","AkademikerIn","Ländlicher Raum","","","",""
"Lesotho","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Lesotho","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Lesotho","1987","Hauptschule","Städtischer Raum","","","",""
"Lesotho","1987","Hauptschule","Ländlicher Raum","","","",""
"Lesotho","1987","Realschule","Städtischer Raum","","","",""
"Lesotho","1987","Realschule","Ländlicher Raum","","","",""
"Lesotho","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Lesotho","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Lesotho","1987","AkademikerIn","Städtischer Raum","","","",""
"Lesotho","1987","AkademikerIn","Ländlicher Raum","","","",""
"Ruanda","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Ruanda","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ruanda","1987","Hauptschule","Städtischer Raum","","","",""
"Ruanda","1987","Hauptschule","Ländlicher Raum","","","",""
"Ruanda","1987","Realschule","Städtischer Raum","","","",""
"Ruanda","1987","Realschule","Ländlicher Raum","","","",""
"Ruanda","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Ruanda","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ruanda","1987","AkademikerIn","Städtischer Raum","","","",""
"Ruanda","1987","AkademikerIn","Ländlicher Raum","","","",""
"Myanmar","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Myanmar","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Myanmar","1987","Hauptschule","Städtischer Raum","","","",""
"Myanmar","1987","Hauptschule","Ländlicher Raum","","","",""
"Myanmar","1987","Realschule","Städtischer Raum","","","",""
"Myanmar","1987","Realschule","Ländlicher Raum","","","",""
"Myanmar","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Myanmar","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Myanmar","1987","AkademikerIn","Städtischer Raum","","","",""
"Myanmar","1987","AkademikerIn","Ländlicher Raum","","","",""
"Niger","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Niger","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Niger","1987","Hauptschule","Städtischer Raum","","","",""
"Niger","1987","Hauptschule","Ländlicher Raum","","","",""
"Niger","1987","Realschule","Städtischer Raum","","","",""
"Niger","1987","Realschule","Ländlicher Raum","","","",""
"Niger","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Niger","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Niger","1987","AkademikerIn","Städtischer Raum","","","",""
"Niger","1987","AkademikerIn","Ländlicher Raum","","","",""
"Dschibuti","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Dschibuti","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Dschibuti","1987","Hauptschule","Städtischer Raum","","","",""
"Dschibuti","1987","Hauptschule","Ländlicher Raum","","","",""
"Dschibuti","1987","Realschule","Städtischer Raum","","","",""
"Dschibuti","1987","Realschule","Ländlicher Raum","","","",""
"Dschibuti","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Dschibuti","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Dschibuti","1987","AkademikerIn","Städtischer Raum","","","",""
"Dschibuti","1987","AkademikerIn","Ländlicher Raum","","","",""
"Katar","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Katar","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Katar","1987","Hauptschule","Städtischer Raum","","","",""
"Katar","1987","Hauptschule","Ländlicher Raum","","","",""
"Katar","1987","Realschule","Städtischer Raum","","","",""
"Katar","1987","Realschule","Ländlicher Raum","","","",""
"Katar","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Katar","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Katar","1987","AkademikerIn","Städtischer Raum","","","",""
"Katar","1987","AkademikerIn","Ländlicher Raum","","","",""
"Kosovo","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Kosovo","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Kosovo","1987","Hauptschule","Städtischer Raum","","","",""
"Kosovo","1987","Hauptschule","Ländlicher Raum","","","",""
"Kosovo","1987","Realschule","Städtischer Raum","","","",""
"Kosovo","1987","Realschule","Ländlicher Raum","","","",""
"Kosovo","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Kosovo","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kosovo","1987","AkademikerIn","Städtischer Raum","","","",""
"Kosovo","1987","AkademikerIn","Ländlicher Raum","","","",""
"Eastern Europe","1987","(noch) kein Abschluss","Städtischer Raum","2","","",""
"Eastern Europe","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Eastern Europe","1987","Hauptschule","Städtischer Raum","60","0.0175683746529841","0.0137455827210539","0.0213911665849143"
"Eastern Europe","1987","Hauptschule","Ländlicher Raum","13","","",""
"Eastern Europe","1987","Realschule","Städtischer Raum","16","","",""
"Eastern Europe","1987","Realschule","Ländlicher Raum","4","","",""
"Eastern Europe","1987","(Fach-)Abitur","Städtischer Raum","4","","",""
"Eastern Europe","1987","(Fach-)Abitur","Ländlicher Raum","1","","",""
"Eastern Europe","1987","AkademikerIn","Städtischer Raum","10","","",""
"Eastern Europe","1987","AkademikerIn","Ländlicher Raum","1","","",""
"Ethnische Minderheiten","1987","(noch) kein Abschluss","Städtischer Raum","","","",""
"Ethnische Minderheiten","1987","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Ethnische Minderheiten","1987","Hauptschule","Städtischer Raum","","","",""
"Ethnische Minderheiten","1987","Hauptschule","Ländlicher Raum","","","",""
"Ethnische Minderheiten","1987","Realschule","Städtischer Raum","","","",""
"Ethnische Minderheiten","1987","Realschule","Ländlicher Raum","","","",""
"Ethnische Minderheiten","1987","(Fach-)Abitur","Städtischer Raum","","","",""
"Ethnische Minderheiten","1987","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ethnische Minderheiten","1987","AkademikerIn","Städtischer Raum","","","",""
"Ethnische Minderheiten","1987","AkademikerIn","Ländlicher Raum","","","",""
"Deutschland","1988","(noch) kein Abschluss","Städtischer Raum","166","0.538291372452157","0.503372523892166","0.573210221012148"
"Deutschland","1988","(noch) kein Abschluss","Ländlicher Raum","44","0.749878560745691","0.672391641194949","0.827365480296433"
"Deutschland","1988","Hauptschule","Städtischer Raum","3145","0.899864249770954","0.89095199577592","0.908776503765989"
"Deutschland","1988","Hauptschule","Ländlicher Raum","1150","0.949221384823781","0.937479595929254","0.960963173718308"
"Deutschland","1988","Realschule","Städtischer Raum","1202","0.944202592431811","0.931787346325845","0.956617838537777"
"Deutschland","1988","Realschule","Ländlicher Raum","350","0.957019330968871","0.936437186799674","0.977601475138067"
"Deutschland","1988","(Fach-)Abitur","Städtischer Raum","445","0.886539894675176","0.861813529154024","0.911266260196328"
"Deutschland","1988","(Fach-)Abitur","Ländlicher Raum","82","0.93645540208243","0.887658152711468","0.985252651453392"
"Deutschland","1988","AkademikerIn","Städtischer Raum","509","0.922550698981309","0.900834167037076","0.944267230925542"
"Deutschland","1988","AkademikerIn","Ländlicher Raum","108","0.970860106851632","0.940118860139284","1.00160135356398"
"Türkei","1988","(noch) kein Abschluss","Städtischer Raum","229","0.196363075083836","0.168538594625599","0.224187555542073"
"Türkei","1988","(noch) kein Abschluss","Ländlicher Raum","22","","",""
"Türkei","1988","Hauptschule","Städtischer Raum","389","0.0215132182629689","0.0172056253739028","0.025820811152035"
"Türkei","1988","Hauptschule","Ländlicher Raum","36","0.00538236281747203","0.00146922947008798","0.00929549616485608"
"Türkei","1988","Realschule","Städtischer Raum","28","","",""
"Türkei","1988","Realschule","Ländlicher Raum","2","","",""
"Türkei","1988","(Fach-)Abitur","Städtischer Raum","88","0.0378791585902215","0.0229956773356596","0.0527626398447833"
"Türkei","1988","(Fach-)Abitur","Ländlicher Raum","5","","",""
"Türkei","1988","AkademikerIn","Städtischer Raum","10","","",""
"Türkei","1988","AkademikerIn","Ländlicher Raum","1","","",""
"Ex-Jugoslawien","1988","(noch) kein Abschluss","Städtischer Raum","46","0.0492170501707482","0.0340651991041156","0.0643689012373809"
"Ex-Jugoslawien","1988","(noch) kein Abschluss","Ländlicher Raum","7","","",""
"Ex-Jugoslawien","1988","Hauptschule","Städtischer Raum","101","0.00760360494862153","0.00502457230368353","0.0101826375935595"
"Ex-Jugoslawien","1988","Hauptschule","Ländlicher Raum","26","","",""
"Ex-Jugoslawien","1988","Realschule","Städtischer Raum","5","","",""
"Ex-Jugoslawien","1988","Realschule","Ländlicher Raum","2","","",""
"Ex-Jugoslawien","1988","(Fach-)Abitur","Städtischer Raum","12","","",""
"Ex-Jugoslawien","1988","(Fach-)Abitur","Ländlicher Raum","","","",""
"Ex-Jugoslawien","1988","AkademikerIn","Städtischer Raum","4","","",""
"Ex-Jugoslawien","1988","AkademikerIn","Ländlicher Raum","2","","",""
"Griechenland","1988","(noch) kein Abschluss","Städtischer Raum","82","0.0403522380609687","0.02656881929867","0.0541356568232674"
"Griechenland","1988","(noch) kein Abschluss","Ländlicher Raum","13","","",""
"Griechenland","1988","Hauptschule","Städtischer Raum","136","0.00430140096586402","0.00235839832784058","0.00624440360388746"
"Griechenland","1988","Hauptschule","Ländlicher Raum","26","","",""
"Griechenland","1988","Realschule","Städtischer Raum","6","","",""
"Griechenland","1988","Realschule","Ländlicher Raum","","","",""
"Griechenland","1988","(Fach-)Abitur","Städtischer Raum","23","","",""
"Griechenland","1988","(Fach-)Abitur","Ländlicher Raum","3","","",""
"Griechenland","1988","AkademikerIn","Städtischer Raum","11","","",""
"Griechenland","1988","AkademikerIn","Ländlicher Raum","","","",""
"Italien","1988","(noch) kein Abschluss","Städtischer Raum","147","0.103424263838705","0.0820951938222655","0.124753333855144"
"Italien","1988","(noch) kein Abschluss","Ländlicher Raum","9","","",""
"Italien","1988","Hauptschule","Städtischer Raum","182","0.00913663392743579","0.00631172483537587","0.0119615430194957"
"Italien","1988","Hauptschule","Ländlicher Raum","36","0.00564649221950886","0.00163902612389383","0.00965395831512388"
"Italien","1988","Realschule","Städtischer Raum","7","","",""
"Italien","1988","Realschule","Ländlicher Raum","1","","",""
"Italien","1988","(Fach-)Abitur","Städtischer Raum","15","","",""
"Italien","1988","(Fach-)Abitur","Ländlicher Raum","1","","",""
"Italien","1988","AkademikerIn","Städtischer Raum","5","","",""
"Italien","1988","AkademikerIn","Ländlicher Raum","","","",""
"Spanien","1988","(noch) kein Abschluss","Städtischer Raum","61","0.0203388217481506","0.010451741611781","0.0302259018845202"
"Spanien","1988","(noch) kein Abschluss","Ländlicher Raum","9","","",""
"Spanien","1988","Hauptschule","Städtischer Raum","116","0.00248215672861596","0.00100482027359864","0.00395949318363329"
"Spanien","1988","Hauptschule","Ländlicher Raum","19","","",""
"Spanien","1988","Realschule","Städtischer Raum","5","","",""
"Spanien","1988","Realschule","Ländlicher Raum","2","","",""
"Spanien","1988","(Fach-)Abitur","Städtischer Raum","7","","",""
"Spanien","1988","(Fach-)Abitur","Ländlicher Raum","2","","",""
"Spanien","1988","AkademikerIn","Städtischer Raum","7","","",""
"Spanien","1988","AkademikerIn","Ländlicher Raum","","","",""
"österreich","1988","(noch) kein Abschluss","Städtischer Raum","","","",""
"österreich","1988","(noch) kein Abschluss","Ländlicher Raum","","","",""
"österreich","1988","Hauptschule","Städtischer Raum","16","","",""
"österreich","1988","Hauptschule","Ländlicher Raum","3","","",""
"österreich","1988","Realschule","Städtischer Raum","6","","",""
"österreich","1988","Realschule","Ländlicher Raum","1","","",""
"österreich","1988","(Fach-)Abitur","Städtischer Raum","1","","",""
"österreich","1988","(Fach-)Abitur","Ländlicher Raum","","","",""
"österreich","1988","AkademikerIn","Städtischer Raum","2","","",""
"österreich","1988","AkademikerIn","Ländlicher Raum","","","",""
"Frankreich","1988","(noch) kein Abschluss","Städtischer Raum","","","",""
"Frankreich","1988","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Frankreich","1988","Hauptschule","Städtischer Raum","5","","",""
"Frankreich","1988","Hauptschule","Ländlicher Raum","","","",""
"Frankreich","1988","Realschule","Städtischer Raum","1","","",""
"Frankreich","1988","Realschule","Ländlicher Raum","","","",""
"Frankreich","1988","(Fach-)Abitur","Städtischer Raum","1","","",""
"Frankreich","1988","(Fach-)Abitur","Ländlicher Raum","","","",""
"Frankreich","1988","AkademikerIn","Städtischer Raum","1","","",""
"Frankreich","1988","AkademikerIn","Ländlicher Raum","1","","",""
