"corigin","year","quintil_oecd","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Mauritius","2000","4","Westdeutschland","","","",""
"Mauritius","2000","4","Ostdeutschland","","","",""
"Mauritius","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Mauritius","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nigeria","2000","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"Nigeria","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nigeria","2000","2","Westdeutschland","","","",""
"Nigeria","2000","2","Ostdeutschland","","","",""
"Nigeria","2000","3","Westdeutschland","","","",""
"Nigeria","2000","3","Ostdeutschland","","","",""
"Nigeria","2000","4","Westdeutschland","","","",""
"Nigeria","2000","4","Ostdeutschland","","","",""
"Nigeria","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nigeria","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Kanada","2000","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Kanada","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Kanada","2000","2","Westdeutschland","2","","",""
"Kanada","2000","2","Ostdeutschland","","","",""
"Kanada","2000","3","Westdeutschland","","","",""
"Kanada","2000","3","Ostdeutschland","","","",""
"Kanada","2000","4","Westdeutschland","","","",""
"Kanada","2000","4","Ostdeutschland","","","",""
"Kanada","2000","5 Einkommensstärkstes Quintil","Westdeutschland","3","","",""
"Kanada","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Neuseeland","2000","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Neuseeland","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Neuseeland","2000","2","Westdeutschland","","","",""
"Neuseeland","2000","2","Ostdeutschland","","","",""
"Neuseeland","2000","3","Westdeutschland","","","",""
"Neuseeland","2000","3","Ostdeutschland","","","",""
"Neuseeland","2000","4","Westdeutschland","","","",""
"Neuseeland","2000","4","Ostdeutschland","","","",""
"Neuseeland","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Neuseeland","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Tansania","2000","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Tansania","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Tansania","2000","2","Westdeutschland","","","",""
"Tansania","2000","2","Ostdeutschland","","","",""
"Tansania","2000","3","Westdeutschland","","","",""
"Tansania","2000","3","Ostdeutschland","","","",""
"Tansania","2000","4","Westdeutschland","","","",""
"Tansania","2000","4","Ostdeutschland","","","",""
"Tansania","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Tansania","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Zypern","2000","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Zypern","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Zypern","2000","2","Westdeutschland","1","","",""
"Zypern","2000","2","Ostdeutschland","","","",""
"Zypern","2000","3","Westdeutschland","","","",""
"Zypern","2000","3","Ostdeutschland","","","",""
"Zypern","2000","4","Westdeutschland","","","",""
"Zypern","2000","4","Ostdeutschland","","","",""
"Zypern","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Zypern","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Kuba","2000","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"Kuba","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Kuba","2000","2","Westdeutschland","","","",""
"Kuba","2000","2","Ostdeutschland","","","",""
"Kuba","2000","3","Westdeutschland","","","",""
"Kuba","2000","3","Ostdeutschland","","","",""
"Kuba","2000","4","Westdeutschland","","","",""
"Kuba","2000","4","Ostdeutschland","","","",""
"Kuba","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Kuba","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Irak","2000","1 Einkommensschwächstes Quintil","Westdeutschland","4","","",""
"Irak","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Irak","2000","2","Westdeutschland","","","",""
"Irak","2000","2","Ostdeutschland","","","",""
"Irak","2000","3","Westdeutschland","1","","",""
"Irak","2000","3","Ostdeutschland","","","",""
"Irak","2000","4","Westdeutschland","","","",""
"Irak","2000","4","Ostdeutschland","","","",""
"Irak","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Irak","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","1","","",""
"Brasilien","2000","1 Einkommensschwächstes Quintil","Westdeutschland","5","","",""
"Brasilien","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Brasilien","2000","2","Westdeutschland","2","","",""
"Brasilien","2000","2","Ostdeutschland","","","",""
"Brasilien","2000","3","Westdeutschland","3","","",""
"Brasilien","2000","3","Ostdeutschland","","","",""
"Brasilien","2000","4","Westdeutschland","","","",""
"Brasilien","2000","4","Ostdeutschland","","","",""
"Brasilien","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Brasilien","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Hongkong","2000","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Hongkong","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Hongkong","2000","2","Westdeutschland","","","",""
"Hongkong","2000","2","Ostdeutschland","","","",""
"Hongkong","2000","3","Westdeutschland","","","",""
"Hongkong","2000","3","Ostdeutschland","","","",""
"Hongkong","2000","4","Westdeutschland","","","",""
"Hongkong","2000","4","Ostdeutschland","","","",""
"Hongkong","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Hongkong","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Peru","2000","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"Peru","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Peru","2000","2","Westdeutschland","","","",""
"Peru","2000","2","Ostdeutschland","","","",""
"Peru","2000","3","Westdeutschland","","","",""
"Peru","2000","3","Ostdeutschland","","","",""
"Peru","2000","4","Westdeutschland","","","",""
"Peru","2000","4","Ostdeutschland","","","",""
"Peru","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Peru","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Sri Lanka","2000","1 Einkommensschwächstes Quintil","Westdeutschland","3","","",""
"Sri Lanka","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Sri Lanka","2000","2","Westdeutschland","","","",""
"Sri Lanka","2000","2","Ostdeutschland","","","",""
"Sri Lanka","2000","3","Westdeutschland","","","",""
"Sri Lanka","2000","3","Ostdeutschland","","","",""
"Sri Lanka","2000","4","Westdeutschland","1","","",""
"Sri Lanka","2000","4","Ostdeutschland","","","",""
"Sri Lanka","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Sri Lanka","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nepal","2000","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nepal","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nepal","2000","2","Westdeutschland","","","",""
"Nepal","2000","2","Ostdeutschland","","","",""
"Nepal","2000","3","Westdeutschland","","","",""
"Nepal","2000","3","Ostdeutschland","","","",""
"Nepal","2000","4","Westdeutschland","","","",""
"Nepal","2000","4","Ostdeutschland","","","",""
"Nepal","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nepal","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Marokko","2000","1 Einkommensschwächstes Quintil","Westdeutschland","7","","",""
"Marokko","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Marokko","2000","2","Westdeutschland","1","","",""
"Marokko","2000","2","Ostdeutschland","","","",""
"Marokko","2000","3","Westdeutschland","1","","",""
"Marokko","2000","3","Ostdeutschland","","","",""
"Marokko","2000","4","Westdeutschland","","","",""
"Marokko","2000","4","Ostdeutschland","","","",""
"Marokko","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Marokko","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"China","2000","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"China","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"China","2000","2","Westdeutschland","","","",""
"China","2000","2","Ostdeutschland","","","",""
"China","2000","3","Westdeutschland","1","","",""
"China","2000","3","Ostdeutschland","","","",""
"China","2000","4","Westdeutschland","","","",""
"China","2000","4","Ostdeutschland","","","",""
"China","2000","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"China","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Irland","2000","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Irland","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Irland","2000","2","Westdeutschland","1","","",""
"Irland","2000","2","Ostdeutschland","","","",""
"Irland","2000","3","Westdeutschland","1","","",""
"Irland","2000","3","Ostdeutschland","","","",""
"Irland","2000","4","Westdeutschland","","","",""
"Irland","2000","4","Ostdeutschland","","","",""
"Irland","2000","5 Einkommensstärkstes Quintil","Westdeutschland","2","","",""
"Irland","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Moldawien","2000","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Moldawien","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Moldawien","2000","2","Westdeutschland","","","",""
"Moldawien","2000","2","Ostdeutschland","","","",""
"Moldawien","2000","3","Westdeutschland","1","","",""
"Moldawien","2000","3","Ostdeutschland","","","",""
"Moldawien","2000","4","Westdeutschland","1","","",""
"Moldawien","2000","4","Ostdeutschland","","","",""
"Moldawien","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Moldawien","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Kasachstan","2000","1 Einkommensschwächstes Quintil","Westdeutschland","99","0.0218392956930502","0.0174554165409436","0.0262231748451568"
"Kasachstan","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","11","","",""
"Kasachstan","2000","2","Westdeutschland","49","0.00830555288804152","0.00574662620453707","0.010864479571546"
"Kasachstan","2000","2","Ostdeutschland","","","",""
"Kasachstan","2000","3","Westdeutschland","34","0.00832146048053253","0.00536018251447173","0.0112827384465933"
"Kasachstan","2000","3","Ostdeutschland","","","",""
"Kasachstan","2000","4","Westdeutschland","6","","",""
"Kasachstan","2000","4","Ostdeutschland","","","",""
"Kasachstan","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Kasachstan","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Albanien","2000","1 Einkommensschwächstes Quintil","Westdeutschland","7","","",""
"Albanien","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Albanien","2000","2","Westdeutschland","","","",""
"Albanien","2000","2","Ostdeutschland","","","",""
"Albanien","2000","3","Westdeutschland","","","",""
"Albanien","2000","3","Ostdeutschland","","","",""
"Albanien","2000","4","Westdeutschland","1","","",""
"Albanien","2000","4","Ostdeutschland","","","",""
"Albanien","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Albanien","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Libanon","2000","1 Einkommensschwächstes Quintil","Westdeutschland","10","","",""
"Libanon","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Libanon","2000","2","Westdeutschland","1","","",""
"Libanon","2000","2","Ostdeutschland","","","",""
"Libanon","2000","3","Westdeutschland","","","",""
"Libanon","2000","3","Ostdeutschland","","","",""
"Libanon","2000","4","Westdeutschland","","","",""
"Libanon","2000","4","Ostdeutschland","","","",""
"Libanon","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Libanon","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Kirgistan","2000","1 Einkommensschwächstes Quintil","Westdeutschland","10","","",""
"Kirgistan","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Kirgistan","2000","2","Westdeutschland","2","","",""
"Kirgistan","2000","2","Ostdeutschland","","","",""
"Kirgistan","2000","3","Westdeutschland","1","","",""
"Kirgistan","2000","3","Ostdeutschland","","","",""
"Kirgistan","2000","4","Westdeutschland","","","",""
"Kirgistan","2000","4","Ostdeutschland","","","",""
"Kirgistan","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Kirgistan","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ukraine","2000","1 Einkommensschwächstes Quintil","Westdeutschland","29","","",""
"Ukraine","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","1","","",""
"Ukraine","2000","2","Westdeutschland","13","","",""
"Ukraine","2000","2","Ostdeutschland","","","",""
"Ukraine","2000","3","Westdeutschland","6","","",""
"Ukraine","2000","3","Ostdeutschland","","","",""
"Ukraine","2000","4","Westdeutschland","4","","",""
"Ukraine","2000","4","Ostdeutschland","","","",""
"Ukraine","2000","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Ukraine","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Algerien","2000","1 Einkommensschwächstes Quintil","Westdeutschland","1","","",""
"Algerien","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Algerien","2000","2","Westdeutschland","1","","",""
"Algerien","2000","2","Ostdeutschland","1","","",""
"Algerien","2000","3","Westdeutschland","1","","",""
"Algerien","2000","3","Ostdeutschland","","","",""
"Algerien","2000","4","Westdeutschland","","","",""
"Algerien","2000","4","Ostdeutschland","","","",""
"Algerien","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Algerien","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Mocambique","2000","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Mocambique","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Mocambique","2000","2","Westdeutschland","","","",""
"Mocambique","2000","2","Ostdeutschland","","","",""
"Mocambique","2000","3","Westdeutschland","","","",""
"Mocambique","2000","3","Ostdeutschland","","","",""
"Mocambique","2000","4","Westdeutschland","","","",""
"Mocambique","2000","4","Ostdeutschland","","","",""
"Mocambique","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Mocambique","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Aegypten","2000","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Aegypten","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Aegypten","2000","2","Westdeutschland","1","","",""
"Aegypten","2000","2","Ostdeutschland","","","",""
"Aegypten","2000","3","Westdeutschland","","","",""
"Aegypten","2000","3","Ostdeutschland","","","",""
"Aegypten","2000","4","Westdeutschland","","","",""
"Aegypten","2000","4","Ostdeutschland","","","",""
"Aegypten","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Aegypten","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Tadschikistan","2000","1 Einkommensschwächstes Quintil","Westdeutschland","7","","",""
"Tadschikistan","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Tadschikistan","2000","2","Westdeutschland","3","","",""
"Tadschikistan","2000","2","Ostdeutschland","","","",""
"Tadschikistan","2000","3","Westdeutschland","","","",""
"Tadschikistan","2000","3","Ostdeutschland","","","",""
"Tadschikistan","2000","4","Westdeutschland","1","","",""
"Tadschikistan","2000","4","Ostdeutschland","","","",""
"Tadschikistan","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Tadschikistan","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Vietnam","2000","1 Einkommensschwächstes Quintil","Westdeutschland","5","","",""
"Vietnam","2000","1 Einkommensschwächstes Quintil","Ostdeutschland","10","","",""
"Vietnam","2000","2","Westdeutschland","","","",""
"Vietnam","2000","2","Ostdeutschland","","","",""
