"corigin","year","migback","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Moldawien","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kasachstan","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kasachstan","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kasachstan","1992","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Kasachstan","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Kasachstan","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Kasachstan","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Kasachstan","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Kasachstan","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Albanien","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Albanien","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Albanien","1992","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Albanien","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Albanien","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Albanien","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Albanien","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Albanien","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Libanon","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Libanon","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Libanon","1992","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Libanon","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Libanon","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Libanon","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Libanon","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Libanon","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kirgistan","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kirgistan","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kirgistan","1992","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Kirgistan","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Kirgistan","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Kirgistan","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Kirgistan","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Kirgistan","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Ukraine","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Ukraine","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Ukraine","1992","direkter Migrationshintergrund","Städtischer Raum","1","","",""
"Ukraine","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Ukraine","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Ukraine","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Ukraine","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Ukraine","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Algerien","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Algerien","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Algerien","1992","direkter Migrationshintergrund","Städtischer Raum","1","","",""
"Algerien","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Algerien","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Algerien","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Algerien","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Algerien","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Mocambique","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Mocambique","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Mocambique","1992","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Mocambique","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Mocambique","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Mocambique","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Mocambique","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Mocambique","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Aegypten","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Aegypten","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Aegypten","1992","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Aegypten","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Aegypten","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Aegypten","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Aegypten","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Aegypten","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Tadschikistan","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Tadschikistan","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Tadschikistan","1992","direkter Migrationshintergrund","Städtischer Raum","3","","",""
"Tadschikistan","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Tadschikistan","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Tadschikistan","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Tadschikistan","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Tadschikistan","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Vietnam","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Vietnam","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Vietnam","1992","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Vietnam","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Vietnam","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Vietnam","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Vietnam","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Vietnam","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Somalia","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Somalia","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Somalia","1992","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Somalia","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Somalia","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Somalia","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Somalia","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Somalia","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Pakistan","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Pakistan","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Pakistan","1992","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Pakistan","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Pakistan","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Pakistan","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Pakistan","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Pakistan","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Südafrika","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Südafrika","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Südafrika","1992","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Südafrika","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Südafrika","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Südafrika","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Südafrika","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Südafrika","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Vereinigte Arabische Emirate","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Vereinigte Arabische Emirate","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Vereinigte Arabische Emirate","1992","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Vereinigte Arabische Emirate","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Vereinigte Arabische Emirate","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Vereinigte Arabische Emirate","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Vereinigte Arabische Emirate","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Vereinigte Arabische Emirate","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"El Salvador","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"El Salvador","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"El Salvador","1992","direkter Migrationshintergrund","Städtischer Raum","","","",""
"El Salvador","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"El Salvador","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"El Salvador","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"El Salvador","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"El Salvador","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Eritrea","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Eritrea","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Eritrea","1992","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Eritrea","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Eritrea","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Eritrea","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Eritrea","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Eritrea","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Jordanien","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Jordanien","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Jordanien","1992","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Jordanien","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Jordanien","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Jordanien","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Jordanien","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Jordanien","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Costa Rica","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Costa Rica","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Costa Rica","1992","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Costa Rica","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Costa Rica","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Costa Rica","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Costa Rica","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Costa Rica","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Singapur","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Singapur","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Singapur","1992","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Singapur","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Singapur","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Singapur","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Singapur","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Singapur","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Burkina Faso","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Burkina Faso","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Burkina Faso","1992","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Burkina Faso","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Burkina Faso","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Burkina Faso","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Burkina Faso","1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Burkina Faso","1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Sambia","1992","kein Migrationshintergrund","Städtischer Raum","","","",""
"Sambia","1992","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Sambia","1992","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Sambia","1992","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Sambia","1992","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Sambia","1992","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
