,Unnamed: 0,year,age_gr,quintil_oecd,plh0040,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1414,1414,2018,66 and older,2nd Quintile,Somewhat concerned,0.36943,427,24315,0.33489,0.40807
1415,1415,2018,66 and older,2nd Quintile,Not concerned at all,0.08693,96,24315,0.07118,0.10335
1416,1416,2018,66 and older,3rd Quintile,Very concerned,0.48452,505,24315,0.45305,0.52291
1417,1417,2018,66 and older,3rd Quintile,Somewhat concerned,0.43834,441,24315,0.40477,0.47824
1418,1418,2018,66 and older,3rd Quintile,Not concerned at all,0.07713,81,24315,0.06304,0.08984
1419,1419,2018,66 and older,4th Quintile,Very concerned,0.43243,360,24315,0.39238,0.46903
1420,1420,2018,66 and older,4th Quintile,Somewhat concerned,0.47669,414,24315,0.44121,0.51946
1421,1421,2018,66 and older,4th Quintile,Not concerned at all,0.09089,75,24315,0.07486,0.10734
1422,1422,2018,66 and older,5th Quintile,Very concerned,0.31317,295,24315,0.27769,0.34688
1423,1423,2018,66 and older,5th Quintile,Somewhat concerned,0.53384,524,24315,0.49308,0.58117
1424,1424,2018,66 and older,5th Quintile,Not concerned at all,0.153,150,24315,0.12856,0.18423
1425,1425,2019,17-29 y.,1st Quintile,Very concerned,0.26095,323,22615,0.23487,0.29651
1426,1426,2019,17-29 y.,1st Quintile,Somewhat concerned,0.43747,496,22615,0.39419,0.48804
1427,1427,2019,17-29 y.,1st Quintile,Not concerned at all,0.30157,282,22615,0.26254,0.34492
1428,1428,2019,17-29 y.,2nd Quintile,Very concerned,0.31407,252,22615,0.25321,0.37713
1429,1429,2019,17-29 y.,2nd Quintile,Somewhat concerned,0.45577,388,22615,0.40169,0.52858
1430,1430,2019,17-29 y.,2nd Quintile,Not concerned at all,0.23017,199,22615,0.19069,0.26622
1431,1431,2019,17-29 y.,3rd Quintile,Very concerned,0.22685,180,22615,0.18464,0.27861
1432,1432,2019,17-29 y.,3rd Quintile,Somewhat concerned,0.50741,330,22615,0.44837,0.57189
1433,1433,2019,17-29 y.,3rd Quintile,Not concerned at all,0.26575,189,22615,0.2243,0.30462
1434,1434,2019,17-29 y.,4th Quintile,Very concerned,0.22764,121,22615,0.18943,0.26627
1435,1435,2019,17-29 y.,4th Quintile,Somewhat concerned,0.48275,254,22615,0.40364,0.55875
1436,1436,2019,17-29 y.,4th Quintile,Not concerned at all,0.2896,180,22615,0.24046,0.33769
1437,1437,2019,17-29 y.,5th Quintile,Very concerned,0.23499,85,22615,0.17288,0.2897
1438,1438,2019,17-29 y.,5th Quintile,Somewhat concerned,0.47397,190,22615,0.39125,0.55194
1439,1439,2019,17-29 y.,5th Quintile,Not concerned at all,0.29103,149,22615,0.23307,0.35649
1440,1440,2019,30-45 y.,1st Quintile,Very concerned,0.37476,527,22615,0.32964,0.4262
1441,1441,2019,30-45 y.,1st Quintile,Somewhat concerned,0.44767,502,22615,0.38311,0.50817
1442,1442,2019,30-45 y.,1st Quintile,Not concerned at all,0.17756,180,22615,0.14715,0.20704
1443,1443,2019,30-45 y.,2nd Quintile,Very concerned,0.32684,429,22615,0.28581,0.36726
1444,1444,2019,30-45 y.,2nd Quintile,Somewhat concerned,0.49839,599,22615,0.44664,0.5597
1445,1445,2019,30-45 y.,2nd Quintile,Not concerned at all,0.17477,210,22615,0.14418,0.20361
1446,1446,2019,30-45 y.,3rd Quintile,Very concerned,0.31172,386,22615,0.26933,0.35698
1447,1447,2019,30-45 y.,3rd Quintile,Somewhat concerned,0.48306,575,22615,0.43712,0.53137
1448,1448,2019,30-45 y.,3rd Quintile,Not concerned at all,0.20522,263,22615,0.17878,0.23586
1449,1449,2019,30-45 y.,4th Quintile,Very concerned,0.28193,286,22615,0.24273,0.31873
1450,1450,2019,30-45 y.,4th Quintile,Somewhat concerned,0.43115,502,22615,0.38159,0.47446
1451,1451,2019,30-45 y.,4th Quintile,Not concerned at all,0.28693,242,22615,0.23569,0.3404
1452,1452,2019,30-45 y.,5th Quintile,Very concerned,0.18762,189,22615,0.15624,0.22084
1453,1453,2019,30-45 y.,5th Quintile,Somewhat concerned,0.48606,461,22615,0.43033,0.53534
1454,1454,2019,30-45 y.,5th Quintile,Not concerned at all,0.32632,282,22615,0.26941,0.3781
1455,1455,2019,46-65 y.,1st Quintile,Very concerned,0.51498,635,22615,0.46874,0.56439
1456,1456,2019,46-65 y.,1st Quintile,Somewhat concerned,0.365,522,22615,0.33549,0.40056
1457,1457,2019,46-65 y.,1st Quintile,Not concerned at all,0.12002,159,22615,0.09535,0.14773
1458,1458,2019,46-65 y.,2nd Quintile,Very concerned,0.41572,579,22615,0.38286,0.45624
1459,1459,2019,46-65 y.,2nd Quintile,Somewhat concerned,0.49273,707,22615,0.45362,0.53706
1460,1460,2019,46-65 y.,2nd Quintile,Not concerned at all,0.09155,173,22615,0.0787,0.10883
1461,1461,2019,46-65 y.,3rd Quintile,Very concerned,0.39421,600,22615,0.36277,0.44134
1462,1462,2019,46-65 y.,3rd Quintile,Somewhat concerned,0.48643,804,22615,0.44824,0.52761
1463,1463,2019,46-65 y.,3rd Quintile,Not concerned at all,0.11936,210,22615,0.10068,0.13897
1464,1464,2019,46-65 y.,4th Quintile,Very concerned,0.36787,647,22615,0.34107,0.40349
1465,1465,2019,46-65 y.,4th Quintile,Somewhat concerned,0.49563,901,22615,0.45904,0.53853
1466,1466,2019,46-65 y.,4th Quintile,Not concerned at all,0.1365,277,22615,0.11788,0.15954
1467,1467,2019,46-65 y.,5th Quintile,Very concerned,0.2862,638,22615,0.26122,0.31044
1468,1468,2019,46-65 y.,5th Quintile,Somewhat concerned,0.52702,1293,22615,0.49402,0.56144
1469,1469,2019,46-65 y.,5th Quintile,Not concerned at all,0.18678,542,22615,0.16503,0.20678
1470,1470,2019,66 and older,1st Quintile,Very concerned,0.43048,328,22615,0.39382,0.47383
1471,1471,2019,66 and older,1st Quintile,Somewhat concerned,0.47392,331,22615,0.4308,0.52167
1472,1472,2019,66 and older,1st Quintile,Not concerned at all,0.0956,74,22615,0.07695,0.11438
1473,1473,2019,66 and older,2nd Quintile,Very concerned,0.48475,592,22615,0.45089,0.52012
1474,1474,2019,66 and older,2nd Quintile,Somewhat concerned,0.4362,514,22615,0.4018,0.47044
1475,1475,2019,66 and older,2nd Quintile,Not concerned at all,0.07906,97,22615,0.06232,0.09703
1476,1476,2019,66 and older,3rd Quintile,Very concerned,0.46053,448,22615,0.42804,0.50149
1477,1477,2019,66 and older,3rd Quintile,Somewhat concerned,0.46259,431,22615,0.42889,0.51167
1478,1478,2019,66 and older,3rd Quintile,Not concerned at all,0.07688,79,22615,0.06426,0.09255
1479,1479,2019,66 and older,4th Quintile,Very concerned,0.40639,341,22615,0.37057,0.44819
1480,1480,2019,66 and older,4th Quintile,Somewhat concerned,0.50584,419,22615,0.4588,0.55886
1481,1481,2019,66 and older,4th Quintile,Not concerned at all,0.08777,79,22615,0.07024,0.10602
1482,1482,2019,66 and older,5th Quintile,Very concerned,0.29893,276,22615,0.25961,0.33412
1483,1483,2019,66 and older,5th Quintile,Somewhat concerned,0.53632,528,22615,0.48845,0.58775
1484,1484,2019,66 and older,5th Quintile,Not concerned at all,0.16475,140,22615,0.1398,0.19459
1485,1485,2020,17-29 y.,1st Quintile,Very concerned,0.19939,214,23535,0.16253,0.23481
1486,1486,2020,17-29 y.,1st Quintile,Somewhat concerned,0.43048,453,23535,0.38238,0.48413
1487,1487,2020,17-29 y.,1st Quintile,Not concerned at all,0.37013,389,23535,0.33159,0.40026
1488,1488,2020,17-29 y.,2nd Quintile,Very concerned,0.20193,168,23535,0.16678,0.238
1489,1489,2020,17-29 y.,2nd Quintile,Somewhat concerned,0.47564,337,23535,0.40012,0.54546
1490,1490,2020,17-29 y.,2nd Quintile,Not concerned at all,0.32243,240,23535,0.27157,0.37579
1491,1491,2020,17-29 y.,3rd Quintile,Very concerned,0.14807,119,23535,0.1241,0.18025
1492,1492,2020,17-29 y.,3rd Quintile,Somewhat concerned,0.47256,313,23535,0.41451,0.53388
1493,1493,2020,17-29 y.,3rd Quintile,Not concerned at all,0.37937,255,23535,0.32808,0.43323
1494,1494,2020,17-29 y.,4th Quintile,Very concerned,0.19187,96,23535,0.14623,0.24231
1495,1495,2020,17-29 y.,4th Quintile,Somewhat concerned,0.39517,240,23535,0.34083,0.45617
1496,1496,2020,17-29 y.,4th Quintile,Not concerned at all,0.41296,268,23535,0.36142,0.47111
1497,1497,2020,17-29 y.,5th Quintile,Very concerned,0.15943,54,23535,0.09676,0.22222
1498,1498,2020,17-29 y.,5th Quintile,Somewhat concerned,0.39237,189,23535,0.32722,0.47923
1499,1499,2020,17-29 y.,5th Quintile,Not concerned at all,0.44819,232,23535,0.35314,0.54952
1500,1500,2020,30-45 y.,1st Quintile,Very concerned,0.3648,421,23535,0.31484,0.41243
1501,1501,2020,30-45 y.,1st Quintile,Somewhat concerned,0.44978,492,23535,0.394,0.50893
1502,1502,2020,30-45 y.,1st Quintile,Not concerned at all,0.18542,218,23535,0.15898,0.2182
1503,1503,2020,30-45 y.,2nd Quintile,Very concerned,0.30801,371,23535,0.2638,0.35541
1504,1504,2020,30-45 y.,2nd Quintile,Somewhat concerned,0.45337,521,23535,0.403,0.50858
1505,1505,2020,30-45 y.,2nd Quintile,Not concerned at all,0.23862,262,23535,0.20593,0.27483
1506,1506,2020,30-45 y.,3rd Quintile,Very concerned,0.22886,258,23535,0.19402,0.27933
1507,1507,2020,30-45 y.,3rd Quintile,Somewhat concerned,0.44572,498,23535,0.40265,0.48542
1508,1508,2020,30-45 y.,3rd Quintile,Not concerned at all,0.32542,357,23535,0.28203,0.36158
1509,1509,2020,30-45 y.,4th Quintile,Very concerned,0.21361,196,23535,0.17978,0.25322
1510,1510,2020,30-45 y.,4th Quintile,Somewhat concerned,0.42348,491,23535,0.3769,0.48262
1511,1511,2020,30-45 y.,4th Quintile,Not concerned at all,0.36291,374,23535,0.32464,0.41208
1512,1512,2020,30-45 y.,5th Quintile,Very concerned,0.13641,170,23535,0.11544,0.15714
1513,1513,2020,30-45 y.,5th Quintile,Somewhat concerned,0.47619,517,23535,0.41797,0.54
1514,1514,2020,30-45 y.,5th Quintile,Not concerned at all,0.3874,451,23535,0.33756,0.44249
1515,1515,2020,46-65 y.,1st Quintile,Very concerned,0.43678,540,23535,0.40157,0.47869
1516,1516,2020,46-65 y.,1st Quintile,Somewhat concerned,0.43865,574,23535,0.39379,0.48767
1517,1517,2020,46-65 y.,1st Quintile,Not concerned at all,0.12456,169,23535,0.10466,0.15231
1518,1518,2020,46-65 y.,2nd Quintile,Very concerned,0.39801,542,23535,0.36114,0.43075
1519,1519,2020,46-65 y.,2nd Quintile,Somewhat concerned,0.48074,697,23535,0.43497,0.5271
1520,1520,2020,46-65 y.,2nd Quintile,Not concerned at all,0.12125,225,23535,0.10171,0.14504
1521,1521,2020,46-65 y.,3rd Quintile,Very concerned,0.33561,490,23535,0.30344,0.36696
1522,1522,2020,46-65 y.,3rd Quintile,Somewhat concerned,0.50904,829,23535,0.47035,0.54719
1523,1523,2020,46-65 y.,3rd Quintile,Not concerned at all,0.15535,276,23535,0.1339,0.17865
1524,1524,2020,46-65 y.,4th Quintile,Very concerned,0.28116,522,23535,0.25325,0.30976
1525,1525,2020,46-65 y.,4th Quintile,Somewhat concerned,0.5073,962,23535,0.46823,0.55017
1526,1526,2020,46-65 y.,4th Quintile,Not concerned at all,0.21154,478,23535,0.18651,0.2406
1527,1527,2020,46-65 y.,5th Quintile,Very concerned,0.1999,577,23535,0.17624,0.22178
1528,1528,2020,46-65 y.,5th Quintile,Somewhat concerned,0.49529,1602,23535,0.46498,0.5318
1529,1529,2020,46-65 y.,5th Quintile,Not concerned at all,0.30481,1034,23535,0.27787,0.33694
1530,1530,2020,66 and older,1st Quintile,Very concerned,0.40979,332,23535,0.37403,0.44673
1531,1531,2020,66 and older,1st Quintile,Somewhat concerned,0.46998,332,23535,0.42789,0.52066
1532,1532,2020,66 and older,1st Quintile,Not concerned at all,0.12023,98,23535,0.09871,0.13856
1533,1533,2020,66 and older,2nd Quintile,Very concerned,0.4441,536,23535,0.40551,0.48823
1534,1534,2020,66 and older,2nd Quintile,Somewhat concerned,0.48131,527,23535,0.43587,0.52682
1535,1535,2020,66 and older,2nd Quintile,Not concerned at all,0.07459,96,23535,0.06285,0.08818
1536,1536,2020,66 and older,3rd Quintile,Very concerned,0.43162,413,23535,0.39502,0.47014
1537,1537,2020,66 and older,3rd Quintile,Somewhat concerned,0.47496,457,23535,0.43766,0.51519
1538,1538,2020,66 and older,3rd Quintile,Not concerned at all,0.09342,116,23535,0.07961,0.10631
1539,1539,2020,66 and older,4th Quintile,Very concerned,0.37326,288,23535,0.34201,0.41573
1540,1540,2020,66 and older,4th Quintile,Somewhat concerned,0.46679,383,23535,0.42379,0.51274
1541,1541,2020,66 and older,4th Quintile,Not concerned at all,0.15995,116,23535,0.12736,0.19137
1542,1542,2020,66 and older,5th Quintile,Very concerned,0.25746,270,23535,0.22784,0.29265
1543,1543,2020,66 and older,5th Quintile,Somewhat concerned,0.53333,634,23535,0.48992,0.58411
1544,1544,2020,66 and older,5th Quintile,Not concerned at all,0.20921,256,23535,0.18103,0.24526
1545,1545,2021,17-29 y.,1st Quintile,Very concerned,0.20897,181,17047,0.15542,0.25876
1546,1546,2021,17-29 y.,1st Quintile,Somewhat concerned,0.43164,361,17047,0.36553,0.49695
1547,1547,2021,17-29 y.,1st Quintile,Not concerned at all,0.35938,293,17047,0.31473,0.41879
1548,1548,2021,17-29 y.,2nd Quintile,Very concerned,0.19828,108,17047,0.16093,0.25084
1549,1549,2021,17-29 y.,2nd Quintile,Somewhat concerned,0.40594,247,17047,0.35186,0.4713
1550,1550,2021,17-29 y.,2nd Quintile,Not concerned at all,0.39578,216,17047,0.32136,0.48469
1551,1551,2021,17-29 y.,3rd Quintile,Very concerned,0.16406,84,17047,0.12655,0.20534
1552,1552,2021,17-29 y.,3rd Quintile,Somewhat concerned,0.42441,199,17047,0.33706,0.52434
1553,1553,2021,17-29 y.,3rd Quintile,Not concerned at all,0.41153,172,17047,0.3299,0.49007
1554,1554,2021,17-29 y.,4th Quintile,Very concerned,0.14191,63,17047,0.09583,0.20049
1555,1555,2021,17-29 y.,4th Quintile,Somewhat concerned,0.45801,200,17047,0.36194,0.57211
1556,1556,2021,17-29 y.,4th Quintile,Not concerned at all,0.40008,190,17047,0.32835,0.47719
1557,1557,2021,17-29 y.,5th Quintile,Very concerned,0.13376,35,17047,0.09137,0.1778
1558,1558,2021,17-29 y.,5th Quintile,Somewhat concerned,0.42131,134,17047,0.33556,0.53716
1559,1559,2021,17-29 y.,5th Quintile,Not concerned at all,0.44493,145,17047,0.34537,0.56557
1560,1560,2021,30-45 y.,1st Quintile,Very concerned,0.32986,287,17047,0.27474,0.39714
1561,1561,2021,30-45 y.,1st Quintile,Somewhat concerned,0.43029,343,17047,0.36444,0.49869
1562,1562,2021,30-45 y.,1st Quintile,Not concerned at all,0.23985,193,17047,0.19422,0.28447
1563,1563,2021,30-45 y.,2nd Quintile,Very concerned,0.32221,253,17047,0.26089,0.38405
1564,1564,2021,30-45 y.,2nd Quintile,Somewhat concerned,0.44771,429,17047,0.3823,0.52335
1565,1565,2021,30-45 y.,2nd Quintile,Not concerned at all,0.23009,217,17047,0.18694,0.27551
1566,1566,2021,30-45 y.,3rd Quintile,Very concerned,0.19541,170,17047,0.1547,0.24237
1567,1567,2021,30-45 y.,3rd Quintile,Somewhat concerned,0.52661,410,17047,0.46536,0.60066
1568,1568,2021,30-45 y.,3rd Quintile,Not concerned at all,0.27798,229,17047,0.23457,0.32751
1569,1569,2021,30-45 y.,4th Quintile,Very concerned,0.20281,126,17047,0.15587,0.25226
1570,1570,2021,30-45 y.,4th Quintile,Somewhat concerned,0.48749,400,17047,0.42884,0.55324
1571,1571,2021,30-45 y.,4th Quintile,Not concerned at all,0.30969,260,17047,0.25807,0.37742
1572,1572,2021,30-45 y.,5th Quintile,Very concerned,0.17288,135,17047,0.12999,0.22156
1573,1573,2021,30-45 y.,5th Quintile,Somewhat concerned,0.4618,374,17047,0.39786,0.53783
1574,1574,2021,30-45 y.,5th Quintile,Not concerned at all,0.36532,296,17047,0.3059,0.43195
1575,1575,2021,46-65 y.,1st Quintile,Very concerned,0.45744,378,17047,0.40956,0.5196
1576,1576,2021,46-65 y.,1st Quintile,Somewhat concerned,0.36868,377,17047,0.32493,0.41414
1577,1577,2021,46-65 y.,1st Quintile,Not concerned at all,0.17388,143,17047,0.13376,0.21836
1578,1578,2021,46-65 y.,2nd Quintile,Very concerned,0.38353,389,17047,0.33277,0.42636
1579,1579,2021,46-65 y.,2nd Quintile,Somewhat concerned,0.45504,489,17047,0.40679,0.51514
1580,1580,2021,46-65 y.,2nd Quintile,Not concerned at all,0.16143,197,17047,0.1344,0.19209
1581,1581,2021,46-65 y.,3rd Quintile,Very concerned,0.32573,322,17047,0.2893,0.37429
1582,1582,2021,46-65 y.,3rd Quintile,Somewhat concerned,0.50016,563,17047,0.4523,0.55398
1583,1583,2021,46-65 y.,3rd Quintile,Not concerned at all,0.17411,218,17047,0.14475,0.21069
1584,1584,2021,46-65 y.,4th Quintile,Very concerned,0.26725,357,17047,0.23416,0.29536
1585,1585,2021,46-65 y.,4th Quintile,Somewhat concerned,0.53264,699,17047,0.48429,0.58314
1586,1586,2021,46-65 y.,4th Quintile,Not concerned at all,0.20011,313,17047,0.17083,0.23745
1587,1587,2021,46-65 y.,5th Quintile,Very concerned,0.25891,488,17047,0.22173,0.28822
1588,1588,2021,46-65 y.,5th Quintile,Somewhat concerned,0.49609,1162,17047,0.4559,0.53627
1589,1589,2021,46-65 y.,5th Quintile,Not concerned at all,0.24499,674,17047,0.22,0.2749
1590,1590,2021,66 and older,1st Quintile,Very concerned,0.52443,302,17047,0.45562,0.59628
1591,1591,2021,66 and older,1st Quintile,Somewhat concerned,0.40172,242,17047,0.34824,0.4451
1592,1592,2021,66 and older,1st Quintile,Not concerned at all,0.07384,55,17047,0.05364,0.10047
1593,1593,2021,66 and older,2nd Quintile,Very concerned,0.52274,414,17047,0.47382,0.57475
1594,1594,2021,66 and older,2nd Quintile,Somewhat concerned,0.39166,347,17047,0.35403,0.43535
1595,1595,2021,66 and older,2nd Quintile,Not concerned at all,0.0856,55,17047,0.06299,0.11225
1596,1596,2021,66 and older,3rd Quintile,Very concerned,0.47411,299,17047,0.43178,0.52307
1597,1597,2021,66 and older,3rd Quintile,Somewhat concerned,0.44888,273,17047,0.40273,0.49799
1598,1598,2021,66 and older,3rd Quintile,Not concerned at all,0.077,60,17047,0.06258,0.09449
1599,1599,2021,66 and older,4th Quintile,Very concerned,0.41513,242,17047,0.3512,0.46748
1600,1600,2021,66 and older,4th Quintile,Somewhat concerned,0.42655,281,17047,0.37911,0.4722
1601,1601,2021,66 and older,4th Quintile,Not concerned at all,0.15833,102,17047,0.12728,0.19307
1602,1602,2021,66 and older,5th Quintile,Very concerned,0.32159,235,17047,0.27262,0.3646
1603,1603,2021,66 and older,5th Quintile,Somewhat concerned,0.49866,459,17047,0.44333,0.55434
1604,1604,2021,66 and older,5th Quintile,Not concerned at all,0.17975,162,17047,0.14204,0.21725
