"pli0092_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Seltener","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1994","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1994","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1994","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1994","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1994","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1994","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1994","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1994","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1994","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1994","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","149","0.313020272040235","0.279766111948844","0.346274432131625"
"Min 1x pro Woche","1994","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","32","0.310990154702916","0.220263661428211","0.401716647977621"
"Min 1x pro Woche","1994","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","775","0.158082228254942","0.147712934132002","0.168451522377883"
"Min 1x pro Woche","1994","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","55","0.048607529744675","0.0367430132673405","0.0604720462220095"
"Min 1x pro Woche","1994","Realschulabschluss","Westdeutschland, alte Bundeslaender","585","0.336772897838369","0.314065303377607","0.35948049229913"
"Min 1x pro Woche","1994","Realschulabschluss","Ostdeutschland, neue Bundeslaender","195","0.149685814784762","0.130689975859119","0.168681653710406"
"Min 1x pro Woche","1994","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","310","0.404088861680169","0.369783183488281","0.438394539872058"
"Min 1x pro Woche","1994","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","43","0.270281124710323","0.196452234588839","0.344110014831807"
"Min 1x pro Woche","1994","AkademikerInnen","Westdeutschland, alte Bundeslaender","312","0.43136770301254","0.39674377051327","0.465991635511809"
"Min 1x pro Woche","1994","AkademikerInnen","Ostdeutschland, neue Bundeslaender","134","0.151484859157","0.127311658981595","0.175658059332406"
"Min 1x pro Monat","1994","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1994","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","281","0.051818842959936","0.0455185267592498","0.0581191591606222"
"Min 1x pro Monat","1994","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1994","Realschulabschluss","Westdeutschland, alte Bundeslaender","134","0.07277946928042","0.0602979517265324","0.0852609868343075"
"Min 1x pro Monat","1994","Realschulabschluss","Ostdeutschland, neue Bundeslaender","67","0.0504373711932426","0.0387849420173624","0.0620898003691228"
"Min 1x pro Monat","1994","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","78","0.0963001696998593","0.0756766662065563","0.116923673193162"
"Min 1x pro Monat","1994","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1994","AkademikerInnen","Westdeutschland, alte Bundeslaender","86","0.0986777226715147","0.0778286650453795","0.11952678029765"
"Min 1x pro Monat","1994","AkademikerInnen","Ostdeutschland, neue Bundeslaender","43","0.0575583201257937","0.0418546546919782","0.0732619855596092"
"Seltener","1994","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","85","0.101865732032959","0.0801750864161611","0.123556377649757"
"Seltener","1994","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1994","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","802","0.161041196022836","0.150593713772528","0.171488678273144"
"Seltener","1994","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","111","0.0723384733464876","0.0580463137987366","0.0866306328942385"
"Seltener","1994","Realschulabschluss","Westdeutschland, alte Bundeslaender","360","0.209959149231211","0.190390375744845","0.229527922717578"
"Seltener","1994","Realschulabschluss","Ostdeutschland, neue Bundeslaender","297","0.200651691610871","0.179327730282434","0.221975652939307"
"Seltener","1994","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","161","0.215927400947232","0.187162105759635","0.24469269613483"
"Seltener","1994","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","31","0.209176941730909","0.141562843956884","0.276791039504933"
"Seltener","1994","AkademikerInnen","Westdeutschland, alte Bundeslaender","162","0.190060582737943","0.162631637091668","0.217489528384218"
"Seltener","1994","AkademikerInnen","Ostdeutschland, neue Bundeslaender","179","0.197720915110665","0.170866927903324","0.224574902318007"
"Nie","1994","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","487","0.542968872189429","0.507245853844308","0.57869189053455"
"Nie","1994","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","34","0.365301244210321","0.270926130000419","0.459676358420222"
"Nie","1994","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2897","0.629057732762286","0.615327710415274","0.642787755109297"
"Nie","1994","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","1079","0.867456114705559","0.848748344854515","0.886163884556602"
"Nie","1994","Realschulabschluss","Westdeutschland, alte Bundeslaender","585","0.38048848365","0.357161054435156","0.403815912864844"
"Nie","1994","Realschulabschluss","Ostdeutschland, neue Bundeslaender","796","0.599225122411124","0.573132141600314","0.625318103221935"
"Nie","1994","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","237","0.283683567672739","0.252169362000085","0.315197773345392"
"Nie","1994","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","52","0.423938869834953","0.341785270463761","0.506092469206145"
"Nie","1994","AkademikerInnen","Westdeutschland, alte Bundeslaender","226","0.279893991578003","0.248508291295896","0.31127969186011"
"Nie","1994","AkademikerInnen","Ostdeutschland, neue Bundeslaender","489","0.59323590560654","0.560114805290024","0.626357005923057"
"Nie, sehr selten (1984)","1994","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1994","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1994","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1994","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1994","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1994","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1994","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1994","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1994","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1994","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1994","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1994","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1994","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1994","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1994","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1994","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1994","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1994","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1994","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1994","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","50","0.109359556255432","0.0872295779782885","0.131489534532576"
"Taeglich","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","160","0.0314282506652258","0.0265451141783609","0.0363113871520908"
"Taeglich","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","33","0.033676664906532","0.0235332141910616","0.0438201156220024"
"Taeglich","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","108","0.0542933513552516","0.0437400009922671","0.0648467017182361"
"Taeglich","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","53","0.0394423615013975","0.0289854788855614","0.0498992441172336"
"Taeglich","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","69","0.0802449603170046","0.0626709158148771","0.0978190048191322"
"Taeglich","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","71","0.100036951364968","0.0806483384379552","0.119425564291981"
"Taeglich","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","32","0.0419294433099333","0.0283186360096976","0.0555402506101689"
"Min 1x pro Woche","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","129","0.271394821148568","0.239863053572526","0.302926588724609"
"Min 1x pro Woche","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","45","0.354804885314269","0.266588511893434","0.443021258735104"
"Min 1x pro Woche","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","860","0.176427640103155","0.165759049393602","0.187096230812708"
"Min 1x pro Woche","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","63","0.0484149341060396","0.036345874465142","0.0604839937469373"
"Min 1x pro Woche","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","592","0.315861356415453","0.294211295652814","0.337511417178092"
"Min 1x pro Woche","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","236","0.179264772537258","0.158658090129907","0.19987145494461"
"Min 1x pro Woche","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","297","0.366443972070002","0.335274958710578","0.397612985429425"
"Min 1x pro Woche","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","53","0.314662721391509","0.240838118065659","0.388487324717359"
"Min 1x pro Woche","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","338","0.366508285998668","0.335372018802142","0.397644553195195"
"Min 1x pro Woche","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","170","0.200664207924618","0.173466946371009","0.227861469478227"
"Min 1x pro Monat","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","332","0.0649275296095472","0.0580313282265839","0.0718237309925106"
"Min 1x pro Monat","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
