"pli0092_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1996","AkademikerIn","kein Migrationshintergrund","481","0.349653704340102","0.325906429182868","0.373400979497336"
"Min 1x pro Woche","1996","AkademikerIn","direkter Migrationshintergrund","43","0.28174144821482","0.216565355629031","0.346917540800608"
"Min 1x pro Woche","1996","AkademikerIn","indirekter Migrationshintergrund","9","0.171980662756733","-0.0129241215541362","0.356885447067602"
"Min 1x pro Woche","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","kein Migrationshintergrund","25","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","direkter Migrationshintergrund","14","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","7","0.0954914867912119","0.0240451330114614","0.166937840570962"
"Min 1x pro Monat","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","Hauptschule","kein Migrationshintergrund","241","","",""
"Min 1x pro Monat","1996","Hauptschule","direkter Migrationshintergrund","66","0.047987691828556","0.0365521158076884","0.0594232678494235"
"Min 1x pro Monat","1996","Hauptschule","indirekter Migrationshintergrund","26","","",""
"Min 1x pro Monat","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","Realschule","kein Migrationshintergrund","227","","",""
"Min 1x pro Monat","1996","Realschule","direkter Migrationshintergrund","16","","",""
"Min 1x pro Monat","1996","Realschule","indirekter Migrationshintergrund","17","","",""
"Min 1x pro Monat","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","kein Migrationshintergrund","74","0.098369433551845","0.075952425769563","0.120786441334127"
"Min 1x pro Monat","1996","(Fach-)Abitur","direkter Migrationshintergrund","19","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","indirekter Migrationshintergrund","8","0.122099550355164","0.0392572530445946","0.204941847665733"
"Min 1x pro Monat","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","AkademikerIn","kein Migrationshintergrund","123","","",""
"Min 1x pro Monat","1996","AkademikerIn","direkter Migrationshintergrund","18","","",""
"Min 1x pro Monat","1996","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Min 1x pro Monat","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1996","(noch) kein Abschluss","kein Migrationshintergrund","46","0.142978933705477","0.101302051621575","0.184655815789378"
"Seltener","1996","(noch) kein Abschluss","direkter Migrationshintergrund","52","0.098023033690596","0.0719077220442923","0.1241383453369"
"Seltener","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","18","","",""
"Seltener","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1996","Hauptschule","kein Migrationshintergrund","757","0.16533256638877","0.154276788172807","0.176388344604733"
"Seltener","1996","Hauptschule","direkter Migrationshintergrund","202","","",""
"Seltener","1996","Hauptschule","indirekter Migrationshintergrund","52","0.189339141829516","0.135839079859083","0.242839203799949"
"Seltener","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1996","Realschule","kein Migrationshintergrund","732","0.244362646422666","0.228525296678957","0.260199996166375"
"Seltener","1996","Realschule","direkter Migrationshintergrund","42","0.291934421984691","0.218932490526706","0.364936353442676"
"Seltener","1996","Realschule","indirekter Migrationshintergrund","36","0.271787089541804","0.193797491294836","0.349776687788772"
"Seltener","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1996","(Fach-)Abitur","kein Migrationshintergrund","170","","",""
"Seltener","1996","(Fach-)Abitur","direkter Migrationshintergrund","57","0.197812510848908","0.151645697933774","0.243979323764042"
"Seltener","1996","(Fach-)Abitur","indirekter Migrationshintergrund","17","","",""
"Seltener","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1996","AkademikerIn","kein Migrationshintergrund","378","0.231544527973315","0.210538255384693","0.252550800561938"
"Seltener","1996","AkademikerIn","direkter Migrationshintergrund","41","0.226367635705987","0.165736314983192","0.286998956428782"
"Seltener","1996","AkademikerIn","indirekter Migrationshintergrund","4","0.337342826986283","0.105673631006706","0.56901202296586"
"Seltener","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1996","(noch) kein Abschluss","kein Migrationshintergrund","61","0.246997421700355","0.195651271471112","0.298343571929598"
"Nie","1996","(noch) kein Abschluss","direkter Migrationshintergrund","401","0.746393256006849","0.708181440508999","0.7846050715047"
"Nie","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","15","","",""
"Nie","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1996","Hauptschule","kein Migrationshintergrund","2628","","",""
"Nie","1996","Hauptschule","direkter Migrationshintergrund","937","0.705395467224637","0.681005687517023","0.729785246932252"
"Nie","1996","Hauptschule","indirekter Migrationshintergrund","71","0.400886743618772","0.333963066825762","0.467810420411781"
"Nie","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1996","Realschule","kein Migrationshintergrund","1134","","",""
"Nie","1996","Realschule","direkter Migrationshintergrund","57","0.399324117651759","0.320685146180208","0.47796308912331"
"Nie","1996","Realschule","indirekter Migrationshintergrund","26","","",""
"Nie","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1996","(Fach-)Abitur","kein Migrationshintergrund","167","","",""
"Nie","1996","(Fach-)Abitur","direkter Migrationshintergrund","151","","",""
"Nie","1996","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"Nie","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1996","AkademikerIn","kein Migrationshintergrund","567","0.339824140107674","0.316236781200573","0.363411499014776"
"Nie","1996","AkademikerIn","direkter Migrationshintergrund","81","0.371289339350751","0.301288346753424","0.441290331948079"
"Nie","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1997","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","1997","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","1997","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1997","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","1997","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","1997","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1997","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","1997","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","kein Migrationshintergrund","134","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","direkter Migrationshintergrund","29","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","35","0.412484662489064","0.303236460928381","0.521732864049748"
"Min 1x pro Woche","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1997","Hauptschule","kein Migrationshintergrund","686","0.174791085323402","0.163306552184666","0.186275618462138"
"Min 1x pro Woche","1997","Hauptschule","direkter Migrationshintergrund","140","","",""
"Min 1x pro Woche","1997","Hauptschule","indirekter Migrationshintergrund","68","0.294842643793912","0.233751342908546","0.355933944679278"
"Min 1x pro Woche","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1997","Realschule","kein Migrationshintergrund","731","0.291436157809354","0.274522623610225","0.308349692008483"
"Min 1x pro Woche","1997","Realschule","direkter Migrationshintergrund","36","0.248541781855348","0.179838351794441","0.317245211916256"
"Min 1x pro Woche","1997","Realschule","indirekter Migrationshintergrund","61","0.531193739574031","0.444060072142134","0.618327407005927"
"Min 1x pro Woche","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","kein Migrationshintergrund","289","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","direkter Migrationshintergrund","53","0.235149485861132","0.183797440819376","0.286501530902887"
"Min 1x pro Woche","1997","(Fach-)Abitur","indirekter Migrationshintergrund","27","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1997","AkademikerIn","kein Migrationshintergrund","524","0.37098092911187","0.347024875577736","0.394936982646004"
"Min 1x pro Woche","1997","AkademikerIn","direkter Migrationshintergrund","47","0.342518231119643","0.273384100269313","0.411652361969973"
"Min 1x pro Woche","1997","AkademikerIn","indirekter Migrationshintergrund","11","","",""
"Min 1x pro Woche","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","kein Migrationshintergrund","21","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","direkter Migrationshintergrund","6","0.0121079188177954","0.00213513039143607","0.0220807072441547"
"Min 1x pro Monat","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","11","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1997","Hauptschule","kein Migrationshintergrund","204","","",""
"Min 1x pro Monat","1997","Hauptschule","direkter Migrationshintergrund","48","0.036127850612196","0.0258849307076627","0.0463707705167293"
"Min 1x pro Monat","1997","Hauptschule","indirekter Migrationshintergrund","28","","",""
"Min 1x pro Monat","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1997","Realschule","kein Migrationshintergrund","191","","",""
"Min 1x pro Monat","1997","Realschule","direkter Migrationshintergrund","9","0.0622586601863437","0.0238465900410123","0.100670730331675"
"Min 1x pro Monat","1997","Realschule","indirekter Migrationshintergrund","10","","",""
"Min 1x pro Monat","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","kein Migrationshintergrund","69","0.102478996843717","0.0798501049005387","0.125107888786895"
"Min 1x pro Monat","1997","(Fach-)Abitur","direkter Migrationshintergrund","20","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","indirekter Migrationshintergrund","6","0.0973445925953466","0.0217067740061998","0.172982411184493"
"Min 1x pro Monat","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1997","AkademikerIn","kein Migrationshintergrund","95","0.0562106983979114","0.0447883713225121","0.0676330254733107"
"Min 1x pro Monat","1997","AkademikerIn","direkter Migrationshintergrund","16","","",""
"Min 1x pro Monat","1997","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Min 1x pro Monat","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1997","(noch) kein Abschluss","kein Migrationshintergrund","56","0.156396469093379","0.114151831635197","0.198641106551561"
"Seltener","1997","(noch) kein Abschluss","direkter Migrationshintergrund","50","0.127405739179927","0.0970019456013301","0.157809532758523"
"Seltener","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","23","","",""
"Seltener","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1997","Hauptschule","kein Migrationshintergrund","643","0.149328670154257","0.138551015908704","0.16010632439981"
"Seltener","1997","Hauptschule","direkter Migrationshintergrund","172","","",""
"Seltener","1997","Hauptschule","indirekter Migrationshintergrund","54","0.238379413774423","0.181291402358784","0.295467425190062"
"Seltener","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1997","Realschule","kein Migrationshintergrund","690","0.240344597912181","0.224440880360348","0.256248315464014"
"Seltener","1997","Realschule","direkter Migrationshintergrund","34","0.169258780778367","0.109646631417155","0.228870930139578"
"Seltener","1997","Realschule","indirekter Migrationshintergrund","31","0.231969342288821","0.158269358531966","0.305669326045676"
"Seltener","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1997","(Fach-)Abitur","kein Migrationshintergrund","166","","",""
"Seltener","1997","(Fach-)Abitur","direkter Migrationshintergrund","47","0.214082616506399","0.1644146253817","0.263750607631097"
"Seltener","1997","(Fach-)Abitur","indirekter Migrationshintergrund","19","","",""
"Seltener","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1997","AkademikerIn","kein Migrationshintergrund","371","0.216106757512552","0.19569547893149","0.236518036093614"
"Seltener","1997","AkademikerIn","direkter Migrationshintergrund","33","0.119531817824491","0.0722703289700225","0.16679330667896"
"Seltener","1997","AkademikerIn","indirekter Migrationshintergrund","4","0.0938856245072006","-0.0408563472864385","0.22862759630084"
