year,bula_h,pgisced97,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Lower Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.86263,231,266,0.82118,0.90408
2003,Lower Saxony,Lower Secondary Level,Disabled (> 30%),0.13737,35,266,0.09592,0.17882
2003,Lower Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.85225,874,992,0.83016,0.87434
2003,Lower Saxony,Upper Secondary Level,Disabled (> 30%),0.14665,118,992,0.12463,0.16868
2003,Lower Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89093,110,110,0.83241,0.94945
2003,Lower Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.88449,108,108,0.82392,0.94505
2003,Lower Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.94364,287,287,0.91692,0.97037
2003,Bremen,Upper Secondary Level,Not Disabled (<= 30%),0.86132,75,75,0.78258,0.94007
2003,North Rhine-Westphalia,Pre-primary Level,Not Disabled (<= 30%),0.97557,139,139,0.94981,1.00133
2003,North Rhine-Westphalia,Primary Level,Not Disabled (<= 30%),0.89897,93,93,0.83739,0.96055
2003,North Rhine-Westphalia,Lower Secondary Level,Not Disabled (<= 30%),0.83710,509,592,0.80732,0.86687
2003,North Rhine-Westphalia,Lower Secondary Level,Disabled (> 30%),0.15874,83,592,0.12927,0.18820
2003,North Rhine-Westphalia,Upper Secondary Level,Not Disabled (<= 30%),0.84040,1942,2258,0.82529,0.85551
2003,North Rhine-Westphalia,Upper Secondary Level,Disabled (> 30%),0.15768,316,2258,0.14264,0.17271
2003,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.95605,320,320,0.93356,0.97855
2003,North Rhine-Westphalia,First Stage of Tertiary Education,Not Disabled (<= 30%),0.81189,285,335,0.76998,0.85380
2003,North Rhine-Westphalia,First Stage of Tertiary Education,Disabled (> 30%),0.18811,50,335,0.14620,0.23002
2003,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91926,792,848,0.90091,0.93761
2003,North Rhine-Westphalia,Second Stage of Tertiary Education,Disabled (> 30%),0.08074,56,848,0.06239,0.09909
2003,Hesse,Lower Secondary Level,Not Disabled (<= 30%),0.81990,174,207,0.76742,0.87238
2003,Hesse,Lower Secondary Level,Disabled (> 30%),0.17033,33,207,0.11900,0.22167
2003,Hesse,Upper Secondary Level,Not Disabled (<= 30%),0.84152,595,693,0.81431,0.86873
2003,Hesse,Upper Secondary Level,Disabled (> 30%),0.15325,98,693,0.12641,0.18009
2003,Hesse,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96667,107,107,0.93250,1.00084
2003,Hesse,First Stage of Tertiary Education,Not Disabled (<= 30%),0.83021,83,83,0.74894,0.91147
2003,Hesse,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91854,297,297,0.88737,0.94970
2003,"Rhineland-Palatinate, Saarland",Pre-primary Level,Not Disabled (<= 30%),0.94745,36,36,0.87353,1.02137
2003,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Disabled (<= 30%),0.84142,196,234,0.79451,0.88832
2003,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disabled (> 30%),0.15858,38,234,0.11168,0.20549
2003,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Disabled (<= 30%),0.86126,606,694,0.83553,0.88700
2003,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disabled (> 30%),0.13736,88,694,0.11173,0.16298
2003,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92007,53,53,0.84636,0.99378
2003,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not Disabled (<= 30%),0.95843,103,103,0.91970,0.99717
2003,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88979,167,167,0.84215,0.93742
2003,Baden-Wuerttemberg,Pre-primary Level,Not Disabled (<= 30%),0.98178,75,75,0.95131,1.01225
2003,Baden-Wuerttemberg,Primary Level,Not Disabled (<= 30%),0.60787,34,34,0.44129,0.77445
2003,Baden-Wuerttemberg,Lower Secondary Level,Not Disabled (<= 30%),0.82175,388,453,0.78647,0.85703
2003,Baden-Wuerttemberg,Lower Secondary Level,Disabled (> 30%),0.17825,65,453,0.14297,0.21353
2003,Baden-Wuerttemberg,Upper Secondary Level,Not Disabled (<= 30%),0.88333,1121,1251,0.86553,0.90113
2003,Baden-Wuerttemberg,Upper Secondary Level,Disabled (> 30%),0.11375,130,1251,0.09615,0.13135
2003,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92063,133,133,0.87451,0.96674
2003,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.90450,192,192,0.86282,0.94618
2003,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90247,435,468,0.87556,0.92938
2003,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disabled (> 30%),0.09323,33,468,0.06686,0.11960
2003,Bavaria,Lower Secondary Level,Not Disabled (<= 30%),0.87780,344,392,0.84533,0.91026
2003,Bavaria,Lower Secondary Level,Disabled (> 30%),0.12000,48,392,0.08779,0.15222
2003,Bavaria,Upper Secondary Level,Not Disabled (<= 30%),0.88510,1476,1634,0.86963,0.90056
2003,Bavaria,Upper Secondary Level,Disabled (> 30%),0.11490,158,1634,0.09944,0.13037
2003,Bavaria,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.94056,136,136,0.90067,0.98044
2003,Bavaria,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84754,215,248,0.80271,0.89237
2003,Bavaria,First Stage of Tertiary Education,Disabled (> 30%),0.15246,33,248,0.10763,0.19729
2003,Bavaria,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90885,545,584,0.88549,0.93222
2003,Bavaria,Second Stage of Tertiary Education,Disabled (> 30%),0.09115,39,584,0.06778,0.11451
2003,Berlin,Lower Secondary Level,Not Disabled (<= 30%),0.83847,62,62,0.74612,0.93083
2003,Berlin,Upper Secondary Level,Not Disabled (<= 30%),0.84365,294,344,0.80521,0.88209
2003,Berlin,Upper Secondary Level,Disabled (> 30%),0.15250,50,344,0.11445,0.19055
2003,Berlin,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92193,33,33,0.82897,1.01488
2003,Berlin,First Stage of Tertiary Education,Not Disabled (<= 30%),0.74411,49,49,0.62066,0.86755
2003,Berlin,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90025,227,227,0.86118,0.93932
2003,Brandenburg,Lower Secondary Level,Not Disabled (<= 30%),0.92807,64,64,0.86427,0.99187
2003,Brandenburg,Upper Secondary Level,Not Disabled (<= 30%),0.87302,407,460,0.84256,0.90348
2003,Brandenburg,Upper Secondary Level,Disabled (> 30%),0.11833,53,460,0.08878,0.14788
2003,Brandenburg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.87798,69,69,0.80018,0.95578
2003,Brandenburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88603,232,232,0.84505,0.92701
2003,Mecklenburg-Western Pomerania,Lower Secondary Level,Not Disabled (<= 30%),0.97101,41,41,0.91901,1.02300
2003,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Disabled (<= 30%),0.86490,238,270,0.82405,0.90575
2003,Mecklenburg-Western Pomerania,Upper Secondary Level,Disabled (> 30%),0.12525,32,270,0.08569,0.16480
2003,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Not Disabled (<= 30%),0.72897,32,32,0.57250,0.88545
2003,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.85117,122,122,0.78775,0.91459
2003,Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.87117,104,104,0.80647,0.93587
2003,Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.90145,800,875,0.88169,0.92121
2003,Saxony,Upper Secondary Level,Disabled (> 30%),0.09084,75,875,0.07178,0.10989
2003,Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92748,42,42,0.84809,1.00687
2003,Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96301,130,130,0.93044,0.99558
2003,Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91285,347,347,0.88313,0.94257
2003,Saxony-Anhalt,Lower Secondary Level,Not Disabled (<= 30%),0.86926,68,68,0.78854,0.94999
2003,Saxony-Anhalt,Upper Secondary Level,Not Disabled (<= 30%),0.88590,409,457,0.85672,0.91508
2003,Saxony-Anhalt,Upper Secondary Level,Disabled (> 30%),0.10817,48,457,0.07966,0.13668
2003,Saxony-Anhalt,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.95010,31,31,0.87219,1.02802
2003,Saxony-Anhalt,First Stage of Tertiary Education,Not Disabled (<= 30%),0.82869,82,82,0.74664,0.91075
2003,Saxony-Anhalt,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92283,210,210,0.88665,0.95901
2003,Thuringa,Lower Secondary Level,Not Disabled (<= 30%),0.88069,59,59,0.79726,0.96411
2003,Thuringa,Upper Secondary Level,Not Disabled (<= 30%),0.89484,525,573,0.86970,0.91998
2003,Thuringa,Upper Secondary Level,Disabled (> 30%),0.09553,48,573,0.07144,0.11962
2003,Thuringa,First Stage of Tertiary Education,Not Disabled (<= 30%),0.87003,68,68,0.78951,0.95055
2003,Thuringa,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88983,161,161,0.84131,0.93834
2004,Schleswig-Holstein,Lower Secondary Level,Not Disabled (<= 30%),0.90158,76,76,0.83416,0.96899
2004,Schleswig-Holstein,Upper Secondary Level,Not Disabled (<= 30%),0.88748,307,348,0.85423,0.92073
2004,Schleswig-Holstein,Upper Secondary Level,Disabled (> 30%),0.11252,41,348,0.07927,0.14577
2004,Schleswig-Holstein,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.83917,33,33,0.71188,0.96646
2004,Schleswig-Holstein,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85860,48,48,0.75898,0.95821
2004,Schleswig-Holstein,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91717,103,103,0.86368,0.97066
2004,Hamburg,Upper Secondary Level,Not Disabled (<= 30%),0.81977,112,112,0.74826,0.89128
2004,Hamburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.87017,69,69,0.79028,0.95006
2004,Lower Saxony,Pre-primary Level,Not Disabled (<= 30%),0.99541,61,61,0.97830,1.01252
2004,Lower Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.81644,212,254,0.76874,0.86415
2004,Lower Saxony,Lower Secondary Level,Disabled (> 30%),0.16663,42,254,0.12071,0.21255
2004,Lower Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.85189,863,976,0.82959,0.87418
2004,Lower Saxony,Upper Secondary Level,Disabled (> 30%),0.14568,113,976,0.12354,0.16782
2004,Lower Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.86276,103,103,0.79599,0.92954
2004,Lower Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.87281,111,111,0.81055,0.93508
2004,Lower Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93712,288,288,0.90904,0.96521
2004,Bremen,Upper Secondary Level,Not Disabled (<= 30%),0.81260,75,75,0.72369,0.90152
2004,Bremen,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.94901,34,34,0.87395,1.02406
2004,North Rhine-Westphalia,Primary Level,Not Disabled (<= 30%),0.86009,78,78,0.78260,0.93757
2004,North Rhine-Westphalia,Lower Secondary Level,Not Disabled (<= 30%),0.82932,478,564,0.79824,0.86039
2004,North Rhine-Westphalia,Lower Secondary Level,Disabled (> 30%),0.16858,86,564,0.13765,0.19950
2004,North Rhine-Westphalia,Upper Secondary Level,Not Disabled (<= 30%),0.83978,1882,2193,0.82442,0.85513
2004,North Rhine-Westphalia,Upper Secondary Level,Disabled (> 30%),0.15911,311,2193,0.14379,0.17442
2004,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.95945,319,319,0.93777,0.98113
2004,North Rhine-Westphalia,First Stage of Tertiary Education,Not Disabled (<= 30%),0.79169,275,328,0.74768,0.83571
2004,North Rhine-Westphalia,First Stage of Tertiary Education,Disabled (> 30%),0.20831,53,328,0.16429,0.25232
2004,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89807,769,831,0.87749,0.91865
2004,North Rhine-Westphalia,Second Stage of Tertiary Education,Disabled (> 30%),0.10193,62,831,0.08135,0.12251
2004,Hesse,Lower Secondary Level,Not Disabled (<= 30%),0.80661,152,186,0.74969,0.86352
2004,Hesse,Lower Secondary Level,Disabled (> 30%),0.18946,34,186,0.13299,0.24593
2004,Hesse,Upper Secondary Level,Not Disabled (<= 30%),0.85120,564,655,0.82392,0.87847
2004,Hesse,Upper Secondary Level,Disabled (> 30%),0.14232,91,655,0.11554,0.16910
2004,Hesse,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.94720,107,107,0.90463,0.98977
2004,Hesse,First Stage of Tertiary Education,Not Disabled (<= 30%),0.87734,85,85,0.80719,0.94749
2004,Hesse,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92681,293,293,0.89693,0.95668
2004,"Rhineland-Palatinate, Saarland",Pre-primary Level,Not Disabled (<= 30%),0.96069,34,34,0.89439,1.02699
2004,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Disabled (<= 30%),0.85705,191,223,0.81101,0.90310
2004,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disabled (> 30%),0.14295,32,223,0.09690,0.18899
2004,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Disabled (<= 30%),0.84946,582,671,0.82238,0.87654
2004,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disabled (> 30%),0.14822,89,671,0.12132,0.17513
2004,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91144,48,48,0.83021,0.99266
2004,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not Disabled (<= 30%),0.95092,99,99,0.90815,0.99370
2004,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Disabled (<= 30%),0.87495,161,161,0.82369,0.92620
2004,Baden-Wuerttemberg,Primary Level,Not Disabled (<= 30%),0.67776,36,36,0.52293,0.83258
2004,Baden-Wuerttemberg,Lower Secondary Level,Not Disabled (<= 30%),0.82993,372,434,0.79455,0.86532
2004,Baden-Wuerttemberg,Lower Secondary Level,Disabled (> 30%),0.17007,62,434,0.13468,0.20545
2004,Baden-Wuerttemberg,Upper Secondary Level,Not Disabled (<= 30%),0.86347,1051,1200,0.84403,0.88290
2004,Baden-Wuerttemberg,Upper Secondary Level,Disabled (> 30%),0.13350,149,1200,0.11425,0.15275
2004,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.95550,133,133,0.92032,0.99068
2004,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.91035,184,184,0.86896,0.95174
2004,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89117,428,463,0.86277,0.91957
2004,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disabled (> 30%),0.10523,35,463,0.07725,0.13321
2004,Bavaria,Lower Secondary Level,Not Disabled (<= 30%),0.85954,328,375,0.82433,0.89476
2004,Bavaria,Lower Secondary Level,Disabled (> 30%),0.14046,47,375,0.10524,0.17567
2004,Bavaria,Upper Secondary Level,Not Disabled (<= 30%),0.87534,1412,1580,0.85905,0.89163
2004,Bavaria,Upper Secondary Level,Disabled (> 30%),0.12361,168,1580,0.10738,0.13985
2004,Bavaria,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90144,136,136,0.85116,0.95172
2004,Bavaria,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84743,205,238,0.80165,0.89321
2004,Bavaria,First Stage of Tertiary Education,Disabled (> 30%),0.15257,33,238,0.10679,0.19835
2004,Bavaria,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92067,536,572,0.89850,0.94283
2004,Bavaria,Second Stage of Tertiary Education,Disabled (> 30%),0.07933,36,572,0.05717,0.10150
2004,Berlin,Lower Secondary Level,Not Disabled (<= 30%),0.85838,56,56,0.76623,0.95052
2004,Berlin,Upper Secondary Level,Not Disabled (<= 30%),0.84030,288,339,0.80124,0.87935
2004,Berlin,Upper Secondary Level,Disabled (> 30%),0.15970,51,339,0.12065,0.19876
2004,Berlin,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92330,34,34,0.83250,1.01410
2004,Berlin,First Stage of Tertiary Education,Not Disabled (<= 30%),0.73582,47,47,0.60841,0.86323
2004,Berlin,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89005,228,228,0.84936,0.93075
2004,Brandenburg,Lower Secondary Level,Not Disabled (<= 30%),0.96033,56,56,0.90875,1.01192
2004,Brandenburg,Upper Secondary Level,Not Disabled (<= 30%),0.83802,384,446,0.80378,0.87225
2004,Brandenburg,Upper Secondary Level,Disabled (> 30%),0.15342,62,446,0.11993,0.18690
2004,Brandenburg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.88248,64,64,0.80295,0.96200
2004,Brandenburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89346,228,228,0.85333,0.93360
2004,Mecklenburg-Western Pomerania,Lower Secondary Level,Not Disabled (<= 30%),0.97023,38,38,0.91546,1.02499
2004,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Disabled (<= 30%),0.90167,237,237,0.86367,0.93966
2004,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Not Disabled (<= 30%),0.75144,34,34,0.60399,0.89890
2004,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.87424,117,117,0.81390,0.93458
2004,Saxony,Pre-primary Level,Not Disabled (<= 30%),0.98199,46,46,0.94314,1.02085
2004,Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.82765,88,88,0.74829,0.90701
2004,Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.90806,770,843,0.88854,0.92758
2004,Saxony,Upper Secondary Level,Disabled (> 30%),0.08992,73,843,0.07060,0.10925
2004,Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.94153,47,47,0.87372,1.00933
2004,Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.90910,123,123,0.85809,0.96011
2004,Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90514,349,349,0.87436,0.93593
2004,Saxony-Anhalt,Lower Secondary Level,Not Disabled (<= 30%),0.89665,68,68,0.82375,0.96954
2004,Saxony-Anhalt,Upper Secondary Level,Not Disabled (<= 30%),0.87919,408,455,0.84921,0.90917
2004,Saxony-Anhalt,Upper Secondary Level,Disabled (> 30%),0.12081,47,455,0.09083,0.15079
2004,Saxony-Anhalt,First Stage of Tertiary Education,Not Disabled (<= 30%),0.83138,77,77,0.74720,0.91556
2004,Saxony-Anhalt,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89931,203,203,0.85781,0.94080
2004,Thuringa,Lower Secondary Level,Not Disabled (<= 30%),0.88069,54,54,0.79342,0.96796
2004,Thuringa,Upper Secondary Level,Not Disabled (<= 30%),0.88044,514,568,0.85374,0.90715
2004,Thuringa,Upper Secondary Level,Disabled (> 30%),0.11055,54,568,0.08474,0.13637
2004,Thuringa,First Stage of Tertiary Education,Not Disabled (<= 30%),0.89072,66,66,0.81488,0.96657
2004,Thuringa,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.87370,155,155,0.82123,0.92617
2005,Schleswig-Holstein,Lower Secondary Level,Not Disabled (<= 30%),0.88234,66,66,0.80400,0.96067
2005,Schleswig-Holstein,Upper Secondary Level,Not Disabled (<= 30%),0.87018,294,337,0.83424,0.90612
2005,Schleswig-Holstein,Upper Secondary Level,Disabled (> 30%),0.12681,43,337,0.09123,0.16239
2005,Schleswig-Holstein,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.86519,33,33,0.74685,0.98352
2005,Schleswig-Holstein,First Stage of Tertiary Education,Not Disabled (<= 30%),0.81287,46,46,0.69892,0.92683
2005,Schleswig-Holstein,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93447,98,98,0.88523,0.98372
2005,Hamburg,Upper Secondary Level,Not Disabled (<= 30%),0.80928,108,108,0.73484,0.88372
2005,Hamburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.82370,65,65,0.73034,0.91707
2005,Lower Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.84896,207,242,0.80375,0.89417
2005,Lower Saxony,Lower Secondary Level,Disabled (> 30%),0.14767,35,242,0.10288,0.19246
2005,Lower Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.84878,799,915,0.82556,0.87201
2005,Lower Saxony,Upper Secondary Level,Disabled (> 30%),0.15034,116,915,0.12717,0.17351
2005,Lower Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90473,102,102,0.84747,0.96199
2005,Lower Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86158,99,99,0.79320,0.92995
2005,Lower Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92891,275,275,0.89848,0.95934
2005,Bremen,Upper Secondary Level,Not Disabled (<= 30%),0.76137,56,56,0.64871,0.87402
2005,Bremen,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.94551,31,31,0.86429,1.02674
2005,North Rhine-Westphalia,Primary Level,Not Disabled (<= 30%),0.82235,71,71,0.73281,0.91189
2005,North Rhine-Westphalia,Lower Secondary Level,Not Disabled (<= 30%),0.84886,470,547,0.81882,0.87891
2005,North Rhine-Westphalia,Lower Secondary Level,Disabled (> 30%),0.14975,77,547,0.11982,0.17968
2005,North Rhine-Westphalia,Upper Secondary Level,Not Disabled (<= 30%),0.83021,1746,2071,0.81404,0.84638
2005,North Rhine-Westphalia,Upper Secondary Level,Disabled (> 30%),0.16785,325,2071,0.15175,0.18395
