year,age_gr,pgisced97,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.22503,57,245,0.17263,0.27743
2000,30-45 y.,Primary Level,Full-Time Employment,0.45212,37,89,0.34814,0.55611
2000,30-45 y.,Primary Level,Not Employed,0.42019,52,89,0.31706,0.52332
2000,30-45 y.,Lower Secondary Level,Full-Time Employment,0.45577,257,556,0.41434,0.49721
2000,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.18054,96,556,0.14854,0.21254
2000,30-45 y.,Lower Secondary Level,Not Employed,0.31164,203,556,0.27310,0.35017
2000,30-45 y.,Upper Secondary Level,Full-Time Employment,0.60989,2683,4466,0.59558,0.62419
2000,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.14730,653,4466,0.13690,0.15769
2000,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04564,198,4466,0.03952,0.05176
2000,30-45 y.,Upper Secondary Level,Not Employed,0.19394,932,4466,0.18234,0.20553
2000,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.59123,287,480,0.54720,0.63525
2000,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.13708,70,480,0.10628,0.16788
2000,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.21604,123,480,0.17919,0.25290
2000,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.68215,527,759,0.64900,0.71529
2000,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.15654,119,759,0.13067,0.18241
2000,30-45 y.,First Stage of Tertiary Education,Not Employed,0.12890,113,759,0.10504,0.15275
2000,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.73722,1229,1651,0.71598,0.75845
2000,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.12768,223,1651,0.11158,0.14378
2000,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.11528,199,1651,0.09987,0.13068
2000,46-65 y.,Primary Level,Full-Time Employment,0.26845,40,151,0.19753,0.33937
2000,46-65 y.,Primary Level,Not Employed,0.61966,111,151,0.54197,0.69735
2000,46-65 y.,Lower Secondary Level,Full-Time Employment,0.26745,247,989,0.23985,0.29505
2000,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.10615,99,989,0.08694,0.12536
2000,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.04944,42,989,0.03592,0.06296
2000,46-65 y.,Lower Secondary Level,Not Employed,0.57322,601,989,0.54238,0.60406
2000,46-65 y.,Upper Secondary Level,Full-Time Employment,0.40601,1684,4293,0.39132,0.42071
2000,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.11170,477,4293,0.10228,0.12113
2000,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.03314,133,4293,0.02778,0.03849
2000,46-65 y.,Upper Secondary Level,Not Employed,0.44872,1999,4293,0.43384,0.46360
2000,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.52123,103,163,0.44430,0.59815
2000,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.32492,60,163,0.25280,0.39704
2000,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.52898,354,640,0.49028,0.56769
2000,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.09899,59,640,0.07584,0.12215
2000,46-65 y.,First Stage of Tertiary Education,Not Employed,0.35246,227,640,0.31542,0.38950
2000,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.61308,912,1426,0.58779,0.63837
2000,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.10236,141,1426,0.08662,0.11810
2000,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.25663,373,1426,0.23396,0.27931
2000,66 and older,Primary Level,Not Employed,0.97429,61,61,0.93423,1.01434
2000,66 and older,Lower Secondary Level,Not Employed,0.99185,904,904,0.98599,0.99772
2000,66 and older,Upper Secondary Level,Not Employed,0.97587,1817,1817,0.96881,0.98292
2000,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.94022,94,94,0.89203,0.98840
2000,66 and older,First Stage of Tertiary Education,Not Employed,0.95684,232,232,0.93063,0.98304
2000,66 and older,Second Stage of Tertiary Education,Not Employed,0.92015,389,389,0.89317,0.94712
2001,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.13219,65,526,0.10322,0.16116
2001,17-29 y.,Pre-primary Level,Not Employed,0.83879,461,526,0.80733,0.87024
2001,17-29 y.,Lower Secondary Level,Full-Time Employment,0.15671,136,887,0.13277,0.18065
2001,17-29 y.,Lower Secondary Level,Vocational Training,0.42121,403,887,0.38870,0.45372
2001,17-29 y.,Lower Secondary Level,Not Employed,0.36092,348,887,0.32929,0.39254
2001,17-29 y.,Upper Secondary Level,Full-Time Employment,0.48955,848,1842,0.46672,0.51239
2001,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.05475,101,1842,0.04436,0.06514
2001,17-29 y.,Upper Secondary Level,Vocational Training,0.09430,179,1842,0.08095,0.10765
2001,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04855,91,1842,0.03874,0.05837
2001,17-29 y.,Upper Secondary Level,Not Employed,0.31284,623,1842,0.29166,0.33402
2001,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.56554,161,229,0.50120,0.62988
2001,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.25405,68,229,0.19755,0.31056
2001,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.72097,99,99,0.63217,0.80977
2001,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.65366,155,199,0.58738,0.71993
2001,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.21112,44,199,0.15428,0.26797
2001,30-45 y.,Primary Level,Not Employed,0.50276,43,43,0.35155,0.65398
2001,30-45 y.,Lower Secondary Level,Full-Time Employment,0.46457,223,509,0.42120,0.50794
2001,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.12680,69,509,0.09787,0.15574
2001,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.07457,34,509,0.05173,0.09742
2001,30-45 y.,Lower Secondary Level,Not Employed,0.32973,183,509,0.28885,0.37061
2001,30-45 y.,Upper Secondary Level,Full-Time Employment,0.61060,2395,3981,0.59545,0.62575
2001,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.15344,618,3981,0.14224,0.16463
2001,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04626,182,3981,0.03973,0.05278
2001,30-45 y.,Upper Secondary Level,Not Employed,0.18516,786,3981,0.17309,0.19722
2001,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.58593,276,479,0.54177,0.63009
2001,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.14033,77,479,0.10920,0.17147
2001,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.22577,126,479,0.18828,0.26325
2001,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.69287,481,690,0.65842,0.72731
2001,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.14456,108,690,0.11830,0.17082
2001,30-45 y.,First Stage of Tertiary Education,Not Employed,0.12716,101,690,0.10228,0.15204
2001,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.73640,1091,1470,0.71386,0.75893
2001,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13500,208,1470,0.11752,0.15247
2001,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.10766,171,1470,0.09181,0.12351
2001,46-65 y.,Primary Level,Not Employed,0.62311,80,80,0.51625,0.72997
2001,46-65 y.,Lower Secondary Level,Full-Time Employment,0.28018,222,791,0.24886,0.31150
2001,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.11466,87,791,0.09244,0.13687
2001,46-65 y.,Lower Secondary Level,Not Employed,0.56270,482,791,0.52811,0.59730
2001,46-65 y.,Upper Secondary Level,Full-Time Employment,0.41243,1580,3947,0.39707,0.42779
2001,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.11324,442,3947,0.10335,0.12312
2001,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.03114,130,3947,0.02572,0.03656
2001,46-65 y.,Upper Secondary Level,Not Employed,0.44102,1795,3947,0.42553,0.45651
2001,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.43658,97,166,0.36090,0.51225
2001,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.39087,69,166,0.31642,0.46533
2001,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.52608,320,576,0.48526,0.56689
2001,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.10584,58,576,0.08069,0.13098
2001,46-65 y.,First Stage of Tertiary Education,Not Employed,0.34722,198,576,0.30830,0.38613
2001,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.59327,864,1374,0.56728,0.61925
2001,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.11271,148,1374,0.09599,0.12944
2001,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.26755,362,1374,0.24413,0.29096
2001,66 and older,Lower Secondary Level,Not Employed,0.99505,799,799,0.99018,0.99992
2001,66 and older,Upper Secondary Level,Not Employed,0.97376,1730,1730,0.96623,0.98130
2001,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.95208,98,98,0.90958,0.99459
2001,66 and older,First Stage of Tertiary Education,Not Employed,0.96641,222,222,0.94265,0.99016
2001,66 and older,Second Stage of Tertiary Education,Not Employed,0.93034,394,394,0.90517,0.95551
2002,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.07195,53,595,0.05117,0.09273
2002,17-29 y.,Pre-primary Level,Not Employed,0.90265,542,595,0.87882,0.92649
2002,17-29 y.,Lower Secondary Level,Full-Time Employment,0.13034,105,819,0.10727,0.15341
2002,17-29 y.,Lower Secondary Level,Vocational Training,0.44777,388,819,0.41369,0.48185
2002,17-29 y.,Lower Secondary Level,Not Employed,0.35102,326,819,0.31831,0.38373
2002,17-29 y.,Upper Secondary Level,Full-Time Employment,0.46836,798,1841,0.44556,0.49116
2002,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.05344,100,1841,0.04317,0.06372
2002,17-29 y.,Upper Secondary Level,Vocational Training,0.07978,159,1841,0.06740,0.09216
2002,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06005,112,1841,0.04920,0.07091
2002,17-29 y.,Upper Secondary Level,Not Employed,0.33837,672,1841,0.31675,0.35999
2002,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.53350,147,229,0.46875,0.59826
2002,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.30128,82,229,0.24173,0.36084
2002,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.68888,82,82,0.58806,0.78970
2002,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.63034,151,194,0.56223,0.69844
2002,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.19443,43,194,0.13859,0.25026
2002,30-45 y.,Primary Level,Not Employed,0.54068,43,43,0.38996,0.69139
2002,30-45 y.,Lower Secondary Level,Full-Time Employment,0.43548,196,464,0.39032,0.48064
2002,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.15394,71,464,0.12107,0.18681
2002,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.07089,31,464,0.04751,0.09426
2002,30-45 y.,Lower Secondary Level,Not Employed,0.33203,166,464,0.28913,0.37492
2002,30-45 y.,Upper Secondary Level,Full-Time Employment,0.58315,2205,3817,0.56750,0.59879
2002,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.15154,619,3817,0.14016,0.16291
2002,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05107,182,3817,0.04408,0.05805
2002,30-45 y.,Upper Secondary Level,Not Employed,0.20940,811,3817,0.19649,0.22231
2002,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.58759,307,557,0.54667,0.62851
2002,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.13496,92,557,0.10656,0.16337
2002,30-45 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.05019,32,557,0.03204,0.06833
2002,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.21838,126,557,0.18404,0.25272
2002,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.71879,507,709,0.68567,0.75191
2002,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.12113,109,709,0.09709,0.14516
2002,30-45 y.,First Stage of Tertiary Education,Not Employed,0.12528,93,709,0.10090,0.14967
2002,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.72009,1264,1735,0.69896,0.74122
2002,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13581,248,1735,0.11968,0.15193
2002,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02180,36,1735,0.01493,0.02867
2002,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.11899,187,1735,0.10375,0.13423
2002,46-65 y.,Primary Level,Not Employed,0.66020,72,72,0.55002,0.77037
2002,46-65 y.,Lower Secondary Level,Full-Time Employment,0.28577,207,756,0.25354,0.31800
2002,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.09691,71,756,0.07580,0.11801
2002,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.05184,36,756,0.03602,0.06765
2002,46-65 y.,Lower Secondary Level,Not Employed,0.55926,442,756,0.52385,0.59468
2002,46-65 y.,Upper Secondary Level,Full-Time Employment,0.40557,1635,4049,0.39044,0.42069
2002,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.11875,495,4049,0.10878,0.12871
2002,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.03482,152,4049,0.02917,0.04047
2002,46-65 y.,Upper Secondary Level,Not Employed,0.43956,1767,4049,0.42427,0.45485
2002,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.44804,124,204,0.37963,0.51645
2002,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.41436,80,204,0.34659,0.48212
2002,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.49260,350,628,0.45346,0.53173
2002,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.12722,82,628,0.10114,0.15330
2002,46-65 y.,First Stage of Tertiary Education,Not Employed,0.34405,196,628,0.30687,0.38124
2002,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.60481,1359,2051,0.58365,0.62598
2002,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.10619,227,2051,0.09285,0.11953
2002,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02556,38,2051,0.01873,0.03239
2002,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.26344,427,2051,0.24437,0.28251
2002,66 and older,Primary Level,Not Employed,0.97164,56,56,0.92777,1.01551
2002,66 and older,Lower Secondary Level,Not Employed,0.98610,780,780,0.97788,0.99432
2002,66 and older,Upper Secondary Level,Not Employed,0.97833,1808,1808,0.97162,0.98504
2002,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.96114,95,95,0.92207,1.00021
2002,66 and older,First Stage of Tertiary Education,Not Employed,0.97235,233,233,0.95126,0.99345
2002,66 and older,Second Stage of Tertiary Education,Not Employed,0.93540,491,491,0.91363,0.95716
2003,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.08473,53,612,0.06265,0.10681
2003,17-29 y.,Pre-primary Level,Not Employed,0.90177,559,612,0.87817,0.92537
2003,17-29 y.,Lower Secondary Level,Full-Time Employment,0.15532,108,768,0.12968,0.18095
2003,17-29 y.,Lower Secondary Level,Vocational Training,0.38621,355,768,0.35175,0.42067
2003,17-29 y.,Lower Secondary Level,Not Employed,0.39309,305,768,0.35852,0.42766
2003,17-29 y.,Upper Secondary Level,Full-Time Employment,0.45229,735,1748,0.42895,0.47563
2003,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.06969,114,1748,0.05775,0.08163
2003,17-29 y.,Upper Secondary Level,Vocational Training,0.06026,118,1748,0.04910,0.07142
2003,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06460,129,1748,0.05307,0.07613
2003,17-29 y.,Upper Secondary Level,Not Employed,0.35316,652,1748,0.33074,0.37557
2003,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.51256,152,218,0.44606,0.57907
2003,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.25350,66,218,0.19562,0.31138
2003,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.48710,51,51,0.34855,0.62564
2003,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.65537,135,174,0.58455,0.72619
2003,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.16782,39,174,0.11213,0.22350
2003,30-45 y.,Primary Level,Not Employed,0.59652,47,47,0.45475,0.73830
2003,30-45 y.,Lower Secondary Level,Full-Time Employment,0.42245,171,402,0.37410,0.47080
2003,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.16050,78,402,0.12457,0.19643
2003,30-45 y.,Lower Secondary Level,Not Employed,0.34968,153,402,0.30300,0.39635
2003,30-45 y.,Upper Secondary Level,Full-Time Employment,0.57796,2026,3558,0.56173,0.59419
2003,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.16120,612,3558,0.14911,0.17328
2003,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04773,165,3558,0.04073,0.05474
2003,30-45 y.,Upper Secondary Level,Not Employed,0.20709,755,3558,0.19377,0.22041
2003,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.55917,289,516,0.51629,0.60205
2003,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.15781,101,516,0.12632,0.18929
2003,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.21802,126,516,0.18236,0.25368
2003,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.69587,466,672,0.66106,0.73068
2003,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.13042,110,672,0.10494,0.15590
2003,30-45 y.,First Stage of Tertiary Education,Not Employed,0.13827,96,672,0.11215,0.16438
2003,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.70009,1116,1574,0.67744,0.72273
2003,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13803,236,1574,0.12098,0.15507
2003,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02510,35,1574,0.01737,0.03283
2003,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.13482,187,1574,0.11794,0.15169
2003,46-65 y.,Primary Level,Not Employed,0.62304,64,64,0.50336,0.74271
2003,46-65 y.,Lower Secondary Level,Full-Time Employment,0.26074,182,689,0.22793,0.29354
2003,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.10282,69,689,0.08013,0.12552
2003,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.05265,31,689,0.03596,0.06933
2003,46-65 y.,Lower Secondary Level,Not Employed,0.57930,407,689,0.54242,0.61619
2003,46-65 y.,Upper Secondary Level,Full-Time Employment,0.40598,1564,3883,0.39053,0.42143
2003,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.11320,465,3883,0.10323,0.12317
2003,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.03851,152,3883,0.03246,0.04456
