year,bula_h,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Berlin,Regular Part-Time Employment,0.11210,151,989,0.09243,0.13177
2015,Berlin,"Marginal, Irregular Part-Time Employment",0.05520,65,989,0.04096,0.06945
2015,Berlin,Not Employed,0.36351,409,989,0.33351,0.39350
2015,Brandenburg,Full-Time Employment,0.32278,363,1030,0.29421,0.35134
2015,Brandenburg,Regular Part-Time Employment,0.07760,107,1030,0.06125,0.09395
2015,Brandenburg,Vocational Training,0.01607,33,1030,0.00838,0.02375
2015,Brandenburg,"Marginal, Irregular Part-Time Employment",0.02376,37,1030,0.01445,0.03306
2015,Brandenburg,Not Employed,0.41382,490,1030,0.38373,0.44392
2015,Mecklenburg-Western Pomerania,Full-Time Employment,0.32043,191,518,0.28020,0.36065
2015,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.10698,68,518,0.08034,0.13363
2015,Mecklenburg-Western Pomerania,Not Employed,0.37200,259,518,0.33034,0.41367
2015,Saxony,Full-Time Employment,0.37500,615,1559,0.35096,0.39904
2015,Saxony,Regular Part-Time Employment,0.09509,208,1559,0.08052,0.10966
2015,Saxony,Vocational Training,0.02670,39,1559,0.01870,0.03471
2015,Saxony,"Marginal, Irregular Part-Time Employment",0.03488,62,1559,0.02577,0.04399
2015,Saxony,Not Employed,0.33288,635,1559,0.30948,0.35628
2015,Saxony-Anhalt,Full-Time Employment,0.29251,331,884,0.26251,0.32252
2015,Saxony-Anhalt,Regular Part-Time Employment,0.08396,98,884,0.06567,0.10225
2015,Saxony-Anhalt,"Marginal, Irregular Part-Time Employment",0.03738,35,884,0.02487,0.04990
2015,Saxony-Anhalt,Not Employed,0.43903,420,884,0.40629,0.47176
2015,Thuringa,Full-Time Employment,0.32067,380,972,0.29131,0.35002
2015,Thuringa,Regular Part-Time Employment,0.10767,122,972,0.08818,0.12717
2015,Thuringa,"Marginal, Irregular Part-Time Employment",0.04878,56,972,0.03523,0.06233
2015,Thuringa,Not Employed,0.37737,414,972,0.34688,0.40786
2016,Schleswig-Holstein,Full-Time Employment,0.28512,276,1022,0.25743,0.31281
2016,Schleswig-Holstein,Regular Part-Time Employment,0.11285,137,1022,0.09344,0.13226
2016,Schleswig-Holstein,Vocational Training,0.02444,36,1022,0.01496,0.03391
2016,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.03704,55,1022,0.02545,0.04862
2016,Schleswig-Holstein,Not Employed,0.38221,518,1022,0.35241,0.41202
2016,Hamburg,Full-Time Employment,0.31821,172,432,0.27423,0.36218
2016,Hamburg,Regular Part-Time Employment,0.09271,62,432,0.06533,0.12009
2016,Hamburg,Not Employed,0.38907,198,432,0.34304,0.43509
2016,Lower Saxony,Full-Time Employment,0.32487,850,2786,0.30747,0.34226
2016,Lower Saxony,Regular Part-Time Employment,0.09856,373,2786,0.08749,0.10963
2016,Lower Saxony,Vocational Training,0.03078,112,2786,0.02436,0.03719
2016,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.05266,186,2786,0.04437,0.06096
2016,Lower Saxony,Not Employed,0.35085,1265,2786,0.33312,0.36857
2016,Bremen,Full-Time Employment,0.22032,49,213,0.16453,0.27611
2016,Bremen,Regular Part-Time Employment,0.06528,33,213,0.03203,0.09853
2016,Bremen,Not Employed,0.49143,131,213,0.42414,0.55873
2016,North Rhine-Westphalia,Full-Time Employment,0.32093,1885,5881,0.30899,0.33286
2016,North Rhine-Westphalia,Regular Part-Time Employment,0.09898,784,5881,0.09134,0.10661
2016,North Rhine-Westphalia,Vocational Training,0.02216,159,5881,0.01840,0.02592
2016,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.05703,392,5881,0.05110,0.06295
2016,North Rhine-Westphalia,Not Employed,0.34758,2661,5881,0.33540,0.35975
2016,Hesse,Full-Time Employment,0.31287,614,1900,0.29202,0.33373
2016,Hesse,Regular Part-Time Employment,0.11330,284,1900,0.09905,0.12756
2016,Hesse,Vocational Training,0.02290,53,1900,0.01617,0.02963
2016,Hesse,"Marginal, Irregular Part-Time Employment",0.04911,121,1900,0.03939,0.05883
2016,Hesse,Not Employed,0.34592,828,1900,0.32452,0.36731
2016,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.32637,555,1778,0.30457,0.34817
2016,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.08923,220,1778,0.07597,0.10248
2016,"Rhineland-Palatinate, Saarland",Vocational Training,0.01894,44,1778,0.01260,0.02528
2016,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.05372,120,1778,0.04324,0.06421
2016,"Rhineland-Palatinate, Saarland",Not Employed,0.36407,839,1778,0.34170,0.38645
2016,Baden-Wuerttemberg,Full-Time Employment,0.33153,1150,3265,0.31538,0.34768
2016,Baden-Wuerttemberg,Regular Part-Time Employment,0.11590,496,3265,0.10492,0.12689
2016,Baden-Wuerttemberg,Vocational Training,0.01827,96,3265,0.01367,0.02286
2016,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04481,231,3265,0.03771,0.05191
2016,Baden-Wuerttemberg,Not Employed,0.33251,1292,3265,0.31634,0.34867
2016,Bavaria,Full-Time Employment,0.35846,1575,4326,0.34417,0.37276
2016,Bavaria,Regular Part-Time Employment,0.10878,676,4326,0.09950,0.11806
2016,Bavaria,Vocational Training,0.01870,137,4326,0.01466,0.02274
2016,Bavaria,"Marginal, Irregular Part-Time Employment",0.05426,262,4326,0.04751,0.06101
2016,Bavaria,Not Employed,0.30907,1676,4326,0.29530,0.32284
2016,Berlin,Full-Time Employment,0.32110,335,1008,0.29226,0.34994
2016,Berlin,Regular Part-Time Employment,0.10580,150,1008,0.08681,0.12480
2016,Berlin,"Marginal, Irregular Part-Time Employment",0.04363,51,1008,0.03101,0.05625
2016,Berlin,Not Employed,0.37628,472,1008,0.34635,0.40620
2016,Brandenburg,Full-Time Employment,0.31772,348,1044,0.28946,0.34598
2016,Brandenburg,Regular Part-Time Employment,0.09271,105,1044,0.07511,0.11031
2016,Brandenburg,"Marginal, Irregular Part-Time Employment",0.02369,37,1044,0.01446,0.03292
2016,Brandenburg,Not Employed,0.40630,554,1044,0.37649,0.43610
2016,Mecklenburg-Western Pomerania,Full-Time Employment,0.30743,188,595,0.27032,0.34453
2016,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.12440,73,595,0.09786,0.15094
2016,Mecklenburg-Western Pomerania,"Marginal, Irregular Part-Time Employment",0.05852,33,595,0.03965,0.07740
2016,Mecklenburg-Western Pomerania,Not Employed,0.34542,301,595,0.30718,0.38366
2016,Saxony,Full-Time Employment,0.36452,582,1621,0.34108,0.38795
2016,Saxony,Regular Part-Time Employment,0.11003,209,1621,0.09480,0.12527
2016,Saxony,Vocational Training,0.02597,40,1621,0.01822,0.03371
2016,Saxony,"Marginal, Irregular Part-Time Employment",0.02644,54,1621,0.01863,0.03426
2016,Saxony,Not Employed,0.33401,736,1621,0.31104,0.35697
2016,Saxony-Anhalt,Full-Time Employment,0.29383,316,880,0.26371,0.32394
2016,Saxony-Anhalt,Regular Part-Time Employment,0.07205,99,880,0.05495,0.08914
2016,Saxony-Anhalt,Not Employed,0.43907,465,880,0.40626,0.47188
2016,Thuringa,Full-Time Employment,0.33707,356,971,0.30732,0.36682
2016,Thuringa,Regular Part-Time Employment,0.10789,116,971,0.08837,0.12742
2016,Thuringa,"Marginal, Irregular Part-Time Employment",0.04335,56,971,0.03053,0.05616
2016,Thuringa,Not Employed,0.35260,443,971,0.32253,0.38267
2017,Schleswig-Holstein,Full-Time Employment,0.30765,361,1216,0.28170,0.33360
2017,Schleswig-Holstein,Regular Part-Time Employment,0.09305,162,1216,0.07671,0.10938
2017,Schleswig-Holstein,Vocational Training,0.02331,44,1216,0.01482,0.03179
2017,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.04913,76,1216,0.03698,0.06128
2017,Schleswig-Holstein,Not Employed,0.36073,573,1216,0.33372,0.38773
2017,Hamburg,Full-Time Employment,0.34445,201,503,0.30288,0.38602
2017,Hamburg,Regular Part-Time Employment,0.08592,63,503,0.06140,0.11043
2017,Hamburg,Not Employed,0.35982,239,503,0.31784,0.40181
2017,Lower Saxony,Full-Time Employment,0.31725,1047,3309,0.30139,0.33311
2017,Lower Saxony,Regular Part-Time Employment,0.09817,446,3309,0.08803,0.10831
2017,Lower Saxony,Vocational Training,0.03060,126,3309,0.02473,0.03647
2017,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.06084,207,3309,0.05269,0.06898
2017,Lower Saxony,Not Employed,0.34424,1483,3309,0.32805,0.36043
2017,Bremen,Full-Time Employment,0.25350,73,260,0.20052,0.30648
2017,Bremen,Regular Part-Time Employment,0.08707,37,260,0.05273,0.12140
2017,Bremen,Not Employed,0.42831,150,260,0.36805,0.48858
2017,North Rhine-Westphalia,Full-Time Employment,0.31411,2089,6660,0.30297,0.32526
2017,North Rhine-Westphalia,Regular Part-Time Employment,0.10745,909,6660,0.10001,0.11488
2017,North Rhine-Westphalia,Vocational Training,0.02089,170,6660,0.01745,0.02432
2017,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.05322,433,6660,0.04783,0.05861
2017,North Rhine-Westphalia,Not Employed,0.35686,3059,6660,0.34535,0.36836
2017,Hesse,Full-Time Employment,0.31698,727,2214,0.29760,0.33637
2017,Hesse,Regular Part-Time Employment,0.10576,319,2214,0.09294,0.11857
2017,Hesse,Vocational Training,0.03312,69,2214,0.02567,0.04058
2017,Hesse,"Marginal, Irregular Part-Time Employment",0.05274,137,2214,0.04342,0.06205
2017,Hesse,Not Employed,0.33334,962,2214,0.31370,0.35298
2017,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.32819,613,1826,0.30665,0.34974
2017,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.09852,253,1826,0.08485,0.11219
2017,"Rhineland-Palatinate, Saarland",Vocational Training,0.01730,44,1826,0.01132,0.02329
2017,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.05034,101,1826,0.04031,0.06037
2017,"Rhineland-Palatinate, Saarland",Not Employed,0.34629,815,1826,0.32446,0.36812
2017,Baden-Wuerttemberg,Full-Time Employment,0.33699,1273,3552,0.32144,0.35253
2017,Baden-Wuerttemberg,Regular Part-Time Employment,0.11179,579,3552,0.10142,0.12215
2017,Baden-Wuerttemberg,Vocational Training,0.02163,121,3552,0.01685,0.02642
2017,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04531,206,3552,0.03847,0.05215
2017,Baden-Wuerttemberg,Not Employed,0.32472,1373,3552,0.30931,0.34012
2017,Bavaria,Full-Time Employment,0.35304,1763,4722,0.33941,0.36668
2017,Bavaria,Regular Part-Time Employment,0.10811,736,4722,0.09925,0.11697
2017,Bavaria,Vocational Training,0.02247,160,4722,0.01824,0.02670
2017,Bavaria,"Marginal, Irregular Part-Time Employment",0.06435,314,4722,0.05735,0.07135
2017,Bavaria,Not Employed,0.30226,1749,4722,0.28916,0.31536
2017,Berlin,Full-Time Employment,0.32332,382,1090,0.29554,0.35111
2017,Berlin,Regular Part-Time Employment,0.12771,176,1090,0.10789,0.14754
2017,Berlin,"Marginal, Irregular Part-Time Employment",0.05073,65,1090,0.03770,0.06377
2017,Berlin,Not Employed,0.35588,467,1090,0.32745,0.38432
2017,Brandenburg,Full-Time Employment,0.34699,415,1156,0.31953,0.37444
2017,Brandenburg,Regular Part-Time Employment,0.07389,109,1156,0.05881,0.08898
2017,Brandenburg,"Marginal, Irregular Part-Time Employment",0.02091,35,1156,0.01266,0.02917
2017,Brandenburg,Not Employed,0.38149,597,1156,0.35348,0.40950
2017,Mecklenburg-Western Pomerania,Full-Time Employment,0.31122,212,588,0.27377,0.34868
2017,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.12572,78,588,0.09890,0.15254
2017,Mecklenburg-Western Pomerania,Not Employed,0.35363,298,588,0.31495,0.39230
2017,Saxony,Full-Time Employment,0.36733,682,1835,0.34527,0.38939
2017,Saxony,Regular Part-Time Employment,0.10376,233,1835,0.08981,0.11772
2017,Saxony,Vocational Training,0.01245,39,1835,0.00737,0.01752
2017,Saxony,"Marginal, Irregular Part-Time Employment",0.03475,74,1835,0.02637,0.04313
2017,Saxony,Not Employed,0.33920,807,1835,0.31753,0.36087
2017,Saxony-Anhalt,Full-Time Employment,0.31140,366,1014,0.28288,0.33991
2017,Saxony-Anhalt,Regular Part-Time Employment,0.08204,115,1014,0.06514,0.09894
2017,Saxony-Anhalt,"Marginal, Irregular Part-Time Employment",0.03278,39,1014,0.02181,0.04374
2017,Saxony-Anhalt,Not Employed,0.40219,494,1014,0.37199,0.43238
2017,Thuringa,Full-Time Employment,0.35066,424,1067,0.32202,0.37931
2017,Thuringa,Regular Part-Time Employment,0.10254,118,1067,0.08432,0.12075
2017,Thuringa,"Marginal, Irregular Part-Time Employment",0.04356,52,1067,0.03130,0.05581
2017,Thuringa,Not Employed,0.34682,473,1067,0.31825,0.37540
2018,Schleswig-Holstein,Full-Time Employment,0.29679,349,1116,0.26998,0.32361
2018,Schleswig-Holstein,Regular Part-Time Employment,0.12477,187,1116,0.10537,0.14416
2018,Schleswig-Holstein,Vocational Training,0.02272,36,1116,0.01397,0.03147
2018,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.04157,70,1116,0.02985,0.05329
2018,Schleswig-Holstein,Not Employed,0.34389,474,1116,0.31601,0.37177
2018,Hamburg,Full-Time Employment,0.36946,211,497,0.32699,0.41194
2018,Hamburg,Regular Part-Time Employment,0.06915,70,497,0.04682,0.09148
2018,Hamburg,Not Employed,0.35588,216,497,0.31374,0.39801
2018,Lower Saxony,Full-Time Employment,0.32386,990,3122,0.30745,0.34028
2018,Lower Saxony,Regular Part-Time Employment,0.11578,452,3122,0.10455,0.12700
2018,Lower Saxony,Vocational Training,0.02707,116,3122,0.02138,0.03277
2018,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.05328,194,3122,0.04540,0.06116
2018,Lower Saxony,Not Employed,0.33306,1370,3122,0.31653,0.34960
2018,Bremen,Full-Time Employment,0.30740,81,282,0.25345,0.36136
2018,Bremen,Regular Part-Time Employment,0.06658,40,282,0.03743,0.09573
2018,Bremen,Not Employed,0.36388,161,282,0.30762,0.42013
2018,North Rhine-Westphalia,Full-Time Employment,0.31598,2034,6364,0.30456,0.32740
2018,North Rhine-Westphalia,Regular Part-Time Employment,0.11393,934,6364,0.10612,0.12174
2018,North Rhine-Westphalia,Vocational Training,0.02059,175,6364,0.01711,0.02408
2018,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.05663,422,6364,0.05095,0.06231
2018,North Rhine-Westphalia,Not Employed,0.35086,2799,6364,0.33913,0.36259
2018,Hesse,Full-Time Employment,0.33219,712,2143,0.31224,0.35213
2018,Hesse,Regular Part-Time Employment,0.11468,320,2143,0.10118,0.12817
2018,Hesse,Vocational Training,0.02831,83,2143,0.02128,0.03533
2018,Hesse,"Marginal, Irregular Part-Time Employment",0.04782,121,2143,0.03878,0.05686
2018,Hesse,Not Employed,0.32489,907,2143,0.30506,0.34473
2018,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.32907,602,1761,0.30712,0.35102
2018,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.10156,255,1761,0.08745,0.11567
2018,"Rhineland-Palatinate, Saarland",Vocational Training,0.01790,60,1761,0.01170,0.02409
2018,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.05509,119,1761,0.04443,0.06575
2018,"Rhineland-Palatinate, Saarland",Not Employed,0.33767,725,1761,0.31558,0.35977
2018,Baden-Wuerttemberg,Full-Time Employment,0.34471,1178,3232,0.32832,0.36110
2018,Baden-Wuerttemberg,Regular Part-Time Employment,0.11612,515,3232,0.10507,0.12717
2018,Baden-Wuerttemberg,Vocational Training,0.02077,99,3232,0.01585,0.02568
2018,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04360,203,3232,0.03656,0.05065
2018,Baden-Wuerttemberg,Not Employed,0.31819,1237,3232,0.30213,0.33425
2018,Bavaria,Full-Time Employment,0.35162,1648,4412,0.33753,0.36571
2018,Bavaria,Regular Part-Time Employment,0.11615,721,4412,0.10669,0.12560
2018,Bavaria,Vocational Training,0.01937,149,4412,0.01530,0.02344
2018,Bavaria,"Marginal, Irregular Part-Time Employment",0.05457,280,4412,0.04787,0.06128
2018,Bavaria,Not Employed,0.30735,1614,4412,0.29374,0.32097
2018,Berlin,Full-Time Employment,0.35073,403,1136,0.32297,0.37849
2018,Berlin,Regular Part-Time Employment,0.10931,176,1136,0.09116,0.12747
2018,Berlin,"Marginal, Irregular Part-Time Employment",0.05280,69,1136,0.03979,0.06581
2018,Berlin,Not Employed,0.33638,488,1136,0.30889,0.36387
2018,Brandenburg,Full-Time Employment,0.34838,405,1122,0.32049,0.37627
2018,Brandenburg,Regular Part-Time Employment,0.08652,129,1122,0.07006,0.10298
2018,Brandenburg,"Marginal, Irregular Part-Time Employment",0.02258,42,1122,0.01388,0.03127
2018,Brandenburg,Not Employed,0.35911,546,1122,0.33102,0.38719
2018,Mecklenburg-Western Pomerania,Full-Time Employment,0.28595,214,619,0.25032,0.32158
2018,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.13495,85,619,0.10801,0.16189
2018,Mecklenburg-Western Pomerania,Not Employed,0.37832,320,619,0.34008,0.41655
2018,Saxony,Full-Time Employment,0.36792,663,1767,0.34543,0.39041
2018,Saxony,Regular Part-Time Employment,0.10812,246,1767,0.09364,0.12260
2018,Saxony,Vocational Training,0.01758,45,1767,0.01145,0.02370
2018,Saxony,"Marginal, Irregular Part-Time Employment",0.04199,71,1767,0.03264,0.05135
2018,Saxony,Not Employed,0.32770,742,1767,0.30581,0.34959
2018,Saxony-Anhalt,Full-Time Employment,0.31306,363,993,0.28420,0.34191
2018,Saxony-Anhalt,Regular Part-Time Employment,0.07214,110,993,0.05604,0.08824
2018,Saxony-Anhalt,"Marginal, Irregular Part-Time Employment",0.03844,43,993,0.02648,0.05041
2018,Saxony-Anhalt,Not Employed,0.42295,477,993,0.39221,0.45369
2018,Thuringa,Full-Time Employment,0.34606,400,1035,0.31707,0.37506
2018,Thuringa,Regular Part-Time Employment,0.09911,122,1035,0.08090,0.11733
2018,Thuringa,"Marginal, Irregular Part-Time Employment",0.04250,53,1035,0.03020,0.05479
2018,Thuringa,Not Employed,0.35231,460,1035,0.32319,0.38142
2019,Schleswig-Holstein,Full-Time Employment,0.32135,409,1171,0.29459,0.34811
2019,Schleswig-Holstein,Regular Part-Time Employment,0.11573,175,1171,0.09740,0.13406
2019,Schleswig-Holstein,Vocational Training,0.02306,44,1171,0.01446,0.03166
2019,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.03181,62,1171,0.02175,0.04186
2019,Schleswig-Holstein,Not Employed,0.32610,481,1171,0.29924,0.35296
2019,Hamburg,Full-Time Employment,0.35760,243,554,0.31765,0.39755
2019,Hamburg,Regular Part-Time Employment,0.08605,83,554,0.06268,0.10943
2019,Hamburg,Not Employed,0.35794,228,554,0.31798,0.39790
2019,Lower Saxony,Full-Time Employment,0.32036,1034,2976,0.30360,0.33713
2019,Lower Saxony,Regular Part-Time Employment,0.11312,467,2976,0.10174,0.12450
2019,Lower Saxony,Vocational Training,0.02424,103,2976,0.01871,0.02977
2019,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.05126,192,2976,0.04333,0.05918
2019,Lower Saxony,Not Employed,0.33407,1180,2976,0.31713,0.35102
2019,Bremen,Full-Time Employment,0.33435,80,272,0.27818,0.39052
2019,Bremen,Regular Part-Time Employment,0.07908,34,272,0.04695,0.11121
2019,Bremen,Not Employed,0.39654,158,272,0.33830,0.45479
2019,North Rhine-Westphalia,Full-Time Employment,0.31542,2208,6365,0.30400,0.32684
2019,North Rhine-Westphalia,Regular Part-Time Employment,0.13129,985,6365,0.12300,0.13959
2019,North Rhine-Westphalia,Vocational Training,0.02181,200,6365,0.01822,0.02540
2019,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.04386,405,6365,0.03883,0.04889
2019,North Rhine-Westphalia,Not Employed,0.34124,2567,6365,0.32959,0.35289
2019,Hesse,Full-Time Employment,0.34153,791,2038,0.32094,0.36213
2019,Hesse,Regular Part-Time Employment,0.13092,341,2038,0.11628,0.14557
2019,Hesse,Vocational Training,0.02280,62,2038,0.01632,0.02929
2019,Hesse,"Marginal, Irregular Part-Time Employment",0.04349,113,2038,0.03463,0.05235
2019,Hesse,Not Employed,0.30816,731,2038,0.28811,0.32822
2019,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.32276,624,1683,0.30041,0.34510
2019,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.10196,248,1683,0.08749,0.11642
2019,"Rhineland-Palatinate, Saarland",Vocational Training,0.02194,60,1683,0.01494,0.02894
2019,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.05473,94,1683,0.04386,0.06560
2019,"Rhineland-Palatinate, Saarland",Not Employed,0.34431,657,1683,0.32160,0.36701
2019,Baden-Wuerttemberg,Full-Time Employment,0.34211,1272,3231,0.32575,0.35848
2019,Baden-Wuerttemberg,Regular Part-Time Employment,0.10955,529,3231,0.09878,0.12032
2019,Baden-Wuerttemberg,Vocational Training,0.01947,93,3231,0.01470,0.02423
2019,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04911,197,3231,0.04166,0.05656
2019,Baden-Wuerttemberg,Not Employed,0.30695,1140,3231,0.29104,0.32285
2019,Bavaria,Full-Time Employment,0.35080,1799,4376,0.33666,0.36494
2019,Bavaria,Regular Part-Time Employment,0.12532,716,4376,0.11551,0.13513
2019,Bavaria,Vocational Training,0.02126,146,4376,0.01699,0.02553
2019,Bavaria,"Marginal, Irregular Part-Time Employment",0.04152,242,4376,0.03561,0.04743
2019,Bavaria,Not Employed,0.30094,1473,4376,0.28735,0.31454
2019,Berlin,Full-Time Employment,0.34515,454,1135,0.31748,0.37282
2019,Berlin,Regular Part-Time Employment,0.12502,193,1135,0.10577,0.14427
2019,Berlin,"Marginal, Irregular Part-Time Employment",0.05238,69,1135,0.03942,0.06535
2019,Berlin,Not Employed,0.33484,419,1135,0.30737,0.36231
2019,Brandenburg,Full-Time Employment,0.33982,470,1223,0.31327,0.36638
2019,Brandenburg,Regular Part-Time Employment,0.08406,134,1223,0.06850,0.09962
2019,Brandenburg,Vocational Training,0.02495,34,1223,0.01621,0.03370
2019,Brandenburg,"Marginal, Irregular Part-Time Employment",0.01496,47,1223,0.00815,0.02177
2019,Brandenburg,Not Employed,0.36450,538,1223,0.33751,0.39148
2019,Mecklenburg-Western Pomerania,Full-Time Employment,0.29253,249,620,0.25669,0.32837
2019,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.13707,82,620,0.10998,0.16417
2019,Mecklenburg-Western Pomerania,Not Employed,0.37246,289,620,0.33437,0.41054
2019,Saxony,Full-Time Employment,0.38789,763,1752,0.36506,0.41071
2019,Saxony,Regular Part-Time Employment,0.10887,229,1752,0.09428,0.12346
2019,Saxony,Vocational Training,0.01222,35,1752,0.00707,0.01736
2019,Saxony,"Marginal, Irregular Part-Time Employment",0.04041,68,1752,0.03118,0.04963
2019,Saxony,Not Employed,0.30773,657,1752,0.28612,0.32935
2019,Saxony-Anhalt,Full-Time Employment,0.30064,382,977,0.27188,0.32941
2019,Saxony-Anhalt,Regular Part-Time Employment,0.08316,105,977,0.06584,0.10048
2019,Saxony-Anhalt,"Marginal, Irregular Part-Time Employment",0.03536,38,977,0.02377,0.04694
2019,Saxony-Anhalt,Not Employed,0.40898,452,977,0.37814,0.43983
2019,Thuringa,Full-Time Employment,0.31965,411,988,0.29056,0.34875
2019,Thuringa,Regular Part-Time Employment,0.09352,120,988,0.07536,0.11169
2019,Thuringa,"Marginal, Irregular Part-Time Employment",0.03568,52,988,0.02411,0.04725
2019,Thuringa,Not Employed,0.39749,405,988,0.36696,0.42802
2020,Schleswig-Holstein,Full-Time Employment,0.31073,394,1090,0.28325,0.33822
2020,Schleswig-Holstein,Regular Part-Time Employment,0.10473,158,1090,0.08655,0.12292
2020,Schleswig-Holstein,Vocational Training,0.02771,46,1090,0.01796,0.03746
2020,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.03996,62,1090,0.02833,0.05159
2020,Schleswig-Holstein,Not Employed,0.31744,430,1090,0.28980,0.34509
2020,Hamburg,Full-Time Employment,0.33163,247,564,0.29274,0.37052
2020,Hamburg,Regular Part-Time Employment,0.11196,87,564,0.08591,0.13800
2020,Hamburg,Not Employed,0.37061,230,564,0.33072,0.41051
2020,Lower Saxony,Full-Time Employment,0.31887,1057,2932,0.30200,0.33575
2020,Lower Saxony,Regular Part-Time Employment,0.11971,450,2932,0.10796,0.13146
2020,Lower Saxony,Vocational Training,0.01879,97,2932,0.01387,0.02370
2020,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.05154,169,2932,0.04353,0.05954
2020,Lower Saxony,Not Employed,0.33471,1159,2932,0.31763,0.35180
2020,Bremen,Full-Time Employment,0.27627,92,290,0.22471,0.32782
2020,Bremen,Regular Part-Time Employment,0.10375,42,290,0.06859,0.13890
2020,Bremen,Not Employed,0.42198,156,290,0.36504,0.47892
2020,North Rhine-Westphalia,Full-Time Employment,0.32401,2435,6660,0.31277,0.33525
2020,North Rhine-Westphalia,Regular Part-Time Employment,0.11740,936,6660,0.10967,0.12513
2020,North Rhine-Westphalia,Vocational Training,0.01804,221,6660,0.01484,0.02123
2020,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.04490,343,6660,0.03992,0.04987
2020,North Rhine-Westphalia,Not Employed,0.34442,2725,6660,0.33301,0.35584
2020,Hesse,Full-Time Employment,0.34073,847,2121,0.32055,0.36090
2020,Hesse,Regular Part-Time Employment,0.10660,313,2121,0.09346,0.11973
2020,Hesse,Vocational Training,0.02452,79,2121,0.01794,0.03110
2020,Hesse,"Marginal, Irregular Part-Time Employment",0.04428,124,2121,0.03552,0.05304
2020,Hesse,Not Employed,0.32495,758,2121,0.30501,0.34488
2020,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.32974,608,1599,0.30669,0.35279
2020,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.09891,214,1599,0.08427,0.11355
2020,"Rhineland-Palatinate, Saarland",Vocational Training,0.02817,58,1599,0.02005,0.03628
2020,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.04543,81,1599,0.03522,0.05564
2020,"Rhineland-Palatinate, Saarland",Not Employed,0.35446,638,1599,0.33101,0.37791
2020,Baden-Wuerttemberg,Full-Time Employment,0.33549,1335,3275,0.31932,0.35167
2020,Baden-Wuerttemberg,Regular Part-Time Employment,0.11599,525,3275,0.10502,0.12696
2020,Baden-Wuerttemberg,Vocational Training,0.02347,130,3275,0.01828,0.02865
2020,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.03817,153,3275,0.03161,0.04474
2020,Baden-Wuerttemberg,Not Employed,0.31820,1132,3275,0.30225,0.33416
2020,Bavaria,Full-Time Employment,0.34561,1928,4465,0.33166,0.35957
2020,Bavaria,Regular Part-Time Employment,0.13713,737,4465,0.12704,0.14722
2020,Bavaria,Vocational Training,0.02294,166,4465,0.01855,0.02733
2020,Bavaria,"Marginal, Irregular Part-Time Employment",0.03945,225,4465,0.03374,0.04516
2020,Bavaria,Not Employed,0.29137,1409,4465,0.27804,0.30470
2020,Berlin,Full-Time Employment,0.33010,603,1367,0.30516,0.35504
2020,Berlin,Regular Part-Time Employment,0.12541,204,1367,0.10785,0.14297
