year,age_gr,bula_h,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.34281,77,210,0.27846,0.40717
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Vocational Training,0.16052,35,210,0.11075,0.21028
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.40560,98,210,0.33904,0.47217
2000,17-29 y.,Baden-Wuerttemberg,Full-Time Employment,0.42570,245,572,0.38514,0.46626
2000,17-29 y.,Baden-Wuerttemberg,Vocational Training,0.12775,79,572,0.10037,0.15513
2000,17-29 y.,Baden-Wuerttemberg,Not Employed,0.35047,248,572,0.31133,0.38960
2000,17-29 y.,Bavaria,Full-Time Employment,0.42502,253,594,0.38523,0.46481
2000,17-29 y.,Bavaria,Vocational Training,0.13877,92,594,0.11094,0.16659
2000,17-29 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.06164,42,594,0.04228,0.08099
2000,17-29 y.,Bavaria,Not Employed,0.33560,207,594,0.29759,0.37360
2000,17-29 y.,Berlin,Full-Time Employment,0.20401,33,112,0.12904,0.27897
2000,17-29 y.,Berlin,Not Employed,0.50465,79,112,0.41163,0.59766
2000,17-29 y.,Brandenburg,Full-Time Employment,0.32011,63,198,0.25496,0.38525
2000,17-29 y.,Brandenburg,Vocational Training,0.19498,48,198,0.13965,0.25030
2000,17-29 y.,Brandenburg,Not Employed,0.39246,87,198,0.32427,0.46065
2000,17-29 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.43846,51,97,0.33920,0.53772
2000,17-29 y.,Mecklenburg-Western Pomerania,Not Employed,0.33092,46,97,0.23679,0.42505
2000,17-29 y.,Saxony,Full-Time Employment,0.34604,120,332,0.29479,0.39729
2000,17-29 y.,Saxony,Vocational Training,0.16595,63,332,0.12587,0.20603
2000,17-29 y.,Saxony,Not Employed,0.44412,149,332,0.39059,0.49765
2000,17-29 y.,Saxony-Anhalt,Full-Time Employment,0.34414,66,195,0.27728,0.41099
2000,17-29 y.,Saxony-Anhalt,Vocational Training,0.16958,40,195,0.11677,0.22239
2000,17-29 y.,Saxony-Anhalt,Not Employed,0.37048,89,195,0.30253,0.43844
2000,17-29 y.,Thuringa,Full-Time Employment,0.39315,83,214,0.32755,0.45875
2000,17-29 y.,Thuringa,Vocational Training,0.14954,37,214,0.10164,0.19743
2000,17-29 y.,Thuringa,Not Employed,0.39056,94,214,0.32504,0.45608
2000,30-45 y.,Schleswig-Holstein,Full-Time Employment,0.63614,140,217,0.57198,0.70030
2000,30-45 y.,Schleswig-Holstein,Regular Part-Time Employment,0.15867,35,217,0.10994,0.20740
2000,30-45 y.,Schleswig-Holstein,Not Employed,0.14846,42,217,0.10104,0.19588
2000,30-45 y.,Hamburg,Full-Time Employment,0.68236,62,62,0.56552,0.79919
2000,30-45 y.,Lower Saxony,Full-Time Employment,0.61590,412,699,0.57981,0.65198
2000,30-45 y.,Lower Saxony,Regular Part-Time Employment,0.17089,121,699,0.14296,0.19881
2000,30-45 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.05314,34,699,0.03650,0.06978
2000,30-45 y.,Lower Saxony,Not Employed,0.15709,132,699,0.13010,0.18409
2000,30-45 y.,North Rhine-Westphalia,Full-Time Employment,0.62348,1025,1708,0.60050,0.64647
2000,30-45 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.15856,277,1708,0.14124,0.17589
2000,30-45 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.03665,61,1708,0.02773,0.04556
2000,30-45 y.,North Rhine-Westphalia,Not Employed,0.17935,345,1708,0.16115,0.19755
2000,30-45 y.,Hesse,Full-Time Employment,0.57804,335,567,0.53735,0.61872
2000,30-45 y.,Hesse,Regular Part-Time Employment,0.14844,91,567,0.11915,0.17774
2000,30-45 y.,Hesse,Not Employed,0.23285,141,567,0.19803,0.26767
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.61942,335,534,0.57820,0.66064
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.12774,78,534,0.09940,0.15608
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.19681,121,534,0.16306,0.23057
2000,30-45 y.,Baden-Wuerttemberg,Full-Time Employment,0.62134,648,1071,0.59227,0.65040
2000,30-45 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.14023,141,1071,0.11942,0.16104
2000,30-45 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04732,56,1071,0.03459,0.06004
2000,30-45 y.,Baden-Wuerttemberg,Not Employed,0.18939,226,1071,0.16592,0.21287
2000,30-45 y.,Bavaria,Full-Time Employment,0.63807,731,1183,0.61067,0.66546
2000,30-45 y.,Bavaria,Regular Part-Time Employment,0.15193,178,1183,0.13147,0.17240
2000,30-45 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.04208,58,1183,0.03064,0.05353
2000,30-45 y.,Bavaria,Not Employed,0.16563,216,1183,0.14444,0.18682
2000,30-45 y.,Berlin,Full-Time Employment,0.64751,183,276,0.59105,0.70398
2000,30-45 y.,Berlin,Regular Part-Time Employment,0.12953,37,276,0.08984,0.16922
2000,30-45 y.,Berlin,Not Employed,0.20025,56,276,0.15295,0.24755
2000,30-45 y.,Brandenburg,Full-Time Employment,0.70624,211,272,0.65201,0.76047
2000,30-45 y.,Brandenburg,Not Employed,0.19373,61,272,0.14667,0.24078
2000,30-45 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.67404,114,114,0.58761,0.76046
2000,30-45 y.,Saxony,Full-Time Employment,0.66305,385,573,0.62431,0.70178
2000,30-45 y.,Saxony,Regular Part-Time Employment,0.12630,73,573,0.09908,0.15352
2000,30-45 y.,Saxony,Not Employed,0.18825,115,573,0.15621,0.22028
2000,30-45 y.,Saxony-Anhalt,Full-Time Employment,0.64493,190,279,0.58868,0.70119
2000,30-45 y.,Saxony-Anhalt,Regular Part-Time Employment,0.09805,32,279,0.06309,0.13301
2000,30-45 y.,Saxony-Anhalt,Not Employed,0.20827,57,279,0.16054,0.25601
2000,30-45 y.,Thuringa,Full-Time Employment,0.64256,225,323,0.59021,0.69490
2000,30-45 y.,Thuringa,Regular Part-Time Employment,0.10540,35,323,0.07186,0.13894
2000,30-45 y.,Thuringa,Not Employed,0.21431,63,323,0.16949,0.25913
2000,46-65 y.,Schleswig-Holstein,Full-Time Employment,0.48824,120,205,0.41964,0.55683
2000,46-65 y.,Schleswig-Holstein,Not Employed,0.33376,85,205,0.26905,0.39847
2000,46-65 y.,Hamburg,Full-Time Employment,0.47770,56,104,0.38123,0.57416
2000,46-65 y.,Hamburg,Not Employed,0.39399,48,104,0.29963,0.48836
2000,46-65 y.,Lower Saxony,Full-Time Employment,0.42192,261,596,0.38224,0.46161
2000,46-65 y.,Lower Saxony,Regular Part-Time Employment,0.12236,72,596,0.09603,0.14869
2000,46-65 y.,Lower Saxony,Not Employed,0.42571,263,596,0.38598,0.46544
2000,46-65 y.,North Rhine-Westphalia,Full-Time Employment,0.42904,695,1721,0.40565,0.45243
2000,46-65 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.12430,212,1721,0.10871,0.13989
2000,46-65 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.02621,42,1721,0.01866,0.03376
2000,46-65 y.,North Rhine-Westphalia,Not Employed,0.42028,772,1721,0.39695,0.44361
2000,46-65 y.,Hesse,Full-Time Employment,0.44540,244,523,0.40276,0.48804
2000,46-65 y.,Hesse,Regular Part-Time Employment,0.11685,63,523,0.08930,0.14441
2000,46-65 y.,Hesse,Not Employed,0.39058,216,523,0.34873,0.43244
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.40922,165,403,0.36116,0.45729
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.09023,41,403,0.06222,0.11823
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.47322,197,403,0.42441,0.52203
2000,46-65 y.,Baden-Wuerttemberg,Full-Time Employment,0.43286,365,863,0.39979,0.46594
2000,46-65 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.12175,102,863,0.09992,0.14358
2000,46-65 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04785,35,863,0.03360,0.06210
2000,46-65 y.,Baden-Wuerttemberg,Not Employed,0.39282,361,863,0.36022,0.42542
2000,46-65 y.,Bavaria,Full-Time Employment,0.45047,467,1063,0.42055,0.48040
2000,46-65 y.,Bavaria,Regular Part-Time Employment,0.11784,130,1063,0.09845,0.13723
2000,46-65 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.03579,37,1063,0.02461,0.04696
2000,46-65 y.,Bavaria,Not Employed,0.39492,429,1063,0.36552,0.42432
2000,46-65 y.,Berlin,Full-Time Employment,0.47697,133,251,0.41506,0.53889
2000,46-65 y.,Berlin,Not Employed,0.41528,118,251,0.35420,0.47636
2000,46-65 y.,Brandenburg,Full-Time Employment,0.44932,151,312,0.39403,0.50460
2000,46-65 y.,Brandenburg,Not Employed,0.46428,161,312,0.40885,0.51971
2000,46-65 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.43892,86,166,0.36319,0.51464
2000,46-65 y.,Mecklenburg-Western Pomerania,Not Employed,0.44954,80,166,0.37364,0.52544
2000,46-65 y.,Saxony,Full-Time Employment,0.42107,253,569,0.38047,0.46167
2000,46-65 y.,Saxony,Regular Part-Time Employment,0.07286,41,569,0.05149,0.09424
2000,46-65 y.,Saxony,Not Employed,0.48195,275,569,0.44086,0.52304
2000,46-65 y.,Saxony-Anhalt,Full-Time Employment,0.40171,169,364,0.35128,0.45215
2000,46-65 y.,Saxony-Anhalt,Not Employed,0.51395,195,364,0.46254,0.56537
2000,46-65 y.,Thuringa,Full-Time Employment,0.42706,151,315,0.37235,0.48178
2000,46-65 y.,Thuringa,Not Employed,0.50357,164,315,0.44827,0.55887
2000,66 and older,Schleswig-Holstein,Not Employed,0.95369,118,118,0.91560,0.99177
2000,66 and older,Lower Saxony,Not Employed,0.97104,308,308,0.95229,0.98980
2000,66 and older,North Rhine-Westphalia,Not Employed,0.95650,731,731,0.94170,0.97130
2000,66 and older,Hesse,Not Employed,0.96808,229,229,0.94526,0.99090
2000,66 and older,Baden-Wuerttemberg,Not Employed,0.97514,378,378,0.95942,0.99086
2000,66 and older,Bavaria,Not Employed,0.95379,480,480,0.93499,0.97259
2000,66 and older,Berlin,Not Employed,0.97384,102,102,0.94271,1.00497
2000,66 and older,Mecklenburg-Western Pomerania,Not Employed,0.97306,78,78,0.93690,1.00922
2000,66 and older,Saxony,Not Employed,0.98796,261,261,0.97470,1.00122
2000,66 and older,Thuringa,Not Employed,0.97886,156,156,0.95621,1.00150
2001,17-29 y.,Schleswig-Holstein,Full-Time Employment,0.36486,31,64,0.24598,0.48373
2001,17-29 y.,Schleswig-Holstein,Not Employed,0.35182,33,64,0.23390,0.46974
2001,17-29 y.,Lower Saxony,Full-Time Employment,0.34928,112,301,0.29533,0.40323
2001,17-29 y.,Lower Saxony,Vocational Training,0.13324,50,301,0.09479,0.17170
2001,17-29 y.,Lower Saxony,Not Employed,0.37935,139,301,0.32444,0.43425
2001,17-29 y.,North Rhine-Westphalia,Full-Time Employment,0.33904,266,825,0.30672,0.37136
2001,17-29 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.04688,39,825,0.03245,0.06132
2001,17-29 y.,North Rhine-Westphalia,Vocational Training,0.15912,134,825,0.13415,0.18410
2001,17-29 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.06400,48,825,0.04729,0.08071
2001,17-29 y.,North Rhine-Westphalia,Not Employed,0.38534,338,825,0.35211,0.41857
2001,17-29 y.,Hesse,Full-Time Employment,0.41300,97,233,0.34964,0.47636
2001,17-29 y.,Hesse,Vocational Training,0.12079,33,233,0.07886,0.16273
2001,17-29 y.,Hesse,Not Employed,0.37835,103,233,0.31595,0.44076
2001,17-29 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.30558,61,159,0.23375,0.37741
2001,17-29 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.42010,98,159,0.34313,0.49706
2001,17-29 y.,Baden-Wuerttemberg,Full-Time Employment,0.42646,208,485,0.38240,0.47052
2001,17-29 y.,Baden-Wuerttemberg,Vocational Training,0.13812,70,485,0.10738,0.16886
2001,17-29 y.,Baden-Wuerttemberg,Not Employed,0.33696,207,485,0.29485,0.37907
2001,17-29 y.,Bavaria,Full-Time Employment,0.44168,231,509,0.39850,0.48486
2001,17-29 y.,Bavaria,Vocational Training,0.15289,90,509,0.12160,0.18419
2001,17-29 y.,Bavaria,Not Employed,0.31981,188,509,0.27925,0.36037
2001,17-29 y.,Berlin,Full-Time Employment,0.22210,38,119,0.14710,0.29710
2001,17-29 y.,Berlin,Not Employed,0.47216,81,119,0.38209,0.56224
2001,17-29 y.,Brandenburg,Full-Time Employment,0.29326,61,182,0.22693,0.35958
2001,17-29 y.,Brandenburg,Vocational Training,0.23634,49,182,0.17445,0.29824
2001,17-29 y.,Brandenburg,Not Employed,0.39540,72,182,0.32417,0.46663
2001,17-29 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.46103,40,74,0.34667,0.57538
2001,17-29 y.,Mecklenburg-Western Pomerania,Not Employed,0.29749,34,74,0.19262,0.40236
2001,17-29 y.,Saxony,Full-Time Employment,0.37368,109,298,0.31866,0.42870
2001,17-29 y.,Saxony,Vocational Training,0.18179,61,298,0.13792,0.22565
2001,17-29 y.,Saxony,Not Employed,0.39079,128,298,0.33529,0.44628
2001,17-29 y.,Saxony-Anhalt,Full-Time Employment,0.33800,62,192,0.27092,0.40509
2001,17-29 y.,Saxony-Anhalt,Vocational Training,0.16672,38,192,0.11386,0.21958
2001,17-29 y.,Saxony-Anhalt,Not Employed,0.41707,92,192,0.34714,0.48700
2001,17-29 y.,Thuringa,Full-Time Employment,0.38713,74,168,0.31325,0.46100
2001,17-29 y.,Thuringa,Not Employed,0.43325,94,168,0.35810,0.50841
2001,30-45 y.,Schleswig-Holstein,Full-Time Employment,0.58413,110,184,0.51272,0.65554
2001,30-45 y.,Schleswig-Holstein,Regular Part-Time Employment,0.16829,33,184,0.11408,0.22249
2001,30-45 y.,Schleswig-Holstein,Not Employed,0.19253,41,184,0.13541,0.24966
2001,30-45 y.,Hamburg,Full-Time Employment,0.70600,60,60,0.58975,0.82226
2001,30-45 y.,Lower Saxony,Full-Time Employment,0.61741,373,634,0.57955,0.65527
2001,30-45 y.,Lower Saxony,Regular Part-Time Employment,0.15155,99,634,0.12362,0.17949
2001,30-45 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.05376,34,634,0.03619,0.07133
2001,30-45 y.,Lower Saxony,Not Employed,0.17093,128,634,0.14160,0.20025
2001,30-45 y.,North Rhine-Westphalia,Full-Time Employment,0.62651,942,1565,0.60254,0.65049
2001,30-45 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.15870,255,1565,0.14059,0.17681
2001,30-45 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.03554,63,1565,0.02636,0.04472
2001,30-45 y.,North Rhine-Westphalia,Not Employed,0.17479,305,1565,0.15597,0.19361
2001,30-45 y.,Hesse,Full-Time Employment,0.60170,289,486,0.55813,0.64527
2001,30-45 y.,Hesse,Regular Part-Time Employment,0.15148,88,486,0.11957,0.18338
2001,30-45 y.,Hesse,Not Employed,0.20658,109,486,0.17055,0.24261
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.60375,295,481,0.55999,0.64750
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.13319,78,481,0.10280,0.16359
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.20775,108,481,0.17146,0.24404
2001,30-45 y.,Baden-Wuerttemberg,Full-Time Employment,0.62741,565,932,0.59635,0.65847
2001,30-45 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.16537,153,932,0.14151,0.18924
2001,30-45 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04752,47,932,0.03386,0.06119
2001,30-45 y.,Baden-Wuerttemberg,Not Employed,0.15908,167,932,0.13558,0.18257
2001,30-45 y.,Bavaria,Full-Time Employment,0.65176,658,1059,0.62306,0.68047
2001,30-45 y.,Bavaria,Regular Part-Time Employment,0.14188,165,1059,0.12085,0.16290
2001,30-45 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.04441,52,1059,0.03200,0.05683
2001,30-45 y.,Bavaria,Not Employed,0.16083,184,1059,0.13870,0.18297
2001,30-45 y.,Berlin,Full-Time Employment,0.68046,178,223,0.61912,0.74180
2001,30-45 y.,Berlin,Not Employed,0.16215,45,223,0.11366,0.21063
2001,30-45 y.,Brandenburg,Full-Time Employment,0.63237,176,232,0.57020,0.69455
2001,30-45 y.,Brandenburg,Not Employed,0.21749,56,232,0.16429,0.27069
2001,30-45 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.68579,115,115,0.60057,0.77100
2001,30-45 y.,Saxony,Full-Time Employment,0.66427,345,509,0.62320,0.70533
2001,30-45 y.,Saxony,Regular Part-Time Employment,0.10858,59,509,0.08152,0.13563
2001,30-45 y.,Saxony,Not Employed,0.19613,105,509,0.16160,0.23066
2001,30-45 y.,Saxony-Anhalt,Full-Time Employment,0.60515,173,234,0.54238,0.66791
2001,30-45 y.,Saxony-Anhalt,Not Employed,0.24424,61,234,0.18907,0.29941
2001,30-45 y.,Thuringa,Full-Time Employment,0.64678,194,286,0.59129,0.70227
2001,30-45 y.,Thuringa,Regular Part-Time Employment,0.12101,35,286,0.08315,0.15888
2001,30-45 y.,Thuringa,Not Employed,0.19937,57,286,0.15298,0.24576
2001,46-65 y.,Schleswig-Holstein,Full-Time Employment,0.48384,118,206,0.41543,0.55225
2001,46-65 y.,Schleswig-Holstein,Not Employed,0.37041,88,206,0.30430,0.43651
2001,46-65 y.,Hamburg,Full-Time Employment,0.46804,50,94,0.36663,0.56946
2001,46-65 y.,Hamburg,Not Employed,0.40440,44,94,0.30466,0.50415
2001,46-65 y.,Lower Saxony,Full-Time Employment,0.40292,235,543,0.36162,0.44421
2001,46-65 y.,Lower Saxony,Regular Part-Time Employment,0.13590,69,543,0.10705,0.16475
2001,46-65 y.,Lower Saxony,Not Employed,0.42911,239,543,0.38744,0.47078
2001,46-65 y.,North Rhine-Westphalia,Full-Time Employment,0.42696,641,1532,0.40218,0.45173
2001,46-65 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.11750,185,1532,0.10137,0.13363
2001,46-65 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.02904,44,1532,0.02063,0.03745
2001,46-65 y.,North Rhine-Westphalia,Not Employed,0.42449,662,1532,0.39973,0.44925
2001,46-65 y.,Hesse,Full-Time Employment,0.46869,232,464,0.42324,0.51415
2001,46-65 y.,Hesse,Regular Part-Time Employment,0.11192,54,464,0.08320,0.14064
2001,46-65 y.,Hesse,Not Employed,0.38209,178,464,0.33783,0.42635
2001,46-65 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.40766,158,384,0.35845,0.45688
2001,46-65 y.,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.11259,46,384,0.08093,0.14425
2001,46-65 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.44981,180,384,0.39999,0.49963
2001,46-65 y.,Baden-Wuerttemberg,Full-Time Employment,0.45642,344,735,0.42038,0.49245
2001,46-65 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.13104,94,735,0.10663,0.15546
2001,46-65 y.,Baden-Wuerttemberg,Not Employed,0.36440,297,735,0.32959,0.39922
2001,46-65 y.,Bavaria,Full-Time Employment,0.45038,424,944,0.41863,0.48214
2001,46-65 y.,Bavaria,Regular Part-Time Employment,0.12543,121,944,0.10429,0.14657
2001,46-65 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.03431,34,944,0.02269,0.04592
2001,46-65 y.,Bavaria,Not Employed,0.38848,365,944,0.35737,0.41959
2001,46-65 y.,Berlin,Full-Time Employment,0.49568,135,253,0.43395,0.55741
2001,46-65 y.,Berlin,Not Employed,0.40443,118,253,0.34383,0.46502
2001,46-65 y.,Brandenburg,Full-Time Employment,0.44025,140,292,0.38321,0.49729
2001,46-65 y.,Brandenburg,Not Employed,0.43206,152,292,0.37514,0.48897
2001,46-65 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.42266,73,149,0.34308,0.50225
2001,46-65 y.,Mecklenburg-Western Pomerania,Not Employed,0.48286,76,149,0.40235,0.56336
2001,46-65 y.,Saxony,Full-Time Employment,0.41660,238,534,0.37475,0.45845
2001,46-65 y.,Saxony,Regular Part-Time Employment,0.07857,42,534,0.05573,0.10141
2001,46-65 y.,Saxony,Not Employed,0.48828,254,534,0.44584,0.53072
2001,46-65 y.,Saxony-Anhalt,Full-Time Employment,0.41570,165,335,0.36284,0.46855
2001,46-65 y.,Saxony-Anhalt,Not Employed,0.49107,170,335,0.43745,0.54468
2001,46-65 y.,Thuringa,Full-Time Employment,0.39470,140,295,0.33882,0.45057
2001,46-65 y.,Thuringa,Not Employed,0.50803,155,295,0.45088,0.56518
2001,66 and older,Schleswig-Holstein,Not Employed,0.94449,110,110,0.90151,0.98748
2001,66 and older,Lower Saxony,Not Employed,0.97023,299,299,0.95093,0.98952
2001,66 and older,North Rhine-Westphalia,Not Employed,0.96674,691,691,0.95337,0.98012
2001,66 and older,Hesse,Not Employed,0.98167,226,226,0.96415,0.99920
2001,66 and older,"Rhineland-Palatinate, Saarland",Not Employed,0.99090,235,235,0.97873,1.00307
2001,66 and older,Baden-Wuerttemberg,Not Employed,0.96816,352,352,0.94979,0.98653
2001,66 and older,Bavaria,Not Employed,0.95784,448,448,0.93921,0.97647
2001,66 and older,Berlin,Not Employed,0.98054,88,88,0.95151,1.00957
2001,66 and older,Brandenburg,Not Employed,0.99178,160,160,0.97775,1.00581
2001,66 and older,Mecklenburg-Western Pomerania,Not Employed,0.97340,74,74,0.93649,1.01031
2001,66 and older,Saxony,Not Employed,0.99221,260,260,0.98151,1.00292
2001,66 and older,Saxony-Anhalt,Not Employed,0.98255,150,150,0.96153,1.00358
2001,66 and older,Thuringa,Not Employed,0.98715,140,140,0.96842,1.00587
2002,17-29 y.,Schleswig-Holstein,Not Employed,0.38696,50,50,0.25058,0.52333
2002,17-29 y.,Lower Saxony,Full-Time Employment,0.33101,116,307,0.27828,0.38373
2002,17-29 y.,Lower Saxony,Vocational Training,0.10458,42,307,0.07030,0.13887
2002,17-29 y.,Lower Saxony,Not Employed,0.43848,149,307,0.38289,0.49408
2002,17-29 y.,North Rhine-Westphalia,Full-Time Employment,0.31019,229,816,0.27844,0.34195
2002,17-29 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.05645,45,816,0.04060,0.07229
2002,17-29 y.,North Rhine-Westphalia,Vocational Training,0.13874,117,816,0.11500,0.16247
2002,17-29 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.04936,52,816,0.03449,0.06424
2002,17-29 y.,North Rhine-Westphalia,Not Employed,0.43575,373,816,0.40170,0.46979
2002,17-29 y.,Hesse,Full-Time Employment,0.33236,85,245,0.27326,0.39147
2002,17-29 y.,Hesse,Vocational Training,0.17814,41,245,0.13013,0.22615
2002,17-29 y.,Hesse,Not Employed,0.40732,119,245,0.34567,0.46897
2002,17-29 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.29899,66,202,0.23570,0.36229
2002,17-29 y.,"Rhineland-Palatinate, Saarland",Vocational Training,0.20960,39,202,0.15333,0.26587
2002,17-29 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.41310,97,202,0.34503,0.48117
2002,17-29 y.,Baden-Wuerttemberg,Full-Time Employment,0.37874,187,486,0.33557,0.42191
2002,17-29 y.,Baden-Wuerttemberg,Vocational Training,0.13085,72,486,0.10084,0.16086
2002,17-29 y.,Baden-Wuerttemberg,Not Employed,0.38184,227,486,0.33860,0.42508
2002,17-29 y.,Bavaria,Full-Time Employment,0.43592,223,524,0.39342,0.47842
2002,17-29 y.,Bavaria,Vocational Training,0.17593,96,524,0.14330,0.20856
