"plh0192","year","bula_h","sex","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Stimme eher zu","2018","Brandenburg","maennlich","307","0.568577950620616","0.526804785106034","0.610351116135199"
"Stimme eher zu","2018","Brandenburg","weiblich","334","0.564603397124948","0.524252949603866","0.60495384464603"
"Stimme eher zu","2018","Mecklenburg-Vorpommern","maennlich","169","0.55154466508645","0.494598534152473","0.608490796020427"
"Stimme eher zu","2018","Mecklenburg-Vorpommern","weiblich","208","0.544513653473886","0.492339412767691","0.596687894180082"
"Stimme eher zu","2018","Sachsen","maennlich","499","0.581830462669721","0.548232932961982","0.615427992377459"
"Stimme eher zu","2018","Sachsen","weiblich","552","0.609372901111846","0.577480222395464","0.641265579828229"
"Stimme eher zu","2018","Sachsen-Anhalt","maennlich","247","0.536183203077328","0.489849402607017","0.582517003547639"
"Stimme eher zu","2018","Sachsen-Anhalt","weiblich","310","0.547332920325266","0.505543621833572","0.589122218816961"
"Stimme eher zu","2018","Thueringen","maennlich","257","0.514836058805494","0.4701724008405","0.559499716770488"
"Stimme eher zu","2018","Thueringen","weiblich","299","0.564678881863372","0.522822725042184","0.606535038684561"
"Lehne eher ab","2018","Schleswig-Holstein","maennlich","115","0.266614006981244","0.228312055916026","0.304915958046462"
"Lehne eher ab","2018","Schleswig-Holstein","weiblich","103","0.16063788031199","0.130005748835555","0.191270011788425"
"Lehne eher ab","2018","Hamburg","maennlich","52","0.212954991222497","0.160943020575699","0.264966961869294"
"Lehne eher ab","2018","Hamburg","weiblich","65","0.190552170846952","0.145272782522023","0.235831559171881"
"Lehne eher ab","2018","Niedersachsen","maennlich","317","0.241920322072597","0.219391060299334","0.26444958384586"
"Lehne eher ab","2018","Niedersachsen","weiblich","364","0.235924419423792","0.214753561546828","0.257095277300756"
"Lehne eher ab","2018","Bremen","maennlich","47","0.380717602441229","0.301684335170811","0.459750869711647"
"Lehne eher ab","2018","Bremen","weiblich","49","0.337630928280087","0.25957432134725","0.415687535212924"
"Lehne eher ab","2018","Nordrhein-Westfalen","maennlich","744","0.291759143104628","0.275243164095049","0.308275122114207"
"Lehne eher ab","2018","Nordrhein-Westfalen","weiblich","837","0.264362827667834","0.249112037345616","0.279613617990053"
"Lehne eher ab","2018","Hessen","maennlich","267","0.337519341327092","0.308004152386591","0.367034530267594"
"Lehne eher ab","2018","Hessen","weiblich","255","0.279549358771007","0.252507494820527","0.306591222721487"
"Lehne eher ab","2018","Rheinland-Pfalz,Saarland","maennlich","208","0.290936941051405","0.259658331006835","0.322215551095974"
"Lehne eher ab","2018","Rheinland-Pfalz,Saarland","weiblich","263","0.337872144299583","0.306352075204958","0.369392213394207"
"Lehne eher ab","2018","Baden-Wuerttemberg","maennlich","350","0.2685551279301","0.246081131022229","0.291029124837971"
"Lehne eher ab","2018","Baden-Wuerttemberg","weiblich","390","0.257732783409426","0.236479830185228","0.278985736633624"
"Lehne eher ab","2018","Bayern","maennlich","515","0.272034427392247","0.252497251025754","0.291571603758741"
"Lehne eher ab","2018","Bayern","weiblich","614","0.286465581101872","0.267920069292616","0.305011092911128"
"Lehne eher ab","2018","Saarland","maennlich","","","",""
"Lehne eher ab","2018","Saarland","weiblich","","","",""
"Lehne eher ab","2018","Berlin","maennlich","119","0.250808094777123","0.214744508496793","0.286871681057453"
"Lehne eher ab","2018","Berlin","weiblich","132","0.264743969048018","0.228299953008198","0.301187985087838"
"Lehne eher ab","2018","Brandenburg","maennlich","153","0.332641642006594","0.292902446490013","0.372380837523176"
"Lehne eher ab","2018","Brandenburg","weiblich","180","0.31230005042002","0.274584572298814","0.350015528541226"
"Lehne eher ab","2018","Mecklenburg-Vorpommern","maennlich","92","0.334147747451419","0.280137957734488","0.38815753716835"
"Lehne eher ab","2018","Mecklenburg-Vorpommern","weiblich","115","0.407500892616092","0.356022829119068","0.458978956113116"
"Lehne eher ab","2018","Sachsen","maennlich","249","0.354123496308223","0.32154845034574","0.386698542270706"
"Lehne eher ab","2018","Sachsen","weiblich","259","0.308810840067377","0.278610420764295","0.339011259370459"
"Lehne eher ab","2018","Sachsen-Anhalt","maennlich","157","0.396594343019083","0.351143072073612","0.442045613964553"
"Lehne eher ab","2018","Sachsen-Anhalt","weiblich","181","0.362039161964863","0.321690919192273","0.402387404737453"
"Lehne eher ab","2018","Thueringen","maennlich","149","0.345949677499459","0.303440020579824","0.388459334419093"
"Lehne eher ab","2018","Thueringen","weiblich","179","0.33251275846317","0.292740582720256","0.372284934206083"
"Lehne voll ab","2018","Schleswig-Holstein","maennlich","28","","",""
"Lehne voll ab","2018","Schleswig-Holstein","weiblich","22","","",""
"Lehne voll ab","2018","Hamburg","maennlich","12","","",""
"Lehne voll ab","2018","Hamburg","weiblich","11","","",""
"Lehne voll ab","2018","Niedersachsen","maennlich","64","0.0427616337728253","0.0321179846000223","0.0534052829456284"
"Lehne voll ab","2018","Niedersachsen","weiblich","78","0.0448129252891954","0.034496488654825","0.0551293619235658"
"Lehne voll ab","2018","Bremen","maennlich","20","","",""
"Lehne voll ab","2018","Bremen","weiblich","12","","",""
"Lehne voll ab","2018","Nordrhein-Westfalen","maennlich","166","0.0603789828549491","0.0517249038823657","0.0690330618275325"
"Lehne voll ab","2018","Nordrhein-Westfalen","weiblich","162","0.0342174782523643","0.0279307600562911","0.0405041964484374"
"Lehne voll ab","2018","Hessen","maennlich","69","0.0321829117571809","0.0211670381643354","0.0431987853500264"
"Lehne voll ab","2018","Hessen","weiblich","77","0.0485382508725266","0.0355890494926628","0.0614874522523905"
"Lehne voll ab","2018","Rheinland-Pfalz,Saarland","maennlich","39","0.0391362409955232","0.0257817898669618","0.0524906921240847"
"Lehne voll ab","2018","Rheinland-Pfalz,Saarland","weiblich","48","0.0325673338905025","0.020738511404272","0.0443961563767329"
"Lehne voll ab","2018","Baden-Wuerttemberg","maennlich","64","0.0312818097395805","0.0224547217679125","0.0401088977112486"
"Lehne voll ab","2018","Baden-Wuerttemberg","weiblich","73","0.0340302651966781","0.0252204105897207","0.0428401198036355"
"Lehne voll ab","2018","Bayern","maennlich","80","0.0339978370275827","0.0260415739479484","0.0419541001072171"
"Lehne voll ab","2018","Bayern","weiblich","93","0.0375825461297143","0.0297811922209291","0.0453839000384995"
"Lehne voll ab","2018","Saarland","maennlich","","","",""
"Lehne voll ab","2018","Saarland","weiblich","","","",""
"Lehne voll ab","2018","Berlin","maennlich","29","","",""
"Lehne voll ab","2018","Berlin","weiblich","28","","",""
"Lehne voll ab","2018","Brandenburg","maennlich","35","0.0439767934442583","0.0266827236152616","0.0612708632732551"
"Lehne voll ab","2018","Brandenburg","weiblich","34","0.0494360425568544","0.0317940914347145","0.0670779936789943"
"Lehne voll ab","2018","Mecklenburg-Vorpommern","maennlich","17","","",""
"Lehne voll ab","2018","Mecklenburg-Vorpommern","weiblich","12","","",""
"Lehne voll ab","2018","Sachsen","maennlich","31","0.0291746289182569","0.0177114214724097","0.0406378363641041"
"Lehne voll ab","2018","Sachsen","weiblich","33","0.0355836295459043","0.0234741450886584","0.0476931140031502"
"Lehne voll ab","2018","Sachsen-Anhalt","maennlich","21","","",""
"Lehne voll ab","2018","Sachsen-Anhalt","weiblich","25","","",""
"Lehne voll ab","2018","Thueringen","maennlich","28","","",""
"Lehne voll ab","2018","Thueringen","weiblich","27","","",""
