"ple0055","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"24","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"24","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","1","","",""
"25","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"25","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"25","2000","2","Städtischer Raum","","","",""
"25","2000","2","Ländlicher Raum","","","",""
"25","2000","3","Städtischer Raum","","","",""
"25","2000","3","Ländlicher Raum","","","",""
"25","2000","4","Städtischer Raum","","","",""
"25","2000","4","Ländlicher Raum","","","",""
"25","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"25","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"26","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"26","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"26","2000","2","Städtischer Raum","","","",""
"26","2000","2","Ländlicher Raum","","","",""
"26","2000","3","Städtischer Raum","","","",""
"26","2000","3","Ländlicher Raum","","","",""
"26","2000","4","Städtischer Raum","","","",""
"26","2000","4","Ländlicher Raum","","","",""
"26","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"26","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"28","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"28","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"28","2000","2","Städtischer Raum","","","",""
"28","2000","2","Ländlicher Raum","","","",""
"28","2000","3","Städtischer Raum","","","",""
"28","2000","3","Ländlicher Raum","","","",""
"28","2000","4","Städtischer Raum","","","",""
"28","2000","4","Ländlicher Raum","","","",""
"28","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"28","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"30","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"30","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"30","2000","2","Städtischer Raum","","","",""
"30","2000","2","Ländlicher Raum","","","",""
"30","2000","3","Städtischer Raum","","","",""
"30","2000","3","Ländlicher Raum","","","",""
"30","2000","4","Städtischer Raum","","","",""
"30","2000","4","Ländlicher Raum","","","",""
"30","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"30","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"32","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"32","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"32","2000","2","Städtischer Raum","","","",""
"32","2000","2","Ländlicher Raum","","","",""
"32","2000","3","Städtischer Raum","","","",""
"32","2000","3","Ländlicher Raum","","","",""
"32","2000","4","Städtischer Raum","","","",""
"32","2000","4","Ländlicher Raum","","","",""
"32","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"32","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"35","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"35","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"35","2000","2","Städtischer Raum","","","",""
"35","2000","2","Ländlicher Raum","","","",""
"35","2000","3","Städtischer Raum","","","",""
"35","2000","3","Ländlicher Raum","","","",""
"35","2000","4","Städtischer Raum","","","",""
"35","2000","4","Ländlicher Raum","","","",""
"35","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"35","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"36","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"36","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"36","2000","2","Städtischer Raum","","","",""
"36","2000","2","Ländlicher Raum","","","",""
"36","2000","3","Städtischer Raum","","","",""
"36","2000","3","Ländlicher Raum","","","",""
"36","2000","4","Städtischer Raum","","","",""
"36","2000","4","Ländlicher Raum","","","",""
"36","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"36","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"40","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"40","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"40","2000","2","Städtischer Raum","","","",""
"40","2000","2","Ländlicher Raum","","","",""
"40","2000","3","Städtischer Raum","","","",""
"40","2000","3","Ländlicher Raum","","","",""
"40","2000","4","Städtischer Raum","","","",""
"40","2000","4","Ländlicher Raum","","","",""
"40","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"40","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"42","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"42","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"42","2000","2","Städtischer Raum","","","",""
"42","2000","2","Ländlicher Raum","","","",""
"42","2000","3","Städtischer Raum","","","",""
"42","2000","3","Ländlicher Raum","","","",""
"42","2000","4","Städtischer Raum","","","",""
"42","2000","4","Ländlicher Raum","","","",""
"42","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"42","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"45","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"45","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"45","2000","2","Städtischer Raum","","","",""
"45","2000","2","Ländlicher Raum","1","","",""
"45","2000","3","Städtischer Raum","","","",""
"45","2000","3","Ländlicher Raum","","","",""
"45","2000","4","Städtischer Raum","","","",""
"45","2000","4","Ländlicher Raum","","","",""
"45","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"45","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"48","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"48","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"48","2000","2","Städtischer Raum","","","",""
"48","2000","2","Ländlicher Raum","","","",""
"48","2000","3","Städtischer Raum","","","",""
"48","2000","3","Ländlicher Raum","","","",""
"48","2000","4","Städtischer Raum","","","",""
"48","2000","4","Ländlicher Raum","","","",""
"48","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"48","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"50","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"50","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"50","2000","2","Städtischer Raum","","","",""
"50","2000","2","Ländlicher Raum","","","",""
"50","2000","3","Städtischer Raum","","","",""
"50","2000","3","Ländlicher Raum","","","",""
"50","2000","4","Städtischer Raum","","","",""
"50","2000","4","Ländlicher Raum","","","",""
"50","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"50","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"64","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"64","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"64","2000","2","Städtischer Raum","","","",""
"64","2000","2","Ländlicher Raum","","","",""
"64","2000","3","Städtischer Raum","","","",""
"64","2000","3","Ländlicher Raum","","","",""
"64","2000","4","Städtischer Raum","","","",""
"64","2000","4","Ländlicher Raum","","","",""
"64","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"64","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"98","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"98","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"98","2000","2","Städtischer Raum","","","",""
"98","2000","2","Ländlicher Raum","","","",""
"98","2000","3","Städtischer Raum","","","",""
"98","2000","3","Ländlicher Raum","","","",""
"98","2000","4","Städtischer Raum","","","",""
"98","2000","4","Ländlicher Raum","","","",""
"98","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"98","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"100","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"100","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"100","2000","2","Städtischer Raum","","","",""
"100","2000","2","Ländlicher Raum","","","",""
"100","2000","3","Städtischer Raum","","","",""
"100","2000","3","Ländlicher Raum","","","",""
"100","2000","4","Städtischer Raum","","","",""
"100","2000","4","Ländlicher Raum","","","",""
"100","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"100","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"0","2001","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"0","2001","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"0","2001","2","Städtischer Raum","","","",""
"0","2001","2","Ländlicher Raum","","","",""
"0","2001","3","Städtischer Raum","","","",""
"0","2001","3","Ländlicher Raum","","","",""
"0","2001","4","Städtischer Raum","","","",""
"0","2001","4","Ländlicher Raum","","","",""
"0","2001","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"0","2001","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"1","2001","1 Einkommensschwächstes Quintil","Städtischer Raum","277","0.699966258985303","0.654010492811087","0.74592202515952"
"1","2001","1 Einkommensschwächstes Quintil","Ländlicher Raum","228","0.768852354164505","0.720332967350578","0.817371740978432"
"1","2001","2","Städtischer Raum","338","0.781094081819384","0.74223577369417","0.819952389944598"
"1","2001","2","Ländlicher Raum","225","0.738043598220427","0.688858400651536","0.787228795789319"
"1","2001","3","Städtischer Raum","267","0.723010239697667","0.67619377512914","0.769826704266194"
"1","2001","3","Ländlicher Raum","148","0.726094707732568","0.663819981730718","0.788369433734418"
"1","2001","4","Städtischer Raum","206","0.804928164865062","0.756387697328453","0.853468632401672"
"1","2001","4","Ländlicher Raum","99","0.796555390159297","0.726816635060938","0.866294145257655"
"1","2001","5 Einkommensstärkstes Quintil","Städtischer Raum","156","0.721588992241261","0.659625168028234","0.783552816454287"
"1","2001","5 Einkommensstärkstes Quintil","Ländlicher Raum","30","0.784090435442428","0.653270083973015","0.914910786911842"
"2","2001","1 Einkommensschwächstes Quintil","Städtischer Raum","72","0.221507263642883","0.179864678917474","0.263149848368293"
"2","2001","1 Einkommensschwächstes Quintil","Ländlicher Raum","41","0.162302098502064","0.119864101930553","0.204740095073576"
"2","2001","2","Städtischer Raum","70","0.155001517824149","0.120992083967751","0.189010951680548"
"2","2001","2","Ländlicher Raum","53","0.173733857847987","0.131351890402228","0.216115825293747"
"2","2001","3","Städtischer Raum","65","0.2128601748324","0.170038102271533","0.255682247393268"
"2","2001","3","Ländlicher Raum","34","0.193906591794334","0.138698345823243","0.249114837765424"
"2","2001","4","Städtischer Raum","40","0.162442075831109","0.11725806286892","0.207626088793298"
"2","2001","4","Ländlicher Raum","26","","",""
"2","2001","5 Einkommensstärkstes Quintil","Städtischer Raum","30","0.189730133734817","0.135525918304665","0.243934349164968"
"2","2001","5 Einkommensstärkstes Quintil","Ländlicher Raum","6","","",""
"3","2001","1 Einkommensschwächstes Quintil","Städtischer Raum","22","","",""
"3","2001","1 Einkommensschwächstes Quintil","Ländlicher Raum","14","","",""
"3","2001","2","Städtischer Raum","17","","",""
"3","2001","2","Ländlicher Raum","21","","",""
"3","2001","3","Städtischer Raum","7","","",""
"3","2001","3","Ländlicher Raum","11","","",""
"3","2001","4","Städtischer Raum","7","","",""
"3","2001","4","Ländlicher Raum","2","","",""
"3","2001","5 Einkommensstärkstes Quintil","Städtischer Raum","9","","",""
"3","2001","5 Einkommensstärkstes Quintil","Ländlicher Raum","2","","",""
"4","2001","1 Einkommensschwächstes Quintil","Städtischer Raum","5","","",""
"4","2001","1 Einkommensschwächstes Quintil","Ländlicher Raum","2","","",""
"4","2001","2","Städtischer Raum","5","","",""
"4","2001","2","Ländlicher Raum","2","","",""
"4","2001","3","Städtischer Raum","6","","",""
"4","2001","3","Ländlicher Raum","2","","",""
"4","2001","4","Städtischer Raum","1","","",""
"4","2001","4","Ländlicher Raum","1","","",""
"4","2001","5 Einkommensstärkstes Quintil","Städtischer Raum","3","","",""
"4","2001","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"5","2001","1 Einkommensschwächstes Quintil","Städtischer Raum","3","","",""
"5","2001","1 Einkommensschwächstes Quintil","Ländlicher Raum","2","","",""
"5","2001","2","Städtischer Raum","4","","",""
"5","2001","2","Ländlicher Raum","2","","",""
"5","2001","3","Städtischer Raum","2","","",""
"5","2001","3","Ländlicher Raum","1","","",""
"5","2001","4","Städtischer Raum","1","","",""
"5","2001","4","Ländlicher Raum","","","",""
"5","2001","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"5","2001","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"6","2001","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"6","2001","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"6","2001","2","Städtischer Raum","1","","",""
"6","2001","2","Ländlicher Raum","2","","",""
"6","2001","3","Städtischer Raum","2","","",""
"6","2001","3","Ländlicher Raum","","","",""
"6","2001","4","Städtischer Raum","","","",""
"6","2001","4","Ländlicher Raum","","","",""
"6","2001","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"6","2001","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"7","2001","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"7","2001","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"7","2001","2","Städtischer Raum","","","",""
"7","2001","2","Ländlicher Raum","","","",""
"7","2001","3","Städtischer Raum","","","",""
"7","2001","3","Ländlicher Raum","","","",""
"7","2001","4","Städtischer Raum","","","",""
"7","2001","4","Ländlicher Raum","","","",""
"7","2001","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"7","2001","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"8","2001","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"8","2001","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"8","2001","2","Städtischer Raum","","","",""
"8","2001","2","Ländlicher Raum","1","","",""
"8","2001","3","Städtischer Raum","1","","",""
"8","2001","3","Ländlicher Raum","1","","",""
"8","2001","4","Städtischer Raum","","","",""
"8","2001","4","Ländlicher Raum","","","",""
"8","2001","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"8","2001","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"9","2001","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"9","2001","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"9","2001","2","Städtischer Raum","","","",""
"9","2001","2","Ländlicher Raum","1","","",""
"9","2001","3","Städtischer Raum","","","",""
"9","2001","3","Ländlicher Raum","","","",""
"9","2001","4","Städtischer Raum","","","",""
"9","2001","4","Ländlicher Raum","","","",""
"9","2001","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"9","2001","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"10","2001","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
