"ple0055","year","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"22","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","1992","kein Migrationshintergrund","","","",""
"23","1992","direkter Migrationshintergrund","","","",""
"23","1992","indirekter Migrationshintergrund","","","",""
"23","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","1992","kein Migrationshintergrund","","","",""
"24","1992","direkter Migrationshintergrund","","","",""
"24","1992","indirekter Migrationshintergrund","","","",""
"24","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","1992","kein Migrationshintergrund","","","",""
"25","1992","direkter Migrationshintergrund","","","",""
"25","1992","indirekter Migrationshintergrund","","","",""
"25","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","1992","kein Migrationshintergrund","","","",""
"26","1992","direkter Migrationshintergrund","","","",""
"26","1992","indirekter Migrationshintergrund","","","",""
"26","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","1992","kein Migrationshintergrund","","","",""
"27","1992","direkter Migrationshintergrund","","","",""
"27","1992","indirekter Migrationshintergrund","","","",""
"27","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","1992","kein Migrationshintergrund","","","",""
"28","1992","direkter Migrationshintergrund","","","",""
"28","1992","indirekter Migrationshintergrund","","","",""
"28","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","1992","kein Migrationshintergrund","1","","",""
"30","1992","direkter Migrationshintergrund","","","",""
"30","1992","indirekter Migrationshintergrund","","","",""
"30","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","1992","kein Migrationshintergrund","","","",""
"31","1992","direkter Migrationshintergrund","","","",""
"31","1992","indirekter Migrationshintergrund","","","",""
"31","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","1992","kein Migrationshintergrund","","","",""
"32","1992","direkter Migrationshintergrund","","","",""
"32","1992","indirekter Migrationshintergrund","","","",""
"32","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","1992","kein Migrationshintergrund","","","",""
"35","1992","direkter Migrationshintergrund","","","",""
"35","1992","indirekter Migrationshintergrund","","","",""
"35","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","1992","kein Migrationshintergrund","","","",""
"36","1992","direkter Migrationshintergrund","","","",""
"36","1992","indirekter Migrationshintergrund","","","",""
"36","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","1992","kein Migrationshintergrund","","","",""
"40","1992","direkter Migrationshintergrund","","","",""
"40","1992","indirekter Migrationshintergrund","","","",""
"40","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","1992","kein Migrationshintergrund","","","",""
"42","1992","direkter Migrationshintergrund","","","",""
"42","1992","indirekter Migrationshintergrund","","","",""
"42","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","1992","kein Migrationshintergrund","","","",""
"45","1992","direkter Migrationshintergrund","","","",""
"45","1992","indirekter Migrationshintergrund","","","",""
"45","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","1992","kein Migrationshintergrund","","","",""
"48","1992","direkter Migrationshintergrund","","","",""
"48","1992","indirekter Migrationshintergrund","","","",""
"48","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","1992","kein Migrationshintergrund","","","",""
"50","1992","direkter Migrationshintergrund","","","",""
"50","1992","indirekter Migrationshintergrund","","","",""
"50","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","1992","kein Migrationshintergrund","","","",""
"51","1992","direkter Migrationshintergrund","","","",""
"51","1992","indirekter Migrationshintergrund","","","",""
"51","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","1992","kein Migrationshintergrund","","","",""
"64","1992","direkter Migrationshintergrund","","","",""
"64","1992","indirekter Migrationshintergrund","","","",""
"64","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","1992","kein Migrationshintergrund","1","","",""
"65","1992","direkter Migrationshintergrund","","","",""
"65","1992","indirekter Migrationshintergrund","","","",""
"65","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","1992","kein Migrationshintergrund","","","",""
"90","1992","direkter Migrationshintergrund","","","",""
"90","1992","indirekter Migrationshintergrund","","","",""
"90","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","1992","kein Migrationshintergrund","","","",""
"98","1992","direkter Migrationshintergrund","","","",""
"98","1992","indirekter Migrationshintergrund","","","",""
"98","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","1992","kein Migrationshintergrund","","","",""
"100","1992","direkter Migrationshintergrund","","","",""
"100","1992","indirekter Migrationshintergrund","","","",""
"100","1992","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","1993","kein Migrationshintergrund","","","",""
"0","1993","direkter Migrationshintergrund","","","",""
"0","1993","indirekter Migrationshintergrund","","","",""
"0","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","1993","kein Migrationshintergrund","","","",""
"1","1993","direkter Migrationshintergrund","","","",""
"1","1993","indirekter Migrationshintergrund","","","",""
"1","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","1993","kein Migrationshintergrund","","","",""
"2","1993","direkter Migrationshintergrund","","","",""
"2","1993","indirekter Migrationshintergrund","","","",""
"2","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","1993","kein Migrationshintergrund","","","",""
"3","1993","direkter Migrationshintergrund","","","",""
"3","1993","indirekter Migrationshintergrund","","","",""
"3","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","1993","kein Migrationshintergrund","","","",""
"4","1993","direkter Migrationshintergrund","","","",""
"4","1993","indirekter Migrationshintergrund","","","",""
"4","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","1993","kein Migrationshintergrund","","","",""
"5","1993","direkter Migrationshintergrund","","","",""
"5","1993","indirekter Migrationshintergrund","","","",""
"5","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","1993","kein Migrationshintergrund","","","",""
"6","1993","direkter Migrationshintergrund","","","",""
"6","1993","indirekter Migrationshintergrund","","","",""
"6","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","1993","kein Migrationshintergrund","","","",""
"7","1993","direkter Migrationshintergrund","","","",""
"7","1993","indirekter Migrationshintergrund","","","",""
"7","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","1993","kein Migrationshintergrund","","","",""
"8","1993","direkter Migrationshintergrund","","","",""
"8","1993","indirekter Migrationshintergrund","","","",""
"8","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","1993","kein Migrationshintergrund","","","",""
"9","1993","direkter Migrationshintergrund","","","",""
"9","1993","indirekter Migrationshintergrund","","","",""
"9","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","1993","kein Migrationshintergrund","","","",""
"10","1993","direkter Migrationshintergrund","","","",""
"10","1993","indirekter Migrationshintergrund","","","",""
"10","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","1993","kein Migrationshintergrund","","","",""
"11","1993","direkter Migrationshintergrund","","","",""
"11","1993","indirekter Migrationshintergrund","","","",""
"11","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","1993","kein Migrationshintergrund","","","",""
"12","1993","direkter Migrationshintergrund","","","",""
"12","1993","indirekter Migrationshintergrund","","","",""
"12","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","1993","kein Migrationshintergrund","","","",""
"13","1993","direkter Migrationshintergrund","","","",""
"13","1993","indirekter Migrationshintergrund","","","",""
"13","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","1993","kein Migrationshintergrund","","","",""
"14","1993","direkter Migrationshintergrund","","","",""
"14","1993","indirekter Migrationshintergrund","","","",""
"14","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","1993","kein Migrationshintergrund","","","",""
"15","1993","direkter Migrationshintergrund","","","",""
"15","1993","indirekter Migrationshintergrund","","","",""
"15","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","1993","kein Migrationshintergrund","","","",""
"16","1993","direkter Migrationshintergrund","","","",""
"16","1993","indirekter Migrationshintergrund","","","",""
"16","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","1993","kein Migrationshintergrund","","","",""
"17","1993","direkter Migrationshintergrund","","","",""
"17","1993","indirekter Migrationshintergrund","","","",""
"17","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","1993","kein Migrationshintergrund","","","",""
"18","1993","direkter Migrationshintergrund","","","",""
"18","1993","indirekter Migrationshintergrund","","","",""
"18","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","1993","kein Migrationshintergrund","","","",""
"19","1993","direkter Migrationshintergrund","","","",""
"19","1993","indirekter Migrationshintergrund","","","",""
"19","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","1993","kein Migrationshintergrund","","","",""
"20","1993","direkter Migrationshintergrund","","","",""
"20","1993","indirekter Migrationshintergrund","","","",""
"20","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","1993","kein Migrationshintergrund","","","",""
"21","1993","direkter Migrationshintergrund","","","",""
"21","1993","indirekter Migrationshintergrund","","","",""
"21","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","1993","kein Migrationshintergrund","","","",""
"22","1993","direkter Migrationshintergrund","","","",""
"22","1993","indirekter Migrationshintergrund","","","",""
"22","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","1993","kein Migrationshintergrund","","","",""
"23","1993","direkter Migrationshintergrund","","","",""
"23","1993","indirekter Migrationshintergrund","","","",""
"23","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","1993","kein Migrationshintergrund","","","",""
"24","1993","direkter Migrationshintergrund","","","",""
"24","1993","indirekter Migrationshintergrund","","","",""
"24","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","1993","kein Migrationshintergrund","","","",""
"25","1993","direkter Migrationshintergrund","","","",""
"25","1993","indirekter Migrationshintergrund","","","",""
"25","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","1993","kein Migrationshintergrund","","","",""
"26","1993","direkter Migrationshintergrund","","","",""
"26","1993","indirekter Migrationshintergrund","","","",""
"26","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","1993","kein Migrationshintergrund","","","",""
"27","1993","direkter Migrationshintergrund","","","",""
"27","1993","indirekter Migrationshintergrund","","","",""
"27","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","1993","kein Migrationshintergrund","","","",""
"28","1993","direkter Migrationshintergrund","","","",""
"28","1993","indirekter Migrationshintergrund","","","",""
"28","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","1993","kein Migrationshintergrund","","","",""
"30","1993","direkter Migrationshintergrund","","","",""
"30","1993","indirekter Migrationshintergrund","","","",""
"30","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","1993","kein Migrationshintergrund","","","",""
"31","1993","direkter Migrationshintergrund","","","",""
"31","1993","indirekter Migrationshintergrund","","","",""
"31","1993","Migrationshintergrund - n. w. differenzierbar","","","",""
