"ple0055","year","age_gr","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"18","1992","30-45","indirekter Migrationshintergrund","","","",""
"18","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","1992","46-65","kein Migrationshintergrund","","","",""
"18","1992","46-65","direkter Migrationshintergrund","","","",""
"18","1992","46-65","indirekter Migrationshintergrund","","","",""
"18","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","1992","66","kein Migrationshintergrund","","","",""
"18","1992","66","direkter Migrationshintergrund","","","",""
"18","1992","66","indirekter Migrationshintergrund","","","",""
"18","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","1992","17-29","kein Migrationshintergrund","","","",""
"19","1992","17-29","direkter Migrationshintergrund","","","",""
"19","1992","17-29","indirekter Migrationshintergrund","","","",""
"19","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","1992","30-45","kein Migrationshintergrund","","","",""
"19","1992","30-45","direkter Migrationshintergrund","","","",""
"19","1992","30-45","indirekter Migrationshintergrund","","","",""
"19","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","1992","46-65","kein Migrationshintergrund","","","",""
"19","1992","46-65","direkter Migrationshintergrund","","","",""
"19","1992","46-65","indirekter Migrationshintergrund","","","",""
"19","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","1992","66","kein Migrationshintergrund","","","",""
"19","1992","66","direkter Migrationshintergrund","","","",""
"19","1992","66","indirekter Migrationshintergrund","","","",""
"19","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","1992","17-29","kein Migrationshintergrund","","","",""
"20","1992","17-29","direkter Migrationshintergrund","","","",""
"20","1992","17-29","indirekter Migrationshintergrund","","","",""
"20","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","1992","30-45","kein Migrationshintergrund","","","",""
"20","1992","30-45","direkter Migrationshintergrund","","","",""
"20","1992","30-45","indirekter Migrationshintergrund","","","",""
"20","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","1992","46-65","kein Migrationshintergrund","","","",""
"20","1992","46-65","direkter Migrationshintergrund","","","",""
"20","1992","46-65","indirekter Migrationshintergrund","","","",""
"20","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","1992","66","kein Migrationshintergrund","","","",""
"20","1992","66","direkter Migrationshintergrund","","","",""
"20","1992","66","indirekter Migrationshintergrund","","","",""
"20","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","1992","17-29","kein Migrationshintergrund","","","",""
"21","1992","17-29","direkter Migrationshintergrund","","","",""
"21","1992","17-29","indirekter Migrationshintergrund","","","",""
"21","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","1992","30-45","kein Migrationshintergrund","1","","",""
"21","1992","30-45","direkter Migrationshintergrund","","","",""
"21","1992","30-45","indirekter Migrationshintergrund","","","",""
"21","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","1992","46-65","kein Migrationshintergrund","2","","",""
"21","1992","46-65","direkter Migrationshintergrund","","","",""
"21","1992","46-65","indirekter Migrationshintergrund","","","",""
"21","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","1992","66","kein Migrationshintergrund","","","",""
"21","1992","66","direkter Migrationshintergrund","","","",""
"21","1992","66","indirekter Migrationshintergrund","","","",""
"21","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","1992","17-29","kein Migrationshintergrund","","","",""
"22","1992","17-29","direkter Migrationshintergrund","","","",""
"22","1992","17-29","indirekter Migrationshintergrund","","","",""
"22","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","1992","30-45","kein Migrationshintergrund","","","",""
"22","1992","30-45","direkter Migrationshintergrund","","","",""
"22","1992","30-45","indirekter Migrationshintergrund","","","",""
"22","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","1992","46-65","kein Migrationshintergrund","","","",""
"22","1992","46-65","direkter Migrationshintergrund","","","",""
"22","1992","46-65","indirekter Migrationshintergrund","","","",""
"22","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","1992","66","kein Migrationshintergrund","","","",""
"22","1992","66","direkter Migrationshintergrund","","","",""
"22","1992","66","indirekter Migrationshintergrund","","","",""
"22","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","1992","17-29","kein Migrationshintergrund","","","",""
"23","1992","17-29","direkter Migrationshintergrund","","","",""
"23","1992","17-29","indirekter Migrationshintergrund","","","",""
"23","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","1992","30-45","kein Migrationshintergrund","","","",""
"23","1992","30-45","direkter Migrationshintergrund","","","",""
"23","1992","30-45","indirekter Migrationshintergrund","","","",""
"23","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","1992","46-65","kein Migrationshintergrund","","","",""
"23","1992","46-65","direkter Migrationshintergrund","","","",""
"23","1992","46-65","indirekter Migrationshintergrund","","","",""
"23","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","1992","66","kein Migrationshintergrund","","","",""
"23","1992","66","direkter Migrationshintergrund","","","",""
"23","1992","66","indirekter Migrationshintergrund","","","",""
"23","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","1992","17-29","kein Migrationshintergrund","","","",""
"24","1992","17-29","direkter Migrationshintergrund","","","",""
"24","1992","17-29","indirekter Migrationshintergrund","","","",""
"24","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","1992","30-45","kein Migrationshintergrund","","","",""
"24","1992","30-45","direkter Migrationshintergrund","","","",""
"24","1992","30-45","indirekter Migrationshintergrund","","","",""
"24","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","1992","46-65","kein Migrationshintergrund","","","",""
"24","1992","46-65","direkter Migrationshintergrund","","","",""
"24","1992","46-65","indirekter Migrationshintergrund","","","",""
"24","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","1992","66","kein Migrationshintergrund","","","",""
"24","1992","66","direkter Migrationshintergrund","","","",""
"24","1992","66","indirekter Migrationshintergrund","","","",""
"24","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","1992","17-29","kein Migrationshintergrund","","","",""
"25","1992","17-29","direkter Migrationshintergrund","","","",""
"25","1992","17-29","indirekter Migrationshintergrund","","","",""
"25","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","1992","30-45","kein Migrationshintergrund","","","",""
"25","1992","30-45","direkter Migrationshintergrund","","","",""
"25","1992","30-45","indirekter Migrationshintergrund","","","",""
"25","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","1992","46-65","kein Migrationshintergrund","","","",""
"25","1992","46-65","direkter Migrationshintergrund","","","",""
"25","1992","46-65","indirekter Migrationshintergrund","","","",""
"25","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","1992","66","kein Migrationshintergrund","","","",""
"25","1992","66","direkter Migrationshintergrund","","","",""
"25","1992","66","indirekter Migrationshintergrund","","","",""
"25","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","1992","17-29","kein Migrationshintergrund","","","",""
"26","1992","17-29","direkter Migrationshintergrund","","","",""
"26","1992","17-29","indirekter Migrationshintergrund","","","",""
"26","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","1992","30-45","kein Migrationshintergrund","","","",""
"26","1992","30-45","direkter Migrationshintergrund","","","",""
"26","1992","30-45","indirekter Migrationshintergrund","","","",""
"26","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","1992","46-65","kein Migrationshintergrund","","","",""
"26","1992","46-65","direkter Migrationshintergrund","","","",""
"26","1992","46-65","indirekter Migrationshintergrund","","","",""
"26","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","1992","66","kein Migrationshintergrund","","","",""
"26","1992","66","direkter Migrationshintergrund","","","",""
"26","1992","66","indirekter Migrationshintergrund","","","",""
"26","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","1992","17-29","kein Migrationshintergrund","","","",""
"27","1992","17-29","direkter Migrationshintergrund","","","",""
"27","1992","17-29","indirekter Migrationshintergrund","","","",""
"27","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","1992","30-45","kein Migrationshintergrund","","","",""
"27","1992","30-45","direkter Migrationshintergrund","","","",""
"27","1992","30-45","indirekter Migrationshintergrund","","","",""
"27","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","1992","46-65","kein Migrationshintergrund","","","",""
"27","1992","46-65","direkter Migrationshintergrund","","","",""
"27","1992","46-65","indirekter Migrationshintergrund","","","",""
"27","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","1992","66","kein Migrationshintergrund","","","",""
"27","1992","66","direkter Migrationshintergrund","","","",""
"27","1992","66","indirekter Migrationshintergrund","","","",""
"27","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","1992","17-29","kein Migrationshintergrund","","","",""
"28","1992","17-29","direkter Migrationshintergrund","","","",""
"28","1992","17-29","indirekter Migrationshintergrund","","","",""
"28","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","1992","30-45","kein Migrationshintergrund","","","",""
"28","1992","30-45","direkter Migrationshintergrund","","","",""
"28","1992","30-45","indirekter Migrationshintergrund","","","",""
"28","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","1992","46-65","kein Migrationshintergrund","","","",""
"28","1992","46-65","direkter Migrationshintergrund","","","",""
"28","1992","46-65","indirekter Migrationshintergrund","","","",""
"28","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","1992","66","kein Migrationshintergrund","","","",""
"28","1992","66","direkter Migrationshintergrund","","","",""
"28","1992","66","indirekter Migrationshintergrund","","","",""
"28","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","1992","17-29","kein Migrationshintergrund","","","",""
"30","1992","17-29","direkter Migrationshintergrund","","","",""
"30","1992","17-29","indirekter Migrationshintergrund","","","",""
"30","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","1992","30-45","kein Migrationshintergrund","","","",""
"30","1992","30-45","direkter Migrationshintergrund","","","",""
"30","1992","30-45","indirekter Migrationshintergrund","","","",""
"30","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","1992","46-65","kein Migrationshintergrund","1","","",""
"30","1992","46-65","direkter Migrationshintergrund","","","",""
"30","1992","46-65","indirekter Migrationshintergrund","","","",""
"30","1992","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","1992","66","kein Migrationshintergrund","","","",""
"30","1992","66","direkter Migrationshintergrund","","","",""
"30","1992","66","indirekter Migrationshintergrund","","","",""
"30","1992","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","1992","17-29","kein Migrationshintergrund","","","",""
"31","1992","17-29","direkter Migrationshintergrund","","","",""
"31","1992","17-29","indirekter Migrationshintergrund","","","",""
"31","1992","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","1992","30-45","kein Migrationshintergrund","","","",""
"31","1992","30-45","direkter Migrationshintergrund","","","",""
"31","1992","30-45","indirekter Migrationshintergrund","","","",""
"31","1992","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","1992","46-65","kein Migrationshintergrund","","","",""
"31","1992","46-65","direkter Migrationshintergrund","","","",""
"31","1992","46-65","indirekter Migrationshintergrund","","","",""
