"ple0055","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"5","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"5","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"5","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"5","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"5","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"6","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"6","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"6","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"6","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"6","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"6","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"7","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"7","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"7","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"7","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"7","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"7","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"8","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"8","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"8","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"8","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"8","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"8","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"9","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"9","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"9","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"9","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"9","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"9","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"10","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"10","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"10","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"10","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"10","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"10","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"11","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"11","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"11","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"11","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"11","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"11","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"12","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"12","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"12","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"12","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"12","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"12","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"13","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"13","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"13","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"13","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"13","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"13","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"14","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"14","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"14","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"14","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"14","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"14","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"15","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"15","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"15","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"15","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"15","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"15","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"16","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"16","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"16","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"16","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"16","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"16","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"17","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"17","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"17","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"17","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"17","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"17","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"18","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"18","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"18","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"18","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"18","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"18","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"19","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"19","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"19","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"19","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"19","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"19","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"20","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"20","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"20","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"20","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"20","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"20","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"21","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"21","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"21","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"21","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"21","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"21","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"22","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"22","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"22","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"22","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"22","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"22","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"23","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"23","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"23","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"23","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"23","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"23","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"24","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"24","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"24","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"24","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"24","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"24","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"25","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"25","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"25","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"25","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"25","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"25","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"26","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"26","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"26","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"26","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"26","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"26","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"27","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"27","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"27","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"27","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"27","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"27","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"28","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"28","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"28","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"28","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"28","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"28","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"30","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"30","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"30","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"30","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"30","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"30","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"31","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"31","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"31","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"31","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"31","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"31","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"32","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"32","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"32","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"32","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"32","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"32","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"35","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"35","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"35","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"35","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"35","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"35","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"36","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"36","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"36","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"36","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"36","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"36","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"40","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"40","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"40","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
"40","1996","direkter Migrationshintergrund","Ostdeutschland","","","",""
"40","1996","indirekter Migrationshintergrund","Westdeutschland","","","",""
"40","1996","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"42","1996","kein Migrationshintergrund","Westdeutschland","","","",""
"42","1996","kein Migrationshintergrund","Ostdeutschland","","","",""
"42","1996","direkter Migrationshintergrund","Westdeutschland","","","",""
