"ple0055","year","migback","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"48","1989","indirekter Migrationshintergrund","maennlich","","","",""
"48","1989","indirekter Migrationshintergrund","weiblich","","","",""
"48","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"48","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"50","1989","kein Migrationshintergrund","maennlich","","","",""
"50","1989","kein Migrationshintergrund","weiblich","","","",""
"50","1989","direkter Migrationshintergrund","maennlich","","","",""
"50","1989","direkter Migrationshintergrund","weiblich","","","",""
"50","1989","indirekter Migrationshintergrund","maennlich","","","",""
"50","1989","indirekter Migrationshintergrund","weiblich","","","",""
"50","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"50","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"51","1989","kein Migrationshintergrund","maennlich","","","",""
"51","1989","kein Migrationshintergrund","weiblich","","","",""
"51","1989","direkter Migrationshintergrund","maennlich","","","",""
"51","1989","direkter Migrationshintergrund","weiblich","","","",""
"51","1989","indirekter Migrationshintergrund","maennlich","","","",""
"51","1989","indirekter Migrationshintergrund","weiblich","","","",""
"51","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"51","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"64","1989","kein Migrationshintergrund","maennlich","","","",""
"64","1989","kein Migrationshintergrund","weiblich","","","",""
"64","1989","direkter Migrationshintergrund","maennlich","","","",""
"64","1989","direkter Migrationshintergrund","weiblich","","","",""
"64","1989","indirekter Migrationshintergrund","maennlich","","","",""
"64","1989","indirekter Migrationshintergrund","weiblich","","","",""
"64","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"64","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"65","1989","kein Migrationshintergrund","maennlich","","","",""
"65","1989","kein Migrationshintergrund","weiblich","","","",""
"65","1989","direkter Migrationshintergrund","maennlich","","","",""
"65","1989","direkter Migrationshintergrund","weiblich","","","",""
"65","1989","indirekter Migrationshintergrund","maennlich","","","",""
"65","1989","indirekter Migrationshintergrund","weiblich","","","",""
"65","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"65","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"90","1989","kein Migrationshintergrund","maennlich","","","",""
"90","1989","kein Migrationshintergrund","weiblich","1","","",""
"90","1989","direkter Migrationshintergrund","maennlich","","","",""
"90","1989","direkter Migrationshintergrund","weiblich","","","",""
"90","1989","indirekter Migrationshintergrund","maennlich","","","",""
"90","1989","indirekter Migrationshintergrund","weiblich","","","",""
"90","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"90","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"98","1989","kein Migrationshintergrund","maennlich","","","",""
"98","1989","kein Migrationshintergrund","weiblich","","","",""
"98","1989","direkter Migrationshintergrund","maennlich","","","",""
"98","1989","direkter Migrationshintergrund","weiblich","","","",""
"98","1989","indirekter Migrationshintergrund","maennlich","","","",""
"98","1989","indirekter Migrationshintergrund","weiblich","","","",""
"98","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"98","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"100","1989","kein Migrationshintergrund","maennlich","","","",""
"100","1989","kein Migrationshintergrund","weiblich","","","",""
"100","1989","direkter Migrationshintergrund","maennlich","","","",""
"100","1989","direkter Migrationshintergrund","weiblich","","","",""
"100","1989","indirekter Migrationshintergrund","maennlich","","","",""
"100","1989","indirekter Migrationshintergrund","weiblich","","","",""
"100","1989","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"100","1989","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"0","1990","kein Migrationshintergrund","maennlich","","","",""
"0","1990","kein Migrationshintergrund","weiblich","","","",""
"0","1990","direkter Migrationshintergrund","maennlich","","","",""
"0","1990","direkter Migrationshintergrund","weiblich","","","",""
"0","1990","indirekter Migrationshintergrund","maennlich","","","",""
"0","1990","indirekter Migrationshintergrund","weiblich","","","",""
"0","1990","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"0","1990","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"1","1990","kein Migrationshintergrund","maennlich","","","",""
"1","1990","kein Migrationshintergrund","weiblich","","","",""
"1","1990","direkter Migrationshintergrund","maennlich","","","",""
"1","1990","direkter Migrationshintergrund","weiblich","","","",""
"1","1990","indirekter Migrationshintergrund","maennlich","","","",""
"1","1990","indirekter Migrationshintergrund","weiblich","","","",""
"1","1990","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"1","1990","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"2","1990","kein Migrationshintergrund","maennlich","","","",""
"2","1990","kein Migrationshintergrund","weiblich","","","",""
"2","1990","direkter Migrationshintergrund","maennlich","","","",""
"2","1990","direkter Migrationshintergrund","weiblich","","","",""
"2","1990","indirekter Migrationshintergrund","maennlich","","","",""
"2","1990","indirekter Migrationshintergrund","weiblich","","","",""
"2","1990","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"2","1990","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"3","1990","kein Migrationshintergrund","maennlich","","","",""
"3","1990","kein Migrationshintergrund","weiblich","","","",""
"3","1990","direkter Migrationshintergrund","maennlich","","","",""
"3","1990","direkter Migrationshintergrund","weiblich","","","",""
"3","1990","indirekter Migrationshintergrund","maennlich","","","",""
"3","1990","indirekter Migrationshintergrund","weiblich","","","",""
"3","1990","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"3","1990","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"4","1990","kein Migrationshintergrund","maennlich","","","",""
"4","1990","kein Migrationshintergrund","weiblich","","","",""
"4","1990","direkter Migrationshintergrund","maennlich","","","",""
"4","1990","direkter Migrationshintergrund","weiblich","","","",""
"4","1990","indirekter Migrationshintergrund","maennlich","","","",""
"4","1990","indirekter Migrationshintergrund","weiblich","","","",""
"4","1990","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"4","1990","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"5","1990","kein Migrationshintergrund","maennlich","","","",""
"5","1990","kein Migrationshintergrund","weiblich","","","",""
"5","1990","direkter Migrationshintergrund","maennlich","","","",""
"5","1990","direkter Migrationshintergrund","weiblich","","","",""
"5","1990","indirekter Migrationshintergrund","maennlich","","","",""
"5","1990","indirekter Migrationshintergrund","weiblich","","","",""
"5","1990","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"5","1990","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"6","1990","kein Migrationshintergrund","maennlich","","","",""
"6","1990","kein Migrationshintergrund","weiblich","","","",""
"6","1990","direkter Migrationshintergrund","maennlich","","","",""
"6","1990","direkter Migrationshintergrund","weiblich","","","",""
"6","1990","indirekter Migrationshintergrund","maennlich","","","",""
"6","1990","indirekter Migrationshintergrund","weiblich","","","",""
"6","1990","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"6","1990","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"7","1990","kein Migrationshintergrund","maennlich","","","",""
"7","1990","kein Migrationshintergrund","weiblich","","","",""
"7","1990","direkter Migrationshintergrund","maennlich","","","",""
"7","1990","direkter Migrationshintergrund","weiblich","","","",""
"7","1990","indirekter Migrationshintergrund","maennlich","","","",""
"7","1990","indirekter Migrationshintergrund","weiblich","","","",""
"7","1990","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"7","1990","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"8","1990","kein Migrationshintergrund","maennlich","","","",""
"8","1990","kein Migrationshintergrund","weiblich","","","",""
"8","1990","direkter Migrationshintergrund","maennlich","","","",""
"8","1990","direkter Migrationshintergrund","weiblich","","","",""
"8","1990","indirekter Migrationshintergrund","maennlich","","","",""
"8","1990","indirekter Migrationshintergrund","weiblich","","","",""
"8","1990","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"8","1990","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"9","1990","kein Migrationshintergrund","maennlich","","","",""
"9","1990","kein Migrationshintergrund","weiblich","","","",""
"9","1990","direkter Migrationshintergrund","maennlich","","","",""
"9","1990","direkter Migrationshintergrund","weiblich","","","",""
"9","1990","indirekter Migrationshintergrund","maennlich","","","",""
"9","1990","indirekter Migrationshintergrund","weiblich","","","",""
"9","1990","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"9","1990","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"10","1990","kein Migrationshintergrund","maennlich","","","",""
"10","1990","kein Migrationshintergrund","weiblich","","","",""
"10","1990","direkter Migrationshintergrund","maennlich","","","",""
"10","1990","direkter Migrationshintergrund","weiblich","","","",""
"10","1990","indirekter Migrationshintergrund","maennlich","","","",""
"10","1990","indirekter Migrationshintergrund","weiblich","","","",""
"10","1990","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"10","1990","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"11","1990","kein Migrationshintergrund","maennlich","","","",""
"11","1990","kein Migrationshintergrund","weiblich","","","",""
"11","1990","direkter Migrationshintergrund","maennlich","","","",""
"11","1990","direkter Migrationshintergrund","weiblich","","","",""
"11","1990","indirekter Migrationshintergrund","maennlich","","","",""
"11","1990","indirekter Migrationshintergrund","weiblich","","","",""
"11","1990","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"11","1990","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"12","1990","kein Migrationshintergrund","maennlich","","","",""
"12","1990","kein Migrationshintergrund","weiblich","","","",""
"12","1990","direkter Migrationshintergrund","maennlich","","","",""
"12","1990","direkter Migrationshintergrund","weiblich","","","",""
"12","1990","indirekter Migrationshintergrund","maennlich","","","",""
"12","1990","indirekter Migrationshintergrund","weiblich","","","",""
"12","1990","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"12","1990","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"13","1990","kein Migrationshintergrund","maennlich","","","",""
"13","1990","kein Migrationshintergrund","weiblich","","","",""
"13","1990","direkter Migrationshintergrund","maennlich","","","",""
"13","1990","direkter Migrationshintergrund","weiblich","","","",""
"13","1990","indirekter Migrationshintergrund","maennlich","","","",""
"13","1990","indirekter Migrationshintergrund","weiblich","","","",""
"13","1990","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"13","1990","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"14","1990","kein Migrationshintergrund","maennlich","","","",""
"14","1990","kein Migrationshintergrund","weiblich","","","",""
"14","1990","direkter Migrationshintergrund","maennlich","","","",""
"14","1990","direkter Migrationshintergrund","weiblich","","","",""
"14","1990","indirekter Migrationshintergrund","maennlich","","","",""
"14","1990","indirekter Migrationshintergrund","weiblich","","","",""
"14","1990","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"14","1990","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
