year,age_gr,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.23545,141,530,0.19929,0.27160
2000,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.15527,96,530,0.12441,0.18613
2000,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.12297,67,530,0.09498,0.15095
2000,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10648,55,530,0.08020,0.13277
2000,17-29 y.,Indirect migration background,(0) No qualification (yet),0.11540,68,589,0.08957,0.14122
2000,17-29 y.,Indirect migration background,(1b) General Elementary School,0.20116,128,589,0.16876,0.23356
2000,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.16062,103,589,0.13094,0.19030
2000,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.31801,186,589,0.28037,0.35565
2000,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.10587,70,589,0.08100,0.13074
2000,17-29 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.05386,34,589,0.03561,0.07211
2000,30-45 y.,No migration background,(1a) Inadequately completed,0.00613,36,6825,0.00428,0.00798
2000,30-45 y.,No migration background,(1b) General Elementary School,0.04029,250,6825,0.03562,0.04496
2000,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.25841,1693,6825,0.24802,0.26879
2000,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.37833,2745,6825,0.36683,0.38984
2000,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01200,72,6825,0.00941,0.01458
2000,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08924,555,6825,0.08247,0.09600
2000,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.09688,686,6825,0.08986,0.10389
2000,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.11796,788,6825,0.11030,0.12561
2000,30-45 y.,Direct migration background,(1a) Inadequately completed,0.05782,69,1165,0.04441,0.07123
2000,30-45 y.,Direct migration background,(1b) General Elementary School,0.17318,240,1165,0.15144,0.19492
2000,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.31775,396,1165,0.29101,0.34450
2000,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.05962,69,1165,0.04602,0.07323
2000,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.04652,54,1165,0.03443,0.05862
2000,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.15578,162,1165,0.13495,0.17662
2000,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.03352,38,1165,0.02318,0.04386
2000,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.14719,137,1165,0.12684,0.16754
2000,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.28163,44,84,0.18486,0.37840
2000,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.25848,40,84,0.16429,0.35267
2000,46-65 y.,No migration background,(1b) General Elementary School,0.09608,615,6506,0.08892,0.10324
2000,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.47857,3059,6506,0.46643,0.49071
2000,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.20260,1349,6506,0.19284,0.21237
2000,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.03212,187,6506,0.02784,0.03641
2000,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.08429,616,6506,0.07754,0.09104
2000,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.09695,680,6506,0.08976,0.10414
2000,46-65 y.,Direct migration background,(1a) Inadequately completed,0.13510,177,1120,0.11508,0.15513
2000,46-65 y.,Direct migration background,(1b) General Elementary School,0.22604,321,1120,0.20153,0.25054
2000,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.27311,323,1120,0.24701,0.29922
2000,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.05978,57,1120,0.04589,0.07368
2000,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.09919,112,1120,0.08168,0.11671
2000,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.14044,130,1120,0.12009,0.16080
2000,66 and older,No migration background,(1b) General Elementary School,0.24342,767,3176,0.22850,0.25835
2000,66 and older,No migration background,(1c) Basic Vocational Qualification,0.46742,1551,3176,0.45007,0.48478
2000,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.12511,368,3176,0.11360,0.13662
2000,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.03734,108,3176,0.03074,0.04393
2000,66 and older,No migration background,(3a) Lower Tertiary Education,0.05381,191,3176,0.04596,0.06166
2000,66 and older,No migration background,(3b) Higher Tertiary Education,0.05690,191,3176,0.04884,0.06495
2000,66 and older,Direct migration background,(1a) Inadequately completed,0.13341,53,291,0.09427,0.17254
2000,66 and older,Direct migration background,(1b) General Elementary School,0.27728,100,291,0.22575,0.32880
2000,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.28398,105,291,0.23208,0.33588
2000,66 and older,Direct migration background,(2) Intermediate General/Vocational Qualification,0.12680,33,291,0.08850,0.16510
2001,17-29 y.,No migration background,(0) No qualification (yet),0.11984,427,2973,0.10817,0.13152
2001,17-29 y.,No migration background,(1b) General Elementary School,0.08659,260,2973,0.07648,0.09670
2001,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.11744,304,2973,0.10586,0.12901
2001,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.34983,1106,2973,0.33268,0.36697
2001,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.14899,463,2973,0.13619,0.16179
2001,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08584,235,2973,0.07576,0.09591
2001,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.03230,94,2973,0.02595,0.03866
2001,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.03158,84,2973,0.02529,0.03786
2001,17-29 y.,Direct migration background,(0) No qualification (yet),0.09099,46,437,0.06399,0.11798
2001,17-29 y.,Direct migration background,(1b) General Elementary School,0.18803,97,437,0.15135,0.22470
2001,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.18197,100,437,0.14576,0.21819
2001,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.18032,93,437,0.14423,0.21641
2001,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.12643,61,437,0.09523,0.15763
2001,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.09475,40,437,0.06726,0.12224
2001,17-29 y.,Indirect migration background,(0) No qualification (yet),0.12747,66,486,0.09778,0.15715
2001,17-29 y.,Indirect migration background,(1b) General Elementary School,0.19404,114,486,0.15884,0.22923
2001,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.15092,78,486,0.11906,0.18278
2001,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.28643,159,486,0.24620,0.32667
2001,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.12465,69,486,0.09525,0.15405
2001,30-45 y.,No migration background,(1a) Inadequately completed,0.00570,31,6104,0.00381,0.00759
2001,30-45 y.,No migration background,(1b) General Elementary School,0.03408,194,6104,0.02953,0.03863
2001,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.24486,1427,6104,0.23407,0.25565
2001,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.38793,2547,6104,0.37570,0.40016
2001,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.00984,54,6104,0.00736,0.01232
2001,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.10035,541,6104,0.09281,0.10789
2001,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.09464,599,6104,0.08729,0.10198
2001,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.12048,711,6104,0.11231,0.12864
2001,30-45 y.,Direct migration background,(1a) Inadequately completed,0.04096,44,1033,0.02887,0.05305
2001,30-45 y.,Direct migration background,(1b) General Elementary School,0.17906,223,1033,0.15567,0.20245
2001,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.31308,345,1033,0.28479,0.34138
2001,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.06274,62,1033,0.04795,0.07754
2001,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.05103,54,1033,0.03760,0.06446
2001,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.15429,150,1033,0.13225,0.17633
2001,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.03673,35,1033,0.02525,0.04821
2001,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.15084,120,1033,0.12900,0.17268
2001,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.25977,49,88,0.16762,0.35191
2001,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.28393,39,88,0.18918,0.37868
2001,46-65 y.,No migration background,(1b) General Elementary School,0.08753,490,5975,0.08037,0.09470
2001,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.46605,2714,5975,0.45340,0.47870
2001,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.21271,1315,5975,0.20233,0.22308
2001,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.03581,199,5975,0.03110,0.04052
2001,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.08815,599,5975,0.08096,0.09534
2001,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.10087,658,5975,0.09323,0.10851
2001,46-65 y.,Direct migration background,(1a) Inadequately completed,0.09710,125,986,0.07861,0.11559
2001,46-65 y.,Direct migration background,(1b) General Elementary School,0.23922,287,986,0.21257,0.26586
2001,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.29500,309,986,0.26652,0.32348
2001,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.05296,48,986,0.03897,0.06694
2001,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10534,104,986,0.08617,0.12451
2001,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.13718,113,986,0.11569,0.15866
2001,66 and older,No migration background,(1b) General Elementary School,0.22837,666,3004,0.21336,0.24339
2001,66 and older,No migration background,(1c) Basic Vocational Qualification,0.46667,1472,3004,0.44883,0.48452
2001,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.13006,368,3004,0.11803,0.14209
2001,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.04086,110,3004,0.03378,0.04794
2001,66 and older,No migration background,(3a) Lower Tertiary Education,0.05702,197,3004,0.04872,0.06531
2001,66 and older,No migration background,(3b) Higher Tertiary Education,0.06042,191,3004,0.05190,0.06894
2001,66 and older,Direct migration background,(1a) Inadequately completed,0.11968,44,245,0.07895,0.16041
2001,66 and older,Direct migration background,(1b) General Elementary School,0.29831,100,245,0.24090,0.35571
2001,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.28834,101,245,0.23150,0.34518
2002,17-29 y.,No migration background,(0) No qualification (yet),0.12088,484,3047,0.10930,0.13246
2002,17-29 y.,No migration background,(1b) General Elementary School,0.09154,240,3047,0.08130,0.10178
2002,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.11055,278,3047,0.09941,0.12168
2002,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.33542,1061,3047,0.31865,0.35218
2002,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.15702,542,3047,0.14409,0.16994
2002,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08060,252,3047,0.07093,0.09027
2002,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.03117,92,3047,0.02499,0.03734
2002,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.02874,98,3047,0.02281,0.03468
2002,17-29 y.,Direct migration background,(0) No qualification (yet),0.11956,51,390,0.08731,0.15180
2002,17-29 y.,Direct migration background,(1b) General Elementary School,0.18823,81,390,0.14938,0.22707
2002,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.17571,87,390,0.13789,0.21353
2002,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.19648,85,390,0.15699,0.23596
2002,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.12042,53,390,0.08808,0.15276
2002,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.09656,33,390,0.06721,0.12591
2002,17-29 y.,Indirect migration background,(0) No qualification (yet),0.15520,77,454,0.12186,0.18855
2002,17-29 y.,Indirect migration background,(1b) General Elementary School,0.16806,84,454,0.13362,0.20249
2002,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.12936,67,454,0.09845,0.16026
2002,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.28985,150,454,0.24807,0.33163
2002,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.11765,76,454,0.08798,0.14732
2002,30-45 y.,No migration background,(1a) Inadequately completed,0.00658,31,6265,0.00457,0.00858
2002,30-45 y.,No migration background,(1b) General Elementary School,0.03433,177,6265,0.02982,0.03884
2002,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.24783,1326,6265,0.23713,0.25852
2002,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.39816,2535,6265,0.38604,0.41029
2002,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01067,63,6265,0.00812,0.01321
2002,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.10074,603,6265,0.09329,0.10820
2002,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.09030,644,6265,0.08320,0.09739
2002,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.10946,886,6265,0.10173,0.11719
2002,30-45 y.,Direct migration background,(1a) Inadequately completed,0.05255,46,962,0.03844,0.06665
2002,30-45 y.,Direct migration background,(1b) General Elementary School,0.17325,200,962,0.14932,0.19718
2002,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.27748,280,962,0.24917,0.30579
2002,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.05759,62,962,0.04286,0.07232
