year,age_gr,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.02389,40,1654,0.01653,0.03125
2000,17-29 y.,Rural regions,(3b) Higher Tertiary Education,0.02448,34,1654,0.01703,0.03193
2000,30-45 y.,Urban regions,(1a) Inadequately completed,0.01493,83,5367,0.01169,0.01818
2000,30-45 y.,Urban regions,(1b) General Elementary School,0.06706,403,5367,0.06037,0.07376
2000,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.26553,1418,5367,0.25372,0.27735
2000,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.28751,1601,5367,0.27540,0.29962
2000,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02088,109,5367,0.01705,0.02470
2000,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11424,568,5367,0.10573,0.12275
2000,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.08606,460,5367,0.07856,0.09357
2000,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.14143,725,5367,0.13210,0.15075
2000,30-45 y.,Rural regions,(1b) General Elementary School,0.04405,116,2740,0.03637,0.05174
2000,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.26979,715,2740,0.25317,0.28642
2000,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.43493,1253,2740,0.41637,0.45350
2000,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06237,161,2740,0.05331,0.07143
2000,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.08997,272,2740,0.07925,0.10069
2000,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.08030,223,2740,0.07012,0.09048
2000,46-65 y.,Urban regions,(1a) Inadequately completed,0.02837,171,5064,0.02379,0.03294
2000,46-65 y.,Urban regions,(1b) General Elementary School,0.11566,640,5064,0.10685,0.12447
2000,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.43841,2171,5064,0.42474,0.45208
2000,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.17188,847,5064,0.16148,0.18227
2000,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.00840,37,5064,0.00588,0.01091
2000,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04764,237,5064,0.04177,0.05350
2000,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.07489,384,5064,0.06764,0.08214
2000,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.11127,577,5064,0.10260,0.11993
2000,46-65 y.,Rural regions,(1b) General Elementary School,0.11160,300,2649,0.09960,0.12359
2000,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.47482,1224,2649,0.45580,0.49384
2000,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.20653,565,2649,0.19112,0.22195
2000,46-65 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.02829,64,2649,0.02197,0.03460
2000,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.08415,263,2649,0.07358,0.09473
2000,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.08391,233,2649,0.07335,0.09447
2000,66 and older,Urban regions,(1a) Inadequately completed,0.01960,56,2314,0.01395,0.02525
2000,66 and older,Urban regions,(1b) General Elementary School,0.23976,553,2314,0.22236,0.25716
2000,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.42194,1008,2314,0.40182,0.44207
2000,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.14491,306,2314,0.13057,0.15926
2000,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04796,109,2314,0.03925,0.05667
2000,66 and older,Urban regions,(3a) Lower Tertiary Education,0.05401,134,2314,0.04480,0.06322
2000,66 and older,Urban regions,(3b) Higher Tertiary Education,0.06126,148,2314,0.05149,0.07103
2000,66 and older,Rural regions,(1b) General Elementary School,0.25970,319,1203,0.23491,0.28449
2000,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.50625,654,1203,0.47799,0.53452
2000,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.08484,96,1203,0.06909,0.10059
2000,66 and older,Rural regions,(3a) Lower Tertiary Education,0.05373,73,1203,0.04098,0.06647
2000,66 and older,Rural regions,(3b) Higher Tertiary Education,0.04749,61,1203,0.03547,0.05952
2001,17-29 y.,Urban regions,(0) No qualification (yet),0.12122,350,2537,0.10852,0.13392
2001,17-29 y.,Urban regions,(1b) General Elementary School,0.11185,309,2537,0.09959,0.12412
2001,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.11587,289,2537,0.10341,0.12833
2001,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.28424,769,2537,0.26668,0.30179
2001,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.16727,427,2537,0.15275,0.18180
2001,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09482,224,2537,0.08342,0.10622
2001,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.03039,75,2537,0.02371,0.03707
2001,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.04352,94,2537,0.03558,0.05146
2001,17-29 y.,Rural regions,(0) No qualification (yet),0.10736,189,1410,0.09119,0.12352
2001,17-29 y.,Rural regions,(1b) General Elementary School,0.11601,162,1410,0.09929,0.13273
2001,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.15972,193,1410,0.14060,0.17885
2001,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.38778,589,1410,0.36234,0.41322
2001,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.09410,166,1410,0.07885,0.10934
2001,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05921,80,1410,0.04689,0.07154
2001,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.02223,31,1410,0.01453,0.02992
2001,30-45 y.,Urban regions,(1a) Inadequately completed,0.01170,60,4831,0.00867,0.01473
2001,30-45 y.,Urban regions,(1b) General Elementary School,0.06075,344,4831,0.05401,0.06748
2001,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.25200,1224,4831,0.23976,0.26425
2001,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.29467,1490,4831,0.28181,0.30753
2001,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01895,97,4831,0.01510,0.02279
2001,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12423,550,4831,0.11493,0.13353
2001,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.08709,405,4831,0.07914,0.09505
2001,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.14663,661,4831,0.13666,0.15661
2001,30-45 y.,Rural regions,(1b) General Elementary School,0.04481,103,2443,0.03660,0.05301
2001,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.25965,597,2443,0.24226,0.27704
2001,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.44843,1158,2443,0.42871,0.46816
2001,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06863,154,2443,0.05860,0.07866
2001,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.08298,238,2443,0.07204,0.09392
2001,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.07700,193,2443,0.06642,0.08757
2001,46-65 y.,Urban regions,(1a) Inadequately completed,0.01991,121,4622,0.01589,0.02394
2001,46-65 y.,Urban regions,(1b) General Elementary School,0.11000,539,4622,0.10098,0.11902
2001,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.43534,1948,4622,0.42105,0.44964
2001,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.18145,820,4622,0.17034,0.19257
2001,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.00932,37,4622,0.00655,0.01209
2001,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05205,240,4622,0.04564,0.05845
2001,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.07836,371,4622,0.07061,0.08611
2001,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.11250,546,4622,0.10339,0.12161
2001,46-65 y.,Rural regions,(1b) General Elementary School,0.10388,242,2432,0.09175,0.11600
2001,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.46014,1089,2432,0.44033,0.47995
2001,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.21211,548,2432,0.19586,0.22836
2001,46-65 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03022,65,2432,0.02342,0.03703
2001,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.08914,260,2432,0.07782,0.10047
2001,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.09060,228,2432,0.07919,0.10201
2001,66 and older,Urban regions,(1a) Inadequately completed,0.01815,49,2182,0.01255,0.02375
2001,66 and older,Urban regions,(1b) General Elementary School,0.22418,488,2182,0.20668,0.24168
2001,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.42028,952,2182,0.39956,0.44099
2001,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.14808,297,2182,0.13317,0.16299
2001,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05319,111,2182,0.04377,0.06261
2001,66 and older,Urban regions,(3a) Lower Tertiary Education,0.05789,140,2182,0.04809,0.06769
2001,66 and older,Urban regions,(3b) Higher Tertiary Education,0.06482,145,2182,0.05448,0.07515
2001,66 and older,Rural regions,(1b) General Elementary School,0.25427,282,1144,0.22902,0.27951
2001,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.50953,627,1144,0.48055,0.53851
2001,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.08656,98,1144,0.07026,0.10286
2001,66 and older,Rural regions,(3a) Lower Tertiary Education,0.05576,73,1144,0.04246,0.06906
2001,66 and older,Rural regions,(3b) Higher Tertiary Education,0.05061,64,1144,0.03790,0.06332
2002,17-29 y.,Urban regions,(0) No qualification (yet),0.13166,425,2543,0.11852,0.14481
2002,17-29 y.,Urban regions,(1b) General Elementary School,0.10230,248,2543,0.09051,0.11408
2002,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.11376,268,2543,0.10142,0.12610
2002,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.27734,739,2543,0.25994,0.29474
2002,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.17408,479,2543,0.15934,0.18882
2002,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08760,216,2543,0.07661,0.09859
2002,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.03023,70,2543,0.02358,0.03689
2002,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.03505,98,2543,0.02790,0.04220
2002,17-29 y.,Rural regions,(0) No qualification (yet),0.11064,187,1384,0.09410,0.12717
2002,17-29 y.,Rural regions,(1b) General Elementary School,0.13699,157,1384,0.11887,0.15511
2002,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.13812,164,1384,0.11994,0.15631
2002,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.37547,557,1384,0.34995,0.40099
2002,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.09478,192,1384,0.07934,0.11021
2002,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05821,94,1384,0.04587,0.07055
2002,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.02062,33,1384,0.01313,0.02811
2002,30-45 y.,Urban regions,(1a) Inadequately completed,0.01473,61,4986,0.01138,0.01807
2002,30-45 y.,Urban regions,(1b) General Elementary School,0.06112,314,4986,0.05447,0.06777
2002,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.24811,1103,4986,0.23612,0.26010
2002,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.30272,1529,4986,0.28996,0.31547
2002,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02086,107,4986,0.01689,0.02483
2002,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12844,601,4986,0.11915,0.13772
2002,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.08379,458,4986,0.07610,0.09148
2002,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.13653,813,4986,0.12700,0.14606
2002,30-45 y.,Rural regions,(1b) General Elementary School,0.04493,92,2395,0.03663,0.05323
2002,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.26123,553,2395,0.24363,0.27882
2002,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.44981,1115,2395,0.42988,0.46974
2002,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07706,167,2395,0.06638,0.08775
2002,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.07729,230,2395,0.06659,0.08798
2002,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.07071,238,2395,0.06044,0.08098
2002,46-65 y.,Urban regions,(1a) Inadequately completed,0.01802,97,5243,0.01442,0.02162
2002,46-65 y.,Urban regions,(1b) General Elementary School,0.11148,507,5243,0.10296,0.12000
2002,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.42991,1890,5243,0.41651,0.44331
2002,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.18516,986,5243,0.17464,0.19567
2002,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.00942,53,5243,0.00681,0.01204
2002,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05387,292,5243,0.04776,0.05998
2002,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.07388,470,5243,0.06680,0.08096
2002,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.11744,948,5243,0.10873,0.12616
2002,46-65 y.,Rural regions,(1b) General Elementary School,0.09324,207,2571,0.08200,0.10449
2002,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.45236,1022,2571,0.43312,0.47161
2002,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.23016,630,2571,0.21388,0.24643
2002,46-65 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03289,79,2571,0.02599,0.03978
2002,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.09005,299,2571,0.07898,0.10112
2002,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.08703,334,2571,0.07614,0.09793
2002,66 and older,Urban regions,(1a) Inadequately completed,0.01913,52,2335,0.01357,0.02468
2002,66 and older,Urban regions,(1b) General Elementary School,0.21470,469,2335,0.19805,0.23136
2002,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.43183,1003,2335,0.41173,0.45192
2002,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.15510,326,2335,0.14042,0.16979
2002,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04646,107,2335,0.03792,0.05500
2002,66 and older,Urban regions,(3a) Lower Tertiary Education,0.05792,156,2335,0.04844,0.06740
2002,66 and older,Urban regions,(3b) Higher Tertiary Education,0.06426,222,2335,0.05431,0.07421
2002,66 and older,Rural regions,(1b) General Elementary School,0.25956,284,1186,0.23460,0.28452
2002,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.50922,636,1186,0.48075,0.53768
2002,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.08252,101,1186,0.06685,0.09818
2002,66 and older,Rural regions,(3a) Lower Tertiary Education,0.05900,84,1186,0.04558,0.07242
2002,66 and older,Rural regions,(3b) Higher Tertiary Education,0.05047,81,1186,0.03801,0.06293
2003,17-29 y.,Urban regions,(0) No qualification (yet),0.12678,419,2439,0.11357,0.13999
2003,17-29 y.,Urban regions,(1b) General Elementary School,0.10703,240,2439,0.09476,0.11930
2003,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.10456,237,2439,0.09241,0.11671
2003,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.27037,697,2439,0.25274,0.28800
2003,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.16867,485,2439,0.15380,0.18353
2003,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08447,214,2439,0.07343,0.09551
2003,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.02902,62,2439,0.02236,0.03568
2003,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.03506,85,2439,0.02776,0.04236
2003,17-29 y.,Rural regions,(0) No qualification (yet),0.11357,198,1296,0.09629,0.13085
2003,17-29 y.,Rural regions,(1b) General Elementary School,0.12237,136,1296,0.10453,0.14022
2003,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.12949,151,1296,0.11120,0.14778
2003,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.38029,508,1296,0.35385,0.40673
2003,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.09749,173,1296,0.08133,0.11364
2003,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06349,96,1296,0.05021,0.07677
2003,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.02574,34,1296,0.01712,0.03437
2003,30-45 y.,Urban regions,(1a) Inadequately completed,0.01485,58,4652,0.01138,0.01833
2003,30-45 y.,Urban regions,(1b) General Elementary School,0.05998,292,4652,0.05315,0.06680
2003,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.24382,1040,4652,0.23148,0.25616
2003,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.30184,1441,4652,0.28865,0.31503
2003,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01941,97,4652,0.01544,0.02337
2003,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.13415,576,4652,0.12436,0.14395
2003,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.08401,422,4652,0.07604,0.09198
2003,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.13806,726,4652,0.12815,0.14798
2003,30-45 y.,Rural regions,(1b) General Elementary School,0.04218,83,2225,0.03383,0.05054
2003,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.24646,488,2225,0.22855,0.26437
2003,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.45516,1058,2225,0.43447,0.47586
2003,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08003,166,2225,0.06875,0.09130
2003,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.08243,216,2225,0.07100,0.09386
2003,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.07450,214,2225,0.06358,0.08541
2003,46-65 y.,Urban regions,(1a) Inadequately completed,0.01921,89,5039,0.01542,0.02300
2003,46-65 y.,Urban regions,(1b) General Elementary School,0.10698,457,5039,0.09845,0.11552
2003,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.41333,1757,5039,0.39973,0.42693
2003,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.19290,991,5039,0.18200,0.20379
2003,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.00974,51,5039,0.00703,0.01245
2003,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05632,298,5039,0.04996,0.06269
2003,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.07416,449,5039,0.06693,0.08140
2003,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.12540,947,5039,0.11625,0.13454
2003,46-65 y.,Rural regions,(1b) General Elementary School,0.09139,189,2487,0.08006,0.10272
