"pli0083","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2001","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2001","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2001","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2001","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2001","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2001","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2001","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2001","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2001","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2001","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2001","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2001","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2001","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2001","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2001","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2001","Realschule","kein Migrationshintergrund","","","",""
"Nie","2001","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2001","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2001","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2001","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2001","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Täglich","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Täglich","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Täglich","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2002","Hauptschule","kein Migrationshintergrund","","","",""
"Täglich","2002","Hauptschule","direkter Migrationshintergrund","","","",""
"Täglich","2002","Hauptschule","indirekter Migrationshintergrund","","","",""
"Täglich","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2002","Realschule","kein Migrationshintergrund","","","",""
"Täglich","2002","Realschule","direkter Migrationshintergrund","","","",""
"Täglich","2002","Realschule","indirekter Migrationshintergrund","","","",""
"Täglich","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2002","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Täglich","2002","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Täglich","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Täglich","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2002","AkademikerIn","kein Migrationshintergrund","","","",""
"Täglich","2002","AkademikerIn","direkter Migrationshintergrund","","","",""
"Täglich","2002","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Täglich","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2002","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2002","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2002","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2002","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2002","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2002","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2002","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2002","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2002","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2002","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2002","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2002","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2002","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2002","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2002","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2002","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2002","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2002","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2002","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2002","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2002","Realschule","kein Migrationshintergrund","","","",""
"Nie","2002","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2002","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2002","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2002","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2002","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2002","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2002","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2003","(noch) kein Abschluss","kein Migrationshintergrund","484","0.829990301439978","0.799445775981749","0.860534826898206"
"Täglich","2003","(noch) kein Abschluss","direkter Migrationshintergrund","214","0.912476964477752","0.87603395435605","0.948919974599454"
"Täglich","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","66","0.78265808626895","0.692280470684916","0.873035701852985"
"Täglich","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2003","Hauptschule","kein Migrationshintergrund","6289","0.923576240668315","0.917269080285258","0.929883401051371"
"Täglich","2003","Hauptschule","direkter Migrationshintergrund","1238","0.902938481484117","0.887175764960723","0.918701198007511"
"Täglich","2003","Hauptschule","indirekter Migrationshintergrund","223","0.879767198587885","0.839848776430543","0.919685620745227"
"Täglich","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2003","Realschule","kein Migrationshintergrund","4651","0.868591296692244","0.85954340051546","0.877639192869028"
"Täglich","2003","Realschule","direkter Migrationshintergrund","176","0.82521667425637","0.773851065394472","0.876582283118269"
"Täglich","2003","Realschule","indirekter Migrationshintergrund","159","0.783702317254895","0.727065143846542","0.840339490663248"
"Täglich","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2003","(Fach-)Abitur","kein Migrationshintergrund","1454","0.790948407048657","0.772478739802877","0.809418074294437"
"Täglich","2003","(Fach-)Abitur","direkter Migrationshintergrund","340","0.83329581592447","0.797041649424804","0.869549982424135"
"Täglich","2003","(Fach-)Abitur","indirekter Migrationshintergrund","104","0.761763537998753","0.690428645111127","0.833098430886379"
"Täglich","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2003","AkademikerIn","kein Migrationshintergrund","3085","0.78173271284103","0.768786949860697","0.794678475821363"
"Täglich","2003","AkademikerIn","direkter Migrationshintergrund","298","0.828893745576189","0.790311284925677","0.867476206226701"
"Täglich","2003","AkademikerIn","indirekter Migrationshintergrund","45","0.74761689407993","0.639492934892728","0.855740853267133"
"Täglich","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","kein Migrationshintergrund","74","0.116351851867564","0.0902791306713912","0.142424573063737"
"Min 1x pro Woche","2003","(noch) kein Abschluss","direkter Migrationshintergrund","11","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","12","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
