"m11104","year","bula_h","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Mindestens einmal im Monat","1989","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1989","Hessen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Hessen","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Hessen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1989","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1989","Baden-Wuerttemberg","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1989","Bayern","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Bayern","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Bayern","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1989","Saarland","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Saarland","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1989","Berlin","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Berlin","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Berlin","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1989","Brandenburg","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Brandenburg","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Brandenburg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1989","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1989","Sachsen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Sachsen","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Sachsen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1989","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1989","Thueringen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Thueringen","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Thueringen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1989","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1989","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1989","Hamburg","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Hamburg","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Hamburg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1989","Niedersachsen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Niedersachsen","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1989","Bremen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Bremen","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Bremen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1989","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1989","Hessen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Hessen","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Hessen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1989","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1989","Baden-Wuerttemberg","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1989","Bayern","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Bayern","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Bayern","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1989","Saarland","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Saarland","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1989","Berlin","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Berlin","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Berlin","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1989","Brandenburg","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Brandenburg","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Brandenburg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1989","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1989","Sachsen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Sachsen","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Sachsen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1989","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","1989","Thueringen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Thueringen","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Thueringen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","1989","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1990","Schleswig-Holstein","kein Migrationshintergrund","76","0.29549254837546","0.238476567551774","0.352508529199146"
"Fast nie oder nie","1990","Schleswig-Holstein","direkter Migrationshintergrund","16","","",""
"Fast nie oder nie","1990","Schleswig-Holstein","indirekter Migrationshintergrund","2","","",""
"Fast nie oder nie","1990","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1990","Hamburg","kein Migrationshintergrund","52","0.460326491976638","0.371518113527664","0.549134870425611"
"Fast nie oder nie","1990","Hamburg","direkter Migrationshintergrund","25","","",""
"Fast nie oder nie","1990","Hamburg","indirekter Migrationshintergrund","1","","",""
"Fast nie oder nie","1990","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1990","Niedersachsen","kein Migrationshintergrund","303","0.417106799275471","0.382917292883117","0.451296305667825"
"Fast nie oder nie","1990","Niedersachsen","direkter Migrationshintergrund","95","0.629136054378439","0.552846105302198","0.70542600345468"
"Fast nie oder nie","1990","Niedersachsen","indirekter Migrationshintergrund","7","0.534977363488988","0.310704855006971","0.759249871971006"
"Fast nie oder nie","1990","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1990","Bremen","kein Migrationshintergrund","50","0.637312657958468","0.534498974306351","0.740126341610585"
"Fast nie oder nie","1990","Bremen","direkter Migrationshintergrund","8","0.529190820394979","0.284613201993821","0.773768438796136"
"Fast nie oder nie","1990","Bremen","indirekter Migrationshintergrund","1","","",""
"Fast nie oder nie","1990","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1990","Nordrhein-Westfalen","kein Migrationshintergrund","680","0.401000456879409","0.378340465946478","0.423660447812339"
"Fast nie oder nie","1990","Nordrhein-Westfalen","direkter Migrationshintergrund","436","0.603622064606133","0.566472967294138","0.640771161918129"
"Fast nie oder nie","1990","Nordrhein-Westfalen","indirekter Migrationshintergrund","29","","",""
"Fast nie oder nie","1990","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1990","Hessen","kein Migrationshintergrund","224","","",""
"Fast nie oder nie","1990","Hessen","direkter Migrationshintergrund","262","","",""
"Fast nie oder nie","1990","Hessen","indirekter Migrationshintergrund","8","0.439049779268432","0.261464686347331","0.616634872189534"
"Fast nie oder nie","1990","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1990","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","279","","",""
"Fast nie oder nie","1990","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","79","0.599060758058818","0.511374368960416","0.686747147157221"
"Fast nie oder nie","1990","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","2","","",""
"Fast nie oder nie","1990","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1990","Baden-Wuerttemberg","kein Migrationshintergrund","386","0.388989511652199","0.35920203725735","0.418776986047049"
"Fast nie oder nie","1990","Baden-Wuerttemberg","direkter Migrationshintergrund","407","0.558795802508946","0.521282357906449","0.596309247111443"
"Fast nie oder nie","1990","Baden-Wuerttemberg","indirekter Migrationshintergrund","20","","",""
"Fast nie oder nie","1990","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1990","Bayern","kein Migrationshintergrund","402","0.365303004662293","0.337817669840914","0.392788339483672"
"Fast nie oder nie","1990","Bayern","direkter Migrationshintergrund","198","","",""
"Fast nie oder nie","1990","Bayern","indirekter Migrationshintergrund","11","","",""
"Fast nie oder nie","1990","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1990","Saarland","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1990","Saarland","direkter Migrationshintergrund","","","",""
