"pli0093_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","1998","Realschule","indirekter Migrationshintergrund","64","0.443197088918376","0.360013624168437","0.526380553668316"
"Nie","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","(Fach-)Abitur","kein Migrationshintergrund","259","0.318547755013123","0.286580304664662","0.350515205361584"
"Nie","1998","(Fach-)Abitur","direkter Migrationshintergrund","160","0.593945229974831","0.53402082287463","0.653869637075032"
"Nie","1998","(Fach-)Abitur","indirekter Migrationshintergrund","25","","",""
"Nie","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","AkademikerIn","kein Migrationshintergrund","609","0.351162166131525","0.328753224779764","0.373571107483285"
"Nie","1998","AkademikerIn","direkter Migrationshintergrund","82","0.35147991995717","0.283233301158583","0.419726538755757"
"Nie","1998","AkademikerIn","indirekter Migrationshintergrund","9","","",""
"Nie","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1999","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","1999","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","1999","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1999","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","1999","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","1999","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1999","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","1999","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1999","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1999","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1999","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1999","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1999","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1999","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1999","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","1999","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","1999","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1999","Realschule","kein Migrationshintergrund","","","",""
"Seltener","1999","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","1999","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1999","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","1999","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1999","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","1999","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","1999","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1999","Realschule","kein Migrationshintergrund","","","",""
"Nie","1999","Realschule","direkter Migrationshintergrund","","","",""
"Nie","1999","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1999","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","1999","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2000","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2000","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2000","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2000","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2000","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2000","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2000","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2000","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
