year,bula_h,pgisced97,plh0034,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2011,Hesse,Upper Secondary Level,Very concerned,0.3222591362126246,41903,0.31778439454366714,0.32673387788158204
2011,Hesse,Upper Secondary Level,Not concerned at all,0.12956810631229235,41903,0.12635259555761005,0.13278361706697464
2011,Hesse,Post-secondary Non-tertiary Level,Somewhat concerned,0.6285714285714286,41903,0.6239449720499521,0.633197885092905
2011,Hesse,Post-secondary Non-tertiary Level,Very concerned,0.26666666666666666,41903,0.2624324937289083,0.270900839604425
2011,Hesse,Post-secondary Non-tertiary Level,Not concerned at all,0.10476190476190476,41903,0.10182963121002069,0.10769417831378884
2011,Hesse,First Stage of Tertiary Education,Somewhat concerned,0.4578313253012048,41903,0.4530609398072378,0.4626017107951718
2011,Hesse,First Stage of Tertiary Education,Very concerned,0.43373493975903615,41903,0.4289897279790151,0.43848015153905723
2011,Hesse,First Stage of Tertiary Education,Not concerned at all,0.10843373493975904,41903,0.10545664102444163,0.11141082885507644
2011,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.5898123324396782,41903,0.5851027572284749,0.5945219076508815
2011,Hesse,Second Stage of Tertiary Education,Very concerned,0.2734584450402145,41903,0.2691905924329342,0.2777262976474948
2011,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.13672922252010725,41903,0.13343966333168364,0.14001878170853085
2011,"Rhineland-Palatinate, Saarland",Pre-primary Level,Somewhat concerned,0.625,41903,0.620364579304222,0.629635420695778
2011,"Rhineland-Palatinate, Saarland",Pre-primary Level,Very concerned,0.1875,41903,0.18376280435788397,0.19123719564211603
2011,"Rhineland-Palatinate, Saarland",Pre-primary Level,Not concerned at all,0.1875,41903,0.18376280435788397,0.19123719564211603
2011,"Rhineland-Palatinate, Saarland",Primary Level,Somewhat concerned,0.5833333333333334,41903,0.5786128519519183,0.5880538147147485
2011,"Rhineland-Palatinate, Saarland",Primary Level,Not concerned at all,0.4166666666666667,41903,0.4119461852852516,0.42138714804808175
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.5647668393782384,41903,0.5600197315579734,0.5695139471985033
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not concerned at all,0.2538860103626943,41903,0.2497187034163102,0.25805331730907843
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.18134715025906736,41903,0.17765789445210875,0.18503640606602598
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.5228758169934641,41903,0.5180933882750683,0.5276582457118598
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.30718954248366015,41903,0.302772374215138,0.3116067107521823
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.16993464052287582,41903,0.16633854999147774,0.1735307310542739
2011,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Somewhat concerned,0.49122807017543857,41903,0.48644136507971325,0.4960147752711639
2011,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Very concerned,0.3333333333333333,41903,0.32881968981581516,0.33784697685085147
2011,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not concerned at all,0.17543859649122806,41903,0.17179686781288755,0.17908032516956857
2011,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Somewhat concerned,0.5909090909090909,41903,0.5862014452872946,0.5956167365308873
2011,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Very concerned,0.375,41903,0.3703645793042219,0.3796354206957781
2011,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not concerned at all,0.03409090909090909,41903,0.032353424622921165,0.03582839355889701
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Somewhat concerned,0.5714285714285714,41903,0.5666902327862541,0.5761669100708887
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very concerned,0.26373626373626374,41903,0.25951701486598266,0.2679555126065448
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not concerned at all,0.16483516483516483,41903,0.16128257927495496,0.1683877503953747
2011,Baden-Wuerttemberg,Pre-primary Level,Not concerned at all,0.425,41903,0.4202667232250804,0.42973327677491957
2011,Baden-Wuerttemberg,Pre-primary Level,Somewhat concerned,0.4,41903,0.39530928406024285,0.4046907159397572
2011,Baden-Wuerttemberg,Pre-primary Level,Very concerned,0.175,41903,0.17136185912634788,0.1786381408736521
2011,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.5,41903,0.49521255809135634,0.5047874419086437
2011,Baden-Wuerttemberg,Primary Level,Very concerned,0.3076923076923077,41903,0.3032731305458674,0.312111484838748
2011,Baden-Wuerttemberg,Primary Level,Not concerned at all,0.19230769230769232,41903,0.18853410142055668,0.19608128319482795
2011,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.5,41903,0.49521255809135634,0.5047874419086437
2011,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.25903614457831325,41903,0.2548413354117145,0.263230953744912
2011,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.24096385542168675,41903,0.2368689800064833,0.2450587308368902
2011,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.5195911413969335,41903,0.5148073758630425,0.5243749069308246
2011,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.29982964224872233,41903,0.2954425915181115,0.3042166929793332
2011,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.18057921635434412,41903,0.1768960538352669,0.18426237887342134
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.5094339622641509,41903,0.5046473725926139,0.5142205519356879
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very concerned,0.29559748427672955,41903,0.29122836069632535,0.29996660785713375
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not concerned at all,0.1949685534591195,41903,0.19117520953106576,0.19876189738717326
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.4860335195530726,41903,0.48124794571039287,0.49081909339575236
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.3854748603351955,41903,0.3808146945189845,0.39013502615140655
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,Not concerned at all,0.12849162011173185,41903,0.12528751541108435,0.13169572481237934
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.5321969696969697,41903,0.5274194638532684,0.536974475540671
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.3181818181818182,41903,0.3137221198606579,0.32264151650297845
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not concerned at all,0.14962121212121213,41903,0.14620585354649882,0.15303657069592544
2011,Bavaria,Pre-primary Level,Somewhat concerned,0.47368421052631576,41903,0.4689034040219818,0.47846501703064975
2011,Bavaria,Pre-primary Level,Not concerned at all,0.3684210526315789,41903,0.3638023547512498,0.3730397505119081
2011,Bavaria,Pre-primary Level,Very concerned,0.15789473684210525,41903,0.15440332942145038,0.16138614426276013
2011,Bavaria,Primary Level,Somewhat concerned,0.4444444444444444,41903,0.439686646423974,0.44920224246491486
2011,Bavaria,Primary Level,Not concerned at all,0.37037037037037035,41903,0.36574662180657813,0.37499411893416257
2011,Bavaria,Primary Level,Very concerned,0.18518518518518517,41903,0.18146584338230662,0.18890452698806373
2011,Bavaria,Lower Secondary Level,Somewhat concerned,0.5538461538461539,41903,0.5490865543970532,0.5586057532952545
2011,Bavaria,Lower Secondary Level,Very concerned,0.27692307692307694,41903,0.2726385257152463,0.28120762813090755
2011,Bavaria,Lower Secondary Level,Not concerned at all,0.16923076923076924,41903,0.1656406127453122,0.1728209257162263
2011,Bavaria,Upper Secondary Level,Somewhat concerned,0.5012135922330098,41903,0.49642616442633425,0.5060010200396853
2011,Bavaria,Upper Secondary Level,Very concerned,0.3586165048543689,41903,0.35402444500561725,0.3632085647031206
2011,Bavaria,Upper Secondary Level,Not concerned at all,0.14016990291262135,41903,0.1368458554167365,0.1434939504085062
2011,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.5670731707317073,41903,0.5623289999607349,0.5718173415026796
2011,Bavaria,Post-secondary Non-tertiary Level,Very concerned,0.23780487804878048,41903,0.23372847634098173,0.24188127975657922
2011,Bavaria,Post-secondary Non-tertiary Level,Not concerned at all,0.1951219512195122,41903,0.1913274768852893,0.1989164255537351
2011,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.5044642857142857,41903,0.49967703463541424,0.5092515367931572
2011,Bavaria,First Stage of Tertiary Education,Very concerned,0.38392857142857145,41903,0.3792719142834844,0.3885852285736585
2011,Bavaria,First Stage of Tertiary Education,Not concerned at all,0.11160714285714286,41903,0.10859217950789181,0.11462210620639392
2011,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.5618153364632238,41903,0.5570646223684954,0.5665660505579522
2011,Bavaria,Second Stage of Tertiary Education,Very concerned,0.3333333333333333,41903,0.32881968981581516,0.33784697685085147
2011,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.10485133020344288,41903,0.10191795193338635,0.10778470847349941
2011,Berlin,Pre-primary Level,Somewhat concerned,0.6923076923076923,41903,0.687888515161252,0.6967268694541325
2011,Berlin,Pre-primary Level,Very concerned,0.15384615384615385,41903,0.15039152415730134,0.15730078353500637
2011,Berlin,Pre-primary Level,Not concerned at all,0.15384615384615385,41903,0.15039152415730134,0.15730078353500637
2011,Berlin,Primary Level,Somewhat concerned,0.5,41903,0.49521255809135634,0.5047874419086437
2011,Berlin,Primary Level,Not concerned at all,0.5,41903,0.49521255809135634,0.5047874419086437
2011,Berlin,Lower Secondary Level,Somewhat concerned,0.5714285714285714,41903,0.5666902327862541,0.5761669100708887
2011,Berlin,Lower Secondary Level,Very concerned,0.22448979591836735,41903,0.22049471505890153,0.22848487677783316
2011,Berlin,Lower Secondary Level,Not concerned at all,0.20408163265306123,41903,0.2002226774560842,0.20794058785003824
2011,Berlin,Upper Secondary Level,Somewhat concerned,0.44193548387096776,41903,0.4371804331457137,0.4466905345962218
2011,Berlin,Upper Secondary Level,Very concerned,0.3870967741935484,41903,0.382432981447905,0.39176056693919176
2011,Berlin,Upper Secondary Level,Not concerned at all,0.17096774193548386,41903,0.16736298226548324,0.1745725016054845
2011,Berlin,Post-secondary Non-tertiary Level,Somewhat concerned,0.6111111111111112,41903,0.6064433741938826,0.6157788480283397
2011,Berlin,Post-secondary Non-tertiary Level,Very concerned,0.25,41903,0.24585395368797233,0.25414604631202764
2011,Berlin,Post-secondary Non-tertiary Level,Not concerned at all,0.1388888888888889,41903,0.13557760160589907,0.14220017617187872
2011,Berlin,First Stage of Tertiary Education,Somewhat concerned,0.559322033898305,41903,0.5545684064169967,0.5640756613796134
2011,Berlin,First Stage of Tertiary Education,Very concerned,0.3559322033898305,41903,0.3513477987127907,0.3605166080668703
2011,Berlin,First Stage of Tertiary Education,Not concerned at all,0.0847457627118644,41903,0.08207912888870199,0.08741239653502682
2011,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.5135135135135135,41903,0.5087278204421551,0.5182992065848718
2011,Berlin,Second Stage of Tertiary Education,Very concerned,0.3716216216216216,41903,0.3669946736448546,0.3762485695983886
2011,Berlin,Second Stage of Tertiary Education,Not concerned at all,0.11486486486486487,41903,0.11181182900063535,0.11791790072909439
2011,Brandenburg,Pre-primary Level,Not concerned at all,0.5384615384615384,41903,0.5336882815971369,0.54323479532594
2011,Brandenburg,Pre-primary Level,Somewhat concerned,0.46153846153846156,41903,0.45676520467405995,0.4663117184028632
2011,Brandenburg,Primary Level,Not concerned at all,0.6666666666666666,41903,0.6621530231491485,0.6711803101841848
2011,Brandenburg,Primary Level,Very concerned,0.3333333333333333,41903,0.32881968981581516,0.33784697685085147
2011,Brandenburg,Lower Secondary Level,Somewhat concerned,0.43478260869565216,41903,0.4300360664231955,0.43952915096810885
2011,Brandenburg,Lower Secondary Level,Not concerned at all,0.34782608695652173,41903,0.34326575665024395,0.3523864172627995
2011,Brandenburg,Lower Secondary Level,Very concerned,0.21739130434782608,41903,0.21344194245294146,0.2213406662427107
2011,Brandenburg,Upper Secondary Level,Somewhat concerned,0.5140845070422535,41903,0.5092989649122198,0.5188700491722872
2011,Brandenburg,Upper Secondary Level,Very concerned,0.29107981220657275,41903,0.2867303232965508,0.2954293011165947
2011,Brandenburg,Upper Secondary Level,Not concerned at all,0.19483568075117372,41903,0.1910433167098629,0.19862804479248453
2011,Brandenburg,Post-secondary Non-tertiary Level,Somewhat concerned,0.6388888888888888,41903,0.6342898550368601,0.6434879227409176
2011,Brandenburg,Post-secondary Non-tertiary Level,Very concerned,0.3055555555555556,41903,0.3011449587453906,0.30996615236572056
2011,Brandenburg,Post-secondary Non-tertiary Level,Not concerned at all,0.05555555555555555,41903,0.053362319037128174,0.05774879207398293
2011,Brandenburg,First Stage of Tertiary Education,Very concerned,0.421875,41903,0.41714635965830943,0.42660364034169057
2011,Brandenburg,First Stage of Tertiary Education,Somewhat concerned,0.421875,41903,0.41714635965830943,0.42660364034169057
2011,Brandenburg,First Stage of Tertiary Education,Not concerned at all,0.15625,41903,0.15277343447816644,0.15972656552183356
2011,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.4897959183673469,41903,0.48500947353086,0.49458236320383386
2011,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.4163265306122449,41903,0.411606600879975,0.42104646034451476
2011,Brandenburg,Second Stage of Tertiary Education,Not concerned at all,0.09387755102040816,41903,0.09108495680706494,0.09667014523375139
2011,Mecklenburg-Western Pomerania,Pre-primary Level,Not concerned at all,0.6666666666666666,41903,0.6621530231491485,0.6711803101841848
2011,Mecklenburg-Western Pomerania,Pre-primary Level,Somewhat concerned,0.3333333333333333,41903,0.32881968981581516,0.33784697685085147
2011,Mecklenburg-Western Pomerania,Primary Level,Somewhat concerned,0.5,41903,0.49521255809135634,0.5047874419086437
2011,Mecklenburg-Western Pomerania,Primary Level,Not concerned at all,0.3333333333333333,41903,0.32881968981581516,0.33784697685085147
2011,Mecklenburg-Western Pomerania,Primary Level,Very concerned,0.16666666666666666,41903,0.16309831815131381,0.1702350151820195
2011,Mecklenburg-Western Pomerania,Lower Secondary Level,Somewhat concerned,0.36,41903,0.35540405576770207,0.3645959442322979
2011,Mecklenburg-Western Pomerania,Lower Secondary Level,Very concerned,0.32,41903,0.3155335450450132,0.3244664549549868
2011,Mecklenburg-Western Pomerania,Lower Secondary Level,Not concerned at all,0.32,41903,0.3155335450450132,0.3244664549549868
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.531496062992126,41903,0.5267181288283024,0.5362739971559497
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.2795275590551181,41903,0.27523066628903187,0.28382445182120436
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,Not concerned at all,0.1889763779527559,41903,0.18522790807596493,0.19272484782954688
2011,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,Somewhat concerned,0.5384615384615384,41903,0.5336882815971369,0.54323479532594
