"pgfamstd","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1991","17-34","Hauptschule","3","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1991","17-34","Realschule","2","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1991","17-34","(Fach-)Abitur","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1991","17-34","AkademikerIn","2","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1991","35-65","(noch) kein Abschluss","12","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1991","35-65","Hauptschule","185","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1991","35-65","Realschule","32","0.0404853493984773","0.0288696522981189","0.0521010464988358"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1991","35-65","(Fach-)Abitur","8","0.0587389886134693","0.0287397414141318","0.0887382358128067"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1991","35-65","AkademikerIn","25","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1991","66 +","(noch) kein Abschluss","10","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1991","66 +","Hauptschule","447","0.480707225338808","0.450601317896847","0.510813132780769"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1991","66 +","Realschule","79","0.510127002387283","0.437300456780752","0.582953547993815"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1991","66 +","(Fach-)Abitur","6","0.18415747176304","0.0709070895538699","0.29740785397221"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1991","66 +","AkademikerIn","15","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1992","17-34","(noch) kein Abschluss","88","0.146875433932832","0.110258525669903","0.183492342195761"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1992","17-34","Hauptschule","793","0.43892417835126","0.414840288072979","0.463008068629541"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1992","17-34","Realschule","727","0.37824886599624","0.355637493392061","0.400860238600419"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1992","17-34","(Fach-)Abitur","168","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1992","17-34","AkademikerIn","284","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1992","35-65","(noch) kein Abschluss","415","0.806574049568045","0.771275647543098","0.841872451592991"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1992","35-65","Hauptschule","3172","0.778875778358676","0.765720555802623","0.792031000914728"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1992","35-65","Realschule","948","0.759946269507148","0.735119881872908","0.784772657141388"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1992","35-65","(Fach-)Abitur","202","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1992","35-65","AkademikerIn","911","0.75009573985563","0.724556454911369","0.775635024799891"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1992","66 +","(noch) kein Abschluss","13","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1992","66 +","Hauptschule","562","0.465720984153169","0.435606547207642","0.495835421098696"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1992","66 +","Realschule","90","0.383023244024523","0.313348680908673","0.452697807140373"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1992","66 +","(Fach-)Abitur","32","0.586454533408383","0.444140416826352","0.728768649990415"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1992","66 +","AkademikerIn","73","0.613472631244732","0.520771959814513","0.706173302674951"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1992","17-34","(noch) kein Abschluss","5","0.0108791825432102","0.000148590853208357","0.0216097742332121"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1992","17-34","Hauptschule","42","0.0209002114184451","0.0139578066906822","0.0278426161462079"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1992","17-34","Realschule","21","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1992","17-34","(Fach-)Abitur","8","0.0145447217049325","0.00498906359216031","0.0241003798177047"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1992","17-34","AkademikerIn","6","0.0179944954045805","0.0056298005356189","0.030359190273542"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1992","35-65","(noch) kein Abschluss","23","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1992","35-65","Hauptschule","75","0.0208012273907521","0.0162771934653632","0.025325261316141"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1992","35-65","Realschule","12","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1992","35-65","(Fach-)Abitur","5","0.0276664103470996","0.0071706238244115","0.0481621968697877"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1992","35-65","AkademikerIn","16","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1992","66 +","(noch) kein Abschluss","1","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1992","66 +","Hauptschule","6","0.00633584709444977","0.00154568796715622","0.0111260062217433"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1992","66 +","Realschule","2","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1992","66 +","(Fach-)Abitur","1","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1992","66 +","AkademikerIn","2","","",""
"Ledig","1992","17-34","(noch) kein Abschluss","262","","",""
"Ledig","1992","17-34","Hauptschule","748","0.493051716870772","0.468788455505116","0.517314978236428"
"Ledig","1992","17-34","Realschule","966","0.574104075453598","0.551048451854787","0.59715969905241"
"Ledig","1992","17-34","(Fach-)Abitur","425","0.759172996022564","0.725044873109053","0.793301118936076"
"Ledig","1992","17-34","AkademikerIn","137","","",""
"Ledig","1992","35-65","(noch) kein Abschluss","9","0.0427806827207022","0.0246962397841565","0.0608651256572479"
"Ledig","1992","35-65","Hauptschule","135","","",""
"Ledig","1992","35-65","Realschule","66","0.102084477700897","0.0844863909649521","0.119682564436842"
"Ledig","1992","35-65","(Fach-)Abitur","18","","",""
"Ledig","1992","35-65","AkademikerIn","61","0.0924151961400786","0.0753316172729911","0.109498775007166"
"Ledig","1992","66 +","(noch) kein Abschluss","1","","",""
"Ledig","1992","66 +","Hauptschule","37","0.0404553508591255","0.0285607912916754","0.0523499104265757"
"Ledig","1992","66 +","Realschule","6","0.0512280353246963","0.0196298559951307","0.0828262146542619"
"Ledig","1992","66 +","(Fach-)Abitur","2","","",""
"Ledig","1992","66 +","AkademikerIn","14","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1992","17-34","(noch) kein Abschluss","4","0.0178913419257097","0.00417930120093155","0.0316033826504878"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1992","17-34","Hauptschule","45","0.0436413737188938","0.0337266479500326","0.053556099487755"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1992","17-34","Realschule","48","0.0289268503162603","0.0211122573267769","0.0367414433057437"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1992","17-34","(Fach-)Abitur","2","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1992","17-34","AkademikerIn","15","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1992","35-65","(noch) kein Abschluss","20","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1992","35-65","Hauptschule","259","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1992","35-65","Realschule","86","0.0945011138581172","0.0774979287600277","0.111504298956207"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1992","35-65","(Fach-)Abitur","15","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1992","35-65","AkademikerIn","89","0.107604934161448","0.0893256902666097","0.125884178056286"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1992","66 +","(noch) kein Abschluss","1","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1992","66 +","Hauptschule","24","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1992","66 +","Realschule","9","0.0649988714154538","0.0296654036178375","0.10033233921307"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1992","66 +","(Fach-)Abitur","3","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1992","66 +","AkademikerIn","3","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1992","17-34","(noch) kein Abschluss","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1992","17-34","Hauptschule","3","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1992","17-34","Realschule","5","0.00359815932883019","0.000806340242581385","0.00638997841507899"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1992","17-34","(Fach-)Abitur","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1992","17-34","AkademikerIn","2","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1992","35-65","(noch) kein Abschluss","14","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1992","35-65","Hauptschule","182","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1992","35-65","Realschule","25","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1992","35-65","(Fach-)Abitur","6","0.0369994387946936","0.0134114248441228","0.0605874527452644"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1992","35-65","AkademikerIn","27","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1992","66 +","(noch) kein Abschluss","12","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1992","66 +","Hauptschule","425","0.464023355418204","0.433916136639546","0.494130574196863"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1992","66 +","Realschule","80","0.49027601691317","0.41862618986938","0.56192584395696"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1992","66 +","(Fach-)Abitur","8","0.247453944107386","0.122749219590716","0.372158668624057"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1992","66 +","AkademikerIn","14","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1993","17-34","(noch) kein Abschluss","84","0.143527692574822","0.107004311537765","0.180051073611879"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1993","17-34","Hauptschule","775","0.44256749722863","0.418037713808621","0.467097280648638"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1993","17-34","Realschule","689","0.38073669400181","0.357868904391878","0.403604483611742"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1993","17-34","(Fach-)Abitur","179","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1993","17-34","AkademikerIn","250","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1993","35-65","(noch) kein Abschluss","398","0.795372227937519","0.758743432917825","0.832001022957212"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1993","35-65","Hauptschule","3036","0.776900350283405","0.763419960145606","0.790380740421203"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1993","35-65","Realschule","963","0.764885970096842","0.740492723771444","0.78927921642224"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1993","35-65","(Fach-)Abitur","190","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1993","35-65","AkademikerIn","905","0.740872882732473","0.715096920721498","0.766648844743448"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1993","66 +","(noch) kein Abschluss","13","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1993","66 +","Hauptschule","574","0.474684605511317","0.444778077731164","0.504591133291471"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1993","66 +","Realschule","90","0.368164792364169","0.299037375879753","0.437292208848585"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1993","66 +","(Fach-)Abitur","32","0.604244995207865","0.459753764026784","0.748736226388946"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1993","66 +","AkademikerIn","76","0.605866872548828","0.516164126431632","0.695569618666023"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1993","17-34","(noch) kein Abschluss","10","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1993","17-34","Hauptschule","45","0.0260596296627976","0.0181917426292952","0.0339275166963"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1993","17-34","Realschule","31","0.0166254145718145","0.0106037039810159","0.0226471251626132"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1993","17-34","(Fach-)Abitur","8","0.0114511137449976","0.003089774613647","0.0198124528763481"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1993","17-34","AkademikerIn","3","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1993","35-65","(noch) kein Abschluss","26","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1993","35-65","Hauptschule","79","0.0230027127142613","0.018148636787858","0.0278567886406645"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1993","35-65","Realschule","20","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1993","35-65","(Fach-)Abitur","9","0.0420676158820167","0.0168277913252554","0.0673074404387779"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1993","35-65","AkademikerIn","24","","",""
