"pgfamstd","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1995","Realschule","Ostdeutschland","786","0.557641263778411","0.531038757263428","0.584243770293395"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1995","(Fach-)Abitur","Westdeutschland","443","0.43511253171956","0.402847937059745","0.467377126379375"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1995","(Fach-)Abitur","Ostdeutschland","47","0.285717319632148","0.214135008003921","0.357299631260374"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1995","AkademikerIn","Westdeutschland","602","0.613375630017939","0.581856712451997","0.64489454758388"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1995","AkademikerIn","Ostdeutschland","674","0.75939365733708","0.730365958482299","0.788421356191862"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1995","(noch) kein Abschluss","Westdeutschland","19","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1995","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1995","Hauptschule","Westdeutschland","112","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1995","Hauptschule","Ostdeutschland","13","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1995","Realschule","Westdeutschland","32","0.0152968224714689","0.00956949410261309","0.0210241508403246"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1995","Realschule","Ostdeutschland","22","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1995","(Fach-)Abitur","Westdeutschland","15","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1995","(Fach-)Abitur","Ostdeutschland","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1995","AkademikerIn","Westdeutschland","22","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1995","AkademikerIn","Ostdeutschland","5","0.00526921848783122","0.000352770235527578","0.0101856667401349"
"Ledig","1995","(noch) kein Abschluss","Westdeutschland","234","","",""
"Ledig","1995","(noch) kein Abschluss","Ostdeutschland","106","","",""
"Ledig","1995","Hauptschule","Westdeutschland","729","0.133346264187651","0.123801545815224","0.142890982560078"
"Ledig","1995","Hauptschule","Ostdeutschland","102","","",""
"Ledig","1995","Realschule","Westdeutschland","544","0.270413341745915","0.249685632883885","0.291141050607945"
"Ledig","1995","Realschule","Ostdeutschland","422","0.321985940108083","0.29695970002675","0.347012180189415"
"Ledig","1995","(Fach-)Abitur","Westdeutschland","404","0.470801708673894","0.43831747100628","0.503285946341509"
"Ledig","1995","(Fach-)Abitur","Ostdeutschland","103","","",""
"Ledig","1995","AkademikerIn","Westdeutschland","207","","",""
"Ledig","1995","AkademikerIn","Ostdeutschland","68","0.109826749001122","0.0885934769407591","0.131060021061485"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1995","(noch) kein Abschluss","Westdeutschland","19","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1995","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1995","Hauptschule","Westdeutschland","229","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1995","Hauptschule","Ostdeutschland","85","0.0825300566365157","0.0670383674360949","0.0980217458369364"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1995","Realschule","Westdeutschland","99","0.0718819875843211","0.0598285634190862","0.0839354117495561"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1995","Realschule","Ostdeutschland","79","0.0777362839481752","0.0633946956217311","0.0920778722746193"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1995","(Fach-)Abitur","Westdeutschland","29","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1995","(Fach-)Abitur","Ostdeutschland","3","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1995","AkademikerIn","Westdeutschland","65","0.084563586390561","0.0665554317409309","0.102571741040191"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1995","AkademikerIn","Ostdeutschland","62","0.0935653383278823","0.0737887515764776","0.113341925079287"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1995","(noch) kein Abschluss","Westdeutschland","23","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1995","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1995","Hauptschule","Westdeutschland","435","0.15009826241903","0.140070083444634","0.160126441393427"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1995","Hauptschule","Ostdeutschland","173","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1995","Realschule","Westdeutschland","70","0.0821854105050858","0.0693687865109638","0.0950020344992078"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1995","Realschule","Ostdeutschland","30","0.0281837650203199","0.0193193642628998","0.0370481657777399"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1995","(Fach-)Abitur","Westdeutschland","16","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1995","(Fach-)Abitur","Ostdeutschland","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1995","AkademikerIn","Westdeutschland","21","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1995","AkademikerIn","Ostdeutschland","24","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1996","(noch) kein Abschluss","Westdeutschland","421","0.394760784700593","0.359131305528144","0.430390263873042"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1996","(noch) kein Abschluss","Ostdeutschland","5","0.0488238667238312","0.00960765357643668","0.0880400798712258"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1996","Hauptschule","Westdeutschland","3248","0.628856792954894","0.615096276445623","0.642617309464166"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1996","Hauptschule","Ostdeutschland","800","0.604305644230829","0.576463853240089","0.632147435221569"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1996","Realschule","Westdeutschland","1012","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1996","Realschule","Ostdeutschland","787","0.567273199838905","0.540666009991581","0.593880389686229"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1996","(Fach-)Abitur","Westdeutschland","425","0.434924233011138","0.401906345033473","0.467942120988803"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1996","(Fach-)Abitur","Ostdeutschland","46","0.264615479227205","0.196895135522973","0.332335822931436"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1996","AkademikerIn","Westdeutschland","598","0.609089039284353","0.577609631277204","0.640568447291502"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1996","AkademikerIn","Ostdeutschland","673","0.755071038123379","0.725971835555977","0.78417024069078"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1996","(noch) kein Abschluss","Westdeutschland","22","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1996","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1996","Hauptschule","Westdeutschland","118","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1996","Hauptschule","Ostdeutschland","15","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1996","Realschule","Westdeutschland","50","0.0273047228673235","0.0197060612263237","0.0349033845083234"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1996","Realschule","Ostdeutschland","28","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1996","(Fach-)Abitur","Westdeutschland","12","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1996","(Fach-)Abitur","Ostdeutschland","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1996","AkademikerIn","Westdeutschland","25","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1996","AkademikerIn","Ostdeutschland","6","0.0100152600252146","0.00327754752805258","0.0167529725223767"
"Ledig","1996","(noch) kein Abschluss","Westdeutschland","234","","",""
"Ledig","1996","(noch) kein Abschluss","Ostdeutschland","108","","",""
"Ledig","1996","Hauptschule","Westdeutschland","720","0.136528566522259","0.126748904376132","0.146308228668387"
"Ledig","1996","Hauptschule","Ostdeutschland","106","","",""
"Ledig","1996","Realschule","Westdeutschland","541","0.264943293398596","0.244367020854958","0.285519565942235"
"Ledig","1996","Realschule","Ostdeutschland","417","0.318469392050853","0.293450244376049","0.343488539725657"
"Ledig","1996","(Fach-)Abitur","Westdeutschland","386","0.47056158257404","0.437318207875711","0.503804957272369"
"Ledig","1996","(Fach-)Abitur","Ostdeutschland","114","","",""
"Ledig","1996","AkademikerIn","Westdeutschland","221","","",""
"Ledig","1996","AkademikerIn","Ostdeutschland","79","0.118455823103971","0.0965899230573889","0.140321723150553"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1996","(noch) kein Abschluss","Westdeutschland","22","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1996","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1996","Hauptschule","Westdeutschland","234","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1996","Hauptschule","Ostdeutschland","88","0.0886154941177921","0.0724348961207817","0.104796092114802"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1996","Realschule","Westdeutschland","98","0.0747287522103002","0.06246825126739","0.0869892531532105"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1996","Realschule","Ostdeutschland","72","0.0661788134705652","0.0528286271087112","0.0795289998324192"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1996","(Fach-)Abitur","Westdeutschland","26","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1996","(Fach-)Abitur","Ostdeutschland","3","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1996","AkademikerIn","Westdeutschland","60","0.0820069812438537","0.0643062037673177","0.0997077587203898"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1996","AkademikerIn","Ostdeutschland","54","0.0786612294848759","0.0604450561900667","0.096877402779685"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1996","(noch) kein Abschluss","Westdeutschland","24","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1996","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1996","Hauptschule","Westdeutschland","415","0.146561910832475","0.13648831158761","0.156635510077339"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1996","Hauptschule","Ostdeutschland","176","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1996","Realschule","Westdeutschland","66","0.0769058011017064","0.0644826325569683","0.0893289696464445"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1996","Realschule","Ostdeutschland","28","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1996","(Fach-)Abitur","Westdeutschland","17","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1996","(Fach-)Abitur","Ostdeutschland","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1996","AkademikerIn","Westdeutschland","19","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1996","AkademikerIn","Ostdeutschland","27","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1997","(noch) kein Abschluss","Westdeutschland","398","0.406368822802272","0.369984222170581","0.442753423433963"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1997","(noch) kein Abschluss","Ostdeutschland","5","0.0437334648231691","0.0085796195569385","0.0788873100893997"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1997","Hauptschule","Westdeutschland","3131","0.620788640379317","0.606762977723539","0.634814303035096"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1997","Hauptschule","Ostdeutschland","767","0.607260976206903","0.578949358154839","0.635572594258967"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1997","Realschule","Westdeutschland","1037","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1997","Realschule","Ostdeutschland","743","0.542075326302019","0.514939687544836","0.569210965059203"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1997","(Fach-)Abitur","Westdeutschland","425","0.436568115353214","0.403187304500585","0.469948926205843"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1997","(Fach-)Abitur","Ostdeutschland","46","0.258994415632094","0.193140808139348","0.32484802312484"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1997","AkademikerIn","Westdeutschland","588","0.595008474183867","0.563391002288104","0.626625946079631"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1997","AkademikerIn","Ostdeutschland","656","0.737196696516856","0.707377738587744","0.767015654445969"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1997","(noch) kein Abschluss","Westdeutschland","20","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1997","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1997","Hauptschule","Westdeutschland","117","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1997","Hauptschule","Ostdeutschland","13","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1997","Realschule","Westdeutschland","47","0.0264837480130109","0.0189970357394362","0.0339704602865857"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1997","Realschule","Ostdeutschland","32","0.0299901253033801","0.0207006662519376","0.0392795843548226"
