"pgfamstd","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Ledig","1990","Hauptschule","indirekter Migrationshintergrund","100","0.613723183117016","0.534198411348864","0.693247954885168"
"Ledig","1990","Realschule","kein Migrationshintergrund","955","0.33227209289314","0.31534051886812","0.349203666918159"
"Ledig","1990","Realschule","direkter Migrationshintergrund","55","0.22643442262869","0.161786444690186","0.291082400567194"
"Ledig","1990","Realschule","indirekter Migrationshintergrund","44","0.592407613064698","0.460115637027474","0.724699589101923"
"Ledig","1990","(Fach-)Abitur","kein Migrationshintergrund","381","0.61579182177322","0.578283114815483","0.653300528730956"
"Ledig","1990","(Fach-)Abitur","direkter Migrationshintergrund","43","0.255302580247037","0.195023365120058","0.315581795374015"
"Ledig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ledig","1990","AkademikerIn","kein Migrationshintergrund","197","0.185590983329734","0.166292429906462","0.204889536753006"
"Ledig","1990","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ledig","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1990","Hauptschule","kein Migrationshintergrund","294","0.0598580928678116","0.0535244708302045","0.0661917149054188"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1990","Hauptschule","direkter Migrationshintergrund","48","0.0549718883755889","0.0432403009419655","0.0667034758092122"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1990","Hauptschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1990","Realschule","kein Migrationshintergrund","138","0.0579400600637473","0.0495419922907392","0.0663381278367553"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1990","Realschule","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1990","Realschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1990","AkademikerIn","kein Migrationshintergrund","97","0.0782705904021141","0.0649376462287809","0.0916035345754473"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1990","AkademikerIn","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1990","Hauptschule","kein Migrationshintergrund","620","0.152663770391253","0.143061147380135","0.162266393402371"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1990","Hauptschule","direkter Migrationshintergrund","50","0.0811361823901625","0.0670822794488852","0.0951900853314399"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1990","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1990","Realschule","kein Migrationshintergrund","109","0.071315573257001","0.0620648240612232","0.0805663224527787"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1990","Realschule","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1990","Realschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1990","AkademikerIn","kein Migrationshintergrund","35","0.032041498144038","0.0232995181204819","0.0407834781675941"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1990","AkademikerIn","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1991","(noch) kein Abschluss","kein Migrationshintergrund","34","0.179232351409103","0.127357512644722","0.231107190173484"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1991","(noch) kein Abschluss","direkter Migrationshintergrund","498","0.713227895217704","0.677484718742596","0.748971071692813"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1991","Hauptschule","kein Migrationshintergrund","3548","0.629087158936348","0.615872565576576","0.642301752296121"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1991","Hauptschule","direkter Migrationshintergrund","1084","0.722675325362306","0.69942339756146","0.745927253163153"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1991","Hauptschule","indirekter Migrationshintergrund","44","0.298028288693397","0.228238052378813","0.367818525007982"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1991","Realschule","kein Migrationshintergrund","1689","0.515389829517742","0.497216303087623","0.53356335594786"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1991","Realschule","direkter Migrationshintergrund","97","0.660712025195987","0.587803061883488","0.733620988508486"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1991","Realschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1991","(Fach-)Abitur","kein Migrationshintergrund","246","0.339175688164932","0.302724142237145","0.375627234092718"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1991","(Fach-)Abitur","direkter Migrationshintergrund","145","0.669617620903958","0.604755031670082","0.734480210137834"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1991","AkademikerIn","kein Migrationshintergrund","1196","0.68346129404755","0.66029840346256","0.70662418463254"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1991","AkademikerIn","direkter Migrationshintergrund","101","0.768616927460736","0.69498204756961","0.842251807351862"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1991","Hauptschule","kein Migrationshintergrund","73","0.0164321971518318","0.0129543344810338","0.0199100598226298"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1991","Hauptschule","direkter Migrationshintergrund","49","0.0304660941303691","0.0215395575934032","0.039392630667335"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1991","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1991","Realschule","kein Migrationshintergrund","34","0.0152922486401413","0.010829890979584","0.0197546063006986"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1991","Realschule","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1991","Realschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1991","AkademikerIn","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1991","AkademikerIn","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ledig","1991","(noch) kein Abschluss","kein Migrationshintergrund","167","0.775693410156788","0.719277121719949","0.832109698593627"
"Ledig","1991","(noch) kein Abschluss","direkter Migrationshintergrund","52","0.134560053495746","0.107589672762114","0.161530434229378"
"Ledig","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","47","0.932335761274949","0.864068545550656","1.00060297699924"
"Ledig","1991","Hauptschule","kein Migrationshintergrund","640","0.13133595493785","0.122095779862469","0.14057613001323"
"Ledig","1991","Hauptschule","direkter Migrationshintergrund","192","0.111127832508249","0.0948039232441902","0.127451741772307"
"Ledig","1991","Hauptschule","indirekter Migrationshintergrund","115","0.649463706778077","0.576660575753055","0.722266837803099"
"Ledig","1991","Realschule","kein Migrationshintergrund","941","0.335313658782497","0.318146081064553","0.352481236500441"
"Ledig","1991","Realschule","direkter Migrationshintergrund","52","0.22809636805226","0.163481671218902","0.292711064885618"
"Ledig","1991","Realschule","indirekter Migrationshintergrund","57","0.643103978300712","0.528388468041104","0.75781948856032"
"Ledig","1991","(Fach-)Abitur","kein Migrationshintergrund","371","0.588788300137015","0.550902810436218","0.626673789837813"
"Ledig","1991","(Fach-)Abitur","direkter Migrationshintergrund","45","0.202167012875874","0.146783111183457","0.257550914568291"
"Ledig","1991","(Fach-)Abitur","indirekter Migrationshintergrund","37","0.913742912852548","0.824481101086798","1.0030047246183"
"Ledig","1991","AkademikerIn","kein Migrationshintergrund","189","0.177556814463847","0.158526585752802","0.196587043174891"
"Ledig","1991","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ledig","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1991","Hauptschule","kein Migrationshintergrund","287","0.0629273825590636","0.0562843112171726","0.0695704539009545"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1991","Hauptschule","direkter Migrationshintergrund","49","0.0510751587082856","0.0396407459119583","0.0625095715046129"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1991","Hauptschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1991","Realschule","kein Migrationshintergrund","135","0.0615920407984386","0.0528495907187106","0.0703344908781667"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1991","Realschule","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1991","Realschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1991","AkademikerIn","kein Migrationshintergrund","102","0.0837175258357805","0.0699249536851503","0.0975100979864108"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1991","AkademikerIn","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
