"pgfamstd","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1997","AkademikerIn","maennlich","712","0.685535032598865","0.656240579388692","0.714829485809038"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1997","AkademikerIn","weiblich","532","0.572164819938649","0.537837059760622","0.606492580116677"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1997","(noch) kein Abschluss","maennlich","17","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1997","(noch) kein Abschluss","weiblich","4","0.00328448049895189","-0.00197858916696478","0.00854755016486856"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1997","Hauptschule","maennlich","61","0.0267264772187534","0.0207611008001235","0.0326918536373834"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1997","Hauptschule","weiblich","69","0.0225779818059387","0.0172008618331981","0.0279551017786793"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1997","Realschule","maennlich","27","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1997","Realschule","weiblich","52","0.0342747551829533","0.0256288611754102","0.0429206491904964"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1997","(Fach-)Abitur","maennlich","8","0.0113678930922238","0.00224732777921127","0.0204884584052363"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1997","(Fach-)Abitur","weiblich","9","0.031055011318146","0.0158350613570221","0.0462749612792698"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1997","AkademikerIn","maennlich","20","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1997","AkademikerIn","weiblich","20","","",""
"Ledig","1997","(noch) kein Abschluss","maennlich","183","","",""
"Ledig","1997","(noch) kein Abschluss","weiblich","174","","",""
"Ledig","1997","Hauptschule","maennlich","522","0.171351728365931","0.157414420340255","0.185289036391607"
"Ledig","1997","Hauptschule","weiblich","277","","",""
"Ledig","1997","Realschule","maennlich","480","0.332600515628197","0.307569791087862","0.357631240168533"
"Ledig","1997","Realschule","weiblich","459","0.244269760837964","0.223851714370805","0.264687807305122"
"Ledig","1997","(Fach-)Abitur","maennlich","256","","",""
"Ledig","1997","(Fach-)Abitur","weiblich","227","","",""
"Ledig","1997","AkademikerIn","maennlich","169","","",""
"Ledig","1997","AkademikerIn","weiblich","147","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1997","(noch) kein Abschluss","maennlich","5","0.0238179485070192","0.00840549591654468","0.0392304010974937"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1997","(noch) kein Abschluss","weiblich","19","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1997","Hauptschule","maennlich","144","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1997","Hauptschule","weiblich","183","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1997","Realschule","maennlich","59","0.052819134245947","0.0409359966544387","0.0647022718374554"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1997","Realschule","weiblich","117","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1997","(Fach-)Abitur","maennlich","15","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1997","(Fach-)Abitur","weiblich","16","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1997","AkademikerIn","maennlich","49","0.0659995610845273","0.0503346296543111","0.0816644925147435"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1997","AkademikerIn","weiblich","67","0.102038853053295","0.0810369716106877","0.123040734495902"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1997","(noch) kein Abschluss","maennlich","2","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1997","(noch) kein Abschluss","weiblich","23","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1997","Hauptschule","maennlich","92","0.0508665170881695","0.0427395371550294","0.0589934970213096"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1997","Hauptschule","weiblich","494","0.253825809589781","0.238073141967318","0.269578477212243"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1997","Realschule","maennlich","15","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1997","Realschule","weiblich","73","0.0832736763306585","0.0701435273326166","0.0964038253287004"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1997","(Fach-)Abitur","maennlich","1","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1997","(Fach-)Abitur","weiblich","15","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1997","AkademikerIn","maennlich","15","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1997","AkademikerIn","weiblich","32","0.0558682481124808","0.0399334900592734","0.0718030061656883"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1998","(noch) kein Abschluss","maennlich","161","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1998","(noch) kein Abschluss","weiblich","217","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1998","Hauptschule","maennlich","2122","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1998","Hauptschule","weiblich","2058","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1998","Realschule","maennlich","868","0.561061862554571","0.536072866562857","0.586050858546285"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1998","Realschule","weiblich","1111","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1998","(Fach-)Abitur","maennlich","241","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1998","(Fach-)Abitur","weiblich","275","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1998","AkademikerIn","maennlich","786","0.694998744064408","0.667514643160105","0.72248284496871"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1998","AkademikerIn","weiblich","567","0.555006141360642","0.522319709742359","0.587692572978926"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1998","(noch) kein Abschluss","maennlich","13","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1998","(noch) kein Abschluss","weiblich","9","0.0142703084358007","0.0033364241662865","0.025204192705315"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1998","Hauptschule","maennlich","66","0.0263292344025043","0.0206131103184074","0.0320453584866012"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1998","Hauptschule","weiblich","74","0.0226084219521743","0.017414814266528","0.0278020296378206"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1998","Realschule","maennlich","29","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1998","Realschule","weiblich","60","0.0410619435116519","0.0320488623778806","0.0500750246454232"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1998","(Fach-)Abitur","maennlich","7","0.0114644027529811","0.00264729899847961","0.0202815065074826"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1998","(Fach-)Abitur","weiblich","7","0.018486073390985","0.00757064644194657","0.0294015003400234"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1998","AkademikerIn","maennlich","18","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1998","AkademikerIn","weiblich","21","","",""
"Ledig","1998","(noch) kein Abschluss","maennlich","187","","",""
"Ledig","1998","(noch) kein Abschluss","weiblich","184","","",""
"Ledig","1998","Hauptschule","maennlich","552","0.165956437158883","0.152674302292542","0.179238572025224"
"Ledig","1998","Hauptschule","weiblich","291","","",""
"Ledig","1998","Realschule","maennlich","538","0.346959455111334","0.322990383602067","0.370928526620602"
"Ledig","1998","Realschule","weiblich","482","0.239722479947303","0.220331546833048","0.259113413061557"
"Ledig","1998","(Fach-)Abitur","maennlich","295","","",""
"Ledig","1998","(Fach-)Abitur","weiblich","263","","",""
"Ledig","1998","AkademikerIn","maennlich","194","","",""
"Ledig","1998","AkademikerIn","weiblich","178","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1998","(noch) kein Abschluss","maennlich","5","0.0185684174561921","0.00481328776781908","0.0323235471445652"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1998","(noch) kein Abschluss","weiblich","19","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1998","Hauptschule","maennlich","164","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1998","Hauptschule","weiblich","205","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1998","Realschule","maennlich","64","0.0495815978601091","0.0386506089875484","0.0605125867326698"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1998","Realschule","weiblich","121","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1998","(Fach-)Abitur","maennlich","16","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1998","(Fach-)Abitur","weiblich","22","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1998","AkademikerIn","maennlich","64","0.0680826421472195","0.0530461818529748","0.0831191024414642"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1998","AkademikerIn","weiblich","86","0.11978928508623","0.0984321044869668","0.141146465685493"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1998","(noch) kein Abschluss","maennlich","4","0.0113695794180936","0.000566777479937743","0.0221723813562494"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1998","(noch) kein Abschluss","weiblich","23","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1998","Hauptschule","maennlich","110","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1998","Hauptschule","weiblich","519","0.239753760660187","0.22483751340073","0.254670007919644"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1998","Realschule","maennlich","16","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1998","Realschule","weiblich","88","0.0850714053387276","0.0723994493234857","0.0977433613539695"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1998","(Fach-)Abitur","maennlich","1","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1998","(Fach-)Abitur","weiblich","18","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1998","AkademikerIn","maennlich","16","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1998","AkademikerIn","weiblich","36","0.0573706199303826","0.0420753598745645","0.0726658799862006"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1999","(noch) kein Abschluss","maennlich","158","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1999","(noch) kein Abschluss","weiblich","209","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1999","Hauptschule","maennlich","2056","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1999","Hauptschule","weiblich","1963","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1999","Realschule","maennlich","837","0.537780309499832","0.512532781999037","0.563027837000628"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1999","Realschule","weiblich","1083","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1999","(Fach-)Abitur","maennlich","232","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1999","(Fach-)Abitur","weiblich","268","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1999","AkademikerIn","maennlich","780","0.697151426848926","0.669671075786395","0.724631777911457"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1999","AkademikerIn","weiblich","560","0.541645747651739","0.50866909303013","0.574622402273349"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1999","(noch) kein Abschluss","maennlich","7","0.0167786203266659","0.00347375883241939","0.0300834818209125"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1999","(noch) kein Abschluss","weiblich","11","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1999","Hauptschule","maennlich","58","0.0226130516158327","0.0172510218288688","0.0279750814027966"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1999","Hauptschule","weiblich","73","0.0220159332861782","0.0168015502998031","0.0272303162725534"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1999","Realschule","maennlich","39","0.0299045536095281","0.0212793753539606","0.0385297318650956"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1999","Realschule","weiblich","53","0.0328015235684328","0.0247177622322824","0.0408852849045833"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1999","(Fach-)Abitur","maennlich","7","0.0166299902038927","0.00585408071746486","0.0274058996903205"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1999","(Fach-)Abitur","weiblich","11","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1999","AkademikerIn","maennlich","19","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1999","AkademikerIn","weiblich","16","","",""
"Ledig","1999","(noch) kein Abschluss","maennlich","183","","",""
"Ledig","1999","(noch) kein Abschluss","weiblich","173","","",""
"Ledig","1999","Hauptschule","maennlich","542","0.16914385762936","0.155622901595621","0.182664813663099"
"Ledig","1999","Hauptschule","weiblich","285","","",""
"Ledig","1999","Realschule","maennlich","531","0.356845548585108","0.332585594976388","0.381105502193828"
"Ledig","1999","Realschule","weiblich","512","0.256188651653292","0.236377030391855","0.27600027291473"
"Ledig","1999","(Fach-)Abitur","maennlich","287","","",""
