year,bula_h,pgisced97,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Hesse,First Stage of Tertiary Education,Full Time,0.46195,54,54,0.32773,0.59617
2000,Hesse,Second Stage of Tertiary Education,Full Time,0.60455,167,270,0.54612,0.66298
2000,Hesse,Second Stage of Tertiary Education,Part Time,0.16304,49,270,0.11890,0.20719
2000,Hesse,Second Stage of Tertiary Education,Not Working,0.23241,54,270,0.18194,0.28289
2000,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Full Time,0.18724,60,298,0.14287,0.23160
2000,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Part Time,0.13605,44,298,0.09706,0.17505
2000,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Working,0.67671,194,298,0.62351,0.72990
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full Time,0.40694,328,787,0.37260,0.44129
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part Time,0.21224,175,787,0.18365,0.24083
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Working,0.38082,284,787,0.34687,0.41477
2000,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Full Time,0.57302,70,70,0.45631,0.68973
2000,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Full Time,0.55317,83,119,0.46346,0.64287
2000,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Working,0.28347,36,119,0.20215,0.36479
2000,Baden-Wuerttemberg,Pre-primary Level,Not Working,0.74596,48,48,0.62150,0.87041
2000,Baden-Wuerttemberg,Primary Level,Not Working,0.44835,42,42,0.29612,0.60059
2000,Baden-Wuerttemberg,Lower Secondary Level,Full Time,0.23432,162,611,0.20071,0.26794
2000,Baden-Wuerttemberg,Lower Secondary Level,Part Time,0.21419,146,611,0.18164,0.24675
2000,Baden-Wuerttemberg,Lower Secondary Level,Not Working,0.55148,303,611,0.51202,0.59095
2000,Baden-Wuerttemberg,Upper Secondary Level,Full Time,0.41819,619,1427,0.39259,0.44379
2000,Baden-Wuerttemberg,Upper Secondary Level,Part Time,0.22985,341,1427,0.20801,0.25168
2000,Baden-Wuerttemberg,Upper Secondary Level,Not Working,0.35196,467,1427,0.32717,0.37675
2000,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Full Time,0.49440,60,97,0.39439,0.59441
2000,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Working,0.33390,37,97,0.23956,0.42824
2000,Baden-Wuerttemberg,First Stage of Tertiary Education,Full Time,0.57972,143,240,0.51714,0.64230
2000,Baden-Wuerttemberg,First Stage of Tertiary Education,Part Time,0.20257,47,240,0.15161,0.25353
2000,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Working,0.21771,50,240,0.16539,0.27004
2000,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full Time,0.56449,234,408,0.51632,0.61266
2000,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part Time,0.18743,78,408,0.14952,0.22535
2000,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Working,0.24808,96,408,0.20612,0.29004
2000,Bavaria,Pre-primary Level,Not Working,0.81243,36,36,0.68310,0.94176
2000,Bavaria,Lower Secondary Level,Full Time,0.28366,147,514,0.24465,0.32267
2000,Bavaria,Lower Secondary Level,Part Time,0.19175,112,514,0.15768,0.22581
2000,Bavaria,Lower Secondary Level,Not Working,0.52459,255,514,0.48138,0.56781
2000,Bavaria,Upper Secondary Level,Full Time,0.40673,820,1902,0.38465,0.42881
2000,Bavaria,Upper Secondary Level,Part Time,0.22269,449,1902,0.20398,0.24139
2000,Bavaria,Upper Secondary Level,Not Working,0.37058,633,1902,0.34887,0.39230
2000,Bavaria,Post-secondary Non-tertiary Level,Full Time,0.42390,66,115,0.33318,0.51461
2000,Bavaria,Post-secondary Non-tertiary Level,Not Working,0.37134,49,115,0.28264,0.46003
2000,Bavaria,First Stage of Tertiary Education,Full Time,0.49053,131,253,0.42881,0.55226
2000,Bavaria,First Stage of Tertiary Education,Part Time,0.15056,45,253,0.10640,0.19471
2000,Bavaria,First Stage of Tertiary Education,Not Working,0.35891,77,253,0.29968,0.41813
2000,Bavaria,Second Stage of Tertiary Education,Full Time,0.56292,272,467,0.51788,0.60796
2000,Bavaria,Second Stage of Tertiary Education,Part Time,0.18488,89,467,0.14963,0.22012
2000,Bavaria,Second Stage of Tertiary Education,Not Working,0.25220,106,467,0.21277,0.29163
2000,Berlin,Lower Secondary Level,Not Working,0.47492,35,35,0.30707,0.64278
2000,Berlin,Upper Secondary Level,Full Time,0.37183,141,357,0.32162,0.42203
2000,Berlin,Upper Secondary Level,Part Time,0.21436,78,357,0.17173,0.25699
2000,Berlin,Upper Secondary Level,Not Working,0.41381,138,357,0.36265,0.46497
2000,Berlin,Second Stage of Tertiary Education,Full Time,0.54667,132,233,0.48261,0.61073
2000,Berlin,Second Stage of Tertiary Education,Part Time,0.19824,46,233,0.14694,0.24954
2000,Berlin,Second Stage of Tertiary Education,Not Working,0.25509,55,233,0.19900,0.31118
2000,Brandenburg,Lower Secondary Level,Not Working,0.59290,60,60,0.46754,0.71826
2000,Brandenburg,Upper Secondary Level,Full Time,0.39969,220,514,0.35731,0.44208
2000,Brandenburg,Upper Secondary Level,Part Time,0.18397,95,514,0.15044,0.21750
2000,Brandenburg,Upper Secondary Level,Not Working,0.41634,199,514,0.37368,0.45900
2000,Brandenburg,First Stage of Tertiary Education,Full Time,0.46043,43,43,0.30968,0.61117
2000,Brandenburg,Second Stage of Tertiary Education,Full Time,0.49542,141,263,0.43487,0.55596
2000,Brandenburg,Second Stage of Tertiary Education,Part Time,0.18712,50,263,0.13989,0.23434
2000,Brandenburg,Second Stage of Tertiary Education,Not Working,0.31746,72,263,0.26110,0.37383
2000,Mecklenburg-Western Pomerania,Upper Secondary Level,Full Time,0.43564,148,327,0.38181,0.48946
2000,Mecklenburg-Western Pomerania,Upper Secondary Level,Part Time,0.18420,70,327,0.14212,0.22629
2000,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Working,0.38016,109,327,0.32746,0.43286
2000,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Full Time,0.50378,72,72,0.38748,0.62009
2000,Saxony,Lower Secondary Level,Full Time,0.19459,36,130,0.12628,0.26291
2000,Saxony,Lower Secondary Level,Not Working,0.64979,94,130,0.56747,0.73211
2000,Saxony,Upper Secondary Level,Full Time,0.39561,424,1010,0.36544,0.42578
2000,Saxony,Upper Secondary Level,Part Time,0.17438,185,1010,0.15097,0.19779
2000,Saxony,Upper Secondary Level,Not Working,0.43001,401,1010,0.39946,0.46056
2000,Saxony,Post-secondary Non-tertiary Level,Full Time,0.69244,33,33,0.53255,0.85234
2000,Saxony,First Stage of Tertiary Education,Full Time,0.47526,79,128,0.38841,0.56212
2000,Saxony,First Stage of Tertiary Education,Not Working,0.41523,49,128,0.32953,0.50093
2000,Saxony,Second Stage of Tertiary Education,Full Time,0.50619,219,372,0.45531,0.55707
2000,Saxony,Second Stage of Tertiary Education,Part Time,0.16139,55,372,0.12395,0.19883
2000,Saxony,Second Stage of Tertiary Education,Not Working,0.32527,98,372,0.27759,0.37294
2000,Saxony-Anhalt,Lower Secondary Level,Not Working,0.72537,65,65,0.61602,0.83472
2000,Saxony-Anhalt,Upper Secondary Level,Full Time,0.37243,224,560,0.33235,0.41250
2000,Saxony-Anhalt,Upper Secondary Level,Part Time,0.15497,96,560,0.12497,0.18497
2000,Saxony-Anhalt,Upper Secondary Level,Not Working,0.47261,240,560,0.43122,0.51400
2000,Saxony-Anhalt,First Stage of Tertiary Education,Full Time,0.37283,49,92,0.27347,0.47218
2000,Saxony-Anhalt,First Stage of Tertiary Education,Not Working,0.48423,43,92,0.38155,0.58692
2000,Saxony-Anhalt,Second Stage of Tertiary Education,Full Time,0.54060,142,233,0.47647,0.60473
2000,Saxony-Anhalt,Second Stage of Tertiary Education,Part Time,0.13244,34,233,0.08882,0.17606
2000,Saxony-Anhalt,Second Stage of Tertiary Education,Not Working,0.32696,57,233,0.26660,0.38732
2000,Thuringa,Lower Secondary Level,Not Working,0.69281,44,44,0.55492,0.83070
2000,Thuringa,Upper Secondary Level,Full Time,0.37989,281,668,0.34306,0.41673
2000,Thuringa,Upper Secondary Level,Part Time,0.18124,133,668,0.15200,0.21047
2000,Thuringa,Upper Secondary Level,Not Working,0.43887,254,668,0.40121,0.47653
2000,Thuringa,First Stage of Tertiary Education,Full Time,0.44503,41,41,0.29102,0.59904
2000,Thuringa,Second Stage of Tertiary Education,Full Time,0.47520,98,174,0.40078,0.54962
2000,Thuringa,Second Stage of Tertiary Education,Part Time,0.21262,33,174,0.15165,0.27360
2000,Thuringa,Second Stage of Tertiary Education,Not Working,0.31218,43,174,0.24312,0.38123
2001,Schleswig-Holstein,Lower Secondary Level,Not Working,0.57434,49,49,0.43446,0.71422
2001,Schleswig-Holstein,Upper Secondary Level,Full Time,0.41734,155,366,0.36676,0.46793
2001,Schleswig-Holstein,Upper Secondary Level,Part Time,0.21242,82,366,0.17046,0.25438
2001,Schleswig-Holstein,Upper Secondary Level,Not Working,0.37024,129,366,0.32070,0.41977
2001,Schleswig-Holstein,Second Stage of Tertiary Education,Full Time,0.67217,51,51,0.54206,0.80229
2001,Hamburg,Upper Secondary Level,Full Time,0.34567,52,110,0.25639,0.43496
2001,Hamburg,Upper Secondary Level,Not Working,0.43421,58,110,0.34116,0.52726
2001,Hamburg,Second Stage of Tertiary Education,Full Time,0.53747,39,39,0.37894,0.69600
2001,Lower Saxony,Pre-primary Level,Not Working,0.78755,39,39,0.65749,0.91761
2001,Lower Saxony,Lower Secondary Level,Full Time,0.19748,68,294,0.15190,0.24307
2001,Lower Saxony,Lower Secondary Level,Part Time,0.13116,52,294,0.09251,0.16982
2001,Lower Saxony,Lower Secondary Level,Not Working,0.67136,174,294,0.61757,0.72514
2001,Lower Saxony,Upper Secondary Level,Full Time,0.42214,434,1014,0.39172,0.45255
2001,Lower Saxony,Upper Secondary Level,Part Time,0.21737,233,1014,0.19197,0.24277
2001,Lower Saxony,Upper Secondary Level,Not Working,0.36050,347,1014,0.33093,0.39006
2001,Lower Saxony,Post-secondary Non-tertiary Level,Full Time,0.43121,50,85,0.32530,0.53712
2001,Lower Saxony,Post-secondary Non-tertiary Level,Not Working,0.30004,35,85,0.20204,0.39804
2001,Lower Saxony,First Stage of Tertiary Education,Full Time,0.53372,66,66,0.41244,0.65499
2001,Lower Saxony,Second Stage of Tertiary Education,Full Time,0.56665,134,232,0.50274,0.63055
2001,Lower Saxony,Second Stage of Tertiary Education,Part Time,0.25639,58,232,0.20008,0.31270
2001,Lower Saxony,Second Stage of Tertiary Education,Not Working,0.17696,40,232,0.12775,0.22618
2001,Bremen,Upper Secondary Level,Not Working,0.48515,34,34,0.31463,0.65567
2001,North Rhine-Westphalia,Pre-primary Level,Not Working,0.71995,87,87,0.62505,0.81485
2001,North Rhine-Westphalia,Primary Level,Not Working,0.58523,72,72,0.47062,0.69983
2001,North Rhine-Westphalia,Lower Secondary Level,Full Time,0.25473,183,696,0.22234,0.28713
2001,North Rhine-Westphalia,Lower Secondary Level,Part Time,0.17279,138,696,0.14468,0.20090
2001,North Rhine-Westphalia,Lower Secondary Level,Not Working,0.57247,375,696,0.53569,0.60925
2001,North Rhine-Westphalia,Upper Secondary Level,Full Time,0.37400,905,2372,0.35452,0.39348
2001,North Rhine-Westphalia,Upper Secondary Level,Part Time,0.20953,544,2372,0.19314,0.22591
2001,North Rhine-Westphalia,Upper Secondary Level,Not Working,0.41647,923,2372,0.39663,0.43632
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full Time,0.49386,159,321,0.43908,0.54864
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part Time,0.25528,85,321,0.20750,0.30305
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Working,0.25086,77,321,0.20336,0.29836
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Full Time,0.48732,179,354,0.43518,0.53947
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Part Time,0.22603,83,354,0.18239,0.26966
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Not Working,0.28665,92,354,0.23948,0.33382
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Full Time,0.55705,374,638,0.51848,0.59563
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Part Time,0.23074,142,638,0.19802,0.26346
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Working,0.21221,122,638,0.18046,0.24396
2001,Hesse,Lower Secondary Level,Full Time,0.18424,52,236,0.13467,0.23381
2001,Hesse,Lower Secondary Level,Part Time,0.23846,59,236,0.18397,0.29294
2001,Hesse,Lower Secondary Level,Not Working,0.57730,125,236,0.51414,0.64046
2001,Hesse,Upper Secondary Level,Full Time,0.39131,311,754,0.35645,0.42617
2001,Hesse,Upper Secondary Level,Part Time,0.24453,197,754,0.21383,0.27523
2001,Hesse,Upper Secondary Level,Not Working,0.36416,246,754,0.32979,0.39853
2001,Hesse,Post-secondary Non-tertiary Level,Full Time,0.42508,49,80,0.31606,0.53409
2001,Hesse,Post-secondary Non-tertiary Level,Not Working,0.31191,31,80,0.20975,0.41407
2001,Hesse,First Stage of Tertiary Education,Full Time,0.44065,41,41,0.28679,0.59450
2001,Hesse,Second Stage of Tertiary Education,Full Time,0.62324,146,234,0.56102,0.68546
2001,Hesse,Second Stage of Tertiary Education,Part Time,0.15763,43,234,0.11084,0.20441
2001,Hesse,Second Stage of Tertiary Education,Not Working,0.21914,45,234,0.16602,0.27225
2001,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Full Time,0.14854,40,241,0.10355,0.19353
2001,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Part Time,0.17013,43,241,0.12259,0.21767
2001,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Working,0.68133,158,241,0.62237,0.74028
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full Time,0.39814,289,737,0.36278,0.43351
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part Time,0.22405,179,737,0.19392,0.25417
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Working,0.37781,269,737,0.34278,0.41284
2001,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Full Time,0.55869,59,59,0.43090,0.68648
2001,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Full Time,0.51801,78,112,0.42506,0.61097
2001,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Working,0.28741,34,112,0.20322,0.37160
2001,Baden-Wuerttemberg,Pre-primary Level,Not Working,0.72077,51,51,0.59642,0.84512
2001,Baden-Wuerttemberg,Lower Secondary Level,Full Time,0.26343,151,524,0.22567,0.30118
2001,Baden-Wuerttemberg,Lower Secondary Level,Part Time,0.20665,134,524,0.17195,0.24135
2001,Baden-Wuerttemberg,Lower Secondary Level,Not Working,0.52993,239,524,0.48715,0.57270
2001,Baden-Wuerttemberg,Upper Secondary Level,Full Time,0.42917,547,1250,0.40172,0.45662
2001,Baden-Wuerttemberg,Upper Secondary Level,Part Time,0.21920,301,1250,0.19626,0.24214
2001,Baden-Wuerttemberg,Upper Secondary Level,Not Working,0.35163,402,1250,0.32515,0.37811
2001,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Full Time,0.48719,57,92,0.38450,0.58989
2001,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Working,0.32096,35,92,0.22504,0.41688
2001,Baden-Wuerttemberg,First Stage of Tertiary Education,Full Time,0.58091,124,209,0.51385,0.64796
2001,Baden-Wuerttemberg,First Stage of Tertiary Education,Part Time,0.21345,46,209,0.15777,0.26914
2001,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Working,0.20564,39,209,0.15071,0.26057
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full Time,0.54605,198,364,0.49484,0.59727
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part Time,0.23854,86,364,0.19470,0.28238
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Working,0.21541,80,364,0.17311,0.25770
2001,Bavaria,Pre-primary Level,Not Working,0.78935,39,39,0.65970,0.91900
2001,Bavaria,Lower Secondary Level,Full Time,0.27824,132,453,0.23692,0.31955
2001,Bavaria,Lower Secondary Level,Part Time,0.21893,110,453,0.18081,0.25706
2001,Bavaria,Lower Secondary Level,Not Working,0.50283,211,453,0.45674,0.54892
2001,Bavaria,Upper Secondary Level,Full Time,0.43051,746,1682,0.40684,0.45418
2001,Bavaria,Upper Secondary Level,Part Time,0.21733,392,1682,0.19762,0.23705
2001,Bavaria,Upper Secondary Level,Not Working,0.35216,544,1682,0.32932,0.37499
2001,Bavaria,Post-secondary Non-tertiary Level,Full Time,0.41157,64,142,0.33034,0.49280
2001,Bavaria,Post-secondary Non-tertiary Level,Part Time,0.26281,40,142,0.19016,0.33547
2001,Bavaria,Post-secondary Non-tertiary Level,Not Working,0.32562,38,142,0.24827,0.40297
2001,Bavaria,First Stage of Tertiary Education,Full Time,0.45073,109,237,0.38725,0.51421
2001,Bavaria,First Stage of Tertiary Education,Part Time,0.22240,56,237,0.16935,0.27546
2001,Bavaria,First Stage of Tertiary Education,Not Working,0.32687,72,237,0.26702,0.38671
2001,Bavaria,Second Stage of Tertiary Education,Full Time,0.54415,252,433,0.49718,0.59111
2001,Bavaria,Second Stage of Tertiary Education,Part Time,0.20168,82,433,0.16384,0.23951
2001,Bavaria,Second Stage of Tertiary Education,Not Working,0.25418,99,433,0.21312,0.29524
2001,Berlin,Lower Secondary Level,Not Working,0.49931,38,38,0.33820,0.66042
2001,Berlin,Upper Secondary Level,Full Time,0.37356,137,342,0.32221,0.42490
2001,Berlin,Upper Secondary Level,Part Time,0.23755,78,342,0.19238,0.28272
2001,Berlin,Upper Secondary Level,Not Working,0.38890,127,342,0.33715,0.44064
2001,Berlin,First Stage of Tertiary Education,Full Time,0.48221,34,34,0.31172,0.65270
2001,Berlin,Second Stage of Tertiary Education,Full Time,0.56061,130,224,0.49547,0.62575
2001,Berlin,Second Stage of Tertiary Education,Part Time,0.18184,40,224,0.13121,0.23247
2001,Berlin,Second Stage of Tertiary Education,Not Working,0.25755,54,224,0.20016,0.31495
2001,Brandenburg,Lower Secondary Level,Full Time,0.28598,32,86,0.18991,0.38205
2001,Brandenburg,Lower Secondary Level,Not Working,0.60803,54,86,0.50425,0.71182
2001,Brandenburg,Upper Secondary Level,Full Time,0.38220,192,481,0.33872,0.42567
2001,Brandenburg,Upper Secondary Level,Part Time,0.17507,89,481,0.14107,0.20906
2001,Brandenburg,Upper Secondary Level,Not Working,0.44274,200,481,0.39830,0.48717
2001,Brandenburg,First Stage of Tertiary Education,Full Time,0.59474,41,41,0.44259,0.74688
2001,Brandenburg,Second Stage of Tertiary Education,Full Time,0.46407,129,252,0.40238,0.52577
2001,Brandenburg,Second Stage of Tertiary Education,Part Time,0.18267,44,252,0.13487,0.23047
2001,Brandenburg,Second Stage of Tertiary Education,Not Working,0.35325,79,252,0.29412,0.41239
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,Full Time,0.41018,125,296,0.35405,0.46631
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,Part Time,0.20302,69,296,0.15711,0.24892
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Working,0.38681,102,296,0.33123,0.44238
2001,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Full Time,0.54280,68,68,0.42351,0.66208
2001,Saxony,Pre-primary Level,Not Working,0.86400,31,31,0.74133,0.98666
2001,Saxony,Lower Secondary Level,Full Time,0.22372,37,112,0.14619,0.30125
2001,Saxony,Lower Secondary Level,Not Working,0.60393,75,112,0.51294,0.69491
2001,Saxony,Upper Secondary Level,Full Time,0.40093,388,921,0.36926,0.43260
2001,Saxony,Upper Secondary Level,Part Time,0.14778,149,921,0.12485,0.17072
2001,Saxony,Upper Secondary Level,Not Working,0.45128,384,921,0.41913,0.48344
2001,Saxony,First Stage of Tertiary Education,Full Time,0.47862,71,113,0.38610,0.57113
2001,Saxony,First Stage of Tertiary Education,Not Working,0.39568,42,113,0.30512,0.48625
2001,Saxony,Second Stage of Tertiary Education,Full Time,0.48447,203,361,0.43284,0.53609
2001,Saxony,Second Stage of Tertiary Education,Part Time,0.19243,63,361,0.15170,0.23315
2001,Saxony,Second Stage of Tertiary Education,Not Working,0.32311,95,361,0.27480,0.37142
2001,Saxony-Anhalt,Lower Secondary Level,Not Working,0.67605,55,55,0.55123,0.80087
