year,pgisced97,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,Upper Secondary Level,1st Quintile,Part Time,0.22195,253,1090,0.19727,0.24664
1998,Upper Secondary Level,1st Quintile,Not Working,0.58008,574,1090,0.55076,0.60939
1998,Upper Secondary Level,2nd Quintile,Full Time,0.33434,513,1327,0.30894,0.35973
1998,Upper Secondary Level,2nd Quintile,Part Time,0.20422,294,1327,0.18252,0.22591
1998,Upper Secondary Level,2nd Quintile,Not Working,0.46145,520,1327,0.43462,0.48828
1998,Upper Secondary Level,3rd Quintile,Full Time,0.36185,619,1393,0.33660,0.38709
1998,Upper Secondary Level,3rd Quintile,Part Time,0.19797,294,1393,0.17704,0.21891
1998,Upper Secondary Level,3rd Quintile,Not Working,0.44018,480,1393,0.41410,0.46626
1998,Upper Secondary Level,4th Quintile,Full Time,0.48658,723,1357,0.45998,0.51319
1998,Upper Secondary Level,4th Quintile,Part Time,0.19230,295,1357,0.17133,0.21328
1998,Upper Secondary Level,4th Quintile,Not Working,0.32111,339,1357,0.29626,0.34596
1998,Upper Secondary Level,5th Quintile,Full Time,0.51834,587,1061,0.48826,0.54842
1998,Upper Secondary Level,5th Quintile,Part Time,0.17439,206,1061,0.15155,0.19723
1998,Upper Secondary Level,5th Quintile,Not Working,0.30727,268,1061,0.27950,0.33505
1998,Post-secondary Non-tertiary Level,1st Quintile,Not Working,0.48794,39,39,0.32901,0.64687
1998,Post-secondary Non-tertiary Level,2nd Quintile,Full Time,0.51197,34,34,0.34142,0.68252
1998,Post-secondary Non-tertiary Level,3rd Quintile,Full Time,0.50639,46,46,0.36031,0.65247
1998,Post-secondary Non-tertiary Level,4th Quintile,Full Time,0.56980,72,72,0.45463,0.68497
1998,Post-secondary Non-tertiary Level,5th Quintile,Full Time,0.55887,52,52,0.42259,0.69514
1998,First Stage of Tertiary Education,2nd Quintile,Full Time,0.47267,69,106,0.37717,0.56816
1998,First Stage of Tertiary Education,2nd Quintile,Not Working,0.38382,37,106,0.29079,0.47684
1998,First Stage of Tertiary Education,3rd Quintile,Full Time,0.55342,95,137,0.46986,0.63697
1998,First Stage of Tertiary Education,3rd Quintile,Not Working,0.34541,42,137,0.26550,0.42533
1998,First Stage of Tertiary Education,4th Quintile,Full Time,0.59678,127,198,0.52828,0.66529
1998,First Stage of Tertiary Education,4th Quintile,Part Time,0.15776,33,198,0.10686,0.20866
1998,First Stage of Tertiary Education,4th Quintile,Not Working,0.24546,38,198,0.18536,0.30555
1998,First Stage of Tertiary Education,5th Quintile,Full Time,0.61247,126,126,0.52706,0.69788
1998,Second Stage of Tertiary Education,1st Quintile,Part Time,0.35430,37,82,0.25014,0.45846
1998,Second Stage of Tertiary Education,1st Quintile,Not Working,0.44696,45,82,0.33868,0.55523
1998,Second Stage of Tertiary Education,2nd Quintile,Full Time,0.32948,81,203,0.26466,0.39430
1998,Second Stage of Tertiary Education,2nd Quintile,Part Time,0.26503,58,203,0.20416,0.32589
1998,Second Stage of Tertiary Education,2nd Quintile,Not Working,0.40549,64,203,0.33779,0.47320
1998,Second Stage of Tertiary Education,3rd Quintile,Full Time,0.51753,172,308,0.46163,0.57342
1998,Second Stage of Tertiary Education,3rd Quintile,Part Time,0.19763,61,308,0.15309,0.24218
1998,Second Stage of Tertiary Education,3rd Quintile,Not Working,0.28484,75,308,0.23435,0.33533
1998,Second Stage of Tertiary Education,4th Quintile,Full Time,0.56411,257,425,0.51691,0.61131
1998,Second Stage of Tertiary Education,4th Quintile,Part Time,0.20069,83,425,0.16257,0.23881
1998,Second Stage of Tertiary Education,4th Quintile,Not Working,0.23520,85,425,0.19483,0.27557
1998,Second Stage of Tertiary Education,5th Quintile,Full Time,0.64061,474,687,0.60471,0.67652
1998,Second Stage of Tertiary Education,5th Quintile,Part Time,0.16723,113,687,0.13930,0.19516
1998,Second Stage of Tertiary Education,5th Quintile,Not Working,0.19216,100,687,0.16267,0.22164
1999,No answer / don't know,1st Quintile,Not Working,0.57362,55,55,0.44172,0.70553
1999,Pre-primary Level,1st Quintile,Not Working,0.96744,67,67,0.92463,1.01026
1999,Pre-primary Level,2nd Quintile,Not Working,0.85636,80,80,0.77902,0.93370
1999,Pre-primary Level,3rd Quintile,Not Working,0.82149,47,47,0.71083,0.93216
1999,Pre-primary Level,4th Quintile,Not Working,0.69914,33,33,0.54023,0.85805
1999,Pre-primary Level,5th Quintile,Not Working,0.78079,45,45,0.65854,0.90303
1999,Primary Level,1st Quintile,Full Time,0.22729,35,154,0.16089,0.29370
1999,Primary Level,1st Quintile,Not Working,0.61558,119,154,0.53850,0.69267
1999,Primary Level,2nd Quintile,Full Time,0.37605,31,84,0.27184,0.48026
1999,Primary Level,2nd Quintile,Not Working,0.45217,53,84,0.34510,0.55925
1999,Primary Level,3rd Quintile,Not Working,0.34922,31,31,0.17863,0.51981
1999,Lower Secondary Level,1st Quintile,Full Time,0.15822,161,729,0.13171,0.18473
1999,Lower Secondary Level,1st Quintile,Part Time,0.17681,135,729,0.14909,0.20452
1999,Lower Secondary Level,1st Quintile,Not Working,0.66497,433,729,0.63068,0.69926
1999,Lower Secondary Level,2nd Quintile,Full Time,0.18536,154,607,0.15442,0.21630
1999,Lower Secondary Level,2nd Quintile,Part Time,0.16410,126,607,0.13461,0.19359
1999,Lower Secondary Level,2nd Quintile,Not Working,0.65054,327,607,0.61258,0.68850
1999,Lower Secondary Level,3rd Quintile,Full Time,0.23947,153,492,0.20172,0.27722
1999,Lower Secondary Level,3rd Quintile,Part Time,0.17715,109,492,0.14338,0.21092
1999,Lower Secondary Level,3rd Quintile,Not Working,0.58338,230,492,0.53977,0.62699
1999,Lower Secondary Level,4th Quintile,Full Time,0.30294,123,371,0.25611,0.34976
1999,Lower Secondary Level,4th Quintile,Part Time,0.17587,78,371,0.13708,0.21466
1999,Lower Secondary Level,4th Quintile,Not Working,0.52119,170,371,0.47029,0.57209
1999,Lower Secondary Level,5th Quintile,Full Time,0.32228,88,240,0.26302,0.38153
1999,Lower Secondary Level,5th Quintile,Part Time,0.19812,51,240,0.14759,0.24865
1999,Lower Secondary Level,5th Quintile,Not Working,0.47960,101,240,0.41627,0.54294
1999,Upper Secondary Level,1st Quintile,Full Time,0.21563,326,1229,0.19263,0.23863
1999,Upper Secondary Level,1st Quintile,Part Time,0.23939,302,1229,0.21553,0.26326
1999,Upper Secondary Level,1st Quintile,Not Working,0.54497,601,1229,0.51712,0.57283
1999,Upper Secondary Level,2nd Quintile,Full Time,0.34173,629,1553,0.31813,0.36533
1999,Upper Secondary Level,2nd Quintile,Part Time,0.21297,353,1553,0.19260,0.23334
1999,Upper Secondary Level,2nd Quintile,Not Working,0.44530,571,1553,0.42057,0.47003
1999,Upper Secondary Level,3rd Quintile,Full Time,0.38566,673,1528,0.36124,0.41007
1999,Upper Secondary Level,3rd Quintile,Part Time,0.22959,359,1528,0.20849,0.25068
1999,Upper Secondary Level,3rd Quintile,Not Working,0.38476,496,1528,0.36035,0.40916
1999,Upper Secondary Level,4th Quintile,Full Time,0.49259,764,1431,0.46667,0.51850
1999,Upper Secondary Level,4th Quintile,Part Time,0.19171,298,1431,0.17130,0.21211
1999,Upper Secondary Level,4th Quintile,Not Working,0.31571,369,1431,0.29162,0.33980
1999,Upper Secondary Level,5th Quintile,Full Time,0.49957,636,1190,0.47115,0.52799
1999,Upper Secondary Level,5th Quintile,Part Time,0.21520,265,1190,0.19184,0.23856
1999,Upper Secondary Level,5th Quintile,Not Working,0.28523,289,1190,0.25957,0.31090
1999,Post-secondary Non-tertiary Level,1st Quintile,Not Working,0.37143,32,32,0.20134,0.54153
1999,Post-secondary Non-tertiary Level,2nd Quintile,Full Time,0.31349,33,33,0.15275,0.47423
1999,Post-secondary Non-tertiary Level,3rd Quintile,Full Time,0.58507,53,53,0.45115,0.71899
1999,Post-secondary Non-tertiary Level,4th Quintile,Full Time,0.69188,93,93,0.59753,0.78623
1999,Post-secondary Non-tertiary Level,5th Quintile,Full Time,0.56540,73,73,0.45090,0.67990
1999,First Stage of Tertiary Education,1st Quintile,Not Working,0.57856,38,38,0.41945,0.73767
1999,First Stage of Tertiary Education,2nd Quintile,Full Time,0.46371,69,107,0.36878,0.55865
1999,First Stage of Tertiary Education,2nd Quintile,Not Working,0.36393,38,107,0.27233,0.45552
1999,First Stage of Tertiary Education,3rd Quintile,Full Time,0.52060,117,169,0.44505,0.59614
1999,First Stage of Tertiary Education,3rd Quintile,Not Working,0.35359,52,169,0.28129,0.42588
1999,First Stage of Tertiary Education,4th Quintile,Full Time,0.57613,130,212,0.50945,0.64281
1999,First Stage of Tertiary Education,4th Quintile,Part Time,0.19091,43,212,0.13788,0.24394
1999,First Stage of Tertiary Education,4th Quintile,Not Working,0.23296,39,212,0.17593,0.29000
1999,First Stage of Tertiary Education,5th Quintile,Full Time,0.64654,133,171,0.57468,0.71840
1999,First Stage of Tertiary Education,5th Quintile,Part Time,0.21628,38,171,0.15439,0.27817
1999,Second Stage of Tertiary Education,1st Quintile,Full Time,0.24837,38,135,0.17521,0.32152
1999,Second Stage of Tertiary Education,1st Quintile,Part Time,0.24040,32,135,0.16805,0.31275
1999,Second Stage of Tertiary Education,1st Quintile,Not Working,0.51124,65,135,0.42660,0.59587
1999,Second Stage of Tertiary Education,2nd Quintile,Full Time,0.37607,98,236,0.31414,0.43801
1999,Second Stage of Tertiary Education,2nd Quintile,Part Time,0.28842,71,236,0.23049,0.34634
1999,Second Stage of Tertiary Education,2nd Quintile,Not Working,0.33551,67,236,0.27514,0.39588
1999,Second Stage of Tertiary Education,3rd Quintile,Full Time,0.50497,182,352,0.45266,0.55727
1999,Second Stage of Tertiary Education,3rd Quintile,Part Time,0.19192,68,352,0.15072,0.23312
1999,Second Stage of Tertiary Education,3rd Quintile,Not Working,0.30312,102,352,0.25503,0.35120
1999,Second Stage of Tertiary Education,4th Quintile,Full Time,0.63093,307,470,0.58725,0.67460
1999,Second Stage of Tertiary Education,4th Quintile,Part Time,0.16360,82,470,0.13012,0.19708
1999,Second Stage of Tertiary Education,4th Quintile,Not Working,0.20547,81,470,0.16890,0.24204
1999,Second Stage of Tertiary Education,5th Quintile,Full Time,0.65360,542,766,0.61988,0.68732
1999,Second Stage of Tertiary Education,5th Quintile,Part Time,0.15776,119,766,0.13193,0.18360
1999,Second Stage of Tertiary Education,5th Quintile,Not Working,0.18864,105,766,0.16092,0.21636
2000,Pre-primary Level,1st Quintile,Not Working,0.91686,63,63,0.84814,0.98559
2000,Pre-primary Level,2nd Quintile,Not Working,0.85034,59,59,0.75853,0.94215
2000,Pre-primary Level,3rd Quintile,Not Working,0.74268,53,53,0.62386,0.86150
2000,Pre-primary Level,4th Quintile,Not Working,0.86881,39,39,0.76147,0.97616
2000,Pre-primary Level,5th Quintile,Not Working,0.69612,34,34,0.53919,0.85304
2000,Primary Level,1st Quintile,Not Working,0.67240,79,79,0.56824,0.77656
2000,Primary Level,2nd Quintile,Not Working,0.58241,38,38,0.42350,0.74132
2000,Lower Secondary Level,1st Quintile,Full Time,0.12486,120,716,0.10063,0.14909
2000,Lower Secondary Level,1st Quintile,Part Time,0.20452,153,716,0.17495,0.23408
2000,Lower Secondary Level,1st Quintile,Not Working,0.67063,443,716,0.63618,0.70508
2000,Lower Secondary Level,2nd Quintile,Full Time,0.15561,112,500,0.12381,0.18742
2000,Lower Secondary Level,2nd Quintile,Part Time,0.22237,130,500,0.18589,0.25886
2000,Lower Secondary Level,2nd Quintile,Not Working,0.62201,258,500,0.57947,0.66456
2000,Lower Secondary Level,3rd Quintile,Full Time,0.31371,132,359,0.26565,0.36178
2000,Lower Secondary Level,3rd Quintile,Part Time,0.16006,72,359,0.12208,0.19804
2000,Lower Secondary Level,3rd Quintile,Not Working,0.52623,155,359,0.47451,0.57795
2000,Lower Secondary Level,4th Quintile,Full Time,0.37770,112,277,0.32051,0.43490
2000,Lower Secondary Level,4th Quintile,Part Time,0.14907,46,277,0.10705,0.19109
2000,Lower Secondary Level,4th Quintile,Not Working,0.47323,119,277,0.41432,0.53213
2000,Lower Secondary Level,5th Quintile,Full Time,0.29846,48,152,0.22548,0.37145
2000,Lower Secondary Level,5th Quintile,Part Time,0.25184,42,152,0.18261,0.32108
2000,Lower Secondary Level,5th Quintile,Not Working,0.44969,62,152,0.37035,0.52904
2000,Upper Secondary Level,1st Quintile,Full Time,0.22747,347,1304,0.20471,0.25024
2000,Upper Secondary Level,1st Quintile,Part Time,0.23078,316,1304,0.20790,0.25366
2000,Upper Secondary Level,1st Quintile,Not Working,0.54174,641,1304,0.51469,0.56880
2000,Upper Secondary Level,2nd Quintile,Full Time,0.33217,593,1549,0.30871,0.35564
2000,Upper Secondary Level,2nd Quintile,Part Time,0.20646,348,1549,0.18630,0.22663
2000,Upper Secondary Level,2nd Quintile,Not Working,0.46136,608,1549,0.43653,0.48620
2000,Upper Secondary Level,3rd Quintile,Full Time,0.40267,687,1501,0.37785,0.42749
2000,Upper Secondary Level,3rd Quintile,Part Time,0.19902,324,1501,0.17882,0.21923
2000,Upper Secondary Level,3rd Quintile,Not Working,0.39831,490,1501,0.37354,0.42308
2000,Upper Secondary Level,4th Quintile,Full Time,0.47633,756,1438,0.45051,0.50215
2000,Upper Secondary Level,4th Quintile,Part Time,0.19140,311,1438,0.17106,0.21174
2000,Upper Secondary Level,4th Quintile,Not Working,0.33227,371,1438,0.30792,0.35663
2000,Upper Secondary Level,5th Quintile,Full Time,0.49341,570,1102,0.46388,0.52295
2000,Upper Secondary Level,5th Quintile,Part Time,0.22047,258,1102,0.19598,0.24496
2000,Upper Secondary Level,5th Quintile,Not Working,0.28611,274,1102,0.25942,0.31281
2000,Post-secondary Non-tertiary Level,1st Quintile,Part Time,0.30337,36,85,0.20506,0.40168
2000,Post-secondary Non-tertiary Level,1st Quintile,Not Working,0.41665,49,85,0.31122,0.52208
2000,Post-secondary Non-tertiary Level,2nd Quintile,Full Time,0.43749,37,37,0.27544,0.59954
2000,Post-secondary Non-tertiary Level,3rd Quintile,Full Time,0.56622,65,96,0.46656,0.66588
2000,Post-secondary Non-tertiary Level,3rd Quintile,Part Time,0.25303,31,96,0.16560,0.34045
2000,Post-secondary Non-tertiary Level,4th Quintile,Full Time,0.60064,97,97,0.50267,0.69862
2000,Post-secondary Non-tertiary Level,5th Quintile,Full Time,0.57106,94,94,0.47047,0.67165
2000,First Stage of Tertiary Education,1st Quintile,Full Time,0.17630,32,126,0.10950,0.24311
2000,First Stage of Tertiary Education,1st Quintile,Part Time,0.30244,42,126,0.22192,0.38296
2000,First Stage of Tertiary Education,1st Quintile,Not Working,0.52126,52,126,0.43369,0.60884
2000,First Stage of Tertiary Education,2nd Quintile,Full Time,0.45730,118,229,0.39263,0.52196
2000,First Stage of Tertiary Education,2nd Quintile,Part Time,0.21651,47,229,0.16305,0.26997
2000,First Stage of Tertiary Education,2nd Quintile,Not Working,0.32619,64,229,0.26534,0.38705
2000,First Stage of Tertiary Education,3rd Quintile,Full Time,0.48296,146,281,0.42443,0.54149
2000,First Stage of Tertiary Education,3rd Quintile,Part Time,0.20244,62,281,0.15537,0.24951
2000,First Stage of Tertiary Education,3rd Quintile,Not Working,0.31460,73,281,0.26021,0.36899
2000,First Stage of Tertiary Education,4th Quintile,Full Time,0.58844,169,277,0.53038,0.64649
2000,First Stage of Tertiary Education,4th Quintile,Part Time,0.14007,48,277,0.09912,0.18101
2000,First Stage of Tertiary Education,4th Quintile,Not Working,0.27150,60,277,0.21903,0.32396
2000,First Stage of Tertiary Education,5th Quintile,Full Time,0.59758,167,246,0.53618,0.65899
2000,First Stage of Tertiary Education,5th Quintile,Part Time,0.19955,42,246,0.14951,0.24960
2000,First Stage of Tertiary Education,5th Quintile,Not Working,0.20287,37,246,0.15251,0.25322
2000,Second Stage of Tertiary Education,1st Quintile,Full Time,0.17959,33,137,0.11508,0.24410
2000,Second Stage of Tertiary Education,1st Quintile,Part Time,0.31034,46,137,0.23259,0.38809
2000,Second Stage of Tertiary Education,1st Quintile,Not Working,0.51007,58,137,0.42605,0.59408
2000,Second Stage of Tertiary Education,2nd Quintile,Full Time,0.39577,109,241,0.33390,0.45764
2000,Second Stage of Tertiary Education,2nd Quintile,Part Time,0.26600,65,241,0.21010,0.32190
2000,Second Stage of Tertiary Education,2nd Quintile,Not Working,0.33823,67,241,0.27838,0.39809
2000,Second Stage of Tertiary Education,3rd Quintile,Full Time,0.49564,199,370,0.44463,0.54666
2000,Second Stage of Tertiary Education,3rd Quintile,Part Time,0.15923,59,370,0.12190,0.19656
2000,Second Stage of Tertiary Education,3rd Quintile,Not Working,0.34513,112,370,0.29662,0.39364
2000,Second Stage of Tertiary Education,4th Quintile,Full Time,0.57385,310,492,0.53011,0.61759
2000,Second Stage of Tertiary Education,4th Quintile,Part Time,0.21955,100,492,0.18293,0.25616
2000,Second Stage of Tertiary Education,4th Quintile,Not Working,0.20660,82,492,0.17079,0.24241
2000,Second Stage of Tertiary Education,5th Quintile,Full Time,0.68240,611,836,0.65082,0.71397
2000,Second Stage of Tertiary Education,5th Quintile,Part Time,0.14978,125,836,0.12557,0.17398
2000,Second Stage of Tertiary Education,5th Quintile,Not Working,0.16782,100,836,0.14248,0.19317
2001,Pre-primary Level,1st Quintile,Not Working,0.85348,101,101,0.78417,0.92279
2001,Pre-primary Level,2nd Quintile,Not Working,0.76497,98,98,0.68058,0.84935
2001,Pre-primary Level,3rd Quintile,Not Working,0.72405,75,75,0.62221,0.82590
2001,Pre-primary Level,4th Quintile,Not Working,0.71953,76,76,0.61786,0.82120
2001,Pre-primary Level,5th Quintile,Not Working,0.74005,70,70,0.63656,0.84355
2001,Primary Level,1st Quintile,Not Working,0.70449,100,100,0.61462,0.79437
2001,Primary Level,2nd Quintile,Not Working,0.49216,46,46,0.34609,0.63824
2001,Lower Secondary Level,1st Quintile,Full Time,0.13399,159,1000,0.11287,0.15511
2001,Lower Secondary Level,1st Quintile,Part Time,0.19794,218,1000,0.17323,0.22264
2001,Lower Secondary Level,1st Quintile,Not Working,0.66807,623,1000,0.63887,0.69727
2001,Lower Secondary Level,2nd Quintile,Full Time,0.22476,198,784,0.19552,0.25400
2001,Lower Secondary Level,2nd Quintile,Part Time,0.18301,171,784,0.15592,0.21009
2001,Lower Secondary Level,2nd Quintile,Not Working,0.59223,415,784,0.55781,0.62665
2001,Lower Secondary Level,3rd Quintile,Full Time,0.31916,196,593,0.28160,0.35671
2001,Lower Secondary Level,3rd Quintile,Part Time,0.15650,116,593,0.12723,0.18577
2001,Lower Secondary Level,3rd Quintile,Not Working,0.52434,281,593,0.48411,0.56457
2001,Lower Secondary Level,4th Quintile,Full Time,0.31451,158,464,0.27221,0.35680
2001,Lower Secondary Level,4th Quintile,Part Time,0.19378,94,464,0.15777,0.22978
2001,Lower Secondary Level,4th Quintile,Not Working,0.49172,212,464,0.44618,0.53726
2001,Lower Secondary Level,5th Quintile,Full Time,0.32364,82,241,0.26445,0.38283
2001,Lower Secondary Level,5th Quintile,Part Time,0.18613,54,241,0.13689,0.23537
2001,Lower Secondary Level,5th Quintile,Not Working,0.49023,105,241,0.42698,0.55348
2001,Upper Secondary Level,1st Quintile,Full Time,0.20548,455,2020,0.18786,0.22311
2001,Upper Secondary Level,1st Quintile,Part Time,0.25417,527,2020,0.23518,0.27317
2001,Upper Secondary Level,1st Quintile,Not Working,0.54034,1038,2020,0.51860,0.56208
2001,Upper Secondary Level,2nd Quintile,Full Time,0.35060,910,2490,0.33185,0.36935
2001,Upper Secondary Level,2nd Quintile,Part Time,0.19988,538,2490,0.18417,0.21559
2001,Upper Secondary Level,2nd Quintile,Not Working,0.44952,1042,2490,0.42998,0.46907
2001,Upper Secondary Level,3rd Quintile,Full Time,0.42578,1154,2631,0.40689,0.44468
2001,Upper Secondary Level,3rd Quintile,Part Time,0.19219,560,2631,0.17713,0.20724
