year,bula_h,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Baden-Wuerttemberg,1st Quintile,Full Time,0.19641,77,325,0.15315,0.23966
1999,Baden-Wuerttemberg,1st Quintile,Part Time,0.18441,62,325,0.14218,0.22664
1999,Baden-Wuerttemberg,1st Quintile,Not Working,0.61918,186,325,0.56631,0.67206
1999,Baden-Wuerttemberg,2nd Quintile,Full Time,0.37118,121,336,0.31945,0.42292
1999,Baden-Wuerttemberg,2nd Quintile,Part Time,0.21955,84,336,0.17522,0.26387
1999,Baden-Wuerttemberg,2nd Quintile,Not Working,0.40927,131,336,0.35662,0.46192
1999,Baden-Wuerttemberg,3rd Quintile,Full Time,0.36366,151,379,0.31517,0.41216
1999,Baden-Wuerttemberg,3rd Quintile,Part Time,0.20345,95,379,0.16286,0.24403
1999,Baden-Wuerttemberg,3rd Quintile,Not Working,0.43289,133,379,0.38294,0.48284
1999,Baden-Wuerttemberg,4th Quintile,Full Time,0.50748,176,345,0.45465,0.56031
1999,Baden-Wuerttemberg,4th Quintile,Part Time,0.22929,93,345,0.18487,0.27372
1999,Baden-Wuerttemberg,4th Quintile,Not Working,0.26322,76,345,0.21669,0.30976
1999,Baden-Wuerttemberg,5th Quintile,Full Time,0.45196,173,343,0.39922,0.50471
1999,Baden-Wuerttemberg,5th Quintile,Part Time,0.21910,80,343,0.17526,0.26294
1999,Baden-Wuerttemberg,5th Quintile,Not Working,0.32894,90,343,0.27914,0.37873
1999,Bavaria,1st Quintile,Full Time,0.18127,58,257,0.13407,0.22846
1999,Bavaria,1st Quintile,Part Time,0.29218,64,257,0.23647,0.34789
1999,Bavaria,1st Quintile,Not Working,0.52655,135,257,0.46539,0.58771
1999,Bavaria,2nd Quintile,Full Time,0.32500,111,273,0.26934,0.38066
1999,Bavaria,2nd Quintile,Part Time,0.20576,60,273,0.15772,0.25381
1999,Bavaria,2nd Quintile,Not Working,0.46924,102,273,0.40993,0.52855
1999,Bavaria,3rd Quintile,Full Time,0.34621,143,367,0.29747,0.39495
1999,Bavaria,3rd Quintile,Part Time,0.24967,94,367,0.20533,0.29401
1999,Bavaria,3rd Quintile,Not Working,0.40412,130,367,0.35384,0.45439
1999,Bavaria,4th Quintile,Full Time,0.46818,228,460,0.42253,0.51383
1999,Bavaria,4th Quintile,Part Time,0.18520,96,460,0.14966,0.22074
1999,Bavaria,4th Quintile,Not Working,0.34662,136,460,0.30309,0.39016
1999,Bavaria,5th Quintile,Full Time,0.50295,241,436,0.45596,0.54993
1999,Bavaria,5th Quintile,Part Time,0.20041,90,436,0.16279,0.23803
1999,Bavaria,5th Quintile,Not Working,0.29664,105,436,0.25372,0.33957
1999,Berlin,1st Quintile,Full Time,0.24211,32,84,0.14996,0.33427
1999,Berlin,1st Quintile,Not Working,0.56555,52,84,0.45891,0.67219
1999,Berlin,3rd Quintile,Full Time,0.38516,46,94,0.28625,0.48406
1999,Berlin,3rd Quintile,Not Working,0.48843,48,94,0.38683,0.59002
1999,Berlin,4th Quintile,Full Time,0.51087,69,107,0.41570,0.60603
1999,Berlin,4th Quintile,Not Working,0.35791,38,107,0.26664,0.44917
1999,Berlin,5th Quintile,Full Time,0.56182,57,57,0.43186,0.69177
1999,Brandenburg,1st Quintile,Full Time,0.26781,31,89,0.17529,0.36033
1999,Brandenburg,1st Quintile,Not Working,0.51157,58,89,0.40713,0.61601
1999,Brandenburg,2nd Quintile,Full Time,0.27840,58,162,0.20917,0.34764
1999,Brandenburg,2nd Quintile,Part Time,0.24519,37,162,0.17874,0.31164
1999,Brandenburg,2nd Quintile,Not Working,0.47641,67,162,0.39926,0.55356
1999,Brandenburg,3rd Quintile,Full Time,0.39923,67,130,0.31472,0.48375
1999,Brandenburg,3rd Quintile,Not Working,0.45772,63,130,0.37175,0.54370
1999,Brandenburg,4th Quintile,Full Time,0.45998,48,48,0.31749,0.60247
1999,Brandenburg,5th Quintile,Full Time,0.57178,39,39,0.41445,0.72911
1999,Mecklenburg-Western Pomerania,1st Quintile,Not Working,0.58404,43,43,0.43497,0.73311
1999,Mecklenburg-Western Pomerania,2nd Quintile,Full Time,0.26799,36,112,0.18559,0.35038
1999,Mecklenburg-Western Pomerania,2nd Quintile,Part Time,0.24959,33,112,0.16908,0.33010
1999,Mecklenburg-Western Pomerania,2nd Quintile,Not Working,0.48242,43,112,0.38946,0.57538
1999,Mecklenburg-Western Pomerania,3rd Quintile,Full Time,0.61142,49,49,0.47353,0.74932
1999,Mecklenburg-Western Pomerania,4th Quintile,Full Time,0.66060,32,32,0.49391,0.82728
1999,Mecklenburg-Western Pomerania,5th Quintile,Full Time,0.52734,39,39,0.36860,0.68608
1999,Saxony,1st Quintile,Full Time,0.25290,72,241,0.19790,0.30789
1999,Saxony,1st Quintile,Part Time,0.20032,56,241,0.14968,0.25095
1999,Saxony,1st Quintile,Not Working,0.54679,113,241,0.48381,0.60977
1999,Saxony,2nd Quintile,Full Time,0.35763,148,354,0.30763,0.40763
1999,Saxony,2nd Quintile,Part Time,0.17671,66,354,0.13692,0.21650
1999,Saxony,2nd Quintile,Not Working,0.46566,140,354,0.41363,0.51770
1999,Saxony,3rd Quintile,Full Time,0.44773,133,270,0.38831,0.50715
1999,Saxony,3rd Quintile,Part Time,0.15855,48,270,0.11490,0.20220
1999,Saxony,3rd Quintile,Not Working,0.39372,89,270,0.33534,0.45211
1999,Saxony,4th Quintile,Full Time,0.58504,123,200,0.51658,0.65350
1999,Saxony,4th Quintile,Part Time,0.13320,31,200,0.08599,0.18041
1999,Saxony,4th Quintile,Not Working,0.28175,46,200,0.21925,0.34426
1999,Saxony,5th Quintile,Full Time,0.66219,59,59,0.54047,0.78392
1999,Saxony-Anhalt,1st Quintile,Full Time,0.19715,37,133,0.12928,0.26502
1999,Saxony-Anhalt,1st Quintile,Not Working,0.65205,96,133,0.57079,0.73331
1999,Saxony-Anhalt,2nd Quintile,Full Time,0.33430,72,172,0.26359,0.40500
1999,Saxony-Anhalt,2nd Quintile,Part Time,0.15479,31,172,0.10058,0.20900
1999,Saxony-Anhalt,2nd Quintile,Not Working,0.51091,69,172,0.43599,0.58584
1999,Saxony-Anhalt,3rd Quintile,Full Time,0.42341,84,172,0.34935,0.49747
1999,Saxony-Anhalt,3rd Quintile,Part Time,0.15365,33,172,0.09960,0.20770
1999,Saxony-Anhalt,3rd Quintile,Not Working,0.42294,55,172,0.34889,0.49698
1999,Saxony-Anhalt,4th Quintile,Full Time,0.60830,80,115,0.51869,0.69790
1999,Saxony-Anhalt,4th Quintile,Not Working,0.28156,35,115,0.19899,0.36412
1999,Saxony-Anhalt,5th Quintile,Full Time,0.70366,43,43,0.56555,0.84176
1999,Thuringa,1st Quintile,Full Time,0.20740,45,138,0.13950,0.27529
1999,Thuringa,1st Quintile,Not Working,0.63550,93,138,0.55490,0.71609
1999,Thuringa,2nd Quintile,Full Time,0.41765,84,189,0.34715,0.48814
1999,Thuringa,2nd Quintile,Part Time,0.15301,35,189,0.10155,0.20447
1999,Thuringa,2nd Quintile,Not Working,0.42934,70,189,0.35859,0.50010
1999,Thuringa,3rd Quintile,Full Time,0.39498,85,195,0.32619,0.46377
1999,Thuringa,3rd Quintile,Part Time,0.19741,43,195,0.14139,0.25342
1999,Thuringa,3rd Quintile,Not Working,0.40762,67,195,0.33847,0.47677
1999,Thuringa,4th Quintile,Full Time,0.58861,64,64,0.46709,0.71012
1999,Thuringa,5th Quintile,Full Time,0.66518,52,52,0.53565,0.79470
2000,Schleswig-Holstein,5th Quintile,Full Time,0.56467,55,55,0.43243,0.69691
2000,Lower Saxony,1st Quintile,Full Time,0.18513,43,191,0.12990,0.24035
2000,Lower Saxony,1st Quintile,Part Time,0.27526,51,191,0.21175,0.33877
2000,Lower Saxony,1st Quintile,Not Working,0.53961,97,191,0.46874,0.61049
2000,Lower Saxony,2nd Quintile,Full Time,0.26283,58,194,0.20073,0.32494
2000,Lower Saxony,2nd Quintile,Part Time,0.21537,45,194,0.15738,0.27337
2000,Lower Saxony,2nd Quintile,Not Working,0.52179,91,194,0.45132,0.59227
2000,Lower Saxony,3rd Quintile,Full Time,0.45140,119,249,0.38946,0.51334
2000,Lower Saxony,3rd Quintile,Part Time,0.20866,55,249,0.15808,0.25923
2000,Lower Saxony,3rd Quintile,Not Working,0.33994,75,249,0.28099,0.39890
2000,Lower Saxony,4th Quintile,Full Time,0.56438,136,238,0.50126,0.62751
2000,Lower Saxony,4th Quintile,Part Time,0.15884,40,238,0.11230,0.20538
2000,Lower Saxony,4th Quintile,Not Working,0.27677,62,238,0.21981,0.33373
2000,Lower Saxony,5th Quintile,Full Time,0.47738,127,248,0.41509,0.53967
2000,Lower Saxony,5th Quintile,Part Time,0.23851,58,248,0.18536,0.29166
2000,Lower Saxony,5th Quintile,Not Working,0.28411,63,248,0.22786,0.34035
2000,North Rhine-Westphalia,1st Quintile,Full Time,0.18766,105,497,0.15329,0.22202
2000,North Rhine-Westphalia,1st Quintile,Part Time,0.23810,124,497,0.20062,0.27559
2000,North Rhine-Westphalia,1st Quintile,Not Working,0.57424,268,497,0.53073,0.61776
2000,North Rhine-Westphalia,2nd Quintile,Full Time,0.27480,163,531,0.23679,0.31281
2000,North Rhine-Westphalia,2nd Quintile,Part Time,0.26951,154,531,0.23173,0.30728
2000,North Rhine-Westphalia,2nd Quintile,Not Working,0.45569,214,531,0.41329,0.49810
2000,North Rhine-Westphalia,3rd Quintile,Full Time,0.40312,196,454,0.35795,0.44829
2000,North Rhine-Westphalia,3rd Quintile,Part Time,0.17349,95,454,0.13862,0.20836
2000,North Rhine-Westphalia,3rd Quintile,Not Working,0.42339,163,454,0.37789,0.46889
2000,North Rhine-Westphalia,4th Quintile,Full Time,0.51888,279,527,0.47618,0.56158
2000,North Rhine-Westphalia,4th Quintile,Part Time,0.17650,107,527,0.14392,0.20908
2000,North Rhine-Westphalia,4th Quintile,Not Working,0.30461,141,527,0.26528,0.34395
2000,North Rhine-Westphalia,5th Quintile,Full Time,0.56336,369,611,0.52400,0.60272
2000,North Rhine-Westphalia,5th Quintile,Part Time,0.20261,121,611,0.17071,0.23451
2000,North Rhine-Westphalia,5th Quintile,Not Working,0.23403,121,611,0.20043,0.26762
2000,Hesse,1st Quintile,Part Time,0.22532,39,133,0.15404,0.29659
2000,Hesse,1st Quintile,Not Working,0.66125,94,133,0.58051,0.74199
2000,Hesse,2nd Quintile,Full Time,0.25241,54,164,0.18572,0.31910
2000,Hesse,2nd Quintile,Part Time,0.26221,46,164,0.19469,0.32974
2000,Hesse,2nd Quintile,Not Working,0.48538,64,164,0.40865,0.56210
2000,Hesse,3rd Quintile,Full Time,0.30816,57,153,0.23476,0.38157
2000,Hesse,3rd Quintile,Part Time,0.22616,37,153,0.15965,0.29267
2000,Hesse,3rd Quintile,Not Working,0.46568,59,153,0.38638,0.54498
2000,Hesse,4th Quintile,Full Time,0.43146,104,203,0.36316,0.49976
2000,Hesse,4th Quintile,Part Time,0.26148,54,203,0.20088,0.32208
2000,Hesse,4th Quintile,Not Working,0.30706,45,203,0.24345,0.37067
2000,Hesse,5th Quintile,Full Time,0.53972,107,148,0.45915,0.62029
2000,Hesse,5th Quintile,Not Working,0.31165,41,148,0.23678,0.38653
2000,"Rhineland-Palatinate, Saarland",1st Quintile,Full Time,0.17104,31,146,0.10975,0.23233
2000,"Rhineland-Palatinate, Saarland",1st Quintile,Part Time,0.21696,33,146,0.14987,0.28405
2000,"Rhineland-Palatinate, Saarland",1st Quintile,Not Working,0.61200,82,146,0.53268,0.69131
2000,"Rhineland-Palatinate, Saarland",2nd Quintile,Full Time,0.32239,50,157,0.24904,0.39574
2000,"Rhineland-Palatinate, Saarland",2nd Quintile,Part Time,0.22190,39,157,0.15670,0.28711
2000,"Rhineland-Palatinate, Saarland",2nd Quintile,Not Working,0.45571,68,157,0.37755,0.53386
2000,"Rhineland-Palatinate, Saarland",3rd Quintile,Full Time,0.45146,60,105,0.35582,0.54710
2000,"Rhineland-Palatinate, Saarland",3rd Quintile,Not Working,0.41750,45,105,0.32272,0.51228
2000,"Rhineland-Palatinate, Saarland",4th Quintile,Full Time,0.44443,81,141,0.36211,0.52674
2000,"Rhineland-Palatinate, Saarland",4th Quintile,Not Working,0.40727,60,141,0.32588,0.48866
2000,"Rhineland-Palatinate, Saarland",5th Quintile,Full Time,0.52077,82,123,0.43212,0.60942
2000,"Rhineland-Palatinate, Saarland",5th Quintile,Not Working,0.31887,41,123,0.23617,0.40157
2000,Baden-Wuerttemberg,1st Quintile,Full Time,0.17431,79,347,0.13433,0.21428
2000,Baden-Wuerttemberg,1st Quintile,Part Time,0.31057,91,347,0.26181,0.35933
2000,Baden-Wuerttemberg,1st Quintile,Not Working,0.51513,177,347,0.46247,0.56779
2000,Baden-Wuerttemberg,2nd Quintile,Full Time,0.31989,115,348,0.27081,0.36896
2000,Baden-Wuerttemberg,2nd Quintile,Part Time,0.21498,90,348,0.17175,0.25820
2000,Baden-Wuerttemberg,2nd Quintile,Not Working,0.46513,143,348,0.41265,0.51761
2000,Baden-Wuerttemberg,3rd Quintile,Full Time,0.40773,137,306,0.35258,0.46288
2000,Baden-Wuerttemberg,3rd Quintile,Part Time,0.20984,73,306,0.16414,0.25554
2000,Baden-Wuerttemberg,3rd Quintile,Not Working,0.38243,96,306,0.32789,0.43697
2000,Baden-Wuerttemberg,4th Quintile,Full Time,0.47921,179,339,0.42595,0.53247
2000,Baden-Wuerttemberg,4th Quintile,Part Time,0.22174,75,339,0.17745,0.26602
2000,Baden-Wuerttemberg,4th Quintile,Not Working,0.29905,85,339,0.25024,0.34787
2000,Baden-Wuerttemberg,5th Quintile,Full Time,0.51256,183,344,0.45966,0.56546
2000,Baden-Wuerttemberg,5th Quintile,Part Time,0.22911,86,344,0.18463,0.27358
2000,Baden-Wuerttemberg,5th Quintile,Not Working,0.25833,75,344,0.21201,0.30466
2000,Bavaria,1st Quintile,Full Time,0.15752,57,265,0.11358,0.20147
2000,Bavaria,1st Quintile,Part Time,0.21843,59,265,0.16859,0.26827
2000,Bavaria,1st Quintile,Not Working,0.62405,149,265,0.56562,0.68248
2000,Bavaria,2nd Quintile,Full Time,0.32510,109,292,0.27128,0.37892
2000,Bavaria,2nd Quintile,Part Time,0.20639,65,292,0.15989,0.25289
2000,Bavaria,2nd Quintile,Not Working,0.46851,118,292,0.41118,0.52585
2000,Bavaria,3rd Quintile,Full Time,0.36354,143,339,0.31225,0.41482
2000,Bavaria,3rd Quintile,Part Time,0.25927,88,339,0.21255,0.30599
2000,Bavaria,3rd Quintile,Not Working,0.37719,108,339,0.32552,0.42886
2000,Bavaria,4th Quintile,Full Time,0.47975,209,398,0.43061,0.52889
2000,Bavaria,4th Quintile,Part Time,0.17228,83,398,0.13513,0.20943
2000,Bavaria,4th Quintile,Not Working,0.34797,106,398,0.30111,0.39483
2000,Bavaria,5th Quintile,Full Time,0.53857,255,450,0.49246,0.58468
2000,Bavaria,5th Quintile,Part Time,0.20260,101,450,0.16542,0.23978
2000,Bavaria,5th Quintile,Not Working,0.25883,94,450,0.21832,0.29934
2000,Berlin,1st Quintile,Not Working,0.58984,55,55,0.45865,0.72103
2000,Berlin,3rd Quintile,Full Time,0.39340,40,73,0.28056,0.50624
2000,Berlin,3rd Quintile,Not Working,0.39874,33,73,0.28563,0.51184
2000,Berlin,4th Quintile,Full Time,0.49489,63,98,0.39539,0.59439
2000,Berlin,4th Quintile,Not Working,0.37408,35,98,0.27779,0.47038
2000,Berlin,5th Quintile,Full Time,0.54590,54,54,0.41186,0.67995
2000,Brandenburg,1st Quintile,Full Time,0.24033,40,145,0.17054,0.31011
2000,Brandenburg,1st Quintile,Part Time,0.31695,44,145,0.24095,0.39295
2000,Brandenburg,1st Quintile,Not Working,0.44272,61,145,0.36159,0.52385
2000,Brandenburg,2nd Quintile,Full Time,0.29872,52,112,0.21357,0.38387
2000,Brandenburg,2nd Quintile,Not Working,0.50287,60,112,0.40985,0.59589
2000,Brandenburg,3rd Quintile,Full Time,0.48502,69,116,0.39367,0.57636
2000,Brandenburg,3rd Quintile,Not Working,0.36711,47,116,0.27902,0.45521
2000,Brandenburg,4th Quintile,Full Time,0.42210,56,89,0.31891,0.52529
2000,Brandenburg,4th Quintile,Not Working,0.35894,33,89,0.25872,0.45917
2000,Brandenburg,5th Quintile,Full Time,0.72897,43,43,0.59454,0.86340
2000,Mecklenburg-Western Pomerania,1st Quintile,Not Working,0.57116,42,42,0.41967,0.72265
2000,Mecklenburg-Western Pomerania,2nd Quintile,Full Time,0.38122,49,90,0.28031,0.48212
2000,Mecklenburg-Western Pomerania,2nd Quintile,Not Working,0.44097,41,90,0.33782,0.54412
2000,Mecklenburg-Western Pomerania,3rd Quintile,Full Time,0.45810,43,43,0.30741,0.60878
2000,Mecklenburg-Western Pomerania,4th Quintile,Full Time,0.58091,37,37,0.41973,0.74209
2000,Mecklenburg-Western Pomerania,5th Quintile,Full Time,0.76693,37,37,0.62882,0.90504
2000,Saxony,1st Quintile,Full Time,0.30683,78,249,0.24943,0.36423
2000,Saxony,1st Quintile,Part Time,0.16629,48,249,0.11995,0.21263
2000,Saxony,1st Quintile,Not Working,0.52688,123,249,0.46474,0.58902
2000,Saxony,2nd Quintile,Full Time,0.32032,125,312,0.26846,0.37217
2000,Saxony,2nd Quintile,Part Time,0.15937,60,312,0.11869,0.20005
2000,Saxony,2nd Quintile,Not Working,0.52031,127,312,0.46479,0.57584
2000,Saxony,3rd Quintile,Full Time,0.45834,159,309,0.40270,0.51399
2000,Saxony,3rd Quintile,Part Time,0.12519,46,309,0.08823,0.16214
2000,Saxony,3rd Quintile,Not Working,0.41647,104,309,0.36141,0.47153
2000,Saxony,4th Quintile,Full Time,0.51519,114,189,0.44375,0.58663
2000,Saxony,4th Quintile,Part Time,0.18580,32,189,0.13020,0.24140
2000,Saxony,4th Quintile,Not Working,0.29901,43,189,0.23357,0.36446
2000,Saxony,5th Quintile,Full Time,0.72533,59,59,0.61046,0.84021
2000,Saxony-Anhalt,1st Quintile,Not Working,0.72541,107,107,0.64045,0.81038
2000,Saxony-Anhalt,2nd Quintile,Full Time,0.35856,69,135,0.27736,0.43977
2000,Saxony-Anhalt,2nd Quintile,Not Working,0.52746,66,135,0.44293,0.61199
2000,Saxony-Anhalt,3rd Quintile,Full Time,0.47993,86,132,0.39437,0.56548
2000,Saxony-Anhalt,3rd Quintile,Not Working,0.37575,46,132,0.29282,0.45869
2000,Saxony-Anhalt,4th Quintile,Full Time,0.52339,71,104,0.42693,0.61985
2000,Saxony-Anhalt,4th Quintile,Not Working,0.35055,33,104,0.25840,0.44270
2000,Saxony-Anhalt,5th Quintile,Full Time,0.70975,53,53,0.58639,0.83312
2000,Thuringa,1st Quintile,Full Time,0.17907,34,156,0.11871,0.23943
2000,Thuringa,1st Quintile,Part Time,0.23185,37,156,0.16541,0.29829
2000,Thuringa,1st Quintile,Not Working,0.58908,85,156,0.51162,0.66653
2000,Thuringa,2nd Quintile,Full Time,0.44651,79,135,0.36234,0.53069
2000,Thuringa,2nd Quintile,Not Working,0.40880,56,135,0.32556,0.49204
2000,Thuringa,3rd Quintile,Full Time,0.38129,89,206,0.31480,0.44777
2000,Thuringa,3rd Quintile,Part Time,0.16709,43,206,0.11602,0.21816
2000,Thuringa,3rd Quintile,Not Working,0.45163,74,206,0.38350,0.51975
2000,Thuringa,4th Quintile,Full Time,0.47887,71,71,0.36184,0.59590
2000,Thuringa,5th Quintile,Full Time,0.61379,41,41,0.46290,0.76468
2001,Schleswig-Holstein,1st Quintile,Part Time,0.29871,32,69,0.18992,0.40749
2001,Schleswig-Holstein,1st Quintile,Not Working,0.45480,37,69,0.33644,0.57315
2001,Schleswig-Holstein,2nd Quintile,Full Time,0.34718,42,98,0.25244,0.44192
2001,Schleswig-Holstein,2nd Quintile,Not Working,0.45947,56,98,0.36029,0.55864
2001,Schleswig-Holstein,3rd Quintile,Full Time,0.40292,43,91,0.30159,0.50426
2001,Schleswig-Holstein,3rd Quintile,Not Working,0.42614,48,91,0.32397,0.52830
2001,Schleswig-Holstein,4th Quintile,Full Time,0.42178,68,142,0.34027,0.50330
2001,Schleswig-Holstein,4th Quintile,Part Time,0.28005,31,142,0.20593,0.35416
2001,Schleswig-Holstein,4th Quintile,Not Working,0.29817,43,142,0.22267,0.37368
2001,Schleswig-Holstein,5th Quintile,Full Time,0.51699,93,174,0.44253,0.59146
2001,Schleswig-Holstein,5th Quintile,Part Time,0.20805,35,174,0.14756,0.26853
2001,Schleswig-Holstein,5th Quintile,Not Working,0.27496,46,174,0.20843,0.34150
2001,Hamburg,1st Quintile,Not Working,0.68379,33,33,0.52268,0.84491
2001,Hamburg,5th Quintile,Full Time,0.58335,53,53,0.44935,0.71735
2001,Lower Saxony,1st Quintile,Full Time,0.19817,72,303,0.15321,0.24313
2001,Lower Saxony,1st Quintile,Part Time,0.25794,71,303,0.20860,0.30728
2001,Lower Saxony,1st Quintile,Not Working,0.54389,160,303,0.48772,0.60007
2001,Lower Saxony,2nd Quintile,Full Time,0.26597,93,314,0.21702,0.31492
2001,Lower Saxony,2nd Quintile,Part Time,0.23506,77,314,0.18809,0.28204
2001,Lower Saxony,2nd Quintile,Not Working,0.49897,144,314,0.44358,0.55436
2001,Lower Saxony,3rd Quintile,Full Time,0.42379,166,392,0.37481,0.47277
2001,Lower Saxony,3rd Quintile,Part Time,0.18821,85,392,0.14947,0.22696
2001,Lower Saxony,3rd Quintile,Not Working,0.38800,141,392,0.33970,0.43630
2001,Lower Saxony,4th Quintile,Full Time,0.51150,209,431,0.46425,0.55875
2001,Lower Saxony,4th Quintile,Part Time,0.20436,97,431,0.16625,0.24248
2001,Lower Saxony,4th Quintile,Not Working,0.28414,125,431,0.24151,0.32677
2001,Lower Saxony,5th Quintile,Full Time,0.52771,218,413,0.47950,0.57592
2001,Lower Saxony,5th Quintile,Part Time,0.16843,78,413,0.13229,0.20457
2001,Lower Saxony,5th Quintile,Not Working,0.30386,117,413,0.25945,0.34827
2001,North Rhine-Westphalia,1st Quintile,Full Time,0.16668,149,820,0.14116,0.19221
2001,North Rhine-Westphalia,1st Quintile,Part Time,0.21851,190,820,0.19021,0.24681
2001,North Rhine-Westphalia,1st Quintile,Not Working,0.61481,481,820,0.58148,0.64814
2001,North Rhine-Westphalia,2nd Quintile,Full Time,0.32320,284,846,0.29167,0.35474
2001,North Rhine-Westphalia,2nd Quintile,Part Time,0.22213,214,846,0.19410,0.25015
2001,North Rhine-Westphalia,2nd Quintile,Not Working,0.45467,348,846,0.42110,0.48824
2001,North Rhine-Westphalia,3rd Quintile,Full Time,0.40443,362,915,0.37261,0.43624
2001,North Rhine-Westphalia,3rd Quintile,Part Time,0.22668,219,915,0.19954,0.25383
2001,North Rhine-Westphalia,3rd Quintile,Not Working,0.36889,334,915,0.33761,0.40017
2001,North Rhine-Westphalia,4th Quintile,Full Time,0.44704,451,980,0.41590,0.47819
2001,North Rhine-Westphalia,4th Quintile,Part Time,0.21915,216,980,0.19324,0.24506
2001,North Rhine-Westphalia,4th Quintile,Not Working,0.33381,313,980,0.30427,0.36335
2001,North Rhine-Westphalia,5th Quintile,Full Time,0.53883,589,1085,0.50916,0.56851
2001,North Rhine-Westphalia,5th Quintile,Part Time,0.18009,207,1085,0.15722,0.20297
2001,North Rhine-Westphalia,5th Quintile,Not Working,0.28108,289,1085,0.25431,0.30784
2001,Hesse,1st Quintile,Full Time,0.14572,38,244,0.10135,0.19008
2001,Hesse,1st Quintile,Part Time,0.27446,67,244,0.21836,0.33057
2001,Hesse,1st Quintile,Not Working,0.57982,139,244,0.51776,0.64188
2001,Hesse,2nd Quintile,Full Time,0.31614,89,263,0.25984,0.37244
2001,Hesse,2nd Quintile,Part Time,0.21155,55,263,0.16209,0.26100
2001,Hesse,2nd Quintile,Not Working,0.47231,119,263,0.41186,0.53276
2001,Hesse,3rd Quintile,Full Time,0.39210,128,313,0.33792,0.44627
2001,Hesse,3rd Quintile,Part Time,0.22150,82,313,0.17542,0.26758
2001,Hesse,3rd Quintile,Not Working,0.38640,103,313,0.33237,0.44043
2001,Hesse,4th Quintile,Full Time,0.44387,125,256,0.38289,0.50486
2001,Hesse,4th Quintile,Part Time,0.21500,58,256,0.16458,0.26543
2001,Hesse,4th Quintile,Not Working,0.34112,73,256,0.28293,0.39931
2001,Hesse,5th Quintile,Full Time,0.55261,224,405,0.50412,0.60109
2001,Hesse,5th Quintile,Part Time,0.21379,99,405,0.17381,0.25377
2001,Hesse,5th Quintile,Not Working,0.23360,82,405,0.19234,0.27486
