,Unnamed: 0,year,bula_h,migback,pli0096_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1479,1479,2021,Hamburg,No migration background,Never,0.71553,188,16303,0.59156,0.84178
1480,1480,2021,Hamburg,Direct migration background,Never,1.0,77,16303,0.66098,1.49845
1481,1481,2021,Lower Saxony,No migration background,At least once per week,0.1609,239,16303,0.13306,0.19646
1482,1482,2021,Lower Saxony,No migration background,At least once per month,0.09901,154,16303,0.07804,0.12314
1483,1483,2021,Lower Saxony,No migration background,Seldom,0.10103,162,16303,0.08495,0.12054
1484,1484,2021,Lower Saxony,No migration background,Never,0.63906,774,16303,0.5916,0.69732
1485,1485,2021,Lower Saxony,Direct migration background,Never,1.0,191,16303,0.71746,1.25645
1486,1486,2021,Lower Saxony,Indirect migration background,Never,1.0,44,16303,0.6996,1.39952
1487,1487,2021,Bremen,No migration background,Never,1.0,58,16303,0.66601,1.28862
1488,1488,2021,North Rhine-Westphalia,No migration background,At least once per week,0.13111,354,16303,0.11524,0.15014
1489,1489,2021,North Rhine-Westphalia,No migration background,At least once per month,0.09132,264,16303,0.07853,0.10481
1490,1490,2021,North Rhine-Westphalia,No migration background,Seldom,0.11949,315,16303,0.10404,0.13498
1491,1491,2021,North Rhine-Westphalia,No migration background,Never,0.65809,1585,16303,0.62336,0.69098
1492,1492,2021,North Rhine-Westphalia,Direct migration background,At least once per week,0.05474,50,16303,0.03722,0.07209
1493,1493,2021,North Rhine-Westphalia,Direct migration background,At least once per month,0.04625,53,16303,0.02761,0.06951
1494,1494,2021,North Rhine-Westphalia,Direct migration background,Seldom,0.08585,97,16303,0.05551,0.1241
1495,1495,2021,North Rhine-Westphalia,Direct migration background,Never,0.81316,613,16303,0.70191,0.91345
1496,1496,2021,North Rhine-Westphalia,Indirect migration background,Never,1.0,188,16303,0.79204,1.22543
1497,1497,2021,Hesse,No migration background,At least once per week,0.1541,148,16303,0.13108,0.19318
1498,1498,2021,Hesse,No migration background,At least once per month,0.10918,106,16303,0.08644,0.13593
1499,1499,2021,Hesse,No migration background,Seldom,0.15307,130,16303,0.12679,0.1804
1500,1500,2021,Hesse,No migration background,Never,0.58365,413,16303,0.52045,0.65878
1501,1501,2021,Hesse,Direct migration background,Seldom,0.1857,32,16303,0.07414,0.32664
1502,1502,2021,Hesse,Direct migration background,Never,0.8143,152,16303,0.5732,1.06016
1503,1503,2021,Hesse,Indirect migration background,Never,1.0,37,16303,0.53952,1.53643
1504,1504,2021,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.1457,93,16303,0.10752,0.18745
1505,1505,2021,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.11302,83,16303,0.09168,0.14037
1506,1506,2021,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.18272,99,16303,0.13474,0.23513
1507,1507,2021,"Rhineland-Palatinate, Saarland",No migration background,Never,0.55856,349,16303,0.50016,0.62138
1508,1508,2021,"Rhineland-Palatinate, Saarland",Direct migration background,Never,1.0,134,16303,0.71587,1.2888
1509,1509,2021,"Rhineland-Palatinate, Saarland",Indirect migration background,Never,1.0,33,16303,0.6781,1.39002
1510,1510,2021,Baden-Wuerttemberg,No migration background,At least once per week,0.17667,277,16303,0.15433,0.20621
1511,1511,2021,Baden-Wuerttemberg,No migration background,At least once per month,0.11383,185,16303,0.09386,0.13344
1512,1512,2021,Baden-Wuerttemberg,No migration background,Seldom,0.12608,203,16303,0.10827,0.14929
1513,1513,2021,Baden-Wuerttemberg,No migration background,Never,0.58343,717,16303,0.53679,0.63416
1514,1514,2021,Baden-Wuerttemberg,Direct migration background,At least once per month,0.03573,32,16303,0.01945,0.05493
1515,1515,2021,Baden-Wuerttemberg,Direct migration background,Seldom,0.06419,57,16303,0.03697,0.09782
1516,1516,2021,Baden-Wuerttemberg,Direct migration background,Never,0.90008,318,16303,0.75811,1.04181
1517,1517,2021,Baden-Wuerttemberg,Indirect migration background,Never,1.0,90,16303,0.73998,1.24244
1518,1518,2021,Bavaria,No migration background,At least once per week,0.15209,355,16303,0.13259,0.17211
1519,1519,2021,Bavaria,No migration background,At least once per month,0.12127,247,16303,0.09755,0.14499
1520,1520,2021,Bavaria,No migration background,Seldom,0.14315,288,16303,0.12031,0.16688
1521,1521,2021,Bavaria,No migration background,Never,0.58349,1110,16303,0.54165,0.62318
1522,1522,2021,Bavaria,Direct migration background,At least once per week,0.04977,34,16303,0.0274,0.07648
1523,1523,2021,Bavaria,Direct migration background,Seldom,0.14147,79,16303,0.09005,0.19159
1524,1524,2021,Bavaria,Direct migration background,Never,0.80876,383,16303,0.66959,0.97388
1525,1525,2021,Bavaria,Indirect migration background,Never,1.0,103,16303,0.78216,1.23723
1526,1526,2021,Berlin,No migration background,At least once per week,0.11802,77,16303,0.09208,0.1537
1527,1527,2021,Berlin,No migration background,At least once per month,0.0805,51,16303,0.05579,0.10919
1528,1528,2021,Berlin,No migration background,Seldom,0.15205,91,16303,0.11923,0.18178
1529,1529,2021,Berlin,No migration background,Never,0.64944,351,16303,0.57105,0.71214
1530,1530,2021,Berlin,Direct migration background,Never,1.0,118,16303,0.70038,1.36003
1531,1531,2021,Berlin,Indirect migration background,Never,1.0,32,16303,0.69234,1.3615
1532,1532,2021,Brandenburg,No migration background,At least once per week,0.08507,77,16303,0.06624,0.10482
1533,1533,2021,Brandenburg,No migration background,At least once per month,0.13214,71,16303,0.09362,0.18211
1534,1534,2021,Brandenburg,No migration background,Seldom,0.14185,81,16303,0.11481,0.1687
1535,1535,2021,Brandenburg,No migration background,Never,0.64095,368,16303,0.57306,0.7262
1536,1536,2021,Brandenburg,Direct migration background,Never,1.0,41,16303,0.52177,1.54506
1537,1537,2021,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.09639,43,16303,0.05822,0.13698
1538,1538,2021,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.09045,35,16303,0.062,0.13819
1539,1539,2021,Mecklenburg-Western Pomerania,No migration background,Seldom,0.12036,47,16303,0.09145,0.15876
1540,1540,2021,Mecklenburg-Western Pomerania,No migration background,Never,0.6928,249,16303,0.59776,0.80736
1541,1541,2021,Saxony,No migration background,At least once per week,0.11235,118,16303,0.08848,0.14431
1542,1542,2021,Saxony,No migration background,At least once per month,0.12249,132,16303,0.09684,0.14985
1543,1543,2021,Saxony,No migration background,Seldom,0.13461,124,16303,0.10408,0.16823
1544,1544,2021,Saxony,No migration background,Never,0.63056,650,16303,0.57781,0.69262
1545,1545,2021,Saxony,Direct migration background,Never,1.0,51,16303,0.61798,1.53614
1546,1546,2021,Saxony-Anhalt,No migration background,At least once per week,0.11211,64,16303,0.06823,0.16534
1547,1547,2021,Saxony-Anhalt,No migration background,At least once per month,0.12611,65,16303,0.08658,0.17192
1548,1548,2021,Saxony-Anhalt,No migration background,Seldom,0.1301,63,16303,0.09572,0.16417
1549,1549,2021,Saxony-Anhalt,No migration background,Never,0.63168,320,16303,0.53504,0.7116
1550,1550,2021,Thuringa,No migration background,At least once per week,0.14143,57,16303,0.09912,0.1935
1551,1551,2021,Thuringa,No migration background,At least once per month,0.10259,68,16303,0.07922,0.13133
1552,1552,2021,Thuringa,No migration background,Seldom,0.10097,68,16303,0.07258,0.13113
1553,1553,2021,Thuringa,No migration background,Never,0.65501,348,16303,0.57686,0.73721
1554,1554,2021,Thuringa,Direct migration background,Never,1.0,33,16303,0.44064,1.72549
