year,migback,quintil_oecd,pli0096_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2021,Indirect migration background,2nd Quintile,Seldom,0.10256410256410256,27598,0.09898464945921963,0.10614355566898549
2021,Indirect migration background,2nd Quintile,At least once per month,0.05641025641025641,27598,0.05368825773864797,0.05913225508186485
2021,Indirect migration background,3rd Quintile,Never,0.6167664670658682,27598,0.6110304637409983,0.6225024703907381
2021,Indirect migration background,3rd Quintile,Seldom,0.16766467065868262,27598,0.16325722251915964,0.1720721187982056
2021,Indirect migration background,3rd Quintile,At least once per week,0.1317365269461078,27598,0.12774631341897696,0.13572674047323863
2021,Indirect migration background,3rd Quintile,At least once per month,0.08383233532934131,27598,0.08056261559639813,0.0871020550622845
2021,Indirect migration background,4th Quintile,Never,0.5906040268456376,27598,0.5848025675247797,0.5964054861664956
2021,Indirect migration background,4th Quintile,At least once per week,0.1476510067114094,27598,0.14346553704607137,0.15183647637674744
2021,Indirect migration background,4th Quintile,Seldom,0.1342281879194631,27598,0.13020619917609735,0.13825017666282882
2021,Indirect migration background,4th Quintile,At least once per month,0.12751677852348994,27598,0.12358146376376856,0.1314520932832113
2021,Indirect migration background,5th Quintile,Never,0.5752688172043011,27598,0.5694369213943032,0.581100713014299
2021,Indirect migration background,5th Quintile,Seldom,0.16129032258064516,27598,0.1569509469219885,0.16562969823930182
2021,Indirect migration background,5th Quintile,At least once per week,0.15591397849462366,27598,0.15163388607160838,0.16019407091763893
2021,Indirect migration background,5th Quintile,At least once per month,0.10752688172043011,27598,0.10387199968873491,0.11118176375212531
