"pli0096_h","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","2004","17-29","1 Einkommensschwächstes Quintil","","","",""
"Nie","2004","17-29","2","","","",""
"Nie","2004","17-29","3","","","",""
"Nie","2004","17-29","4","","","",""
"Nie","2004","17-29","5 Einkommensstärkstes Quintil","","","",""
"Nie","2004","30-45","1 Einkommensschwächstes Quintil","","","",""
"Nie","2004","30-45","2","","","",""
"Nie","2004","30-45","3","","","",""
"Nie","2004","30-45","4","","","",""
"Nie","2004","30-45","5 Einkommensstärkstes Quintil","","","",""
"Nie","2004","46-65","1 Einkommensschwächstes Quintil","","","",""
"Nie","2004","46-65","2","","","",""
"Nie","2004","46-65","3","","","",""
"Nie","2004","46-65","4","","","",""
"Nie","2004","46-65","5 Einkommensstärkstes Quintil","","","",""
"Nie","2004","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","2004","66","2","","","",""
"Nie","2004","66","3","","","",""
"Nie","2004","66","4","","","",""
"Nie","2004","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2005","17-29","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2005","17-29","2","","","",""
"Täglich","2005","17-29","3","","","",""
"Täglich","2005","17-29","4","","","",""
"Täglich","2005","17-29","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2005","30-45","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2005","30-45","2","","","",""
"Täglich","2005","30-45","3","","","",""
"Täglich","2005","30-45","4","","","",""
"Täglich","2005","30-45","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2005","46-65","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2005","46-65","2","","","",""
"Täglich","2005","46-65","3","","","",""
"Täglich","2005","46-65","4","","","",""
"Täglich","2005","46-65","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2005","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2005","66","2","","","",""
"Täglich","2005","66","3","","","",""
"Täglich","2005","66","4","","","",""
"Täglich","2005","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2005","17-29","1 Einkommensschwächstes Quintil","80","0.0703878903766303","0.0554203126101682","0.0853554681430923"
"Min 1x pro Woche","2005","17-29","2","68","0.0715392870230218","0.0544920145509985","0.0885865594950451"
"Min 1x pro Woche","2005","17-29","3","50","0.0633388840057563","0.0447140738106042","0.0819636942009084"
"Min 1x pro Woche","2005","17-29","4","77","0.107226643167368","0.0844522434339416","0.130001042900794"
"Min 1x pro Woche","2005","17-29","5 Einkommensstärkstes Quintil","46","0.127234915050747","0.0962037513795868","0.158266078721907"
"Min 1x pro Woche","2005","30-45","1 Einkommensschwächstes Quintil","79","0.0727168934581064","0.058061473443161","0.0873723134730518"
"Min 1x pro Woche","2005","30-45","2","94","0.0824494440830128","0.0677882746602578","0.0971106135057678"
"Min 1x pro Woche","2005","30-45","3","93","0.0697795808051512","0.055180945061974","0.0843782165483284"
"Min 1x pro Woche","2005","30-45","4","138","0.0963128046125391","0.0798523589170039","0.112773250308074"
"Min 1x pro Woche","2005","30-45","5 Einkommensstärkstes Quintil","97","0.0890579543887048","0.0722565615627287","0.105859347214681"
"Min 1x pro Woche","2005","46-65","1 Einkommensschwächstes Quintil","89","0.0896157463569609","0.0732839600234238","0.105947532690498"
"Min 1x pro Woche","2005","46-65","2","117","0.0894394429057399","0.0739975643275225","0.104881321483957"
"Min 1x pro Woche","2005","46-65","3","112","0.0981084652998303","0.0810053421296517","0.115211588470009"
"Min 1x pro Woche","2005","46-65","4","174","0.107146466267122","0.091160176338364","0.123132756195879"
"Min 1x pro Woche","2005","46-65","5 Einkommensstärkstes Quintil","260","0.132471202380233","0.11715535709438","0.147787047666087"
"Min 1x pro Woche","2005","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2005","66","2","","","",""
"Min 1x pro Woche","2005","66","3","","","",""
"Min 1x pro Woche","2005","66","4","","","",""
"Min 1x pro Woche","2005","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2005","17-29","1 Einkommensschwächstes Quintil","59","0.0558126105647829","0.0423804173985613","0.0692448037310045"
"Min 1x pro Monat","2005","17-29","2","57","0.0846601225379877","0.0662468292362612","0.103073415839714"
"Min 1x pro Monat","2005","17-29","3","51","0.085756045142211","0.0643454456783161","0.107166644606106"
"Min 1x pro Monat","2005","17-29","4","52","0.0700968621448301","0.0513039917469374","0.0888897325427228"
"Min 1x pro Monat","2005","17-29","5 Einkommensstärkstes Quintil","34","0.0727570219840087","0.0485701079071157","0.0969439360609017"
"Min 1x pro Monat","2005","30-45","1 Einkommensschwächstes Quintil","72","0.0617243300318317","0.0481422008449969","0.0753064592186664"
"Min 1x pro Monat","2005","30-45","2","127","0.0906145562129075","0.07531310125224","0.105916011173575"
"Min 1x pro Monat","2005","30-45","3","111","0.0896512469079063","0.0732816785386562","0.106020815277157"
"Min 1x pro Monat","2005","30-45","4","111","0.0822066675592188","0.0668811029956284","0.0975322321228092"
"Min 1x pro Monat","2005","30-45","5 Einkommensstärkstes Quintil","116","0.0874468998627425","0.0707834532061957","0.104110346519289"
"Min 1x pro Monat","2005","46-65","1 Einkommensschwächstes Quintil","90","0.0660942069004089","0.0518885150341442","0.0802998987666736"
"Min 1x pro Monat","2005","46-65","2","121","0.0851616002285133","0.0700581811513979","0.100265019305629"
"Min 1x pro Monat","2005","46-65","3","123","0.105779822955521","0.0880963046065828","0.123463341304459"
"Min 1x pro Monat","2005","46-65","4","175","0.117502346941047","0.100858692201541","0.134146001680554"
"Min 1x pro Monat","2005","46-65","5 Einkommensstärkstes Quintil","233","0.101041950755896","0.0874256587843457","0.114658242727446"
"Min 1x pro Monat","2005","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2005","66","2","","","",""
"Min 1x pro Monat","2005","66","3","","","",""
"Min 1x pro Monat","2005","66","4","","","",""
"Min 1x pro Monat","2005","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2005","17-29","1 Einkommensschwächstes Quintil","173","0.179420301862749","0.156968673850724","0.201871929874774"
"Seltener","2005","17-29","2","124","0.136707733250081","0.113984177009511","0.159431289490652"
"Seltener","2005","17-29","3","109","0.169957404368233","0.141237324649161","0.198677484087305"
"Seltener","2005","17-29","4","112","0.132215827808815","0.10728294131167","0.157148714305959"
"Seltener","2005","17-29","5 Einkommensstärkstes Quintil","95","0.179899499139725","0.144131491997014","0.215667506282436"
"Seltener","2005","30-45","1 Einkommensschwächstes Quintil","164","0.135771972197569","0.116439220467788","0.155104723927349"
"Seltener","2005","30-45","2","228","0.174078804248882","0.153867143573226","0.194290464924538"
"Seltener","2005","30-45","3","223","0.197437063499574","0.174627916115739","0.220246210883409"
"Seltener","2005","30-45","4","201","0.175959619514489","0.154713908725964","0.197205330303014"
"Seltener","2005","30-45","5 Einkommensstärkstes Quintil","185","0.166437428248303","0.144466006754524","0.188408849742081"
"Seltener","2005","46-65","1 Einkommensschwächstes Quintil","111","0.0963187600614404","0.0794496476373824","0.113187872485498"
"Seltener","2005","46-65","2","162","0.11654957333832","0.09918645960877","0.133912687067871"
"Seltener","2005","46-65","3","163","0.130241664109724","0.110889956426233","0.149593371793215"
"Seltener","2005","46-65","4","230","0.14437996313392","0.126213826161415","0.162546100106424"
"Seltener","2005","46-65","5 Einkommensstärkstes Quintil","322","0.167748438584801","0.150867568249763","0.184629308919838"
"Seltener","2005","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2005","66","2","","","",""
"Seltener","2005","66","3","","","",""
"Seltener","2005","66","4","","","",""
"Seltener","2005","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","2005","17-29","1 Einkommensschwächstes Quintil","810","0.694379197195838","0.667424064796478","0.721334329595198"
"Nie","2005","17-29","2","629","0.707092857188909","0.676990254997815","0.737195459380003"
"Nie","2005","17-29","3","447","0.6809476664838","0.645306391058948","0.716588941908651"
"Nie","2005","17-29","4","468","0.690460666878988","0.656431417739857","0.724489916018118"
"Nie","2005","17-29","5 Einkommensstärkstes Quintil","268","0.62010856382552","0.574911539351253","0.665305588299786"
"Nie","2005","30-45","1 Einkommensschwächstes Quintil","891","0.729786804312493","0.704724227722216","0.75484938090277"
"Nie","2005","30-45","2","903","0.652857195455198","0.62748120942048","0.678233181489916"
"Nie","2005","30-45","3","743","0.643132108787368","0.615681056709204","0.670583160865533"
"Nie","2005","30-45","4","784","0.645520908313753","0.618831374990632","0.672210441636873"
"Nie","2005","30-45","5 Einkommensstärkstes Quintil","706","0.65705771750025","0.629056569846276","0.685058865154225"
"Nie","2005","46-65","1 Einkommensschwächstes Quintil","885","0.74797128668119","0.723145865118739","0.77279670824364"
"Nie","2005","46-65","2","912","0.708849383527426","0.68426739489508","0.733431372159773"
"Nie","2005","46-65","3","764","0.665870047634925","0.638749561420575","0.692990533849275"
"Nie","2005","46-65","4","859","0.630971223657911","0.606030816387933","0.65591163092789"
"Nie","2005","46-65","5 Einkommensstärkstes Quintil","1067","0.59873840827907","0.576593665685484","0.620883150872656"
"Nie","2005","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","2005","66","2","","","",""
"Nie","2005","66","3","","","",""
"Nie","2005","66","4","","","",""
"Nie","2005","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2006","17-29","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2006","17-29","2","","","",""
"Täglich","2006","17-29","3","","","",""
"Täglich","2006","17-29","4","","","",""
"Täglich","2006","17-29","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2006","30-45","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2006","30-45","2","","","",""
"Täglich","2006","30-45","3","","","",""
"Täglich","2006","30-45","4","","","",""
"Täglich","2006","30-45","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2006","46-65","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2006","46-65","2","","","",""
"Täglich","2006","46-65","3","","","",""
"Täglich","2006","46-65","4","","","",""
"Täglich","2006","46-65","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2006","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2006","66","2","","","",""
"Täglich","2006","66","3","","","",""
"Täglich","2006","66","4","","","",""
"Täglich","2006","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2006","17-29","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2006","17-29","2","","","",""
"Min 1x pro Woche","2006","17-29","3","","","",""
"Min 1x pro Woche","2006","17-29","4","","","",""
"Min 1x pro Woche","2006","17-29","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2006","30-45","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2006","30-45","2","","","",""
"Min 1x pro Woche","2006","30-45","3","","","",""
"Min 1x pro Woche","2006","30-45","4","","","",""
"Min 1x pro Woche","2006","30-45","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2006","46-65","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2006","46-65","2","","","",""
"Min 1x pro Woche","2006","46-65","3","","","",""
"Min 1x pro Woche","2006","46-65","4","","","",""
"Min 1x pro Woche","2006","46-65","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2006","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2006","66","2","","","",""
"Min 1x pro Woche","2006","66","3","","","",""
"Min 1x pro Woche","2006","66","4","","","",""
"Min 1x pro Woche","2006","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2006","17-29","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2006","17-29","2","","","",""
"Min 1x pro Monat","2006","17-29","3","","","",""
"Min 1x pro Monat","2006","17-29","4","","","",""
"Min 1x pro Monat","2006","17-29","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2006","30-45","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2006","30-45","2","","","",""
"Min 1x pro Monat","2006","30-45","3","","","",""
"Min 1x pro Monat","2006","30-45","4","","","",""
"Min 1x pro Monat","2006","30-45","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2006","46-65","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2006","46-65","2","","","",""
"Min 1x pro Monat","2006","46-65","3","","","",""
"Min 1x pro Monat","2006","46-65","4","","","",""
"Min 1x pro Monat","2006","46-65","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2006","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2006","66","2","","","",""
"Min 1x pro Monat","2006","66","3","","","",""
"Min 1x pro Monat","2006","66","4","","","",""
"Min 1x pro Monat","2006","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2006","17-29","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","17-29","2","","","",""
"Seltener","2006","17-29","3","","","",""
"Seltener","2006","17-29","4","","","",""
"Seltener","2006","17-29","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2006","30-45","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","30-45","2","","","",""
"Seltener","2006","30-45","3","","","",""
"Seltener","2006","30-45","4","","","",""
"Seltener","2006","30-45","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2006","46-65","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","46-65","2","","","",""
"Seltener","2006","46-65","3","","","",""
"Seltener","2006","46-65","4","","","",""
"Seltener","2006","46-65","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2006","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","66","2","","","",""
"Seltener","2006","66","3","","","",""
"Seltener","2006","66","4","","","",""
"Seltener","2006","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","2006","17-29","1 Einkommensschwächstes Quintil","","","",""
"Nie","2006","17-29","2","","","",""
"Nie","2006","17-29","3","","","",""
"Nie","2006","17-29","4","","","",""
"Nie","2006","17-29","5 Einkommensstärkstes Quintil","","","",""
"Nie","2006","30-45","1 Einkommensschwächstes Quintil","","","",""
"Nie","2006","30-45","2","","","",""
"Nie","2006","30-45","3","","","",""
"Nie","2006","30-45","4","","","",""
"Nie","2006","30-45","5 Einkommensstärkstes Quintil","","","",""
"Nie","2006","46-65","1 Einkommensschwächstes Quintil","","","",""
"Nie","2006","46-65","2","","","",""
"Nie","2006","46-65","3","","","",""
"Nie","2006","46-65","4","","","",""
"Nie","2006","46-65","5 Einkommensstärkstes Quintil","","","",""
"Nie","2006","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","2006","66","2","","","",""
"Nie","2006","66","3","","","",""
"Nie","2006","66","4","","","",""
"Nie","2006","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2007","17-29","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2007","17-29","2","","","",""
"Täglich","2007","17-29","3","","","",""
"Täglich","2007","17-29","4","","","",""
"Täglich","2007","17-29","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2007","30-45","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2007","30-45","2","","","",""
"Täglich","2007","30-45","3","","","",""
"Täglich","2007","30-45","4","","","",""
"Täglich","2007","30-45","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2007","46-65","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2007","46-65","2","","","",""
"Täglich","2007","46-65","3","","","",""
"Täglich","2007","46-65","4","","","",""
"Täglich","2007","46-65","5 Einkommensstärkstes Quintil","","","",""
