year,pgisced97,sex,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,Lower Secondary Level,female,Single,0.19878,302,1006,0.17411,0.22345
2022,Lower Secondary Level,female,Divorced,0.11695,111,1006,0.09708,0.13682
2022,Lower Secondary Level,female,Widowed,0.22671,105,1006,0.20082,0.25260
2022,Upper Secondary Level,male,Married,0.52909,2262,4204,0.51400,0.54418
2022,Upper Secondary Level,male,"Married, living apart",0.01874,97,4204,0.01464,0.02283
2022,Upper Secondary Level,male,Single,0.32501,1412,4204,0.31085,0.33917
2022,Upper Secondary Level,male,Divorced,0.08601,318,4204,0.07753,0.09449
2022,Upper Secondary Level,male,Widowed,0.04116,115,4204,0.03515,0.04716
2022,Upper Secondary Level,female,Married,0.47364,2456,4992,0.45978,0.48749
2022,Upper Secondary Level,female,"Married, living apart",0.02452,134,4992,0.02023,0.02881
2022,Upper Secondary Level,female,Single,0.22934,1353,4992,0.21767,0.24100
2022,Upper Secondary Level,female,Divorced,0.14422,659,4992,0.13447,0.15396
2022,Upper Secondary Level,female,Widowed,0.12829,390,4992,0.11902,0.13757
2022,Post-secondary Non-tertiary Level,male,Married,0.44047,448,845,0.40698,0.47397
2022,Post-secondary Non-tertiary Level,male,Single,0.43817,347,845,0.40469,0.47164
2022,Post-secondary Non-tertiary Level,male,Divorced,0.08749,50,845,0.06842,0.10655
2022,Post-secondary Non-tertiary Level,female,Married,0.48381,701,1325,0.45689,0.51073
2022,Post-secondary Non-tertiary Level,female,"Married, living apart",0.02179,38,1325,0.01392,0.02965
2022,Post-secondary Non-tertiary Level,female,Single,0.32352,404,1325,0.29832,0.34872
2022,Post-secondary Non-tertiary Level,female,Divorced,0.10936,141,1325,0.09255,0.12617
2022,Post-secondary Non-tertiary Level,female,Widowed,0.06153,41,1325,0.04858,0.07447
2022,First Stage of Tertiary Education,male,Married,0.63832,587,847,0.60594,0.67069
2022,First Stage of Tertiary Education,male,Single,0.19970,156,847,0.17276,0.22664
2022,First Stage of Tertiary Education,male,Divorced,0.08637,72,847,0.06744,0.10530
2022,First Stage of Tertiary Education,male,Widowed,0.04182,32,847,0.02833,0.05531
2022,First Stage of Tertiary Education,female,Married,0.54732,301,449,0.50123,0.59341
2022,First Stage of Tertiary Education,female,Single,0.20002,93,449,0.16298,0.23707
2022,First Stage of Tertiary Education,female,Divorced,0.12344,55,449,0.09298,0.15390
2022,Second Stage of Tertiary Education,male,Married,0.57361,2677,4472,0.55912,0.58811
2022,Second Stage of Tertiary Education,male,"Married, living apart",0.02644,138,4472,0.02174,0.03114
2022,Second Stage of Tertiary Education,male,Single,0.29570,1343,4472,0.28232,0.30907
2022,Second Stage of Tertiary Education,male,Divorced,0.07374,238,4472,0.06608,0.08140
2022,Second Stage of Tertiary Education,male,Widowed,0.03050,76,4472,0.02546,0.03554
2022,Second Stage of Tertiary Education,female,Married,0.50717,2223,4165,0.49198,0.52236
2022,Second Stage of Tertiary Education,female,"Married, living apart",0.02062,128,4165,0.01631,0.02494
2022,Second Stage of Tertiary Education,female,Single,0.31134,1336,4165,0.29728,0.32541
2022,Second Stage of Tertiary Education,female,Divorced,0.09857,331,4165,0.08952,0.10762
2022,Second Stage of Tertiary Education,female,Widowed,0.06229,147,4165,0.05495,0.06963
