year,pgisced97,quintil_oecd,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,First Stage of Tertiary Education,2nd Quintile,Married,0.68837,223,258,0.63174,0.74499
2001,First Stage of Tertiary Education,2nd Quintile,Single,0.14700,35,258,0.10371,0.19029
2001,First Stage of Tertiary Education,3rd Quintile,Married,0.77029,325,372,0.72749,0.81310
2001,First Stage of Tertiary Education,3rd Quintile,Single,0.13136,47,372,0.09699,0.16574
2001,First Stage of Tertiary Education,4th Quintile,Married,0.63827,303,397,0.59095,0.68560
2001,First Stage of Tertiary Education,4th Quintile,Single,0.13518,59,397,0.10151,0.16886
2001,First Stage of Tertiary Education,4th Quintile,Divorced,0.12490,35,397,0.09234,0.15746
2001,First Stage of Tertiary Education,5th Quintile,Married,0.67668,287,375,0.62928,0.72409
2001,First Stage of Tertiary Education,5th Quintile,Single,0.16595,55,375,0.12824,0.20365
2001,First Stage of Tertiary Education,5th Quintile,Divorced,0.09683,33,375,0.06686,0.12680
2001,Second Stage of Tertiary Education,1st Quintile,Married,0.37715,101,218,0.31266,0.44164
2001,Second Stage of Tertiary Education,1st Quintile,Single,0.37996,80,218,0.31538,0.44454
2001,Second Stage of Tertiary Education,1st Quintile,Divorced,0.18406,37,218,0.13250,0.23563
2001,Second Stage of Tertiary Education,2nd Quintile,Married,0.56339,232,309,0.50800,0.61878
2001,Second Stage of Tertiary Education,2nd Quintile,Single,0.27254,77,309,0.22281,0.32227
2001,Second Stage of Tertiary Education,3rd Quintile,Married,0.65533,397,507,0.61392,0.69674
2001,Second Stage of Tertiary Education,3rd Quintile,Single,0.13836,67,507,0.10828,0.16845
2001,Second Stage of Tertiary Education,3rd Quintile,Divorced,0.11254,43,507,0.08501,0.14008
2001,Second Stage of Tertiary Education,4th Quintile,Married,0.69668,639,822,0.66523,0.72812
2001,Second Stage of Tertiary Education,4th Quintile,Single,0.18816,134,822,0.16143,0.21490
2001,Second Stage of Tertiary Education,4th Quintile,Divorced,0.06824,49,822,0.05099,0.08549
2001,Second Stage of Tertiary Education,5th Quintile,Married,0.64423,1094,1553,0.62041,0.66805
2001,Second Stage of Tertiary Education,5th Quintile,"Married, living apart",0.03321,40,1553,0.02429,0.04212
2001,Second Stage of Tertiary Education,5th Quintile,Single,0.21764,286,1553,0.19711,0.23817
2001,Second Stage of Tertiary Education,5th Quintile,Divorced,0.07214,93,1553,0.05926,0.08501
2001,Second Stage of Tertiary Education,5th Quintile,Widowed,0.03279,40,1553,0.02393,0.04165
2002,No answer / don't know,1st Quintile,Single,0.80143,49,49,0.68857,0.91428
2002,No answer / don't know,2nd Quintile,Single,0.80018,33,33,0.66163,0.93873
2002,Pre-primary Level,3rd Quintile,Single,0.99382,127,127,0.98013,1.00750
2002,Primary Level,1st Quintile,Married,0.63841,87,87,0.53687,0.73996
2002,Primary Level,2nd Quintile,Married,0.60860,49,49,0.47052,0.74667
2002,Lower Secondary Level,1st Quintile,Married,0.39734,409,848,0.36439,0.43030
2002,Lower Secondary Level,1st Quintile,Single,0.26145,242,848,0.23186,0.29105
2002,Lower Secondary Level,1st Quintile,Divorced,0.10697,76,848,0.08615,0.12778
2002,Lower Secondary Level,1st Quintile,Widowed,0.19710,121,848,0.17031,0.22390
2002,Lower Secondary Level,2nd Quintile,Married,0.47416,363,698,0.43709,0.51123
2002,Lower Secondary Level,2nd Quintile,Single,0.23821,185,698,0.20658,0.26984
2002,Lower Secondary Level,2nd Quintile,Divorced,0.05139,35,698,0.03499,0.06778
2002,Lower Secondary Level,2nd Quintile,Widowed,0.21054,115,698,0.18027,0.24080
2002,Lower Secondary Level,3rd Quintile,Married,0.48721,253,477,0.44231,0.53211
2002,Lower Secondary Level,3rd Quintile,Single,0.26694,156,477,0.22720,0.30668
2002,Lower Secondary Level,3rd Quintile,Widowed,0.17959,68,477,0.14511,0.21407
2002,Lower Secondary Level,4th Quintile,Married,0.48071,227,429,0.43338,0.52805
2002,Lower Secondary Level,4th Quintile,Single,0.27042,136,429,0.22834,0.31250
2002,Lower Secondary Level,4th Quintile,Widowed,0.19459,66,429,0.15708,0.23209
2002,Lower Secondary Level,5th Quintile,Married,0.51019,129,249,0.44797,0.57240
2002,Lower Secondary Level,5th Quintile,Single,0.23129,83,249,0.17881,0.28377
2002,Lower Secondary Level,5th Quintile,Widowed,0.21233,37,249,0.16143,0.26323
2002,Upper Secondary Level,1st Quintile,Married,0.44077,875,1763,0.41759,0.46395
2002,Upper Secondary Level,1st Quintile,"Married, living apart",0.04525,85,1763,0.03555,0.05496
2002,Upper Secondary Level,1st Quintile,Single,0.25598,430,1763,0.23560,0.27635
2002,Upper Secondary Level,1st Quintile,Divorced,0.16145,246,1763,0.14427,0.17863
2002,Upper Secondary Level,1st Quintile,Widowed,0.09655,127,1763,0.08276,0.11035
2002,Upper Secondary Level,2nd Quintile,Married,0.63344,1544,2256,0.61355,0.65333
2002,Upper Secondary Level,2nd Quintile,"Married, living apart",0.02309,54,2256,0.01689,0.02929
2002,Upper Secondary Level,2nd Quintile,Single,0.16522,362,2256,0.14989,0.18055
2002,Upper Secondary Level,2nd Quintile,Divorced,0.06791,122,2256,0.05753,0.07830
2002,Upper Secondary Level,2nd Quintile,Widowed,0.11034,174,2256,0.09741,0.12327
2002,Upper Secondary Level,3rd Quintile,Married,0.62727,1551,2357,0.60774,0.64679
2002,Upper Secondary Level,3rd Quintile,"Married, living apart",0.01742,45,2357,0.01214,0.02270
2002,Upper Secondary Level,3rd Quintile,Single,0.20465,471,2357,0.18836,0.22094
2002,Upper Secondary Level,3rd Quintile,Divorced,0.06907,144,2357,0.05883,0.07931
2002,Upper Secondary Level,3rd Quintile,Widowed,0.08160,146,2357,0.07054,0.09265
2002,Upper Secondary Level,4th Quintile,Married,0.60442,1485,2322,0.58453,0.62431
2002,Upper Secondary Level,4th Quintile,"Married, living apart",0.01636,39,2322,0.01120,0.02152
2002,Upper Secondary Level,4th Quintile,Single,0.22449,495,2322,0.20751,0.24146
2002,Upper Secondary Level,4th Quintile,Divorced,0.06838,148,2322,0.05811,0.07865
2002,Upper Secondary Level,4th Quintile,Widowed,0.08635,155,2322,0.07492,0.09778
2002,Upper Secondary Level,5th Quintile,Married,0.63932,1468,2242,0.61944,0.65920
2002,Upper Secondary Level,5th Quintile,"Married, living apart",0.01805,37,2242,0.01254,0.02356
2002,Upper Secondary Level,5th Quintile,Single,0.18621,470,2242,0.17009,0.20233
2002,Upper Secondary Level,5th Quintile,Divorced,0.07004,139,2242,0.05948,0.08061
2002,Upper Secondary Level,5th Quintile,Widowed,0.08638,128,2242,0.07475,0.09801
2002,Post-secondary Non-tertiary Level,1st Quintile,Married,0.38958,81,144,0.30965,0.46951
2002,Post-secondary Non-tertiary Level,1st Quintile,Single,0.41179,63,144,0.33112,0.49246
2002,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.65710,110,153,0.58163,0.73256
2002,Post-secondary Non-tertiary Level,2nd Quintile,Single,0.25200,43,153,0.18298,0.32102
2002,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.63082,103,152,0.55385,0.70780
2002,Post-secondary Non-tertiary Level,3rd Quintile,Single,0.31603,49,152,0.24187,0.39018
2002,Post-secondary Non-tertiary Level,4th Quintile,Married,0.46700,121,206,0.39870,0.53529
2002,Post-secondary Non-tertiary Level,4th Quintile,Single,0.42056,85,206,0.35298,0.48813
2002,Post-secondary Non-tertiary Level,5th Quintile,Married,0.50409,179,275,0.44489,0.56329
2002,Post-secondary Non-tertiary Level,5th Quintile,Single,0.33706,96,275,0.28109,0.39304
2002,First Stage of Tertiary Education,1st Quintile,Married,0.43612,78,78,0.32535,0.54689
2002,First Stage of Tertiary Education,2nd Quintile,Married,0.66166,204,239,0.60155,0.72177
2002,First Stage of Tertiary Education,2nd Quintile,Single,0.14954,35,239,0.10423,0.19484
2002,First Stage of Tertiary Education,3rd Quintile,Married,0.77499,262,298,0.72749,0.82248
2002,First Stage of Tertiary Education,3rd Quintile,Single,0.10611,36,298,0.07108,0.14114
2002,First Stage of Tertiary Education,4th Quintile,Married,0.69460,309,362,0.64708,0.74211
2002,First Stage of Tertiary Education,4th Quintile,Single,0.15277,53,362,0.11566,0.18988
2002,First Stage of Tertiary Education,5th Quintile,Married,0.63877,318,408,0.59210,0.68544
2002,First Stage of Tertiary Education,5th Quintile,Single,0.15199,53,408,0.11712,0.18687
2002,First Stage of Tertiary Education,5th Quintile,Divorced,0.10675,37,408,0.07675,0.13675
2002,Second Stage of Tertiary Education,1st Quintile,Married,0.41061,100,161,0.33438,0.48683
2002,Second Stage of Tertiary Education,1st Quintile,Single,0.34926,61,161,0.27539,0.42313
2002,Second Stage of Tertiary Education,2nd Quintile,Married,0.63950,191,234,0.57785,0.70115
2002,Second Stage of Tertiary Education,2nd Quintile,Single,0.14643,43,234,0.10103,0.19182
2002,Second Stage of Tertiary Education,3rd Quintile,Married,0.65421,338,455,0.61046,0.69796
2002,Second Stage of Tertiary Education,3rd Quintile,Single,0.18389,81,455,0.14826,0.21953
2002,Second Stage of Tertiary Education,3rd Quintile,Divorced,0.09799,36,455,0.07064,0.12533
2002,Second Stage of Tertiary Education,4th Quintile,Married,0.63282,580,803,0.59945,0.66618
2002,Second Stage of Tertiary Education,4th Quintile,Single,0.22003,136,803,0.19135,0.24870
2002,Second Stage of Tertiary Education,4th Quintile,Divorced,0.08307,55,803,0.06397,0.10218
2002,Second Stage of Tertiary Education,4th Quintile,Widowed,0.05122,32,803,0.03596,0.06648
2002,Second Stage of Tertiary Education,5th Quintile,Married,0.58623,1130,1586,0.56198,0.61047
2002,Second Stage of Tertiary Education,5th Quintile,Single,0.26121,309,1586,0.23958,0.28284
2002,Second Stage of Tertiary Education,5th Quintile,Divorced,0.09070,108,1586,0.07656,0.10484
2002,Second Stage of Tertiary Education,5th Quintile,Widowed,0.03521,39,1586,0.02614,0.04429
2003,No answer / don't know,1st Quintile,Single,0.84215,66,66,0.75352,0.93079
2003,No answer / don't know,2nd Quintile,Single,0.88417,40,40,0.78374,0.98461
2003,No answer / don't know,3rd Quintile,Single,0.75313,35,35,0.60819,0.89807
2003,No answer / don't know,4th Quintile,Single,0.88004,38,38,0.77535,0.98474
2003,Pre-primary Level,1st Quintile,Single,0.97850,97,97,0.94948,1.00751
2003,Pre-primary Level,3rd Quintile,Single,0.98941,112,112,0.97037,1.00845
2003,Pre-primary Level,4th Quintile,Single,0.98782,128,128,0.96875,1.00690
2003,Pre-primary Level,5th Quintile,Single,0.99768,177,177,0.99058,1.00479
2003,Primary Level,1st Quintile,Married,0.62271,83,83,0.51780,0.72762
2003,Primary Level,2nd Quintile,Married,0.57025,42,42,0.41872,0.72179
2003,Lower Secondary Level,1st Quintile,Married,0.37549,372,816,0.34225,0.40874
2003,Lower Secondary Level,1st Quintile,Single,0.29374,247,816,0.26246,0.32501
2003,Lower Secondary Level,1st Quintile,Divorced,0.11142,78,816,0.08982,0.13303
2003,Lower Secondary Level,1st Quintile,Widowed,0.19062,119,816,0.16365,0.21759
2003,Lower Secondary Level,2nd Quintile,Married,0.46967,360,690,0.43240,0.50693
2003,Lower Secondary Level,2nd Quintile,Single,0.24799,181,690,0.21574,0.28023
2003,Lower Secondary Level,2nd Quintile,Divorced,0.06108,37,690,0.04319,0.07896
2003,Lower Secondary Level,2nd Quintile,Widowed,0.21291,112,690,0.18234,0.24347
2003,Lower Secondary Level,3rd Quintile,Married,0.49944,246,466,0.45399,0.54488
2003,Lower Secondary Level,3rd Quintile,Single,0.26938,155,466,0.22906,0.30970
2003,Lower Secondary Level,3rd Quintile,Widowed,0.18184,65,466,0.14678,0.21690
2003,Lower Secondary Level,4th Quintile,Married,0.44423,195,389,0.39478,0.49367
2003,Lower Secondary Level,4th Quintile,Single,0.26453,130,389,0.22064,0.30842
2003,Lower Secondary Level,4th Quintile,Widowed,0.21560,64,389,0.17468,0.25652
2003,Lower Secondary Level,5th Quintile,Married,0.51407,128,277,0.45510,0.57304
2003,Lower Secondary Level,5th Quintile,Single,0.27298,115,277,0.22042,0.32554
2003,Lower Secondary Level,5th Quintile,Widowed,0.16267,34,277,0.11913,0.20621
2003,Upper Secondary Level,1st Quintile,Married,0.42325,838,1751,0.40010,0.44640
2003,Upper Secondary Level,1st Quintile,"Married, living apart",0.05661,100,1751,0.04578,0.06744
2003,Upper Secondary Level,1st Quintile,Single,0.26206,442,1751,0.24145,0.28266
2003,Upper Secondary Level,1st Quintile,Divorced,0.16064,250,1751,0.14344,0.17785
2003,Upper Secondary Level,1st Quintile,Widowed,0.09744,121,1751,0.08354,0.11133
2003,Upper Secondary Level,2nd Quintile,Married,0.61908,1491,2261,0.59906,0.63911
2003,Upper Secondary Level,2nd Quintile,"Married, living apart",0.02310,53,2261,0.01690,0.02929
2003,Upper Secondary Level,2nd Quintile,Single,0.16974,376,2261,0.15426,0.18521
2003,Upper Secondary Level,2nd Quintile,Divorced,0.07704,156,2261,0.06605,0.08804
2003,Upper Secondary Level,2nd Quintile,Widowed,0.11104,185,2261,0.09809,0.12399
2003,Upper Secondary Level,3rd Quintile,Married,0.61054,1521,2335,0.59076,0.63033
2003,Upper Secondary Level,3rd Quintile,"Married, living apart",0.01848,42,2335,0.01302,0.02395
2003,Upper Secondary Level,3rd Quintile,Single,0.19455,456,2335,0.17849,0.21061
2003,Upper Secondary Level,3rd Quintile,Divorced,0.07760,146,2335,0.06674,0.08845
2003,Upper Secondary Level,3rd Quintile,Widowed,0.09882,170,2335,0.08672,0.11093
2003,Upper Secondary Level,4th Quintile,Married,0.61475,1438,2279,0.59477,0.63474
2003,Upper Secondary Level,4th Quintile,"Married, living apart",0.01498,39,2279,0.00999,0.01997
2003,Upper Secondary Level,4th Quintile,Single,0.23103,534,2279,0.21372,0.24834
2003,Upper Secondary Level,4th Quintile,Divorced,0.06206,130,2279,0.05215,0.07197
2003,Upper Secondary Level,4th Quintile,Widowed,0.07718,138,2279,0.06622,0.08814
2003,Upper Secondary Level,5th Quintile,Married,0.65271,1673,2478,0.63396,0.67146
2003,Upper Secondary Level,5th Quintile,"Married, living apart",0.01858,44,2478,0.01326,0.02390
2003,Upper Secondary Level,5th Quintile,Single,0.19423,516,2478,0.17865,0.20981
2003,Upper Secondary Level,5th Quintile,Divorced,0.06445,128,2478,0.05478,0.07412
2003,Upper Secondary Level,5th Quintile,Widowed,0.07004,117,2478,0.05999,0.08009
2003,Post-secondary Non-tertiary Level,1st Quintile,Married,0.35406,62,127,0.27056,0.43757
2003,Post-secondary Non-tertiary Level,1st Quintile,Single,0.45023,65,127,0.36335,0.53710
2003,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.67642,99,138,0.59808,0.75476
2003,Post-secondary Non-tertiary Level,2nd Quintile,Single,0.21824,39,138,0.14908,0.28741
2003,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.57565,120,185,0.50424,0.64707
2003,Post-secondary Non-tertiary Level,3rd Quintile,Single,0.30062,65,185,0.23437,0.36688
2003,Post-secondary Non-tertiary Level,4th Quintile,Married,0.49628,142,234,0.43208,0.56048
2003,Post-secondary Non-tertiary Level,4th Quintile,Single,0.39482,92,234,0.33206,0.45759
2003,Post-secondary Non-tertiary Level,5th Quintile,Married,0.55915,247,356,0.50751,0.61080
2003,Post-secondary Non-tertiary Level,5th Quintile,Single,0.27988,109,356,0.23318,0.32658
2003,First Stage of Tertiary Education,1st Quintile,Married,0.41399,68,68,0.29605,0.53193
2003,First Stage of Tertiary Education,2nd Quintile,Married,0.68767,198,234,0.62816,0.74718
2003,First Stage of Tertiary Education,2nd Quintile,Single,0.18729,36,234,0.13719,0.23739
2003,First Stage of Tertiary Education,3rd Quintile,Married,0.71822,249,291,0.66644,0.76999
2003,First Stage of Tertiary Education,3rd Quintile,Single,0.11811,42,291,0.08097,0.15526
2003,First Stage of Tertiary Education,4th Quintile,Married,0.66344,329,409,0.61759,0.70929
2003,First Stage of Tertiary Education,4th Quintile,Single,0.13305,49,409,0.10009,0.16600
2003,First Stage of Tertiary Education,4th Quintile,Divorced,0.10961,31,409,0.07929,0.13992
2003,First Stage of Tertiary Education,5th Quintile,Married,0.65220,369,473,0.60923,0.69516
2003,First Stage of Tertiary Education,5th Quintile,Single,0.15133,61,473,0.11900,0.18366
2003,First Stage of Tertiary Education,5th Quintile,Divorced,0.10250,43,473,0.07514,0.12987
2003,Second Stage of Tertiary Education,1st Quintile,Married,0.41845,100,191,0.34830,0.48859
2003,Second Stage of Tertiary Education,1st Quintile,Single,0.29577,58,191,0.23088,0.36067
2003,Second Stage of Tertiary Education,1st Quintile,Divorced,0.17580,33,191,0.12167,0.22992
2003,Second Stage of Tertiary Education,2nd Quintile,Married,0.60987,182,227,0.54627,0.67346
2003,Second Stage of Tertiary Education,2nd Quintile,Single,0.19916,45,227,0.14709,0.25123
2003,Second Stage of Tertiary Education,3rd Quintile,Married,0.63655,362,483,0.59361,0.67949
2003,Second Stage of Tertiary Education,3rd Quintile,Single,0.20721,87,483,0.17103,0.24340
2003,Second Stage of Tertiary Education,3rd Quintile,Divorced,0.09920,34,483,0.07251,0.12588
2003,Second Stage of Tertiary Education,4th Quintile,Married,0.62656,627,865,0.59430,0.65881
2003,Second Stage of Tertiary Education,4th Quintile,Single,0.22403,154,865,0.19623,0.25183
2003,Second Stage of Tertiary Education,4th Quintile,Divorced,0.08869,52,865,0.06974,0.10765
2003,Second Stage of Tertiary Education,4th Quintile,Widowed,0.03616,32,865,0.02371,0.04860
2003,Second Stage of Tertiary Education,5th Quintile,Married,0.63568,1887,2477,0.61672,0.65463
2003,Second Stage of Tertiary Education,5th Quintile,"Married, living apart",0.02714,50,2477,0.02074,0.03354
2003,Second Stage of Tertiary Education,5th Quintile,Single,0.22991,346,2477,0.21334,0.24649
2003,Second Stage of Tertiary Education,5th Quintile,Divorced,0.07244,138,2477,0.06223,0.08265
2003,Second Stage of Tertiary Education,5th Quintile,Widowed,0.03484,56,2477,0.02761,0.04206
2004,No answer / don't know,1st Quintile,Single,0.85869,72,72,0.77767,0.93972
2004,No answer / don't know,2nd Quintile,Single,0.91331,48,48,0.83286,0.99375
2004,No answer / don't know,3rd Quintile,Single,0.74558,39,39,0.60710,0.88406
2004,No answer / don't know,4th Quintile,Single,0.93167,38,38,0.85036,1.01297
2004,No answer / don't know,5th Quintile,Single,0.89094,38,38,0.79050,0.99138
2004,Pre-primary Level,5th Quintile,Single,0.98292,169,169,0.96333,1.00251
2004,Primary Level,1st Quintile,Married,0.62965,83,83,0.52513,0.73418
2004,Primary Level,2nd Quintile,Married,0.55858,37,37,0.39637,0.72079
2004,Lower Secondary Level,1st Quintile,Married,0.36790,334,752,0.33341,0.40239
2004,Lower Secondary Level,1st Quintile,Single,0.30096,238,752,0.26816,0.33377
2004,Lower Secondary Level,1st Quintile,Divorced,0.12532,76,752,0.10164,0.14900
2004,Lower Secondary Level,1st Quintile,Widowed,0.17442,104,752,0.14728,0.20156
2004,Lower Secondary Level,2nd Quintile,Married,0.48508,357,666,0.44709,0.52306
2004,Lower Secondary Level,2nd Quintile,Single,0.22989,160,666,0.19791,0.26187
2004,Lower Secondary Level,2nd Quintile,Divorced,0.05164,40,666,0.03482,0.06846
2004,Lower Secondary Level,2nd Quintile,Widowed,0.22063,109,666,0.18911,0.25215
2004,Lower Secondary Level,3rd Quintile,Married,0.45056,242,471,0.40558,0.49554
2004,Lower Secondary Level,3rd Quintile,Single,0.26527,147,471,0.22536,0.30518
2004,Lower Secondary Level,3rd Quintile,Widowed,0.22743,82,471,0.18953,0.26532
2004,Lower Secondary Level,4th Quintile,Married,0.42846,168,349,0.37647,0.48046
2004,Lower Secondary Level,4th Quintile,Single,0.31708,129,349,0.26819,0.36597
2004,Lower Secondary Level,4th Quintile,Widowed,0.17970,52,349,0.13936,0.22004
